https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume CRON
1661040000000,2022-08-21 00:00:00,CRON/BTC,8.2e-06,8.28e-06,8.08e-06,8.12e-06,0.3246424970911248,39980.60309004
1660953600000,2022-08-20 00:00:00,CRON/BTC,8.16e-06,8.31e-06,8.01e-06,8.2e-06,0.31129496685027996,37962.8008354
1660867200000,2022-08-19 00:00:00,CRON/BTC,8.22e-06,8.44e-06,8e-06,8.16e-06,0.37815674017202877,46342.73776618
1660780800000,2022-08-18 00:00:00,CRON/BTC,8.52e-06,8.54e-06,7.92e-06,8.22e-06,0.25756530669806876,31333.97891704
1660694400000,2022-08-17 00:00:00,CRON/BTC,8.68e-06,9.8e-06,8.42e-06,8.51e-06,0.2946916594606266,34628.86715166
1660608000000,2022-08-16 00:00:00,CRON/BTC,8.55e-06,8.74e-06,8.32e-06,8.68e-06,0.4149388292419664,47804.01258548
1660521600000,2022-08-15 00:00:00,CRON/BTC,8.35e-06,8.66e-06,8.14e-06,8.54e-06,0.34649458806490496,40573.13677575
1660435200000,2022-08-14 00:00:00,CRON/BTC,8.31e-06,8.37e-06,8.22e-06,8.32e-06,0.2964131475873152,35626.58023886
1660348800000,2022-08-13 00:00:00,CRON/BTC,8.35e-06,8.4e-06,8.22e-06,8.29e-06,0.3223529291175606,38884.55116014
1660262400000,2022-08-12 00:00:00,CRON/BTC,8.7e-06,8.77e-06,8.35e-06,8.36e-06,0.3032612414541908,36275.26811653
1660176000000,2022-08-11 00:00:00,CRON/BTC,8.51e-06,8.79e-06,8.33e-06,8.7e-06,0.39203401061630694,45061.38053061
1660089600000,2022-08-10 00:00:00,CRON/BTC,8.28e-06,8.56e-06,8.21e-06,8.51e-06,0.3577750751405585,42041.72445835
1660003200000,2022-08-09 00:00:00,CRON/BTC,8.43e-06,8.47e-06,8.33e-06,8.35e-06,0.0149502710705035,1790.45162521
1659916800000,2022-08-08 00:00:00,CRON/BTC,8.03e-06,9.8e-06,7.99e-06,8.43e-06,0.3806509203478428,45154.32032596
1659830400000,2022-08-07 00:00:00,CRON/BTC,8.32e-06,8.34e-06,8.03e-06,8.03e-06,0.29587843257235996,36846.629212
1659744000000,2022-08-06 00:00:00,CRON/BTC,8.41e-06,8.46e-06,8.26e-06,8.31e-06,0.3332870283828654,40106.74228434
1659657600000,2022-08-05 00:00:00,CRON/BTC,8.28e-06,8.57e-06,8.25e-06,8.4e-06,0.4246009479423599,50547.7318979
1659571200000,2022-08-04 00:00:00,CRON/BTC,8.15e-06,9e-06,7.98e-06,8.28e-06,0.3433666051959012,41469.39676279
1659484800000,2022-08-03 00:00:00,CRON/BTC,9e-06,9.09e-06,7.91e-06,8.13e-06,0.3784953402386664,46555.39240328
1659398400000,2022-08-02 00:00:00,CRON/BTC,8.85e-06,9.09e-06,8.59e-06,9e-06,0.49612323427713,55124.80380857
1659312000000,2022-08-01 00:00:00,CRON/BTC,9.44e-06,9.8e-06,8.63e-06,8.85e-06,0.46820726450073,52904.7756498
1659225600000,2022-07-31 00:00:00,CRON/BTC,8.9e-06,9.59e-06,8.78e-06,9.44e-06,0.3958697281289231,41935.35255603
1659139200000,2022-07-30 00:00:00,CRON/BTC,9.26e-06,9.79e-06,8.9e-06,8.9e-06,0.375390534790113,42178.71177417
1659052800000,2022-07-29 00:00:00,CRON/BTC,8.99e-06,9.34e-06,8.96e-06,9.28e-06,0.4656816251129632,50181.20960269
1658966400000,2022-07-28 00:00:00,CRON/BTC,8.71e-06,9e-06,8.32e-06,8.97e-06,0.433639904070789,48343.3560837
1658880000000,2022-07-27 00:00:00,CRON/BTC,7.93e-06,8.87e-06,7.85e-06,8.71e-06,0.3680103671023546,42251.47727926
1658793600000,2022-07-26 00:00:00,CRON/BTC,8.59e-06,9.38e-06,7.86e-06,7.93e-06,0.3433524541197088,43297.91350816
1658707200000,2022-07-25 00:00:00,CRON/BTC,9.16e-06,9.74e-06,8.09e-06,8.59e-06,0.39818168465108117,46354.09600129
1658620800000,2022-07-24 00:00:00,CRON/BTC,7.88e-06,9.8e-06,7.85e-06,9.17e-06,0.33518097570824296,36551.9057479
1658534400000,2022-07-23 00:00:00,CRON/BTC,7.89e-06,8.2e-06,7.72e-06,7.88e-06,0.27117278690972363,34412.79021697
1658448000000,2022-07-22 00:00:00,CRON/BTC,7.52e-06,7.92e-06,7.49e-06,7.89e-06,0.28599016443964503,36247.1691305
1658361600000,2022-07-21 00:00:00,CRON/BTC,7.12e-06,7.61e-06,7.05e-06,7.51e-06,0.35270605914073266,46964.85474577
1658275200000,2022-07-20 00:00:00,CRON/BTC,7.47e-06,8e-06,7.08e-06,7.12e-06,0.4220749800844808,59280.19383209
1658188800000,2022-07-19 00:00:00,CRON/BTC,7.16e-06,8e-06,7.04e-06,7.47e-06,0.6348670593711947,84988.89683684
1658102400000,2022-07-18 00:00:00,CRON/BTC,7.17e-06,7.3e-06,6.64e-06,7.17e-06,0.3807716391539931,53106.22582343
1658016000000,2022-07-17 00:00:00,CRON/BTC,6.57e-06,7.53e-06,6.51e-06,7.16e-06,0.2903313796413956,40549.07536891
1657929600000,2022-07-16 00:00:00,CRON/BTC,6.05e-06,8.63e-06,5.97e-06,6.59e-06,0.3119713262622189,47340.11020671
1657843200000,2022-07-15 00:00:00,CRON/BTC,5.88e-06,1.5e-05,5.77e-06,6.03e-06,0.2796848858672469,46382.23646223
1657756800000,2022-07-14 00:00:00,CRON/BTC,5.55e-06,5.91e-06,5.48e-06,5.88e-06,0.2810145809410632,47791.59539814
1657670400000,2022-07-13 00:00:00,CRON/BTC,5.85e-06,6.31e-06,5.49e-06,5.56e-06,0.2906678077456692,52278.38268807
1657584000000,2022-07-12 00:00:00,CRON/BTC,5.82e-06,6.21e-06,5.64e-06,5.84e-06,0.2304500783095168,39460.62984752
1657497600000,2022-07-11 00:00:00,CRON/BTC,5.57e-06,5.93e-06,5.54e-06,5.82e-06,0.24675870846754322,42398.40351676
1657411200000,2022-07-10 00:00:00,CRON/BTC,5.53e-06,5.69e-06,5.5e-06,5.55e-06,0.15311419318269,27588.1429158
1657324800000,2022-07-09 00:00:00,CRON/BTC,5.59e-06,5.62e-06,5.51e-06,5.52e-06,0.2228813417409192,40377.05466321
1657238400000,2022-07-08 00:00:00,CRON/BTC,5.49e-06,5.65e-06,5.37e-06,5.58e-06,0.3021263946636102,54144.51517269
1657152000000,2022-07-07 00:00:00,CRON/BTC,5.56e-06,5.66e-06,5.48e-06,5.48e-06,0.27328670727610643,49869.83709418
1657065600000,2022-07-06 00:00:00,CRON/BTC,5.47e-06,5.68e-06,5.41e-06,5.56e-06,0.25270742663622764,45450.97601371
1656979200000,2022-07-05 00:00:00,CRON/BTC,5.65e-06,5.77e-06,5.4e-06,5.46e-06,0.2757870224143944,50510.44366564
1656892800000,2022-07-04 00:00:00,CRON/BTC,5.35e-06,5.73e-06,5.34e-06,5.65e-06,0.2438395287224045,43157.43871193
1656806400000,2022-07-03 00:00:00,CRON/BTC,5.29e-06,5.41e-06,5.23e-06,5.35e-06,0.2584996045265245,48317.68308907
1656720000000,2022-07-02 00:00:00,CRON/BTC,5.36e-06,5.39e-06,5.24e-06,5.29e-06,0.3827927910263544,72361.58620536
1656633600000,2022-07-01 00:00:00,CRON/BTC,5.38e-06,5.53e-06,5.28e-06,5.34e-06,0.32571134222677195,60994.6333758
1656547200000,2022-06-30 00:00:00,CRON/BTC,5.34e-06,5.53e-06,5.23e-06,5.39e-06,0.2917323927638813,54124.74819367
1656460800000,2022-06-29 00:00:00,CRON/BTC,5.39e-06,5.51e-06,5.32e-06,5.34e-06,0.20270440854520258,37959.62706839
1656374400000,2022-06-28 00:00:00,CRON/BTC,5.41e-06,5.6e-06,5.39e-06,5.55e-06,0.0064548465572459995,1163.03541572
1656288000000,2022-06-27 00:00:00,CRON/BTC,5.4e-06,8.85e-06,5.35e-06,5.41e-06,0.1565140850736805,28930.51480105
1656201600000,2022-06-26 00:00:00,CRON/BTC,5.27e-06,5.49e-06,5.26e-06,5.39e-06,0.14305678088235382,26541.14673142
1656115200000,2022-06-25 00:00:00,CRON/BTC,5.24e-06,5.33e-06,5.2e-06,5.26e-06,0.13269488238325938,25227.16395119
1656028800000,2022-06-24 00:00:00,CRON/BTC,4.94e-06,5.66e-06,4.87e-06,5.24e-06,0.15153706499140399,28919.2872121
1655942400000,2022-06-23 00:00:00,CRON/BTC,4.92e-06,5.01e-06,4.82e-06,4.94e-06,0.1596120371558154,32310.12897891
1655856000000,2022-06-22 00:00:00,CRON/BTC,4.91e-06,5.03e-06,4.71e-06,4.92e-06,0.1404606924627684,28548.92123227
1655769600000,2022-06-21 00:00:00,CRON/BTC,4.87e-06,4.92e-06,4.79e-06,4.9e-06,0.21999312569389398,44896.55626406
1655683200000,2022-06-20 00:00:00,CRON/BTC,4.89e-06,4.99e-06,4.82e-06,4.87e-06,0.12265979453225641,25186.81612572
1655596800000,2022-06-19 00:00:00,CRON/BTC,4.7e-06,5.01e-06,4.64e-06,4.89e-06,0.1476668711038668,30197.72415212
1655510400000,2022-06-18 00:00:00,CRON/BTC,4.76e-06,4.91e-06,4.64e-06,4.69e-06,0.1420632431559719,30290.67018251
1655424000000,2022-06-17 00:00:00,CRON/BTC,4.78e-06,4.86e-06,4.74e-06,4.76e-06,0.1066525367263132,22405.99511057
1655337600000,2022-06-16 00:00:00,CRON/BTC,4.93e-06,5e-06,4.67e-06,4.78e-06,0.11988372311370339,25080.27680203
1655251200000,2022-06-15 00:00:00,CRON/BTC,4.81e-06,5.49e-06,4.74e-06,4.93e-06,0.2010794381153872,40786.90428304
1655164800000,2022-06-14 00:00:00,CRON/BTC,4.83e-06,4.99e-06,4.38e-06,4.81e-06,0.25997568771077667,54048.99952407
1655078400000,2022-06-13 00:00:00,CRON/BTC,4.86e-06,4.94e-06,4.64e-06,4.83e-06,0.1839661310758446,38088.22589562
1654992000000,2022-06-12 00:00:00,CRON/BTC,4.85e-06,5.06e-06,4.73e-06,4.86e-06,0.155837594525751,32065.34866785
1654905600000,2022-06-11 00:00:00,CRON/BTC,5.21e-06,5.23e-06,4.39e-06,4.85e-06,0.08662489004207051,17860.80207053
1654819200000,2022-06-10 00:00:00,CRON/BTC,5.47e-06,5.47e-06,5.2e-06,5.21e-06,0.0771242687774684,14803.12260604
1654732800000,2022-06-09 00:00:00,CRON/BTC,5.54e-06,5.56e-06,5.44e-06,5.46e-06,0.0800774949888732,14666.20787342
1654646400000,2022-06-08 00:00:00,CRON/BTC,5.73e-06,5.78e-06,5.27e-06,5.54e-06,0.1151925982849124,20792.88777706
1654560000000,2022-06-07 00:00:00,CRON/BTC,5.99e-06,6.04e-06,5.67e-06,5.73e-06,0.1687747090346115,29454.57400255
1654473600000,2022-06-06 00:00:00,CRON/BTC,5.85e-06,6.02e-06,5.83e-06,5.99e-06,0.16572719756471582,27667.31178042
1654387200000,2022-06-05 00:00:00,CRON/BTC,5.96e-06,6.02e-06,5.8e-06,5.85e-06,0.12032421689603251,20568.24220445
1654300800000,2022-06-04 00:00:00,CRON/BTC,6.45e-06,6.5e-06,5.92e-06,5.95e-06,0.13203049997025,22189.999995
1654214400000,2022-06-03 00:00:00,CRON/BTC,5.96e-06,7.5e-06,5.91e-06,6.45e-06,0.1610230794133005,24964.81851369
1654128000000,2022-06-02 00:00:00,CRON/BTC,6.94e-06,8.24e-06,4.84e-06,5.95e-06,0.2503800318486985,42080.67762163
1654041600000,2022-06-01 00:00:00,CRON/BTC,7.4e-06,7.49e-06,3.5e-06,6.94e-06,0.27496350252731677,39620.10122872
1653955200000,2022-05-31 00:00:00,CRON/BTC,7.76e-06,7.78e-06,7.37e-06,7.4e-06,0.24847172933022002,33577.2607203
1653868800000,2022-05-30 00:00:00,CRON/BTC,7.88e-06,7.89e-06,7.37e-06,7.76e-06,0.2245589915060008,28938.01436933
1653782400000,2022-05-29 00:00:00,CRON/BTC,7.9e-06,7.92e-06,7.84e-06,7.87e-06,0.149717403026869,19023.8123287
1653696000000,2022-05-28 00:00:00,CRON/BTC,7.91e-06,7.98e-06,7.86e-06,7.9e-06,0.213356585718206,27007.16274914
1653609600000,2022-05-27 00:00:00,CRON/BTC,7.88e-06,7.98e-06,7.87e-06,7.91e-06,0.28457028490625635,35976.01579093
1653523200000,2022-05-26 00:00:00,CRON/BTC,7.89e-06,8.05e-06,7.87e-06,7.89e-06,0.2678360317343901,33946.26511209
1653436800000,2022-05-25 00:00:00,CRON/BTC,7.89e-06,7.97e-06,7.87e-06,7.88e-06,0.24920432516058244,31624.91436048
1653350400000,2022-05-24 00:00:00,CRON/BTC,7.9e-06,7.95e-06,7.87e-06,7.89e-06,0.2814809362912518,35675.65732462
1653264000000,2022-05-23 00:00:00,CRON/BTC,7.88e-06,8.01e-06,7.87e-06,7.9e-06,0.20488794281413,25935.1826347
1653177600000,2022-05-22 00:00:00,CRON/BTC,7.89e-06,8.2e-06,7.87e-06,7.88e-06,0.18999919993963202,24111.5735964
1653091200000,2022-05-21 00:00:00,CRON/BTC,9.02e-06,5.3e-05,1.9e-06,7.89e-06,0.6047131845017509,76642.98916372
1653004800000,2022-05-20 00:00:00,CRON/BTC,1.005e-05,1.019e-05,8.51e-06,9.02e-06,0.2981903296506398,33058.79486149
1652918400000,2022-05-19 00:00:00,CRON/BTC,9.84e-06,1.034e-05,9.8e-06,1.006e-05,0.38355187120797,38126.4285495
1652832000000,2022-05-18 00:00:00,CRON/BTC,9.83e-06,1.002e-05,9.04e-06,9.83e-06,0.3213710506714457,32692.88409679
1652745600000,2022-05-17 00:00:00,CRON/BTC,9.37e-06,9.83e-06,9.33e-06,9.83e-06,0.2144285180476575,21813.68444025
1652659200000,2022-05-16 00:00:00,CRON/BTC,9.46e-06,9.51e-06,9.2e-06,9.37e-06,0.18724310169381178,19983.25525014
1652572800000,2022-05-15 00:00:00,CRON/BTC,9.41e-06,9.51e-06,8.15e-06,9.46e-06,0.26925397988129074,28462.36573798
1652486400000,2022-05-14 00:00:00,CRON/BTC,9.54e-06,9.66e-06,9.33e-06,9.41e-06,0.2774746029591022,29487.20541542
1652400000000,2022-05-13 00:00:00,CRON/BTC,9.29e-06,9.74e-06,9.28e-06,9.55e-06,0.44245793744127104,46330.67407762
1652313600000,2022-05-12 00:00:00,CRON/BTC,8.28e-06,9.32e-06,8.17e-06,9.24e-06,0.6877281899192628,74429.45778347
1652227200000,2022-05-11 00:00:00,CRON/BTC,8.34e-06,8.82e-06,8.25e-06,8.28e-06,0.5122428683347728,61865.08071676
1652140800000,2022-05-10 00:00:00,CRON/BTC,8.79e-06,8.8e-06,8.17e-06,8.35e-06,0.2693166771629335,32253.49427101
1652054400000,2022-05-09 00:00:00,CRON/BTC,8.92e-06,9.42e-06,8.63e-06,8.79e-06,0.3121416109881843,35510.99101117
1651968000000,2022-05-08 00:00:00,CRON/BTC,9.11e-06,9.17e-06,8.83e-06,8.93e-06,0.2995697184553199,33546.44103643
1651881600000,2022-05-07 00:00:00,CRON/BTC,9.05e-06,9.15e-06,8.91e-06,9.11e-06,0.2613243549041286,28685.43961626
1651795200000,2022-05-06 00:00:00,CRON/BTC,9.31e-06,9.35e-06,9e-06,9.05e-06,0.5410029931215965,59779.33625653
1651708800000,2022-05-05 00:00:00,CRON/BTC,9.23e-06,9.41e-06,9.19e-06,9.31e-06,0.5544842533196807,59557.92194626
1651622400000,2022-05-04 00:00:00,CRON/BTC,9.12e-06,9.33e-06,9.08e-06,9.24e-06,0.5107509195041483,55276.07353941
1651536000000,2022-05-03 00:00:00,CRON/BTC,8.91e-06,9.32e-06,8.85e-06,9.12e-06,0.3841444826416272,42121.10555281
1651449600000,2022-05-02 00:00:00,CRON/BTC,9.06e-06,9.43e-06,8.69e-06,8.91e-06,0.450196143166044,50527.0643284
1651363200000,2022-05-01 00:00:00,CRON/BTC,9.07e-06,9.25e-06,9e-06,9.06e-06,0.3550651796651148,39190.41718158
1651276800000,2022-04-30 00:00:00,CRON/BTC,1.003e-05,1.005e-05,9.06e-06,9.07e-06,0.3420719682259659,37714.66022337
1651190400000,2022-04-29 00:00:00,CRON/BTC,1.019e-05,1.196e-05,9.68e-06,1.003e-05,0.4460543543636469,44472.01937823
1651104000000,2022-04-28 00:00:00,CRON/BTC,1.04e-05,1.062e-05,9.76e-06,1.019e-05,0.30658314588062,30086.667898
1651017600000,2022-04-27 00:00:00,CRON/BTC,1.029e-05,1.12e-05,1.025e-05,1.04e-05,0.42457421783067206,40824.44402218
1650931200000,2022-04-26 00:00:00,CRON/BTC,1.122e-05,1.2e-05,9.11e-06,1.026e-05,0.539676518892318,52600.0505743
1650844800000,2022-04-25 00:00:00,CRON/BTC,1.147e-05,1.392e-05,1.034e-05,1.122e-05,0.618447055806756,55120.0584498
1650758400000,2022-04-24 00:00:00,CRON/BTC,1.155e-05,1.159e-05,1.148e-05,1.151e-05,0.009970609934271601,866.25629316
1650672000000,2022-04-23 00:00:00,CRON/BTC,1.155e-05,1.165e-05,1.034e-05,1.155e-05,0.2182710428854725,18897.92579095
1650585600000,2022-04-22 00:00:00,CRON/BTC,1.14e-05,1.169e-05,1.14e-05,1.155e-05,0.266453733871248,23069.58734816
1650499200000,2022-04-21 00:00:00,CRON/BTC,1.153e-05,1.153e-05,1.151e-05,1.151e-05,0.0101441186044426,881.33089526
1650412800000,2022-04-20 00:00:00,CRON/BTC,1.301e-05,1.498e-05,1.152e-05,1.153e-05,0.3055793281726092,26502.97729164
1650326400000,2022-04-19 00:00:00,CRON/BTC,1.379e-05,1.472e-05,1.3e-05,1.301e-05,0.4125300239000049,31708.68746349
1650240000000,2022-04-18 00:00:00,CRON/BTC,1.372e-05,1.409e-05,1.352e-05,1.379e-05,0.4675214913526367,33902.93628373
1650153600000,2022-04-17 00:00:00,CRON/BTC,1.411e-05,1.42e-05,1.349e-05,1.372e-05,0.3079179536022268,22442.99953369
1650067200000,2022-04-16 00:00:00,CRON/BTC,1.344e-05,1.411e-05,1.311e-05,1.41e-05,0.318490729621401,22587.99500861
1649980800000,2022-04-15 00:00:00,CRON/BTC,1.372e-05,1.383e-05,1.306e-05,1.344e-05,0.45051173640748804,33520.2184827
1649894400000,2022-04-14 00:00:00,CRON/BTC,1.364e-05,1.379e-05,1.313e-05,1.371e-05,0.48556629917087935,35416.94377614
1649808000000,2022-04-13 00:00:00,CRON/BTC,1.382e-05,1.499e-05,1.349e-05,1.364e-05,0.4738596376417904,34740.44264236
1649721600000,2022-04-12 00:00:00,CRON/BTC,1.401e-05,1.51e-05,1.347e-05,1.38e-05,0.458660075014068,33236.23731986
1649635200000,2022-04-11 00:00:00,CRON/BTC,1.531e-05,1.627e-05,1.4e-05,1.401e-05,0.48343115157181343,34506.14929135
1649548800000,2022-04-10 00:00:00,CRON/BTC,1.702e-05,1.707e-05,1.7e-05,1.701e-05,0.009221508548865902,542.12278359
1649462400000,2022-04-09 00:00:00,CRON/BTC,1.789e-05,1.79e-05,1.7e-05,1.702e-05,0.5113276078008112,30042.75016456
1649376000000,2022-04-08 00:00:00,CRON/BTC,1.835e-05,2.1e-05,1.786e-05,1.789e-05,0.7503984388082272,41945.13352757
1649289600000,2022-04-07 00:00:00,CRON/BTC,1.835e-05,1.944e-05,1.811e-05,1.836e-05,0.7115312583272952,38754.42583482
1649203200000,2022-04-06 00:00:00,CRON/BTC,1.949e-05,1.96e-05,1.821e-05,1.835e-05,0.7826119061057749,42649.1501965
1649116800000,2022-04-05 00:00:00,CRON/BTC,2.066e-05,2.078e-05,1.939e-05,1.949e-05,0.7887422119967784,40469.07193416
