https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DMG,Volume USDT
1660262400000.0,2022-08-12 00:00:00,DMG/USDT,0.011,0.011,0.009,0.011,89227.8090909091,981.5059
1660176000000.0,2022-08-11 00:00:00,DMG/USDT,0.009,0.011,0.009,0.011,15398.454545454548,169.383
1660089600000.0,2022-08-10 00:00:00,DMG/USDT,0.011,0.011,0.009,0.009,12194.1,109.7469
1660003200000.0,2022-08-09 00:00:00,DMG/USDT,0.01,0.011,0.01,0.011,5635.772727272727,61.9935
1659916800000.0,2022-08-08 00:00:00,DMG/USDT,0.011,0.011,0.01,0.01,750.0,7.5
1659830400000.0,2022-08-07 00:00:00,DMG/USDT,0.01,0.011,0.009,0.011,4844.054545454545,53.2846
1659744000000.0,2022-08-06 00:00:00,DMG/USDT,0.01,0.01,0.01,0.01,0.0,0.0
1659657600000.0,2022-08-05 00:00:00,DMG/USDT,0.01,0.01,0.01,0.01,0.0,0.0
1659571200000.0,2022-08-04 00:00:00,DMG/USDT,0.011,0.011,0.009,0.01,12678.38,126.7838
1659484800000.0,2022-08-03 00:00:00,DMG/USDT,0.01,0.011,0.009,0.011,22982.636363636364,252.809
1659398400000.0,2022-08-02 00:00:00,DMG/USDT,0.011,0.011,0.009,0.01,42414.17,424.1417
1659312000000.0,2022-08-01 00:00:00,DMG/USDT,0.011,0.011,0.011,0.011,25012.600000000002,275.1386
1659225600000.0,2022-07-31 00:00:00,DMG/USDT,0.011,0.011,0.011,0.011,2139.5000000000005,23.5345
1659139200000.0,2022-07-30 00:00:00,DMG/USDT,0.013,0.013,0.011,0.011,15700.845454545457,172.7093
1659052800000.0,2022-07-29 00:00:00,DMG/USDT,0.012,0.013,0.011,0.013,8262.03076923077,107.4064
1658966400000.0,2022-07-28 00:00:00,DMG/USDT,0.012,0.012,0.012,0.012,0.0,0.0
1658880000000.0,2022-07-27 00:00:00,DMG/USDT,0.012,0.012,0.011,0.012,1268.4499999999998,15.2214
1658793600000.0,2022-07-26 00:00:00,DMG/USDT,0.013,0.013,0.011,0.012,9569.5,114.834
1658707200000.0,2022-07-25 00:00:00,DMG/USDT,0.014,0.014,0.012,0.013,35081.18461538462,456.0554
1658620800000.0,2022-07-24 00:00:00,DMG/USDT,0.009,0.019,0.009,0.014,395309.4928571429,5534.3329
1658534400000.0,2022-07-23 00:00:00,DMG/USDT,0.012,0.012,0.008,0.009,12132.066666666668,109.1886
1658448000000.0,2022-07-22 00:00:00,DMG/USDT,0.014,0.014,0.011,0.012,162447.28333333333,1949.3674
1658361600000.0,2022-07-21 00:00:00,DMG/USDT,0.022,0.022,0.014,0.014,231610.2785714286,3242.5439
1658275200000.0,2022-07-20 00:00:00,DMG/USDT,0.02,0.023,0.02,0.022,7383.1045454545465,162.4283
1658188800000.0,2022-07-19 00:00:00,DMG/USDT,0.019,0.022,0.019,0.02,1610.7600000000002,32.2152
1658102400000.0,2022-07-18 00:00:00,DMG/USDT,0.02,0.027,0.018,0.019,175855.43684210526,3341.2533
1658016000000.0,2022-07-17 00:00:00,DMG/USDT,0.019,0.02,0.019,0.02,750.0,15.0
1657929600000.0,2022-07-16 00:00:00,DMG/USDT,0.018,0.021,0.018,0.019,17796.41052631579,338.1318
1657843200000.0,2022-07-15 00:00:00,DMG/USDT,0.019,0.02,0.018,0.018,10315.355555555556,185.6764
1657756800000.0,2022-07-14 00:00:00,DMG/USDT,0.019,0.019,0.019,0.019,42342.0,804.498
1657670400000.0,2022-07-13 00:00:00,DMG/USDT,0.019,0.019,0.019,0.019,8137.7,154.6163
1657584000000.0,2022-07-12 00:00:00,DMG/USDT,0.019,0.02,0.019,0.019,12774.784210526315,242.7209
1657497600000.0,2022-07-11 00:00:00,DMG/USDT,0.021,0.021,0.019,0.019,105486.67894736843,2004.2469
1657411200000.0,2022-07-10 00:00:00,DMG/USDT,0.02,0.021,0.02,0.021,367.99047619047616,7.7278
1657324800000.0,2022-07-09 00:00:00,DMG/USDT,0.021,0.021,0.02,0.02,121.895,2.4379
1657238400000.0,2022-07-08 00:00:00,DMG/USDT,0.02,0.022,0.02,0.021,1355.009523809524,28.4552
1657152000000.0,2022-07-07 00:00:00,DMG/USDT,0.022,0.022,0.02,0.02,480.55,9.611
1657065600000.0,2022-07-06 00:00:00,DMG/USDT,0.02,0.022,0.02,0.022,1175.909090909091,25.87
1656979200000.0,2022-07-05 00:00:00,DMG/USDT,0.02,0.021,0.02,0.02,0.0,0.0
1656892800000.0,2022-07-04 00:00:00,DMG/USDT,0.021,0.021,0.02,0.02,1335.205,26.7041
1656806400000.0,2022-07-03 00:00:00,DMG/USDT,0.02,0.021,0.02,0.021,92.19999999999999,1.9362
1656720000000.0,2022-07-02 00:00:00,DMG/USDT,0.022,0.022,0.02,0.02,4311.099999999999,86.222
1656633600000.0,2022-07-01 00:00:00,DMG/USDT,0.022,0.022,0.021,0.022,10579.463636363636,232.7482
1656547200000.0,2022-06-30 00:00:00,DMG/USDT,0.021,0.03,0.019,0.022,1727444.8000000003,38003.7856
1656460800000.0,2022-06-29 00:00:00,DMG/USDT,0.021,0.041,0.019,0.021,1587309.7238095237,33333.5042
1656374400000.0,2022-06-28 00:00:00,DMG/USDT,0.018,0.028,0.018,0.021,258166.39999999997,5421.4944
1656288000000.0,2022-06-27 00:00:00,DMG/USDT,0.02,0.021,0.018,0.018,2047.1722222222224,36.8491
1656201600000.0,2022-06-26 00:00:00,DMG/USDT,0.018,0.021,0.018,0.02,646.66,12.9332
1656115200000.0,2022-06-25 00:00:00,DMG/USDT,0.02,0.02,0.018,0.018,744.1000000000001,13.3938
1656028800000.0,2022-06-24 00:00:00,DMG/USDT,0.018,0.02,0.018,0.02,7313.115000000001,146.2623
1655942400000.0,2022-06-23 00:00:00,DMG/USDT,0.018,0.018,0.018,0.018,0.0,0.0
1655856000000.0,2022-06-22 00:00:00,DMG/USDT,0.019,0.019,0.018,0.018,15745.33888888889,283.4161
1655769600000.0,2022-06-21 00:00:00,DMG/USDT,0.019,0.019,0.017,0.019,43796.71578947369,832.1376
1655683200000.0,2022-06-20 00:00:00,DMG/USDT,0.019,0.02,0.019,0.019,466.0894736842106,8.8557
1655596800000.0,2022-06-19 00:00:00,DMG/USDT,0.018,0.019,0.017,0.019,1357.5894736842106,25.7942
1655510400000.0,2022-06-18 00:00:00,DMG/USDT,0.018,0.02,0.018,0.018,60167.366666666676,1083.0126
1655424000000.0,2022-06-17 00:00:00,DMG/USDT,0.018,0.019,0.018,0.018,0.0,0.0
1655337600000.0,2022-06-16 00:00:00,DMG/USDT,0.018,0.02,0.017,0.018,11415.405555555557,205.4773
1655251200000.0,2022-06-15 00:00:00,DMG/USDT,0.017,0.018,0.016,0.018,7683.100000000001,138.2958
1655164800000.0,2022-06-14 00:00:00,DMG/USDT,0.018,0.018,0.016,0.017,23079.399999999998,392.3498
1655078400000.0,2022-06-13 00:00:00,DMG/USDT,0.018,0.019,0.016,0.018,70222.78888888888,1264.0102
1654992000000.0,2022-06-12 00:00:00,DMG/USDT,0.019,0.038,0.016,0.018,1664919.7833333334,29968.5561
1654905600000.0,2022-06-11 00:00:00,DMG/USDT,0.019,0.02,0.019,0.019,0.0,0.0
1654819200000.0,2022-06-10 00:00:00,DMG/USDT,0.021,0.021,0.019,0.019,268.65263157894736,5.1044
1654732800000.0,2022-06-09 00:00:00,DMG/USDT,0.021,0.021,0.019,0.021,1986.890476190476,41.7247
1654646400000.0,2022-06-08 00:00:00,DMG/USDT,0.022,0.022,0.019,0.021,35435.80476190476,744.1519
1654560000000.0,2022-06-07 00:00:00,DMG/USDT,0.019,0.029,0.019,0.022,26850.24545454546,590.7054
1654473600000.0,2022-06-06 00:00:00,DMG/USDT,0.021,0.021,0.019,0.019,23889.76842105263,453.9056
1654387200000.0,2022-06-05 00:00:00,DMG/USDT,0.021,0.021,0.021,0.021,161.1,3.3831
1654300800000.0,2022-06-04 00:00:00,DMG/USDT,0.019,0.021,0.019,0.021,3834.6666666666665,80.528
1654214400000.0,2022-06-03 00:00:00,DMG/USDT,0.021,0.023,0.018,0.019,64382.347368421055,1223.2646
1654128000000.0,2022-06-02 00:00:00,DMG/USDT,0.02,0.021,0.018,0.021,3810.480952380952,80.0201
1654041600000.0,2022-06-01 00:00:00,DMG/USDT,0.024,0.024,0.02,0.02,1204.555,24.0911
1653955200000.0,2022-05-31 00:00:00,DMG/USDT,0.024,0.025,0.022,0.024,4425.495833333333,106.2119
1653868800000.0,2022-05-30 00:00:00,DMG/USDT,0.026,0.03,0.024,0.024,14168.316666666668,340.0396
1653782400000.0,2022-05-29 00:00:00,DMG/USDT,0.034,0.035,0.025,0.026,54830.11153846155,1425.5829
1653696000000.0,2022-05-28 00:00:00,DMG/USDT,0.015,0.05,0.014,0.034,1497055.9970588232,50899.9039
1653609600000.0,2022-05-27 00:00:00,DMG/USDT,0.015,0.016,0.014,0.015,10838.766666666668,162.5815
1653523200000.0,2022-05-26 00:00:00,DMG/USDT,0.016,0.016,0.014,0.015,2922.26,43.8339
1653436800000.0,2022-05-25 00:00:00,DMG/USDT,0.015,0.016,0.015,0.016,646.1999999999999,10.3392
1653350400000.0,2022-05-24 00:00:00,DMG/USDT,0.016,0.017,0.014,0.015,50591.71333333334,758.8757
1653264000000.0,2022-05-23 00:00:00,DMG/USDT,0.017,0.018,0.016,0.016,132487.14375,2119.7943
1653177600000.0,2022-05-22 00:00:00,DMG/USDT,0.022,0.023,0.016,0.017,157488.61176470586,2677.3064
1653091200000.0,2022-05-21 00:00:00,DMG/USDT,0.014,0.031,0.014,0.022,1581916.2272727273,34802.157
1653004800000.0,2022-05-20 00:00:00,DMG/USDT,0.016,0.016,0.014,0.014,19904.992857142857,278.6699
1652918400000.0,2022-05-19 00:00:00,DMG/USDT,0.016,0.016,0.014,0.016,15329.68125,245.2749
1652832000000.0,2022-05-18 00:00:00,DMG/USDT,0.013,0.016,0.013,0.016,2688.2999999999997,43.0128
1652745600000.0,2022-05-17 00:00:00,DMG/USDT,0.014,0.014,0.012,0.013,6433.676923076923,83.6378
1652659200000.0,2022-05-16 00:00:00,DMG/USDT,0.015,0.015,0.013,0.014,6951.857142857142,97.326
1652572800000.0,2022-05-15 00:00:00,DMG/USDT,0.012,0.016,0.009,0.015,3206.28,48.0942
1652486400000.0,2022-05-14 00:00:00,DMG/USDT,0.016,0.017,0.012,0.012,778.875,9.3465
1652400000000.0,2022-05-13 00:00:00,DMG/USDT,0.015,0.016,0.015,0.016,1910.34375,30.5655
1652313600000.0,2022-05-12 00:00:00,DMG/USDT,0.016,0.016,0.013,0.015,666.7,10.0005
1652227200000.0,2022-05-11 00:00:00,DMG/USDT,0.019,0.021,0.016,0.016,85383.8625,1366.1418
1652140800000.0,2022-05-10 00:00:00,DMG/USDT,0.021,0.022,0.019,0.019,297.1421052631579,5.6457
1652054400000.0,2022-05-09 00:00:00,DMG/USDT,0.023,0.023,0.021,0.021,32654.9619047619,685.7542
1651968000000.0,2022-05-08 00:00:00,DMG/USDT,0.023,0.025,0.023,0.023,4354.895652173913,100.1626
1651881600000.0,2022-05-07 00:00:00,DMG/USDT,0.025,0.025,0.023,0.023,17045.552173913045,392.0477
1651795200000.0,2022-05-06 00:00:00,DMG/USDT,0.026,0.026,0.025,0.025,139.628,3.4907
1651708800000.0,2022-05-05 00:00:00,DMG/USDT,0.025,0.026,0.024,0.026,11023.869230769233,286.6206
1651622400000.0,2022-05-04 00:00:00,DMG/USDT,0.024,0.025,0.023,0.025,1420.748,35.5187
1651536000000.0,2022-05-03 00:00:00,DMG/USDT,0.026,0.026,0.024,0.024,18509.05,444.2172
1651449600000.0,2022-05-02 00:00:00,DMG/USDT,0.026,0.026,0.026,0.026,157.6,4.0976
1651363200000.0,2022-05-01 00:00:00,DMG/USDT,0.027,0.027,0.025,0.026,2652.0884615384616,68.9543
1651276800000.0,2022-04-30 00:00:00,DMG/USDT,0.027,0.027,0.026,0.027,1851.8000000000002,49.9986
1651190400000.0,2022-04-29 00:00:00,DMG/USDT,0.027,0.027,0.027,0.027,100.00000000000001,2.7
1651104000000.0,2022-04-28 00:00:00,DMG/USDT,0.027,0.027,0.025,0.027,18492.82222222222,499.3062
1651017600000.0,2022-04-27 00:00:00,DMG/USDT,0.027,0.027,0.027,0.027,1851.9,50.0013
1650931200000.0,2022-04-26 00:00:00,DMG/USDT,0.027,0.027,0.027,0.027,0.0,0.0
1650844800000.0,2022-04-25 00:00:00,DMG/USDT,0.028,0.028,0.027,0.027,80.0,2.16
1650758400000.0,2022-04-24 00:00:00,DMG/USDT,0.028,0.028,0.028,0.028,2811.8,78.7304
1650672000000.0,2022-04-23 00:00:00,DMG/USDT,0.029,0.029,0.028,0.028,257.7,7.2156
1650585600000.0,2022-04-22 00:00:00,DMG/USDT,0.029,0.029,0.029,0.029,2517.2,72.9988
1650499200000.0,2022-04-21 00:00:00,DMG/USDT,0.029,0.029,0.029,0.029,1238.8999999999999,35.9281
1650412800000.0,2022-04-20 00:00:00,DMG/USDT,0.03,0.03,0.029,0.029,0.0,0.0
1650326400000.0,2022-04-19 00:00:00,DMG/USDT,0.028,0.03,0.028,0.03,291.7,8.751
1650240000000.0,2022-04-18 00:00:00,DMG/USDT,0.029,0.03,0.028,0.028,3061.2999999999997,85.7164
1650153600000.0,2022-04-17 00:00:00,DMG/USDT,0.029,0.029,0.029,0.029,0.0,0.0
1650067200000.0,2022-04-16 00:00:00,DMG/USDT,0.029,0.029,0.029,0.029,0.0,0.0
1649980800000.0,2022-04-15 00:00:00,DMG/USDT,0.029,0.031,0.029,0.029,5555.4103448275855,161.1069
1649894400000.0,2022-04-14 00:00:00,DMG/USDT,0.032,0.032,0.029,0.029,18545.731034482757,537.8262
1649808000000.0,2022-04-13 00:00:00,DMG/USDT,0.032,0.039,0.026,0.032,19203703.253125,614518.5041
1649721600000.0,2022-04-12 00:00:00,DMG/USDT,0.029,0.04,0.027,0.032,16205735.671875,518583.5415
1649635200000.0,2022-04-11 00:00:00,DMG/USDT,0.032,0.032,0.029,0.029,516.5758620689655,14.9807
1649548800000.0,2022-04-10 00:00:00,DMG/USDT,0.03,0.032,0.028,0.032,2130.7749999999996,68.1848
1649462400000.0,2022-04-09 00:00:00,DMG/USDT,0.029,0.03,0.028,0.03,868.2533333333333,26.0476
1649376000000.0,2022-04-08 00:00:00,DMG/USDT,0.031,0.031,0.029,0.029,1722.8344827586207,49.9622
1649289600000.0,2022-04-07 00:00:00,DMG/USDT,0.033,0.039,0.03,0.031,80039.99677419355,2481.2399
1649203200000.0,2022-04-06 00:00:00,DMG/USDT,0.03,0.041,0.028,0.033,48550.94242424242,1602.1811
1649116800000.0,2022-04-05 00:00:00,DMG/USDT,0.028,0.036,0.028,0.03,30098.500000000004,902.955
1649030400000.0,2022-04-04 00:00:00,DMG/USDT,0.03,0.031,0.028,0.028,14548.092857142858,407.3466
1648944000000.0,2022-04-03 00:00:00,DMG/USDT,0.029,0.03,0.027,0.03,19509.326666666668,585.2798
1648857600000.0,2022-04-02 00:00:00,DMG/USDT,0.029,0.029,0.026,0.029,6401.099999999999,185.6319
1648771200000.0,2022-04-01 00:00:00,DMG/USDT,0.028,0.029,0.027,0.029,6535.755172413793,189.5369
1648684800000.0,2022-03-31 00:00:00,DMG/USDT,0.029,0.029,0.027,0.028,35350.025,989.8007
1648598400000.0,2022-03-30 00:00:00,DMG/USDT,0.028,0.029,0.027,0.029,1038.7689655172414,30.1243
1648512000000.0,2022-03-29 00:00:00,DMG/USDT,0.028,0.029,0.027,0.028,79289.0607142857,2220.0937
1648425600000.0,2022-03-28 00:00:00,DMG/USDT,0.029,0.03,0.028,0.028,8.489285714285714,0.2377
1648339200000.0,2022-03-27 00:00:00,DMG/USDT,0.029,0.031,0.026,0.029,25317.589655172414,734.2101
1648252800000.0,2022-03-26 00:00:00,DMG/USDT,0.028,0.029,0.026,0.029,29260.34827586207,848.5501
1648166400000.0,2022-03-25 00:00:00,DMG/USDT,0.026,0.028,0.026,0.028,5323.778571428571,149.0658
1648080000000.0,2022-03-24 00:00:00,DMG/USDT,0.027,0.027,0.026,0.026,4975.003846153846,129.3501
1647993600000.0,2022-03-23 00:00:00,DMG/USDT,0.027,0.032,0.025,0.027,8471056.051851852,228718.5134
1647907200000.0,2022-03-22 00:00:00,DMG/USDT,0.027,0.028,0.026,0.027,14039.637037037037,379.0702
1647820800000.0,2022-03-21 00:00:00,DMG/USDT,0.027,0.028,0.025,0.027,1694.0185185185187,45.7385
1647734400000.0,2022-03-20 00:00:00,DMG/USDT,0.026,0.028,0.026,0.027,10745.714814814815,290.1343
1647648000000.0,2022-03-19 00:00:00,DMG/USDT,0.026,0.026,0.026,0.026,567.2,14.7472
1647561600000.0,2022-03-18 00:00:00,DMG/USDT,0.027,0.027,0.026,0.026,840.5923076923077,21.8554
1647475200000.0,2022-03-17 00:00:00,DMG/USDT,0.027,0.027,0.025,0.027,411.662962962963,11.1149
1647388800000.0,2022-03-16 00:00:00,DMG/USDT,0.027,0.027,0.025,0.027,2984.7555555555555,80.5884
1647302400000.0,2022-03-15 00:00:00,DMG/USDT,0.027,0.027,0.027,0.027,1221.3,32.9751
1647216000000.0,2022-03-14 00:00:00,DMG/USDT,0.026,0.027,0.025,0.027,1797.0222222222221,48.5196
1647129600000.0,2022-03-13 00:00:00,DMG/USDT,0.028,0.028,0.026,0.026,1654.7538461538463,43.0236
1647043200000.0,2022-03-12 00:00:00,DMG/USDT,0.027,0.028,0.027,0.028,361.7107142857143,10.1279
1646956800000.0,2022-03-11 00:00:00,DMG/USDT,0.026,0.028,0.025,0.027,325078.0444444445,8777.1072
1646870400000.0,2022-03-10 00:00:00,DMG/USDT,0.029,0.031,0.025,0.026,3215591.3076923075,83605.374
1646784000000.0,2022-03-09 00:00:00,DMG/USDT,0.026,0.031,0.026,0.029,8578.631034482758,248.7803
1646697600000.0,2022-03-08 00:00:00,DMG/USDT,0.03,0.03,0.026,0.026,4057734.176923077,105501.0886
1646611200000.0,2022-03-07 00:00:00,DMG/USDT,0.029,0.03,0.027,0.03,1710.9566666666667,51.3287
1646524800000.0,2022-03-06 00:00:00,DMG/USDT,0.031,0.031,0.029,0.029,1802.7068965517242,52.2785
1646438400000.0,2022-03-05 00:00:00,DMG/USDT,0.03,0.031,0.029,0.031,1709.1741935483872,52.9844
1646352000000.0,2022-03-04 00:00:00,DMG/USDT,0.03,0.03,0.029,0.03,182.0066666666667,5.4602
1646265600000.0,2022-03-03 00:00:00,DMG/USDT,0.03,0.031,0.03,0.03,213.62,6.4086
1646179200000.0,2022-03-02 00:00:00,DMG/USDT,0.032,0.032,0.029,0.03,1981.3933333333334,59.4418
1646092800000.0,2022-03-01 00:00:00,DMG/USDT,0.031,0.032,0.03,0.032,25941.746875,830.1359
1646006400000.0,2022-02-28 00:00:00,DMG/USDT,0.032,0.033,0.03,0.031,5585.441935483871,173.1487
1645920000000.0,2022-02-27 00:00:00,DMG/USDT,0.029,0.035,0.028,0.032,254038.390625,8129.2285
1645833600000.0,2022-02-26 00:00:00,DMG/USDT,0.029,0.031,0.029,0.029,29627.71724137931,859.2038
1645747200000.0,2022-02-25 00:00:00,DMG/USDT,0.027,0.03,0.027,0.029,54234.31379310345,1572.7951
1645660800000.0,2022-02-24 00:00:00,DMG/USDT,0.029,0.029,0.026,0.027,6961.488888888888,187.9602
1645574400000.0,2022-02-23 00:00:00,DMG/USDT,0.029,0.03,0.028,0.029,992.1517241379311,28.7724
1645488000000.0,2022-02-22 00:00:00,DMG/USDT,0.028,0.03,0.028,0.029,1698.2827586206895,49.2502
1645401600000.0,2022-02-21 00:00:00,DMG/USDT,0.029,0.029,0.028,0.028,2.007142857142857,0.0562
1645315200000.0,2022-02-20 00:00:00,DMG/USDT,0.029,0.03,0.027,0.029,2705.9689655172415,78.4731
1645228800000.0,2022-02-19 00:00:00,DMG/USDT,0.028,0.031,0.028,0.029,41313.68965517241,1198.097
1645142400000.0,2022-02-18 00:00:00,DMG/USDT,0.029,0.031,0.028,0.028,2704.857142857143,75.736
1645056000000.0,2022-02-17 00:00:00,DMG/USDT,0.03,0.031,0.029,0.029,4340.565517241379,125.8764
1644969600000.0,2022-02-16 00:00:00,DMG/USDT,0.03,0.033,0.028,0.03,8877520.773333333,266325.6232
1644883200000.0,2022-02-15 00:00:00,DMG/USDT,0.028,0.033,0.028,0.03,1956492.3233333332,58694.7697
1644796800000.0,2022-02-14 00:00:00,DMG/USDT,0.028,0.029,0.028,0.028,661.1,18.5108
1644710400000.0,2022-02-13 00:00:00,DMG/USDT,0.03,0.03,0.028,0.028,6489.432142857143,181.7041
1644624000000.0,2022-02-12 00:00:00,DMG/USDT,0.029,0.03,0.029,0.03,7032.633333333334,210.979
1644537600000.0,2022-02-11 00:00:00,DMG/USDT,0.03,0.03,0.029,0.029,1164.351724137931,33.7662
1644451200000.0,2022-02-10 00:00:00,DMG/USDT,0.029,0.03,0.028,0.03,5317.073333333334,159.5122
1644364800000.0,2022-02-09 00:00:00,DMG/USDT,0.029,0.031,0.028,0.029,5243.448275862069,152.06
1644278400000.0,2022-02-08 00:00:00,DMG/USDT,0.03,0.03,0.028,0.029,4042.058620689655,117.2197
1644192000000.0,2022-02-07 00:00:00,DMG/USDT,0.029,0.03,0.028,0.03,18658.100000000002,559.743
1644105600000.0,2022-02-06 00:00:00,DMG/USDT,0.028,0.029,0.028,0.029,69274.32068965517,2008.9553
1644019200000.0,2022-02-05 00:00:00,DMG/USDT,0.027,0.028,0.026,0.028,14073.292857142858,394.0522
1643932800000.0,2022-02-04 00:00:00,DMG/USDT,0.029,0.03,0.027,0.027,21431.125925925928,578.6404
1643846400000.0,2022-02-03 00:00:00,DMG/USDT,0.027,0.031,0.027,0.029,388503.04827586206,11266.5884
1643760000000.0,2022-02-02 00:00:00,DMG/USDT,0.028,0.03,0.027,0.027,13275.133333333333,358.4286
1643673600000.0,2022-02-01 00:00:00,DMG/USDT,0.026,0.028,0.025,0.028,6135.017857142857,171.7805
1643587200000.0,2022-01-31 00:00:00,DMG/USDT,0.025,0.027,0.025,0.026,6445.661538461539,167.5872
1643500800000.0,2022-01-30 00:00:00,DMG/USDT,0.026,0.027,0.025,0.025,4725.416,118.1354
1643414400000.0,2022-01-29 00:00:00,DMG/USDT,0.027,0.03,0.025,0.026,8359.25,217.3405
1643328000000.0,2022-01-28 00:00:00,DMG/USDT,0.028,0.029,0.022,0.027,525.7222222222222,14.1945
1643241600000.0,2022-01-27 00:00:00,DMG/USDT,0.026,0.029,0.026,0.028,6559.700000000001,183.6716
1643155200000.0,2022-01-26 00:00:00,DMG/USDT,0.027,0.028,0.026,0.026,3882.246153846154,100.9384
1643068800000.0,2022-01-25 00:00:00,DMG/USDT,0.027,0.027,0.025,0.027,114017.36296296297,3078.4688
1642982400000.0,2022-01-24 00:00:00,DMG/USDT,0.028,0.029,0.026,0.027,7595.214814814814,205.0708
1642896000000.0,2022-01-23 00:00:00,DMG/USDT,0.028,0.029,0.027,0.028,106420.07857142857,2979.7622
1642809600000.0,2022-01-22 00:00:00,DMG/USDT,0.032,0.032,0.027,0.028,95761.68571428572,2681.3272
1642723200000.0,2022-01-21 00:00:00,DMG/USDT,0.035,0.035,0.03,0.032,63779.165624999994,2040.9333
1642636800000.0,2022-01-20 00:00:00,DMG/USDT,0.036,0.043,0.03,0.035,554341.5314285714,19401.9536
