https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETC,Volume BTC
1663459200,2022-09-18 00:00:00,ETC/BTC,0.001713,0.001713,0.0017063,0.0017063,10.54737,0.0180254591951
1663372800,2022-09-17 00:00:00,ETC/BTC,0.0017176,0.0017553,0.0016931,0.0017109,4095.63717,7.0520939250227
1663286400,2022-09-16 00:00:00,ETC/BTC,0.0018107,0.0018131,0.0016666,0.001719,5879.065824,10.1194562419566
1663200000,2022-09-15 00:00:00,ETC/BTC,0.0019382,0.0019556,0.0017564,0.0018112,8610.384765,15.8768623364805
1663113600,2022-09-14 00:00:00,ETC/BTC,0.0017497,0.0019638,0.0017431,0.0019404,1702.756951,3.1483911149786
1663027200,2022-09-13 00:00:00,ETC/BTC,0.001713,0.0017926,0.0016466,0.001754,2482.607647,4.2121613481787
1662940800,2022-09-12 00:00:00,ETC/BTC,0.0017647,0.0018246,0.0016856,0.001714,2717.007116,4.757715947201
1662854400,2022-09-11 00:00:00,ETC/BTC,0.0018146,0.0018187,0.00175,0.0017666,2599.053859,4.5883092231057
1662768000,2022-09-10 00:00:00,ETC/BTC,0.0018294,0.0018888,0.001793,0.0018129,1262.267358,2.3017248609428
1662681600,2022-09-09 00:00:00,ETC/BTC,0.0019173,0.0019367,0.0017968,0.001834,3217.830368,6.0146510627078
1662595200,2022-09-08 00:00:00,ETC/BTC,0.001934,0.0019549,0.001862,0.0019196,4036.815301,7.7135231171589
1662508800,2022-09-07 00:00:00,ETC/BTC,0.0018371,0.001958,0.0017769,0.0019332,5837.398065,10.8376558510129
1662422400,2022-09-06 00:00:00,ETC/BTC,0.0020056,0.0021359,0.0018192,0.001834,13533.985705,27.1860803304327
1662336000,2022-09-05 00:00:00,ETC/BTC,0.0016243,0.0020189,0.0016076,0.0020055,3548.687952,6.4506986544477
1662249600,2022-09-04 00:00:00,ETC/BTC,0.0016252,0.0016354,0.0016106,0.0016233,1193.909432,1.9376838336369
1662163200,2022-09-03 00:00:00,ETC/BTC,0.001626,0.0016377,0.0016162,0.0016257,181.424297,0.2957239007071
1662076800,2022-09-02 00:00:00,ETC/BTC,0.0016296,0.0016632,0.0016124,0.001626,732.278978,1.1920616917817
1661990400,2022-09-01 00:00:00,ETC/BTC,0.0016201,0.0016402,0.0015777,0.0016372,416.155734,0.6689971939133
1661904000,2022-08-31 00:00:00,ETC/BTC,0.0016359,0.0017937,0.0015636,0.0016199,3172.881144,5.2111777855253
1661817600,2022-08-30 00:00:00,ETC/BTC,0.0016501,0.0016824,0.001605,0.0016309,685.729405,1.1257130207178
1661731200,2022-08-29 00:00:00,ETC/BTC,0.0015817,0.0016585,0.0015481,0.001654,904.268541,1.4554364066412
1661644800,2022-08-28 00:00:00,ETC/BTC,0.0016445,0.0016587,0.0015636,0.0015813,834.051705,1.3505771403266
1661558400,2022-08-27 00:00:00,ETC/BTC,0.0016735,0.0017019,0.0016132,0.0016457,1592.098001,2.628044051219
1661472000,2022-08-26 00:00:00,ETC/BTC,0.0017165,0.0017574,0.0016604,0.0016745,2532.665959,4.3100375080632
1661385600,2022-08-25 00:00:00,ETC/BTC,0.0016507,0.0017589,0.0016507,0.0017189,3911.736585,6.6936780607967
1661299200,2022-08-24 00:00:00,ETC/BTC,0.0015906,0.001688,0.0015521,0.0016513,2676.079221,4.3746858077024
1661212800,2022-08-23 00:00:00,ETC/BTC,0.0015873,0.0016183,0.0015387,0.0015932,1379.548579,2.1853924727905
1661126400,2022-08-22 00:00:00,ETC/BTC,0.0015679,0.0015936,0.0014943,0.0015936,1431.341617,2.1879065073055
1661040000,2022-08-21 00:00:00,ETC/BTC,0.0015517,0.0015906,0.001526,0.0015627,2105.607582,3.2704466793698
1660953600,2022-08-20 00:00:00,ETC/BTC,0.0015828,0.0016638,0.0015022,0.0015517,7030.610049,11.0678059863516
1660867200,2022-08-19 00:00:00,ETC/BTC,0.0017093,0.0017125,0.0015466,0.0015812,9738.719059,15.8854061872422
1660780800,2022-08-18 00:00:00,ETC/BTC,0.0017292,0.0017877,0.001685,0.0017049,3957.757995,6.9121743837317
1660694400,2022-08-17 00:00:00,ETC/BTC,0.0016741,0.0017692,0.0016613,0.0017221,2491.146186,4.2627824381281
1660608000,2022-08-16 00:00:00,ETC/BTC,0.0017412,0.0017509,0.0016522,0.0016737,2663.034571,4.5373171124264
1660521600,2022-08-15 00:00:00,ETC/BTC,0.0017072,0.00176,0.0016791,0.0017395,1834.126155,3.161496418391
1660435200,2022-08-14 00:00:00,ETC/BTC,0.0017804,0.0017925,0.0016737,0.0017085,1501.583542,2.602362925668
1660348800,2022-08-13 00:00:00,ETC/BTC,0.001775,0.00186,0.001732,0.0017813,3130.754041,5.6019378856474
1660262400,2022-08-12 00:00:00,ETC/BTC,0.001765,0.0018116,0.0015707,0.0017757,4331.193601,7.623333933811
1660176000,2022-08-11 00:00:00,ETC/BTC,0.0016191,0.0018453,0.0015694,0.001759,6873.757594,12.1219176290838
1660089600,2022-08-10 00:00:00,ETC/BTC,0.0015689,0.0016664,0.0015687,0.0016194,4727.733103,7.6636407063358
1660003200,2022-08-09 00:00:00,ETC/BTC,0.0015952,0.0016038,0.0015384,0.0015736,1730.286797,2.7294143998075
1659916800,2022-08-08 00:00:00,ETC/BTC,0.0016264,0.0016457,0.0015605,0.001597,2030.040277,3.2645620567892
1659830400,2022-08-07 00:00:00,ETC/BTC,0.0016448,0.0016606,0.0016048,0.0016276,1727.111528,2.8337838127773
1659744000,2022-08-06 00:00:00,ETC/BTC,0.0016421,0.0017,0.0016086,0.0016455,4022.212288,6.6186620603024
1659657600,2022-08-05 00:00:00,ETC/BTC,0.0015373,0.0016529,0.0015373,0.0016444,4890.143028,7.8394765061232
1659571200,2022-08-04 00:00:00,ETC/BTC,0.0015747,0.0015976,0.0015145,0.0015403,3525.942629,5.5268313892218
1659484800,2022-08-03 00:00:00,ETC/BTC,0.0015848,0.0017526,0.0014474,0.0015761,11265.59691277,18.018148271095328
1659398400,2022-08-02 00:00:00,ETC/BTC,0.0015031,0.0017353,0.0014108,0.001586,9696.418547,15.1114355576323
1659312000,2022-08-01 00:00:00,ETC/BTC,0.0015582,0.0016086,0.001466,0.0015061,4111.002503,6.3868449839036
1659225600,2022-07-31 00:00:00,ETC/BTC,0.001666,0.0017407,0.0015392,0.0015626,4017.168349,6.6871127231493
1659139200,2022-07-30 00:00:00,ETC/BTC,0.0017072,0.0017267,0.0015888,0.001668,6593.605658,10.9178170841626
1659052800,2022-07-29 00:00:00,ETC/BTC,0.0017156,0.0018649,0.0015909,0.0017014,18417.451768,31.4742509267394
1658966400,2022-07-28 00:00:00,ETC/BTC,0.0014343,0.002074,0.0013987,0.001705,26752.550005,43.1161074661127
1658880000,2022-07-27 00:00:00,ETC/BTC,0.001183,0.0014768,0.0011793,0.0014337,16872.45194003,22.011878808474081
1658793600,2022-07-26 00:00:00,ETC/BTC,0.0010938,0.0011857,0.001089,0.001183,4496.161768,5.1289722041061
1658707200,2022-07-25 00:00:00,ETC/BTC,0.0011323,0.0011588,0.0010862,0.0010917,3078.39852,3.4595902238217
1658620800,2022-07-24 00:00:00,ETC/BTC,0.0011421,0.0011812,0.0011244,0.0011316,2646.731423,3.0414114006219
1658534400,2022-07-23 00:00:00,ETC/BTC,0.0010952,0.001228,0.001092,0.0011378,6756.896878,7.9573071688447
1658448000,2022-07-22 00:00:00,ETC/BTC,0.0011315,0.0011535,0.001066,0.0010981,6097.643374,6.8197086828923
1658361600,2022-07-21 00:00:00,ETC/BTC,0.001005,0.0012056,0.0009772,0.0011316,5825.201559,6.2499648746163
1658275200,2022-07-20 00:00:00,ETC/BTC,0.001079,0.0010907,0.0009885,0.0010028,5654.259611,5.9492619057331
1658188800,2022-07-19 00:00:00,ETC/BTC,0.0011284,0.00122,0.0010775,0.0010779,9426.872226,10.751031416695
1658102400,2022-07-18 00:00:00,ETC/BTC,0.000928,0.00115,0.0009272,0.0011244,12316.11841915,12.688536397555874
1658016000,2022-07-17 00:00:00,ETC/BTC,0.000816,0.0009784,0.0007983,0.0009262,10573.058227,9.5915844306221
1657929600,2022-07-16 00:00:00,ETC/BTC,0.0007228,0.0008219,0.0007117,0.000814,1164.424853,0.8876589044191
