https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ACA,Volume BTC
1656892800,2022-07-04 00:00:00,ACA/BTC,0.00001189,0.00001354,0.0000116,0.00001238,180464.6413,2.298436690018
1656806400,2022-07-03 00:00:00,ACA/BTC,0.00001177,0.00001235,0.00001169,0.00001185,42298.40215351,0.5032434185409882
1656720000,2022-07-02 00:00:00,ACA/BTC,0.00001171,0.000013,0.00001128,0.00001183,184664.17412416,2.2068391557045088
1656633600,2022-07-01 00:00:00,ACA/BTC,0.00001147,0.0000124,0.00001134,0.00001174,52745.91912781,0.6310002560067529
1656547200,2022-06-30 00:00:00,ACA/BTC,0.00001108,0.00001419,0.0000109,0.00001144,342834.58249398,4.3554489735136937
1656460800,2022-06-29 00:00:00,ACA/BTC,0.00001134,0.00001175,0.00001074,0.00001112,134060.2622541,1.50342045065354
1656374400,2022-06-28 00:00:00,ACA/BTC,0.00001221,0.00001225,0.00001134,0.00001135,32079.4244,0.377119311612
1656288000,2022-06-27 00:00:00,ACA/BTC,0.000012,0.00001232,0.0000119,0.00001231,29697.3931,0.361582957782
1656201600,2022-06-26 00:00:00,ACA/BTC,0.00001253,0.00001373,0.00001204,0.00001204,47397.39647951,0.6170597687238928
1656115200,2022-06-25 00:00:00,ACA/BTC,0.00001295,0.00001328,0.00001233,0.00001252,30230.48427919,0.3841203147767541
1656028800,2022-06-24 00:00:00,ACA/BTC,0.00001277,0.00001307,0.00001263,0.00001306,57694.94035772,0.7384952797736272
1655942400,2022-06-23 00:00:00,ACA/BTC,0.00001262,0.00001294,0.00001249,0.00001284,5394.7065838,0.0685385315667772
1655856000,2022-06-22 00:00:00,ACA/BTC,0.00001274,0.00001295,0.00001239,0.00001254,57147.43496429,0.7220185960708416
1655769600,2022-06-21 00:00:00,ACA/BTC,0.00001291,0.00001308,0.00001261,0.00001283,31527.53427224,0.404513027794892
1655683200,2022-06-20 00:00:00,ACA/BTC,0.00001273,0.00001328,0.00001262,0.00001284,29008.75479352,0.3766069586119176
1655596800,2022-06-19 00:00:00,ACA/BTC,0.00001295,0.0000132,0.00001259,0.00001262,10915.91478293,0.1400201126668938
1655510400,2022-06-18 00:00:00,ACA/BTC,0.00001262,0.00001335,0.00001255,0.00001288,14810.59783211,0.1891497572389988
1655424000,2022-06-17 00:00:00,ACA/BTC,0.00001262,0.00001306,0.00001251,0.00001267,28609.53670248,0.3656228910419424
1655337600,2022-06-16 00:00:00,ACA/BTC,0.00001302,0.00001302,0.00001238,0.00001276,39236.90515403,0.4918658397928586
1655251200,2022-06-15 00:00:00,ACA/BTC,0.00001262,0.00001328,0.00001227,0.00001305,84385.40700519,1.0594652103620294
1655164800,2022-06-14 00:00:00,ACA/BTC,0.00001243,0.00001306,0.00001216,0.00001268,141986.4307868,1.7870208750467692
1655078400,2022-06-13 00:00:00,ACA/BTC,0.00001017,0.00001416,0.00000985,0.0000124,218511.00992824,2.5192189807767116
1654992000,2022-06-12 00:00:00,ACA/BTC,0.00001097,0.00001097,0.00000983,0.00001015,65132.36518969,0.6713331475458806
1654905600,2022-06-11 00:00:00,ACA/BTC,0.0000115,0.00001167,0.00001073,0.00001107,36370.23903894,0.4020112827809604
1654819200,2022-06-10 00:00:00,ACA/BTC,0.00001193,0.00001202,0.00001151,0.00001151,21899.6508,0.258400977248
1654732800,2022-06-09 00:00:00,ACA/BTC,0.00001185,0.00001222,0.00001185,0.00001195,9183.71370033,0.1105235541399996
1654646400,2022-06-08 00:00:00,ACA/BTC,0.00001189,0.00001242,0.00001189,0.00001193,61427.07203111,0.7469810362686573
1654560000,2022-06-07 00:00:00,ACA/BTC,0.00001217,0.00001244,0.00001181,0.00001196,95420.05549508,1.146332852041976
1654473600,2022-06-06 00:00:00,ACA/BTC,0.00001242,0.00001268,0.00001207,0.00001218,19012.1702,0.235937344586
1654387200,2022-06-05 00:00:00,ACA/BTC,0.00001282,0.00001307,0.00001236,0.00001246,14056.4316,0.178029787135
1654300800,2022-06-04 00:00:00,ACA/BTC,0.00001239,0.00001275,0.00001226,0.00001275,13466.02763168,0.1683481376388452
1654214400,2022-06-03 00:00:00,ACA/BTC,0.00001332,0.00001332,0.00001208,0.00001237,107080.71551194,1.339223500442796
1654128000,2022-06-02 00:00:00,ACA/BTC,0.00001284,0.00001343,0.00001271,0.00001328,57639.3332,0.753983025645
1654041600,2022-06-01 00:00:00,ACA/BTC,0.00001314,0.00001368,0.00001267,0.00001279,60514.13042656,0.792479801559888
1653955200,2022-05-31 00:00:00,ACA/BTC,0.00001358,0.00001454,0.00001272,0.00001313,149407.20890469,2.0181150371274659
1653868800,2022-05-30 00:00:00,ACA/BTC,0.00001261,0.00001498,0.00001253,0.00001358,287909.9021,3.97978298906
1653782400,2022-05-29 00:00:00,ACA/BTC,0.00001229,0.00001268,0.00001207,0.00001256,9311.9182,0.115629899517
1653696000,2022-05-28 00:00:00,ACA/BTC,0.00001217,0.0000124,0.00001211,0.00001229,16013.93569571,0.1958949709418241
1653609600,2022-05-27 00:00:00,ACA/BTC,0.00001234,0.00001259,0.00001173,0.00001215,70055.079283,0.8558659879628476
1653523200,2022-05-26 00:00:00,ACA/BTC,0.00001343,0.00001343,0.00001207,0.00001238,89893.63290065,1.1218792332982493
1653436800,2022-05-25 00:00:00,ACA/BTC,0.00001405,0.00001519,0.00001293,0.0000135,217593.46257646,3.077667457480316
1653350400,2022-05-24 00:00:00,ACA/BTC,0.00001273,0.00001603,0.00001231,0.00001416,447126.46470842,6.3420966379186503
1653264000,2022-05-23 00:00:00,ACA/BTC,0.00001299,0.00001323,0.00001259,0.00001283,66470.1011088,0.85641342797188
1653177600,2022-05-22 00:00:00,ACA/BTC,0.00001307,0.00001341,0.00001262,0.00001295,63813.04975226,0.8281123299979224
1653091200,2022-05-21 00:00:00,ACA/BTC,0.00001273,0.00001469,0.00001214,0.00001313,171980.42829196,2.19111985644887
1653004800,2022-05-20 00:00:00,ACA/BTC,0.0000126,0.00001348,0.00001244,0.0000127,287196.1484,3.700962143457
1652918400,2022-05-19 00:00:00,ACA/BTC,0.00001411,0.00001435,0.0000122,0.00001273,405096.13849822,5.2805637977489164
1652832000,2022-05-18 00:00:00,ACA/BTC,0.00001575,0.00001581,0.00001387,0.00001411,113201.28587355,1.638248830101909
1652745600,2022-05-17 00:00:00,ACA/BTC,0.00001559,0.00001662,0.00001528,0.00001569,85842.43036124,1.3673114989718556
1652659200,2022-05-16 00:00:00,ACA/BTC,0.00001672,0.00001675,0.00001541,0.00001541,93991.02080958,1.4783244690896214
1652572800,2022-05-15 00:00:00,ACA/BTC,0.00001605,0.00001814,0.00001576,0.00001674,196159.61846245,3.2873293905996504
1652486400,2022-05-14 00:00:00,ACA/BTC,0.00001481,0.00001631,0.00001356,0.00001603,360447.6056437,5.2241344803116223
1652400000,2022-05-13 00:00:00,ACA/BTC,0.00001361,0.00001721,0.00001347,0.00001489,319703.08304051,4.8413793177299523
1652313600,2022-05-12 00:00:00,ACA/BTC,0.00001603,0.00001678,0.00001187,0.00001369,579331.28812483,7.9613570720338517
1652227200,2022-05-11 00:00:00,ACA/BTC,0.00002174,0.00002227,0.00001401,0.00001595,355623.53201514,6.1545183097323119
1652140800,2022-05-10 00:00:00,ACA/BTC,0.00002432,0.0000256,0.0000215,0.00002185,62678.37284306,1.505204396027741
1652054400,2022-05-09 00:00:00,ACA/BTC,0.00002514,0.00002522,0.0000211,0.00002441,102856.23520674,2.4706823323869058
1651968000,2022-05-08 00:00:00,ACA/BTC,0.00002601,0.00002655,0.00002446,0.00002504,60698.78155884,1.5325933024388342
1651881600,2022-05-07 00:00:00,ACA/BTC,0.00002594,0.00002621,0.00002541,0.0000259,13288.21937719,0.3416135325624603
1651795200,2022-05-06 00:00:00,ACA/BTC,0.00002579,0.00002614,0.00002517,0.0000259,38249.61661128,0.9778489032757933
1651708800,2022-05-05 00:00:00,ACA/BTC,0.0000275,0.00002846,0.00002482,0.00002579,114311.62702198,3.0585879647583902
1651622400,2022-05-04 00:00:00,ACA/BTC,0.00002525,0.00002768,0.00002525,0.00002749,137252.27841634,3.6044589230822706
1651536000,2022-05-03 00:00:00,ACA/BTC,0.00002385,0.00002628,0.00002354,0.00002527,88068.97378221,2.1852370445083028
1651449600,2022-05-02 00:00:00,ACA/BTC,0.00002507,0.00002661,0.00002358,0.00002399,91760.01324486,2.2768866550553668
1651363200,2022-05-01 00:00:00,ACA/BTC,0.00002587,0.00002595,0.00002466,0.00002508,62096.11991002,1.5628006491682258
1651276800,2022-04-30 00:00:00,ACA/BTC,0.00002682,0.00002806,0.00002554,0.00002576,72898.09955236,1.9778080969729988
1651190400,2022-04-29 00:00:00,ACA/BTC,0.00002822,0.00002841,0.00002651,0.00002679,58339.94029532,1.5915957997765432
1651104000,2022-04-28 00:00:00,ACA/BTC,0.00002836,0.00002983,0.00002783,0.00002804,87155.37398944,2.4998211512646812
1651017600,2022-04-27 00:00:00,ACA/BTC,0.00002886,0.00002996,0.00002817,0.00002837,56654.32371691,1.6656212065720829
1650931200,2022-04-26 00:00:00,ACA/BTC,0.00003075,0.00003178,0.00002863,0.00002895,85008.56027455,2.5387281877976369
1650844800,2022-04-25 00:00:00,ACA/BTC,0.00003114,0.00003178,0.0000288,0.00003078,110047.42873961,3.3593771236745171
1650758400,2022-04-24 00:00:00,ACA/BTC,0.00003374,0.00003406,0.00003041,0.00003115,101089.21849401,3.2298999730089038
1650672000,2022-04-23 00:00:00,ACA/BTC,0.00003572,0.00003579,0.00003362,0.00003371,67305.73247316,2.314798250595732
1650585600,2022-04-22 00:00:00,ACA/BTC,0.00003613,0.00003857,0.00003531,0.00003569,66226.07168809,2.4195132608874611
1650499200,2022-04-21 00:00:00,ACA/BTC,0.0000355,0.00003899,0.0000347,0.00003615,97412.89271726,3.582957477333192
1650412800,2022-04-20 00:00:00,ACA/BTC,0.00003648,0.00003691,0.000035,0.00003542,48722.51729274,1.7469129209674831
1650326400,2022-04-19 00:00:00,ACA/BTC,0.00003675,0.00003877,0.0000362,0.0000365,78208.89523773,2.917111980721266
1650240000,2022-04-18 00:00:00,ACA/BTC,0.00003669,0.00003725,0.00003438,0.00003657,92867.4073547,3.3094634739146791
1650153600,2022-04-17 00:00:00,ACA/BTC,0.00003772,0.00004016,0.00003667,0.00003689,96974.02173379,3.753996878262431
1650067200,2022-04-16 00:00:00,ACA/BTC,0.00003528,0.0000389,0.00003496,0.00003758,59187.13697442,2.1942708455400652
1649980800,2022-04-15 00:00:00,ACA/BTC,0.00003596,0.00003656,0.00003506,0.00003532,40732.0040852,1.4628439829852847
1649894400,2022-04-14 00:00:00,ACA/BTC,0.00003676,0.00003757,0.00003574,0.00003574,37201.69698797,1.3609311078580052
1649808000,2022-04-13 00:00:00,ACA/BTC,0.00003629,0.00003892,0.00003489,0.00003676,78854.81859156,2.9295119710406764
1649721600,2022-04-12 00:00:00,ACA/BTC,0.0000384,0.00004037,0.00003528,0.00003646,109880.75041915,4.1500097363114442
1649635200,2022-04-11 00:00:00,ACA/BTC,0.00004097,0.00004099,0.00003625,0.00003839,103475.94660793,3.936538300671759
1649548800,2022-04-10 00:00:00,ACA/BTC,0.00003706,0.00004348,0.00003698,0.00004099,282393.20593213,11.3809026245995313
1649462400,2022-04-09 00:00:00,ACA/BTC,0.00003525,0.00003825,0.00003511,0.00003724,98797.05659192,3.6430898114278419
1649376000,2022-04-08 00:00:00,ACA/BTC,0.00003802,0.0000401,0.00003471,0.0000352,147848.67637083,5.5638974894013407
1649289600,2022-04-07 00:00:00,ACA/BTC,0.00003525,0.00003895,0.00003458,0.00003793,115405.48511965,4.302364253409869
1649203200,2022-04-06 00:00:00,ACA/BTC,0.00003802,0.00004006,0.00003411,0.00003525,81971.62377805,2.959358972298899
1649116800,2022-04-05 00:00:00,ACA/BTC,0.0000406,0.0000418,0.00003633,0.00003819,71833.6169217,2.787945256140618
1649030400,2022-04-04 00:00:00,ACA/BTC,0.00003597,0.00004584,0.00003453,0.0000408,252200.08979797,9.9053273533661333
1648944000,2022-04-03 00:00:00,ACA/BTC,0.00003772,0.0000428,0.00003444,0.00003577,148602.98159536,5.7402199826183277
1648857600,2022-04-02 00:00:00,ACA/BTC,0.00003742,0.0000465,0.00003473,0.00003768,324125.35362633,12.9899071118829931
1648771200,2022-04-01 00:00:00,ACA/BTC,0.0000312,0.0000393,0.0000312,0.00003728,170317.24441102,5.9429766680819604
1648684800,2022-03-31 00:00:00,ACA/BTC,0.00002815,0.00003295,0.00002815,0.00003116,132290.65748824,4.1083409669487904
1648598400,2022-03-30 00:00:00,ACA/BTC,0.00002691,0.00002895,0.0000265,0.00002813,77415.84978918,2.160159627077745
1648512000,2022-03-29 00:00:00,ACA/BTC,0.00002614,0.00002883,0.00002596,0.00002704,73873.21799834,2.0330735331421621
1648425600,2022-03-28 00:00:00,ACA/BTC,0.00002635,0.00002749,0.00002531,0.00002616,67948.3306658,1.78458283473789
1648339200,2022-03-27 00:00:00,ACA/BTC,0.00002704,0.00002704,0.00002535,0.00002656,19301.71877412,0.5062357886996786
1648252800,2022-03-26 00:00:00,ACA/BTC,0.0000267,0.00002735,0.00002612,0.00002686,19173.2145456,0.5131708320155443
1648166400,2022-03-25 00:00:00,ACA/BTC,0.00002896,0.00003004,0.00002668,0.00002668,26253.44803921,0.7570367404078501
1648080000,2022-03-24 00:00:00,ACA/BTC,0.00002949,0.00003221,0.00002868,0.00002903,90300.94454181,2.761654826341867
1647993600,2022-03-23 00:00:00,ACA/BTC,0.00002874,0.00003445,0.00002799,0.00002963,111439.2309972,3.4407217565545393
1647907200,2022-03-22 00:00:00,ACA/BTC,0.0000308,0.0000308,0.00002859,0.00002889,29993.41631688,0.8910235459577072
1647820800,2022-03-21 00:00:00,ACA/BTC,0.00002855,0.00003175,0.00002845,0.00003077,68520.13213354,2.064174940892747
1647734400,2022-03-20 00:00:00,ACA/BTC,0.00002773,0.00002936,0.00002745,0.00002852,61229.45512019,1.7223240881373484
1647648000,2022-03-19 00:00:00,ACA/BTC,0.00002688,0.00002909,0.00002676,0.00002785,56849.04596799,1.5773113832017315
1647561600,2022-03-18 00:00:00,ACA/BTC,0.0000262,0.00002731,0.00002576,0.00002701,14995.33026548,0.3985931644911468
1647475200,2022-03-17 00:00:00,ACA/BTC,0.00002686,0.00002788,0.00002628,0.00002628,17037.65531447,0.4604712418839077
1647388800,2022-03-16 00:00:00,ACA/BTC,0.00002718,0.00002833,0.00002631,0.00002684,42850.17123165,1.1692896409889426
1647302400,2022-03-15 00:00:00,ACA/BTC,0.00002894,0.00003217,0.00002639,0.00002721,103914.7107,3.0720096975562816
1647216000,2022-03-14 00:00:00,ACA/BTC,0.00002631,0.00003056,0.00002607,0.00002891,165034.66630192,4.7843466773934524
1647129600,2022-03-13 00:00:00,ACA/BTC,0.00002679,0.00002715,0.00002581,0.00002634,10003.66273333,0.263328575792912
1647043200,2022-03-12 00:00:00,ACA/BTC,0.00002633,0.00002837,0.00002601,0.00002694,8841.8372,0.239617252467
1646956800,2022-03-11 00:00:00,ACA/BTC,0.00002709,0.00002855,0.00002615,0.00002633,26078.67,0.7139976765884373
1646870400,2022-03-10 00:00:00,ACA/BTC,0.00002735,0.00002767,0.00002673,0.00002709,8442.85154571,0.2294318559057395
1646784000,2022-03-09 00:00:00,ACA/BTC,0.00002781,0.00002837,0.00002699,0.00002735,19020.5597967,0.525765005270684
1646697600,2022-03-08 00:00:00,ACA/BTC,0.00002825,0.0000302,0.00002753,0.00002781,44213.46131954,1.2702700721458788
1646611200,2022-03-07 00:00:00,ACA/BTC,0.00002904,0.00003016,0.00002709,0.00002808,125751.23679087,3.6047659998727735
1646524800,2022-03-06 00:00:00,ACA/BTC,0.00003079,0.00003741,0.00002862,0.00002904,28058.67079972,0.8939102075302656
1646438400,2022-03-05 00:00:00,ACA/BTC,0.00003033,0.00003134,0.00002901,0.00003104,20724.6303,0.621554960341
1646352000,2022-03-04 00:00:00,ACA/BTC,0.00003015,0.00003152,0.0000297,0.00003017,16038.64302433,0.4874587284247681
1646265600,2022-03-03 00:00:00,ACA/BTC,0.00003177,0.00003286,0.00002982,0.00003022,74758.11660252,2.3229266144888932
1646179200,2022-03-02 00:00:00,ACA/BTC,0.00003005,0.00003289,0.00002952,0.00003195,86136.3512221,2.6975408477065528
1646092800,2022-03-01 00:00:00,ACA/BTC,0.00002915,0.0000318,0.00002736,0.00003005,63427.46685585,1.8538650184676526
1646006400,2022-02-28 00:00:00,ACA/BTC,0.00002993,0.00003286,0.00002815,0.00002912,73806.65103072,2.2468969620044729
1645920000,2022-02-27 00:00:00,ACA/BTC,0.0000285,0.00003204,0.00002735,0.00003011,54706.13085869,1.6214879881057954
1645833600,2022-02-26 00:00:00,ACA/BTC,0.00002853,0.00003112,0.00002835,0.00002837,78878.49619877,2.3289131232555671
1645747200,2022-02-25 00:00:00,ACA/BTC,0.00002803,0.00003481,0.00002723,0.00002855,116936.07486176,3.5451716495229782
1645660800,2022-02-24 00:00:00,ACA/BTC,0.00002725,0.00003072,0.0000235,0.00002775,204329.33834891,5.4284860836938796
1645574400,2022-02-23 00:00:00,ACA/BTC,0.00002925,0.00003044,0.00002688,0.00002712,36108.2089583,1.041666093959576
1645488000,2022-02-22 00:00:00,ACA/BTC,0.00002964,0.00003061,0.00002851,0.00002918,17196.02368727,0.5067288327815066
1645401600,2022-02-21 00:00:00,ACA/BTC,0.00003231,0.00003312,0.00002917,0.00002964,18109.62419489,0.5587845118475261
1645315200,2022-02-20 00:00:00,ACA/BTC,0.00003375,0.00003378,0.0000305,0.00003217,39436.21942039,1.254822671736763
1645228800,2022-02-19 00:00:00,ACA/BTC,0.000035,0.00003605,0.00003329,0.00003375,20209.51138397,0.7006813168581101
1645142400,2022-02-18 00:00:00,ACA/BTC,0.00003395,0.00004,0.00003368,0.00003513,84115.67315543,3.1411996758601652
1645056000,2022-02-17 00:00:00,ACA/BTC,0.00003505,0.00003527,0.00003311,0.00003411,15755.95275223,0.5328029755762834
1644969600,2022-02-16 00:00:00,ACA/BTC,0.00003653,0.00003664,0.00003354,0.00003506,14821.56908615,0.5212066183986426
