https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KZT,Volume BTC
1663462800000,2022-09-18 01:00:00,BTC/KZT,9354419.9,9492311.25,9264626.18,9472627.34,1010729.337178,0.1067
1663459200000,2022-09-18 00:00:00,BTC/KZT,9400361.69,9500428.34,9269770.96,9287948.38,1047680.5772640001,0.1128
1663455600000,2022-09-17 23:00:00,BTC/KZT,9434449.16,9501481.38,9275643.09,9501481.38,1442324.873484,0.1518
1663452000000,2022-09-17 22:00:00,BTC/KZT,9287393.52,9506182.0,9287393.52,9328329.83,901116.661578,0.0966
1663448400000,2022-09-17 21:00:00,BTC/KZT,9438421.37,9500345.26,9300121.93,9455606.14,1048626.720926,0.1109
1663444800000,2022-09-17 20:00:00,BTC/KZT,9338558.69,9447879.99,9271156.44,9271156.44,671231.726256,0.0724
1663441200000,2022-09-17 19:00:00,BTC/KZT,9452810.14,9505200.86,9284125.44,9368996.0,1125216.4196,0.1201
1663437600000,2022-09-17 18:00:00,BTC/KZT,9451444.4,9503568.62,9253719.06,9380771.79,1406177.691321,0.1499
1663434000000,2022-09-17 17:00:00,BTC/KZT,9454080.69,9454906.26,9249107.81,9263830.19,994935.3624059999,0.1074
1663430400000,2022-09-17 16:00:00,BTC/KZT,9167863.13,9496071.95,9167863.13,9320662.12,902240.0932159999,0.0968
1663426800000,2022-09-17 15:00:00,BTC/KZT,9290960.17,9307447.59,9191046.44,9307447.59,880484.542014,0.0946
1663423200000,2022-09-17 14:00:00,BTC/KZT,9276532.16,9308733.59,9179495.75,9191877.27,1034086.192875,0.1125
1663419600000,2022-09-17 13:00:00,BTC/KZT,9263156.76,9307144.96,9177972.17,9218525.73,1427027.783004,0.1548
1663416000000,2022-09-17 12:00:00,BTC/KZT,9177073.96,9289043.25,9168155.99,9225276.12,1235264.472468,0.1339
1663412400000,2022-09-17 11:00:00,BTC/KZT,9217444.02,9321461.82,9166636.08,9256820.73,1072865.522607,0.1159
1663408800000,2022-09-17 10:00:00,BTC/KZT,9213930.67,9301772.34,9165852.33,9228579.67,1070515.24172,0.116
1663405200000,2022-09-17 09:00:00,BTC/KZT,9419981.68,9419981.68,9050512.29,9297097.23,1471783.3919922388,0.15830569
1663401600000,2022-09-17 08:00:00,BTC/KZT,9038006.04,9238372.62,9037572.39,9074097.98,950058.0585060001,0.1047
1663398000000,2022-09-17 07:00:00,BTC/KZT,9044473.93,9214580.23,9044473.93,9214580.23,923300.939046,0.1002
1663394400000,2022-09-17 06:00:00,BTC/KZT,9174151.0,9191256.47,9032009.31,9095329.02,1390675.807158,0.1529
1663390800000,2022-09-17 05:00:00,BTC/KZT,9178634.34,9246000.17,9028248.77,9035804.32,901773.271136,0.0998
1663387200000,2022-09-17 04:00:00,BTC/KZT,9028571.12,9211114.96,9028571.12,9107165.35,1406146.33004,0.1544
1663383600000,2022-09-17 03:00:00,BTC/KZT,9390812.46,9418275.03,9041197.07,9041197.07,975545.163853,0.1079
1663380000000,2022-09-17 02:00:00,BTC/KZT,9359270.23,9359270.23,9141890.46,9353661.24,937236.856248,0.1002
1663376400000,2022-09-17 01:00:00,BTC/KZT,9199841.17,9435816.11,9173255.26,9243005.58,1136889.68634,0.123
1663372800000,2022-09-17 00:00:00,BTC/KZT,9397752.5,9406631.68,9141393.71,9204189.3,1168932.0411,0.127
1663369200000,2022-09-16 23:00:00,BTC/KZT,9247668.0,9414175.81,9136382.38,9186428.14,1201584.800712,0.1308
1663365600000,2022-09-16 22:00:00,BTC/KZT,9212281.71,9423055.42,9155510.46,9155510.46,898155.5761260001,0.0981
1663362000000,2022-09-16 21:00:00,BTC/KZT,9300250.14,9424167.97,9114785.28,9414969.95,1625023.8133699999,0.1726
1663358400000,2022-09-16 20:00:00,BTC/KZT,9125571.46,9439061.04,9125571.46,9271288.42,1313741.5691139998,0.1417
1663354800000,2022-09-16 19:00:00,BTC/KZT,9354689.82,9420141.63,9113402.27,9113402.27,1213905.182364,0.1332
1663351200000,2022-09-16 18:00:00,BTC/KZT,9142586.27,9413731.49,9128421.89,9128421.89,788695.6512960001,0.0864
1663347600000,2022-09-16 17:00:00,BTC/KZT,9180391.89,9418243.88,9134513.45,9237686.61,883122.839916,0.0956
1663344000000,2022-09-16 16:00:00,BTC/KZT,9203101.22,9393166.46,9115467.58,9256115.59,1268087.83583,0.137
1663340400000,2022-09-16 15:00:00,BTC/KZT,9299134.6,9414471.81,9254553.16,9406266.51,830573.332833,0.0883
1663336800000,2022-09-16 14:00:00,BTC/KZT,9380064.17,9418787.23,9111784.75,9354737.57,875603.436552,0.0936
1663333200000,2022-09-16 13:00:00,BTC/KZT,9175908.35,9418446.46,9049616.14,9361790.14,1521290.8977500002,0.1625
1663329600000,2022-09-16 12:00:00,BTC/KZT,9436779.38,9436779.38,9119796.82,9346205.07,1155190.946652,0.1236
1663326000000,2022-09-16 11:00:00,BTC/KZT,9323269.63,9382017.44,9112324.03,9231877.75,1045048.5613,0.1132
1663322400000,2022-09-16 10:00:00,BTC/KZT,9351506.11,9370471.02,9162502.74,9370471.02,1486156.7037719998,0.1586
1663318800000,2022-09-16 09:00:00,BTC/KZT,9120055.54,9389296.29,9115508.79,9159896.45,1330016.9645399998,0.1452
1663315200000,2022-09-16 08:00:00,BTC/KZT,9123267.98,9372643.09,9114519.47,9114519.47,937884.0534630001,0.1029
1663311600000,2022-09-16 07:00:00,BTC/KZT,9267796.04,9444730.94,9145259.96,9356984.92,1024589.84874,0.1095
1663308000000,2022-09-16 06:00:00,BTC/KZT,9349783.59,9410566.04,9130581.83,9410566.04,939174.4907919999,0.0998
1663304400000,2022-09-16 05:00:00,BTC/KZT,9390889.63,9399181.36,9148686.15,9284663.84,1039882.35008,0.112
1663300800000,2022-09-16 04:00:00,BTC/KZT,9295932.09,9418999.09,9121894.34,9401683.98,893159.9781000001,0.095
1663297200000,2022-09-16 03:00:00,BTC/KZT,9444462.87,9444462.87,9195907.58,9325426.14,761887.315638,0.0817
1663293600000,2022-09-16 02:00:00,BTC/KZT,9218636.5,9441197.52,9124921.01,9300519.69,1325324.0558249997,0.1425
1663290000000,2022-09-16 01:00:00,BTC/KZT,9377438.32,9445498.25,9121202.56,9153576.84,1076460.6363839998,0.1176
1663286400000,2022-09-16 00:00:00,BTC/KZT,9148339.7,9437661.4,9148339.7,9278758.8,1299954.10788,0.1401
1663282800000,2022-09-15 23:00:00,BTC/KZT,9406922.95,9413531.39,9113538.84,9235586.38,1072251.578718,0.1161
1663279200000,2022-09-15 22:00:00,BTC/KZT,9242299.87,9343869.96,9117932.1,9183441.11,925690.8638879999,0.1008
1663275600000,2022-09-15 21:00:00,BTC/KZT,9362396.72,9405623.57,9139842.54,9359491.84,879792.2329599999,0.094
1663272000000,2022-09-15 20:00:00,BTC/KZT,9140624.83,9442387.25,9129337.76,9390891.06,1442440.8668159998,0.1536
1663268400000,2022-09-15 19:00:00,BTC/KZT,9403269.71,9411773.79,9144090.57,9286283.28,1312151.827464,0.1413
1663264800000,2022-09-15 18:00:00,BTC/KZT,9339961.32,9421386.47,9131011.87,9131011.87,937754.9190489999,0.1027
1663261200000,2022-09-15 17:00:00,BTC/KZT,9186168.44,9446503.36,9128298.48,9133305.25,1211076.27615,0.1326
1663257600000,2022-09-15 16:00:00,BTC/KZT,9226806.8,9335004.03,9115993.11,9151887.81,1025011.4347200001,0.112
1663254000000,2022-09-15 15:00:00,BTC/KZT,9195989.27,9436823.54,9113064.23,9410940.29,934506.3707969999,0.0993
1663250400000,2022-09-15 14:00:00,BTC/KZT,9286338.08,9405230.07,9142338.26,9248573.59,824972.764228,0.0892
1663246800000,2022-09-15 13:00:00,BTC/KZT,9216064.11,9379988.58,9119087.94,9373254.3,672999.6587400001,0.0718
1663243200000,2022-09-15 12:00:00,BTC/KZT,9236008.22,9431036.99,9152503.71,9337564.54,839447.0521459999,0.0899
1663239600000,2022-09-15 11:00:00,BTC/KZT,9280778.7,9505529.09,9147703.83,9301662.19,1087364.310011,0.1169
1663236000000,2022-09-15 10:00:00,BTC/KZT,9386053.29,9541231.12,9341367.49,9450445.57,1418511.880057,0.1501
1663232400000,2022-09-15 09:00:00,BTC/KZT,9501374.0,9550382.27,9247546.88,9414846.62,1086473.2999479999,0.1154
1663228800000,2022-09-15 08:00:00,BTC/KZT,9257125.2,9554144.38,9257125.2,9554144.38,933439.905926,0.0977
1663225200000,2022-09-15 07:00:00,BTC/KZT,9555279.31,9555279.31,9242438.83,9251807.28,1153700.367816,0.1247
1663221600000,2022-09-15 06:00:00,BTC/KZT,9338108.73,9548237.81,9256965.83,9500007.06,986100.7328280001,0.1038
1663218000000,2022-09-15 05:00:00,BTC/KZT,9333743.15,9542061.06,9247841.46,9450636.71,1242758.7273650002,0.1315
1663214400000,2022-09-15 04:00:00,BTC/KZT,9398624.72,9544619.69,9253484.44,9535027.32,1275786.6554160002,0.1338
1663210800000,2022-09-15 03:00:00,BTC/KZT,9250921.12,9553914.8,9250921.12,9407360.24,1348074.722392,0.1433
1663207200000,2022-09-15 02:00:00,BTC/KZT,9293331.73,9547781.95,9256944.15,9256944.15,1182111.767955,0.1277
1663203600000,2022-09-15 01:00:00,BTC/KZT,9549832.05,9550059.46,9259618.98,9550059.46,1270157.9081800003,0.133
1663200000000,2022-09-15 00:00:00,BTC/KZT,9291756.78,9528755.85,9290971.12,9528123.9,948048.3280500001,0.0995
1663196400000,2022-09-14 23:00:00,BTC/KZT,9267828.28,9513297.25,9241650.02,9508732.27,1550874.233237,0.1631
1663192800000,2022-09-14 22:00:00,BTC/KZT,9464729.49,9558617.92,9292422.21,9394175.76,1154544.2009039999,0.1229
1663189200000,2022-09-14 21:00:00,BTC/KZT,9512460.72,9512460.72,9243226.11,9250254.35,832522.8914999999,0.09
1663185600000,2022-09-14 20:00:00,BTC/KZT,9451351.35,9550276.84,9249691.01,9550276.84,1410263.595215332,0.1476673
1663182000000,2022-09-14 19:00:00,BTC/KZT,9366323.58,9518936.97,9328106.35,9518936.97,1169877.3536130001,0.1229
1663178400000,2022-09-14 18:00:00,BTC/KZT,9378683.8,9595656.4,9369764.98,9371933.09,1056216.859243,0.1127
1663174800000,2022-09-14 17:00:00,BTC/KZT,9530955.57,9554965.83,9381145.07,9439308.7,1092128.01659,0.1157
1663171200000,2022-09-14 16:00:00,BTC/KZT,9582827.12,9594739.98,9353090.91,9421863.96,1486770.132888,0.1578
1663167600000,2022-09-14 15:00:00,BTC/KZT,9420619.4,9568881.57,9359434.19,9398211.17,911626.48349,0.097
1663164000000,2022-09-14 14:00:00,BTC/KZT,9322669.63,9500490.63,9156198.0,9366442.56,1262596.4570880001,0.1348
1663160400000,2022-09-14 13:00:00,BTC/KZT,9490312.15,9490312.15,9196313.49,9400694.28,733254.1538399999,0.078
1663156800000,2022-09-14 12:00:00,BTC/KZT,9345135.63,9368698.03,9113130.31,9326503.13,1321565.493521,0.1417
1663153200000,2022-09-14 11:00:00,BTC/KZT,9408044.55,9429290.19,9132452.62,9159859.99,1216429.406672,0.1328
1663149600000,2022-09-14 10:00:00,BTC/KZT,9354703.29,9354703.29,9114585.1,9207225.04,929929.72904,0.101
1663146000000,2022-09-14 09:00:00,BTC/KZT,9272020.62,9372750.02,9122476.3,9326282.55,1032419.4782850002,0.1107
1663142400000,2022-09-14 08:00:00,BTC/KZT,9427115.91,9446643.96,9199874.63,9200953.09,1282612.860746,0.1394
1663138800000,2022-09-14 07:00:00,BTC/KZT,9180648.71,9487067.72,9128175.06,9144227.48,1045185.2009640001,0.1143
1663135200000,2022-09-14 06:00:00,BTC/KZT,9203197.06,9476549.99,9145546.28,9317185.48,1173033.6519320002,0.1259
1663131600000,2022-09-14 05:00:00,BTC/KZT,9599531.33,9801642.5,9185790.86,9312775.83,1663261.763238,0.1786
1663128000000,2022-09-14 04:00:00,BTC/KZT,9463361.26,9863702.17,9352142.56,9749379.59,1507254.0846139998,0.1546
1663124400000,2022-09-14 03:00:00,BTC/KZT,9444063.03,9850641.48,9345281.89,9345281.89,902754.2305740002,0.0966
1663120800000,2022-09-14 02:00:00,BTC/KZT,9495286.1,9720125.36,9343657.91,9482083.15,1430846.347335,0.1509
1663117200000,2022-09-14 01:00:00,BTC/KZT,9353579.18,9527020.96,9232429.28,9514357.39,894349.5946600001,0.094
1663113600000,2022-09-14 00:00:00,BTC/KZT,9365899.6,9541450.58,9193730.75,9477022.96,937277.5707440001,0.0989
1663110000000,2022-09-13 23:00:00,BTC/KZT,9402262.55,9554313.73,9174210.41,9356904.48,1076979.705648,0.1151
1663106400000,2022-09-13 22:00:00,BTC/KZT,9859974.09,9859974.09,9261417.63,9338224.35,765734.3967,0.082
1663095600000,2022-09-13 19:00:00,BTC/KZT,9823393.76,9857622.67,9330195.59,9521490.14,1629126.962954,0.1711
1663092000000,2022-09-13 18:00:00,BTC/KZT,9633050.46,9871705.63,9320367.87,9472972.89,1321479.7181550001,0.1395
1663088400000,2022-09-13 17:00:00,BTC/KZT,9613920.01,9857425.86,9317329.47,9391251.66,1106289.445548,0.1178
1663084800000,2022-09-13 16:00:00,BTC/KZT,9335617.4,9890260.17,9316394.32,9731234.31,1074328.267824,0.1104
1663081200000,2022-09-13 15:00:00,BTC/KZT,9524742.45,9890508.75,9324198.9,9412670.96,1225529.7589920003,0.1302
1663077600000,2022-09-13 14:00:00,BTC/KZT,10156988.0,10275627.56,8859633.9,9731178.32,1414910.019127371,0.14539966
1663074000000,2022-09-13 13:00:00,BTC/KZT,10263600.75,10368627.15,10156988.0,10367109.08,1104457.9960870747,0.10653481
1663070400000,2022-09-13 12:00:00,BTC/KZT,10214658.32,10308805.1,10124092.43,10253671.04,1315545.9944319997,0.1283
1663066800000,2022-09-13 11:00:00,BTC/KZT,10254694.13,10279458.52,10140898.06,10140898.06,1021188.434642,0.1007
1663063200000,2022-09-13 10:00:00,BTC/KZT,10147771.55,10488313.0,10130540.46,10309060.38,1324905.6980812566,0.12851857
1663059600000,2022-09-13 09:00:00,BTC/KZT,10107520.76,10488313.0,9944313.01,10114133.25,1689559.688649885,0.16704938
1663056000000,2022-09-13 08:00:00,BTC/KZT,10243263.4,10320819.81,10129969.36,10308506.27,2066855.507135,0.2005
1663052400000,2022-09-13 07:00:00,BTC/KZT,10202472.9,10279847.34,10133295.47,10153758.4,984914.5648,0.097
1663048800000,2022-09-13 06:00:00,BTC/KZT,10258707.9,10313542.81,10111705.17,10289901.01,916830.179991,0.0891
1663045200000,2022-09-13 05:00:00,BTC/KZT,10190605.42,10488313.0,10135091.75,10146202.03,1532073.0568213097,0.15099966
1663041600000,2022-09-13 04:00:00,BTC/KZT,10150303.12,10303655.58,9987244.13,10303655.58,1107642.9748499999,0.1075
1663038000000,2022-09-13 03:00:00,BTC/KZT,10217594.38,10232988.32,10056702.07,10175050.54,1370579.3077379998,0.1347
1663034400000,2022-09-13 02:00:00,BTC/KZT,10188122.54,10240947.66,9960657.55,9960657.55,1227153.01016,0.1232
1663030800000,2022-09-13 01:00:00,BTC/KZT,10178468.63,10315330.97,10106082.5,10315330.97,1791772.989489,0.1737
1663027200000,2022-09-13 00:00:00,BTC/KZT,10080423.43,10488313.0,9932821.27,10094580.97,1429632.2097584181,0.14162373
1663023600000,2022-09-12 23:00:00,BTC/KZT,9934644.98,10106381.3,9914582.6,10057778.65,1340701.894045,0.1333
1663020000000,2022-09-12 22:00:00,BTC/KZT,9952166.29,10095265.36,9950638.19,10095265.36,982269.319528,0.0973
1663016400000,2022-09-12 21:00:00,BTC/KZT,9963239.44,10030099.0,9812486.02,9980500.32,1379469.3234542639,0.13821645
1663012800000,2022-09-12 20:00:00,BTC/KZT,9891232.17,10094972.32,9887055.65,9887055.65,1687720.399455,0.1707
1663009200000,2022-09-12 19:00:00,BTC/KZT,10045292.94,10277999.0,9899544.14,9899544.14,866456.3139127619,0.08752487
1663005600000,2022-09-12 18:00:00,BTC/KZT,10050038.01,10101467.8,9889688.33,10059452.97,1261455.4024380003,0.1254
1663002000000,2022-09-12 17:00:00,BTC/KZT,10079610.73,10108120.98,9883653.6,9989452.5,1371551.82825,0.1373
1662998400000,2022-09-12 16:00:00,BTC/KZT,8917612.63,10073525.44,8917612.63,10044042.66,1326818.035386,0.1321
1662994800000,2022-09-12 15:00:00,BTC/KZT,10159150.0,10278000.0,8698149.9,9428967.74,952304.6208522625,0.10099776
1662991200000,2022-09-12 14:00:00,BTC/KZT,10037431.51,10074564.79,8000000.0,10033860.1,1027073.244553873,0.10236073
1662987600000,2022-09-12 13:00:00,BTC/KZT,10051677.57,10159150.0,9942905.0,10083050.64,1053197.023720421,0.10445222
1662984000000,2022-09-12 12:00:00,BTC/KZT,10089847.69,10093812.25,10032503.58,10088399.07,1346801.275845,0.1335
1662980400000,2022-09-12 11:00:00,BTC/KZT,10041329.68,10087859.92,10018881.31,10050655.22,1333721.9476940003,0.1327
1662976800000,2022-09-12 10:00:00,BTC/KZT,10293453.49,10293453.49,7801000.0,10092639.3,1569288.942092478,0.15548846
1662973200000,2022-09-12 09:00:00,BTC/KZT,10114076.0,10206160.64,9999432.18,10083875.18,1349178.5333882151,0.13379564
1662969600000,2022-09-12 08:00:00,BTC/KZT,10034232.53,10114076.0,9956233.58,10012875.27,1414865.9356497582,0.14130466
1662966000000,2022-09-12 07:00:00,BTC/KZT,10041259.2,10041259.2,9956768.27,10039836.27,1198756.450638,0.1194
1662962400000,2022-09-12 06:00:00,BTC/KZT,9994185.91,10030194.56,9888313.0,9994065.25,949549.0317466725,0.09501129
1662958800000,2022-09-12 05:00:00,BTC/KZT,9994238.57,10018440.8,9977646.39,10009751.99,788768.456812,0.0788
1662955200000,2022-09-12 04:00:00,BTC/KZT,9982353.25,10045954.13,9975603.52,10045954.13,1374286.5249840003,0.1368
1662951600000,2022-09-12 03:00:00,BTC/KZT,9987395.48,10041108.18,9960064.47,9960064.47,1158355.497861,0.1163
1662948000000,2022-09-12 02:00:00,BTC/KZT,9983118.48,10039613.89,9983118.48,10039613.89,1002957.4276110001,0.0999
1662944400000,2022-09-12 01:00:00,BTC/KZT,9969496.84,10045060.94,9963613.43,9963613.43,909677.906159,0.0913
1662940800000,2022-09-12 00:00:00,BTC/KZT,10032076.0,10032076.0,9965196.5,10017091.28,1625385.1514314231,0.16226119
1662937200000,2022-09-11 23:00:00,BTC/KZT,9938753.96,9987224.09,9935789.48,9936877.43,1384207.025999,0.1393
1662933600000,2022-09-11 22:00:00,BTC/KZT,9964217.19,9983402.75,9932733.81,9944379.16,1605022.7964239998,0.1614
1662930000000,2022-09-11 21:00:00,BTC/KZT,9939609.86,9987918.74,9939609.86,9955233.59,1272278.852802,0.1278
1662926400000,2022-09-11 20:00:00,BTC/KZT,9980991.19,9985715.73,9938936.16,9938936.16,1206586.849824,0.1214
1662922800000,2022-09-11 19:00:00,BTC/KZT,9946912.13,9987204.17,9936302.81,9960330.14,1255997.630654,0.1261
1662919200000,2022-09-11 18:00:00,BTC/KZT,9937683.65,9988112.77,9937683.65,9963804.77,1388954.384938,0.1394
1662915600000,2022-09-11 17:00:00,BTC/KZT,9952737.57,9988427.62,9942331.91,9977415.92,1374887.913776,0.1378
1662912000000,2022-09-11 16:00:00,BTC/KZT,10032126.68,10032693.01,9939055.63,9943976.15,1299677.682805,0.1307
1662908400000,2022-09-11 15:00:00,BTC/KZT,10013117.17,10031845.39,9888313.0,10031515.63,1220884.0047066493,0.12170484
1662904800000,2022-09-11 14:00:00,BTC/KZT,9859651.29,10015072.56,9859651.29,9999872.43,1276983.709311,0.1277
1662901200000,2022-09-11 13:00:00,BTC/KZT,9976273.46,9976273.46,9881224.61,9881224.61,1366802.90441069,0.13832323
1662897600000,2022-09-11 12:00:00,BTC/KZT,9985130.71,10006369.62,9938638.03,9938638.03,973986.52694,0.098
1662894000000,2022-09-11 11:00:00,BTC/KZT,9950036.63,9988366.23,9903609.84,9980322.16,1564914.514688,0.1568
1662890400000,2022-09-11 10:00:00,BTC/KZT,9989803.01,10014426.36,9893815.61,9911046.16,933620.548272,0.0942
1662886800000,2022-09-11 09:00:00,BTC/KZT,9912172.03,9987933.34,9903695.47,9983039.32,1190976.590876,0.1193
1662883200000,2022-09-11 08:00:00,BTC/KZT,9992921.47,10015947.29,9895517.64,9926056.53,1202045.445783,0.1211
1662879600000,2022-09-11 07:00:00,BTC/KZT,10013390.49,10015844.45,9890780.28,9936585.79,1590847.3849789998,0.1601
1662876000000,2022-09-11 06:00:00,BTC/KZT,10045784.62,10059950.05,9899704.29,9899704.29,1194041.3492813734,0.12061384
1662872400000,2022-09-11 05:00:00,BTC/KZT,10045899.95,10075906.15,10006949.0,10073254.04,861205.1984767296,0.08549424
1662868800000,2022-09-11 04:00:00,BTC/KZT,10152046.84,10197942.06,10041278.5,10059911.02,1738352.624256,0.1728
1662865200000,2022-09-11 03:00:00,BTC/KZT,10142497.2,10195618.97,10100507.5,10140844.98,1464338.015112,0.1444
1662861600000,2022-09-11 02:00:00,BTC/KZT,10166161.09,10217340.74,10121399.55,10172216.89,1365111.5066380003,0.1342
1662858000000,2022-09-11 01:00:00,BTC/KZT,10147974.53,10217575.67,10127893.82,10135714.12,1426094.9766839999,0.1407
1662854400000,2022-09-11 00:00:00,BTC/KZT,10217244.76,10217244.76,10147585.67,10147585.67,1620569.4314990002,0.1597
1662850800000,2022-09-10 23:00:00,BTC/KZT,10168118.04,10218663.96,10099923.49,10214519.37,1167519.563991,0.1143
1662847200000,2022-09-10 22:00:00,BTC/KZT,10125958.02,10200962.48,10006949.0,10144679.41,1435145.7821783803,0.14146783
1662843600000,2022-09-10 21:00:00,BTC/KZT,10315811.14,10315811.25,10108712.07,10108712.07,1197882.8857306035,0.11850005
1662840000000,2022-09-10 20:00:00,BTC/KZT,10114786.63,10215453.26,10099631.8,10099631.8,1384659.5197800002,0.1371
1662836400000,2022-09-10 19:00:00,BTC/KZT,10072009.4,10315811.25,10052053.39,10140479.48,1130663.46202,0.1115
1662832800000,2022-09-10 18:00:00,BTC/KZT,10066077.92,10066077.92,10039398.37,10063676.39,1346519.9009820002,0.1338
1662829200000,2022-09-10 17:00:00,BTC/KZT,10041390.96,10071031.79,10006949.0,10006949.0,1210242.91379725,0.12094025
1662825600000,2022-09-10 16:00:00,BTC/KZT,9943988.28,10094662.3,9886446.67,10062494.59,1532517.926057,0.1523
1662822000000,2022-09-10 15:00:00,BTC/KZT,10031521.92,10250986.95,10031521.92,10172205.04,1137252.523472,0.1118
1662818400000,2022-09-10 14:00:00,BTC/KZT,10041121.52,10215413.03,10018657.88,10018657.88,1113072.8904680002,0.1111
1662814800000,2022-09-10 13:00:00,BTC/KZT,10095046.27,10239963.21,10007284.81,10043958.75,1451352.039375,0.1445
1662811200000,2022-09-10 12:00:00,BTC/KZT,10167732.63,10227362.71,10013411.16,10017343.13,1376382.946062,0.1374
1662807600000,2022-09-10 11:00:00,BTC/KZT,10200590.0,10297362.01,10011937.01,10011937.01,1240619.5631346204,0.12391404
1662804000000,2022-09-10 10:00:00,BTC/KZT,9916090.86,10268309.08,9871945.46,10200590.43,1207362.3864815643,0.11836201
1662800400000,2022-09-10 09:00:00,BTC/KZT,9932712.14,9932712.14,9859583.44,9871833.61,1066158.0298799998,0.108
1662796800000,2022-09-10 08:00:00,BTC/KZT,9765239.3,9999999.0,9711306.56,9864741.64,961672.4278635449,0.09748582
1662793200000,2022-09-10 07:00:00,BTC/KZT,9770077.9,9841517.8,9702711.24,9778118.23,1180218.870361,0.1207
1662789600000,2022-09-10 06:00:00,BTC/KZT,9716274.16,9865442.78,9707627.34,9838199.49,825424.937211,0.0839
1662786000000,2022-09-10 05:00:00,BTC/KZT,9750386.79,9871472.5,9715505.0,9715505.0,1116311.5245,0.1149
1662782400000,2022-09-10 04:00:00,BTC/KZT,9841853.74,10000000.0,9730906.38,9823530.29,1256765.8817681295,0.12793424
1662778800000,2022-09-10 03:00:00,BTC/KZT,9774214.58,9866559.34,9759792.68,9866559.34,1332972.166834,0.1351
1662775200000,2022-09-10 02:00:00,BTC/KZT,9753165.57,9846626.64,9707205.46,9777865.56,1063831.772928,0.1088
1662771600000,2022-09-10 01:00:00,BTC/KZT,9771083.37,9835689.24,9719051.4,9754493.61,706225.337364,0.0724
1662768000000,2022-09-10 00:00:00,BTC/KZT,9792658.86,9849798.73,9720694.36,9790390.88,1276666.9707519999,0.1304
1662764400000,2022-09-09 23:00:00,BTC/KZT,9736515.4,9844897.19,9712922.94,9784578.0,1428548.3879999998,0.146
1662760800000,2022-09-09 22:00:00,BTC/KZT,9714647.96,9843047.68,9702593.93,9702593.93,1190508.275211,0.1227
