https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume GBP
1661054400000,2022-08-21 04:00:00,ETH/GBP,1341.74,1388.71,1324.05,1356.9,464.163865,629823.9484185
1660968000000,2022-08-20 04:00:00,ETH/GBP,1372.47,1396.18,1293.13,1341.74,426.53833,572303.5388942
1660881600000,2022-08-19 04:00:00,ETH/GBP,1530.14,1569.56,1356.27,1372.47,1114.253674,1529279.73995478
1660795200000,2022-08-18 04:00:00,ETH/GBP,1537.54,1572.62,1516.66,1530.14,295.603209,452314.29421926005
1660708800000,2022-08-17 04:00:00,ETH/GBP,1567.84,1612.37,1510.94,1537.54,602.301344,926062.40845376
1660622400000,2022-08-16 04:00:00,ETH/GBP,1565.57,1592.0,1535.0,1567.84,271.089588,425025.09964991995
1660536000000,2022-08-15 04:00:00,ETH/GBP,1656.44,1656.44,1545.9,1565.57,352.661333,552116.00310481
1660449600000,2022-08-14 04:00:00,ETH/GBP,1638.37,1667.0,1573.96,1656.44,304.5788,504516.507472
1660363200000,2022-08-13 04:00:00,ETH/GBP,1645.11,1645.87,1625.57,1638.37,16.336547,26765.308508389997
1660276800000,2022-08-12 04:00:00,ETH/GBP,1562.35,1645.11,1530.44,1645.11,467.607712,769266.1230883199
1660190400000,2022-08-11 04:00:00,ETH/GBP,1542.45,1564.48,1530.44,1562.35,164.25356,256621.54946599997
1660104000000,2022-08-10 04:00:00,ETH/GBP,1383.13,1564.48,1383.13,1542.45,687.854938,1060981.8491181
1660017600000,2022-08-09 04:00:00,ETH/GBP,1472.26,1479.92,1375.0,1383.13,537.980816,744097.4060340801
1659931200000,2022-08-08 04:00:00,ETH/GBP,1416.71,1500.0,1416.71,1472.26,549.639787,809212.6728086199
1659844800000,2022-08-07 04:00:00,ETH/GBP,1391.0,1430.0,1387.08,1416.71,177.450413,251395.77460123
1659758400000,2022-08-06 04:00:00,ETH/GBP,1439.23,1439.23,1383.98,1391.0,186.207374,259014.45723399997
1659672000000,2022-08-05 04:00:00,ETH/GBP,1366.79,1447.02,1361.89,1439.23,609.720197,877527.59912831
1659585600000,2022-08-04 04:00:00,ETH/GBP,1356.9,1373.3,1302.25,1366.79,819.159762,1119619.3711039799
1659499200000,2022-08-03 04:00:00,ETH/GBP,1328.85,1374.1,1327.78,1356.9,129.995791,176391.2888079
1659412800000,2022-08-02 04:00:00,ETH/GBP,1285.47,1372.87,1280.0,1328.85,577.035465,766793.57766525
1659326400000,2022-08-01 04:00:00,ETH/GBP,1385.5,1393.2,1280.98,1285.47,591.064926,759796.23042522
1659240000000,2022-07-31 04:00:00,ETH/GBP,1400.74,1435.71,1373.65,1385.5,132.160511,183108.38799050002
1659153600000,2022-07-30 04:00:00,ETH/GBP,1398.08,1429.18,1379.0,1400.74,66.203412,92733.76732488
1659067200000,2022-07-29 04:00:00,ETH/GBP,1418.62,1443.62,1340.0,1398.08,974.230599,1362052.3158499198
1658980800000,2022-07-28 04:00:00,ETH/GBP,1355.42,1455.43,1355.42,1418.62,188.741389,267752.30926317995
1658894400000,2022-07-27 04:00:00,ETH/GBP,1183.48,1384.1,1183.48,1355.42,2503.23112,3392929.5246704
1658808000000,2022-07-26 04:00:00,ETH/GBP,1180.47,1205.0,1130.03,1183.48,1060.969805,1255636.5448214
1658721600000,2022-07-25 04:00:00,ETH/GBP,1260.66,1286.82,1166.22,1180.47,1342.242753,1584477.30263391
1658635200000,2022-07-24 04:00:00,ETH/GBP,1290.07,1384.52,1251.76,1260.66,1125.865288,1419333.3339700801
1658548800000,2022-07-23 04:00:00,ETH/GBP,1310.96,1325.09,1241.36,1290.07,626.917727,808767.7520708899
1658462400000,2022-07-22 04:00:00,ETH/GBP,1305.6,1375.23,1269.16,1310.96,1064.000921,1394862.64739416
1658376000000,2022-07-21 04:00:00,ETH/GBP,1242.96,1335.47,1226.17,1305.6,1388.320618,1812591.3988607998
1658289600000,2022-07-20 04:00:00,ETH/GBP,1296.01,1350.0,1239.24,1242.96,1161.016365,1443096.9010404
1658203200000,2022-07-19 04:00:00,ETH/GBP,1268.2,1320.0,1251.76,1296.01,1699.099144,2202049.48161544
1658116800000,2022-07-18 04:00:00,ETH/GBP,1184.65,1356.61,1176.44,1268.2,1355.145171,1718595.1058622
1658030400000,2022-07-17 04:00:00,ETH/GBP,1147.77,1190.97,1120.19,1184.65,505.523618,598868.5540637
1657944000000,2022-07-16 04:00:00,ETH/GBP,1030.54,1190.74,1006.62,1147.77,1041.905015,1195867.3190665501
1657857600000,2022-07-15 04:00:00,ETH/GBP,1013.58,1079.54,1006.77,1030.54,441.83336,455326.9508144
1657771200000,2022-07-14 04:00:00,ETH/GBP,937.49,1027.6,907.22,1013.58,382.985073,388186.01029134
1657684800000,2022-07-13 04:00:00,ETH/GBP,882.01,946.52,882.01,937.49,91.281955,85575.91999295
1657598400000,2022-07-12 04:00:00,ETH/GBP,913.13,930.0,871.48,882.01,679.011666,598895.0795286599
1657512000000,2022-07-11 04:00:00,ETH/GBP,957.72,971.16,913.13,913.13,945.649501,863500.9288481299
1657425600000,2022-07-10 04:00:00,ETH/GBP,985.08,991.57,954.27,957.72,152.146193,145713.45195996002
1657339200000,2022-07-09 04:00:00,ETH/GBP,1008.61,1021.3,985.08,985.08,100.212513,98717.34230604001
1657252800000,2022-07-08 04:00:00,ETH/GBP,1039.58,1050.59,995.49,1008.61,722.288158,728507.05904038
1657166400000,2022-07-07 04:00:00,ETH/GBP,983.48,1053.17,973.64,1039.58,440.727479,458171.47261882
1657080000000,2022-07-06 04:00:00,ETH/GBP,930.25,1005.35,930.25,983.48,124.420987,122365.55229476
1656993600000,2022-07-05 04:00:00,ETH/GBP,944.73,973.64,905.32,930.25,572.566062,532629.5791755
1656907200000,2022-07-04 04:00:00,ETH/GBP,866.29,956.08,862.94,944.73,391.450363,369814.90143699
1656820800000,2022-07-03 04:00:00,ETH/GBP,876.27,895.94,860.0,866.29,149.977538,129924.04139402001
1656734400000,2022-07-02 04:00:00,ETH/GBP,855.99,888.0,849.26,876.27,265.723854,232845.84154458
1656648000000,2022-07-01 04:00:00,ETH/GBP,870.02,900.41,854.04,855.99,516.533388,442147.41479411995
1656561600000,2022-06-30 04:00:00,ETH/GBP,898.74,912.18,821.32,870.02,728.822508,634090.15841016
1656475200000,2022-06-29 04:00:00,ETH/GBP,939.51,939.51,890.18,898.74,235.536666,211686.22320084
1656388800000,2022-06-28 04:00:00,ETH/GBP,963.54,1010.0,931.36,939.51,295.100593,277249.95812943
1656302400000,2022-06-27 04:00:00,ETH/GBP,993.13,1005.91,950.0,963.54,212.30655,204565.85318699997
1656216000000,2022-06-26 04:00:00,ETH/GBP,1005.31,1042.83,972.76,993.13,247.37346,245674.0043298
1656129600000,2022-06-25 04:00:00,ETH/GBP,998.59,1019.05,961.21,1005.31,243.127618,244418.62565158
1656043200000,2022-06-24 04:00:00,ETH/GBP,936.68,1013.63,924.76,998.59,521.166536,520431.69118424
1655956800000,2022-06-23 04:00:00,ETH/GBP,880.12,949.33,876.04,936.68,945.960191,886061.9917058799
1655870400000,2022-06-22 04:00:00,ETH/GBP,890.0,901.2,851.0,880.12,302.565287,266293.76039444003
1655784000000,2022-06-21 04:00:00,ETH/GBP,911.0,911.0,890.0,890.0,77.929049,69356.85361
1655697600000,2022-06-20 04:00:00,ETH/GBP,878.22,951.93,871.77,911.0,395.566628,360361.198108
1655611200000,2022-06-19 04:00:00,ETH/GBP,779.97,939.08,770.57,878.22,285.78583,250982.83162259997
1655524800000,2022-06-18 04:00:00,ETH/GBP,881.39,881.39,725.0,779.97,611.369365,476849.76361905003
1655438400000,2022-06-17 04:00:00,ETH/GBP,884.51,904.66,872.5,881.39,564.688799,497711.06055061
1655352000000,2022-06-16 04:00:00,ETH/GBP,993.4,993.4,853.24,884.51,1984.57362,1755375.2126262
1655265600000,2022-06-15 04:00:00,ETH/GBP,976.0,1021.11,875.0,993.4,781.675948,776516.8867431999
1655179200000,2022-06-14 04:00:00,ETH/GBP,958.79,1048.11,932.67,976.0,1434.364248,1399939.5060480002
1655092800000,2022-06-13 04:00:00,ETH/GBP,1098.78,1124.4,885.4,958.79,3294.209765,3158455.38058435
1655006400000,2022-06-12 04:00:00,ETH/GBP,1190.92,1250.0,1070.78,1098.78,1035.796887,1138112.9034978598
1654920000000,2022-06-11 04:00:00,ETH/GBP,1357.52,1360.97,1180.0,1190.92,881.103789,1049324.1243958801
1654833600000,2022-06-10 04:00:00,ETH/GBP,1439.78,1439.78,1346.54,1357.52,402.019071,545748.9292639199
1654747200000,2022-06-09 04:00:00,ETH/GBP,1433.45,1460.36,1397.66,1439.78,223.003279,321075.66103862
1654660800000,2022-06-08 04:00:00,ETH/GBP,1413.87,1442.34,1412.41,1433.45,41.831694,59963.6417643
1654574400000,2022-06-07 04:00:00,ETH/GBP,1393.82,1483.58,1388.94,1413.87,841.19629,1189342.1985423
1654488000000,2022-06-06 04:00:00,ETH/GBP,1496.99,1525.0,1381.06,1393.82,343.82969,479236.6985158
1654401600000,2022-06-05 04:00:00,ETH/GBP,1433.22,1498.07,1418.23,1496.99,18.465103,27642.07453997
1654315200000,2022-06-04 04:00:00,ETH/GBP,1403.8,1443.92,1403.8,1433.22,73.600243,105485.34027246002
1654228800000,2022-06-03 04:00:00,ETH/GBP,1451.24,1451.24,1394.05,1403.8,61.722447,86645.9710986
1654142400000,2022-06-02 04:00:00,ETH/GBP,1456.15,1470.04,1421.64,1451.24,74.119333,107564.94082291999
1654056000000,2022-06-01 04:00:00,ETH/GBP,1535.14,1567.23,1413.39,1456.15,239.876053,349295.51457595004
1653969600000,2022-05-31 04:00:00,ETH/GBP,1580.14,1580.14,1530.0,1535.14,513.544109,788362.1034902601
1653883200000,2022-05-30 04:00:00,ETH/GBP,1488.0,1585.33,1480.75,1580.14,235.431057,372014.03040798
1653796800000,2022-05-29 04:00:00,ETH/GBP,1396.66,1488.0,1396.66,1488.0,105.971742,157685.95209600002
1653710400000,2022-05-28 04:00:00,ETH/GBP,1391.73,1423.38,1386.53,1396.66,297.477572,415475.02570952004
1653624000000,2022-05-27 04:00:00,ETH/GBP,1390.5,1435.98,1350.0,1391.73,365.664915,508906.83215295
1653537600000,2022-05-26 04:00:00,ETH/GBP,1543.82,1543.82,1373.44,1390.5,170.554842,237156.507801
1653451200000,2022-05-25 04:00:00,ETH/GBP,1605.0,1605.0,1538.42,1543.82,14.403071,22235.74907122
1653364800000,2022-05-24 04:00:00,ETH/GBP,1579.68,1605.0,1527.4,1605.0,457.416154,734152.92717
1653278400000,2022-05-23 04:00:00,ETH/GBP,1614.07,1653.39,1560.15,1579.68,297.67056,470224.23022080003
1653192000000,2022-05-22 04:00:00,ETH/GBP,1582.43,1638.0,1574.05,1614.07,180.484259,291314.22792413
1653105600000,2022-05-21 04:00:00,ETH/GBP,1566.91,1588.66,1566.91,1582.43,167.232856,264634.28832008
1653019200000,2022-05-20 04:00:00,ETH/GBP,1626.82,1652.08,1541.32,1566.91,346.505125,542942.34541375
1652932800000,2022-05-19 04:00:00,ETH/GBP,1576.37,1634.76,1546.16,1626.82,325.561394,529629.78698708
1652846400000,2022-05-18 04:00:00,ETH/GBP,1630.51,1644.72,1539.41,1576.37,509.020602,802404.80637474
1652760000000,2022-05-17 04:00:00,ETH/GBP,1682.01,1700.42,1613.43,1630.51,554.951272,904853.59850872
1652673600000,2022-05-16 04:00:00,ETH/GBP,1695.26,1698.13,1619.58,1682.01,340.032827,571938.61534227
1652587200000,2022-05-15 04:00:00,ETH/GBP,1633.8,1752.84,1633.8,1695.26,187.920979,318574.91885953996
1652500800000,2022-05-14 04:00:00,ETH/GBP,1671.23,1692.27,1593.13,1633.8,154.891039,253060.9795182
1652414400000,2022-05-13 04:00:00,ETH/GBP,1714.59,1753.75,1635.69,1671.23,354.332364,592170.87668772
1652328000000,2022-05-12 04:00:00,ETH/GBP,1609.9,1714.59,1393.26,1714.59,2562.341649,4393365.36795891
1652241600000,2022-05-11 04:00:00,ETH/GBP,1921.1,1921.1,1550.0,1609.9,1836.096991,2955932.5458109
1652155200000,2022-05-10 04:00:00,ETH/GBP,1893.69,1991.0,1842.7,1921.1,1296.206826,2490142.9334286
1652068800000,2022-05-09 04:00:00,ETH/GBP,2002.67,2013.33,1750.0,1893.69,1910.004598,3616956.60718662
1651982400000,2022-05-08 04:00:00,ETH/GBP,2046.68,2088.88,1977.15,2002.67,563.809599,1129124.5696293302
1651896000000,2022-05-07 04:00:00,ETH/GBP,2164.07,2190.25,2041.13,2046.68,195.884653,400913.20160204
1651809600000,2022-05-06 04:00:00,ETH/GBP,2232.3,2234.4,2136.54,2164.07,594.764697,1287112.43783679
1651723200000,2022-05-05 04:00:00,ETH/GBP,2337.06,2371.49,2182.73,2232.3,672.527387,1501282.8860001
1651636800000,2022-05-04 04:00:00,ETH/GBP,2237.73,2354.86,2234.31,2337.06,351.455498,821372.5861558799
1651550400000,2022-05-03 04:00:00,ETH/GBP,2276.9,2276.9,2190.03,2237.73,237.741915,532002.21545295
1651464000000,2022-05-02 04:00:00,ETH/GBP,2262.99,2305.35,2219.08,2276.9,120.41777,274179.22051300004
1651377600000,2022-05-01 04:00:00,ETH/GBP,2203.69,2266.23,2192.13,2262.99,96.908229,219302.35314470998
1651291200000,2022-04-30 04:00:00,ETH/GBP,2242.8,2257.23,2164.07,2203.69,230.237276,507371.58274844004
1651204800000,2022-04-29 04:00:00,ETH/GBP,2339.61,2343.77,2210.23,2242.8,241.80005,542309.15214
1651118400000,2022-04-28 04:00:00,ETH/GBP,2309.59,2391.71,2297.89,2339.61,459.158782,1074252.47795502
1651032000000,2022-04-27 04:00:00,ETH/GBP,2257.23,2314.61,2253.43,2309.59,279.127789,644670.7501965101
1650945600000,2022-04-26 04:00:00,ETH/GBP,2349.6,2373.0,2203.0,2257.23,450.925391,1017842.32032693
1650859200000,2022-04-25 04:00:00,ETH/GBP,2245.93,2376.32,2197.18,2349.6,298.140469,700510.8459624
1650772800000,2022-04-24 04:00:00,ETH/GBP,2304.18,2309.34,2218.08,2245.93,86.083132,193336.68865276
1650686400000,2022-04-23 04:00:00,ETH/GBP,2298.45,2314.61,2275.49,2304.18,51.396162,118426.00855715998
1650600000000,2022-04-22 04:00:00,ETH/GBP,2306.75,2345.0,2286.94,2298.45,192.346731,442099.34386694996
1650513600000,2022-04-21 04:00:00,ETH/GBP,2369.29,2433.79,2262.24,2306.75,168.927312,389673.076956
1650427200000,2022-04-20 04:00:00,ETH/GBP,2366.62,2375.78,2366.62,2369.29,15.036083,35624.84109107
1650340800000,2022-04-19 04:00:00,ETH/GBP,2343.67,2406.79,2329.75,2366.62,139.709051,330638.23427762
1650254400000,2022-04-18 04:00:00,ETH/GBP,2297.26,2375.43,2219.08,2343.67,282.721435,662605.74556645
1650168000000,2022-04-17 04:00:00,ETH/GBP,2320.03,2358.93,2285.43,2297.26,187.828269,431490.36924294004
1650081600000,2022-04-16 04:00:00,ETH/GBP,2328.78,2356.84,2310.02,2320.03,64.145748,148820.05973244002
1649995200000,2022-04-15 04:00:00,ETH/GBP,2325.09,2337.97,2293.35,2328.78,112.802457,262692.10581246
1649908800000,2022-04-14 04:00:00,ETH/GBP,2375.58,2379.27,2284.86,2325.09,152.234381,353958.63691929006
1649822400000,2022-04-13 04:00:00,ETH/GBP,2354.17,2389.77,2349.13,2375.58,37.041174,87994.27213092
1649736000000,2022-04-12 04:00:00,ETH/GBP,2292.0,2363.55,2285.44,2354.17,99.86315,235094.83183550002
1649649600000,2022-04-11 04:00:00,ETH/GBP,2440.98,2453.33,2265.03,2292.0,170.894113,391689.306996
1649563200000,2022-04-10 04:00:00,ETH/GBP,2500.6,2538.98,2426.14,2440.98,104.582854,255284.65495691999
1649476800000,2022-04-09 04:00:00,ETH/GBP,2467.32,2508.22,2453.0,2500.6,82.251708,205678.62102479997
1649390400000,2022-04-08 04:00:00,ETH/GBP,2496.65,2541.76,2436.92,2467.32,212.291847,523791.91994004
1649304000000,2022-04-07 04:00:00,ETH/GBP,2439.7,2504.5,2420.0,2496.65,214.3438,535141.4482699999
1649217600000,2022-04-06 04:00:00,ETH/GBP,2562.29,2562.29,2413.39,2439.7,155.171771,378572.5697087
1649131200000,2022-04-05 04:00:00,ETH/GBP,2696.14,2707.89,2500.0,2562.29,438.998709,1124842.00208361
1649044800000,2022-04-04 04:00:00,ETH/GBP,2669.41,2704.43,2605.84,2696.14,232.987877,628167.9346947799
1648958400000,2022-04-03 04:00:00,ETH/GBP,2637.36,2733.54,2637.36,2669.41,435.643605,1162911.39562305
1648872000000,2022-04-02 04:00:00,ETH/GBP,2640.82,2696.13,2605.04,2637.36,260.740526,687666.63365136
1648785600000,2022-04-01 04:00:00,ETH/GBP,2476.13,2681.01,2475.16,2640.82,428.804935,1132396.6484467
1648699200000,2022-03-31 04:00:00,ETH/GBP,2589.67,2622.08,2450.0,2476.13,358.260015,887098.37094195
1648612800000,2022-03-30 04:00:00,ETH/GBP,2582.04,2624.16,2570.17,2589.67,35.758747,92603.35434349
1648526400000,2022-03-29 04:00:00,ETH/GBP,2573.72,2650.38,2551.84,2582.04,262.646126,678162.80317704
1648440000000,2022-03-28 04:00:00,ETH/GBP,2523.45,2617.58,2444.58,2573.72,1381.514079,3555630.4154038797
1648353600000,2022-03-27 04:00:00,ETH/GBP,2392.65,2525.0,2375.82,2523.45,63.84861,161118.7749045
1648267200000,2022-03-26 04:00:00,ETH/GBP,2357.68,2406.28,2357.68,2392.65,64.764804,154959.5082906
1648180800000,2022-03-25 04:00:00,ETH/GBP,2372.65,2418.98,2336.0,2357.68,96.623178,227806.53430703998
1648094400000,2022-03-24 04:00:00,ETH/GBP,2292.03,2380.97,2282.04,2372.65,218.855947,519268.56264955
1648008000000,2022-03-23 04:00:00,ETH/GBP,2227.34,2332.07,2227.34,2292.03,60.789358,139331.03221674002
1647921600000,2022-03-22 04:00:00,ETH/GBP,2292.66,2321.65,2207.97,2227.34,144.037321,320820.08655614
1647835200000,2022-03-21 04:00:00,ETH/GBP,2161.93,2303.02,2161.93,2292.66,71.795084,164601.71728344
1647748800000,2022-03-20 04:00:00,ETH/GBP,2227.93,2228.97,2142.91,2161.93,71.800974,155228.67971981998
1647662400000,2022-03-19 04:00:00,ETH/GBP,2240.03,2268.6,2201.06,2227.93,224.826591,500897.90688663
1647576000000,2022-03-18 04:00:00,ETH/GBP,2117.55,2265.59,2112.38,2240.03,115.481168,258681.28075504
1647489600000,2022-03-17 04:00:00,ETH/GBP,2109.22,2157.5,2091.42,2117.55,584.21706,1237108.835403
1647403200000,2022-03-16 04:00:00,ETH/GBP,2008.67,2123.17,2008.67,2109.22,172.026365,362841.44958529994
1647316800000,2022-03-15 04:00:00,ETH/GBP,1962.22,2089.4,1929.1,2008.67,245.161988,492449.53043596004
1647230400000,2022-03-14 04:00:00,ETH/GBP,1942.27,1996.39,1941.19,1962.22,194.993212,382619.58045064
1647144000000,2022-03-13 04:00:00,ETH/GBP,1981.43,1993.92,1916.39,1942.27,112.276837,218071.93219999
1647057600000,2022-03-12 04:00:00,ETH/GBP,1990.43,2005.59,1970.0,1981.43,40.782858,80808.37832694
1646971200000,2022-03-11 04:00:00,ETH/GBP,1953.47,2035.64,1940.0,1990.43,114.60074,228104.7509182
1646884800000,2022-03-10 04:00:00,ETH/GBP,2032.32,2032.32,1933.48,1953.47,111.846838,218489.44262786
1646798400000,2022-03-09 04:00:00,ETH/GBP,2068.22,2075.5,2025.04,2032.32,13.069027,26560.44495264
1646712000000,2022-03-08 04:00:00,ETH/GBP,1947.4,2068.22,1947.4,2068.22,8.285647,17136.54083834
1646625600000,2022-03-07 04:00:00,ETH/GBP,1914.08,2010.06,1869.41,1947.4,221.780431,431895.2113294
1646539200000,2022-03-06 04:00:00,ETH/GBP,2012.41,2012.41,1904.66,1914.08,119.805739,229317.76890512
1646452800000,2022-03-05 04:00:00,ETH/GBP,1987.66,2024.6,1979.62,2012.41,55.724188,112139.91317308
1646366400000,2022-03-04 04:00:00,ETH/GBP,2046.1,2069.74,1947.06,1987.66,163.28697,324558.9787902
1646280000000,2022-03-03 04:00:00,ETH/GBP,2164.07,2195.24,2023.12,2046.1,74.613645,152666.9790345
1646193600000,2022-03-02 04:00:00,ETH/GBP,2270.7,2270.7,2164.07,2164.07,61.056795,132131.17835565002
1646107200000,2022-03-01 04:00:00,ETH/GBP,2175.0,2275.0,2131.71,2270.7,304.776492,692055.9803844
1646020800000,2022-02-28 04:00:00,ETH/GBP,1961.98,2217.73,1929.33,2175.0,295.660552,643061.7006
1645934400000,2022-02-27 04:00:00,ETH/GBP,2035.83,2115.76,1928.71,1961.98,780.377435,1531084.9199213
1645848000000,2022-02-26 04:00:00,ETH/GBP,2080.04,2131.74,2004.47,2035.83,205.041452,417429.53922515997
1645761600000,2022-02-25 04:00:00,ETH/GBP,1953.29,2146.71,1925.7,2080.04,234.114133,486966.76120532
1645675200000,2022-02-24 04:00:00,ETH/GBP,1782.39,1977.23,1782.39,1953.29,13.435285,26243.00783765
1645588800000,2022-02-23 04:00:00,ETH/GBP,1929.22,2026.92,1775.0,1782.39,242.815761,432792.38424879004
1645502400000,2022-02-22 04:00:00,ETH/GBP,1858.22,1965.96,1844.22,1929.22,899.556054,1735441.53049788
1645416000000,2022-02-21 04:00:00,ETH/GBP,1994.95,2023.31,1850.0,1858.22,180.473197,335358.90412934
1645329600000,2022-02-20 04:00:00,ETH/GBP,1998.97,2011.97,1898.24,1994.95,188.449843,375948.01429285
1645243200000,2022-02-19 04:00:00,ETH/GBP,2076.56,2078.24,1987.4,1998.97,61.975576,123887.31715671999
1645156800000,2022-02-18 04:00:00,ETH/GBP,2135.86,2185.0,2030.28,2076.56,660.134495,1370808.8869372
1645070400000,2022-02-17 04:00:00,ETH/GBP,2277.68,2308.71,2099.42,2135.86,229.700633,490608.39399938006
1644984000000,2022-02-16 04:00:00,ETH/GBP,2326.79,2406.28,2243.35,2277.68,78.13197,177959.62542959998
1644897600000,2022-02-15 04:00:00,ETH/GBP,2237.71,2361.57,2227.34,2326.79,231.594103,538870.8429193699
1644811200000,2022-02-14 04:00:00,ETH/GBP,2118.79,2245.93,2111.19,2237.71,159.958596,357940.94985516
1644724800000,2022-02-13 04:00:00,ETH/GBP,2155.39,2179.36,2095.0,2118.79,137.850295,292075.82654304995
1644638400000,2022-02-12 04:00:00,ETH/GBP,2169.24,2205.12,2113.61,2155.39,169.301685,364911.15883215
1644552000000,2022-02-11 04:00:00,ETH/GBP,2280.47,2314.61,2125.0,2169.24,259.700123,563351.89481652
1644465600000,2022-02-10 04:00:00,ETH/GBP,2354.55,2423.57,2223.04,2280.47,360.656116,822465.45285452
1644379200000,2022-02-09 04:00:00,ETH/GBP,2271.84,2392.65,2271.84,2354.55,3.709802,8734.9142991
1644292800000,2022-02-08 04:00:00,ETH/GBP,2321.63,2392.87,2239.7,2271.84,290.425573,659800.43376432
1644206400000,2022-02-07 04:00:00,ETH/GBP,2275.55,2360.98,2259.45,2321.63,277.274217,643728.14041371
1644120000000,2022-02-06 04:00:00,ETH/GBP,2227.34,2275.87,2185.91,2275.55,121.106335,275583.52060925
1644033600000,2022-02-05 04:00:00,ETH/GBP,2212.03,2262.66,2191.48,2227.34,130.358071,290351.74586114
1643947200000,2022-02-04 04:00:00,ETH/GBP,1980.14,2227.5,1972.21,2212.03,526.193846,1163956.5731673802
1643860800000,2022-02-03 04:00:00,ETH/GBP,1962.83,1986.34,1900.0,1980.14,315.796109,625320.50727526
1643774400000,2022-02-02 04:00:00,ETH/GBP,2065.97,2065.97,1930.0,1962.83,74.67067,146565.83119609999
1643688000000,2022-02-01 04:00:00,ETH/GBP,2053.53,2082.71,2005.4,2065.97,422.605132,873089.52455804
1643601600000,2022-01-31 04:00:00,ETH/GBP,1875.63,2053.53,1851.0,2053.53,251.308451,516069.44338203
1643515200000,2022-01-30 04:00:00,ETH/GBP,1927.42,1972.17,1862.5,1875.63,169.160458,317282.42983854003
1643428800000,2022-01-29 04:00:00,ETH/GBP,1900.09,1969.3,1889.33,1927.42,190.260334,366711.57295828004
1643342400000,2022-01-28 04:00:00,ETH/GBP,1825.91,1930.25,1771.54,1900.09,342.312498,650424.5543248199
1643256000000,2022-01-27 04:00:00,ETH/GBP,1758.91,1879.82,1735.62,1825.91,210.012403,383463.74676173006
