https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTT,Volume USDT
1663398000,2022-09-17 07:00:00,FTT/USDT,24.193,24.193,24.15,24.189,5.85119195,141.42981677855
1663394400,2022-09-17 06:00:00,FTT/USDT,24.205,24.205,24.132,24.163,237.41802321,5734.51866130011
1663390800,2022-09-17 05:00:00,FTT/USDT,24.32,24.32,24.162,24.173,98.6210683,2389.75735026495
1663387200,2022-09-17 04:00:00,FTT/USDT,24.286,24.353,24.275,24.331,3.75253098,91.15803876591
1663383600,2022-09-17 03:00:00,FTT/USDT,24.304,24.314,24.249,24.292,31.21649018,758.05201415165
1663380000,2022-09-17 02:00:00,FTT/USDT,24.359,24.359,24.257,24.29,82.11872784,1995.59721322893
1663376400,2022-09-17 01:00:00,FTT/USDT,24.344,24.387,24.312,24.383,35.32396467,860.77147669431
1663372800,2022-09-17 00:00:00,FTT/USDT,24.086,24.39,24.086,24.345,86.06524442,2087.83598750125
1663369200,2022-09-16 23:00:00,FTT/USDT,24.037,24.078,23.949,24.078,122.8883,2945.6284132
1663365600,2022-09-16 22:00:00,FTT/USDT,24.07,24.098,24.046,24.053,127.92381666,3078.13796317007
1663362000,2022-09-16 21:00:00,FTT/USDT,24.047,24.14,24.001,24.074,234.30377652,5640.49913621086
1663358400,2022-09-16 20:00:00,FTT/USDT,23.941,24.041,23.918,24.02,69.83941588,1676.77771339019
1663354800,2022-09-16 19:00:00,FTT/USDT,23.843,23.941,23.83,23.913,53.99491605,1288.20051490429
1663351200,2022-09-16 18:00:00,FTT/USDT,23.766,23.904,23.685,23.904,43.14374058,1028.66835827647
1663347600,2022-09-16 17:00:00,FTT/USDT,23.833,23.864,23.597,23.751,137.91471276,3271.24763516402
1663344000,2022-09-16 16:00:00,FTT/USDT,24.049,24.049,23.72,23.806,171.5352427,4093.93976857901
1663340400,2022-09-16 15:00:00,FTT/USDT,24.067,24.132,23.972,24.04,134.836424,3242.49060211208
1663336800,2022-09-16 14:00:00,FTT/USDT,23.823,24.172,23.823,24.101,147.25564676,3540.56681360925
1663333200,2022-09-16 13:00:00,FTT/USDT,24.12,24.174,23.728,23.813,187.48061149,4475.44569395678
1663329600,2022-09-16 12:00:00,FTT/USDT,24.383,24.389,24.075,24.086,97.74076812,2363.47502967264
1663326000,2022-09-16 11:00:00,FTT/USDT,24.305,24.382,24.292,24.362,36.43984782,887.4180294616
1663322400,2022-09-16 10:00:00,FTT/USDT,24.242,24.34,24.242,24.328,53.28236796,1295.38856391915
1663318800,2022-09-16 09:00:00,FTT/USDT,24.117,24.281,24.117,24.258,17.98734805,435.48240754795
1663315200,2022-09-16 08:00:00,FTT/USDT,24.212,24.216,24.047,24.091,76.92299105,1853.93124483906
1663311600,2022-09-16 07:00:00,FTT/USDT,24.248,24.289,24.196,24.216,11.7269,284.4801992
1663308000,2022-09-16 06:00:00,FTT/USDT,24.262,24.271,24.206,24.254,24.58127011,595.92968272785
1663304400,2022-09-16 05:00:00,FTT/USDT,24.225,24.259,24.21,24.21,45.83460038,1111.5013004462
1663300800,2022-09-16 04:00:00,FTT/USDT,24.165,24.264,24.165,24.263,156.27031402,3789.56253504418
1663297200,2022-09-16 03:00:00,FTT/USDT,24.149,24.18,24.077,24.147,34.40708029,830.57157791304
1663293600,2022-09-16 02:00:00,FTT/USDT,24.188,24.188,24.04,24.148,41.33117172,996.12845452364
1663290000,2022-09-16 01:00:00,FTT/USDT,24.248,24.271,24.151,24.151,20.97121215,507.91799590366
1663286400,2022-09-16 00:00:00,FTT/USDT,24.105,24.248,23.883,24.248,94.56245987,2274.06398599451
1663282800,2022-09-15 23:00:00,FTT/USDT,24.095,24.132,23.987,24.088,26.75462577,644.08453608893
1663279200,2022-09-15 22:00:00,FTT/USDT,24.285,24.285,23.944,24.076,160.22754735,3861.59002189021
1663275600,2022-09-15 21:00:00,FTT/USDT,24.331,24.39,24.233,24.291,494.92541715,12054.9755596885
1663272000,2022-09-15 20:00:00,FTT/USDT,24.283,24.371,24.254,24.353,32.5102223,791.32435645812
1663268400,2022-09-15 19:00:00,FTT/USDT,24.191,24.321,24.152,24.318,274.40222951,6640.54159094319
1663264800,2022-09-15 18:00:00,FTT/USDT,24.29,24.352,24.158,24.191,50.3397613,1221.18977649325
1663261200,2022-09-15 17:00:00,FTT/USDT,24.383,24.46,24.321,24.355,108.82731595,2654.79435944887
1663257600,2022-09-15 16:00:00,FTT/USDT,24.209,24.388,24.142,24.377,611.09307326,14864.47559453887
1663254000,2022-09-15 15:00:00,FTT/USDT,24.191,24.325,23.983,24.21,944.22881527,22710.19546876555
1663250400,2022-09-15 14:00:00,FTT/USDT,24.859,24.866,24.193,24.193,570.90963185,13892.40038617396
1663246800,2022-09-15 13:00:00,FTT/USDT,24.838,24.871,24.676,24.821,154.4183334,3814.98872423019
1663243200,2022-09-15 12:00:00,FTT/USDT,24.778,24.88,24.688,24.867,480.87984227,11918.95178914238
1663239600,2022-09-15 11:00:00,FTT/USDT,24.64,24.778,24.602,24.771,188.09289663,4638.91831197267
1663236000,2022-09-15 10:00:00,FTT/USDT,24.72,24.817,24.657,24.698,69.80979801,1723.50228242864
1663232400,2022-09-15 09:00:00,FTT/USDT,24.798,24.804,24.664,24.774,19.23226001,476.21922309062
1663228800,2022-09-15 08:00:00,FTT/USDT,24.939,24.94,24.721,24.79,303.97417071,7564.27690053008
1663225200,2022-09-15 07:00:00,FTT/USDT,24.735,25.179,24.735,24.977,230.72117207,5765.39824053691
1663221600,2022-09-15 06:00:00,FTT/USDT,24.774,24.977,24.33,24.725,1772.76375906,43495.57324502497
1663218000,2022-09-15 05:00:00,FTT/USDT,24.662,24.774,24.606,24.774,370.42901513,9134.30069196292
1663214400,2022-09-15 04:00:00,FTT/USDT,24.888,24.921,24.571,24.666,790.10373218,19508.73240654364
1663210800,2022-09-15 03:00:00,FTT/USDT,25.137,25.137,24.831,24.893,360.97535932,9012.8088818805
1663207200,2022-09-15 02:00:00,FTT/USDT,25.317,25.325,25.08,25.146,165.86169254,4166.06609878053
1663203600,2022-09-15 01:00:00,FTT/USDT,25.392,25.393,25.156,25.342,102.53041047,2590.07323520269
1663200000,2022-09-15 00:00:00,FTT/USDT,25.491,25.588,25.377,25.377,316.83519224,8079.5323667979
1663196400,2022-09-14 23:00:00,FTT/USDT,25.58,25.621,25.482,25.489,99.09941394,2533.27495884012
1663192800,2022-09-14 22:00:00,FTT/USDT,25.453,25.65,25.433,25.58,145.78093418,3719.12200154669
1663189200,2022-09-14 21:00:00,FTT/USDT,25.224,25.471,25.1,25.471,1304.46710579,32900.27283841441
1663185600,2022-09-14 20:00:00,FTT/USDT,25.204,25.247,25.176,25.185,137.38951385,3463.24362178759
1663182000,2022-09-14 19:00:00,FTT/USDT,25.038,25.223,25.02,25.218,548.52062431,13806.70756114418
1663178400,2022-09-14 18:00:00,FTT/USDT,25.322,25.329,24.813,25.057,1862.71722208,46751.0740048693
1663174800,2022-09-14 17:00:00,FTT/USDT,25.306,25.479,25.306,25.321,129.29072244,3281.15083996576
1663171200,2022-09-14 16:00:00,FTT/USDT,25.459,25.459,25.292,25.292,795.49862716,20166.56484749636
1663167600,2022-09-14 15:00:00,FTT/USDT,25.59,25.6,25.472,25.489,52.44086837,1338.32029177175
1663164000,2022-09-14 14:00:00,FTT/USDT,25.75,25.75,25.461,25.601,130.47546531,3331.22795717559
1663160400,2022-09-14 13:00:00,FTT/USDT,25.79,25.88,25.593,25.669,158.08385908,4057.85237757216
1663156800,2022-09-14 12:00:00,FTT/USDT,25.766,25.915,25.579,25.801,555.47928581,14312.57340504346
1663153200,2022-09-14 11:00:00,FTT/USDT,25.929,25.937,25.619,25.722,263.89644772,6802.05884435012
1663149600,2022-09-14 10:00:00,FTT/USDT,25.971,25.996,25.868,25.927,67.72243189,1757.08488603372
1663146000,2022-09-14 09:00:00,FTT/USDT,25.992,26.023,25.94,25.967,74.3908,1934.9846485
1663142400,2022-09-14 08:00:00,FTT/USDT,25.937,26.041,25.813,26.041,76.52597874,1985.85751185082
1663138800,2022-09-14 07:00:00,FTT/USDT,26.068,26.068,25.793,25.954,156.877,4057.7477173
1663135200,2022-09-14 06:00:00,FTT/USDT,26.079,26.116,25.927,25.966,183.56051982,4774.56572356884
1663131600,2022-09-14 05:00:00,FTT/USDT,26.223,26.223,26.104,26.104,154.88602242,4056.65498430518
1663128000,2022-09-14 04:00:00,FTT/USDT,26.083,26.213,26.035,26.208,186.81924613,4887.66341872774
1663124400,2022-09-14 03:00:00,FTT/USDT,26.164,26.184,26.057,26.084,518.51752479,13532.86396741376
1663120800,2022-09-14 02:00:00,FTT/USDT,25.99,26.625,25.98,26.154,3452.69422117,91005.76360121145
1663117200,2022-09-14 01:00:00,FTT/USDT,25.904,25.99,25.904,25.99,25.36134086,658.01172117383
1663113600,2022-09-14 00:00:00,FTT/USDT,25.908,25.956,25.725,25.879,299.82969248,7745.46131279393
1663110000,2022-09-13 23:00:00,FTT/USDT,26.08,26.08,25.831,25.911,94.52932531,2446.53472982776
1663106400,2022-09-13 22:00:00,FTT/USDT,26.155,26.155,25.988,26.121,136.75849827,3565.76401499973
1663102800,2022-09-13 21:00:00,FTT/USDT,26.335,26.335,25.92,26.153,369.7539747,9656.09583609171
1663099200,2022-09-13 20:00:00,FTT/USDT,26.409,26.52,26.341,26.341,92.90451553,2459.07967120522
1663095600,2022-09-13 19:00:00,FTT/USDT,26.243,26.432,26.062,26.432,341.55919649,8948.23674598552
1663092000,2022-09-13 18:00:00,FTT/USDT,26.766,26.784,26.246,26.256,380.00687823,10048.3178383285
1663088400,2022-09-13 17:00:00,FTT/USDT,26.741,26.888,26.696,26.759,147.55817799,3950.28428620511
1663084800,2022-09-13 16:00:00,FTT/USDT,26.7,26.833,26.567,26.713,705.34126519,18812.97559860883
1663081200,2022-09-13 15:00:00,FTT/USDT,26.838,26.913,26.703,26.737,1033.08379767,27649.23724201824
1663077600,2022-09-13 14:00:00,FTT/USDT,27.098,27.293,26.649,26.82,1768.60258892,47607.72132438752
1663074000,2022-09-13 13:00:00,FTT/USDT,27.6,27.604,27.047,27.073,5189.61250336,141885.19082009226
1663070400,2022-09-13 12:00:00,FTT/USDT,28.971,29.125,27.128,27.578,13821.43881264,388804.05261611804
1663066800,2022-09-13 11:00:00,FTT/USDT,29.007,29.192,28.853,28.929,863.4631337,25130.20246903793
1663063200,2022-09-13 10:00:00,FTT/USDT,28.818,29.05,28.785,29.007,182.78153534,5289.20151765441
1663059600,2022-09-13 09:00:00,FTT/USDT,28.736,28.93,28.693,28.806,293.69536363,8473.61435031114
1663056000,2022-09-13 08:00:00,FTT/USDT,28.73,28.741,28.612,28.666,522.00798934,14951.87660977165
1663052400,2022-09-13 07:00:00,FTT/USDT,28.801,28.88,28.618,28.708,528.18639906,15179.44692542389
1663048800,2022-09-13 06:00:00,FTT/USDT,28.795,29.07,28.583,28.798,3236.09025645,93335.89938564053
1663045200,2022-09-13 05:00:00,FTT/USDT,28.544,28.84,28.505,28.803,688.65238828,19742.37743518405
1663041600,2022-09-13 04:00:00,FTT/USDT,28.348,28.734,28.294,28.515,1724.89499626,49365.73793541928
1663038000,2022-09-13 03:00:00,FTT/USDT,28.276,28.37,28.181,28.344,79.19060259,2240.30942649073
1663034400,2022-09-13 02:00:00,FTT/USDT,28.114,28.262,27.97,28.256,529.61961081,14908.15396120276
1663030800,2022-09-13 01:00:00,FTT/USDT,28.1,28.28,28.051,28.097,377.07954666,10607.15882423963
1663027200,2022-09-13 00:00:00,FTT/USDT,28.476,28.496,27.986,28.101,1248.32645603,35167.07004566936
1663023600,2022-09-12 23:00:00,FTT/USDT,28.302,28.467,28.289,28.457,43.5242,1237.8765384
1663020000,2022-09-12 22:00:00,FTT/USDT,28.33,28.37,28.194,28.273,261.66917407,7401.29498982481
1663016400,2022-09-12 21:00:00,FTT/USDT,28.484,28.485,28.107,28.341,1264.01618669,35806.19333146228
1663012800,2022-09-12 20:00:00,FTT/USDT,28.353,28.585,28.301,28.485,684.04488733,19455.11564568608
1663009200,2022-09-12 19:00:00,FTT/USDT,28.254,28.462,28.1,28.353,1074.37122001,30464.66635734834
1663005600,2022-09-12 18:00:00,FTT/USDT,27.922,28.331,27.843,28.331,588.23886945,16551.01906374441
1663002000,2022-09-12 17:00:00,FTT/USDT,27.89,27.97,27.781,27.923,30.00166202,836.61012695456
1662998400,2022-09-12 16:00:00,FTT/USDT,27.871,27.917,27.649,27.862,146.9566,4083.3990261
1662994800,2022-09-12 15:00:00,FTT/USDT,28.239,28.24,27.739,27.854,323.18353527,9040.71471906811
1662991200,2022-09-12 14:00:00,FTT/USDT,28.311,28.41,28.204,28.206,238.21551319,6751.27067458689
1662987600,2022-09-12 13:00:00,FTT/USDT,28.262,28.325,28.185,28.294,164.67980232,4651.12636079848
1662984000,2022-09-12 12:00:00,FTT/USDT,28.195,28.324,28.077,28.255,204.44533067,5766.07751736405
1662980400,2022-09-12 11:00:00,FTT/USDT,28.11,28.325,28.063,28.217,248.33836424,7011.7999903982
1662976800,2022-09-12 10:00:00,FTT/USDT,28.167,28.197,27.999,28.161,47.00981727,1321.00023629422
1662973200,2022-09-12 09:00:00,FTT/USDT,28.2,28.224,28.104,28.127,85.1104,2393.9060385
1662969600,2022-09-12 08:00:00,FTT/USDT,28.17,28.26,28.102,28.22,148.54360145,4186.53998286735
1662966000,2022-09-12 07:00:00,FTT/USDT,27.794,28.17,27.794,28.17,213.19454772,5974.98659681716
1662962400,2022-09-12 06:00:00,FTT/USDT,27.708,27.794,27.654,27.766,25.84965261,717.72359269337
1662958800,2022-09-12 05:00:00,FTT/USDT,27.674,27.725,27.63,27.706,8.54319773,236.49136167094
1662955200,2022-09-12 04:00:00,FTT/USDT,27.635,27.674,27.599,27.674,14.28425794,394.83452185293
1662951600,2022-09-12 03:00:00,FTT/USDT,27.703,27.767,27.488,27.602,403.12152524,11103.0376537019
1662948000,2022-09-12 02:00:00,FTT/USDT,28.098,28.098,27.602,27.733,231.94546301,6443.93989137244
1662944400,2022-09-12 01:00:00,FTT/USDT,27.564,28.317,27.513,28.051,288.29115946,8069.46799207133
1662940800,2022-09-12 00:00:00,FTT/USDT,27.861,27.897,27.564,27.564,218.76580948,6081.13367625432
1662937200,2022-09-11 23:00:00,FTT/USDT,27.597,27.861,27.594,27.861,135.3092,3763.6288086
1662933600,2022-09-11 22:00:00,FTT/USDT,27.462,27.662,27.462,27.66,792.11917709,21824.59650199638
1662930000,2022-09-11 21:00:00,FTT/USDT,27.676,27.758,27.389,27.424,90.26733048,2490.82208733522
1662926400,2022-09-11 20:00:00,FTT/USDT,27.745,27.764,27.512,27.66,139.75309236,3858.53237243797
1662922800,2022-09-11 19:00:00,FTT/USDT,27.632,27.705,27.63,27.705,16.32738657,451.30856690013
1662919200,2022-09-11 18:00:00,FTT/USDT,27.725,27.82,27.648,27.648,288.20956539,7998.43277260126
1662915600,2022-09-11 17:00:00,FTT/USDT,27.775,27.952,27.731,27.745,162.97245505,4530.15297581628
1662912000,2022-09-11 16:00:00,FTT/USDT,27.661,27.81,27.657,27.781,43.34511901,1202.6161093525
1662908400,2022-09-11 15:00:00,FTT/USDT,27.536,27.79,27.536,27.697,28.97087705,803.7807480785
1662904800,2022-09-11 14:00:00,FTT/USDT,27.599,27.633,27.476,27.575,15.09339019,415.60744040056
1662901200,2022-09-11 13:00:00,FTT/USDT,27.667,27.672,27.57,27.613,11.9265,329.7939507
1662897600,2022-09-11 12:00:00,FTT/USDT,27.656,27.71,27.582,27.668,166.17779294,4588.92629441102
1662894000,2022-09-11 11:00:00,FTT/USDT,27.645,27.757,27.64,27.683,768.80708776,21258.7918272515
1662890400,2022-09-11 10:00:00,FTT/USDT,27.588,27.662,27.572,27.594,10.7667043,297.12593705166
1662886800,2022-09-11 09:00:00,FTT/USDT,27.672,27.697,27.578,27.578,130.96680714,3623.23787974238
1662883200,2022-09-11 08:00:00,FTT/USDT,27.579,27.731,27.555,27.672,78.69419578,2177.0632230853
1662879600,2022-09-11 07:00:00,FTT/USDT,27.423,27.612,27.423,27.599,170.06309248,4690.83934817208
1662876000,2022-09-11 06:00:00,FTT/USDT,27.503,27.552,27.283,27.473,284.27739324,7779.419485631
1662872400,2022-09-11 05:00:00,FTT/USDT,27.516,27.547,27.463,27.507,151.14927399,4157.27998069124
1662868800,2022-09-11 04:00:00,FTT/USDT,27.473,27.618,27.433,27.504,227.45202859,6246.90188329641
1662865200,2022-09-11 03:00:00,FTT/USDT,27.468,27.492,27.449,27.48,1.58978343,43.67390592326
1662861600,2022-09-11 02:00:00,FTT/USDT,27.492,27.525,27.402,27.414,211.51041891,5812.43936709295
1662858000,2022-09-11 01:00:00,FTT/USDT,27.608,27.688,27.475,27.498,121.9198,3366.5161663
1662854400,2022-09-11 00:00:00,FTT/USDT,27.709,27.775,27.614,27.66,236.86293877,6557.97774674214
1662850800,2022-09-10 23:00:00,FTT/USDT,27.8,27.838,27.708,27.719,244.10013423,6774.34164982067
1662847200,2022-09-10 22:00:00,FTT/USDT,27.438,27.834,27.438,27.799,860.84356687,23836.35461058344
1662843600,2022-09-10 21:00:00,FTT/USDT,27.451,27.76,27.393,27.42,207.30652901,5701.97956044779
1662840000,2022-09-10 20:00:00,FTT/USDT,27.521,27.521,27.322,27.343,142.61767317,3902.86837763942
1662836400,2022-09-10 19:00:00,FTT/USDT,27.34,27.544,27.34,27.487,47.59843637,1308.23448955382
1662832800,2022-09-10 18:00:00,FTT/USDT,27.161,27.405,27.161,27.347,98.51234864,2691.62993467822
1662829200,2022-09-10 17:00:00,FTT/USDT,27.322,27.322,27.164,27.183,33.11999616,900.49055993773
1662825600,2022-09-10 16:00:00,FTT/USDT,27.16,27.344,27.089,27.312,24.7418,673.1883804
1662822000,2022-09-10 15:00:00,FTT/USDT,27.135,27.199,27.114,27.155,53.13180498,1442.15196231683
1662818400,2022-09-10 14:00:00,FTT/USDT,27.093,27.228,27.092,27.17,138.92664245,3774.95472218209
1662814800,2022-09-10 13:00:00,FTT/USDT,27.3,27.302,27.075,27.103,81.0805,2207.5065766
1662811200,2022-09-10 12:00:00,FTT/USDT,27.273,27.331,27.105,27.262,97.01057332,2639.53643107612
1662807600,2022-09-10 11:00:00,FTT/USDT,27.303,27.321,27.236,27.262,13.11773573,357.52489861647
1662804000,2022-09-10 10:00:00,FTT/USDT,27.266,27.321,27.192,27.291,24.42027756,666.48004511146
1662800400,2022-09-10 09:00:00,FTT/USDT,27.258,27.344,27.258,27.26,331.73534808,9051.2060107608
1662796800,2022-09-10 08:00:00,FTT/USDT,27.134,27.3,27.134,27.228,17.04336955,464.2036365947
1662793200,2022-09-10 07:00:00,FTT/USDT,27.519,27.522,27.1,27.104,160.09475095,4358.2428096927
1662789600,2022-09-10 06:00:00,FTT/USDT,27.478,27.553,27.422,27.518,65.30499286,1793.35257732332
1662786000,2022-09-10 05:00:00,FTT/USDT,27.394,27.614,27.378,27.483,94.87421693,2614.43153590491
1662782400,2022-09-10 04:00:00,FTT/USDT,27.308,27.451,27.305,27.358,99.6226755,2726.55870307045
1662778800,2022-09-10 03:00:00,FTT/USDT,27.365,27.434,27.289,27.31,25.29315341,692.17910056876
1662775200,2022-09-10 02:00:00,FTT/USDT,27.223,27.36,27.165,27.336,109.95244442,2991.56943610753
1662771600,2022-09-10 01:00:00,FTT/USDT,27.231,27.308,27.222,27.224,20.85979602,568.40999390964
1662768000,2022-09-10 00:00:00,FTT/USDT,27.235,27.271,27.037,27.209,227.18888349,6160.14574502988
1662764400,2022-09-09 23:00:00,FTT/USDT,27.263,27.45,27.026,27.244,176.94675455,4800.27276229629
1662760800,2022-09-09 22:00:00,FTT/USDT,27.132,27.323,27.132,27.246,248.25646934,6760.9470697319
1662757200,2022-09-09 21:00:00,FTT/USDT,27.242,27.258,27.132,27.158,42.9582009,1167.10842085343
1662753600,2022-09-09 20:00:00,FTT/USDT,27.318,27.392,27.15,27.209,320.7811948,8733.16666441244
1662750000,2022-09-09 19:00:00,FTT/USDT,27.254,27.355,27.254,27.306,1738.25350133,47433.98247457312
1662746400,2022-09-09 18:00:00,FTT/USDT,27.232,27.344,27.215,27.247,106.27247999,2898.18871431025
1662742800,2022-09-09 17:00:00,FTT/USDT,27.571,27.626,27.233,27.279,157.07075658,4321.11308122288
1662739200,2022-09-09 16:00:00,FTT/USDT,27.585,27.694,27.42,27.528,102.82774687,2831.02445342275
1662735600,2022-09-09 15:00:00,FTT/USDT,27.61,27.76,27.599,27.606,80.80667141,2235.67810556955
1662732000,2022-09-09 14:00:00,FTT/USDT,27.543,27.626,27.488,27.577,44.89159793,1238.59011551722
1662728400,2022-09-09 13:00:00,FTT/USDT,27.646,27.648,27.441,27.526,495.2068,13610.7217709
1662724800,2022-09-09 12:00:00,FTT/USDT,27.436,27.882,27.436,27.626,528.10455832,14626.91220259134
1662721200,2022-09-09 11:00:00,FTT/USDT,27.602,27.602,27.389,27.434,242.58116281,6660.82698712648
1662717600,2022-09-09 10:00:00,FTT/USDT,27.272,27.64,27.255,27.588,146.14728037,4016.84012970881
1662714000,2022-09-09 09:00:00,FTT/USDT,27.323,27.323,27.18,27.308,59.23450383,1612.80120345197
1662710400,2022-09-09 08:00:00,FTT/USDT,27.399,27.45,27.171,27.356,358.17870009,9766.10379968856
1662706800,2022-09-09 07:00:00,FTT/USDT,27.384,27.419,27.329,27.4,177.15716249,4853.42181929413
1662703200,2022-09-09 06:00:00,FTT/USDT,27.186,27.383,27.179,27.383,97.06349878,2650.30043440601
1662699600,2022-09-09 05:00:00,FTT/USDT,27.06,27.371,27.029,27.186,112.34360055,3058.86418807737
1662696000,2022-09-09 04:00:00,FTT/USDT,26.667,27.125,26.667,27.054,195.0499387,5243.22409997364
1662692400,2022-09-09 03:00:00,FTT/USDT,26.127,26.666,26.092,26.648,234.96658616,6236.09211456216
1662688800,2022-09-09 02:00:00,FTT/USDT,26.064,26.202,26.064,26.139,53.20817159,1388.66773308148
1662685200,2022-09-09 01:00:00,FTT/USDT,26.159,26.164,26.046,26.067,256.19585068,6679.37691193948
1662681600,2022-09-09 00:00:00,FTT/USDT,26.052,26.16,26.041,26.151,189.0976228,4933.64040101974
1662678000,2022-09-08 23:00:00,FTT/USDT,26.009,26.062,25.986,26.029,26.01738706,677.6127727213
1662674400,2022-09-08 22:00:00,FTT/USDT,26.043,26.05,25.948,26.022,59.45445234,1547.44757082335
1662670800,2022-09-08 21:00:00,FTT/USDT,26.113,26.113,25.996,26.042,132.27483283,3442.56348057396
1662667200,2022-09-08 20:00:00,FTT/USDT,26.128,26.246,26.058,26.109,127.46888405,3332.9818114092
1662663600,2022-09-08 19:00:00,FTT/USDT,25.926,26.116,25.918,26.116,38.3726,998.0624629
1662660000,2022-09-08 18:00:00,FTT/USDT,25.886,25.99,25.886,25.935,76.82813108,1992.71544355928
1662656400,2022-09-08 17:00:00,FTT/USDT,25.873,25.976,25.794,25.917,152.38770797,3946.97348870934
1662652800,2022-09-08 16:00:00,FTT/USDT,25.877,25.9,25.71,25.862,173.71288344,4481.50502129922
1662649200,2022-09-08 15:00:00,FTT/USDT,26.041,26.139,25.893,25.919,580.60987307,15091.21081353452
1662645600,2022-09-08 14:00:00,FTT/USDT,25.877,26.041,25.761,26.041,81.60727121,2113.41479734246
1662642000,2022-09-08 13:00:00,FTT/USDT,25.789,26.118,25.609,25.902,1686.62827722,43550.52184035733
1662638400,2022-09-08 12:00:00,FTT/USDT,25.999,26.092,25.75,25.75,289.52966764,7494.06622611516
1662634800,2022-09-08 11:00:00,FTT/USDT,26.046,26.152,25.992,25.996,812.22675957,21172.88310334066
1662631200,2022-09-08 10:00:00,FTT/USDT,25.83,26.061,25.83,26.017,73.82506348,1921.41420208485
1662627600,2022-09-08 09:00:00,FTT/USDT,25.901,25.902,25.769,25.791,65.4816,1694.0659754
1662624000,2022-09-08 08:00:00,FTT/USDT,25.796,25.878,25.772,25.874,20.67679212,533.98247727976
1662620400,2022-09-08 07:00:00,FTT/USDT,25.937,25.98,25.68,25.78,58.06173143,1498.01036181997
1662616800,2022-09-08 06:00:00,FTT/USDT,26.049,26.088,25.942,25.942,65.74060575,1707.13804928873
1662613200,2022-09-08 05:00:00,FTT/USDT,26.138,26.138,26.023,26.023,70.17634614,1827.85364214106
1662609600,2022-09-08 04:00:00,FTT/USDT,26.015,26.16,26.015,26.124,19.55840726,510.96459540937
1662606000,2022-09-08 03:00:00,FTT/USDT,26.019,26.019,25.942,25.999,170.22070059,4425.39140456188
1662602400,2022-09-08 02:00:00,FTT/USDT,25.89,26.016,25.89,25.959,39.29620348,1019.17927722645
1662598800,2022-09-08 01:00:00,FTT/USDT,25.997,26.015,25.864,25.886,175.7539,4568.1811066
1662595200,2022-09-08 00:00:00,FTT/USDT,26.019,26.106,25.86,25.987,20.48554166,531.08146414311
1662591600,2022-09-07 23:00:00,FTT/USDT,26.153,26.153,25.948,26.018,97.64046859,2540.21035821631
1662588000,2022-09-07 22:00:00,FTT/USDT,26.26,26.292,26.128,26.14,183.81461353,4822.53143838452
1662584400,2022-09-07 21:00:00,FTT/USDT,26.305,26.361,26.177,26.246,171.01950068,4490.76971653126
1662580800,2022-09-07 20:00:00,FTT/USDT,25.718,26.435,25.718,26.401,3305.1090002,86498.34903839921
1662577200,2022-09-07 19:00:00,FTT/USDT,25.748,25.83,25.729,25.735,51.18765723,1319.89636363204
1662573600,2022-09-07 18:00:00,FTT/USDT,25.711,25.84,25.644,25.796,78.81341466,2028.04089245155
1662570000,2022-09-07 17:00:00,FTT/USDT,25.556,25.718,25.531,25.718,156.5579451,4008.17926349449
