https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAPPX,Volume USDT
1660608000,2022-08-16 00:00:00,DAPPX/USDT,0.004614,0.004767,0.00451,0.004633,17416749.2568,80278.4107371887
1660521600,2022-08-15 00:00:00,DAPPX/USDT,0.004912,0.004917,0.00458,0.004614,20146104.2728,94722.811590921
1660435200,2022-08-14 00:00:00,DAPPX/USDT,0.00495,0.005119,0.00471,0.004909,19835742.8003,97413.8229458603
1660348800,2022-08-13 00:00:00,DAPPX/USDT,0.004646,0.00515,0.00459,0.004951,19015200.0583,91187.8189732664
1660262400,2022-08-12 00:00:00,DAPPX/USDT,0.004634,0.00499,0.00436,0.004646,23826897.0871,110367.6591803829
1660176000,2022-08-11 00:00:00,DAPPX/USDT,0.004385,0.00469,0.004381,0.004632,18852755.557,84582.9637259644
1660089600,2022-08-10 00:00:00,DAPPX/USDT,0.004376,0.004461,0.00436,0.004386,19177992.02,84428.0400131542
1660003200,2022-08-09 00:00:00,DAPPX/USDT,0.004573,0.004574,0.0043,0.004377,19528588.0978,87138.7352251653
1659916800,2022-08-08 00:00:00,DAPPX/USDT,0.004491,0.00468,0.004447,0.004574,17519186.5872,79063.892546088
1659830400,2022-08-07 00:00:00,DAPPX/USDT,0.004562,0.00474,0.004383,0.004491,14455312.2525,65936.0122211472
1659744000,2022-08-06 00:00:00,DAPPX/USDT,0.004612,0.004705,0.004561,0.004563,17676254.2465,81481.2222553313
1659657600,2022-08-05 00:00:00,DAPPX/USDT,0.004647,0.004926,0.00459,0.004612,18428114.5577,86316.3796112993
1659571200,2022-08-04 00:00:00,DAPPX/USDT,0.004518,0.00493,0.004401,0.004648,21896991.8947,101272.7301550692
1659484800,2022-08-03 00:00:00,DAPPX/USDT,0.004519,0.00493,0.004424,0.00452,21322806.0434,98018.4918155674
1659398400,2022-08-02 00:00:00,DAPPX/USDT,0.004392,0.00462,0.004187,0.00452,17991738.9138,78345.6007122716
1659312000,2022-08-01 00:00:00,DAPPX/USDT,0.004342,0.004517,0.00427,0.004391,17187263.8209,74813.2304065699
1659225600,2022-07-31 00:00:00,DAPPX/USDT,0.004347,0.0045,0.004284,0.004342,17852563.9115,77637.7694793919
1659139200,2022-07-30 00:00:00,DAPPX/USDT,0.004329,0.0045,0.004165,0.004348,17994742.7752,77381.2399901386
1659052800,2022-07-29 00:00:00,DAPPX/USDT,0.004304,0.0045,0.0042,0.004328,18959220.0287,82481.5556854048
1658966400,2022-07-28 00:00:00,DAPPX/USDT,0.004234,0.00444,0.004214,0.004305,24745357.8946,105594.8124823793
1658880000,2022-07-27 00:00:00,DAPPX/USDT,0.004183,0.00429,0.00415,0.004234,33807818.4798,142196.7074287297
1658793600,2022-07-26 00:00:00,DAPPX/USDT,0.004334,0.00434,0.003974,0.004181,28161989.7274,118249.1837144362
1658707200,2022-07-25 00:00:00,DAPPX/USDT,0.004542,0.00455,0.00429,0.004334,33231000.2114,147789.0751884151
1658620800,2022-07-24 00:00:00,DAPPX/USDT,0.004607,0.004946,0.00452,0.004543,35031528.0547,163528.7799975107
1658534400,2022-07-23 00:00:00,DAPPX/USDT,0.004456,0.00469,0.004438,0.004607,33300040.0567,151979.1962244269
1658448000,2022-07-22 00:00:00,DAPPX/USDT,0.004502,0.004575,0.004427,0.004457,33111277.359,149315.6969453826
1658361600,2022-07-21 00:00:00,DAPPX/USDT,0.0047,0.004704,0.004402,0.004501,34546096.7444,157583.9042142175
1658275200,2022-07-20 00:00:00,DAPPX/USDT,0.004848,0.005166,0.004704,0.004704,24945856.3356897,120812.3946623140051
1658188800,2022-07-19 00:00:00,DAPPX/USDT,0.004473,0.00494,0.004473,0.004846,33562916.28770018,156378.01712192390543
1658102400,2022-07-18 00:00:00,DAPPX/USDT,0.004474,0.00474,0.00441,0.004475,33375414.75579392,150972.19190258008547
1658016000,2022-07-17 00:00:00,DAPPX/USDT,0.004824,0.004827,0.00444,0.004476,73910854.22099487,340000.44441217740134
1657929600,2022-07-16 00:00:00,DAPPX/USDT,0.004499,0.00494,0.00441,0.004825,50267876.56017808,229730.98060617897017
1657843200,2022-07-15 00:00:00,DAPPX/USDT,0.004415,0.004714,0.00439,0.004498,74260117.3834188,333250.49414455784262
1657756800,2022-07-14 00:00:00,DAPPX/USDT,0.004238,0.0046,0.004238,0.004416,68367581.55073237,302356.12028368982743
1657670400,2022-07-13 00:00:00,DAPPX/USDT,0.004241,0.00447,0.0042,0.004294,71956236.80827546,307311.80195984330245
1657584000,2022-07-12 00:00:00,DAPPX/USDT,0.004259,0.004334,0.004122,0.00424,67023106.13594366,284280.81730851314414
1657497600,2022-07-11 00:00:00,DAPPX/USDT,0.0046,0.00468,0.004219,0.004261,75291287.43183312,337616.18207915120538
1657411200,2022-07-10 00:00:00,DAPPX/USDT,0.004726,0.00483,0.00438,0.004601,62200050.66423732,286454.9270723023523
1657324800,2022-07-09 00:00:00,DAPPX/USDT,0.004496,0.00499,0.004453,0.004727,75418870.49312545,349253.13317424997332
1657238400,2022-07-08 00:00:00,DAPPX/USDT,0.004758,0.004761,0.004385,0.004496,76434119.95462908,349892.41305343173517
1657152000,2022-07-07 00:00:00,DAPPX/USDT,0.004563,0.00518,0.004544,0.004761,64362194.48749246,308615.35836931220285
1657065600,2022-07-06 00:00:00,DAPPX/USDT,0.004333,0.00479,0.004302,0.004562,64382215.9932239,283969.69040254891782
1656979200,2022-07-05 00:00:00,DAPPX/USDT,0.004245,0.004394,0.00421,0.004336,78425425.35339061,338526.80770799439279
1656892800,2022-07-04 00:00:00,DAPPX/USDT,0.004348,0.004481,0.004194,0.004247,74823611.01264805,326781.94122408091409
1656806400,2022-07-03 00:00:00,DAPPX/USDT,0.004173,0.005444,0.004134,0.004335,75252523.48379337,331267.84941972505279
1656720000,2022-07-02 00:00:00,DAPPX/USDT,0.004125,0.00421,0.004115,0.004173,73452057.41098961,304747.75040114087061
1656633600,2022-07-01 00:00:00,DAPPX/USDT,0.004235,0.004411,0.004095,0.004126,74758169.12280852,319303.59591106905421
1656547200,2022-06-30 00:00:00,DAPPX/USDT,0.004471,0.00451,0.00416,0.004236,69328979.85219501,299550.72782557746806
1656460800,2022-06-29 00:00:00,DAPPX/USDT,0.004605,0.004605,0.004251,0.004473,71456542.17692923,318743.47312979708342
1656374400,2022-06-28 00:00:00,DAPPX/USDT,0.004533,0.004899,0.004489,0.004605,57829503.91537072,265679.06726206761025
1656288000,2022-06-27 00:00:00,DAPPX/USDT,0.004873,0.004997,0.004461,0.004532,57417679.76286861,269346.38250960076669
1656201600,2022-06-26 00:00:00,DAPPX/USDT,0.00462,0.00669,0.004618,0.004884,68903935.92477952,355717.87163767225836
1656115200,2022-06-25 00:00:00,DAPPX/USDT,0.004639,0.00481,0.004553,0.00462,58488071.59782559,272108.60990926613157
1656028800,2022-06-24 00:00:00,DAPPX/USDT,0.004686,0.004841,0.00454,0.004643,47696577.83924436,222156.44909552452256
1655942400,2022-06-23 00:00:00,DAPPX/USDT,0.004478,0.004757,0.00439,0.004688,62823506.1630416,287796.69400005895835
1655856000,2022-06-22 00:00:00,DAPPX/USDT,0.00472,0.00474,0.004468,0.004479,65846799.05963356,301398.97998442922462
1655769600,2022-06-21 00:00:00,DAPPX/USDT,0.004676,0.006121,0.00462,0.004722,87010316.00735576,424298.35874624050213
1655683200,2022-06-20 00:00:00,DAPPX/USDT,0.00461,0.004958,0.00422,0.004638,40181756.61434904,182111.04260948480071
1655596800,2022-06-19 00:00:00,DAPPX/USDT,0.004154,0.0055,0.004121,0.004612,50058112.82457539,221224.46704433853296
1655510400,2022-06-18 00:00:00,DAPPX/USDT,0.004784,0.00482,0.004116,0.004153,46737292.87590537,205853.02753451675072
1655424000,2022-06-17 00:00:00,DAPPX/USDT,0.004793,0.00496,0.004646,0.004785,37377706.79234211,179684.83725782414816
1655337600,2022-06-16 00:00:00,DAPPX/USDT,0.00497,0.006,0.0047,0.004775,43285106.33968262,214327.59800855311383
1655251200,2022-06-15 00:00:00,DAPPX/USDT,0.00519,0.00519,0.00451,0.00497,34793835.69842162,171261.11931888341428
1655164800,2022-06-14 00:00:00,DAPPX/USDT,0.00488,0.00539,0.00488,0.00519,40716785.80313869,207467.1989974284912
1655078400,2022-06-13 00:00:00,DAPPX/USDT,0.00612,0.00613,0.00476,0.00488,34390998.7816404,185602.3317273137726
1654992000,2022-06-12 00:00:00,DAPPX/USDT,0.00654,0.00654,0.00604,0.00612,34270586.9209568,213685.837007070882
1654905600,2022-06-11 00:00:00,DAPPX/USDT,0.00724,0.00736,0.00638,0.00654,34856279.3772536,240721.2971826664662
1654819200,2022-06-10 00:00:00,DAPPX/USDT,0.0075,0.00796,0.0072,0.00724,39429266.26639739,294074.44569276762
1654732800,2022-06-09 00:00:00,DAPPX/USDT,0.00805,0.00838,0.00735,0.0075,43122497.84205844,329320.7160957601943
1654646400,2022-06-08 00:00:00,DAPPX/USDT,0.00771,0.0104,0.00735,0.00804,52498384.68084716,417750.121166500684
1654560000,2022-06-07 00:00:00,DAPPX/USDT,0.00785,0.00792,0.00723,0.00771,35457599.33953679,267952.2099114462309
1654473600,2022-06-06 00:00:00,DAPPX/USDT,0.00784,0.0085,0.00759,0.00783,34591813.73638256,271023.8389997212824
1654387200,2022-06-05 00:00:00,DAPPX/USDT,0.00745,0.00827,0.00735,0.00785,27407001.26900305,209540.2513581776218
1654300800,2022-06-04 00:00:00,DAPPX/USDT,0.00795,0.00797,0.00742,0.00747,27713222.52424186,211108.5987869059035
1654214400,2022-06-03 00:00:00,DAPPX/USDT,0.00797,0.00862,0.00781,0.00795,39989024.49948954,321245.7340343090648
1654128000,2022-06-02 00:00:00,DAPPX/USDT,0.00753,0.00803,0.00726,0.00798,37857586.43839146,289385.4766281963007
1654041600,2022-06-01 00:00:00,DAPPX/USDT,0.00847,0.00849,0.00749,0.00753,44806581.65829579,353591.6952372433608
1653955200,2022-05-31 00:00:00,DAPPX/USDT,0.00815,0.00856,0.00794,0.00846,34640850.94807514,284181.0241512208632
1653868800,2022-05-30 00:00:00,DAPPX/USDT,0.00754,0.00822,0.00747,0.00814,23359757.11718371,183995.5400396689033
1653782400,2022-05-29 00:00:00,DAPPX/USDT,0.0076,0.00875,0.00724,0.00753,25514344.09754421,193991.6009327244286
1653696000,2022-05-28 00:00:00,DAPPX/USDT,0.00709,0.01075,0.00709,0.00761,34672266.04905898,283652.0722898352879
1653609600,2022-05-27 00:00:00,DAPPX/USDT,0.00806,0.00811,0.007,0.00712,22474234.22771421,164745.0687696012161
1653523200,2022-05-26 00:00:00,DAPPX/USDT,0.00998,0.0101,0.00803,0.00806,29330954.45933197,264733.5083021244717
1653436800,2022-05-25 00:00:00,DAPPX/USDT,0.01011,0.01087,0.00991,0.00998,30100552.88226558,306689.2899844679597
1653350400,2022-05-24 00:00:00,DAPPX/USDT,0.00982,0.01139,0.0096,0.01011,33288660.37366048,332084.1166528750114
1653264000,2022-05-23 00:00:00,DAPPX/USDT,0.01006,0.016,0.00985,0.00985,40987549.89238529,451052.866999934569
1653177600,2022-05-22 00:00:00,DAPPX/USDT,0.00958,0.01045,0.00911,0.01006,32413297.06441573,312584.8144590850588
1653091200,2022-05-21 00:00:00,DAPPX/USDT,0.00953,0.00992,0.00916,0.00958,32322162.46793208,306659.104269184496
1653004800,2022-05-20 00:00:00,DAPPX/USDT,0.01003,0.01087,0.00874,0.00953,33338617.9363187,322935.3251053010148
1652918400,2022-05-19 00:00:00,DAPPX/USDT,0.00844,0.01085,0.00839,0.01003,35325070.912892,336693.1102460517662
1652832000,2022-05-18 00:00:00,DAPPX/USDT,0.00904,0.01103,0.00835,0.00841,34576377.59346357,318187.7574516583576
1652745600,2022-05-17 00:00:00,DAPPX/USDT,0.00847,0.00945,0.00821,0.00904,35122001.85425141,309946.3025236865985
1652659200,2022-05-16 00:00:00,DAPPX/USDT,0.00846,0.00871,0.00757,0.00847,34184320.27991555,276591.7925979924402
1652572800,2022-05-15 00:00:00,DAPPX/USDT,0.00736,0.00859,0.00719,0.00846,33414125.15058703,260209.3409276095231
1652486400,2022-05-14 00:00:00,DAPPX/USDT,0.00793,0.00801,0.00702,0.00736,33490713.78245495,254783.9359181729069
1652400000,2022-05-13 00:00:00,DAPPX/USDT,0.00715,0.01099,0.007,0.00793,35395651.67060347,293499.7641892690533
1652313600,2022-05-12 00:00:00,DAPPX/USDT,0.00908,0.0096,0.0068,0.00716,34614719.63269491,283510.9305191844969
1652227200,2022-05-11 00:00:00,DAPPX/USDT,0.01341,0.01449,0.00882,0.00908,34783591.85224122,380335.65203267353
1652140800,2022-05-10 00:00:00,DAPPX/USDT,0.01165,0.0328,0.0108,0.01337,53206819.12657429,715812.2469754357414
1652054400,2022-05-09 00:00:00,DAPPX/USDT,0.01472,0.0148,0.01156,0.01169,33444137.73287902,445023.0289861061511
1651968000,2022-05-08 00:00:00,DAPPX/USDT,0.01511,0.0175,0.01381,0.01472,42825605.48935095,635168.430130406068
1651881600,2022-05-07 00:00:00,DAPPX/USDT,0.01464,0.017,0.01391,0.01511,34559964.78350915,514773.4903648470988
1651795200,2022-05-06 00:00:00,DAPPX/USDT,0.01303,0.0173,0.01251,0.01461,34521386.10796211,475006.0398099469963
1651708800,2022-05-05 00:00:00,DAPPX/USDT,0.0142,0.01452,0.01245,0.01306,27493822.71010133,375460.4209019213848
1651622400,2022-05-04 00:00:00,DAPPX/USDT,0.01419,0.01469,0.01335,0.0142,28614501.06043285,399814.5015260241956
1651536000,2022-05-03 00:00:00,DAPPX/USDT,0.01486,0.01513,0.014,0.01419,25113942.91326737,367719.0892052387138
1651449600,2022-05-02 00:00:00,DAPPX/USDT,0.01577,0.01577,0.01439,0.01488,27978739.48192763,419555.9077359966854
1651363200,2022-05-01 00:00:00,DAPPX/USDT,0.01381,0.02298,0.0138,0.01577,42873848.10396485,697436.4940710466971
1651276800,2022-04-30 00:00:00,DAPPX/USDT,0.01478,0.01494,0.01362,0.01381,32941666.16445511,482672.7979735178181
1651190400,2022-04-29 00:00:00,DAPPX/USDT,0.01541,0.01799,0.01476,0.01477,34918862.67461601,541693.8323499908995
1651104000,2022-04-28 00:00:00,DAPPX/USDT,0.01529,0.01585,0.0146,0.01541,30930465.50612498,470824.4912891780285
1651017600,2022-04-27 00:00:00,DAPPX/USDT,0.01393,0.01754,0.01391,0.01528,31363920.95282565,467447.2833736419888
1650931200,2022-04-26 00:00:00,DAPPX/USDT,0.01602,0.01604,0.0135,0.01393,29759380.43747725,448284.5136071281807
1650844800,2022-04-25 00:00:00,DAPPX/USDT,0.01569,0.01748,0.015,0.01602,27648427.22902724,433620.524545793895
1650758400,2022-04-24 00:00:00,DAPPX/USDT,0.016,0.01857,0.0152,0.01569,32581803.23902223,532054.8121827067265
1650672000,2022-04-23 00:00:00,DAPPX/USDT,0.01448,0.025,0.0142,0.01603,64938218.13590244,1190974.5330562977188
1650585600,2022-04-22 00:00:00,DAPPX/USDT,0.0141,0.01491,0.01364,0.01448,31093429.35413156,439921.6281686075569
1650499200,2022-04-21 00:00:00,DAPPX/USDT,0.01387,0.0155,0.01371,0.01411,29051400.96939277,424433.8661633302002
1650412800,2022-04-20 00:00:00,DAPPX/USDT,0.01385,0.0143,0.01368,0.01387,30821834.63398676,431515.9616239894453
1650326400,2022-04-19 00:00:00,DAPPX/USDT,0.01541,0.01583,0.01359,0.01385,30367448.21751824,430159.7699825541638
1650240000,2022-04-18 00:00:00,DAPPX/USDT,0.01267,0.01669,0.01254,0.01534,37796095.84590715,516468.3133270738005
1650153600,2022-04-17 00:00:00,DAPPX/USDT,0.0127,0.0133,0.01252,0.01267,33644498.10784142,428573.3928648037811
1650067200,2022-04-16 00:00:00,DAPPX/USDT,0.01326,0.01335,0.01256,0.0127,31904664.15934395,412924.3901638211143
1649980800,2022-04-15 00:00:00,DAPPX/USDT,0.0126,0.01374,0.01251,0.01325,32316562.24876442,426597.5897462041215
1649894400,2022-04-14 00:00:00,DAPPX/USDT,0.0144,0.01465,0.0122,0.0126,28576438.13488808,384714.9949083489651
1649808000,2022-04-13 00:00:00,DAPPX/USDT,0.01325,0.01762,0.01325,0.0144,33540031.03146805,492100.1820367558928
1649721600,2022-04-12 00:00:00,DAPPX/USDT,0.01236,0.01369,0.01212,0.01325,28339714.27756524,358602.6419226108777
1649635200,2022-04-11 00:00:00,DAPPX/USDT,0.01301,0.01339,0.01227,0.01236,26527366.64007714,336407.4702694502783
1649548800,2022-04-10 00:00:00,DAPPX/USDT,0.01295,0.0133,0.0127,0.01301,30667534.05504859,398161.1410926797229
1649462400,2022-04-09 00:00:00,DAPPX/USDT,0.01253,0.01299,0.01204,0.01295,30785733.78802461,384187.9043993208542
1649376000,2022-04-08 00:00:00,DAPPX/USDT,0.01249,0.0137,0.01242,0.01253,25887044.24846784,334832.2912925878048
1649289600,2022-04-07 00:00:00,DAPPX/USDT,0.01254,0.01344,0.01234,0.01249,31323785.87182185,402022.0364828160224
1649203200,2022-04-06 00:00:00,DAPPX/USDT,0.01432,0.01467,0.01239,0.01254,32518333.09725157,438660.3706701437834
1649116800,2022-04-05 00:00:00,DAPPX/USDT,0.01453,0.01502,0.01389,0.01431,27734151.50649411,396598.2414209437116
1649030400,2022-04-04 00:00:00,DAPPX/USDT,0.01488,0.01498,0.01414,0.01453,24762690.2576,358916.908328350964
1648944000,2022-04-03 00:00:00,DAPPX/USDT,0.01503,0.017,0.0145,0.0149,24220805.06057111,374990.5579875088605
1648857600,2022-04-02 00:00:00,DAPPX/USDT,0.01428,0.01549,0.01355,0.01503,24608758.58814105,350673.5123231631949
1648771200,2022-04-01 00:00:00,DAPPX/USDT,0.01403,0.015,0.01331,0.01428,20620456.42459552,287124.8308561151824
1648684800,2022-03-31 00:00:00,DAPPX/USDT,0.01509,0.01537,0.01401,0.01402,11247875.81242807,167831.5940079646709
1648598400,2022-03-30 00:00:00,DAPPX/USDT,0.01521,0.01647,0.01373,0.01509,19581958.05855126,289715.4286817939481
1648512000,2022-03-29 00:00:00,DAPPX/USDT,0.01595,0.016,0.01477,0.0152,23210481.84222972,358459.1055660235371
1648425600,2022-03-28 00:00:00,DAPPX/USDT,0.01564,0.017,0.01534,0.01597,23783067.9498013,377790.823816570283
1648339200,2022-03-27 00:00:00,DAPPX/USDT,0.01569,0.01662,0.0152,0.01564,27640343.46111823,434092.3518804633785
1648252800,2022-03-26 00:00:00,DAPPX/USDT,0.01534,0.01635,0.0147,0.01569,27035241.22014802,419659.3876714859377
1648166400,2022-03-25 00:00:00,DAPPX/USDT,0.01575,0.01714,0.01523,0.01534,33497979.18371549,525680.7672837517507
1648080000,2022-03-24 00:00:00,DAPPX/USDT,0.01571,0.01708,0.01402,0.01574,27297682.11667112,424133.7452831191033
1647993600,2022-03-23 00:00:00,DAPPX/USDT,0.01604,0.01666,0.01543,0.0157,31701173.67577736,512136.7688961341291
1647907200,2022-03-22 00:00:00,DAPPX/USDT,0.01605,0.01729,0.01575,0.01604,31785203.51443897,520168.7725997132252
1647820800,2022-03-21 00:00:00,DAPPX/USDT,0.0172,0.01767,0.01562,0.01605,32083092.25206391,532966.5570243625514
1647734400,2022-03-20 00:00:00,DAPPX/USDT,0.01724,0.02279,0.01582,0.0172,40129239.52818996,723442.601088055059
1647648000,2022-03-19 00:00:00,DAPPX/USDT,0.01554,0.02459,0.0151,0.0173,42442524.49500598,755082.4848757209441
1647561600,2022-03-18 00:00:00,DAPPX/USDT,0.01763,0.01776,0.015,0.01555,30180530.60519195,491714.7613472808921
1647475200,2022-03-17 00:00:00,DAPPX/USDT,0.01737,0.02003,0.0159,0.01762,35834558.50578048,626336.6723613935271
1647388800,2022-03-16 00:00:00,DAPPX/USDT,0.02022,0.0205,0.01661,0.01733,40193052.88328075,717420.9677511558887
1647302400,2022-03-15 00:00:00,DAPPX/USDT,0.03521,0.03632,0.01658,0.02022,66879564.30217646,1643344.9189091629545
1647216000,2022-03-14 00:00:00,DAPPX/USDT,0.01057,0.0425,0.01057,0.03521,132731854.79694842,3414535.0370080174199
1647129600,2022-03-13 00:00:00,DAPPX/USDT,0.0104,0.01124,0.00986,0.01057,29587356.15704348,303179.0968680465554
1647043200,2022-03-12 00:00:00,DAPPX/USDT,0.00977,0.01137,0.00959,0.0104,28716475.11386981,301885.1608303668121
1646956800,2022-03-11 00:00:00,DAPPX/USDT,0.01083,0.01309,0.00962,0.00975,21460509.39859241,225668.0972797900982
1646870400,2022-03-10 00:00:00,DAPPX/USDT,0.01068,0.01191,0.00992,0.01085,30544495.93328781,319184.4816516896874
1646784000,2022-03-09 00:00:00,DAPPX/USDT,0.01055,0.0113,0.0104,0.01068,29594797.97247078,319469.2364689443085
1646697600,2022-03-08 00:00:00,DAPPX/USDT,0.01142,0.01143,0.01041,0.01054,24751966.42163723,270750.8567633536464
1646611200,2022-03-07 00:00:00,DAPPX/USDT,0.01144,0.01261,0.01094,0.01142,30620313.24833994,350414.1920545531999
1646524800,2022-03-06 00:00:00,DAPPX/USDT,0.01119,0.01178,0.0109,0.01144,29463649.04650367,327743.8499891979943
1646438400,2022-03-05 00:00:00,DAPPX/USDT,0.01128,0.01156,0.01083,0.01119,27862453.42762707,309389.0278355406651
1646352000,2022-03-04 00:00:00,DAPPX/USDT,0.01292,0.01304,0.01128,0.01128,30710303.42959889,377876.3827497646339
1646265600,2022-03-03 00:00:00,DAPPX/USDT,0.01245,0.014,0.01208,0.01292,30680347.13064827,400127.4171481213843
1646179200,2022-03-02 00:00:00,DAPPX/USDT,0.01295,0.01334,0.0124,0.01245,25248294.20019176,322357.7998878343915
1646092800,2022-03-01 00:00:00,DAPPX/USDT,0.01219,0.0135,0.01201,0.01295,22707310.92227844,291084.1158232608811
1646006400,2022-02-28 00:00:00,DAPPX/USDT,0.01212,0.01295,0.01162,0.0122,25202987.16225444,305426.6432759045579
1645920000,2022-02-27 00:00:00,DAPPX/USDT,0.01226,0.01303,0.0114,0.01212,23463511.89966359,287263.3487963169112
1645833600,2022-02-26 00:00:00,DAPPX/USDT,0.01286,0.01508,0.0119,0.01225,26709281.80663758,355889.0673750482237
1645747200,2022-02-25 00:00:00,DAPPX/USDT,0.01169,0.014,0.01168,0.01286,28608929.36256651,366296.7989801944614
1645660800,2022-02-24 00:00:00,DAPPX/USDT,0.01384,0.01418,0.01132,0.01169,28906375.91040882,360178.2675754360069
1645574400,2022-02-23 00:00:00,DAPPX/USDT,0.01512,0.01618,0.01385,0.01385,25868302.06222445,396887.7882098561346
1645488000,2022-02-22 00:00:00,DAPPX/USDT,0.01399,0.01596,0.01382,0.01512,27701745.10559339,414962.1047699558737
1645401600,2022-02-21 00:00:00,DAPPX/USDT,0.01439,0.01625,0.01382,0.01399,27968686.73486647,424514.5235456706325
1645315200,2022-02-20 00:00:00,DAPPX/USDT,0.01801,0.01811,0.01429,0.01439,29410264.8143436,473590.0577787329681
1645228800,2022-02-19 00:00:00,DAPPX/USDT,0.01627,0.021,0.01612,0.018,30160861.33943917,539858.7188509484149
1645142400,2022-02-18 00:00:00,DAPPX/USDT,0.01495,0.01753,0.0149,0.01625,29904152.06550627,480948.0493053962191
1645056000,2022-02-17 00:00:00,DAPPX/USDT,0.01681,0.01844,0.01469,0.01495,28329455.5393471,456528.0228104784301
1644969600,2022-02-16 00:00:00,DAPPX/USDT,0.01662,0.01747,0.01622,0.01681,28914280.43101478,479992.1434439485538
1644883200,2022-02-15 00:00:00,DAPPX/USDT,0.01497,0.01726,0.01483,0.01661,26587322.93422463,427486.3226148295163
