https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE3S,Volume USDT
1660262400,2022-08-12 00:00:00,AAVE3S/USDT,0.0521,0.0552,0.0499,0.051,231470.48525749,12201.441179983448
1660258800,2022-08-11 23:00:00,AAVE3S/USDT,0.0535,0.0539,0.0521,0.0521,95121.4088832,5015.859737110808
1660255200,2022-08-11 22:00:00,AAVE3S/USDT,0.0515,0.0534,0.0514,0.0534,49471.59011742,2606.463619308486
1660251600,2022-08-11 21:00:00,AAVE3S/USDT,0.052,0.0528,0.0515,0.0516,225906.60708985,11756.57072699814
1660248000,2022-08-11 20:00:00,AAVE3S/USDT,0.0525,0.053,0.0514,0.0516,86151.29288981,4475.408076079186
1660244400,2022-08-11 19:00:00,AAVE3S/USDT,0.0528,0.053,0.0518,0.0522,90261.8588,4708.88239732
1660240800,2022-08-11 18:00:00,AAVE3S/USDT,0.0515,0.0545,0.0515,0.0525,320573.47089234,16817.824782288135
1660237200,2022-08-11 17:00:00,AAVE3S/USDT,0.0518,0.052,0.051,0.052,115042.85270025,5906.636958939
1660233600,2022-08-11 16:00:00,AAVE3S/USDT,0.0531,0.0535,0.0515,0.052,455838.87686191,23965.105972015195
1660230000,2022-08-11 15:00:00,AAVE3S/USDT,0.0512,0.0537,0.051,0.0534,527206.77778077,27629.062436155323
1660226400,2022-08-11 14:00:00,AAVE3S/USDT,0.0488,0.0521,0.048,0.0507,473751.26044978,23851.572664647276
1660222800,2022-08-11 13:00:00,AAVE3S/USDT,0.0481,0.0503,0.0481,0.0492,356255.85197275,17613.944681808156
1660219200,2022-08-11 12:00:00,AAVE3S/USDT,0.0498,0.0503,0.048,0.0482,818281.61473669,39981.649395640122
1660215600,2022-08-11 11:00:00,AAVE3S/USDT,0.0504,0.051,0.0491,0.05,279504.89960533,14002.635086715994
1660212000,2022-08-11 10:00:00,AAVE3S/USDT,0.0494,0.0507,0.0493,0.05,354926.82577332,17672.188179848632
1660208400,2022-08-11 09:00:00,AAVE3S/USDT,0.0491,0.05,0.0487,0.0494,271300.84076846,13362.107645877751
1660204800,2022-08-11 08:00:00,AAVE3S/USDT,0.0496,0.0501,0.049,0.0491,194731.10703628,9666.873599478621
1660201200,2022-08-11 07:00:00,AAVE3S/USDT,0.0483,0.0502,0.0483,0.0497,319371.41130089,15771.841234415028
1660197600,2022-08-11 06:00:00,AAVE3S/USDT,0.0475,0.0493,0.0474,0.0483,413110.36754417,20024.308988075894
1660194000,2022-08-11 05:00:00,AAVE3S/USDT,0.0465,0.0489,0.0465,0.0479,369607.26913684,17537.155520398475
1660190400,2022-08-11 04:00:00,AAVE3S/USDT,0.0465,0.0473,0.0462,0.0468,183557.8807438,8622.243789686561
1660186800,2022-08-11 03:00:00,AAVE3S/USDT,0.0459,0.0467,0.0448,0.0467,251770.08899891,11459.186325868178
1660183200,2022-08-11 02:00:00,AAVE3S/USDT,0.0456,0.0478,0.0449,0.0459,565907.5444077,26142.631365773891
1660179600,2022-08-11 01:00:00,AAVE3S/USDT,0.0471,0.0472,0.0449,0.0456,627236.79356896,28753.786771075496
1660176000,2022-08-11 00:00:00,AAVE3S/USDT,0.0482,0.0495,0.0461,0.0471,339861.93149773,16316.691596518137
1660172400,2022-08-10 23:00:00,AAVE3S/USDT,0.0491,0.0501,0.0477,0.0477,366685.48663026,17919.478284541846
1660168800,2022-08-10 22:00:00,AAVE3S/USDT,0.0484,0.0493,0.0483,0.0491,162090.41701861,7891.996433476595
1660165200,2022-08-10 21:00:00,AAVE3S/USDT,0.0484,0.0497,0.0478,0.0487,380205.03734121,18424.212693008031
1660161600,2022-08-10 20:00:00,AAVE3S/USDT,0.0501,0.0514,0.048,0.0484,554137.57716924,27645.760816026811
1660158000,2022-08-10 19:00:00,AAVE3S/USDT,0.0503,0.0511,0.0492,0.051,706105.21268768,35339.729329078135
1660154400,2022-08-10 18:00:00,AAVE3S/USDT,0.0487,0.0508,0.0478,0.0504,563427.9614217,27818.236473067384
1660150800,2022-08-10 17:00:00,AAVE3S/USDT,0.0482,0.0495,0.0478,0.0487,601357.73655414,29325.396822526412
1660147200,2022-08-10 16:00:00,AAVE3S/USDT,0.0509,0.0509,0.0459,0.0483,663953.60934298,31797.993963530838
1660143600,2022-08-10 15:00:00,AAVE3S/USDT,0.0541,0.0554,0.0485,0.0504,937803.60750804,49130.921888930272
1660140000,2022-08-10 14:00:00,AAVE3S/USDT,0.0587,0.0593,0.054,0.0545,273448.9078393,15604.530345748614
1660136400,2022-08-10 13:00:00,AAVE3S/USDT,0.0632,0.064,0.0554,0.0585,731004.69525622,44403.077610946711
1660132800,2022-08-10 12:00:00,AAVE3S/USDT,0.0783,0.0794,0.063,0.0638,654472.70119983,44875.073240770745
1660129200,2022-08-10 11:00:00,AAVE3S/USDT,0.0811,0.0811,0.0776,0.0782,31021.39920559,2439.426248403116
1660125600,2022-08-10 10:00:00,AAVE3S/USDT,0.0802,0.0812,0.0801,0.081,2001.89067886,161.929024429602
1660122000,2022-08-10 09:00:00,AAVE3S/USDT,0.0802,0.0815,0.0799,0.0799,35250.08074837,2833.47045266597
1660118400,2022-08-10 08:00:00,AAVE3S/USDT,0.0811,0.0811,0.0799,0.0806,32789.61334999,2639.389166956425
1660114800,2022-08-10 07:00:00,AAVE3S/USDT,0.0832,0.0838,0.0806,0.0815,49311.36067228,4012.315815139395
1660111200,2022-08-10 06:00:00,AAVE3S/USDT,0.0834,0.0853,0.0829,0.0829,35715.12113394,2993.082924979876
1660107600,2022-08-10 05:00:00,AAVE3S/USDT,0.0826,0.0834,0.0817,0.0832,12630.00888028,1040.890664428411
1660104000,2022-08-10 04:00:00,AAVE3S/USDT,0.0846,0.0846,0.0822,0.0829,39483.70589079,3298.200297548268
1660100400,2022-08-10 03:00:00,AAVE3S/USDT,0.0847,0.0867,0.0833,0.0845,82640.41921724,6990.343646366273
1660096800,2022-08-10 02:00:00,AAVE3S/USDT,0.0833,0.0872,0.0832,0.0847,40381.64529325,3444.214724649837
1660093200,2022-08-10 01:00:00,AAVE3S/USDT,0.0872,0.0875,0.0822,0.0835,49314.58923674,4137.835418678976
1660089600,2022-08-10 00:00:00,AAVE3S/USDT,0.082,0.0893,0.0812,0.0869,177416.43980872,15082.64244465869
1660086000,2022-08-09 23:00:00,AAVE3S/USDT,0.0805,0.0817,0.0796,0.0817,37999.25218239,3053.91004747112
1660082400,2022-08-09 22:00:00,AAVE3S/USDT,0.0802,0.0813,0.0785,0.0808,87078.11449213,6981.983449156025
1660078800,2022-08-09 21:00:00,AAVE3S/USDT,0.0808,0.0808,0.0794,0.0805,91690.54804051,7327.539321290309
1660075200,2022-08-09 20:00:00,AAVE3S/USDT,0.083,0.0832,0.081,0.081,43934.82707492,3592.101088769106
1660071600,2022-08-09 19:00:00,AAVE3S/USDT,0.0825,0.0833,0.0822,0.0829,27915.6044,2318.44281808
1660068000,2022-08-09 18:00:00,AAVE3S/USDT,0.0817,0.083,0.0814,0.0823,39368.12888419,3227.434747924824
1660064400,2022-08-09 17:00:00,AAVE3S/USDT,0.0814,0.0826,0.0809,0.0812,52806.88932753,4325.698801029641
1660060800,2022-08-09 16:00:00,AAVE3S/USDT,0.0831,0.0839,0.0812,0.0816,63522.93148212,5235.634629569868
1660057200,2022-08-09 15:00:00,AAVE3S/USDT,0.0835,0.0839,0.0812,0.0834,30110.5820904,2478.379947066499
1660053600,2022-08-09 14:00:00,AAVE3S/USDT,0.0819,0.0863,0.0816,0.0834,265594.79636225,22124.399844550702
1660050000,2022-08-09 13:00:00,AAVE3S/USDT,0.0796,0.0822,0.078,0.0817,152340.67590729,12204.310721061154
1660046400,2022-08-09 12:00:00,AAVE3S/USDT,0.0796,0.0811,0.0788,0.0793,120136.29252217,9616.048251277302
1660042800,2022-08-09 11:00:00,AAVE3S/USDT,0.079,0.0812,0.0772,0.0796,111098.08455033,8746.728562823682
1660039200,2022-08-09 10:00:00,AAVE3S/USDT,0.0772,0.0793,0.0762,0.0788,338655.74747191,26377.714522485906
1660035600,2022-08-09 09:00:00,AAVE3S/USDT,0.0747,0.0772,0.0738,0.0772,150859.34788861,11358.233387272696
1660032000,2022-08-09 08:00:00,AAVE3S/USDT,0.0714,0.075,0.0713,0.0747,54541.15490333,4025.039383028092
1660028400,2022-08-09 07:00:00,AAVE3S/USDT,0.0723,0.0725,0.0711,0.0715,52982.66572551,3805.346484320888
1660024800,2022-08-09 06:00:00,AAVE3S/USDT,0.0708,0.0734,0.0708,0.0719,98912.4002878,7145.499491673145
1660021200,2022-08-09 05:00:00,AAVE3S/USDT,0.0702,0.0712,0.07,0.0705,23069.66321279,1626.210651888712
1660017600,2022-08-09 04:00:00,AAVE3S/USDT,0.0709,0.071,0.07,0.07,24583.56042535,1739.11157048985
1660014000,2022-08-09 03:00:00,AAVE3S/USDT,0.0706,0.0714,0.0706,0.0708,7513.80074149,532.676338158995
1660010400,2022-08-09 02:00:00,AAVE3S/USDT,0.0731,0.0732,0.0706,0.0706,76041.5267261,5473.402275577997
1660006800,2022-08-09 01:00:00,AAVE3S/USDT,0.071,0.074,0.0704,0.0733,83831.80218217,6102.852894805787
1660003200,2022-08-09 00:00:00,AAVE3S/USDT,0.072,0.0729,0.0694,0.0708,120008.8337604,8554.377776610786
1659999600,2022-08-08 23:00:00,AAVE3S/USDT,0.072,0.0729,0.0706,0.0717,41686.58469378,2992.121258857172
1659996000,2022-08-08 22:00:00,AAVE3S/USDT,0.0702,0.0745,0.0702,0.0717,51566.96727651,3741.654469603899
1659992400,2022-08-08 21:00:00,AAVE3S/USDT,0.0681,0.071,0.0677,0.0699,167384.12389386,11702.306224822273
1659988800,2022-08-08 20:00:00,AAVE3S/USDT,0.071,0.071,0.068,0.068,79307.63967536,5477.019782345479
1659985200,2022-08-08 19:00:00,AAVE3S/USDT,0.0715,0.0724,0.0704,0.0706,38341.29700533,2729.71575209244
1659981600,2022-08-08 18:00:00,AAVE3S/USDT,0.0718,0.074,0.071,0.0715,191697.00322479,13895.717512525542
1659978000,2022-08-08 17:00:00,AAVE3S/USDT,0.0721,0.0725,0.0711,0.0718,124713.18140655,8938.875010366107
1659974400,2022-08-08 16:00:00,AAVE3S/USDT,0.07,0.073,0.07,0.0724,131928.37514815,9471.891997391562
1659970800,2022-08-08 15:00:00,AAVE3S/USDT,0.0665,0.0713,0.0659,0.0694,160900.77462754,11110.741080620392
1659967200,2022-08-08 14:00:00,AAVE3S/USDT,0.0649,0.0682,0.0649,0.0667,91440.23898723,6120.210392943892
1659963600,2022-08-08 13:00:00,AAVE3S/USDT,0.0636,0.0663,0.0636,0.0642,87617.40423485,5690.670038676222
1659960000,2022-08-08 12:00:00,AAVE3S/USDT,0.0645,0.0646,0.0623,0.064,195664.93665331,12363.503362765137
1659956400,2022-08-08 11:00:00,AAVE3S/USDT,0.0658,0.0663,0.0647,0.065,81411.76611684,5326.020888288213
1659952800,2022-08-08 10:00:00,AAVE3S/USDT,0.0669,0.067,0.0653,0.0658,66833.71078631,4442.036949036633
1659949200,2022-08-08 09:00:00,AAVE3S/USDT,0.0645,0.0672,0.0644,0.0671,131286.07007508,8630.158416325295
1659945600,2022-08-08 08:00:00,AAVE3S/USDT,0.067,0.0677,0.0635,0.0648,172294.0904463,11282.543519083848
1659942000,2022-08-08 07:00:00,AAVE3S/USDT,0.0666,0.0677,0.0661,0.0673,107930.93996375,7207.594870895269
1659938400,2022-08-08 06:00:00,AAVE3S/USDT,0.0677,0.0682,0.0665,0.067,145174.23633942,9763.697121446563
1659934800,2022-08-08 05:00:00,AAVE3S/USDT,0.0712,0.0712,0.0677,0.0677,83423.14222637,5762.2367650363
1659931200,2022-08-08 04:00:00,AAVE3S/USDT,0.0708,0.0719,0.0701,0.0712,53713.77473439,3819.72144219809
1659927600,2022-08-08 03:00:00,AAVE3S/USDT,0.0723,0.0726,0.0705,0.0709,64295.46710205,4584.751951727168
1659924000,2022-08-08 02:00:00,AAVE3S/USDT,0.0748,0.0748,0.0722,0.0723,20924.489059,1535.202031019495
1659920400,2022-08-08 01:00:00,AAVE3S/USDT,0.0732,0.0749,0.0731,0.0749,87976.64864634,6476.805225138678
1659916800,2022-08-08 00:00:00,AAVE3S/USDT,0.0742,0.0745,0.0709,0.0736,70370.79581886,5120.838133094165
1659913200,2022-08-07 23:00:00,AAVE3S/USDT,0.0749,0.0759,0.0737,0.074,71797.53189149,5382.958897856054
1659909600,2022-08-07 22:00:00,AAVE3S/USDT,0.0717,0.0755,0.0717,0.0744,79198.7060379,5803.592918198057
1659906000,2022-08-07 21:00:00,AAVE3S/USDT,0.0697,0.0722,0.0695,0.0719,35231.17098394,2492.706461497531
1659902400,2022-08-07 20:00:00,AAVE3S/USDT,0.0715,0.0718,0.0698,0.0702,26908.53332369,1884.258952248687
1659898800,2022-08-07 19:00:00,AAVE3S/USDT,0.0705,0.0721,0.0703,0.0716,67399.96821527,4799.781739376628
1659895200,2022-08-07 18:00:00,AAVE3S/USDT,0.0709,0.072,0.0705,0.0706,50778.76393165,3614.395332682807
1659891600,2022-08-07 17:00:00,AAVE3S/USDT,0.0691,0.071,0.0684,0.071,85591.25215546,5996.276842869354
1659888000,2022-08-07 16:00:00,AAVE3S/USDT,0.0745,0.0745,0.0678,0.0695,267056.07060016,18764.873760320745
1659884400,2022-08-07 15:00:00,AAVE3S/USDT,0.0748,0.0752,0.0742,0.0748,74520.54194704,5559.775560883156
1659880800,2022-08-07 14:00:00,AAVE3S/USDT,0.0763,0.0767,0.0748,0.0748,125328.46367972,9489.885628418334
1659877200,2022-08-07 13:00:00,AAVE3S/USDT,0.0756,0.0769,0.0753,0.0769,43958.23514829,3354.01821547878
1659873600,2022-08-07 12:00:00,AAVE3S/USDT,0.0766,0.0776,0.0752,0.0757,63204.96287162,4811.648125427688
1659870000,2022-08-07 11:00:00,AAVE3S/USDT,0.0769,0.0778,0.0761,0.0767,44661.88987548,3443.4472799297
1659866400,2022-08-07 10:00:00,AAVE3S/USDT,0.0784,0.0784,0.076,0.0772,39448.717,3042.64663418
1659862800,2022-08-07 09:00:00,AAVE3S/USDT,0.0794,0.0799,0.0784,0.0786,15900.8695,1260.39166681
1659859200,2022-08-07 08:00:00,AAVE3S/USDT,0.0781,0.0796,0.0781,0.0791,28042.86026824,2215.37605859846
1659855600,2022-08-07 07:00:00,AAVE3S/USDT,0.0794,0.0798,0.078,0.0784,56052.51743019,4417.31717398865
1659852000,2022-08-07 06:00:00,AAVE3S/USDT,0.0804,0.0808,0.0796,0.0796,15493.66528354,1244.54359411997
1659848400,2022-08-07 05:00:00,AAVE3S/USDT,0.0812,0.0814,0.0796,0.0807,33215.24862969,2665.11068975738
1659844800,2022-08-07 04:00:00,AAVE3S/USDT,0.0806,0.0811,0.0791,0.0811,44440.39286801,3574.735837049241
1659841200,2022-08-07 03:00:00,AAVE3S/USDT,0.08,0.0806,0.0791,0.0803,52515.11439919,4192.314159459186
1659837600,2022-08-07 02:00:00,AAVE3S/USDT,0.0817,0.0823,0.08,0.08,43804.21386427,3544.043636639421
1659834000,2022-08-07 01:00:00,AAVE3S/USDT,0.0844,0.0844,0.0809,0.0815,95347.11652862,7871.903003558018
1659830400,2022-08-07 00:00:00,AAVE3S/USDT,0.0799,0.085,0.0781,0.084,76806.36435025,6284.809404835728
1659826800,2022-08-06 23:00:00,AAVE3S/USDT,0.0772,0.0816,0.0772,0.0799,94381.92198174,7493.524623065845
1659823200,2022-08-06 22:00:00,AAVE3S/USDT,0.0762,0.0773,0.0757,0.0767,33730.48324964,2581.854586689006
1659819600,2022-08-06 21:00:00,AAVE3S/USDT,0.0775,0.0775,0.0761,0.0762,47582.70893703,3656.278819406625
1659816000,2022-08-06 20:00:00,AAVE3S/USDT,0.0769,0.0787,0.0769,0.0775,65828.29075206,5115.259998677239
1659812400,2022-08-06 19:00:00,AAVE3S/USDT,0.0768,0.0784,0.0765,0.077,40329.89758267,3115.922145038051
1659808800,2022-08-06 18:00:00,AAVE3S/USDT,0.077,0.0789,0.0766,0.0771,113697.24901473,8825.617615526582
1659805200,2022-08-06 17:00:00,AAVE3S/USDT,0.0774,0.0805,0.0751,0.0772,154221.25731366,11941.913462311936
1659801600,2022-08-06 16:00:00,AAVE3S/USDT,0.0768,0.0773,0.074,0.0773,46721.489,3542.39153628
1659798000,2022-08-06 15:00:00,AAVE3S/USDT,0.0756,0.0776,0.0756,0.0764,84456.23514238,6506.494522618368
1659794400,2022-08-06 14:00:00,AAVE3S/USDT,0.0754,0.0767,0.0754,0.0754,43722.01554659,3331.103168349476
1659790800,2022-08-06 13:00:00,AAVE3S/USDT,0.0763,0.0766,0.0747,0.0756,45836.84863935,3453.292903659279
1659787200,2022-08-06 12:00:00,AAVE3S/USDT,0.0771,0.0775,0.0761,0.0765,31537.76200977,2419.545441562943
1659783600,2022-08-06 11:00:00,AAVE3S/USDT,0.076,0.0772,0.076,0.0768,34923.2255,2683.04106207
1659780000,2022-08-06 10:00:00,AAVE3S/USDT,0.0761,0.0764,0.0753,0.0759,29503.27249712,2239.385813979968
1659776400,2022-08-06 09:00:00,AAVE3S/USDT,0.0765,0.0772,0.0761,0.0762,20309.67962199,1553.683920387516
1659772800,2022-08-06 08:00:00,AAVE3S/USDT,0.0747,0.0769,0.0743,0.0768,55681.24506373,4195.678021471696
1659769200,2022-08-06 07:00:00,AAVE3S/USDT,0.0764,0.0764,0.0747,0.0751,45678.95736693,3452.365865868464
1659765600,2022-08-06 06:00:00,AAVE3S/USDT,0.0766,0.0772,0.0761,0.0764,55297.78750128,4240.191017519429
1659762000,2022-08-06 05:00:00,AAVE3S/USDT,0.0771,0.0776,0.0763,0.0763,25827.7298,1986.57866231
1659758400,2022-08-06 04:00:00,AAVE3S/USDT,0.0772,0.0776,0.0761,0.0768,24395.799,1869.61356238
1659754800,2022-08-06 03:00:00,AAVE3S/USDT,0.0745,0.0775,0.0743,0.0772,33288.49555109,2537.211554486436
1659751200,2022-08-06 02:00:00,AAVE3S/USDT,0.0754,0.076,0.0745,0.0745,58471.19750616,4397.527076860559
1659747600,2022-08-06 01:00:00,AAVE3S/USDT,0.074,0.076,0.0727,0.0757,90862.39747653,6761.535917777089
1659744000,2022-08-06 00:00:00,AAVE3S/USDT,0.0723,0.0739,0.0714,0.0739,56021.98947087,4054.066523413972
1659740400,2022-08-05 23:00:00,AAVE3S/USDT,0.0722,0.075,0.0711,0.0722,102408.03759812,7460.515207149174
1659736800,2022-08-05 22:00:00,AAVE3S/USDT,0.0763,0.0763,0.0714,0.072,81407.63559911,6022.307737194477
1659733200,2022-08-05 21:00:00,AAVE3S/USDT,0.0772,0.0772,0.0727,0.0767,220757.66124218,16449.643311265811
1659729600,2022-08-05 20:00:00,AAVE3S/USDT,0.0789,0.0803,0.077,0.0773,56129.82652131,4412.344609527881
1659726000,2022-08-05 19:00:00,AAVE3S/USDT,0.0797,0.0801,0.0777,0.0785,127255.76828837,10021.328239224415
1659722400,2022-08-05 18:00:00,AAVE3S/USDT,0.081,0.0815,0.0795,0.0798,67691.10823396,5444.421390784513
1659718800,2022-08-05 17:00:00,AAVE3S/USDT,0.0792,0.0832,0.0784,0.081,75468.09691222,6088.39880056293
1659715200,2022-08-05 16:00:00,AAVE3S/USDT,0.0796,0.0817,0.0783,0.0792,96186.80599752,7680.451219798755
1659711600,2022-08-05 15:00:00,AAVE3S/USDT,0.0765,0.0806,0.0752,0.0796,90426.49121083,7140.134334067015
1659708000,2022-08-05 14:00:00,AAVE3S/USDT,0.0777,0.0778,0.0718,0.0765,196724.75770331,14692.499110325605
1659704400,2022-08-05 13:00:00,AAVE3S/USDT,0.0782,0.082,0.0767,0.0774,145518.85771878,11393.467071778833
1659700800,2022-08-05 12:00:00,AAVE3S/USDT,0.071,0.081,0.0705,0.0781,298213.18661475,22789.767772020229
1659697200,2022-08-05 11:00:00,AAVE3S/USDT,0.0753,0.0761,0.0709,0.0711,136080.00677255,9966.175830196747
1659693600,2022-08-05 10:00:00,AAVE3S/USDT,0.0752,0.0762,0.0709,0.0748,228418.17485142,16728.116191984816
1659690000,2022-08-05 09:00:00,AAVE3S/USDT,0.0783,0.0783,0.0749,0.0756,55009.70738938,4196.990789948595
1659686400,2022-08-05 08:00:00,AAVE3S/USDT,0.0768,0.0795,0.0741,0.0783,82903.95640515,6338.774917549045
1659682800,2022-08-05 07:00:00,AAVE3S/USDT,0.078,0.079,0.0771,0.0771,108045.92225543,8447.784601639114
1659679200,2022-08-05 06:00:00,AAVE3S/USDT,0.0785,0.0788,0.0753,0.0783,100020.38244154,7683.350186770562
1659675600,2022-08-05 05:00:00,AAVE3S/USDT,0.0781,0.0802,0.0773,0.0788,83400.27684615,6562.513639858026
1659672000,2022-08-05 04:00:00,AAVE3S/USDT,0.0762,0.0787,0.0751,0.0785,98306.89343259,7551.96431379477
1659668400,2022-08-05 03:00:00,AAVE3S/USDT,0.0767,0.0787,0.0756,0.0763,252281.6008189,19408.2580302357
1659664800,2022-08-05 02:00:00,AAVE3S/USDT,0.0823,0.0823,0.0741,0.0767,395474.18569776,30722.117931805569
1659661200,2022-08-05 01:00:00,AAVE3S/USDT,0.0884,0.0884,0.0815,0.0823,74132.55482673,6237.013662118872
1659657600,2022-08-05 00:00:00,AAVE3S/USDT,0.0893,0.0902,0.087,0.089,50231.12710472,4417.452901638664
1659654000,2022-08-04 23:00:00,AAVE3S/USDT,0.0924,0.0927,0.0889,0.0892,35624.60573599,3228.422424727004
1659650400,2022-08-04 22:00:00,AAVE3S/USDT,0.0958,0.0959,0.0916,0.0925,28088.03359405,2617.362621567245
1659646800,2022-08-04 21:00:00,AAVE3S/USDT,0.093,0.0959,0.0923,0.0959,75446.55838807,7098.350337819567
1659643200,2022-08-04 20:00:00,AAVE3S/USDT,0.0943,0.0943,0.0914,0.0933,165245.26092252,15326.607485790274
1659639600,2022-08-04 19:00:00,AAVE3S/USDT,0.0945,0.0962,0.092,0.0945,54741.29405956,5174.499537364588
1659636000,2022-08-04 18:00:00,AAVE3S/USDT,0.0953,0.0974,0.0914,0.0942,69542.52356509,6600.665379190665
1659632400,2022-08-04 17:00:00,AAVE3S/USDT,0.0975,0.0989,0.0945,0.0947,130550.78010031,12544.356298405816
1659628800,2022-08-04 16:00:00,AAVE3S/USDT,0.0921,0.0986,0.0894,0.0967,219918.55525828,20456.48527243552
1659625200,2022-08-04 15:00:00,AAVE3S/USDT,0.0909,0.094,0.0907,0.092,73049.9622061,6797.094250239067
1659621600,2022-08-04 14:00:00,AAVE3S/USDT,0.0846,0.0941,0.0828,0.091,290896.12048834,25355.648617403361
1659618000,2022-08-04 13:00:00,AAVE3S/USDT,0.0914,0.0925,0.0811,0.0856,351554.80430074,30434.372789003742
1659614400,2022-08-04 12:00:00,AAVE3S/USDT,0.0936,0.096,0.091,0.0921,226612.95667051,21170.256800928418
1659610800,2022-08-04 11:00:00,AAVE3S/USDT,0.0917,0.0938,0.0914,0.093,105813.00946577,9793.308618996978
1659607200,2022-08-04 10:00:00,AAVE3S/USDT,0.0915,0.0925,0.09,0.0917,49735.20008652,4526.225957143447
1659603600,2022-08-04 09:00:00,AAVE3S/USDT,0.0946,0.0947,0.0907,0.0915,26433.38614535,2438.04906439848
1659600000,2022-08-04 08:00:00,AAVE3S/USDT,0.0895,0.0949,0.0894,0.0933,98509.68618473,9117.831195306245
1659596400,2022-08-04 07:00:00,AAVE3S/USDT,0.0894,0.0902,0.0861,0.089,18613.46185405,1640.303545549268
1659592800,2022-08-04 06:00:00,AAVE3S/USDT,0.0852,0.0923,0.0839,0.0894,117970.83520065,10500.078512968091
1659589200,2022-08-04 05:00:00,AAVE3S/USDT,0.0858,0.0871,0.0844,0.0859,23686.07989322,2040.474978949462
1659585600,2022-08-04 04:00:00,AAVE3S/USDT,0.0875,0.0875,0.0854,0.0857,54490.32789474,4692.227062839093
1659582000,2022-08-04 03:00:00,AAVE3S/USDT,0.0863,0.0883,0.0861,0.0881,28068.84018018,2442.39899485058
1659578400,2022-08-04 02:00:00,AAVE3S/USDT,0.086,0.0872,0.085,0.0865,27417.8764341,2361.34999703965
1659574800,2022-08-04 01:00:00,AAVE3S/USDT,0.0888,0.0894,0.0836,0.0864,154145.86957448,13197.684179637654
1659571200,2022-08-04 00:00:00,AAVE3S/USDT,0.0938,0.0954,0.0883,0.0888,144863.05646012,13144.335178970864
1659567600,2022-08-03 23:00:00,AAVE3S/USDT,0.0926,0.0958,0.092,0.0938,211849.76546675,19808.237224528869
1659564000,2022-08-03 22:00:00,AAVE3S/USDT,0.0884,0.094,0.087,0.092,91247.03857415,8361.209924810422
1659560400,2022-08-03 21:00:00,AAVE3S/USDT,0.0892,0.0899,0.087,0.0882,107430.94327295,9489.981359375398
1659556800,2022-08-03 20:00:00,AAVE3S/USDT,0.0837,0.0895,0.0835,0.089,183962.86143282,15969.29570441851
1659553200,2022-08-03 19:00:00,AAVE3S/USDT,0.0835,0.0845,0.0824,0.0838,73645.82321274,6158.057809126951
1659549600,2022-08-03 18:00:00,AAVE3S/USDT,0.085,0.0855,0.0825,0.0832,63958.2745641,5370.27229795765
1659546000,2022-08-03 17:00:00,AAVE3S/USDT,0.0837,0.0858,0.0818,0.085,112831.80855942,9483.273000520736
1659542400,2022-08-03 16:00:00,AAVE3S/USDT,0.0841,0.086,0.0809,0.0831,193841.48240656,16126.14145048266
1659538800,2022-08-03 15:00:00,AAVE3S/USDT,0.0844,0.0847,0.0826,0.0837,190597.7787236,15865.251864935886
1659535200,2022-08-03 14:00:00,AAVE3S/USDT,0.0814,0.0864,0.0791,0.0845,149263.05275197,12399.33049275544
1659531600,2022-08-03 13:00:00,AAVE3S/USDT,0.0854,0.0857,0.0803,0.0812,340350.41746506,28368.673734382967
1659528000,2022-08-03 12:00:00,AAVE3S/USDT,0.0829,0.0869,0.0797,0.0858,288795.10013966,24339.105915503831
1659524400,2022-08-03 11:00:00,AAVE3S/USDT,0.0888,0.089,0.0767,0.0829,551181.88460271,45819.835429806296
1659520800,2022-08-03 10:00:00,AAVE3S/USDT,0.088,0.0909,0.087,0.0889,82366.34144499,7358.829297308488
1659517200,2022-08-03 09:00:00,AAVE3S/USDT,0.0893,0.0913,0.0865,0.0881,158269.48930944,14124.210427737544
1659513600,2022-08-03 08:00:00,AAVE3S/USDT,0.0933,0.0933,0.0884,0.0895,124933.80748005,11296.627989977895
1659510000,2022-08-03 07:00:00,AAVE3S/USDT,0.0925,0.0941,0.0909,0.0941,63422.73168004,5878.41687295916
1659506400,2022-08-03 06:00:00,AAVE3S/USDT,0.0903,0.0936,0.0894,0.0924,110568.71926485,10141.211581996138
1659502800,2022-08-03 05:00:00,AAVE3S/USDT,0.0974,0.0992,0.0899,0.09,182902.56221766,17128.53190903632
1659499200,2022-08-03 04:00:00,AAVE3S/USDT,0.0967,0.0973,0.0942,0.0967,55434.97037812,5319.824380971318
1659495600,2022-08-03 03:00:00,AAVE3S/USDT,0.0994,0.0995,0.0946,0.0971,93414.85464922,9002.707190719262
1659492000,2022-08-03 02:00:00,AAVE3S/USDT,0.0993,0.1009,0.098,0.0992,64096.90499173,6351.625901547862
1659488400,2022-08-03 01:00:00,AAVE3S/USDT,0.1027,0.1047,0.098,0.0993,203185.24983432,20561.143762331211
1659484800,2022-08-03 00:00:00,AAVE3S/USDT,0.0995,0.1039,0.0953,0.1023,314228.6633382,31145.754202822821
1659481200,2022-08-02 23:00:00,AAVE3S/USDT,0.0935,0.0997,0.092,0.0984,193923.12057765,18508.690544440119
1659477600,2022-08-02 22:00:00,AAVE3S/USDT,0.0931,0.0948,0.0922,0.0936,94272.80819298,8773.376850304789
1659474000,2022-08-02 21:00:00,AAVE3S/USDT,0.0923,0.0964,0.092,0.0933,266387.31258453,25291.042121340933
