https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume EUR
1663405200,2022-09-17 09:00:00,ETH/EUR,1432.1,1433.8,1428.5,1430.5,130.57544837,186788.17889328502
1663401600,2022-09-17 08:00:00,ETH/EUR,1431.5,1433.5,1428.0,1432.4,123.23549754,176522.526676296
1663398000,2022-09-17 07:00:00,ETH/EUR,1429.6,1431.3,1425.1,1430.4,63.01156947,90131.74896988801
1663394400,2022-09-17 06:00:00,ETH/EUR,1429.7,1431.8,1423.5,1430.1,53.50559694,76518.35418389399
1663390800,2022-09-17 05:00:00,ETH/EUR,1438.4,1438.4,1426.1,1429.6,127.03310761,181606.530639256
1663387200,2022-09-17 04:00:00,ETH/EUR,1439.9,1445.0,1437.3,1439.3,157.83539334,227172.481634262
1663383600,2022-09-17 03:00:00,ETH/EUR,1438.2,1440.3,1434.7,1438.0,50.62751385,72802.3649163
1663380000,2022-09-17 02:00:00,ETH/EUR,1443.9,1443.9,1435.0,1438.3,75.27822974,108272.67783504199
1663376400,2022-09-17 01:00:00,ETH/EUR,1441.2,1446.3,1436.5,1444.0,136.31571232,196839.88859008
1663372800,2022-09-17 00:00:00,ETH/EUR,1431.4,1453.3,1428.8,1440.2,73.60755849,106009.60573729801
1663369200,2022-09-16 23:00:00,ETH/EUR,1430.1,1432.5,1422.4,1432.5,111.93370162,160345.02757064998
1663365600,2022-09-16 22:00:00,ETH/EUR,1438.0,1439.9,1428.9,1432.0,205.56987935,294376.06722920004
1663362000,2022-09-16 21:00:00,ETH/EUR,1435.9,1446.1,1432.2,1437.0,181.49209756,260804.14419371999
1663358400,2022-09-16 20:00:00,ETH/EUR,1426.6,1436.0,1426.4,1434.3,132.27852373,189727.086585939
1663354800,2022-09-16 19:00:00,ETH/EUR,1428.0,1436.3,1425.9,1426.9,208.46505619,297458.78867751104
1663351200,2022-09-16 18:00:00,ETH/EUR,1423.4,1433.2,1411.8,1427.6,270.37184400,385982.84449439996
1663347600,2022-09-16 17:00:00,ETH/EUR,1425.5,1431.9,1405.0,1422.6,355.47917556,505704.675151656
1663344000,2022-09-16 16:00:00,ETH/EUR,1449.2,1449.2,1413.0,1426.6,354.05242158,505091.18462602794
1663340400,2022-09-16 15:00:00,ETH/EUR,1443.5,1454.5,1439.6,1449.9,461.18584267,668673.353287233
1663336800,2022-09-16 14:00:00,ETH/EUR,1433.9,1456.1,1428.9,1442.5,627.84507996,905666.5278423
1663333200,2022-09-16 13:00:00,ETH/EUR,1461.6,1469.2,1427.8,1434.6,484.99889160,695779.40988936
1663329600,2022-09-16 12:00:00,ETH/EUR,1483.6,1483.6,1458.7,1460.5,242.90199088,354758.35768024
1663326000,2022-09-16 11:00:00,ETH/EUR,1471.6,1485.4,1469.1,1483.7,341.27047279,506343.00047852297
1663322400,2022-09-16 10:00:00,ETH/EUR,1467.3,1477.2,1463.4,1471.6,310.60193820,457081.81225511996
1663318800,2022-09-16 09:00:00,ETH/EUR,1456.6,1469.1,1456.6,1467.3,194.92630030,286015.36043019
1663315200,2022-09-16 08:00:00,ETH/EUR,1477.7,1478.0,1448.8,1457.9,525.07589599,765508.1487638211
1663311600,2022-09-16 07:00:00,ETH/EUR,1473.4,1479.4,1471.9,1477.7,911.12590480,1346370.74952296
1663308000,2022-09-16 06:00:00,ETH/EUR,1474.3,1478.0,1470.0,1473.7,1324.59357649,1952053.553673313
1663304400,2022-09-16 05:00:00,ETH/EUR,1470.3,1478.8,1470.3,1473.8,103.87129190,153085.51000222
1663300800,2022-09-16 04:00:00,ETH/EUR,1474.7,1479.6,1470.7,1470.7,92.55963943,136127.46170970102
1663297200,2022-09-16 03:00:00,ETH/EUR,1468.0,1474.1,1461.6,1474.1,156.96732099,231385.52787135897
1663293600,2022-09-16 02:00:00,ETH/EUR,1472.8,1474.3,1455.1,1467.1,114.11376499,167416.304616829
1663290000,2022-09-16 01:00:00,ETH/EUR,1482.4,1482.4,1467.3,1472.3,111.93457566,164801.27574421797
1663286400,2022-09-16 00:00:00,ETH/EUR,1474.8,1482.3,1446.4,1481.4,226.44251634,335451.943706076
1663282800,2022-09-15 23:00:00,ETH/EUR,1474.3,1480.1,1463.8,1474.4,208.06635364,306773.031806816
1663279200,2022-09-15 22:00:00,ETH/EUR,1491.4,1491.4,1460.0,1476.3,299.11157466,441578.417670558
1663275600,2022-09-15 21:00:00,ETH/EUR,1505.0,1505.0,1485.0,1491.6,136.53078223,203649.314774268
1663272000,2022-09-15 20:00:00,ETH/EUR,1499.6,1510.4,1494.4,1504.8,119.84463250,180342.202986
1663268400,2022-09-15 19:00:00,ETH/EUR,1499.5,1507.3,1493.0,1500.3,211.18355572,316838.68864671595
1663264800,2022-09-15 18:00:00,ETH/EUR,1507.5,1513.6,1493.8,1500.5,224.35503569,336644.731052845
1663261200,2022-09-15 17:00:00,ETH/EUR,1507.9,1517.7,1505.2,1507.7,505.65128039,762370.4354440031
1663257600,2022-09-15 16:00:00,ETH/EUR,1492.7,1509.4,1486.0,1509.4,608.46474246,918416.6822691241
1663254000,2022-09-15 15:00:00,ETH/EUR,1490.6,1502.8,1459.0,1494.8,1346.72310569,2013081.6983854119
1663250400,2022-09-15 14:00:00,ETH/EUR,1588.8,1591.6,1483.6,1490.6,1323.88608821,1973384.603085826
1663246800,2022-09-15 13:00:00,ETH/EUR,1587.3,1590.2,1571.8,1587.0,989.42055308,1570210.41773796
1663243200,2022-09-15 12:00:00,ETH/EUR,1594.4,1600.2,1585.3,1588.1,695.89509051,1105150.993238931
1663239600,2022-09-15 11:00:00,ETH/EUR,1585.7,1596.9,1578.4,1594.4,330.62899326,527154.866853744
1663236000,2022-09-15 10:00:00,ETH/EUR,1589.7,1596.1,1579.9,1587.1,390.81326962,620259.740213902
1663232400,2022-09-15 09:00:00,ETH/EUR,1609.0,1609.0,1585.0,1590.5,180.93611253,287778.886978965
1663228800,2022-09-15 08:00:00,ETH/EUR,1640.3,1640.3,1601.6,1609.8,464.02376754,746985.460985892
1663225200,2022-09-15 07:00:00,ETH/EUR,1608.7,1660.0,1604.6,1640.6,834.35252028,1368838.7447713679
1663221600,2022-09-15 06:00:00,ETH/EUR,1624.3,1647.1,1582.7,1609.6,586.78637326,944491.346399296
1663218000,2022-09-15 05:00:00,ETH/EUR,1605.3,1624.8,1602.3,1624.0,383.18378813,622290.47192312
1663214400,2022-09-15 04:00:00,ETH/EUR,1609.5,1613.2,1595.4,1606.4,179.21316328,287888.025492992
1663210800,2022-09-15 03:00:00,ETH/EUR,1621.4,1621.4,1589.4,1611.3,142.71189316,229951.67344870797
1663207200,2022-09-15 02:00:00,ETH/EUR,1630.0,1631.3,1610.7,1622.8,224.81355750,364827.44111099996
1663203600,2022-09-15 01:00:00,ETH/EUR,1634.0,1635.1,1604.9,1632.0,128.38332934,209521.59348287998
1663200000,2022-09-15 00:00:00,ETH/EUR,1637.3,1657.6,1632.6,1634.1,147.44862471,240945.79763861097
1663196400,2022-09-14 23:00:00,ETH/EUR,1642.0,1649.3,1630.3,1639.1,110.13941363,180529.512880933
1663192800,2022-09-14 22:00:00,ETH/EUR,1625.0,1651.2,1619.9,1641.6,167.05560146,274238.475356736
1663189200,2022-09-14 21:00:00,ETH/EUR,1605.4,1625.0,1599.5,1624.8,115.62631789,187869.641307672
1663185600,2022-09-14 20:00:00,ETH/EUR,1603.2,1608.1,1597.3,1606.4,59.94374122,96293.625895808
1663182000,2022-09-14 19:00:00,ETH/EUR,1585.8,1603.9,1579.3,1603.8,182.58238762,292825.633264956
1663178400,2022-09-14 18:00:00,ETH/EUR,1594.0,1595.2,1562.6,1583.4,155.71164902,246553.82505826803
1663174800,2022-09-14 17:00:00,ETH/EUR,1587.5,1602.0,1584.3,1591.8,77.29765676,123042.41003056799
1663171200,2022-09-14 16:00:00,ETH/EUR,1596.1,1600.9,1583.7,1585.2,153.06812422,242643.59051354398
1663167600,2022-09-14 15:00:00,ETH/EUR,1602.4,1603.6,1593.4,1596.1,113.95357089,181881.294497529
1663164000,2022-09-14 14:00:00,ETH/EUR,1607.1,1610.6,1592.1,1603.3,274.03298245,439357.08076208504
1663160400,2022-09-14 13:00:00,ETH/EUR,1605.6,1612.1,1593.2,1604.9,308.00493649,494317.122572801
1663156800,2022-09-14 12:00:00,ETH/EUR,1595.5,1611.5,1586.4,1605.7,233.55077626,375012.481440682
1663153200,2022-09-14 11:00:00,ETH/EUR,1601.0,1604.9,1584.0,1595.4,417.45426326,666006.5316050041
1663149600,2022-09-14 10:00:00,ETH/EUR,1601.6,1604.2,1589.4,1600.1,906.39209719,1450317.9947137188
1663146000,2022-09-14 09:00:00,ETH/EUR,1603.7,1609.7,1598.5,1602.8,422.36922458,676973.3931568239
1663142400,2022-09-14 08:00:00,ETH/EUR,1611.8,1611.9,1586.5,1603.9,521.03821581,835693.194337659
1663138800,2022-09-14 07:00:00,ETH/EUR,1615.3,1621.5,1599.5,1612.4,736.94761290,1188254.33103996
1663135200,2022-09-14 06:00:00,ETH/EUR,1617.5,1620.2,1609.0,1614.3,176.69903562,285245.253201366
1663131600,2022-09-14 05:00:00,ETH/EUR,1621.3,1624.2,1614.0,1616.5,90.94739699,147016.467234335
1663128000,2022-09-14 04:00:00,ETH/EUR,1604.4,1622.8,1598.9,1622.5,142.81861132,231723.1968667
1663124400,2022-09-14 03:00:00,ETH/EUR,1602.4,1611.5,1597.5,1602.2,109.49613437,175434.706487614
1663120800,2022-09-14 02:00:00,ETH/EUR,1586.1,1603.3,1584.3,1603.3,100.61684535,161318.988149655
1663117200,2022-09-14 01:00:00,ETH/EUR,1577.2,1586.3,1575.1,1586.3,83.69925802,132772.132997126
1663113600,2022-09-14 00:00:00,ETH/EUR,1578.1,1582.0,1558.5,1575.5,273.45147573,430822.80001261504
1663110000,2022-09-13 23:00:00,ETH/EUR,1593.7,1593.7,1565.6,1578.7,229.75790735,362718.80833344505
1663106400,2022-09-13 22:00:00,ETH/EUR,1601.8,1604.7,1590.3,1592.1,478.55203536,761902.6954966559
1663102800,2022-09-13 21:00:00,ETH/EUR,1613.4,1613.6,1577.0,1602.0,320.26319219,513061.63388837996
1663099200,2022-09-13 20:00:00,ETH/EUR,1609.9,1628.2,1609.8,1613.5,141.29978064,227987.19606264
1663095600,2022-09-13 19:00:00,ETH/EUR,1583.5,1612.5,1575.1,1610.1,1113.20423548,1792370.139546348
1663092000,2022-09-13 18:00:00,ETH/EUR,1621.2,1624.3,1584.7,1587.2,266.47597561,422950.66848819196
1663088400,2022-09-13 17:00:00,ETH/EUR,1610.7,1632.5,1609.2,1620.8,273.94166707,444004.653987056
1663084800,2022-09-13 16:00:00,ETH/EUR,1593.4,1616.7,1589.5,1612.5,424.62339443,684705.2235183751
1663081200,2022-09-13 15:00:00,ETH/EUR,1586.8,1597.3,1584.3,1593.1,323.24013339,514953.8565036089
1663077600,2022-09-13 14:00:00,ETH/EUR,1597.9,1608.9,1573.8,1588.2,612.76708747,973196.688319854
1663074000,2022-09-13 13:00:00,ETH/EUR,1620.6,1633.0,1597.2,1599.1,730.33333517,1167876.036270347
1663070400,2022-09-13 12:00:00,ETH/EUR,1708.8,1735.4,1610.0,1622.0,2586.29957755,4194977.914786099
1663066800,2022-09-13 11:00:00,ETH/EUR,1703.0,1714.5,1702.8,1707.9,203.46545818,347498.65602562204
1663063200,2022-09-13 10:00:00,ETH/EUR,1694.0,1710.2,1690.5,1702.4,798.23794924,1358920.2847861762
1663059600,2022-09-13 09:00:00,ETH/EUR,1688.5,1697.9,1688.4,1691.6,967.35570679,1636378.9136059638
1663056000,2022-09-13 08:00:00,ETH/EUR,1691.1,1693.4,1684.2,1690.6,487.77558709,824633.4075343539
1663052400,2022-09-13 07:00:00,ETH/EUR,1685.0,1697.6,1677.9,1690.9,194.77770622,329349.623447398
1663048800,2022-09-13 06:00:00,ETH/EUR,1695.7,1705.5,1678.8,1684.2,299.07977634,503710.159311828
1663045200,2022-09-13 05:00:00,ETH/EUR,1692.8,1699.0,1690.6,1695.5,320.96497666,544196.11792703
1663041600,2022-09-13 04:00:00,ETH/EUR,1692.5,1701.8,1688.8,1692.7,166.00988295,281004.928869465
1663038000,2022-09-13 03:00:00,ETH/EUR,1686.4,1693.3,1680.7,1693.3,7.21560564,12218.185030211998
1663034400,2022-09-13 02:00:00,ETH/EUR,1673.0,1686.1,1660.7,1686.1,48.77967044,82247.402328884
1663030800,2022-09-13 01:00:00,ETH/EUR,1665.4,1676.3,1664.3,1673.4,150.49930261,251845.53298757403
1663027200,2022-09-13 00:00:00,ETH/EUR,1695.6,1697.0,1654.0,1665.6,192.04950526,319877.65596105595
1663023600,2022-09-12 23:00:00,ETH/EUR,1685.1,1695.3,1683.0,1695.2,58.33074653,98882.281517656
1663020000,2022-09-12 22:00:00,ETH/EUR,1696.2,1696.2,1681.8,1684.9,181.06720349,305080.13116030104
1663016400,2022-09-12 21:00:00,ETH/EUR,1702.0,1702.5,1684.4,1695.9,165.98467141,281493.404244219
1663012800,2022-09-12 20:00:00,ETH/EUR,1706.9,1711.8,1701.0,1703.3,119.53180338,203598.520697154
1663009200,2022-09-12 19:00:00,ETH/EUR,1708.5,1711.7,1702.3,1704.7,56.31809544,96005.457296568
1663005600,2022-09-12 18:00:00,ETH/EUR,1704.3,1711.9,1699.6,1708.6,66.04991137,112852.878566782
1663002000,2022-09-12 17:00:00,ETH/EUR,1690.4,1707.9,1682.8,1707.9,135.07898044,230701.39069347602
1662998400,2022-09-12 16:00:00,ETH/EUR,1684.9,1695.4,1670.3,1690.9,294.36084730,497734.75669957
1662994800,2022-09-12 15:00:00,ETH/EUR,1712.0,1712.1,1676.1,1688.7,608.84228140,1028151.9606001801
1662991200,2022-09-12 14:00:00,ETH/EUR,1731.6,1732.5,1711.1,1713.8,195.17311914,334487.691582132
1662987600,2022-09-12 13:00:00,ETH/EUR,1722.9,1733.3,1718.5,1731.2,344.70677919,596756.3761337281
1662984000,2022-09-12 12:00:00,ETH/EUR,1724.0,1726.8,1708.6,1723.1,185.41970900,319496.7005779
1662980400,2022-09-12 11:00:00,ETH/EUR,1721.9,1736.0,1717.0,1724.7,459.59724232,792667.363829304
1662976800,2022-09-12 10:00:00,ETH/EUR,1724.3,1725.9,1707.7,1721.9,1004.46014302,1729579.9202661382
1662973200,2022-09-12 09:00:00,ETH/EUR,1720.9,1728.3,1715.8,1724.5,856.75628345,1477476.2108095249
1662969600,2022-09-12 08:00:00,ETH/EUR,1729.6,1731.4,1720.4,1720.8,441.12425476,759086.617591008
1662966000,2022-09-12 07:00:00,ETH/EUR,1712.3,1731.3,1708.0,1729.1,1054.40637268,1823174.059000988
1662962400,2022-09-12 06:00:00,ETH/EUR,1714.3,1718.0,1709.9,1713.6,223.45166682,382906.776262752
1662958800,2022-09-12 05:00:00,ETH/EUR,1714.3,1717.3,1703.9,1713.1,187.51333555,321229.095130705
1662955200,2022-09-12 04:00:00,ETH/EUR,1713.7,1718.9,1709.0,1714.1,45.73523025,78394.758171525
1662951600,2022-09-12 03:00:00,ETH/EUR,1724.2,1725.1,1699.3,1713.5,282.00569913,483216.76545925497
1662948000,2022-09-12 02:00:00,ETH/EUR,1749.6,1750.7,1714.9,1722.6,476.45372013,820739.178295938
1662944400,2022-09-12 01:00:00,ETH/EUR,1724.7,1766.7,1718.5,1746.8,380.73094824,665060.820385632
1662940800,2022-09-12 00:00:00,ETH/EUR,1751.7,1752.9,1723.5,1723.5,98.25175026,169336.89157310998
1662937200,2022-09-11 23:00:00,ETH/EUR,1735.5,1755.2,1727.9,1750.6,269.26995991,471383.99181844597
1662933600,2022-09-11 22:00:00,ETH/EUR,1719.5,1742.4,1718.8,1735.0,635.12320183,1101938.7551750499
1662930000,2022-09-11 21:00:00,ETH/EUR,1743.4,1748.7,1705.4,1718.1,573.52857597,985379.446374057
1662926400,2022-09-11 20:00:00,ETH/EUR,1750.5,1755.7,1730.9,1743.2,587.74086646,1024549.8784130721
1662922800,2022-09-11 19:00:00,ETH/EUR,1751.9,1756.0,1749.5,1751.7,270.20241917,473313.577660089
1662919200,2022-09-11 18:00:00,ETH/EUR,1761.9,1767.3,1752.1,1752.1,112.54371293,197187.83942465298
1662915600,2022-09-11 17:00:00,ETH/EUR,1763.5,1778.3,1759.7,1762.7,125.77571229,221704.848053583
1662912000,2022-09-11 16:00:00,ETH/EUR,1760.0,1768.0,1757.3,1762.0,126.27062430,222488.84001659998
1662908400,2022-09-11 15:00:00,ETH/EUR,1752.8,1769.4,1752.8,1759.1,67.26596921,118327.56643731099
1662904800,2022-09-11 14:00:00,ETH/EUR,1759.3,1759.8,1746.1,1752.6,72.16524001,126476.799641526
1662901200,2022-09-11 13:00:00,ETH/EUR,1764.2,1764.5,1753.6,1758.7,115.30442168,202785.886408616
1662897600,2022-09-11 12:00:00,ETH/EUR,1762.0,1767.4,1755.6,1763.4,275.66719659,486111.53446680604
1662894000,2022-09-11 11:00:00,ETH/EUR,1753.2,1771.3,1753.2,1761.9,95.80961862,168806.967046578
1662890400,2022-09-11 10:00:00,ETH/EUR,1751.4,1755.3,1749.0,1753.2,55.87576246,97961.386744872
1662886800,2022-09-11 09:00:00,ETH/EUR,1756.1,1756.6,1749.9,1751.5,82.50843801,144513.52917451502
1662883200,2022-09-11 08:00:00,ETH/EUR,1752.4,1758.6,1748.5,1756.2,71.68994724,125901.885342888
1662879600,2022-09-11 07:00:00,ETH/EUR,1741.6,1753.0,1741.6,1752.1,111.19860290,194831.07214108997
1662876000,2022-09-11 06:00:00,ETH/EUR,1756.5,1759.3,1735.5,1743.5,73.57389066,128276.07836571001
1662872400,2022-09-11 05:00:00,ETH/EUR,1751.4,1757.1,1749.7,1755.5,32.92328772,57796.831592459996
1662868800,2022-09-11 04:00:00,ETH/EUR,1751.6,1755.9,1748.9,1751.5,69.84524072,122333.93912108001
1662865200,2022-09-11 03:00:00,ETH/EUR,1757.6,1758.8,1751.6,1752.4,40.32705832,70669.136999968
1662861600,2022-09-11 02:00:00,ETH/EUR,1753.3,1756.0,1746.5,1754.9,61.38052562,107716.684410538
1662858000,2022-09-11 01:00:00,ETH/EUR,1762.8,1765.9,1749.8,1752.4,117.62764512,206130.685308288
1662854400,2022-09-11 00:00:00,ETH/EUR,1765.8,1769.3,1760.7,1762.0,69.80881237,123003.12739594
1662850800,2022-09-10 23:00:00,ETH/EUR,1777.1,1777.2,1764.8,1765.9,81.29032285,143550.581120815
1662847200,2022-09-10 22:00:00,ETH/EUR,1743.5,1778.0,1739.9,1775.3,402.26583595,714142.538562035
1662843600,2022-09-10 21:00:00,ETH/EUR,1724.0,1766.7,1724.0,1740.9,557.58498792,970699.7054699281
1662840000,2022-09-10 20:00:00,ETH/EUR,1732.1,1733.8,1720.3,1724.9,164.10418430,283063.30749907
1662836400,2022-09-10 19:00:00,ETH/EUR,1725.9,1734.0,1725.6,1732.4,213.08614304,369150.434202496
1662832800,2022-09-10 18:00:00,ETH/EUR,1714.2,1732.1,1714.0,1727.0,190.07068868,328252.07935035997
1662829200,2022-09-10 17:00:00,ETH/EUR,1713.7,1715.0,1708.5,1714.0,22.97758379,39383.578616060004
1662825600,2022-09-10 16:00:00,ETH/EUR,1707.7,1717.2,1700.9,1716.7,359.94799953,617922.7307931511
1662822000,2022-09-10 15:00:00,ETH/EUR,1708.3,1712.9,1704.4,1707.5,115.97665217,198030.133580275
1662818400,2022-09-10 14:00:00,ETH/EUR,1708.4,1712.2,1704.8,1709.1,128.17938241,219071.38247693097
1662814800,2022-09-10 13:00:00,ETH/EUR,1717.1,1719.2,1704.2,1707.0,409.00722257,698175.32892699
1662811200,2022-09-10 12:00:00,ETH/EUR,1715.1,1722.6,1707.0,1717.9,56.34568367,96796.249976693
1662807600,2022-09-10 11:00:00,ETH/EUR,1717.3,1719.1,1713.8,1715.5,64.50884830,110664.92925865
1662804000,2022-09-10 10:00:00,ETH/EUR,1714.1,1718.5,1706.9,1716.3,47.80325542,82044.727277346
1662800400,2022-09-10 09:00:00,ETH/EUR,1707.8,1714.9,1707.2,1714.2,37.28562511,63915.018563562
1662796800,2022-09-10 08:00:00,ETH/EUR,1703.0,1711.6,1701.2,1707.6,348.29349937,594745.979524212
1662793200,2022-09-10 07:00:00,ETH/EUR,1727.2,1728.1,1701.0,1702.9,76.52960552,130322.26524000801
1662789600,2022-09-10 06:00:00,ETH/EUR,1724.0,1727.0,1721.7,1726.5,52.37036520,90417.4355178
1662786000,2022-09-10 05:00:00,ETH/EUR,1723.8,1730.1,1721.6,1723.0,156.97932868,270475.38331564004
1662782400,2022-09-10 04:00:00,ETH/EUR,1725.2,1735.4,1720.1,1723.2,115.41309018,198879.836998176
1662778800,2022-09-10 03:00:00,ETH/EUR,1728.8,1731.9,1723.6,1725.6,116.43053059,200912.52358610398
1662775200,2022-09-10 02:00:00,ETH/EUR,1714.6,1731.4,1710.0,1730.8,333.22947432,576753.574153056
1662771600,2022-09-10 01:00:00,ETH/EUR,1708.3,1721.5,1707.7,1715.5,151.44265626,259799.87681403002
1662768000,2022-09-10 00:00:00,ETH/EUR,1709.4,1711.8,1697.8,1708.4,246.28789145,420758.23375318
1662764400,2022-09-09 23:00:00,ETH/EUR,1711.0,1723.7,1698.6,1710.6,210.24506747,359645.212414182
1662760800,2022-09-09 22:00:00,ETH/EUR,1706.2,1715.1,1703.6,1711.6,207.23070706,354696.07820389594
1662757200,2022-09-09 21:00:00,ETH/EUR,1712.8,1716.6,1700.0,1706.6,584.38298914,997308.0092663239
1662753600,2022-09-09 20:00:00,ETH/EUR,1712.1,1721.8,1707.2,1713.9,148.10997960,253845.69403644002
1662750000,2022-09-09 19:00:00,ETH/EUR,1703.1,1717.9,1700.5,1713.3,217.40497986,372479.951994138
1662746400,2022-09-09 18:00:00,ETH/EUR,1696.5,1702.6,1689.4,1702.4,249.10551814,424077.234081536
1662742800,2022-09-09 17:00:00,ETH/EUR,1705.9,1714.6,1688.5,1697.2,232.67823538,394901.501086936
1662739200,2022-09-09 16:00:00,ETH/EUR,1711.6,1714.3,1692.5,1706.9,501.43306894,855896.1053736861
1662735600,2022-09-09 15:00:00,ETH/EUR,1720.0,1728.2,1710.4,1711.2,289.55615841,495488.4982711921
1662732000,2022-09-09 14:00:00,ETH/EUR,1714.2,1723.0,1710.6,1719.6,555.35442686,954987.472428456
1662728400,2022-09-09 13:00:00,ETH/EUR,1724.4,1724.4,1701.5,1713.2,1144.83682548,1961334.449412336
1662724800,2022-09-09 12:00:00,ETH/EUR,1693.3,1737.5,1693.3,1722.1,834.19226814,1436562.504963894
1662721200,2022-09-09 11:00:00,ETH/EUR,1694.7,1697.4,1687.2,1694.5,167.47310334,283783.17360963
1662717600,2022-09-09 10:00:00,ETH/EUR,1680.9,1697.2,1674.0,1694.6,239.72295223,406234.514848958
1662714000,2022-09-09 09:00:00,ETH/EUR,1689.8,1689.9,1669.8,1680.9,576.94871284,969793.091412756
1662710400,2022-09-09 08:00:00,ETH/EUR,1687.4,1696.8,1685.7,1687.9,407.83036989,688376.881337331
