https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PMON,Volume USDT
1659312000,2022-08-01 00:00:00,PMON/USDT,1.4027,1.4199,1.2734,1.3256,81424.1589,110713.94354457
1659225600,2022-07-31 00:00:00,PMON/USDT,1.4242,1.4773,1.3805,1.4157,63743.3004,90394.31901107
1659139200,2022-07-30 00:00:00,PMON/USDT,1.4348,1.492,1.3573,1.4314,70001.3673,100213.87227914
1659052800,2022-07-29 00:00:00,PMON/USDT,1.4652,1.484,1.3852,1.4408,71480.6795,102559.53706609
1658966400,2022-07-28 00:00:00,PMON/USDT,1.5016,1.5469,1.3139,1.4708,77972.4701,115837.88599873
1658880000,2022-07-27 00:00:00,PMON/USDT,1.4176,1.5208,1.39,1.5091,75120.4838,107660.99649034
1658793600,2022-07-26 00:00:00,PMON/USDT,1.4576,1.4708,1.3635,1.4122,77016.9043,109770.893036
1658707200,2022-07-25 00:00:00,PMON/USDT,1.5651,1.5666,1.4326,1.4698,69614.6508,102884.31216356
1658620800,2022-07-24 00:00:00,PMON/USDT,1.3974,1.99,1.3928,1.554,133632.3175,211883.77094473
1658534400,2022-07-23 00:00:00,PMON/USDT,1.44,1.4455,1.3659,1.4027,74681.4554,105918.21484084
1658448000,2022-07-22 00:00:00,PMON/USDT,1.43,1.6153,1.371,1.44,77792.3902,111631.61066783
1658361600,2022-07-21 00:00:00,PMON/USDT,1.3451,2,1.3023,1.4379,132356.49041539,193287.425119393141
1658275200,2022-07-20 00:00:00,PMON/USDT,1.3862,1.4958,1.34,1.3503,61371.55898694,86311.499058189196
1658188800,2022-07-19 00:00:00,PMON/USDT,1.4119,1.4463,1.36,1.3862,69683.25104504,97217.923350165196
1658102400,2022-07-18 00:00:00,PMON/USDT,1.351,1.4466,1.3314,1.4216,75986.87660666,105736.270289759068
1658016000,2022-07-17 00:00:00,PMON/USDT,1.37,1.435,1.3017,1.3596,70208.57097294,96195.569412820981
1657929600,2022-07-16 00:00:00,PMON/USDT,1.4182,1.499,1.312,1.3707,77581.44107217,106683.914293568291
1657843200,2022-07-15 00:00:00,PMON/USDT,2.0674,2.07,1.3301,1.4274,172151.41089495,267738.770936182377
1657756800,2022-07-14 00:00:00,PMON/USDT,1.1837,3.0827,1.1716,2.07,137533.69851944,216283.604640148008
1657670400,2022-07-13 00:00:00,PMON/USDT,1.1495,1.198,1.06,1.1929,85736.24476948,98924.103983363355
1657584000,2022-07-12 00:00:00,PMON/USDT,1.1152,1.57,1.05,1.1495,163228.70164343,191776.14451241755
1657497600,2022-07-11 00:00:00,PMON/USDT,1.0801,1.1571,1.0628,1.1213,71391.25094715,78922.500695179658
1657411200,2022-07-10 00:00:00,PMON/USDT,1.1001,1.1334,1.0618,1.0881,68464.33993544,75185.591834041732
1657324800,2022-07-09 00:00:00,PMON/USDT,1.1324,1.1582,1.0993,1.1095,66250.18333556,74282.255536703676
1657238400,2022-07-08 00:00:00,PMON/USDT,1.1996,1.2337,1.0697,1.1459,84855.15876891,95788.798067078312
1657152000,2022-07-07 00:00:00,PMON/USDT,1.0774,1.2939,1.0384,1.2,117456.79100162,131376.173884222648
1657065600,2022-07-06 00:00:00,PMON/USDT,1.1829,1.2475,1.0588,1.0826,74937.73432416,87546.541015299664
1656979200,2022-07-05 00:00:00,PMON/USDT,1.23,1.2446,1.15,1.1892,71407.56967849,85310.805637721817
1656892800,2022-07-04 00:00:00,PMON/USDT,1.2044,1.2701,1.1928,1.2449,71976.73666714,88364.712499293159
1656806400,2022-07-03 00:00:00,PMON/USDT,1.2121,1.5151,1.1928,1.2109,78511.20671426,95367.069118090103
1656720000,2022-07-02 00:00:00,PMON/USDT,1.256,1.2776,1.2052,1.2182,73963.75562567,91906.76185042143
1656633600,2022-07-01 00:00:00,PMON/USDT,1.3052,1.3574,1.2499,1.2499,74205.41896691,95823.66278877566
1656547200,2022-06-30 00:00:00,PMON/USDT,1.343,1.3802,1.2925,1.3052,63815.0832554,83978.81677302854
1656460800,2022-06-29 00:00:00,PMON/USDT,1.4345,1.4427,1.3423,1.3458,75246.54402451,102911.164082126412
1656374400,2022-06-28 00:00:00,PMON/USDT,1.4252,1.538,1.3549,1.4398,75781.92735535,108964.795160855112
1656288000,2022-06-27 00:00:00,PMON/USDT,1.444,2.5,1.3922,1.4161,98532.94449635,150056.962289189028
1656201600,2022-06-26 00:00:00,PMON/USDT,1.4692,1.5245,1.4121,1.45,77252.67178585,112677.613386864734
1656115200,2022-06-25 00:00:00,PMON/USDT,1.4841,1.522,1.3886,1.475,66863.88337261,96851.857277663676
1656028800,2022-06-24 00:00:00,PMON/USDT,1.3937,1.4927,1.34,1.4915,75406.83084697,106850.594186224389
1655942400,2022-06-23 00:00:00,PMON/USDT,1.2756,1.4287,1.2623,1.4012,83777.35869186,111655.82710367117
1655856000,2022-06-22 00:00:00,PMON/USDT,1.2402,1.6634,1.1984,1.284,100902.21714415,129708.006294399343
1655769600,2022-06-21 00:00:00,PMON/USDT,1.2209,1.2488,1.1699,1.2461,73579.22424383,88777.648564251706
1655683200,2022-06-20 00:00:00,PMON/USDT,1.2443,1.2779,1.1539,1.2272,74275.55064808,90151.431924111302
1655596800,2022-06-19 00:00:00,PMON/USDT,1.1999,1.2952,1.1281,1.2518,60403.9730204,72566.70925683583
1655510400,2022-06-18 00:00:00,PMON/USDT,1.2093,1.2485,1.0886,1.1995,58713.4380088,68918.18857983682
1655424000,2022-06-17 00:00:00,PMON/USDT,1.1855,1.2557,1.1752,1.2095,56229.32740035,68184.864143117234
1655337600,2022-06-16 00:00:00,PMON/USDT,1.3071,1.364,1.1697,1.1912,76070.21858809,96494.905402668308
1655251200,2022-06-15 00:00:00,PMON/USDT,1.3,1.3391,1.1454,1.3071,73041.29071823,92516.041492159797
1655164800,2022-06-14 00:00:00,PMON/USDT,1.2666,1.3501,1.1561,1.3116,79883.72593174,100530.659648882215
1655078400,2022-06-13 00:00:00,PMON/USDT,1.5057,1.5201,1.2172,1.2741,78166.1895916,107421.910477486714
1654992000,2022-06-12 00:00:00,PMON/USDT,1.54,1.6817,1.4608,1.515,83312.71782756,128687.57198677963
1654905600,2022-06-11 00:00:00,PMON/USDT,1.5814,1.627,1.504,1.5516,68066.30581773,106586.90650880352
1654819200,2022-06-10 00:00:00,PMON/USDT,1.7435,1.7727,1.5488,1.5962,70104.2614,118250.07150414
1654732800,2022-06-09 00:00:00,PMON/USDT,1.7012,1.7727,1.6423,1.757,66564.77601945,114003.802652652777
1654646400,2022-06-08 00:00:00,PMON/USDT,1.6048,1.7499,1.5545,1.7012,69499.65092913,115191.187867687761
1654560000,2022-06-07 00:00:00,PMON/USDT,1.7673,1.7695,1.5745,1.6099,77339.52771121,130347.44332049566
1654473600,2022-06-06 00:00:00,PMON/USDT,1.8047,1.976,1.7386,1.7588,67380.7630725,122235.477764418427
1654387200,2022-06-05 00:00:00,PMON/USDT,1.7173,1.9639,1.7102,1.8139,73075.81136084,131721.442940679535
1654300800,2022-06-04 00:00:00,PMON/USDT,1.729,1.8249,1.68,1.7258,67768.24296476,118741.364107435068
1654214400,2022-06-03 00:00:00,PMON/USDT,1.8,1.8248,1.6702,1.7377,65020.95232377,114065.894579589987
1654128000,2022-06-02 00:00:00,PMON/USDT,1.7217,1.863,1.6648,1.7862,61080.89291246,106996.944994642631
1654041600,2022-06-01 00:00:00,PMON/USDT,1.7171,1.74,1.5658,1.7381,59873.04773781,100860.342933229085
1653955200,2022-05-31 00:00:00,PMON/USDT,1.7662,1.7958,1.58,1.7169,66646.09458007,113186.794694881293
1653868800,2022-05-30 00:00:00,PMON/USDT,1.5956,1.8084,1.5755,1.782,71468.0711626,118734.325208256567
1653782400,2022-05-29 00:00:00,PMON/USDT,1.5974,1.8743,1.5538,1.6039,30104.63479809,48286.547716532375
1653696000,2022-05-28 00:00:00,PMON/USDT,1.58,1.6455,1.5301,1.5943,2323.22005334,3676.572662572683
1653609600,2022-05-27 00:00:00,PMON/USDT,1.6698,1.6698,1.5665,1.5813,5173.50470155,8449.596095379487
1653523200,2022-05-26 00:00:00,PMON/USDT,1.7378,1.7393,1.5842,1.6698,2498.48007584,4123.652267574405
1653436800,2022-05-25 00:00:00,PMON/USDT,1.6979,1.8071,1.6589,1.7358,3617.81431918,6228.389543153686
1653350400,2022-05-24 00:00:00,PMON/USDT,1.7399,2.3,1.5719,1.701,28403.48099596,51714.742246296122
1653264000,2022-05-23 00:00:00,PMON/USDT,1.7588,1.9639,1.7063,1.7192,5634.13983113,10088.08008529308
1653177600,2022-05-22 00:00:00,PMON/USDT,1.8643,1.8643,1.6264,1.7546,9826.42560547,16923.64949743694
1653091200,2022-05-21 00:00:00,PMON/USDT,1.6875,1.9072,1.5001,1.8661,11061.67077524,18978.950691357154
1653004800,2022-05-20 00:00:00,PMON/USDT,1.6708,1.7189,1.5121,1.6979,8727.49554713,14040.411720638484
1652918400,2022-05-19 00:00:00,PMON/USDT,1.6873,2.2412,1.523,1.6713,10366.76674037,17358.264677550255
1652832000,2022-05-18 00:00:00,PMON/USDT,1.8098,1.821,1.6798,1.6873,7474.33844501,13078.43885773455
1652745600,2022-05-17 00:00:00,PMON/USDT,1.71,1.974,1.6415,1.8125,9060.21694474,16482.439808800955
1652659200,2022-05-16 00:00:00,PMON/USDT,1.7015,1.9639,1.5509,1.7143,15374.10015325,26046.344247416642
1652572800,2022-05-15 00:00:00,PMON/USDT,1.447,2.618,1.3479,1.7031,35857.28571752,59782.453648438741
1652486400,2022-05-14 00:00:00,PMON/USDT,1.5417,1.5799,1.4107,1.4375,4811.24138287,7093.518132075993
1652400000,2022-05-13 00:00:00,PMON/USDT,1.4051,1.7531,1.3814,1.5495,2976.65507075,4601.250412672557
1652313600,2022-05-12 00:00:00,PMON/USDT,1.248,1.4566,1.0945,1.4151,7233.5800386,9426.064705179844
1652227200,2022-05-11 00:00:00,PMON/USDT,2.0232,2.1493,1.005,1.2455,21529.20803184,31495.747514735058
1652140800,2022-05-10 00:00:00,PMON/USDT,2.1576,2.1984,1.9446,2.0271,7801.87860181,16233.708307936275
1652054400,2022-05-09 00:00:00,PMON/USDT,2.9228,2.9895,2.0274,2.1729,13277.34691915,34367.385523868297
1651968000,2022-05-08 00:00:00,PMON/USDT,3.0041,3.0311,2.8001,2.8566,6243.05177462,18171.284199015157
1651881600,2022-05-07 00:00:00,PMON/USDT,3.0695,3.1521,2.876,3.0039,6241.32570854,18851.37765609707
1651795200,2022-05-06 00:00:00,PMON/USDT,3.1515,3.1779,3.0414,3.0657,4399.99908299,13617.881097575569
1651708800,2022-05-05 00:00:00,PMON/USDT,3.5962,3.6999,3.0011,3.1357,13000.51334161,43372.246789133422
1651622400,2022-05-04 00:00:00,PMON/USDT,3.7188,3.854,3.3318,3.6022,7514.52170882,27022.573998289989
1651536000,2022-05-03 00:00:00,PMON/USDT,3.5909,4.0312,3.5601,3.7255,7929.58414242,29504.453036331144
1651449600,2022-05-02 00:00:00,PMON/USDT,3.5783,3.6998,3.5601,3.5794,1787.65089094,6472.956313437924
1651363200,2022-05-01 00:00:00,PMON/USDT,3.4467,3.5797,3.3169,3.5612,3047.51075374,10609.668541349735
1651276800,2022-04-30 00:00:00,PMON/USDT,3.6521,3.7211,3.3581,3.4256,4705.6391519,16641.971980979664
1651190400,2022-04-29 00:00:00,PMON/USDT,3.9118,3.918,3.6264,3.6573,4497.09868009,17129.283886900436
1651104000,2022-04-28 00:00:00,PMON/USDT,3.8618,3.9467,3.6,3.9116,2521.39061779,9622.574875056775
1651017600,2022-04-27 00:00:00,PMON/USDT,3.5981,4.0859,3.5217,3.866,5247.60611355,19714.754258159773
1650931200,2022-04-26 00:00:00,PMON/USDT,3.6784,3.8489,3.5937,3.5937,2924.50449749,10769.675220445264
1650844800,2022-04-25 00:00:00,PMON/USDT,3.7314,3.8454,3.4149,3.6695,4475.57905848,15803.845017213007
1650758400,2022-04-24 00:00:00,PMON/USDT,3.7225,3.9079,3.6233,3.7336,4385.59731333,16634.3484757471
1650672000,2022-04-23 00:00:00,PMON/USDT,3.6522,3.9535,3.5968,3.7255,4833.69999138,18106.430277261044
1650585600,2022-04-22 00:00:00,PMON/USDT,3.9186,3.9663,3.63,3.6557,3326.41815787,12420.335015604278
1650499200,2022-04-21 00:00:00,PMON/USDT,4.0521,4.14,3.641,3.9196,11174.00332917,44130.433437775185
1650412800,2022-04-20 00:00:00,PMON/USDT,4.1421,4.1749,3.981,4.0507,6021.13959204,24584.174439652246
1650326400,2022-04-19 00:00:00,PMON/USDT,4.2611,4.413,3.9792,4.1377,9770.60696992,41106.069876874821
1650240000,2022-04-18 00:00:00,PMON/USDT,4.4361,4.4883,4.11,4.2683,7357.34484545,31471.801891980887
1650153600,2022-04-17 00:00:00,PMON/USDT,4.4199,4.5483,4.3481,4.4197,2783.04940314,12424.761090148853
1650067200,2022-04-16 00:00:00,PMON/USDT,4.4864,4.5329,4.3408,4.4333,4955.5199815,21959.937826116901
1649980800,2022-04-15 00:00:00,PMON/USDT,4.3137,4.5423,4.221,4.5078,13104.4821926,57618.670730065739
1649894400,2022-04-14 00:00:00,PMON/USDT,4.4599,4.4599,3.9945,4.3132,16536.51184617,69526.810344201186
1649808000,2022-04-13 00:00:00,PMON/USDT,4.0256,4.6,3.8727,4.4637,17817.91254154,75268.977726946229
1649721600,2022-04-12 00:00:00,PMON/USDT,3.3,4.44,3.2496,4.0257,67483.80522917,256624.339093340761
1649635200,2022-04-11 00:00:00,PMON/USDT,3.3771,3.4369,3.2152,3.3044,15606.51767992,51697.843524325384
1649548800,2022-04-10 00:00:00,PMON/USDT,3.4489,3.563,3.295,3.3846,17695.1587089,61144.343045342344
1649462400,2022-04-09 00:00:00,PMON/USDT,3.4258,3.5362,3.3729,3.44,10386.99944446,35835.779524971586
1649376000,2022-04-08 00:00:00,PMON/USDT,3.5849,3.6061,3.3344,3.4398,10371.02747886,36167.066799982549
1649289600,2022-04-07 00:00:00,PMON/USDT,3.5554,3.737,3.5436,3.575,24579.45479372,89424.481041276521
1649203200,2022-04-06 00:00:00,PMON/USDT,3.853,3.931,3.5296,3.57,52898.42322304,199203.100537806723
1649116800,2022-04-05 00:00:00,PMON/USDT,3.9652,4.0546,3.8015,3.852,45865.82380007,181059.024301028269
1649030400,2022-04-04 00:00:00,PMON/USDT,4.0761,4.1758,3.8888,3.985,47614.73655578,191604.220304045878
1648944000,2022-04-03 00:00:00,PMON/USDT,4.006,4.4974,3.904,4.095,47667.04408102,195840.801484895447
1648857600,2022-04-02 00:00:00,PMON/USDT,3.96,4.2197,3.9341,4.0193,46854.58443804,189968.627535799053
1648771200,2022-04-01 00:00:00,PMON/USDT,4.069,4.1143,3.8097,3.9939,49720.20951666,197163.35566718731
1648684800,2022-03-31 00:00:00,PMON/USDT,4.3397,4.3675,3.9312,4.089,46262.75361167,193936.244661518752
1648598400,2022-03-30 00:00:00,PMON/USDT,4.502,4.5838,4.2087,4.3393,45603.45359948,199855.478864396158
1648512000,2022-03-29 00:00:00,PMON/USDT,4.65,4.84,4.3133,4.5305,42397.05550647,193559.315344216715
1648425600,2022-03-28 00:00:00,PMON/USDT,4.3322,4.86,4.3291,4.6697,42201.50465833,192567.563922915939
1648339200,2022-03-27 00:00:00,PMON/USDT,4.1571,4.5621,4.045,4.3296,44632.64087435,187316.575224103389
1648252800,2022-03-26 00:00:00,PMON/USDT,4.2474,4.719,4,4.1569,41151.82823991,174534.779371953395
1648166400,2022-03-25 00:00:00,PMON/USDT,4.5025,4.5548,4.2355,4.2617,36577.05490591,158452.241895046217
1648080000,2022-03-24 00:00:00,PMON/USDT,4.0141,4.54,3.8996,4.4886,53612.83187038,230660.403994014825
1647993600,2022-03-23 00:00:00,PMON/USDT,3.53,4.22,3.4222,3.9903,46913.63484657,172382.77187008092
1647907200,2022-03-22 00:00:00,PMON/USDT,3.5225,3.7221,3.4225,3.547,49580.55539578,175336.286376326325
1647820800,2022-03-21 00:00:00,PMON/USDT,3.4547,3.6552,3.4008,3.5404,50112.20796488,174315.999338383051
1647734400,2022-03-20 00:00:00,PMON/USDT,3.5929,3.7167,3.3778,3.4515,49826.02381936,175098.367416234707
1647648000,2022-03-19 00:00:00,PMON/USDT,3.6221,3.9217,3.5084,3.5931,48483.88450201,175884.59176312832
1647561600,2022-03-18 00:00:00,PMON/USDT,3.61,3.6604,3.49,3.6258,43687.11195257,156321.799718803335
1647475200,2022-03-17 00:00:00,PMON/USDT,3.8488,3.9025,3.6001,3.6099,45051.99867498,167207.255769653561
1647388800,2022-03-16 00:00:00,PMON/USDT,3.9679,4.2,3.6912,3.865,41985.02910228,164341.875721959317
1647302400,2022-03-15 00:00:00,PMON/USDT,3.441,4.22,3.43,3.9675,53385.55471554,196491.558892456114
1647216000,2022-03-14 00:00:00,PMON/USDT,3.299,3.45,3.2083,3.4314,39850.21812163,132890.933412323132
1647129600,2022-03-13 00:00:00,PMON/USDT,3.4783,3.707,3.199,3.3138,49114.28395355,165618.337937240057
1647043200,2022-03-12 00:00:00,PMON/USDT,3.457,3.6445,3.4078,3.4881,50466.83848853,175829.058400071683
1646956800,2022-03-11 00:00:00,PMON/USDT,3.7137,3.8815,3.4555,3.4555,48077.54706817,172759.989327075962
1646870400,2022-03-10 00:00:00,PMON/USDT,3.7056,3.7488,3.5362,3.7285,46172.643099,168677.462839382988
1646784000,2022-03-09 00:00:00,PMON/USDT,3.5836,3.9875,3.567,3.7235,41186.13471599,154512.747950422921
1646697600,2022-03-08 00:00:00,PMON/USDT,3.4918,3.708,3.49,3.5996,45795.34556561,164604.517754298754
1646611200,2022-03-07 00:00:00,PMON/USDT,3.6651,3.6955,3.44,3.5064,49020.93266304,174392.275866391522
1646524800,2022-03-06 00:00:00,PMON/USDT,3.9005,3.9875,3.6132,3.6827,47090.02249815,179015.177404350255
1646438400,2022-03-05 00:00:00,PMON/USDT,3.8377,4.0589,3.8111,3.901,47146.84888103,184597.45139224815
1646352000,2022-03-04 00:00:00,PMON/USDT,3.89,4.1589,3.7973,3.8365,49795.06992554,197831.379894956634
1646265600,2022-03-03 00:00:00,PMON/USDT,4.018,4.1621,3.8384,3.8886,37193.80525434,146994.931214057866
1646179200,2022-03-02 00:00:00,PMON/USDT,3.996,4.125,3.8757,4.0445,34902.4407459,139931.784702915785
1646092800,2022-03-01 00:00:00,PMON/USDT,4.056,4.1619,3.8996,4.013,36375.96896113,146451.499791477942
1646006400,2022-02-28 00:00:00,PMON/USDT,3.7985,4.2,3.681,4.0318,38184.85840081,147801.208086207752
1645920000,2022-02-27 00:00:00,PMON/USDT,3.9299,4.0011,3.71,3.7985,37784.90290757,147102.781344780277
1645833600,2022-02-26 00:00:00,PMON/USDT,4.0271,4.2198,3.8663,3.9299,36703.90224964,147493.057225258593
1645747200,2022-02-25 00:00:00,PMON/USDT,3.7523,4.1344,3.7397,4.0271,38321.34896673,149009.561794491621
1645660800,2022-02-24 00:00:00,PMON/USDT,4.225,4.249,3.5182,3.7618,37215.93295045,140858.021259645058
1645574400,2022-02-23 00:00:00,PMON/USDT,4.2441,4.5809,4.097,4.2074,34018.43298776,145223.705842234741
1645488000,2022-02-22 00:00:00,PMON/USDT,3.9558,4.5,3.8501,4.2669,36525.68218823,148210.008840633412
1645401600,2022-02-21 00:00:00,PMON/USDT,4.0941,4.6296,3.89,3.9744,32475.15877978,132081.410973449147
1645315200,2022-02-20 00:00:00,PMON/USDT,4.289,4.2967,4.001,4.092,35720.87572703,147683.382779794591
1645228800,2022-02-19 00:00:00,PMON/USDT,4.3684,4.7307,4.2,4.2876,34692.87000007,149284.905181651449
1645142400,2022-02-18 00:00:00,PMON/USDT,4.556,4.6903,4.2309,4.3796,33454.9169689,149171.01051491501
1645056000,2022-02-17 00:00:00,PMON/USDT,5.1805,5.1855,4.3,4.5771,43022.25213802,210196.974213722206
1644969600,2022-02-16 00:00:00,PMON/USDT,5.5072,5.7347,5.1672,5.1835,39248.69313079,209958.733856502091
1644883200,2022-02-15 00:00:00,PMON/USDT,5.2778,5.6656,5.1686,5.5298,37779.99486614,205678.928295870692
1644796800,2022-02-14 00:00:00,PMON/USDT,5.3347,5.5834,5.1502,5.3181,32069.12188994,172450.051213359948
1644710400,2022-02-13 00:00:00,PMON/USDT,5.4026,5.5449,5.1502,5.3146,27531.76620316,149147.254723902061
1644624000,2022-02-12 00:00:00,PMON/USDT,5.3567,5.5297,4.9298,5.4311,30603.04816212,163620.695121273562
1644537600,2022-02-11 00:00:00,PMON/USDT,5.8127,6.1748,5.2192,5.3882,35916.30241834,203919.545940284689
1644451200,2022-02-10 00:00:00,PMON/USDT,6.077,6.2314,5.6962,5.8371,25423.27080269,153573.174792681245
1644364800,2022-02-09 00:00:00,PMON/USDT,5.8957,6.3874,5.6703,6.1056,23144.70319463,138765.335505386701
1644278400,2022-02-08 00:00:00,PMON/USDT,5.8294,6.2885,5.6196,5.8825,36313.03287934,213332.366371117066
1644192000,2022-02-07 00:00:00,PMON/USDT,5.7555,5.99,5.3804,5.8268,31497.67667269,182371.238789628271
1644105600,2022-02-06 00:00:00,PMON/USDT,5.7929,6.1505,5.51,5.7933,31929.80492494,182529.915460237974
1644019200,2022-02-05 00:00:00,PMON/USDT,5.7877,5.9806,5.5401,5.8161,31314.5605976,180203.913431183938
1643932800,2022-02-04 00:00:00,PMON/USDT,5.6578,5.9077,5.2758,5.813,31968.64418907,179010.797823911632
1643846400,2022-02-03 00:00:00,PMON/USDT,4.5943,7.0385,4.55,5.6874,83018.34459565,442431.36124041726
1643760000,2022-02-02 00:00:00,PMON/USDT,4.6048,5.18,4.2812,4.6099,39633.39205406,178143.750630116281
1643673600,2022-02-01 00:00:00,PMON/USDT,4.3354,4.7013,4.1966,4.6045,40416.43541437,177720.375333622351
1643587200,2022-01-31 00:00:00,PMON/USDT,4.3878,4.4124,4.0831,4.3095,37761.5730735,159790.208211488774
1643500800,2022-01-30 00:00:00,PMON/USDT,4.3317,4.5736,4.2375,4.39,35131.70660738,153818.116502824874
1643414400,2022-01-29 00:00:00,PMON/USDT,4.3133,4.63,4.2317,4.3311,32175.32128814,138770.218636474309
