https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WRX,Volume USDT
1663128000000.0,2022-09-14 04:00:00,WRX/USDT,0.20955,0.20958,0.20955,0.20958,72.0,15.08976
1663124400000.0,2022-09-14 03:00:00,WRX/USDT,0.21001,0.21001,0.20949,0.20955,5.9991410164638515,1.25712
1663120800000.0,2022-09-14 02:00:00,WRX/USDT,0.21272,0.21306,0.21001,0.21001,116.99999999999999,24.57117
1663117200000.0,2022-09-14 01:00:00,WRX/USDT,0.21091,0.21306,0.21088,0.21272,0.0,0.0
1663113600000.0,2022-09-14 00:00:00,WRX/USDT,0.21099,0.21306,0.21082,0.21091,0.0,0.0
1663110000000.0,2022-09-13 23:00:00,WRX/USDT,0.21039,0.21122,0.2101,0.21099,0.0,0.0
1663106400000.0,2022-09-13 22:00:00,WRX/USDT,0.20977,0.2119,0.2093,0.21039,0.0,0.0
1663102800000.0,2022-09-13 21:00:00,WRX/USDT,0.21306,0.21306,0.20975,0.20977,0.0,0.0
1663099200000.0,2022-09-13 20:00:00,WRX/USDT,0.20864,0.2136,0.20864,0.21306,1132.4943208485872,241.28924
1663095600000.0,2022-09-13 19:00:00,WRX/USDT,0.20696,0.20864,0.20514,0.20864,370.70925996932516,77.34478
1663092000000.0,2022-09-13 18:00:00,WRX/USDT,0.20985,0.20985,0.20696,0.20696,0.0,0.0
1663088400000.0,2022-09-13 17:00:00,WRX/USDT,0.20783,0.21021,0.20723,0.20985,2.0,0.4197
1663084800000.0,2022-09-13 16:00:00,WRX/USDT,0.20747,0.20872,0.20723,0.20783,0.0,0.0
1663081200000.0,2022-09-13 15:00:00,WRX/USDT,0.20699,0.20865,0.20662,0.20747,3751.970116161373,778.42124
1663077600000.0,2022-09-13 14:00:00,WRX/USDT,0.20699,0.20699,0.20689,0.20699,0.0,0.0
1663074000000.0,2022-09-13 13:00:00,WRX/USDT,0.20788,0.20788,0.20699,0.20699,0.0,0.0
1663070400000.0,2022-09-13 12:00:00,WRX/USDT,0.22398,0.22506,0.20699,0.20788,7345.139118722339,1526.90752
1663066800000.0,2022-09-13 11:00:00,WRX/USDT,0.21673,0.2246,0.21673,0.22398,598.4509331190285,134.04104
1663063200000.0,2022-09-13 10:00:00,WRX/USDT,0.22058,0.22118,0.21668,0.21673,983.2646149587043,213.10294
1663059600000.0,2022-09-13 09:00:00,WRX/USDT,0.21827,0.22118,0.21827,0.22058,228.49641853295856,50.40174
1663056000000.0,2022-09-13 08:00:00,WRX/USDT,0.21926,0.22117,0.21827,0.21827,660.0398588903652,144.0669
1663052400000.0,2022-09-13 07:00:00,WRX/USDT,0.21793,0.22022,0.21793,0.21926,1868.9607315515823,409.78833
1663048800000.0,2022-09-13 06:00:00,WRX/USDT,0.21487,0.21927,0.21467,0.21793,642.6740237691001,140.05795
1663045200000.0,2022-09-13 05:00:00,WRX/USDT,0.21487,0.21487,0.21487,0.21487,0.0,0.0
1663041600000.0,2022-09-13 04:00:00,WRX/USDT,0.21428,0.21487,0.21428,0.21487,4.0,0.85948
1663038000000.0,2022-09-13 03:00:00,WRX/USDT,0.21305,0.21428,0.2123,0.21428,6.0,1.28568
1663034400000.0,2022-09-13 02:00:00,WRX/USDT,0.21439,0.21444,0.2123,0.21305,56.799342877258866,12.1011
1663030800000.0,2022-09-13 01:00:00,WRX/USDT,0.21703,0.21703,0.21433,0.21439,212.52577079154813,45.5634
1663027200000.0,2022-09-13 00:00:00,WRX/USDT,0.21767,0.21767,0.21703,0.21703,4.0,0.86812
1663023600000.0,2022-09-12 23:00:00,WRX/USDT,0.21709,0.21767,0.21707,0.21767,0.0,0.0
1663020000000.0,2022-09-12 22:00:00,WRX/USDT,0.21472,0.21767,0.21452,0.21709,210.54148049196183,45.70645
1663016400000.0,2022-09-12 21:00:00,WRX/USDT,0.22015,0.22031,0.21452,0.21472,17920.110981743666,3847.80623
1663012800000.0,2022-09-12 20:00:00,WRX/USDT,0.21971,0.22055,0.2197,0.22015,2.0036338859868272,0.4411
1663009200000.0,2022-09-12 19:00:00,WRX/USDT,0.21964,0.21971,0.21964,0.21971,0.0,0.0
1663005600000.0,2022-09-12 18:00:00,WRX/USDT,0.22042,0.22062,0.21905,0.21964,476.7858313604079,104.72124
1663002000000.0,2022-09-12 17:00:00,WRX/USDT,0.22013,0.22108,0.21746,0.22042,3063.055258143544,675.15864
1662998400000.0,2022-09-12 16:00:00,WRX/USDT,0.21845,0.22036,0.21814,0.22013,918.6669695180121,202.22616
1662994800000.0,2022-09-12 15:00:00,WRX/USDT,0.22683,0.22843,0.21845,0.21845,13647.082764934767,2981.20523
1662991200000.0,2022-09-12 14:00:00,WRX/USDT,0.22901,0.22981,0.22577,0.22683,2724.048185866067,617.89585
1662987600000.0,2022-09-12 13:00:00,WRX/USDT,0.22921,0.23197,0.22817,0.22901,46.387406663464475,10.62318
1662984000000.0,2022-09-12 12:00:00,WRX/USDT,0.23785,0.24006,0.22921,0.22921,109.19440687579076,25.02845
1662980400000.0,2022-09-12 11:00:00,WRX/USDT,0.23917,0.24016,0.23706,0.23785,0.0,0.0
1662976800000.0,2022-09-12 10:00:00,WRX/USDT,0.23722,0.24138,0.23695,0.23917,343.5867792783376,82.17565
1662973200000.0,2022-09-12 09:00:00,WRX/USDT,0.23807,0.23981,0.2349,0.23722,4565.668662001518,1083.06792
1662969600000.0,2022-09-12 08:00:00,WRX/USDT,0.2518,0.2518,0.23807,0.23807,9079.897173100348,2161.65112
1662966000000.0,2022-09-12 07:00:00,WRX/USDT,0.23457,0.2518,0.23241,0.2518,15970.655401111993,4021.41103
1662962400000.0,2022-09-12 06:00:00,WRX/USDT,0.22688,0.24078,0.22688,0.23457,11996.498401330093,2814.01863
1662958800000.0,2022-09-12 05:00:00,WRX/USDT,0.22551,0.22736,0.22532,0.22688,0.0,0.0
1662955200000.0,2022-09-12 04:00:00,WRX/USDT,0.22676,0.22787,0.22551,0.22551,0.0,0.0
1662951600000.0,2022-09-12 03:00:00,WRX/USDT,0.22657,0.23051,0.22657,0.22676,202.1943905450697,45.8496
1662948000000.0,2022-09-12 02:00:00,WRX/USDT,0.22558,0.22747,0.22472,0.22657,2490.078871871828,564.17717
1662944400000.0,2022-09-12 01:00:00,WRX/USDT,0.21888,0.22558,0.21888,0.22558,92999.58511392854,20978.84641
1662940800000.0,2022-09-12 00:00:00,WRX/USDT,0.22272,0.22685,0.21838,0.21888,443.92909356725147,97.1672
1662937200000.0,2022-09-11 23:00:00,WRX/USDT,0.22514,0.22627,0.22272,0.22272,1841.2388200431035,410.08071
1662933600000.0,2022-09-11 22:00:00,WRX/USDT,0.22627,0.22627,0.22512,0.22514,0.0,0.0
1662930000000.0,2022-09-11 21:00:00,WRX/USDT,0.22584,0.22716,0.22405,0.22627,2292.0405709992483,518.62002
1662926400000.0,2022-09-11 20:00:00,WRX/USDT,0.22892,0.22971,0.22584,0.22584,0.0,0.0
1662922800000.0,2022-09-11 19:00:00,WRX/USDT,0.23007,0.23071,0.22684,0.22892,0.0,0.0
1662919200000.0,2022-09-11 18:00:00,WRX/USDT,0.22999,0.23071,0.22911,0.23007,0.0,0.0
1662915600000.0,2022-09-11 17:00:00,WRX/USDT,0.23198,0.23451,0.22856,0.22999,2023.5462411409192,465.3954
1662912000000.0,2022-09-11 16:00:00,WRX/USDT,0.23653,0.23707,0.22955,0.23198,1224.0898784377962,283.96437
1662908400000.0,2022-09-11 15:00:00,WRX/USDT,0.23535,0.23961,0.23412,0.23653,252.5718090728449,59.74081
1662904800000.0,2022-09-11 14:00:00,WRX/USDT,0.23721,0.23829,0.23293,0.23535,21207.3154875717,4991.1417
1662901200000.0,2022-09-11 13:00:00,WRX/USDT,0.24185,0.24185,0.23411,0.23721,2481.132161375996,588.54936
1662897600000.0,2022-09-11 12:00:00,WRX/USDT,0.2541,0.26564,0.24185,0.24185,13944.171924746744,3372.39798
1662894000000.0,2022-09-11 11:00:00,WRX/USDT,0.25829,0.25831,0.24851,0.2541,41.00000000000001,10.4181
1662890400000.0,2022-09-11 10:00:00,WRX/USDT,0.2861,0.28757,0.24949,0.25829,4338.903829029385,1120.69547
1662886800000.0,2022-09-11 09:00:00,WRX/USDT,0.2306,0.28962,0.23021,0.2861,51786.83663054875,14816.21396
1662883200000.0,2022-09-11 08:00:00,WRX/USDT,0.23202,0.23295,0.22593,0.2306,8253.15195143105,1903.17684
1662879600000.0,2022-09-11 07:00:00,WRX/USDT,0.23621,0.23621,0.23005,0.23202,9954.76928713042,2309.70557
1662876000000.0,2022-09-11 06:00:00,WRX/USDT,0.24427,0.24532,0.23366,0.23621,17062.65340163414,4030.36936
1662872400000.0,2022-09-11 05:00:00,WRX/USDT,0.23245,0.25037,0.23017,0.24427,6733.303598477095,1644.74407
1662868800000.0,2022-09-11 04:00:00,WRX/USDT,0.23455,0.24248,0.23155,0.23245,11829.501527210152,2749.76763
1662865200000.0,2022-09-11 03:00:00,WRX/USDT,0.2271,0.23822,0.22651,0.23455,3853.2900447665743,903.78918
1662861600000.0,2022-09-11 02:00:00,WRX/USDT,0.22473,0.23707,0.22197,0.2271,99912.98727432848,22690.23941
1662858000000.0,2022-09-11 01:00:00,WRX/USDT,0.22744,0.22744,0.22473,0.22473,2760.554354113825,620.37938
1662854400000.0,2022-09-11 00:00:00,WRX/USDT,0.22998,0.23015,0.2261,0.22744,15964.567842068238,3630.98131
1662850800000.0,2022-09-10 23:00:00,WRX/USDT,0.23085,0.23135,0.22758,0.22998,636.3161579267762,146.33999
1662847200000.0,2022-09-10 22:00:00,WRX/USDT,0.23688,0.23801,0.23058,0.23085,1989.1189083820664,459.1881
1662843600000.0,2022-09-10 21:00:00,WRX/USDT,0.23734,0.24824,0.23688,0.23688,10682.988855116515,2530.5864
1662840000000.0,2022-09-10 20:00:00,WRX/USDT,0.2347,0.25655,0.2308,0.23734,34513.61270750822,8191.46084
1662836400000.0,2022-09-10 19:00:00,WRX/USDT,0.22753,0.24608,0.22633,0.2347,22730.43911376225,5334.83406
1662832800000.0,2022-09-10 18:00:00,WRX/USDT,0.22585,0.23593,0.22576,0.22753,22087.64769480947,5025.60248
1662829200000.0,2022-09-10 17:00:00,WRX/USDT,0.22837,0.22859,0.22195,0.22585,2998.117113128182,677.12475
1662825600000.0,2022-09-10 16:00:00,WRX/USDT,0.2312,0.24408,0.22662,0.22837,5497.075360161142,1255.3671
1662822000000.0,2022-09-10 15:00:00,WRX/USDT,0.23441,0.23844,0.22346,0.2312,16579.699005190312,3833.22641
1662818400000.0,2022-09-10 14:00:00,WRX/USDT,0.19572,0.31315,0.19519,0.23441,351062.7333731496,82292.61533
1662814800000.0,2022-09-10 13:00:00,WRX/USDT,0.19417,0.19604,0.19417,0.19572,0.0,0.0
1662811200000.0,2022-09-10 12:00:00,WRX/USDT,0.19248,0.19436,0.19248,0.19417,139.0763248699593,27.00445
1662807600000.0,2022-09-10 11:00:00,WRX/USDT,0.1922,0.1925,0.19055,0.19248,0.0,0.0
1662804000000.0,2022-09-10 10:00:00,WRX/USDT,0.19233,0.19244,0.19036,0.1922,0.0,0.0
1662800400000.0,2022-09-10 09:00:00,WRX/USDT,0.19157,0.19246,0.19106,0.19233,0.0,0.0
1662796800000.0,2022-09-10 08:00:00,WRX/USDT,0.19003,0.19229,0.19003,0.19157,0.0,0.0
1662793200000.0,2022-09-10 07:00:00,WRX/USDT,0.19228,0.19228,0.18991,0.19003,0.0,0.0
1662789600000.0,2022-09-10 06:00:00,WRX/USDT,0.18991,0.19232,0.18991,0.19228,0.0,0.0
1662786000000.0,2022-09-10 05:00:00,WRX/USDT,0.19144,0.19243,0.18991,0.18991,0.0,0.0
1662782400000.0,2022-09-10 04:00:00,WRX/USDT,0.18991,0.19144,0.18991,0.19144,0.0,0.0
1662778800000.0,2022-09-10 03:00:00,WRX/USDT,0.18913,0.18991,0.18808,0.18991,69.0,13.10379
1662775200000.0,2022-09-10 02:00:00,WRX/USDT,0.18816,0.18914,0.18797,0.18913,0.0,0.0
1662771600000.0,2022-09-10 01:00:00,WRX/USDT,0.18797,0.18855,0.18797,0.18816,0.0,0.0
1662768000000.0,2022-09-10 00:00:00,WRX/USDT,0.18714,0.18797,0.18616,0.18797,625.5402457839017,117.5828
1662764400000.0,2022-09-09 23:00:00,WRX/USDT,0.18714,0.18714,0.18714,0.18714,0.0,0.0
1662760800000.0,2022-09-09 22:00:00,WRX/USDT,0.18714,0.18714,0.18694,0.18714,0.0,0.0
1662757200000.0,2022-09-09 21:00:00,WRX/USDT,0.18714,0.18714,0.18714,0.18714,0.0,0.0
1662753600000.0,2022-09-09 20:00:00,WRX/USDT,0.18714,0.18714,0.18714,0.18714,0.0,0.0
1662750000000.0,2022-09-09 19:00:00,WRX/USDT,0.18714,0.18714,0.18714,0.18714,0.0,0.0
1662746400000.0,2022-09-09 18:00:00,WRX/USDT,0.18714,0.18744,0.18686,0.18714,0.0,0.0
1662742800000.0,2022-09-09 17:00:00,WRX/USDT,0.18655,0.1883,0.18655,0.18714,2581.3816394143423,483.07976
1662739200000.0,2022-09-09 16:00:00,WRX/USDT,0.18637,0.18655,0.18365,0.18655,4955.591637630662,924.46562
1662735600000.0,2022-09-09 15:00:00,WRX/USDT,0.18732,0.18771,0.18637,0.18637,0.0,0.0
1662732000000.0,2022-09-09 14:00:00,WRX/USDT,0.18866,0.18866,0.18732,0.18732,64.13324791800129,12.01344
1662728400000.0,2022-09-09 13:00:00,WRX/USDT,0.19002,0.19002,0.18816,0.18866,0.0,0.0
1662724800000.0,2022-09-09 12:00:00,WRX/USDT,0.18971,0.19061,0.18971,0.19002,0.0,0.0
1662721200000.0,2022-09-09 11:00:00,WRX/USDT,0.18971,0.18971,0.18971,0.18971,0.0,0.0
1662717600000.0,2022-09-09 10:00:00,WRX/USDT,0.18769,0.19021,0.18731,0.18971,510.0,96.7521
