https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFI,Volume BTC
1663545600000.0,2022-09-19 00:00:00,YFI/BTC,0.4295,0.433,0.42925,0.4325,0.010932369942196532,0.00472825
1663542000000.0,2022-09-18 23:00:00,YFI/BTC,0.432,0.435,0.42875,0.4295,0.22244819557625145,0.0955415
1663538400000.0,2022-09-18 22:00:00,YFI/BTC,0.429,0.432,0.42575,0.432,0.005962962962962963,0.002576
1663534800000.0,2022-09-18 21:00:00,YFI/BTC,0.4365,0.4365,0.41125,0.429,0.3675501165501166,0.157679
1663531200000.0,2022-09-18 20:00:00,YFI/BTC,0.44175,0.44175,0.4345,0.4365,0.3660177548682704,0.15976675
1663527600000.0,2022-09-18 19:00:00,YFI/BTC,0.4405,0.4425,0.43975,0.44175,0.11390492359932089,0.0503175
1663524000000.0,2022-09-18 18:00:00,YFI/BTC,0.441,0.4415,0.43925,0.4405,0.02896594778660613,0.0127595
1663520400000.0,2022-09-18 17:00:00,YFI/BTC,0.4455,0.4455,0.43925,0.441,0.23257879818594104,0.10256725
1663516800000.0,2022-09-18 16:00:00,YFI/BTC,0.44925,0.44925,0.44275,0.4455,0.3613552188552189,0.16098375
1663513200000.0,2022-09-18 15:00:00,YFI/BTC,0.44825,0.45175,0.44825,0.44925,0.44692320534223706,0.20078025
1663509600000.0,2022-09-18 14:00:00,YFI/BTC,0.44825,0.44825,0.44675,0.44825,0.053000000000000005,0.02375725
1663506000000.0,2022-09-18 13:00:00,YFI/BTC,0.44975,0.44975,0.44825,0.44825,0.036,0.016137
1663502400000.0,2022-09-18 12:00:00,YFI/BTC,0.44775,0.44975,0.44575,0.44975,0.37789105058365763,0.1699565
1663498800000.0,2022-09-18 11:00:00,YFI/BTC,0.44725,0.44875,0.44725,0.44775,0.08900000000000001,0.03984975
1663495200000.0,2022-09-18 10:00:00,YFI/BTC,0.445,0.44725,0.445,0.44725,0.002,0.0008945
1663491600000.0,2022-09-18 09:00:00,YFI/BTC,0.45175,0.45175,0.44475,0.445,0.2965039325842697,0.13194425
1663488000000.0,2022-09-18 08:00:00,YFI/BTC,0.45175,0.45175,0.45075,0.45175,0.0,0.0
1663484400000.0,2022-09-18 07:00:00,YFI/BTC,0.45125,0.45175,0.45075,0.45175,0.0,0.0
1663480800000.0,2022-09-18 06:00:00,YFI/BTC,0.4525,0.45275,0.45075,0.45125,0.09910415512465373,0.04472075
1663477200000.0,2022-09-18 05:00:00,YFI/BTC,0.45425,0.45475,0.4525,0.4525,0.0910182320441989,0.04118575
1663473600000.0,2022-09-18 04:00:00,YFI/BTC,0.4545,0.45525,0.45425,0.45425,0.002002201430930105,0.0009095
1663470000000.0,2022-09-18 03:00:00,YFI/BTC,0.45675,0.45925,0.45375,0.4545,0.35924367436743676,0.16327625
1663466400000.0,2022-09-18 02:00:00,YFI/BTC,0.464,0.4655,0.4545,0.45675,0.7445068418171866,0.3400535
1663462800000.0,2022-09-18 01:00:00,YFI/BTC,0.4615,0.467,0.461,0.464,0.33601885775862067,0.15591275
1663459200000.0,2022-09-18 00:00:00,YFI/BTC,0.46475,0.4665,0.4615,0.4615,0.1901803900325027,0.08776825
1663455600000.0,2022-09-17 23:00:00,YFI/BTC,0.463,0.46575,0.463,0.46475,0.2679010220548682,0.124507
1663452000000.0,2022-09-17 22:00:00,YFI/BTC,0.46225,0.464,0.46225,0.463,0.08900323974082074,0.0412085
1663448400000.0,2022-09-17 21:00:00,YFI/BTC,0.46225,0.4655,0.46175,0.46225,0.3758518117901568,0.1737375
1663444800000.0,2022-09-17 20:00:00,YFI/BTC,0.46,0.46425,0.46,0.46225,0.21539805300162249,0.09956775
1663441200000.0,2022-09-17 19:00:00,YFI/BTC,0.46225,0.46225,0.45925,0.46,0.07289076086956521,0.03352975
1663437600000.0,2022-09-17 18:00:00,YFI/BTC,0.45875,0.46375,0.4575,0.46225,0.26418929150892373,0.1221215
1663434000000.0,2022-09-17 17:00:00,YFI/BTC,0.4575,0.463,0.45675,0.45875,0.3910741144414169,0.17940525
