https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EURT,Volume USD
1657152000000.0,2022-07-07 00:00:00,EURT/USD,1.021,1.0305,1.0158,1.0242,6621.1349345830895,6781.3664
1657065600000.0,2022-07-06 00:00:00,EURT/USD,1.0217,1.0288,1.0149,1.021,26371.919000979433,26925.7293
1656979200000.0,2022-07-05 00:00:00,EURT/USD,1.0448,1.045,1.0217,1.0217,861.3948321425075,880.0871
1656892800000.0,2022-07-04 00:00:00,EURT/USD,1.0416,1.045,1.0381,1.0448,12638.666156202144,13204.8784
1656806400000.0,2022-07-03 00:00:00,EURT/USD,1.0396,1.0416,1.0326,1.0416,284.5875576036866,296.4264
1656720000000.0,2022-07-02 00:00:00,EURT/USD,1.0396,1.0396,1.0396,1.0396,0.0,0.0
1656633600000.0,2022-07-01 00:00:00,EURT/USD,1.0359,1.0403,1.0223,1.0396,264830.3839938438,275317.6672
1656547200000.0,2022-06-30 00:00:00,EURT/USD,1.0465,1.0465,1.0277,1.0359,4995.306014094024,5174.6375
1656460800000.0,2022-06-29 00:00:00,EURT/USD,1.0563,1.0563,1.0465,1.0465,113.0,118.2545
1656374400000.0,2022-06-28 00:00:00,EURT/USD,1.062,1.0885,1.043,1.0563,1970.051689860835,2080.9656
1656288000000.0,2022-06-27 00:00:00,EURT/USD,1.0453,1.0739,1.0411,1.062,10737.77241054614,11403.5143
1656201600000.0,2022-06-26 00:00:00,EURT/USD,1.0532,1.0532,1.0414,1.0453,162.97914474313595,170.3621
1656115200000.0,2022-06-25 00:00:00,EURT/USD,1.053,1.0532,1.0528,1.0532,74.00000000000001,77.9368
1656028800000.0,2022-06-24 00:00:00,EURT/USD,1.0568,1.058,1.0357,1.053,6204.119278252612,6532.9376
1655942400000.0,2022-06-23 00:00:00,EURT/USD,1.0567,1.058,1.0349,1.0568,13392.621782740349,14153.3227
1655856000000.0,2022-06-22 00:00:00,EURT/USD,1.0424,1.0644,1.0396,1.0567,3723.9365950600927,3935.0838
1655769600000.0,2022-06-21 00:00:00,EURT/USD,1.0477,1.0549,1.0312,1.0424,28826.970069071373,30049.2336
1655683200000.0,2022-06-20 00:00:00,EURT/USD,1.0354,1.0479,0.9943,1.0477,7676.906748114918,8043.0952
1655596800000.0,2022-06-19 00:00:00,EURT/USD,1.0366,1.041,1.0353,1.0354,1246.495653853583,1290.6216
1655510400000.0,2022-06-18 00:00:00,EURT/USD,1.0382,1.043,1.0361,1.0366,2355.829731815551,2442.0531
1655424000000.0,2022-06-17 00:00:00,EURT/USD,1.0436,1.0498,1.038,1.0382,6482.1532460026965,6729.7715
1655337600000.0,2022-06-16 00:00:00,EURT/USD,1.0452,1.0498,1.03,1.0436,2138.2377347642773,2231.4649
1655251200000.0,2022-06-15 00:00:00,EURT/USD,1.0449,1.0452,1.0334,1.0452,8791.638825105243,9189.0209
1655164800000.0,2022-06-14 00:00:00,EURT/USD,1.0369,1.0461,1.0299,1.0449,664.0586659010432,693.8749
1655078400000.0,2022-06-13 00:00:00,EURT/USD,1.0552,1.0622,1.0369,1.0369,12525.684251133185,12987.882
1654992000000.0,2022-06-12 00:00:00,EURT/USD,1.052,1.0635,1.042,1.0552,1885.2815579984838,1989.3491
1654905600000.0,2022-06-11 00:00:00,EURT/USD,1.0509,1.0525,1.05,1.052,686.1930608365019,721.8751
1654819200000.0,2022-06-10 00:00:00,EURT/USD,1.0653,1.0743,1.0509,1.0509,4274.746883623561,4492.3315
1654732800000.0,2022-06-09 00:00:00,EURT/USD,1.0727,1.0818,1.0602,1.0653,3134.0239369191777,3338.6757
1654646400000.0,2022-06-08 00:00:00,EURT/USD,1.073,1.0782,1.0679,1.0727,0.0,0.0
1654560000000.0,2022-06-07 00:00:00,EURT/USD,1.0604,1.0782,1.0603,1.073,68021.78145386766,72987.3715
1654473600000.0,2022-06-06 00:00:00,EURT/USD,1.0612,1.0713,1.0603,1.0604,167.01537155790268,177.1031
1654387200000.0,2022-06-05 00:00:00,EURT/USD,1.061,1.0628,1.0606,1.0612,6.996042216358839,7.4242
1654300800000.0,2022-06-04 00:00:00,EURT/USD,1.0675,1.0836,1.0607,1.061,22362.653440150803,23726.7753
1654214400000.0,2022-06-03 00:00:00,EURT/USD,1.07,1.0713,1.065,1.0675,186.98707259953164,199.6087
1654128000000.0,2022-06-02 00:00:00,EURT/USD,1.0656,1.0707,1.0651,1.07,150.0,160.5
1654041600000.0,2022-06-01 00:00:00,EURT/USD,1.075,1.0834,1.0656,1.0656,82830.96293168167,88264.6741
1653955200000.0,2022-05-31 00:00:00,EURT/USD,1.0732,1.0841,1.0587,1.075,714238.9214883721,767806.8406
1653868800000.0,2022-05-30 00:00:00,EURT/USD,1.0682,1.0948,1.0503,1.0732,213026.8862281029,228620.4543
1653782400000.0,2022-05-29 00:00:00,EURT/USD,1.0647,1.0852,1.0533,1.0682,358313.03660363227,382749.9857
1653696000000.0,2022-05-28 00:00:00,EURT/USD,1.0785,1.0952,1.0165,1.0647,264133.32131116744,281222.7472
1653609600000.0,2022-05-27 00:00:00,EURT/USD,1.0736,1.0853,1.0669,1.0785,3740.0859527121,4033.6827
1653523200000.0,2022-05-26 00:00:00,EURT/USD,1.068,1.0868,1.068,1.0736,14921.311475409835,16019.52
1653436800000.0,2022-05-25 00:00:00,EURT/USD,1.0748,1.0748,1.062,1.068,1598.0982209737826,1706.7689
1653350400000.0,2022-05-24 00:00:00,EURT/USD,1.057,1.0818,1.0552,1.0748,5009.957573502047,5384.7024
1653264000000.0,2022-05-23 00:00:00,EURT/USD,1.0464,1.0732,1.0145,1.057,23974.415988647113,25340.9577
1653177600000.0,2022-05-22 00:00:00,EURT/USD,1.0552,1.057,1.0448,1.0464,459.5590596330276,480.8826
1653091200000.0,2022-05-21 00:00:00,EURT/USD,1.0519,1.0596,1.0519,1.0552,22991.67892342684,24260.8196
1653004800000.0,2022-05-20 00:00:00,EURT/USD,1.0558,1.0577,1.0506,1.0519,24828.572297746934,26117.1752
1652918400000.0,2022-05-19 00:00:00,EURT/USD,1.0476,1.0573,1.0456,1.0558,1146200.813411631,1210158.8188
1652832000000.0,2022-05-18 00:00:00,EURT/USD,1.0526,1.0537,1.045,1.0476,1312.1405116456663,1374.5984
1652745600000.0,2022-05-17 00:00:00,EURT/USD,1.043,1.0547,1.0412,1.0526,1808565.8081892456,1903696.3697
1652659200000.0,2022-05-16 00:00:00,EURT/USD,1.041,1.045,1.0396,1.043,178710.66462128478,186395.2232
1652572800000.0,2022-05-15 00:00:00,EURT/USD,1.0425,1.0428,1.0399,1.041,81133.99365994237,84460.4874
1652486400000.0,2022-05-14 00:00:00,EURT/USD,1.042,1.0451,1.04,1.0425,396148.9040767386,412985.2325
1652400000000.0,2022-05-13 00:00:00,EURT/USD,1.0382,1.0424,1.0358,1.042,625620.3621880998,651896.4174
1652313600000.0,2022-05-12 00:00:00,EURT/USD,1.0489,1.0752,1.0119,1.0382,6150108.307744172,6385042.4451
1652227200000.0,2022-05-11 00:00:00,EURT/USD,1.0532,1.0573,1.0489,1.0489,3561221.5705024316,3735365.3053
1652140800000.0,2022-05-10 00:00:00,EURT/USD,1.0561,1.0575,1.0526,1.0532,2577178.9559437907,2714284.8764
1652054400000.0,2022-05-09 00:00:00,EURT/USD,1.0521,1.0585,1.0496,1.0561,883519.2908815452,933084.7231
1651968000000.0,2022-05-08 00:00:00,EURT/USD,1.0539,1.055,1.0516,1.0521,1126260.262807718,1184938.4225
1651881600000.0,2022-05-07 00:00:00,EURT/USD,1.0538,1.0541,1.052,1.0539,243243.86981687066,256354.7144
1651795200000.0,2022-05-06 00:00:00,EURT/USD,1.0541,1.0586,1.0489,1.0538,2604228.76636933,2744336.274
1651708800000.0,2022-05-05 00:00:00,EURT/USD,1.0614,1.0628,1.049,1.0541,2241094.5767953703,2362337.7934
1651622400000.0,2022-05-04 00:00:00,EURT/USD,1.0529,1.0628,1.0505,1.0614,2587527.142547579,2746401.3091
1651536000000.0,2022-05-03 00:00:00,EURT/USD,1.0514,1.0594,1.0421,1.0529,3347900.3334599677,3525004.2611
1651449600000.0,2022-05-02 00:00:00,EURT/USD,1.0548,1.0608,1.0477,1.0514,293130.1395282481,308197.0287
1651363200000.0,2022-05-01 00:00:00,EURT/USD,1.0538,1.057,1.0528,1.0542,514107.47514703096,541972.1003
1651276800000.0,2022-04-30 00:00:00,EURT/USD,1.0551,1.0551,1.0531,1.0538,226369.68713228314,238548.3763
1651190400000.0,2022-04-29 00:00:00,EURT/USD,1.0507,1.059,1.0503,1.0551,2239384.078286418,2362774.141
1651104000000.0,2022-04-28 00:00:00,EURT/USD,1.0559,1.0559,1.0483,1.0507,2349973.6076901117,2469117.2696
1651017600000.0,2022-04-27 00:00:00,EURT/USD,1.0639,1.0649,1.0519,1.0559,1251079.310351359,1321014.6438
1650931200000.0,2022-04-26 00:00:00,EURT/USD,1.0706,1.0728,1.0637,1.0639,1430679.6371839459,1522100.066
1650844800000.0,2022-04-25 00:00:00,EURT/USD,1.0799,1.0799,1.07,1.0706,1478042.4640388568,1582392.262
1650758400000.0,2022-04-24 00:00:00,EURT/USD,1.0798,1.0839,1.0787,1.0799,1541801.2131678858,1664991.1301
1650672000000.0,2022-04-23 00:00:00,EURT/USD,1.0797,1.0798,1.0789,1.0798,5564.823393220967,6008.8963
1650585600000.0,2022-04-22 00:00:00,EURT/USD,1.0839,1.0844,1.0777,1.0797,3176744.739094192,3429931.2948
1650499200000.0,2022-04-21 00:00:00,EURT/USD,1.084,1.0922,1.0818,1.0839,9002807.116892701,9758142.634
1650412800000.0,2022-04-20 00:00:00,EURT/USD,1.0785,1.0857,1.0784,1.084,4355793.63892989,4721680.3046
1650326400000.0,2022-04-19 00:00:00,EURT/USD,1.076,1.0802,1.061,1.0785,2857766.697913769,3082101.3837
1650240000000.0,2022-04-18 00:00:00,EURT/USD,1.0798,1.0804,1.076,1.076,1730898.6948884758,1862446.9957
1650153600000.0,2022-04-17 00:00:00,EURT/USD,1.0792,1.081,1.0792,1.0798,894884.2727356917,966296.0377
1650067200000.0,2022-04-16 00:00:00,EURT/USD,1.0806,1.0809,1.0792,1.0792,769071.5631949592,829982.031
1649980800000.0,2022-04-15 00:00:00,EURT/USD,1.0813,1.0814,1.0794,1.0806,456468.08411993337,493259.4117
1649894400000.0,2022-04-14 00:00:00,EURT/USD,1.0886,1.0906,1.0756,1.0813,5479394.008045871,5924868.7409
1649808000000.0,2022-04-13 00:00:00,EURT/USD,1.0812,1.0887,1.0799,1.0886,1787135.6506522137,1945475.8693
1649721600000.0,2022-04-12 00:00:00,EURT/USD,1.087,1.0882,1.0812,1.0812,1685708.1258786535,1822587.6257
1649635200000.0,2022-04-11 00:00:00,EURT/USD,1.0876,1.091,1.086,1.087,1889509.864949402,2053897.2232
1649548800000.0,2022-04-10 00:00:00,EURT/USD,1.086,1.0926,1.085,1.0876,1309039.6351599854,1423711.5072
1649462400000.0,2022-04-09 00:00:00,EURT/USD,1.0864,1.0867,1.0857,1.086,1677417.6286372007,1821675.5447
1649376000000.0,2022-04-08 00:00:00,EURT/USD,1.0863,1.0874,1.083,1.0864,1705724.1248159057,1853098.6892
1649289600000.0,2022-04-07 00:00:00,EURT/USD,1.0897,1.0924,1.0858,1.0863,2305636.2127404953,2504612.6179
1649203200000.0,2022-04-06 00:00:00,EURT/USD,1.0904,1.0926,1.0871,1.0897,2884209.8345416174,3142923.4567
1649116800000.0,2022-04-05 00:00:00,EURT/USD,1.0965,1.0973,1.0892,1.0904,6795424.997432135,7409731.4172
1649030400000.0,2022-04-04 00:00:00,EURT/USD,1.1036,1.1041,1.0955,1.0965,6988346.919379844,7662722.3971
1648944000000.0,2022-04-03 00:00:00,EURT/USD,1.1032,1.1041,1.1017,1.1036,13415.379757158393,14805.2131
1648857600000.0,2022-04-02 00:00:00,EURT/USD,1.1033,1.1035,1.1023,1.1032,403.8506163886875,445.528
1648771200000.0,2022-04-01 00:00:00,EURT/USD,1.1048,1.1061,1.1008,1.1033,2828311.50611801,3120476.0847
1648684800000.0,2022-03-31 00:00:00,EURT/USD,1.1134,1.1168,1.1043,1.1048,4085299.7886495297,4513439.2065
1648598400000.0,2022-03-30 00:00:00,EURT/USD,1.1066,1.1144,1.1066,1.1134,1174718.7707023532,1307931.8793
1648512000000.0,2022-03-29 00:00:00,EURT/USD,1.0972,1.1111,1.0964,1.1066,8477981.777878184,9381734.6354
1648425600000.0,2022-03-28 00:00:00,EURT/USD,1.0973,1.0982,1.0919,1.0972,2993273.3384979954,3284219.507
1648339200000.0,2022-03-27 00:00:00,EURT/USD,1.0964,1.0976,1.0961,1.0973,1417995.9982684772,1555967.0089
1648252800000.0,2022-03-26 00:00:00,EURT/USD,1.0971,1.0978,1.0964,1.0964,26.999999999999996,29.6028
1648166400000.0,2022-03-25 00:00:00,EURT/USD,1.0988,1.1022,1.0962,1.0971,5512208.193327865,6047443.6089
1648080000000.0,2022-03-24 00:00:00,EURT/USD,1.0991,1.0999,1.096,1.0988,462351.71778303606,508032.0675
1647993600000.0,2022-03-23 00:00:00,EURT/USD,1.1016,1.1022,1.0953,1.0991,4430753.411427531,4869841.0745
1647907200000.0,2022-03-22 00:00:00,EURT/USD,1.0994,1.1025,1.0945,1.1015,3320312.397458012,3657324.1058
1647820800000.0,2022-03-21 00:00:00,EURT/USD,1.1025,1.1046,1.099,1.0994,3296163.9574313266,3623802.6548
1647734400000.0,2022-03-20 00:00:00,EURT/USD,1.1028,1.1044,1.1024,1.1025,5684.367256235828,6267.0149
1647648000000.0,2022-03-19 00:00:00,EURT/USD,1.1036,1.1047,1.1025,1.1028,3832.4026115342763,4226.3736
1647561600000.0,2022-03-18 00:00:00,EURT/USD,1.1074,1.1097,1.0982,1.1036,11971376.298930774,13211610.8835
1647475200000.0,2022-03-17 00:00:00,EURT/USD,1.1008,1.112,1.1007,1.1074,4721722.977695503,5228836.0255
1647388800000.0,2022-03-16 00:00:00,EURT/USD,1.0959,1.1022,1.093,1.1008,10621085.298873547,11691690.697
1647302400000.0,2022-03-15 00:00:00,EURT/USD,1.0933,1.0995,1.092,1.0959,4165864.803540468,4565371.2382
1647216000000.0,2022-03-14 00:00:00,EURT/USD,1.091,1.0978,1.0893,1.0933,7004640.906430074,7658173.903
1647129600000.0,2022-03-13 00:00:00,EURT/USD,1.0903,1.092,1.089,1.091,4247109.373785518,4633596.3268
1647043200000.0,2022-03-12 00:00:00,EURT/USD,1.0906,1.0908,1.0892,1.0903,1519.8115197652023,1657.0505
1646956800000.0,2022-03-11 00:00:00,EURT/USD,1.1004,1.1016,1.0892,1.0906,10633511.434714835,11596907.5707
1646870400000.0,2022-03-10 00:00:00,EURT/USD,1.105,1.1097,1.0965,1.1004,7949791.903580517,8747951.0107
1646784000000.0,2022-03-09 00:00:00,EURT/USD,1.089,1.1074,1.089,1.105,9479218.502986426,10474536.4458
1646697600000.0,2022-03-08 00:00:00,EURT/USD,1.0847,1.0932,1.0838,1.089,10876239.764738293,11844225.1038
1646611200000.0,2022-03-07 00:00:00,EURT/USD,1.0855,1.0912,1.0798,1.0847,10674323.166589841,11578438.3388
1646524800000.0,2022-03-06 00:00:00,EURT/USD,1.0922,1.0945,1.0853,1.0855,2221620.300967296,2411568.8367
1646438400000.0,2022-03-05 00:00:00,EURT/USD,1.0936,1.0945,1.0918,1.0922,2029.2533418787766,2216.3505
1646352000000.0,2022-03-04 00:00:00,EURT/USD,1.1074,1.1074,1.0902,1.0936,1576765.8254389174,1724351.1067
1646265600000.0,2022-03-03 00:00:00,EURT/USD,1.1121,1.1131,1.1044,1.1074,482662.91385226656,534500.9108
1646179200000.0,2022-03-02 00:00:00,EURT/USD,1.1131,1.1132,1.1066,1.1121,1196043.4577825735,1330119.9294
1646092800000.0,2022-03-01 00:00:00,EURT/USD,1.1196,1.1212,1.1104,1.1131,2067335.0242565805,2301150.6155
1646006400000.0,2022-02-28 00:00:00,EURT/USD,1.1196,1.1221,1.1151,1.1196,171259.89585566273,191742.5794
1645920000000.0,2022-02-27 00:00:00,EURT/USD,1.1246,1.125,1.1141,1.1196,2019401.55912826,2260921.9856
1645833600000.0,2022-02-26 00:00:00,EURT/USD,1.1259,1.1259,1.1232,1.1246,43573.656233327405,49002.9338
1645747200000.0,2022-02-25 00:00:00,EURT/USD,1.1186,1.1259,1.1141,1.1259,414764.2884803269,466983.1124
1645660800000.0,2022-02-24 00:00:00,EURT/USD,1.1282,1.1291,1.1117,1.1186,422172.10969068477,472241.7219
1645574400000.0,2022-02-23 00:00:00,EURT/USD,1.1328,1.1345,1.1277,1.1282,19394.58757312533,21880.9737
1645488000000.0,2022-02-22 00:00:00,EURT/USD,1.1311,1.1345,1.1278,1.1326,3158.0504149743947,3576.8079
1645401600000.0,2022-02-21 00:00:00,EURT/USD,1.1323,1.1363,1.13,1.1311,31797.401821235966,35966.0412
1645315200000.0,2022-02-20 00:00:00,EURT/USD,1.1324,1.1324,1.1311,1.1323,0.0,0.0
1645228800000.0,2022-02-19 00:00:00,EURT/USD,1.1324,1.1332,1.1301,1.1324,33967.47668668315,38464.7706
1645142400000.0,2022-02-18 00:00:00,EURT/USD,1.1342,1.1363,1.1313,1.1324,22567.23746026139,25555.1397
1645056000000.0,2022-02-17 00:00:00,EURT/USD,1.1373,1.138,1.1321,1.1342,12127.467466055368,13754.9736
1644969600000.0,2022-02-16 00:00:00,EURT/USD,1.1333,1.1377,1.1322,1.1372,14581.57650369328,16582.1688
1644883200000.0,2022-02-15 00:00:00,EURT/USD,1.1268,1.1342,1.1268,1.1333,16760.88846730786,18995.1149
1644796800000.0,2022-02-14 00:00:00,EURT/USD,1.1339,1.134,1.1268,1.1268,5119.511359602414,5768.6654
1644710400000.0,2022-02-13 00:00:00,EURT/USD,1.1341,1.1354,1.1334,1.1339,5510.783226034042,6248.6771
1644624000000.0,2022-02-12 00:00:00,EURT/USD,1.1346,1.1368,1.1334,1.1341,902.5904241248566,1023.6278
1644537600000.0,2022-02-11 00:00:00,EURT/USD,1.1408,1.1408,1.1346,1.1346,258.8524590163934,293.694
1644451200000.0,2022-02-10 00:00:00,EURT/USD,1.1408,1.1484,1.1392,1.1408,0.0,0.0
1644364800000.0,2022-02-09 00:00:00,EURT/USD,1.1414,1.1449,1.1408,1.1408,142.26358695652172,162.2943
1644278400000.0,2022-02-08 00:00:00,EURT/USD,1.1419,1.1436,1.1393,1.1414,14521.14464692483,16574.4345
1644192000000.0,2022-02-07 00:00:00,EURT/USD,1.1459,1.1459,1.1416,1.1427,52878.853154808785,60424.6655
1644105600000.0,2022-02-06 00:00:00,EURT/USD,1.1438,1.1461,1.1431,1.1459,34336.87136748408,39346.6209
