https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume VSY
1660683600000,2022-08-16 21:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0010856909828121,15509.87118303
1660680000000,2022-08-16 20:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012017776107253,17168.25158179
1660676400000,2022-08-16 19:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0013475186109007,19250.26587001
1660672800000,2022-08-16 18:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0014891233447304002,18614.04180913
1660669200000,2022-08-16 17:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0014891133167816001,18613.91645977
1660665600000,2022-08-16 16:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0013521461972711,19316.37424673
1660662000000,2022-08-16 15:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0017596749900312,21995.93737539
1660658400000,2022-08-16 14:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0013536022492265,19337.17498895
1660654800000,2022-08-16 13:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0012474719243376002,15593.39905422
1660651200000,2022-08-16 12:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0013629993354144,17037.49169268
1660647600000,2022-08-16 11:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0014418360608106,20597.65801158
1660644000000,2022-08-16 10:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0014046957781423,20067.08254489
1660640400000,2022-08-16 09:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012164315144611,17377.59306373
1660636800000,2022-08-16 08:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0012988630018651,18555.18574093
1660633200000,2022-08-16 07:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012125021125903,17321.45875129
1660629600000,2022-08-16 06:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011656142896244,16651.63270892
1660626000000,2022-08-16 05:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0010349172771434,14784.53253062
1660622400000,2022-08-16 04:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0012767858679656001,15959.82334957
1660618800000,2022-08-16 03:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011397606563714,16282.29509102
1660615200000,2022-08-16 02:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012609023605066,18012.89086438
1660611600000,2022-08-16 01:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0015149609480328,18937.01185041
1660608000000,2022-08-16 00:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0013072729851816,16340.912314770001
1660604400000,2022-08-15 23:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0013509302893887998,16886.62861736
1660600800000,2022-08-15 22:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0014028852661504,17536.06582688
1660597200000,2022-08-15 21:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.001286600840768,16082.5105096
1660593600000,2022-08-15 20:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0013727292429656,17159.11553707
1660590000000,2022-08-15 19:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0014060247458136,17575.30932267
1660586400000,2022-08-15 18:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0010438490167903002,14912.12881129
1660582800000,2022-08-15 17:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012354771199323002,17649.67314189
1660579200000,2022-08-15 16:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0013039872712923002,18628.38958989
1660575600000,2022-08-15 15:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011456626440931,16366.60920133
1660572000000,2022-08-15 14:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.001607648292596,20095.60365745
1660568400000,2022-08-15 13:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0013936774359291,19909.67765613
1660564800000,2022-08-15 12:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0010976951485213002,15681.35926459
1660561200000,2022-08-15 11:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0011793903492936001,14742.37936617
1660557600000,2022-08-15 10:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0013047951994504,16309.93999313
1660554000000,2022-08-15 09:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.001539435599552,19242.9449944
1660550400000,2022-08-15 08:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012809060055449,18298.65722207
1660546800000,2022-08-15 07:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0012249276272387,17498.96610341
1660543200000,2022-08-15 06:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0013974298722776,17467.87340347
1660539600000,2022-08-15 05:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0013285699227311002,18979.57032473
1660536000000,2022-08-15 04:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.00130658854216,16332.356777
1660532400000,2022-08-15 03:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0014268605336643,20383.72190949
1660528800000,2022-08-15 02:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0015393301693280002,19241.6271166
1660525200000,2022-08-15 01:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0012564925145968,15706.15643246
1660521600000,2022-08-15 00:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0011624115595351,16605.87942193
1660518000000,2022-08-14 23:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0014566968285376,18208.71035672
1660514400000,2022-08-14 22:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012127925181113003,17325.60740159
1660510800000,2022-08-14 21:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012479670772576,17828.10110368
1660507200000,2022-08-14 20:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0011140533794817,15915.04827831
1660503600000,2022-08-14 19:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.001383118139904,17288.9767488
1660500000000,2022-08-14 18:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011429610145233,16328.01449319
1660496400000,2022-08-14 17:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011928059437721,17040.08491103
1660492800000,2022-08-14 16:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0013440188144592002,16800.23518074
1660489200000,2022-08-14 15:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0014315226311365002,20450.32330195
1660485600000,2022-08-14 14:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0013962924924304,17453.65615538
1660482000000,2022-08-14 13:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0013389287459184,16736.60932398
1660478400000,2022-08-14 12:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0014479094921816002,18098.86865227
1660474800000,2022-08-14 11:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0014666100481256,18332.62560157
1660471200000,2022-08-14 10:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0014008913606544,17511.14200818
1660467600000,2022-08-14 09:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011411182349315,16301.68907045
1660464000000,2022-08-14 08:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0010933249358710002,15618.9276553
1660460400000,2022-08-14 07:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0017132257629239999,21415.32203655
1660456800000,2022-08-14 06:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012364356144322001,17663.36592046
1660453200000,2022-08-14 05:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011550761399793002,16501.08771399
1660449600000,2022-08-14 04:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011786393986465001,16837.70569495
1660446000000,2022-08-14 03:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012044112373839001,17205.87481977
1660442400000,2022-08-14 02:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0012644706370528,15805.88296316
1660438800000,2022-08-14 01:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.001179504387292,16850.0626756
1660435200000,2022-08-14 00:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0013010459807618001,18586.37115374
1660431600000,2022-08-13 23:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.001447828038872,18097.8504859
1660428000000,2022-08-13 22:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0013797052125724002,19710.07446532
1660424400000,2022-08-13 21:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0014098105044456001,17622.63130557
1660420800000,2022-08-13 20:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0011868386212976001,14835.48276622
1660417200000,2022-08-13 19:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0011559753292136002,16513.93327448
1660413600000,2022-08-13 18:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0013804227559296,17255.28444912
1660410000000,2022-08-13 17:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0014614395805088,18267.99475636
1660406400000,2022-08-13 16:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011448505698329,16355.00814047
1660402800000,2022-08-13 15:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012362122683372,17660.17526196
1660399200000,2022-08-13 14:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0014255677470591999,17819.59683824
1660395600000,2022-08-13 13:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0013744428219192,17180.53527399
1660392000000,2022-08-13 12:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0010880000274997,15542.85753571
1660388400000,2022-08-13 11:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0013557992946295,19368.56135185
1660384800000,2022-08-13 10:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0013811028844224,17263.78605528
1660381200000,2022-08-13 09:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0015769580218495999,19711.97527312
1660377600000,2022-08-13 08:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012757330579357,18224.75797051
1660374000000,2022-08-13 07:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0014132784036192001,17665.98004524
1660370400000,2022-08-13 06:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0015277534344008,19096.91793001
1660366800000,2022-08-13 05:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0011713040231242,16732.91461606
1660363200000,2022-08-13 04:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0014181548742552,17726.93592819
1660359600000,2022-08-13 03:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0012791841074614,18274.05867802
1660356000000,2022-08-13 02:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0014663925447888,18329.90680986
1660352400000,2022-08-13 01:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0014510896299992002,18138.62037499
1660348800000,2022-08-13 00:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0017038412984335999,21298.01623042
1660345200000,2022-08-12 23:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0013967679802454002,19953.82828922
1660341600000,2022-08-12 22:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0013039515080784,16299.39385098
1660338000000,2022-08-12 21:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011509717145066,16442.45306438
1660334400000,2022-08-12 20:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011537759799951002,16482.51399993
1660330800000,2022-08-12 19:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011621718152982,16602.45450426
1660327200000,2022-08-12 18:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0015030117004120002,18787.64625515
1660323600000,2022-08-12 17:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012307976010498,17582.82287214
1660320000000,2022-08-12 16:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0010598996182999,15141.42311857
1660316400000,2022-08-12 15:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.001460645049388,18258.06311735
1660312800000,2022-08-12 14:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0012050060961358,17214.37280194
1660309200000,2022-08-12 13:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0012521023508632,15651.27938579
1660305600000,2022-08-12 12:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0012783217924408,15979.02240551
1660302000000,2022-08-12 11:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0012610947063981,18015.63866283
1660298400000,2022-08-12 10:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0013124131976760003,16405.16497095
1660294800000,2022-08-12 09:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0015489037686583999,19361.29710823
1660291200000,2022-08-12 08:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0013459911897677002,19228.44556811
1660287600000,2022-08-12 07:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0010763982449003,15377.11778429
1660284000000,2022-08-12 06:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0012326210302245,17608.87186035
1660280400000,2022-08-12 05:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0010999289016744,15713.27002392
1660276800000,2022-08-12 04:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0012511679256488,15639.59907061
1660273200000,2022-08-12 03:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0013923578017088,17404.47252136
1660269600000,2022-08-12 02:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011396206420851,16280.29488693
1660266000000,2022-08-12 01:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.001407763397916,17597.04247395
1660262400000,2022-08-12 00:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0013472632894553,19246.61842079
1660258800000,2022-08-11 23:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0011975378865233001,17107.68409319
1660255200000,2022-08-11 22:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0013516060507728,16895.07563466
1660251600000,2022-08-11 21:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0019399535831704001,27713.62261672
1660248000000,2022-08-11 20:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011002739908881,15718.19986983
1660244400000,2022-08-11 19:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0011482622539605001,16403.74648515
1660240800000,2022-08-11 18:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.000998057830994,14257.9690142
1660237200000,2022-08-11 17:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012406181564847,17723.11652121
1660233600000,2022-08-11 16:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0010374775625312,14821.10803616
1660230000000,2022-08-11 15:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0014827343415016,18534.17926877
1660226400000,2022-08-11 14:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0013660582663735002,19515.11809105
1660222800000,2022-08-11 13:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0016299742587912002,20374.67823489
1660219200000,2022-08-11 12:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0014999833174571002,21428.33310653
1660215600000,2022-08-11 11:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0010926636419664002,15609.48059952
1660212000000,2022-08-11 10:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012041950832289,17202.78690327
1660208400000,2022-08-11 09:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012339696418399001,17628.13774057
1660204800000,2022-08-11 08:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011985252790532,17121.78970076
1660201200000,2022-08-11 07:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0013655430514264001,19507.75787752
1660197600000,2022-08-11 06:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0020035990088792,25044.98761099
1660194000000,2022-08-11 05:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0011715395718355,16736.27959765
1660190400000,2022-08-11 04:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0015838942197808,19798.67774726
1660186800000,2022-08-11 03:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0013967474254489001,19953.53464927
1660183200000,2022-08-11 02:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0015856624047008,19820.78005876
1660179600000,2022-08-11 01:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0015362034843056,19202.54355382
1660176000000,2022-08-11 00:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0024535402244752,30669.25280594
1660172400000,2022-08-10 23:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0018141683852103002,25916.69121729
1660168800000,2022-08-10 22:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0015636269651800002,19545.33706475
1660165200000,2022-08-10 21:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0015986552302448,19983.19037806
1660161600000,2022-08-10 20:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0013595797173384001,16994.74646673
1660158000000,2022-08-10 19:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0017563493989864,21954.36748733
1660154400000,2022-08-10 18:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0013028649926285,18612.35703755
1660150800000,2022-08-10 17:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012290304337360001,17557.5776248
1660147200000,2022-08-10 16:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0011384745517201002,16263.92216743
1660143600000,2022-08-10 15:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0014063686501744,17579.60812718
1660140000000,2022-08-10 14:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0014018580318696,17523.22539837
1660136400000,2022-08-10 13:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.001884076502553,26915.3786079
1660132800000,2022-08-10 12:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012472970221061002,17818.52888723
1660129200000,2022-08-10 11:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0013984137242607,19977.33891801
1660125600000,2022-08-10 10:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.001486744943676,18584.31179595
1660122000000,2022-08-10 09:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0012340559815456,15425.69976932
1660118400000,2022-08-10 08:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0014366234570624002,17957.79321328
1660114800000,2022-08-10 07:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0015011229050790002,21444.6129297
1660111200000,2022-08-10 06:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0047472872425426,67818.38917918
1660107600000,2022-08-10 05:00:00,VSY/BTC,7e-08,7e-08,7e-08,7e-08,0.019175062899999998,273929.47
1660104000000,2022-08-10 04:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0014400391743906002,20571.98820558
1660100400000,2022-08-10 03:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011891931058728,16988.47294104
1660096800000,2022-08-10 02:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0013437438381633002,19196.34054519
1660093200000,2022-08-10 01:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0018441560871920002,23051.9510899
1660089600000,2022-08-10 00:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0019246227745738,27494.61106534
1660086000000,2022-08-09 23:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012930168117496002,18471.66873928
1660082400000,2022-08-09 22:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0010749244445597001,15356.06349371
1660078800000,2022-08-09 21:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0014522891440408,18153.61430051
1660075200000,2022-08-09 20:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0013893453092127,19847.79013161
1660071600000,2022-08-09 19:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0012929416899792,16161.77112474
1660068000000,2022-08-09 18:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012091241815576,17273.20259368
1660064400000,2022-08-09 17:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0016786448097944001,20983.06012243
1660060800000,2022-08-09 16:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0017365414289762001,24807.73469966
1660057200000,2022-08-09 15:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0012162046906191001,17374.35272313
1660053600000,2022-08-09 14:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0013658746374588,19512.49482084
1660050000000,2022-08-09 13:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0013581885130304,16977.35641288
1660046400000,2022-08-09 12:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0018413101322160002,23016.3766527
1660042800000,2022-08-09 11:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0025217685122464,31522.10640308
1660039200000,2022-08-09 10:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0013260282652113001,18943.26093159
1660035600000,2022-08-09 09:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0015541781422896,19427.22677862
1660032000000,2022-08-09 08:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0012058500221873002,17226.42888839
1660028400000,2022-08-09 07:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0019897239386208,24871.54923276
1660024800000,2022-08-09 06:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0011142933635519,15918.47662217
1660021200000,2022-08-09 05:00:00,VSY/BTC,7e-08,8e-08,7e-08,8e-08,0.0015390037368144,19237.54671018
1660017600000,2022-08-09 04:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0011810709044309,16872.44149187
1660014000000,2022-08-09 03:00:00,VSY/BTC,7e-08,8e-08,7e-08,7e-08,0.0018297603597378002,26139.43371054
1660010400000,2022-08-09 02:00:00,VSY/BTC,8e-08,8e-08,7e-08,7e-08,0.0013923849649955002,19891.21378565
1660006800000,2022-08-09 01:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0013513562966704,16891.95370838
1660003200000,2022-08-09 00:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0020783319250888,25979.14906361
1659999600000,2022-08-08 23:00:00,VSY/BTC,8e-08,8e-08,7e-08,8e-08,0.0015714043492976,19642.55436622
