https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MTL,Volume BTC
1661904000,2022-08-31 00:00:00,MTL/BTC,0.00005999,0.0000618,0.00005983,0.00005998,159.2419,0.00968505669
1661817600,2022-08-30 00:00:00,MTL/BTC,0.00005858,0.0000607,0.00005817,0.00006009,363.2841,0.021351993628
1661731200,2022-08-29 00:00:00,MTL/BTC,0.00005796,0.00005884,0.00005713,0.00005848,175.0078,0.010185744057
1661644800,2022-08-28 00:00:00,MTL/BTC,0.00005713,0.00005882,0.00005713,0.0000576,146.0472,0.008404282162
1661558400,2022-08-27 00:00:00,MTL/BTC,0.00005686,0.00005829,0.0000567,0.00005708,215.5569,0.012321569554
1661472000,2022-08-26 00:00:00,MTL/BTC,0.000058,0.00005829,0.00005651,0.00005651,356.0396,0.020501256814
1661385600,2022-08-25 00:00:00,MTL/BTC,0.000058,0.00005888,0.00005777,0.00005829,621.7651,0.036061457967
1661299200,2022-08-24 00:00:00,MTL/BTC,0.000058,0.0000596,0.00005755,0.00005755,834.6833,0.04855869678
1661212800,2022-08-23 00:00:00,MTL/BTC,0.0000571,0.00005783,0.0000563,0.00005766,1941.2661,0.110317934064
1661126400,2022-08-22 00:00:00,MTL/BTC,0.00005769,0.00005769,0.00005542,0.00005709,874.1942,0.049656576634
1661040000,2022-08-21 00:00:00,MTL/BTC,0.00005763,0.00005845,0.00005699,0.00005788,1554.4488,0.090224284301
1660953600,2022-08-20 00:00:00,MTL/BTC,0.0000576,0.00005912,0.00005699,0.00005782,1027.8545,0.059824760196
1660867200,2022-08-19 00:00:00,MTL/BTC,0.00005646,0.00005846,0.00005022,0.00005805,6290.9669,0.346731854058
1660780800,2022-08-18 00:00:00,MTL/BTC,0.000058,0.00005853,0.00005615,0.00005665,739.8047,0.042246584307
1660694400,2022-08-17 00:00:00,MTL/BTC,0.00005946,0.0000596,0.00005731,0.0000584,223.0726,0.013056803463
1660608000,2022-08-16 00:00:00,MTL/BTC,0.00006059,0.00006059,0.00005908,0.00005946,2272.7625,0.134959322509
1660521600,2022-08-15 00:00:00,MTL/BTC,0.00005979,0.0000784,0.00005878,0.00006108,25873.7139,1.784459121682
1660435200,2022-08-14 00:00:00,MTL/BTC,0.00006057,0.00006071,0.00005908,0.00005941,792.8019,0.047592880921
1660348800,2022-08-13 00:00:00,MTL/BTC,0.00006105,0.00006132,0.00006012,0.00006078,1758.5954,0.106471836187
1660262400,2022-08-12 00:00:00,MTL/BTC,0.00006051,0.00006226,0.00006025,0.00006145,342.8205,0.021067667289
1660176000,2022-08-11 00:00:00,MTL/BTC,0.00006035,0.00006166,0.00005898,0.00006099,1274.9373,0.077308563081
1660089600,2022-08-10 00:00:00,MTL/BTC,0.00005878,0.00006114,0.00005848,0.0000602,410.0934,0.024547689337
1660003200,2022-08-09 00:00:00,MTL/BTC,0.00006036,0.00006036,0.00005844,0.00005878,300.0927,0.017711750944
1659916800,2022-08-08 00:00:00,MTL/BTC,0.00006129,0.00006162,0.00005979,0.0000607,202.4316,0.012239294372
1659830400,2022-08-07 00:00:00,MTL/BTC,0.00006257,0.0000645,0.00006125,0.00006133,3046.5335,0.189700101205
1659744000,2022-08-06 00:00:00,MTL/BTC,0.00006143,0.00006268,0.00006143,0.00006234,511.238,0.031698925784
1659657600,2022-08-05 00:00:00,MTL/BTC,0.00006192,0.00006332,0.00006104,0.00006156,108.8341,0.006723424725
1659571200,2022-08-04 00:00:00,MTL/BTC,0.00005949,0.00006428,0.00005948,0.00006169,2444.5115,0.151655121199
1659484800,2022-08-03 00:00:00,MTL/BTC,0.00005923,0.0000607,0.00005859,0.00005949,525.7371,0.03162839493
1659398400,2022-08-02 00:00:00,MTL/BTC,0.00006103,0.00006174,0.00005295,0.00005938,2457.6775,0.143569532571
1659312000,2022-08-01 00:00:00,MTL/BTC,0.00005919,0.00006237,0.00005917,0.00006115,2172.2171,0.131896940438
1659225600,2022-07-31 00:00:00,MTL/BTC,0.0000584,0.00006039,0.00005699,0.00005909,2220.5129,0.130658117955
1659139200,2022-07-30 00:00:00,MTL/BTC,0.00005699,0.00006464,0.00005628,0.00005833,9270.6746,0.565138013065
1659052800,2022-07-29 00:00:00,MTL/BTC,0.00005808,0.000059,0.00005587,0.00005702,623.7642,0.036216643318
1658966400,2022-07-28 00:00:00,MTL/BTC,0.00005859,0.00005888,0.00005731,0.00005771,1056.9374,0.061219143328
1658880000,2022-07-27 00:00:00,MTL/BTC,0.00005956,0.0000599,0.00005789,0.000059,1549.9016,0.091608104781
1658793600,2022-07-26 00:00:00,MTL/BTC,0.00005909,0.0000599,0.00005716,0.00005948,686.7297,0.039971513611
1658707200,2022-07-25 00:00:00,MTL/BTC,0.00006077,0.00006077,0.00005818,0.00005873,299.3872,0.017705645183
1658620800,2022-07-24 00:00:00,MTL/BTC,0.00006161,0.00006191,0.00006087,0.00006092,2257.5025,0.138174285369
1658534400,2022-07-23 00:00:00,MTL/BTC,0.00006143,0.00006268,0.00006084,0.00006168,321.2318,0.019773343571
1658448000,2022-07-22 00:00:00,MTL/BTC,0.00006349,0.00006349,0.00005998,0.00006107,2213.3851,0.136302686637
1658361600,2022-07-21 00:00:00,MTL/BTC,0.00006627,0.00006682,0.00006181,0.00006342,6234.0577,0.400406664948
1658275200,2022-07-20 00:00:00,MTL/BTC,0.00006009,0.00006627,0.00005818,0.00006627,12068.1099,0.767236685856
1658188800,2022-07-19 00:00:00,MTL/BTC,0.00005938,0.00006195,0.00005786,0.00006009,1011.0543,0.060288785343
1658102400,2022-07-18 00:00:00,MTL/BTC,0.00005973,0.00006051,0.00005818,0.00005948,3149.6005,0.187505602061
1658016000,2022-07-17 00:00:00,MTL/BTC,0.00006179,0.00006191,0.00005874,0.00005979,1687.6206,0.101828043115
1657929600,2022-07-16 00:00:00,MTL/BTC,0.00006051,0.00006483,0.00005968,0.00006171,3001.1925,0.187987510511
1657843200,2022-07-15 00:00:00,MTL/BTC,0.00005958,0.00006143,0.00005859,0.0000609,5062.8527,0.304718024236
1657756800,2022-07-14 00:00:00,MTL/BTC,0.00005909,0.0000606,0.0000589,0.0000596,883.7869,0.052713571809
1657670400,2022-07-13 00:00:00,MTL/BTC,0.00005979,0.0000602,0.00005773,0.00005873,900.5953,0.053249517994
1657584000,2022-07-12 00:00:00,MTL/BTC,0.00005979,0.00006068,0.00005889,0.00005988,691.7079,0.041618550259
1657497600,2022-07-11 00:00:00,MTL/BTC,0.0000609,0.00006245,0.00005878,0.00005953,1087.3063,0.066140157729
1657411200,2022-07-10 00:00:00,MTL/BTC,0.00006237,0.00006237,0.00006077,0.00006111,863.2536,0.052906542208
1657324800,2022-07-09 00:00:00,MTL/BTC,0.00006101,0.0000645,0.00006101,0.00006217,3499.9849,0.220181586975
1657238400,2022-07-08 00:00:00,MTL/BTC,0.00006163,0.00006226,0.00006018,0.00006059,11654.6928,0.717008190254
1657152000,2022-07-07 00:00:00,MTL/BTC,0.0000614,0.000065,0.00006081,0.00006163,3705.13605594,0.2337936454567832
1657065600,2022-07-06 00:00:00,MTL/BTC,0.00006211,0.00006276,0.00006152,0.00006152,1110.0062,0.06899477674
1656979200,2022-07-05 00:00:00,MTL/BTC,0.00006359,0.00006359,0.00006171,0.00006171,2074.24363852,0.1297794231513455
1656892800,2022-07-04 00:00:00,MTL/BTC,0.0000659,0.00006615,0.00006364,0.00006371,4545.35621676,0.2940696168033502
1656806400,2022-07-03 00:00:00,MTL/BTC,0.00006438,0.00006716,0.00006352,0.00006603,3832.6011,0.249455317558
1656720000,2022-07-02 00:00:00,MTL/BTC,0.00006403,0.00006483,0.000063,0.00006469,1535.45493517,0.0979779349218671
1656633600,2022-07-01 00:00:00,MTL/BTC,0.00006327,0.00006467,0.00006152,0.0000639,3577.0488,0.226831820231
1656547200,2022-06-30 00:00:00,MTL/BTC,0.00006508,0.00006508,0.00006246,0.00006368,4615.3345,0.293507077862
1656460800,2022-06-29 00:00:00,MTL/BTC,0.00006467,0.00006716,0.00006264,0.00006521,7853.9908,0.512481244298
1656374400,2022-06-28 00:00:00,MTL/BTC,0.00006646,0.00006698,0.00006384,0.00006459,2630.56375609,0.1719938776887957
1656288000,2022-06-27 00:00:00,MTL/BTC,0.00006596,0.00006923,0.00006455,0.00006662,11289.0659,0.747424254249
1656201600,2022-06-26 00:00:00,MTL/BTC,0.00006766,0.00006769,0.00006553,0.00006553,3750.65027021,0.2504333109677288
1656115200,2022-06-25 00:00:00,MTL/BTC,0.00007033,0.00007033,0.00006636,0.00006795,5131.0163,0.34974471709
1656028800,2022-06-24 00:00:00,MTL/BTC,0.00006889,0.00007042,0.00006696,0.0000699,6982.40347564,0.4800940943824168
1655942400,2022-06-23 00:00:00,MTL/BTC,0.00007,0.00007441,0.00006804,0.00006885,12336.3628,0.870890122336
1655856000,2022-06-22 00:00:00,MTL/BTC,0.00006261,0.00007705,0.00006194,0.00007015,36295.5073,2.508231729221
1655769600,2022-06-21 00:00:00,MTL/BTC,0.0000607,0.00006466,0.00005973,0.00006313,13847.1305,0.867044030372
1655683200,2022-06-20 00:00:00,MTL/BTC,0.00006121,0.00006151,0.00005931,0.00006077,2781.032,0.168166109858
1655596800,2022-06-19 00:00:00,MTL/BTC,0.00006396,0.00006435,0.00006039,0.00006115,9947.6183683,0.6086985963649107
1655510400,2022-06-18 00:00:00,MTL/BTC,0.00006514,0.00006627,0.00006181,0.00006386,11702.17052671,0.7499313064647859
1655424000,2022-06-17 00:00:00,MTL/BTC,0.00006406,0.00006775,0.00006342,0.00006559,8177.3761,0.533068541898
1655337600,2022-06-16 00:00:00,MTL/BTC,0.00006632,0.00006632,0.00006246,0.0000646,10012.82324542,0.6420529125997006
1655251200,2022-06-15 00:00:00,MTL/BTC,0.00006435,0.00006632,0.00006018,0.00006632,9632.68872095,0.6085337778479996
1655164800,2022-06-14 00:00:00,MTL/BTC,0.00006445,0.00006775,0.0000607,0.00006428,40306.61096126,2.5644945590432901
1655078400,2022-06-13 00:00:00,MTL/BTC,0.00006483,0.00007367,0.00006202,0.00006467,36550.12884028,2.4940564611337366
1654992000,2022-06-12 00:00:00,MTL/BTC,0.00006103,0.00006743,0.00005919,0.00006438,33341.72676801,2.1398634930886525
1654905600,2022-06-11 00:00:00,MTL/BTC,0.00005747,0.00006435,0.00005609,0.0000615,16677.7223148,1.0106768065173512
1654819200,2022-06-10 00:00:00,MTL/BTC,0.00006381,0.00006887,0.00005697,0.00005763,19561.861,1.246022017934
1654732800,2022-06-09 00:00:00,MTL/BTC,0.00005581,0.00006695,0.00005581,0.00006327,30891.83614984,1.9333382753904372
1654646400,2022-06-08 00:00:00,MTL/BTC,0.00005732,0.00006133,0.00005388,0.00005572,36365.10341994,2.1106988738878178
1654560000,2022-06-07 00:00:00,MTL/BTC,0.0000496,0.0000606,0.00004897,0.00005694,61229.49245176,3.3781123177007124
1654473600,2022-06-06 00:00:00,MTL/BTC,0.00004761,0.00005637,0.00004728,0.00004966,56024.1599,2.921030660585
1654387200,2022-06-05 00:00:00,MTL/BTC,0.00004595,0.0000524,0.00004495,0.00004774,31321.58204505,1.5457939711352044
1654300800,2022-06-04 00:00:00,MTL/BTC,0.00004572,0.0000458,0.00004434,0.0000458,3164.46082001,0.1428094960828542
1654214400,2022-06-03 00:00:00,MTL/BTC,0.00004627,0.00004699,0.00004456,0.00004564,8175.9880979,0.373730999256652
1654128000,2022-06-02 00:00:00,MTL/BTC,0.00004572,0.00004866,0.00004384,0.00004623,14251.3174,0.652203736123
1654041600,2022-06-01 00:00:00,MTL/BTC,0.00004473,0.00004856,0.00004384,0.00004574,23829.5483,1.097421151941
1653955200,2022-05-31 00:00:00,MTL/BTC,0.000045,0.00004688,0.00004341,0.00004486,17106.8805,0.767769616754
1653868800,2022-05-30 00:00:00,MTL/BTC,0.00004465,0.00004624,0.00004384,0.000045,14145.5628,0.632610434531
1653782400,2022-05-29 00:00:00,MTL/BTC,0.00004453,0.0000448,0.00004256,0.00004465,4203.4827,0.183630392874
1653696000,2022-05-28 00:00:00,MTL/BTC,0.00004268,0.00004637,0.00004268,0.00004465,13767.8937,0.611987290045
1653609600,2022-05-27 00:00:00,MTL/BTC,0.00004353,0.00004458,0.00004054,0.00004243,12286.1777,0.52210224852
1653523200,2022-05-26 00:00:00,MTL/BTC,0.00004672,0.0000477,0.00004214,0.0000435,12682.1582,0.559926012085
1653436800,2022-05-25 00:00:00,MTL/BTC,0.00004818,0.00004818,0.00004541,0.00004697,5114.786,0.238006257514
1653350400,2022-05-24 00:00:00,MTL/BTC,0.00004939,0.00005083,0.00004557,0.00004811,12037.7974,0.581151523897
1653264000,2022-05-23 00:00:00,MTL/BTC,0.00004978,0.00005252,0.00004778,0.00004956,32087.4098,1.626613815172
1653177600,2022-05-22 00:00:00,MTL/BTC,0.00005022,0.00005068,0.00004851,0.0000495,13825.6548,0.682963785203
1653091200,2022-05-21 00:00:00,MTL/BTC,0.00004683,0.00005135,0.0000468,0.00005023,25828.2724,1.274150134378
1653004800,2022-05-20 00:00:00,MTL/BTC,0.00004709,0.00004794,0.00004434,0.00004683,16224.5861,0.749707911084
1652918400,2022-05-19 00:00:00,MTL/BTC,0.00004643,0.00004736,0.0000419,0.00004736,43354.4583,1.91789586488
1652832000,2022-05-18 00:00:00,MTL/BTC,0.00004663,0.00004976,0.00004277,0.00004677,32733.60550225,1.507967755241605
1652745600,2022-05-17 00:00:00,MTL/BTC,0.00004173,0.0000485,0.00004173,0.00004633,31420.99963986,1.4453154623435179
1652659200,2022-05-16 00:00:00,MTL/BTC,0.00004341,0.00004341,0.00004096,0.00004173,12662.1339,0.534055688632
1652572800,2022-05-15 00:00:00,MTL/BTC,0.00003731,0.00004665,0.00003724,0.00004341,40520.0981,1.741649932208
1652486400,2022-05-14 00:00:00,MTL/BTC,0.00003438,0.00003981,0.00003438,0.00003721,10254.6119,0.387549247568
1652400000,2022-05-13 00:00:00,MTL/BTC,0.00003087,0.00003635,0.00003065,0.00003406,14871.2383,0.508013963554
1652313600,2022-05-12 00:00:00,MTL/BTC,0.00003411,0.00003522,0.00002781,0.00003097,263627.79752097,8.0894264691803757
1652227200,2022-05-11 00:00:00,MTL/BTC,0.00004465,0.00004526,0.00003264,0.0000345,30607.20072846,1.1582168207417111
1652140800,2022-05-10 00:00:00,MTL/BTC,0.00004509,0.00004736,0.00004323,0.00004458,26366.13988717,1.1921946440068268
1652054400,2022-05-09 00:00:00,MTL/BTC,0.00004843,0.0000512,0.00004446,0.0000448,215460.55574619,10.4307837813800461
1651968000,2022-05-08 00:00:00,MTL/BTC,0.00004897,0.00004958,0.00004718,0.00004829,1005782.69990767,48.7763440978925382
1651881600,2022-05-07 00:00:00,MTL/BTC,0.00005117,0.00005268,0.00004832,0.00004886,70414.75997288,3.468012509379932
1651795200,2022-05-06 00:00:00,MTL/BTC,0.00005235,0.00005235,0.00004918,0.000051,67400.8571,3.404718763934
1651708800,2022-05-05 00:00:00,MTL/BTC,0.00005228,0.00005676,0.00005098,0.00005235,135102.96222047,7.2093005917279304
1651622400,2022-05-04 00:00:00,MTL/BTC,0.00005094,0.00005227,0.00004704,0.00005227,1019922.67955825,50.2866099328633369
1651536000,2022-05-03 00:00:00,MTL/BTC,0.00005351,0.00005351,0.00004994,0.00005107,408158.57583661,20.8172722401544609
1651449600,2022-05-02 00:00:00,MTL/BTC,0.00005376,0.00005772,0.00005134,0.00005386,31146.3959,1.712817857111
1651363200,2022-05-01 00:00:00,MTL/BTC,0.0000564,0.00005694,0.00005137,0.0000536,23594.76956636,1.2612645286382102
1651276800,2022-04-30 00:00:00,MTL/BTC,0.00006669,0.00006689,0.00005451,0.00005642,407644.5428,24.675050295666
1651190400,2022-04-29 00:00:00,MTL/BTC,0.00006863,0.00007007,0.00006593,0.00006701,38231.28819117,2.5935685183211151
1651104000,2022-04-28 00:00:00,MTL/BTC,0.00006845,0.00007003,0.00006437,0.00006865,27525.99022263,1.8397442479613432
1651017600,2022-04-27 00:00:00,MTL/BTC,0.00006674,0.00006997,0.00006619,0.00006872,38132.26980303,2.6016914963513191
1650931200,2022-04-26 00:00:00,MTL/BTC,0.00006488,0.00007129,0.00006447,0.0000665,430192.41205872,29.2888396420924304
1650844800,2022-04-25 00:00:00,MTL/BTC,0.00006447,0.00006899,0.00006314,0.00006514,805132.2232,53.058747762101
1650758400,2022-04-24 00:00:00,MTL/BTC,0.00006977,0.00007281,0.0000641,0.00006449,200307.13624672,13.4172521404581756
1650672000,2022-04-23 00:00:00,MTL/BTC,0.00006125,0.00007467,0.00006116,0.00007,267379.12381541,18.5050848164700661
1650585600,2022-04-22 00:00:00,MTL/BTC,0.00006234,0.00007119,0.00005979,0.00006127,164689.9126,10.529248215484
1650499200,2022-04-21 00:00:00,MTL/BTC,0.00006731,0.00006851,0.00006061,0.0000624,90163.90284071,5.5283251579346774
1650412800,2022-04-20 00:00:00,MTL/BTC,0.00007467,0.00007758,0.0000665,0.00006731,84051.25939447,6.1199835269628264
1650326400,2022-04-19 00:00:00,MTL/BTC,0.000073,0.00008474,0.000069,0.00007467,98549.14639371,7.5486609196076113
1650240000,2022-04-18 00:00:00,MTL/BTC,0.00006749,0.00007984,0.00006233,0.00007274,209537.90666629,14.7822898163284714
1650153600,2022-04-17 00:00:00,MTL/BTC,0.00004833,0.00006858,0.0000482,0.00006747,209542.87682228,12.4703238832400744
1650067200,2022-04-16 00:00:00,MTL/BTC,0.00004995,0.00005017,0.00004803,0.00004834,20200.44451899,0.9899223724823624
1649980800,2022-04-15 00:00:00,MTL/BTC,0.00005234,0.00005633,0.00004857,0.00004986,37756.8706,1.968076408702
1649894400,2022-04-14 00:00:00,MTL/BTC,0.00005582,0.00005821,0.00005163,0.00005234,50871.3809,2.75993180275
1649808000,2022-04-13 00:00:00,MTL/BTC,0.00006003,0.00006677,0.00005451,0.00005583,193853.34381668,11.7307332641850192
1649721600,2022-04-12 00:00:00,MTL/BTC,0.00003872,0.00006183,0.00003853,0.00006022,1013303.67779809,47.9901375589166248
1649635200,2022-04-11 00:00:00,MTL/BTC,0.00003996,0.00003996,0.00003749,0.0000387,287878.62720354,11.0816085493537858
1649548800,2022-04-10 00:00:00,MTL/BTC,0.00004165,0.00004167,0.00003995,0.00003995,49460.1625,2.010680061512
1649462400,2022-04-09 00:00:00,MTL/BTC,0.00003925,0.00004165,0.00003909,0.00004165,90915.4916,3.664191963884
1649376000,2022-04-08 00:00:00,MTL/BTC,0.00004052,0.00004093,0.00003909,0.00003924,78129.86721002,3.1214274008957018
1649289600,2022-04-07 00:00:00,MTL/BTC,0.00003917,0.00004078,0.00003866,0.00004053,156464.0643,6.180371479175
1649203200,2022-04-06 00:00:00,MTL/BTC,0.00004249,0.00004249,0.00003897,0.00003922,371514.17405718,14.8799521630546164
1649116800,2022-04-05 00:00:00,MTL/BTC,0.00004211,0.00004409,0.0000417,0.00004247,660231.6926896,28.074960383466318
1649030400,2022-04-04 00:00:00,MTL/BTC,0.00004537,0.00004567,0.00004168,0.00004214,406002.3200101,17.2365535499999109
1648944000,2022-04-03 00:00:00,MTL/BTC,0.00004653,0.00004786,0.00004462,0.00004538,73651.83878895,3.409884450497965
1648857600,2022-04-02 00:00:00,MTL/BTC,0.00004477,0.00005113,0.00004434,0.0000465,140377.51300172,6.614144694018602
1648771200,2022-04-01 00:00:00,MTL/BTC,0.00004467,0.00004528,0.00004315,0.00004478,475933.275,21.007383893712
1648684800,2022-03-31 00:00:00,MTL/BTC,0.00004478,0.00004591,0.00004276,0.00004466,1103319.09915006,48.9110009663690056
1648598400,2022-03-30 00:00:00,MTL/BTC,0.00004112,0.0000455,0.0000399,0.00004478,1201750.05456823,51.267035820529625
1648512000,2022-03-29 00:00:00,MTL/BTC,0.00004104,0.0000437,0.00004018,0.00004112,1073112.67947986,44.7920648883783618
1648425600,2022-03-28 00:00:00,MTL/BTC,0.00004167,0.00004843,0.0000405,0.00004109,1120002.37389629,48.2460342710528139
1648339200,2022-03-27 00:00:00,MTL/BTC,0.00004262,0.00004323,0.0000407,0.0000416,1027376.3508,42.651311439939
1648252800,2022-03-26 00:00:00,MTL/BTC,0.00003787,0.000044,0.00003786,0.0000426,1143845.06663313,46.325712484224857
1648166400,2022-03-25 00:00:00,MTL/BTC,0.00003897,0.00003917,0.00003708,0.00003789,1002077.5622,38.392717685337
1648080000,2022-03-24 00:00:00,MTL/BTC,0.00003967,0.00003991,0.00003827,0.00003903,1027798.9084,40.091851964714
1647993600,2022-03-23 00:00:00,MTL/BTC,0.00003831,0.00004017,0.00003775,0.00003965,1056366.27271757,41.1298414988117377
1647907200,2022-03-22 00:00:00,MTL/BTC,0.00003948,0.00003961,0.00003794,0.00003835,1011780.0819,39.095041571697
1647820800,2022-03-21 00:00:00,MTL/BTC,0.00003797,0.00004025,0.0000377,0.00003947,1027170.54525675,40.045348050779635
1647734400,2022-03-20 00:00:00,MTL/BTC,0.00003884,0.00003993,0.00003751,0.0000379,1021409.5587,39.511003514251
1647648000,2022-03-19 00:00:00,MTL/BTC,0.00003768,0.00003904,0.00003757,0.0000388,1014613.9125,38.963473505728
1647561600,2022-03-18 00:00:00,MTL/BTC,0.000037,0.0000379,0.00003675,0.00003765,677268.0125,25.284130633242
1647475200,2022-03-17 00:00:00,MTL/BTC,0.00003714,0.00003773,0.00003649,0.00003698,14082.1351,0.522982406627
1647388800,2022-03-16 00:00:00,MTL/BTC,0.00003764,0.0000379,0.00003644,0.0000371,32826.3164,1.219244577831
1647302400,2022-03-15 00:00:00,MTL/BTC,0.0000367,0.00003776,0.00003645,0.00003776,579279.5580543,21.343073931304326
1647216000,2022-03-14 00:00:00,MTL/BTC,0.00003704,0.00003706,0.00003609,0.00003672,1021761.6822,37.373720248495
1647129600,2022-03-13 00:00:00,MTL/BTC,0.00003783,0.00003856,0.00003667,0.00003698,1051463.219,39.35339660794
1647043200,2022-03-12 00:00:00,MTL/BTC,0.00003778,0.00003836,0.00003756,0.00003785,1042113.79650163,39.5135113132221193
1646956800,2022-03-11 00:00:00,MTL/BTC,0.00003896,0.00003915,0.00003722,0.00003783,1042825.463,39.799932422267
1646870400,2022-03-10 00:00:00,MTL/BTC,0.00003777,0.00003923,0.00003684,0.00003896,1073010.59573344,40.7699561248629904
1646784000,2022-03-09 00:00:00,MTL/BTC,0.00003944,0.00003973,0.00003646,0.00003782,1066142.78921293,39.9602733292604859
1646697600,2022-03-08 00:00:00,MTL/BTC,0.00003768,0.00004006,0.00003682,0.00003944,1129819.82125672,43.0677823836228568
1646611200,2022-03-07 00:00:00,MTL/BTC,0.00003767,0.00004065,0.00003626,0.00003772,1089558.91927403,40.496472833847174
1646524800,2022-03-06 00:00:00,MTL/BTC,0.00003696,0.00003857,0.00003609,0.00003777,1081474.6340973,40.0413522668471745
1646438400,2022-03-05 00:00:00,MTL/BTC,0.00003623,0.0000374,0.00003543,0.00003699,1061846.19441798,38.7642158588007406
1646352000,2022-03-04 00:00:00,MTL/BTC,0.00003595,0.00003678,0.00003482,0.00003612,1049262.60018974,37.4012503750655114
1646265600,2022-03-03 00:00:00,MTL/BTC,0.00003608,0.00003643,0.00003508,0.00003594,1061565.2567495,37.80926821200508
1646179200,2022-03-02 00:00:00,MTL/BTC,0.00003627,0.00003907,0.00003491,0.00003624,1068992.4643,38.872698263066
1646092800,2022-03-01 00:00:00,MTL/BTC,0.00003628,0.00003716,0.0000353,0.00003621,1044091.9685,37.791461354461
1646006400,2022-02-28 00:00:00,MTL/BTC,0.0000379,0.00003991,0.00003566,0.00003629,1004676.0025,37.793861671759
1645920000,2022-02-27 00:00:00,MTL/BTC,0.0000389,0.00004061,0.00003705,0.0000379,1042258.53433228,39.6260748472438908
1645833600,2022-02-26 00:00:00,MTL/BTC,0.00003721,0.0000402,0.00003488,0.00003882,1021502.01997287,39.4766995434307215
1645747200,2022-02-25 00:00:00,MTL/BTC,0.00003474,0.00003728,0.00003448,0.00003678,409.32,0.014430092409
1645660800,2022-02-24 00:00:00,MTL/BTC,0.00003575,0.00003578,0.00003317,0.00003461,3341.1591,0.114615622431
1645574400,2022-02-23 00:00:00,MTL/BTC,0.00003606,0.00003701,0.00003572,0.00003575,136.171,0.004979018744
1645488000,2022-02-22 00:00:00,MTL/BTC,0.00003651,0.0000369,0.00003497,0.00003589,1554.76368238,0.0564575898489272
1645401600,2022-02-21 00:00:00,MTL/BTC,0.00003841,0.00003869,0.00003603,0.0000364,167.32517882,0.0061713217865764
1645315200,2022-02-20 00:00:00,MTL/BTC,0.00003689,0.00003903,0.00003689,0.00003807,4731.0156,0.179499772781
1645228800,2022-02-19 00:00:00,MTL/BTC,0.00003795,0.00003826,0.00003656,0.00003745,2476.0796,0.091914971986
1645142400,2022-02-18 00:00:00,MTL/BTC,0.0000381,0.00003913,0.00003764,0.00003788,1718.4281,0.065664830654
1645056000,2022-02-17 00:00:00,MTL/BTC,0.00003882,0.00003882,0.00003781,0.00003806,3032.1545,0.115592829385
1644969600,2022-02-16 00:00:00,MTL/BTC,0.00003982,0.00004052,0.00003814,0.0000385,2282.5275,0.089731310122
1644883200,2022-02-15 00:00:00,MTL/BTC,0.00003782,0.00003971,0.00003781,0.00003963,2763.4923,0.106633228477
1644796800,2022-02-14 00:00:00,MTL/BTC,0.00003798,0.00003913,0.00003726,0.00003782,893174.8215,33.710288470881
1644710400,2022-02-13 00:00:00,MTL/BTC,0.00003841,0.00004219,0.00003733,0.00003797,5198.1897,0.202632150352
