https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MITX,Volume BTC
1663390800,2022-09-17 05:00:00,MITX/BTC,0.0000002444,0.0000002444,0.0000002444,0.0000002444,0,0
1663387200,2022-09-17 04:00:00,MITX/BTC,0.0000002454,0.0000002454,0.0000002444,0.0000002444,462.1545,0.00011328158526
1663383600,2022-09-17 03:00:00,MITX/BTC,0.0000002477,0.0000002477,0.0000002477,0.0000002477,0,0
1663380000,2022-09-17 02:00:00,MITX/BTC,0.0000002465,0.0000002477,0.0000002465,0.0000002477,1033.6136,0.00025537179982
1663376400,2022-09-17 01:00:00,MITX/BTC,0.0000002438,0.0000002438,0.0000002433,0.0000002433,1048.3018,0.00025524483294
1663372800,2022-09-17 00:00:00,MITX/BTC,0.0000002488,0.0000002488,0.0000002434,0.0000002434,7162.1833,0.00175394084324
1663369200,2022-09-16 23:00:00,MITX/BTC,0.0000002466,0.0000002466,0.0000002466,0.0000002466,0,0
1663365600,2022-09-16 22:00:00,MITX/BTC,0.0000002466,0.0000002466,0.0000002466,0.0000002466,278.2008,0.00006860431728
1663362000,2022-09-16 21:00:00,MITX/BTC,0.0000002472,0.0000002472,0.0000002461,0.0000002462,2462.4585,0.00060670213126
1663358400,2022-09-16 20:00:00,MITX/BTC,0.0000002502,0.0000002507,0.0000002467,0.0000002467,8343.947,0.0020756916452
1663354800,2022-09-16 19:00:00,MITX/BTC,0.0000002494,0.0000002523,0.0000002486,0.0000002523,2893.7399,0.0007223287993
1663351200,2022-09-16 18:00:00,MITX/BTC,0.00000025,0.00000025,0.00000025,0.00000025,0,0
1663347600,2022-09-16 17:00:00,MITX/BTC,0.0000002512,0.0000002572,0.0000002491,0.00000025,5789.0408,0.00146138212903
1663344000,2022-09-16 16:00:00,MITX/BTC,0.0000002498,0.0000002512,0.0000002484,0.0000002512,4327.4356,0.00107603425455
1663340400,2022-09-16 15:00:00,MITX/BTC,0.0000002525,0.000000256,0.0000002491,0.0000002523,5187.7567,0.00130629758163
1663336800,2022-09-16 14:00:00,MITX/BTC,0.0000002576,0.0000002576,0.0000002525,0.0000002525,4619.8598,0.00117468125982
1663333200,2022-09-16 13:00:00,MITX/BTC,0.0000002516,0.0000002597,0.0000002516,0.0000002597,956.4571,0.00024571409063
1663329600,2022-09-16 12:00:00,MITX/BTC,0.0000002518,0.0000002547,0.0000002518,0.0000002547,206.2821,0.00005209045923
1663326000,2022-09-16 11:00:00,MITX/BTC,0.0000002547,0.0000002547,0.0000002518,0.0000002518,1278.2963,0.00032367341435
1663322400,2022-09-16 10:00:00,MITX/BTC,0.000000253,0.0000002531,0.0000002526,0.0000002531,1652.9828,0.00041808931623
1663318800,2022-09-16 09:00:00,MITX/BTC,0.000000255,0.0000002572,0.0000002526,0.0000002531,4720.74,0.00120131262508
1663315200,2022-09-16 08:00:00,MITX/BTC,0.0000002516,0.0000002584,0.0000002514,0.000000255,5302.5462,0.00134796091912
1663311600,2022-09-16 07:00:00,MITX/BTC,0.0000002561,0.0000002608,0.0000002519,0.0000002526,25740.3139,0.00659179982773
1663308000,2022-09-16 06:00:00,MITX/BTC,0.0000002586,0.0000002586,0.0000002538,0.0000002584,4215.6374,0.00108074678559
1663304400,2022-09-16 05:00:00,MITX/BTC,0.0000002574,0.000000261,0.0000002574,0.000000261,2142.5865,0.00055622246337
1663300800,2022-09-16 04:00:00,MITX/BTC,0.0000002586,0.0000002596,0.00000025,0.0000002596,171742.2796,0.04423401077309
1663297200,2022-09-16 03:00:00,MITX/BTC,0.0000002618,0.000000262,0.0000002591,0.0000002596,575.4902,0.00014936008291
1663293600,2022-09-16 02:00:00,MITX/BTC,0.0000002608,0.0000002632,0.0000002597,0.0000002597,2092.4116,0.00054668210841
1663290000,2022-09-16 01:00:00,MITX/BTC,0.0000002572,0.0000002608,0.0000002562,0.0000002608,76442.935,0.01988079768518
1663286400,2022-09-16 00:00:00,MITX/BTC,0.0000002611,0.0000002611,0.000000255,0.000000255,22015.1078,0.00570987738008
1663282800,2022-09-15 23:00:00,MITX/BTC,0.0000002602,0.0000002651,0.00000026,0.00000026,158466.335,0.04122918539561
1663279200,2022-09-15 22:00:00,MITX/BTC,0.0000002604,0.0000002608,0.0000002603,0.0000002608,141893.6205,0.03694332726904
1663275600,2022-09-15 21:00:00,MITX/BTC,0.000000266,0.000000266,0.0000002574,0.0000002601,35908.9027,0.00934202694019
1663272000,2022-09-15 20:00:00,MITX/BTC,0.00000029,0.0000002979,0.0000002669,0.0000002671,122505.3231,0.03545453236681
1663268400,2022-09-15 19:00:00,MITX/BTC,0.0000002597,0.00000029,0.0000002562,0.00000029,638416.5099,0.18025630942652
1663264800,2022-09-15 18:00:00,MITX/BTC,0.000000255,0.000000262,0.000000255,0.0000002604,4297.2622,0.00111381645395
1663261200,2022-09-15 17:00:00,MITX/BTC,0.0000002504,0.000000255,0.00000025,0.000000255,23057.8191,0.00577876814842
1663257600,2022-09-15 16:00:00,MITX/BTC,0.0000002523,0.0000002523,0.0000002504,0.0000002504,2806.3691,0.00070593482843
1663254000,2022-09-15 15:00:00,MITX/BTC,0.0000002542,0.0000002543,0.0000002501,0.0000002517,49899.8944,0.01249134133779
1663250400,2022-09-15 14:00:00,MITX/BTC,0.0000002598,0.0000002598,0.000000255,0.000000255,6223.4872,0.00160294466569
1663246800,2022-09-15 13:00:00,MITX/BTC,0.0000002623,0.0000002623,0.00000026,0.0000002602,510307.9859,0.13273763097237
1663243200,2022-09-15 12:00:00,MITX/BTC,0.0000002715,0.0000002737,0.0000002625,0.0000002625,15329.0674,0.00407655107667
1663239600,2022-09-15 11:00:00,MITX/BTC,0.0000002861,0.0000002887,0.000000271,0.0000002719,71037.9513,0.01957345650536
1663236000,2022-09-15 10:00:00,MITX/BTC,0.000000267,0.0000002891,0.000000267,0.0000002837,140403.7934,0.03875873885715
1663232400,2022-09-15 09:00:00,MITX/BTC,0.0000002651,0.000000267,0.0000002639,0.000000267,3863.0705,0.00102449096668
1663228800,2022-09-15 08:00:00,MITX/BTC,0.0000002535,0.000000339,0.0000002535,0.0000002649,776233.7948,0.22489589630508
1663225200,2022-09-15 07:00:00,MITX/BTC,0.0000002383,0.0000002523,0.0000002383,0.0000002523,56490.3909,0.01358356516295
1663221600,2022-09-15 06:00:00,MITX/BTC,0.000000246,0.000000246,0.0000002382,0.0000002408,221232.9222,0.05294386032506
1663218000,2022-09-15 05:00:00,MITX/BTC,0.0000002584,0.0000002584,0.000000245,0.000000245,213501.4461,0.0536083520007
1663214400,2022-09-15 04:00:00,MITX/BTC,0.00000025,0.0000002619,0.0000002479,0.0000002558,57182.6871,0.01476204787172
1663210800,2022-09-15 03:00:00,MITX/BTC,0.0000002499,0.0000002499,0.0000002499,0.0000002499,58978.5614,0.01473874249386
1663207200,2022-09-15 02:00:00,MITX/BTC,0.0000002467,0.0000002467,0.0000002467,0.0000002467,458.4194,0.00011309206598
1663203600,2022-09-15 01:00:00,MITX/BTC,0.0000002465,0.00000025,0.0000002465,0.0000002467,2217.7307,0.00055095017054
1663200000,2022-09-15 00:00:00,MITX/BTC,0.0000002465,0.0000002465,0.0000002465,0.0000002465,0,0
1663196400,2022-09-14 23:00:00,MITX/BTC,0.0000002465,0.0000002465,0.0000002465,0.0000002465,50.4185,0.00001242816025
1663192800,2022-09-14 22:00:00,MITX/BTC,0.000000245,0.0000002465,0.0000002421,0.0000002465,2251.9795,0.00055040526693
1663189200,2022-09-14 21:00:00,MITX/BTC,0.0000002449,0.0000002449,0.0000002444,0.0000002444,819.6266,0.00020050114604
1663185600,2022-09-14 20:00:00,MITX/BTC,0.000000243,0.0000002465,0.000000243,0.0000002465,4583.0219,0.00112431187479
1663182000,2022-09-14 19:00:00,MITX/BTC,0.000000243,0.000000243,0.000000241,0.000000241,3428.3432,0.0008282856905
1663178400,2022-09-14 18:00:00,MITX/BTC,0.0000002418,0.0000002442,0.0000002404,0.0000002408,5185.9744,0.00125548255121
1663174800,2022-09-14 17:00:00,MITX/BTC,0.000000241,0.0000002418,0.000000241,0.0000002418,309.9553,0.00007493382018
1663171200,2022-09-14 16:00:00,MITX/BTC,0.0000002396,0.0000002408,0.0000002382,0.0000002388,57699.9646,0.01378586245414
1663167600,2022-09-14 15:00:00,MITX/BTC,0.0000002382,0.0000002382,0.0000002382,0.0000002382,9408.3105,0.0022410595611
1663164000,2022-09-14 14:00:00,MITX/BTC,0.0000002382,0.0000002396,0.0000002382,0.0000002382,426119.291,0.10150252893734
1663160400,2022-09-14 13:00:00,MITX/BTC,0.0000002388,0.0000002396,0.0000002382,0.0000002382,130534.1658,0.0310936202071
1663156800,2022-09-14 12:00:00,MITX/BTC,0.0000002378,0.0000002386,0.0000002345,0.0000002386,88675.919,0.02111264688865
1663153200,2022-09-14 11:00:00,MITX/BTC,0.0000002385,0.0000002385,0.0000002372,0.0000002377,1487.014,0.000353563301
1663149600,2022-09-14 10:00:00,MITX/BTC,0.0000002355,0.0000002385,0.0000002355,0.0000002385,1721.6409,0.00040711937167
1663146000,2022-09-14 09:00:00,MITX/BTC,0.0000002371,0.0000002371,0.0000002287,0.0000002332,17754.8979,0.00410852113227
1663142400,2022-09-14 08:00:00,MITX/BTC,0.0000002376,0.0000002381,0.0000002365,0.0000002365,5723.7348,0.00135785412063
1663138800,2022-09-14 07:00:00,MITX/BTC,0.0000002391,0.0000002391,0.0000002369,0.0000002369,1725.2697,0.00041093690326
1663135200,2022-09-14 06:00:00,MITX/BTC,0.0000002408,0.0000002418,0.0000002408,0.0000002418,938.4668,0.00022635852968
1663131600,2022-09-14 05:00:00,MITX/BTC,0.0000002408,0.0000002408,0.0000002408,0.0000002408,5.2226,0.00000125760208
1663128000,2022-09-14 04:00:00,MITX/BTC,0.000000239,0.000000239,0.0000002377,0.0000002377,2684.563,0.0006397376495
1663124400,2022-09-14 03:00:00,MITX/BTC,0.0000002398,0.0000002398,0.0000002398,0.0000002398,659.1,0.00015805218
1663120800,2022-09-14 02:00:00,MITX/BTC,0.000000242,0.000000242,0.0000002388,0.0000002388,3408.3358,0.00082053921826
1663117200,2022-09-14 01:00:00,MITX/BTC,0.0000002424,0.0000002424,0.0000002417,0.0000002417,1079.5152,0.00026127635666
1663113600,2022-09-14 00:00:00,MITX/BTC,0.0000002449,0.0000002477,0.0000002418,0.0000002418,8726.1918,0.00213670606128
1663110000,2022-09-13 23:00:00,MITX/BTC,0.000000244,0.0000002449,0.000000244,0.0000002449,2459.4804,0.00060156782823
1663106400,2022-09-13 22:00:00,MITX/BTC,0.000000239,0.000000243,0.0000002372,0.000000243,4929.6521,0.00118771822281
1663102800,2022-09-13 21:00:00,MITX/BTC,0.0000002396,0.0000002441,0.0000002376,0.0000002386,35584.985,0.00857114445606
1663099200,2022-09-13 20:00:00,MITX/BTC,0.000000233,0.0000002419,0.000000233,0.0000002367,41813.8886,0.00997477264295
1663095600,2022-09-13 19:00:00,MITX/BTC,0.0000002315,0.000000233,0.0000002315,0.000000233,5866.38,0.00136433597948
1663092000,2022-09-13 18:00:00,MITX/BTC,0.0000002263,0.000000232,0.0000002263,0.000000232,1927.8705,0.00043973339199
1663088400,2022-09-13 17:00:00,MITX/BTC,0.0000002263,0.0000002263,0.0000002263,0.0000002263,246.4661,0.00005577527843
1663084800,2022-09-13 16:00:00,MITX/BTC,0.0000002238,0.0000002263,0.000000223,0.0000002263,1973.7139,0.00044303886335
1663081200,2022-09-13 15:00:00,MITX/BTC,0.0000002182,0.0000002345,0.0000002182,0.0000002233,80550.0183,0.01828377616735
1663077600,2022-09-13 14:00:00,MITX/BTC,0.0000002264,0.0000002264,0.0000002162,0.000000217,193094.4033,0.04223642070465
1663074000,2022-09-13 13:00:00,MITX/BTC,0.0000002266,0.0000002308,0.0000002263,0.0000002293,12913.0065,0.00292983207889
1663070400,2022-09-13 12:00:00,MITX/BTC,0.0000002242,0.0000002308,0.0000002242,0.0000002307,20211.9943,0.00464306128152
1663066800,2022-09-13 11:00:00,MITX/BTC,0.0000002222,0.0000002246,0.0000002222,0.0000002246,955.0076,0.00021313412956
1663063200,2022-09-13 10:00:00,MITX/BTC,0.0000002246,0.0000002246,0.0000002246,0.0000002246,0,0
1663059600,2022-09-13 09:00:00,MITX/BTC,0.000000222,0.0000002258,0.000000221,0.0000002246,158528.7503,0.03530443048689
1663056000,2022-09-13 08:00:00,MITX/BTC,0.0000002182,0.0000002204,0.0000002175,0.0000002204,1181.0295,0.00025825228782
1663052400,2022-09-13 07:00:00,MITX/BTC,0.0000002188,0.0000002217,0.0000002171,0.0000002179,75204.6539,0.01660713364891
1663048800,2022-09-13 06:00:00,MITX/BTC,0.000000217,0.0000002195,0.000000217,0.0000002188,2739.7913,0.00059762679278
1663045200,2022-09-13 05:00:00,MITX/BTC,0.000000215,0.000000215,0.0000002136,0.0000002136,33811.2927,0.00722354002324
1663041600,2022-09-13 04:00:00,MITX/BTC,0.0000002156,0.0000002156,0.0000002156,0.0000002156,0,0
1663038000,2022-09-13 03:00:00,MITX/BTC,0.0000002156,0.0000002156,0.0000002156,0.0000002156,0,0
1663034400,2022-09-13 02:00:00,MITX/BTC,0.0000002156,0.0000002156,0.0000002156,0.0000002156,0,0
1663030800,2022-09-13 01:00:00,MITX/BTC,0.0000002156,0.0000002156,0.0000002156,0.0000002156,295.2587,0.00006365777572
1663027200,2022-09-13 00:00:00,MITX/BTC,0.0000002156,0.0000002164,0.0000002156,0.0000002164,866.3497,0.00018688731108
1663023600,2022-09-12 23:00:00,MITX/BTC,0.0000002146,0.0000002146,0.0000002146,0.0000002146,0,0
1663020000,2022-09-12 22:00:00,MITX/BTC,0.0000002186,0.0000002186,0.0000002077,0.0000002146,77258.9737,0.01623785157963
1663016400,2022-09-12 21:00:00,MITX/BTC,0.0000002163,0.0000002175,0.0000002163,0.0000002175,17311.3578,0.0037486611613
1663012800,2022-09-12 20:00:00,MITX/BTC,0.0000002129,0.0000002129,0.0000002129,0.0000002129,0,0
1663009200,2022-09-12 19:00:00,MITX/BTC,0.0000002125,0.0000002133,0.0000002125,0.0000002129,7531.3341,0.00160073261565
1663005600,2022-09-12 18:00:00,MITX/BTC,0.0000002214,0.0000002216,0.0000002126,0.000000213,23869.8402,0.00512276483979
1663002000,2022-09-12 17:00:00,MITX/BTC,0.0000002233,0.0000002233,0.0000002233,0.0000002233,0,0
1662998400,2022-09-12 16:00:00,MITX/BTC,0.000000217,0.0000002233,0.000000217,0.0000002233,12188.6036,0.00268715848948
1662994800,2022-09-12 15:00:00,MITX/BTC,0.0000002185,0.0000002185,0.0000002126,0.0000002126,8648.0955,0.00185144266252
1662991200,2022-09-12 14:00:00,MITX/BTC,0.0000002221,0.0000002229,0.0000002195,0.0000002195,8484.953,0.00188520911401
1662987600,2022-09-12 13:00:00,MITX/BTC,0.0000002214,0.0000002226,0.0000002184,0.0000002215,168665.6343,0.03684524668157
1662984000,2022-09-12 12:00:00,MITX/BTC,0.000000221,0.0000002217,0.0000002193,0.0000002215,19791.9524,0.00436649786357
1662980400,2022-09-12 11:00:00,MITX/BTC,0.0000002185,0.0000002212,0.0000002177,0.0000002212,3412.2991,0.00074932372166
1662976800,2022-09-12 10:00:00,MITX/BTC,0.0000002146,0.0000002227,0.0000002126,0.0000002227,24549.5135,0.00533123439075
1662973200,2022-09-12 09:00:00,MITX/BTC,0.0000002146,0.0000002157,0.0000002118,0.0000002118,35707.7532,0.00759196628561
1662969600,2022-09-12 08:00:00,MITX/BTC,0.0000002165,0.0000002308,0.000000212,0.0000002151,154382.7095,0.0342224474317
1662966000,2022-09-12 07:00:00,MITX/BTC,0.0000002206,0.0000002206,0.000000214,0.0000002165,67793.7076,0.01478361338836
1662962400,2022-09-12 06:00:00,MITX/BTC,0.0000002245,0.0000002245,0.0000002203,0.0000002203,72036.7548,0.01599394954897
1662958800,2022-09-12 05:00:00,MITX/BTC,0.0000002274,0.0000002274,0.0000002243,0.0000002243,49999.241,0.01122266980918
1662955200,2022-09-12 04:00:00,MITX/BTC,0.0000002294,0.0000002296,0.0000002274,0.0000002282,1352.6149,0.00030913670836
1662951600,2022-09-12 03:00:00,MITX/BTC,0.0000002303,0.0000002322,0.0000002298,0.0000002322,1443.1207,0.00033340471575
1662948000,2022-09-12 02:00:00,MITX/BTC,0.000000227,0.0000002294,0.000000227,0.0000002294,8662.6245,0.00197742247558
1662944400,2022-09-12 01:00:00,MITX/BTC,0.0000002346,0.0000002346,0.0000002255,0.000000227,37348.7866,0.00851569384453
1662940800,2022-09-12 00:00:00,MITX/BTC,0.0000002307,0.0000002307,0.0000002298,0.0000002298,466.6601,0.00010751551098
1662937200,2022-09-11 23:00:00,MITX/BTC,0.0000002331,0.0000002331,0.0000002331,0.0000002331,348.5222,0.00008124052482
1662933600,2022-09-11 22:00:00,MITX/BTC,0.0000002315,0.0000002328,0.0000002315,0.0000002328,12346.3899,0.00287376766872
1662930000,2022-09-11 21:00:00,MITX/BTC,0.0000002334,0.0000002339,0.0000002293,0.0000002293,2031.5424,0.00047281229816
1662926400,2022-09-11 20:00:00,MITX/BTC,0.0000002363,0.0000002363,0.0000002342,0.0000002342,1142.8321,0.00026872589843
1662922800,2022-09-11 19:00:00,MITX/BTC,0.0000002324,0.0000002381,0.0000002324,0.0000002339,5554.4866,0.00130900724926
1662919200,2022-09-11 18:00:00,MITX/BTC,0.0000002368,0.0000002368,0.0000002324,0.0000002352,5412.4691,0.00127062861266
1662915600,2022-09-11 17:00:00,MITX/BTC,0.0000002376,0.0000002376,0.0000002376,0.0000002376,105.7859,0.00002513472984
1662912000,2022-09-11 16:00:00,MITX/BTC,0.0000002429,0.0000002452,0.0000002376,0.0000002376,65247.995,0.01596545321577
1662908400,2022-09-11 15:00:00,MITX/BTC,0.0000002415,0.0000002422,0.0000002399,0.0000002422,7494.5752,0.00180807697922
1662904800,2022-09-11 14:00:00,MITX/BTC,0.0000002384,0.0000002453,0.0000002378,0.000000241,175344.573,0.04287776907974
1662901200,2022-09-11 13:00:00,MITX/BTC,0.0000002439,0.0000002454,0.0000002373,0.0000002384,36065.2396,0.00868135304201
1662897600,2022-09-11 12:00:00,MITX/BTC,0.0000002473,0.0000002481,0.0000002433,0.0000002433,264934.398,0.06516908533041
1662894000,2022-09-11 11:00:00,MITX/BTC,0.0000002488,0.0000002645,0.0000002478,0.0000002478,104274.8755,0.02649517735775
1662890400,2022-09-11 10:00:00,MITX/BTC,0.0000002477,0.0000002488,0.0000002477,0.0000002488,2546.9686,0.00063223371101
1662886800,2022-09-11 09:00:00,MITX/BTC,0.0000002413,0.000000247,0.0000002413,0.000000247,5482.6529,0.00133638526979
1662883200,2022-09-11 08:00:00,MITX/BTC,0.0000002644,0.0000002644,0.000000241,0.000000241,77474.9422,0.01900682842198
1662879600,2022-09-11 07:00:00,MITX/BTC,0.0000002487,0.000000267,0.0000002365,0.000000267,82485.7284,0.02052532836112
1662876000,2022-09-11 06:00:00,MITX/BTC,0.0000002248,0.000000278,0.0000002248,0.0000002487,651388.3995,0.162999542873
1662872400,2022-09-11 05:00:00,MITX/BTC,0.000000215,0.0000002255,0.000000215,0.0000002255,46619.0022,0.01020774412059
1662868800,2022-09-11 04:00:00,MITX/BTC,0.0000002146,0.000000215,0.0000002146,0.000000215,3474.8695,0.00074587161642
1662865200,2022-09-11 03:00:00,MITX/BTC,0.000000219,0.0000002191,0.0000002118,0.0000002146,69084.0606,0.01471862421113
1662861600,2022-09-11 02:00:00,MITX/BTC,0.0000002172,0.000000224,0.0000002172,0.0000002195,15038.1701,0.00334708497843
1662858000,2022-09-11 01:00:00,MITX/BTC,0.0000002198,0.00000022,0.000000216,0.000000216,9168.2259,0.00199375716997
1662854400,2022-09-11 00:00:00,MITX/BTC,0.0000002164,0.0000002164,0.0000002164,0.0000002164,0,0
1662850800,2022-09-10 23:00:00,MITX/BTC,0.0000002164,0.0000002164,0.0000002164,0.0000002164,366.567,0.0000793250988
1662847200,2022-09-10 22:00:00,MITX/BTC,0.0000002209,0.0000002214,0.0000002159,0.0000002159,36987.6912,0.00806165990906
1662843600,2022-09-10 21:00:00,MITX/BTC,0.0000002211,0.0000002215,0.0000002205,0.0000002212,94619.1415,0.02087259931056
1662840000,2022-09-10 20:00:00,MITX/BTC,0.0000002078,0.0000002363,0.0000002078,0.0000002206,240945.1888,0.05354935054484
1662836400,2022-09-10 19:00:00,MITX/BTC,0.000000206,0.0000002086,0.0000002031,0.0000002038,6268.3965,0.0012950300559
1662832800,2022-09-10 18:00:00,MITX/BTC,0.0000002078,0.0000002083,0.0000002063,0.0000002063,4778.3654,0.00099058641124
1662829200,2022-09-10 17:00:00,MITX/BTC,0.0000002051,0.0000002102,0.0000002051,0.0000002102,6092.1923,0.00127010220958
1662825600,2022-09-10 16:00:00,MITX/BTC,0.0000002063,0.0000002063,0.0000002036,0.0000002036,3027.3201,0.00062031067489
1662822000,2022-09-10 15:00:00,MITX/BTC,0.0000002075,0.0000002075,0.0000002075,0.0000002075,314.966,0.000065355445
1662818400,2022-09-10 14:00:00,MITX/BTC,0.0000002107,0.0000002107,0.0000002078,0.0000002078,4843.8437,0.0010186276773
1662814800,2022-09-10 13:00:00,MITX/BTC,0.000000212,0.000000214,0.000000212,0.000000214,1137.9929,0.00024338482956
1662811200,2022-09-10 12:00:00,MITX/BTC,0.0000002103,0.000000212,0.000000209,0.000000212,4493.0256,0.00094144671582
1662807600,2022-09-10 11:00:00,MITX/BTC,0.0000002126,0.0000002143,0.000000211,0.000000211,1023.8233,0.00021840543302
1662804000,2022-09-10 10:00:00,MITX/BTC,0.0000002084,0.0000002126,0.0000002081,0.0000002114,2325.2885,0.00048856385712
1662800400,2022-09-10 09:00:00,MITX/BTC,0.0000002139,0.0000002157,0.0000002063,0.0000002091,38698.2048,0.00810706364134
1662796800,2022-09-10 08:00:00,MITX/BTC,0.0000002093,0.0000002126,0.0000002093,0.0000002126,1446.4827,0.00030345695055
1662793200,2022-09-10 07:00:00,MITX/BTC,0.0000002118,0.000000212,0.0000002088,0.000000212,1472.5893,0.0003118116444
1662789600,2022-09-10 06:00:00,MITX/BTC,0.000000212,0.000000212,0.000000212,0.000000212,0,0
1662786000,2022-09-10 05:00:00,MITX/BTC,0.0000002107,0.0000002126,0.000000209,0.000000212,3464.1417,0.00072660482247
1662782400,2022-09-10 04:00:00,MITX/BTC,0.0000002122,0.0000002149,0.0000002118,0.0000002118,15243.5547,0.00325756413761
1662778800,2022-09-10 03:00:00,MITX/BTC,0.0000002114,0.0000002117,0.000000209,0.000000209,14913.7707,0.00314940121013
1662775200,2022-09-10 02:00:00,MITX/BTC,0.0000002114,0.0000002114,0.0000002114,0.0000002114,0,0
1662771600,2022-09-10 01:00:00,MITX/BTC,0.0000002114,0.0000002114,0.0000002114,0.0000002114,302.6,0.00006396964
1662768000,2022-09-10 00:00:00,MITX/BTC,0.000000211,0.0000002122,0.000000211,0.0000002122,1250.1838,0.00026444405453
1662764400,2022-09-09 23:00:00,MITX/BTC,0.0000002107,0.0000002107,0.0000002102,0.0000002102,380.1625,0.00008007577645
1662760800,2022-09-09 22:00:00,MITX/BTC,0.0000002113,0.0000002113,0.0000002109,0.0000002109,658.5,0.00013901865
1662757200,2022-09-09 21:00:00,MITX/BTC,0.0000002117,0.000000215,0.0000002117,0.0000002126,4077.7294,0.00086844721538
1662753600,2022-09-09 20:00:00,MITX/BTC,0.0000002109,0.000000212,0.0000002068,0.0000002117,4263.9649,0.0008912363089
1662750000,2022-09-09 19:00:00,MITX/BTC,0.0000002125,0.0000002127,0.000000212,0.000000212,1602.7541,0.00034026297339
1662746400,2022-09-09 18:00:00,MITX/BTC,0.0000002054,0.0000002168,0.0000002054,0.0000002133,169197.6708,0.0354300501796
1662742800,2022-09-09 17:00:00,MITX/BTC,0.0000002066,0.0000002091,0.000000203,0.000000203,16851.0965,0.00350305148391
1662739200,2022-09-09 16:00:00,MITX/BTC,0.0000002162,0.0000002162,0.000000201,0.0000002072,62872.3228,0.0129310812357
1662735600,2022-09-09 15:00:00,MITX/BTC,0.0000002175,0.000000218,0.0000002175,0.000000218,1400.5722,0.00030483023065
1662732000,2022-09-09 14:00:00,MITX/BTC,0.000000215,0.0000002175,0.000000215,0.0000002175,2957.153,0.00064317588479
1662728400,2022-09-09 13:00:00,MITX/BTC,0.000000215,0.000000215,0.000000215,0.000000215,48.9245,0.0000105187675
1662724800,2022-09-09 12:00:00,MITX/BTC,0.0000002154,0.0000002154,0.000000212,0.000000212,4221.4716,0.0009051992805
1662721200,2022-09-09 11:00:00,MITX/BTC,0.0000002097,0.0000002179,0.0000002097,0.0000002179,6137.9605,0.00132880318846
1662717600,2022-09-09 10:00:00,MITX/BTC,0.0000002198,0.0000002227,0.0000002097,0.0000002097,31792.399,0.00675406836668
1662714000,2022-09-09 09:00:00,MITX/BTC,0.0000002166,0.0000002198,0.0000002117,0.0000002198,196941.6907,0.04247621023041
1662710400,2022-09-09 08:00:00,MITX/BTC,0.0000002187,0.0000002198,0.0000002174,0.0000002174,4320.162,0.0009445995179
1662706800,2022-09-09 07:00:00,MITX/BTC,0.0000002181,0.0000002198,0.0000002181,0.0000002196,1608.497,0.00035272421074
