https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume IQN
1659225600000,2022-07-31 00:00:00,IQN/BTC,1.814e-05,1.888e-05,1.78e-05,1.842e-05,0.4938179143178298,26808.79013669
1659139200000,2022-07-30 00:00:00,IQN/BTC,1.82e-05,1.862e-05,1.773e-05,1.817e-05,0.4604878159240943,25343.30302279
1659052800000,2022-07-29 00:00:00,IQN/BTC,1.943e-05,2.02e-05,1.79e-05,1.816e-05,0.5622882979419735,30963.01200121
1658966400000,2022-07-28 00:00:00,IQN/BTC,1.979e-05,2.028e-05,1.882e-05,1.972e-05,0.7339372495292037,37217.91326213
1658880000000,2022-07-27 00:00:00,IQN/BTC,2.094e-05,2.13e-05,1.888e-05,1.976e-05,0.7082914930535392,35844.71118692
1658793600000,2022-07-26 00:00:00,IQN/BTC,1.964e-05,2.13e-05,1.86e-05,2.109e-05,0.7648684664974241,36266.87844938
1658707200000,2022-07-25 00:00:00,IQN/BTC,2.11e-05,2.14e-05,1.611e-05,2.03e-05,0.7157854729716039,35260.36812668
1658620800000,2022-07-24 00:00:00,IQN/BTC,2.18e-05,2.21e-05,2.06e-05,2.087e-05,0.7446949386899125,35682.55575898
1658534400000,2022-07-23 00:00:00,IQN/BTC,2.179e-05,2.23e-05,2.07e-05,2.145e-05,0.806552304210939,37601.50602382
1658448000000,2022-07-22 00:00:00,IQN/BTC,2.197e-05,2.239e-05,2.05e-05,2.155e-05,0.7561461066480389,35087.98638738
1658361600000,2022-07-21 00:00:00,IQN/BTC,2.003e-05,2.23e-05,1.9e-05,2.202e-05,0.8026479211520442,36450.85927121
1658275200000,2022-07-20 00:00:00,IQN/BTC,1.989e-05,2.09e-05,1.9e-05,2.008e-05,0.7415246673560512,36928.51929064
1658188800000,2022-07-19 00:00:00,IQN/BTC,2.113e-05,2.21e-05,1.92e-05,2e-05,0.7259559426732001,36297.79713366
1658102400000,2022-07-18 00:00:00,IQN/BTC,2.03e-05,2.149e-05,1.92e-05,2.094e-05,0.7594523381506505,36268.01996899
1658016000000,2022-07-17 00:00:00,IQN/BTC,1.984e-05,2.15e-05,1.87e-05,2.03e-05,0.7078119411450919,34867.58330764
1657929600000,2022-07-16 00:00:00,IQN/BTC,2.033e-05,2.062e-05,1.97e-05,1.977e-05,0.735226924487219,37189.01995383
1657843200000,2022-07-15 00:00:00,IQN/BTC,2.025e-05,2.09e-05,1.97e-05,2.029e-05,0.6754761873172147,33291.08858143
1657756800000,2022-07-14 00:00:00,IQN/BTC,2.1e-05,2.128e-05,1.98e-05,2.034e-05,0.7117838188739459,34994.2880469
1657670400000,2022-07-13 00:00:00,IQN/BTC,2.135e-05,2.23e-05,2.09e-05,2.101e-05,0.744490339451243,35435.0470943
1657584000000,2022-07-12 00:00:00,IQN/BTC,2.063e-05,2.23e-05,2.034e-05,2.108e-05,0.739429596487096,35077.3053362
1657497600000,2022-07-11 00:00:00,IQN/BTC,2.034e-05,2.09e-05,1.99e-05,2.067e-05,0.6715641977276232,32489.80153496
1657411200000,2022-07-10 00:00:00,IQN/BTC,2.041e-05,2.09e-05,1.974e-05,2.066e-05,0.5270051600782961,25508.47822257
1657324800000,2022-07-09 00:00:00,IQN/BTC,2.085e-05,2.153e-05,1.99e-05,2.044e-05,0.4582587903321736,22419.70598494
1657238400000,2022-07-08 00:00:00,IQN/BTC,2.051e-05,2.173e-05,1.966e-05,2.051e-05,0.49981175942872574,24369.17403358
1657152000000,2022-07-07 00:00:00,IQN/BTC,2.115e-05,2.213e-05,2.01e-05,2.068e-05,0.5065336745656,24493.89142
1657065600000,2022-07-06 00:00:00,IQN/BTC,2.164e-05,2.21e-05,2.04e-05,2.077e-05,0.47968954884299314,23095.30808103
1656979200000,2022-07-05 00:00:00,IQN/BTC,2.23e-05,2.242e-05,2.098e-05,2.17e-05,0.628653651613085,28970.21436005
1656892800000,2022-07-04 00:00:00,IQN/BTC,2.27e-05,2.34e-05,2.202e-05,2.227e-05,0.5353809804071396,24040.45713548
1656806400000,2022-07-03 00:00:00,IQN/BTC,2.28e-05,2.34e-05,2.22e-05,2.276e-05,0.600633614280696,26389.8776046
1656720000000,2022-07-02 00:00:00,IQN/BTC,2.276e-05,2.355e-05,2.19e-05,2.26e-05,0.636940367644416,28183.20210816
1656633600000,2022-07-01 00:00:00,IQN/BTC,2.326e-05,2.38e-05,2.152e-05,2.296e-05,0.6829154284400392,29743.70332927
1656547200000,2022-06-30 00:00:00,IQN/BTC,2.291e-05,2.38e-05,2.27e-05,2.344e-05,0.8310302545242865,35453.50915206
1656460800000,2022-06-29 00:00:00,IQN/BTC,2.26e-05,2.38e-05,2.19e-05,2.292e-05,0.7913837719893396,34528.08778313
1656374400000,2022-06-28 00:00:00,IQN/BTC,2.265e-05,2.269e-05,2.21e-05,2.26e-05,0.027308417811832,1208.33707132
1656288000000,2022-06-27 00:00:00,IQN/BTC,2.354e-05,2.359e-05,2.16e-05,2.239e-05,0.7351980804016356,32836.00180445
1656201600000,2022-06-26 00:00:00,IQN/BTC,2.328e-05,2.36e-05,2.299e-05,2.334e-05,0.6449567895815899,27633.11009347
1656115200000,2022-06-25 00:00:00,IQN/BTC,2.277e-05,2.359e-05,2.25e-05,2.338e-05,0.6147119903447082,26292.21515589
1656028800000,2022-06-24 00:00:00,IQN/BTC,2.248e-05,2.329e-05,2.081e-05,2.292e-05,0.5844280650006264,25498.60667542
1655942400000,2022-06-23 00:00:00,IQN/BTC,2.27e-05,2.36e-05,2.22e-05,2.239e-05,0.5264770538947899,23513.93719941
1655856000000,2022-06-22 00:00:00,IQN/BTC,2.308e-05,2.384e-05,2.181e-05,2.256e-05,0.6045226370772,26796.2161825
1655769600000,2022-06-21 00:00:00,IQN/BTC,2.379e-05,2.45e-05,2.285e-05,2.307e-05,0.6011661072213399,26058.34881757
1655683200000,2022-06-20 00:00:00,IQN/BTC,2.454e-05,2.58e-05,2.29e-05,2.347e-05,0.645046833255242,27483.8872286
1655596800000,2022-06-19 00:00:00,IQN/BTC,2.661e-05,2.71e-05,2.4e-05,2.461e-05,0.8242060667394617,33490.69755138
1655510400000,2022-06-18 00:00:00,IQN/BTC,2.333e-05,2.713e-05,2.27e-05,2.64e-05,0.8248757083725841,31245.29198381
1655424000000,2022-06-17 00:00:00,IQN/BTC,2.348e-05,2.39e-05,2.26e-05,2.317e-05,0.738237377128531,31861.7771743
1655337600000,2022-06-16 00:00:00,IQN/BTC,2.231e-05,2.39e-05,2.2e-05,2.341e-05,0.699846796483342,29895.2070262
1655251200000,2022-06-15 00:00:00,IQN/BTC,2.338e-05,2.43e-05,2.22e-05,2.239e-05,0.6052427022875521,27031.8312768
1655164800000,2022-06-14 00:00:00,IQN/BTC,2.325e-05,2.43e-05,2.216e-05,2.32e-05,0.5784348478611681,24932.53654574
1655078400000,2022-06-13 00:00:00,IQN/BTC,2.322e-05,2.43e-05,2.259e-05,2.362e-05,0.5936504472326138,25133.38049249
1654992000000,2022-06-12 00:00:00,IQN/BTC,2.292e-05,2.389e-05,2.19e-05,2.33e-05,0.564115372855487,24210.96020839
1654905600000,2022-06-11 00:00:00,IQN/BTC,2.382e-05,2.43e-05,2.21e-05,2.324e-05,0.6352806426458548,27335.65587977
1654819200000,2022-06-10 00:00:00,IQN/BTC,2.408e-05,2.44e-05,2.288e-05,2.368e-05,0.6764391892439616,28565.84414037
1654732800000,2022-06-09 00:00:00,IQN/BTC,2.371e-05,2.45e-05,2.31e-05,2.402e-05,0.7477121088366541,31128.7305927
1654646400000,2022-06-08 00:00:00,IQN/BTC,2.23e-05,2.49e-05,2.2e-05,2.362e-05,0.7610832395240811,32221.98304505
1654560000000,2022-06-07 00:00:00,IQN/BTC,2.347e-05,2.49e-05,2.21e-05,2.288e-05,0.7821248011749745,34183.77627513
1654473600000,2022-06-06 00:00:00,IQN/BTC,2.457e-05,2.47e-05,2.31e-05,2.337e-05,0.7768422083310067,33241.00164018
1654387200000,2022-06-05 00:00:00,IQN/BTC,2.332e-05,2.607e-05,2.31e-05,2.415e-05,0.66890155797234,27697.7870796
1654300800000,2022-06-04 00:00:00,IQN/BTC,2.386e-05,2.43e-05,2.31e-05,2.333e-05,0.6617304045031059,28363.9264682
1654214400000,2022-06-03 00:00:00,IQN/BTC,2.362e-05,2.45e-05,2.31e-05,2.343e-05,0.6849898447548124,29235.58876461
1654128000000,2022-06-02 00:00:00,IQN/BTC,2.461e-05,2.69e-05,2.31e-05,2.351e-05,0.6741412215541133,28674.65850932
1654041600000,2022-06-01 00:00:00,IQN/BTC,2.364e-05,2.69e-05,2.19e-05,2.489e-05,0.8496308733706472,34135.43083048
1653955200000,2022-05-31 00:00:00,IQN/BTC,2.512e-05,2.61e-05,2.22e-05,2.376e-05,0.8129364542527535,34214.49723286
1653868800000,2022-05-30 00:00:00,IQN/BTC,2.793e-05,2.94e-05,2.18e-05,2.519e-05,0.9021182275762945,35812.55369497
1653782400000,2022-05-29 00:00:00,IQN/BTC,2.802e-05,3.08e-05,2.72e-05,2.775e-05,0.9879824845775776,35602.97241721
1653696000000,2022-05-28 00:00:00,IQN/BTC,2.76e-05,2.98e-05,2.713e-05,2.838e-05,1.0199677206171223,35939.66598369
1653609600000,2022-05-27 00:00:00,IQN/BTC,2.77e-05,2.85e-05,2.714e-05,2.76e-05,0.9731585658781919,35259.36832892
1653523200000,2022-05-26 00:00:00,IQN/BTC,3.13e-05,3.13e-05,2.72e-05,2.81e-05,0.976135530965183,34737.91925143
1653436800000,2022-05-25 00:00:00,IQN/BTC,3.1e-05,3.203e-05,3.007e-05,3.113e-05,0.8198605914333682,26336.67174537
1653350400000,2022-05-24 00:00:00,IQN/BTC,3.26e-05,3.3e-05,3.05e-05,3.1e-05,0.32157346929768,10373.33771928
1653264000000,2022-05-23 00:00:00,IQN/BTC,3.51e-05,3.516e-05,3.025e-05,3.27e-05,0.36234035352283506,11080.74475605
1653177600000,2022-05-22 00:00:00,IQN/BTC,3.54e-05,3.58e-05,3.45e-05,3.49e-05,0.342352985878834,9809.54114266
1653091200000,2022-05-21 00:00:00,IQN/BTC,3.65e-05,3.68e-05,3.18e-05,3.43e-05,0.33282200635845,9703.2654915
1653004800000,2022-05-20 00:00:00,IQN/BTC,3.31e-05,3.55e-05,3.05e-05,3.28e-05,0.3336206885695919,10171.36245639
1652918400000,2022-05-19 00:00:00,IQN/BTC,3.4e-05,3.83e-05,3.14e-05,3.38e-05,0.37012066627985807,10950.31557041
1652832000000,2022-05-18 00:00:00,IQN/BTC,3.27e-05,3.439e-05,3.02e-05,3.19e-05,0.215188655448866,6745.72587614
1652745600000,2022-05-17 00:00:00,IQN/BTC,3.386e-05,3.399e-05,3.14e-05,3.14e-05,0.0012337202788359999,39.29045474
1652659200000,2022-05-16 00:00:00,IQN/BTC,3.64e-05,3.77e-05,3.25e-05,3.25e-05,0.0081547489972,250.91535376
1652572800000,2022-05-15 00:00:00,IQN/BTC,3.52e-05,3.81e-05,3.51e-05,3.71e-05,0.014130920928747001,380.88735657
1652486400000,2022-05-14 00:00:00,IQN/BTC,3.66e-05,3.81e-05,3.5e-05,3.81e-05,0.012866406441507,337.70095647
1652400000000,2022-05-13 00:00:00,IQN/BTC,3.74e-05,3.77e-05,3.51e-05,3.62e-05,0.0064920521434,179.338457
1652313600000,2022-05-12 00:00:00,IQN/BTC,3.77e-05,3.84e-05,3.55e-05,3.76e-05,0.009530078187752,253.45952627
1652227200000,2022-05-11 00:00:00,IQN/BTC,3.85e-05,3.85e-05,3.49e-05,3.65e-05,0.0064055066545,175.493333
1652140800000,2022-05-10 00:00:00,IQN/BTC,3.75e-05,3.84e-05,3.1e-05,3.84e-05,0.008332577661312,216.99420993
1652054400000,2022-05-09 00:00:00,IQN/BTC,3.31e-05,3.74e-05,3.31e-05,3.61e-05,0.0030076422030450006,83.31418845
1651968000000,2022-05-08 00:00:00,IQN/BTC,3.36e-05,3.395e-05,3.22e-05,3.26e-05,0.019856487945676002,609.09472226
1651881600000,2022-05-07 00:00:00,IQN/BTC,3.51e-05,3.55e-05,3.25e-05,3.25e-05,0.07654179253272499,2355.13207793
1651795200000,2022-05-06 00:00:00,IQN/BTC,3.5e-05,3.6e-05,3.49e-05,3.54e-05,0.327462411231504,9250.35059976
1651708800000,2022-05-05 00:00:00,IQN/BTC,3.59e-05,3.67e-05,3.49e-05,3.53e-05,0.36039818809634894,10209.58039933
1651622400000,2022-05-04 00:00:00,IQN/BTC,3.65e-05,3.82e-05,3.485e-05,3.51e-05,0.378730925296425,10790.05485175
1651536000000,2022-05-03 00:00:00,IQN/BTC,3.77e-05,3.83e-05,3.59e-05,3.65e-05,0.3774177855887,10340.2133038
1651449600000,2022-05-02 00:00:00,IQN/BTC,3.81e-05,3.83e-05,3.53e-05,3.69e-05,0.37036231311843004,10036.9190547
1651363200000,2022-05-01 00:00:00,IQN/BTC,3.79e-05,3.9e-05,3.74e-05,3.82e-05,0.372881784452162,9761.30325791
1651276800000,2022-04-30 00:00:00,IQN/BTC,3.87e-05,3.969e-05,3.74e-05,3.82e-05,0.201887408392762,5285.01069091
1651190400000,2022-04-29 00:00:00,IQN/BTC,3.529e-05,3.9e-05,3.484e-05,3.84e-05,0.019716320815488002,513.44585457
1651104000000,2022-04-28 00:00:00,IQN/BTC,3.58e-05,3.67e-05,3.17e-05,3.5e-05,0.006521892108549999,186.33977453
1651017600000,2022-04-27 00:00:00,IQN/BTC,3.71e-05,3.86e-05,3.52e-05,3.59e-05,0.013992283384147,389.75719733
1650931200000,2022-04-26 00:00:00,IQN/BTC,3.61e-05,3.96e-05,3.61e-05,3.68e-05,0.066645224030576,1811.01152257
1650844800000,2022-04-25 00:00:00,IQN/BTC,3.62e-05,3.99e-05,3.59e-05,3.61e-05,0.11575897860587801,3206.61990598
1650758400000,2022-04-24 00:00:00,IQN/BTC,3.65e-05,3.65e-05,3.59e-05,3.64e-05,0.0031829601363559997,87.44395979
1650672000000,2022-04-23 00:00:00,IQN/BTC,3.7e-05,3.759e-05,3.6e-05,3.661e-05,0.2221664233723242,6068.46280722
1650585600000,2022-04-22 00:00:00,IQN/BTC,3.76e-05,3.8e-05,3.54e-05,3.66e-05,0.189748822591608,5184.39405988
1650499200000,2022-04-21 00:00:00,IQN/BTC,3.77e-05,3.85e-05,3.77e-05,3.83e-05,0.006884968787613,179.76419811
1650412800000,2022-04-20 00:00:00,IQN/BTC,3.79e-05,3.887e-05,3.623e-05,3.79e-05,0.17785143534905898,4692.65000921
1650326400000,2022-04-19 00:00:00,IQN/BTC,3.71e-05,3.88e-05,3.65e-05,3.73e-05,0.350474023717029,9396.08642673
1650240000000,2022-04-18 00:00:00,IQN/BTC,3.8e-05,3.997e-05,3.67e-05,3.78e-05,0.40369752365984996,10679.82866825
1650153600000,2022-04-17 00:00:00,IQN/BTC,3.68e-05,3.866e-05,3.66e-05,3.81e-05,0.23135849411381096,6072.40142031
1650067200000,2022-04-16 00:00:00,IQN/BTC,3.75e-05,3.77e-05,3.64e-05,3.76e-05,0.20844258793142398,5543.68584924
1649980800000,2022-04-15 00:00:00,IQN/BTC,3.87e-05,3.9e-05,3.65e-05,3.75e-05,0.29133011014125,7768.8029371
1649894400000,2022-04-14 00:00:00,IQN/BTC,3.6e-05,3.94e-05,3.55e-05,3.9e-05,0.061324436598359996,1572.42145124
1649808000000,2022-04-13 00:00:00,IQN/BTC,3.59e-05,3.85e-05,3.13e-05,3.54e-05,0.110098481214846,3110.12658799
1649721600000,2022-04-12 00:00:00,IQN/BTC,3.75e-05,3.78e-05,3.12e-05,3.52e-05,0.15819766535372803,4494.25185664
1649635200000,2022-04-11 00:00:00,IQN/BTC,3.62e-05,3.81e-05,3.52e-05,3.72e-05,0.07861026472000801,2113.17915914
1649548800000,2022-04-10 00:00:00,IQN/BTC,3.43e-05,3.44e-05,3.38e-05,3.4e-05,0.01724000647396,507.05901394
1649462400000,2022-04-09 00:00:00,IQN/BTC,3.56e-05,3.79e-05,3.2e-05,3.43e-05,0.191106792292878,5571.62659746
1649376000000,2022-04-08 00:00:00,IQN/BTC,3.82e-05,3.91e-05,3.101e-05,3.49e-05,0.203254387402999,5823.90794851
1649289600000,2022-04-07 00:00:00,IQN/BTC,3.83e-05,3.88e-05,3.76e-05,3.81e-05,0.33074049325581595,8680.85284136
1649203200000,2022-04-06 00:00:00,IQN/BTC,3.89e-05,3.99e-05,3.646e-05,3.78e-05,0.432519861908736,11442.32438912
1649116800000,2022-04-05 00:00:00,IQN/BTC,3.9e-05,3.99e-05,3.62e-05,3.91e-05,0.38053380261346803,9732.32231748
