https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAG,Volume USDT
1663254000,2022-09-15 15:00:00,DAG/USDT,0.074547,0.074547,0.072653,0.073713,311594.4264,22940.0772357176
1663250400,2022-09-15 14:00:00,DAG/USDT,0.074624,0.077423,0.073929,0.074618,385121.9582,28936.3460710771
1663246800,2022-09-15 13:00:00,DAG/USDT,0.075267,0.07562,0.074001,0.074624,190519.3959,14239.4886678202
1663243200,2022-09-15 12:00:00,DAG/USDT,0.075225,0.07576,0.0752,0.075284,32861.3792,2482.1775710678
1663239600,2022-09-15 11:00:00,DAG/USDT,0.075201,0.075648,0.075039,0.075225,34101.2816,2569.5129711304
1663236000,2022-09-15 10:00:00,DAG/USDT,0.0753,0.075419,0.075201,0.075201,27821.175,2095.5285533998
1663232400,2022-09-15 09:00:00,DAG/USDT,0.074399,0.075625,0.074129,0.075452,168197.1255,12554.2437069477
1663228800,2022-09-15 08:00:00,DAG/USDT,0.075265,0.075329,0.074193,0.074399,342994.0702,25644.4698474404
1663225200,2022-09-15 07:00:00,DAG/USDT,0.075623,0.076268,0.075265,0.075274,275117.025,20778.6269002882
1663221600,2022-09-15 06:00:00,DAG/USDT,0.075827,0.075967,0.074982,0.075627,159418.979,12023.3332599388
1663218000,2022-09-15 05:00:00,DAG/USDT,0.075728,0.075997,0.075331,0.075607,127859.3402,9674.1701362308
1663214400,2022-09-15 04:00:00,DAG/USDT,0.076279,0.076408,0.07533,0.075691,70276.7852,5331.3581333946
1663210800,2022-09-15 03:00:00,DAG/USDT,0.076218,0.076329,0.075951,0.076274,91720.5684,6986.4700499807
1663207200,2022-09-15 02:00:00,DAG/USDT,0.076218,0.076645,0.076218,0.076219,29915.8611,2286.0035163435
1663203600,2022-09-15 01:00:00,DAG/USDT,0.07633,0.076603,0.076218,0.076218,57856.303,4412.603648044
1663200000,2022-09-15 00:00:00,DAG/USDT,0.076213,0.076603,0.076197,0.07633,26942.4893,2057.8768991874
1663196400,2022-09-14 23:00:00,DAG/USDT,0.075891,0.07663,0.075752,0.076198,78454.6121,5968.5508270989
1663192800,2022-09-14 22:00:00,DAG/USDT,0.075816,0.076067,0.075655,0.075891,170728.2434,12965.1689437342
1663189200,2022-09-14 21:00:00,DAG/USDT,0.075435,0.075815,0.075078,0.075815,216555.5361,16340.1707810571
1663185600,2022-09-14 20:00:00,DAG/USDT,0.0756,0.075648,0.075026,0.075384,122887.1519,9267.2681822456
1663182000,2022-09-14 19:00:00,DAG/USDT,0.075527,0.0756,0.07509,0.0756,91257.3444,6861.0792956118
1663178400,2022-09-14 18:00:00,DAG/USDT,0.0764,0.076652,0.072665,0.07544,881232.5638,65691.4051289768
1663174800,2022-09-14 17:00:00,DAG/USDT,0.076784,0.076792,0.076,0.076336,131847.5561,10055.4683485204
1663171200,2022-09-14 16:00:00,DAG/USDT,0.076653,0.0771,0.076146,0.076684,115724.6844,8869.5692855062
1663167600,2022-09-14 15:00:00,DAG/USDT,0.076318,0.077055,0.0762,0.076407,229648.659,17599.5740876002
1663164000,2022-09-14 14:00:00,DAG/USDT,0.0764,0.0764,0.076052,0.076361,168752.7108,12883.4949156601
1663160400,2022-09-14 13:00:00,DAG/USDT,0.07651,0.077,0.076373,0.0764,370606.95,28371.2726630806
1663156800,2022-09-14 12:00:00,DAG/USDT,0.076544,0.076544,0.076,0.076509,297391.7502,22714.321604718
1663153200,2022-09-14 11:00:00,DAG/USDT,0.076672,0.076864,0.076328,0.076521,35155.5078,2691.1747511955
1663149600,2022-09-14 10:00:00,DAG/USDT,0.077232,0.077232,0.076,0.076671,223155.6872,17036.5854719475
1663146000,2022-09-14 09:00:00,DAG/USDT,0.076885,0.077976,0.076885,0.077233,80444.5653,6235.5564810331
1663142400,2022-09-14 08:00:00,DAG/USDT,0.076639,0.077417,0.076429,0.076885,201913.7488,15520.6180782715
1663138800,2022-09-14 07:00:00,DAG/USDT,0.0766,0.077195,0.076549,0.076714,52209.3717,4017.5057918862
1663135200,2022-09-14 06:00:00,DAG/USDT,0.075937,0.076736,0.075937,0.076729,193392.4294,14803.6620759756
1663131600,2022-09-14 05:00:00,DAG/USDT,0.076005,0.076074,0.0756,0.075895,138048.5866,10486.0577433538
1663128000,2022-09-14 04:00:00,DAG/USDT,0.075843,0.076543,0.075672,0.07588,61761.3473,4700.9572169042
1663124400,2022-09-14 03:00:00,DAG/USDT,0.075869,0.07658,0.075448,0.075873,85845.6639,6517.5657941341
1663120800,2022-09-14 02:00:00,DAG/USDT,0.075694,0.076864,0.075542,0.075864,105243.3286,8027.1449653071
1663117200,2022-09-14 01:00:00,DAG/USDT,0.075592,0.076368,0.075515,0.075671,64830.0779,4916.6012487881
1663113600,2022-09-14 00:00:00,DAG/USDT,0.075963,0.076527,0.07533,0.075592,124114.2367,9412.0084081795
1663110000,2022-09-13 23:00:00,DAG/USDT,0.075182,0.076018,0.075,0.075565,138429.9277,10450.271072156
1663106400,2022-09-13 22:00:00,DAG/USDT,0.074602,0.076,0.074117,0.0752,232293.7969,17488.9229093217
1663102800,2022-09-13 21:00:00,DAG/USDT,0.075349,0.075422,0.0735,0.074392,342420.4325,25451.859885216
1663099200,2022-09-13 20:00:00,DAG/USDT,0.075347,0.075662,0.074784,0.075021,159137.5814,11948.2751999869
1663095600,2022-09-13 19:00:00,DAG/USDT,0.075239,0.075997,0.074997,0.075141,155659.5047,11732.7756663441
1663092000,2022-09-13 18:00:00,DAG/USDT,0.075479,0.076067,0.075212,0.075248,183062.8541,13822.7548950405
1663088400,2022-09-13 17:00:00,DAG/USDT,0.075544,0.075544,0.074997,0.075544,408271.5518,30750.4621922323
1663084800,2022-09-13 16:00:00,DAG/USDT,0.075595,0.075995,0.075447,0.075465,100231.7951,7583.4982482512
1663081200,2022-09-13 15:00:00,DAG/USDT,0.075303,0.075662,0.075,0.075457,215732.2409,16216.4622511762
1663077600,2022-09-13 14:00:00,DAG/USDT,0.075432,0.076018,0.075,0.075301,243834.0647,18404.0240252596
1663074000,2022-09-13 13:00:00,DAG/USDT,0.077,0.077,0.074621,0.075458,910364.7682,68861.066703144
1663070400,2022-09-13 12:00:00,DAG/USDT,0.080822,0.080898,0.076085,0.076999,1603731.0712,125759.8256680247
1663066800,2022-09-13 11:00:00,DAG/USDT,0.080762,0.080898,0.080331,0.080603,158803.326,12836.3105803123
1663063200,2022-09-13 10:00:00,DAG/USDT,0.08085,0.080898,0.080569,0.080762,119831.5506,9691.3567156814
1663059600,2022-09-13 09:00:00,DAG/USDT,0.080581,0.080898,0.08022,0.080537,101532.8271,8191.2255686666
1663056000,2022-09-13 08:00:00,DAG/USDT,0.080617,0.080898,0.080241,0.080581,51794.4907,4172.1980699934
1663052400,2022-09-13 07:00:00,DAG/USDT,0.080469,0.080898,0.080469,0.080617,35131.9266,2836.5595855427
1663048800,2022-09-13 06:00:00,DAG/USDT,0.080599,0.080898,0.080344,0.080469,22964.8187,1853.5133351013
1663045200,2022-09-13 05:00:00,DAG/USDT,0.080824,0.080898,0.080253,0.080253,96118.8959,7759.4655612129
1663041600,2022-09-13 04:00:00,DAG/USDT,0.080399,0.080898,0.080198,0.080806,46889.5128,3786.5867810873
1663038000,2022-09-13 03:00:00,DAG/USDT,0.080747,0.080898,0.079315,0.080328,208076.9143,16708.0053846277
1663034400,2022-09-13 02:00:00,DAG/USDT,0.080305,0.080748,0.080305,0.080748,86904.4163,7002.08129323
1663030800,2022-09-13 01:00:00,DAG/USDT,0.080201,0.0807,0.080006,0.080305,61476.0172,4945.6672393726
1663027200,2022-09-13 00:00:00,DAG/USDT,0.079918,0.08056,0.079882,0.080195,143545.1044,11479.3214085119
1663023600,2022-09-12 23:00:00,DAG/USDT,0.080143,0.080324,0.079882,0.079882,104779.7866,8375.7827381593
1663020000,2022-09-12 22:00:00,DAG/USDT,0.0799,0.080643,0.079882,0.080143,174392.6928,13969.5719505277
1663016400,2022-09-12 21:00:00,DAG/USDT,0.079759,0.0807,0.079584,0.0799,200401.9672,16018.7197913536
1663012800,2022-09-12 20:00:00,DAG/USDT,0.079584,0.08,0.079081,0.079678,624428.5069,49712.1089580708
1663009200,2022-09-12 19:00:00,DAG/USDT,0.079131,0.079767,0.079102,0.079584,222912.6907,17710.4490183728
1663005600,2022-09-12 18:00:00,DAG/USDT,0.079089,0.079136,0.078837,0.079057,168460.9423,13292.9724687167
1663002000,2022-09-12 17:00:00,DAG/USDT,0.078936,0.0793,0.078472,0.078831,320619.1799,25296.2629355823
1662998400,2022-09-12 16:00:00,DAG/USDT,0.079,0.079002,0.078667,0.078853,256851.843,20240.9422994664
1662994800,2022-09-12 15:00:00,DAG/USDT,0.079197,0.0793,0.0761,0.079,686082.697,53504.4696839329
1662991200,2022-09-12 14:00:00,DAG/USDT,0.079274,0.079656,0.078741,0.079197,64707.9441,5125.5828962649
1662987600,2022-09-12 13:00:00,DAG/USDT,0.079089,0.08,0.0781,0.079028,348396.1449,27607.0674791366
1662984000,2022-09-12 12:00:00,DAG/USDT,0.078495,0.079061,0.077959,0.079061,148803.927,11653.2883941662
1662980400,2022-09-12 11:00:00,DAG/USDT,0.078649,0.078992,0.078,0.078493,104178.5237,8175.5363208976
1662976800,2022-09-12 10:00:00,DAG/USDT,0.079266,0.079316,0.078,0.078635,221477.4575,17377.3057182482
1662973200,2022-09-12 09:00:00,DAG/USDT,0.079094,0.079317,0.078817,0.078992,56793.0892,4494.7879240936
1662969600,2022-09-12 08:00:00,DAG/USDT,0.079413,0.079413,0.078829,0.079157,59879.0985,4733.2190047639
1662966000,2022-09-12 07:00:00,DAG/USDT,0.079238,0.079471,0.079081,0.079232,101602.5428,8068.1372874399
1662962400,2022-09-12 06:00:00,DAG/USDT,0.078883,0.080614,0.078642,0.079223,224347.8117,17862.0632911034
1662958800,2022-09-12 05:00:00,DAG/USDT,0.078613,0.078992,0.07838,0.078684,47439.7526,3735.9252386965
1662955200,2022-09-12 04:00:00,DAG/USDT,0.078578,0.078613,0.077025,0.078502,147233.9986,11485.2787571755
1662951600,2022-09-12 03:00:00,DAG/USDT,0.078732,0.07913,0.078,0.07855,72853.3065,5721.7997329998
1662948000,2022-09-12 02:00:00,DAG/USDT,0.07888,0.079091,0.078276,0.078953,65417.4595,5144.5396455381
1662944400,2022-09-12 01:00:00,DAG/USDT,0.078793,0.079606,0.07855,0.078742,114183.8677,9017.4392740105
1662940800,2022-09-12 00:00:00,DAG/USDT,0.079321,0.079658,0.078048,0.078801,236553.7638,18638.5967016719
1662937200,2022-09-11 23:00:00,DAG/USDT,0.078879,0.080898,0.077501,0.079124,350259.9015,27736.0702518806
1662933600,2022-09-11 22:00:00,DAG/USDT,0.078954,0.079293,0.078059,0.07888,199669.3278,15734.7926443646
1662930000,2022-09-11 21:00:00,DAG/USDT,0.078664,0.079149,0.077924,0.078685,244390.8224,19198.4832927514
1662926400,2022-09-11 20:00:00,DAG/USDT,0.078891,0.079293,0.078313,0.078823,125979.6853,9931.3613956273
1662922800,2022-09-11 19:00:00,DAG/USDT,0.078662,0.078954,0.077859,0.078645,204472.4283,16065.3985690493
1662919200,2022-09-11 18:00:00,DAG/USDT,0.078586,0.079991,0.077713,0.078654,352680.5522,27820.1770456085
1662915600,2022-09-11 17:00:00,DAG/USDT,0.078302,0.079418,0.078161,0.078561,159355.0132,12544.1224608697
1662912000,2022-09-11 16:00:00,DAG/USDT,0.0784,0.078659,0.0775,0.078302,124612.4914,9730.9554895053
1662908400,2022-09-11 15:00:00,DAG/USDT,0.07653,0.08185,0.07644,0.0784,1184419.1685,92872.611325999
1662904800,2022-09-11 14:00:00,DAG/USDT,0.076773,0.0774,0.076019,0.076483,98740.3022,7566.2941969502
1662901200,2022-09-11 13:00:00,DAG/USDT,0.076652,0.07699,0.07656,0.076731,105849.9154,8129.9215674659
1662897600,2022-09-11 12:00:00,DAG/USDT,0.076558,0.07699,0.07625,0.07656,108541.033,8325.3406085543
1662894000,2022-09-11 11:00:00,DAG/USDT,0.076489,0.07687,0.07625,0.076557,59796.53775118,4574.429640275175
1662890400,2022-09-11 10:00:00,DAG/USDT,0.076373,0.076698,0.076215,0.076488,65992.6629,5046.324207617
1662886800,2022-09-11 09:00:00,DAG/USDT,0.07656,0.076561,0.076055,0.076374,81141.8214,6197.3130585515
1662883200,2022-09-11 08:00:00,DAG/USDT,0.075728,0.07735,0.075496,0.07656,343351.6163,26340.4401207679
1662879600,2022-09-11 07:00:00,DAG/USDT,0.075545,0.076306,0.07492,0.075732,146381.2298,11095.5855475862
1662876000,2022-09-11 06:00:00,DAG/USDT,0.075958,0.076064,0.07518,0.075625,49323.4224,3728.6613810162
1662872400,2022-09-11 05:00:00,DAG/USDT,0.075848,0.076158,0.075683,0.07581,151518.6815,11530.3004876348
1662868800,2022-09-11 04:00:00,DAG/USDT,0.075811,0.076158,0.07546,0.075848,36312.9748,2753.6464508624
1662865200,2022-09-11 03:00:00,DAG/USDT,0.075455,0.076158,0.075385,0.075988,151781.4002,11502.0761940343
1662861600,2022-09-11 02:00:00,DAG/USDT,0.075726,0.07588,0.074871,0.075452,64610.1348,4860.1951753371
1662858000,2022-09-11 01:00:00,DAG/USDT,0.075475,0.0759,0.075254,0.075535,96677.3845,7312.8072958945
1662854400,2022-09-11 00:00:00,DAG/USDT,0.074966,0.076044,0.074957,0.075518,114571.2611,8667.449088059
1662850800,2022-09-10 23:00:00,DAG/USDT,0.075948,0.076158,0.074012,0.075188,774893.1363,58187.7636136092
1662847200,2022-09-10 22:00:00,DAG/USDT,0.075858,0.076158,0.075242,0.075949,170766.9647,12925.2225178398
1662843600,2022-09-10 21:00:00,DAG/USDT,0.07541,0.076158,0.075,0.075857,132846.4593,10062.8405840315
1662840000,2022-09-10 20:00:00,DAG/USDT,0.076496,0.076496,0.074898,0.075355,498470.327,37597.9840897708
1662836400,2022-09-10 19:00:00,DAG/USDT,0.076505,0.07687,0.075466,0.076501,261681.3821,19925.2388944984
1662832800,2022-09-10 18:00:00,DAG/USDT,0.076247,0.077056,0.075966,0.076422,231960.8199,17763.5118544809
1662829200,2022-09-10 17:00:00,DAG/USDT,0.075737,0.076478,0.075609,0.076172,51101.8096,3889.3650993556
1662825600,2022-09-10 16:00:00,DAG/USDT,0.075752,0.07715,0.075609,0.075937,322133.6882,24567.1626377045
1662822000,2022-09-10 15:00:00,DAG/USDT,0.075549,0.07648,0.075411,0.075752,93274.1762,7078.6769455719
1662818400,2022-09-10 14:00:00,DAG/USDT,0.074874,0.077103,0.074817,0.075601,477716.6631,36342.5620106659
1662814800,2022-09-10 13:00:00,DAG/USDT,0.075,0.075189,0.074567,0.074874,131368.0363,9847.6836956314
1662811200,2022-09-10 12:00:00,DAG/USDT,0.075,0.075257,0.074568,0.075,63413.934,4753.1789899708
1662807600,2022-09-10 11:00:00,DAG/USDT,0.07507,0.075326,0.07478,0.075001,71277.1341,5350.9520769784
1662804000,2022-09-10 10:00:00,DAG/USDT,0.075282,0.075282,0.074567,0.07507,40879.8615,3061.7048841587
1662800400,2022-09-10 09:00:00,DAG/USDT,0.075319,0.075395,0.074473,0.074975,91612.5171,6876.879544119
1662796800,2022-09-10 08:00:00,DAG/USDT,0.075565,0.07598,0.07367,0.075044,430441.9627,32335.6262821394
1662793200,2022-09-10 07:00:00,DAG/USDT,0.075503,0.075999,0.07513,0.075481,162777.2219,12315.307368857
1662789600,2022-09-10 06:00:00,DAG/USDT,0.074684,0.075911,0.074556,0.075152,331906.3224,25016.3787676927
1662786000,2022-09-10 05:00:00,DAG/USDT,0.075036,0.075593,0.074393,0.074672,262177.5184,19624.6984186641
1662782400,2022-09-10 04:00:00,DAG/USDT,0.074778,0.075039,0.074533,0.075039,58984.0245,4415.8795446592
1662778800,2022-09-10 03:00:00,DAG/USDT,0.075136,0.075136,0.073671,0.074778,228670.912,17027.8953036341
1662775200,2022-09-10 02:00:00,DAG/USDT,0.07534,0.075914,0.07416,0.07486,220413.8346,16570.8461595444
1662771600,2022-09-10 01:00:00,DAG/USDT,0.075077,0.075339,0.074841,0.075339,84189.7928,6333.0276112858
1662768000,2022-09-10 00:00:00,DAG/USDT,0.075732,0.075733,0.07357,0.075077,389288.3536,29033.9652138967
1662764400,2022-09-09 23:00:00,DAG/USDT,0.075345,0.07639,0.075094,0.075696,256682.2785,19466.68807687
1662760800,2022-09-09 22:00:00,DAG/USDT,0.07533,0.076018,0.075048,0.075162,79839.5469,6038.5789764744
1662757200,2022-09-09 21:00:00,DAG/USDT,0.075189,0.07614,0.07444,0.075081,183329.2028,13797.7157254038
1662753600,2022-09-09 20:00:00,DAG/USDT,0.075371,0.075733,0.07406,0.075156,167407.3506,12531.7064376399
1662750000,2022-09-09 19:00:00,DAG/USDT,0.075172,0.076013,0.074856,0.075107,177857.4272,13434.6238645525
1662746400,2022-09-09 18:00:00,DAG/USDT,0.075598,0.075598,0.073246,0.074815,381195.4236,28375.4677971905
1662742800,2022-09-09 17:00:00,DAG/USDT,0.075323,0.0766,0.075039,0.07546,327167.2129,24870.2431189863
1662739200,2022-09-09 16:00:00,DAG/USDT,0.075,0.076378,0.074412,0.075039,434162.1816,32763.3350910571
1662735600,2022-09-09 15:00:00,DAG/USDT,0.074999,0.075162,0.074399,0.075,137403.9503,10259.3341966873
1662732000,2022-09-09 14:00:00,DAG/USDT,0.075039,0.075362,0.074129,0.075,129115.6884,9658.5440816241
1662728400,2022-09-09 13:00:00,DAG/USDT,0.075758,0.07613,0.073017,0.075037,560513.4522,41710.7479153876
1662724800,2022-09-09 12:00:00,DAG/USDT,0.074714,0.076296,0.07463,0.075604,605628.739,45746.7527464344
1662721200,2022-09-09 11:00:00,DAG/USDT,0.074223,0.075752,0.073987,0.074714,334216.0316,25081.2420299567
1662717600,2022-09-09 10:00:00,DAG/USDT,0.073933,0.075041,0.073469,0.074201,291212.1517,21687.0584667565
1662714000,2022-09-09 09:00:00,DAG/USDT,0.074053,0.074875,0.073132,0.073954,173533.8378,12813.713236853
1662710400,2022-09-09 08:00:00,DAG/USDT,0.073801,0.0744,0.073686,0.07386,189719.6617,14039.8254868584
1662706800,2022-09-09 07:00:00,DAG/USDT,0.073263,0.074069,0.073085,0.0738,243500.896,17924.3580877316
1662703200,2022-09-09 06:00:00,DAG/USDT,0.073291,0.074396,0.0732,0.073421,162263.6029,11964.0831745293
1662699600,2022-09-09 05:00:00,DAG/USDT,0.073095,0.074045,0.072909,0.073362,146646.5016,10808.848358403
1662696000,2022-09-09 04:00:00,DAG/USDT,0.07259,0.073959,0.072532,0.073116,355879.5835,26048.7177894667
1662692400,2022-09-09 03:00:00,DAG/USDT,0.072158,0.073216,0.071857,0.07255,422049.1195,30639.5733691251
1662688800,2022-09-09 02:00:00,DAG/USDT,0.071761,0.072194,0.071761,0.071829,78887.9969,5684.7934905549
1662685200,2022-09-09 01:00:00,DAG/USDT,0.071892,0.072193,0.071674,0.0718,49060.0348,3525.8484157923
1662681600,2022-09-09 00:00:00,DAG/USDT,0.071949,0.072194,0.071628,0.07197,170741.7032,12297.7504455725
1662678000,2022-09-08 23:00:00,DAG/USDT,0.072053,0.072093,0.071575,0.072012,69376.1189,4988.4872893576
1662674400,2022-09-08 22:00:00,DAG/USDT,0.072147,0.072182,0.071221,0.071787,201364.6574,14459.3069290297
1662670800,2022-09-08 21:00:00,DAG/USDT,0.072035,0.072382,0.072,0.072148,148209.0932,10685.3181326557
1662667200,2022-09-08 20:00:00,DAG/USDT,0.071855,0.072119,0.071236,0.072081,268004.4077,19287.6451240512
1662663600,2022-09-08 19:00:00,DAG/USDT,0.071551,0.071908,0.070376,0.071855,115652.6099,8249.0691745874
1662660000,2022-09-08 18:00:00,DAG/USDT,0.072095,0.072507,0.069868,0.071486,558833.3217,39829.6058549377
1662656400,2022-09-08 17:00:00,DAG/USDT,0.072442,0.072558,0.070805,0.072095,443430.8804,31767.5225522039
1662652800,2022-09-08 16:00:00,DAG/USDT,0.072667,0.072845,0.072032,0.072251,219756.1209,15907.4049636361
1662649200,2022-09-08 15:00:00,DAG/USDT,0.07271,0.0732,0.072381,0.072652,137643.3547,10057.2200714147
1662645600,2022-09-08 14:00:00,DAG/USDT,0.072392,0.072832,0.07172,0.072481,148554.4378,10740.4218341951
1662642000,2022-09-08 13:00:00,DAG/USDT,0.0728,0.0728,0.07141,0.072214,420497.7061,30270.8668920349
1662638400,2022-09-08 12:00:00,DAG/USDT,0.07477,0.074781,0.068201,0.0728,2372458.99995247,169165.93740413422808
1662634800,2022-09-08 11:00:00,DAG/USDT,0.074411,0.074781,0.07384,0.074771,133795.1661,9950.4549342144
1662631200,2022-09-08 10:00:00,DAG/USDT,0.074711,0.075,0.073695,0.074411,169776.9333,12640.9766937931
