https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume OLT,Volume BTC
1663459200,2022-09-18 00:00:00,OLT/BTC,0.0000002615,0.0000002615,0.0000002597,0.0000002615,5479.4245,0.00143069592434
1663372800,2022-09-17 00:00:00,OLT/BTC,0.0000002685,0.0000002756,0.0000002572,0.0000002615,2714941.3478,0.71260781463738
1663286400,2022-09-16 00:00:00,OLT/BTC,0.000000266,0.0000002783,0.0000002645,0.0000002666,999444.0419,0.27007392276738
1663200000,2022-09-15 00:00:00,OLT/BTC,0.000000269,0.0000002763,0.0000002643,0.000000266,909682.947,0.24690837970957
1663113600,2022-09-14 00:00:00,OLT/BTC,0.0000002664,0.0000002733,0.0000002555,0.0000002671,7245527.8048,1.91872938886339
1663027200,2022-09-13 00:00:00,OLT/BTC,0.0000002614,0.0000002799,0.000000256,0.0000002664,12978631.7581,3.45567822830287
1662940800,2022-09-12 00:00:00,OLT/BTC,0.0000002591,0.0000002756,0.0000002556,0.0000002589,3985839.7325,1.0516659145643
1662854400,2022-09-11 00:00:00,OLT/BTC,0.0000002601,0.0000002756,0.0000002506,0.00000026,2794832.1394,0.74908919758018
1662768000,2022-09-10 00:00:00,OLT/BTC,0.0000002585,0.0000002643,0.0000002466,0.00000026,2397940.6656,0.61221885649133
1662681600,2022-09-09 00:00:00,OLT/BTC,0.0000002645,0.0000002719,0.0000002368,0.0000002602,13974837.8865,3.57277933856998
1662595200,2022-09-08 00:00:00,OLT/BTC,0.0000002669,0.0000002923,0.0000002608,0.0000002667,15556044.9435,4.19172138596159
1662508800,2022-09-07 00:00:00,OLT/BTC,0.0000002719,0.0000002739,0.0000002646,0.0000002669,17729808.2918,4.79003225151259
1662422400,2022-09-06 00:00:00,OLT/BTC,0.0000002776,0.00000028,0.0000002649,0.0000002719,17484791.1955,4.72879556716678
1662336000,2022-09-05 00:00:00,OLT/BTC,0.0000002655,0.0000002839,0.0000002638,0.0000002776,17786332.9045,4.75482469079752
1662249600,2022-09-04 00:00:00,OLT/BTC,0.0000002717,0.0000002843,0.0000002644,0.0000002655,17393546.9188,4.70486726411647
1662163200,2022-09-03 00:00:00,OLT/BTC,0.0000002701,0.0000002775,0.0000002615,0.0000002717,17718826.1893,4.7432543305686
1662076800,2022-09-02 00:00:00,OLT/BTC,0.0000002691,0.0000002751,0.0000002567,0.0000002701,20458097.9704,5.41980908196832
1661990400,2022-09-01 00:00:00,OLT/BTC,0.0000002604,0.0000002895,0.0000002526,0.0000002691,19457622.5887,5.17305149997811
1661904000,2022-08-31 00:00:00,OLT/BTC,0.0000002671,0.0000002695,0.0000002527,0.0000002601,17697936.0563,4.59959624673931
1661817600,2022-08-30 00:00:00,OLT/BTC,0.0000002744,0.0000002755,0.0000002589,0.0000002671,18200520.9827,4.90414473044004
1661731200,2022-08-29 00:00:00,OLT/BTC,0.0000002707,0.000000278,0.0000002587,0.0000002744,6696511.7936,1.80693844581525
1661644800,2022-08-28 00:00:00,OLT/BTC,0.0000002684,0.0000002727,0.0000002556,0.0000002708,2790012.8415,0.74092365180362
1661558400,2022-08-27 00:00:00,OLT/BTC,0.0000002646,0.0000002788,0.0000002646,0.000000268,1433410.0452,0.3894152539627
1661472000,2022-08-26 00:00:00,OLT/BTC,0.000000268,0.0000002808,0.0000002609,0.0000002655,2125043.8784,0.5753634129525
1661385600,2022-08-25 00:00:00,OLT/BTC,0.0000002898,0.0000003063,0.0000002557,0.0000002707,9165536.1962,2.59733548231439
1661299200,2022-08-24 00:00:00,OLT/BTC,0.0000002845,0.0000002951,0.0000002699,0.00000029,2403526.8888,0.68302153848858
1661212800,2022-08-23 00:00:00,OLT/BTC,0.0000002781,0.0000002946,0.0000002497,0.0000002876,15613056.8511,4.11019210361184
1661126400,2022-08-22 00:00:00,OLT/BTC,0.0000003,0.0000003001,0.0000002647,0.0000002814,8150824.1889,2.26064618819311
1661040000,2022-08-21 00:00:00,OLT/BTC,0.0000003012,0.000000306,0.0000002978,0.0000003001,1155843.6574,0.35000585147918
1660953600,2022-08-20 00:00:00,OLT/BTC,0.0000002954,0.000000316,0.0000002851,0.0000002989,3116989.6838,0.93170600187095
1660867200,2022-08-19 00:00:00,OLT/BTC,0.0000003593,0.00000036,0.0000002249,0.0000002974,26373155.6518,7.52332521696606
1660780800,2022-08-18 00:00:00,OLT/BTC,0.0000003492,0.0000003798,0.0000003405,0.0000003584,1916974.6838,0.68542814163435
1660694400,2022-08-17 00:00:00,OLT/BTC,0.0000003268,0.0000003732,0.000000308,0.0000003514,7193404.1416,2.41797209588692
1660608000,2022-08-16 00:00:00,OLT/BTC,0.0000003369,0.0000003381,0.0000003209,0.0000003242,2749234.2011,0.9100113180486
