https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHZ,Volume USDT,tradecount
1652659200000,2022-05-16 00:00:00,CHZ/USDT,0.12574,0.12578,0.11072,0.11392,288160987,33287326.92398,142661
1652572800000,2022-05-15 00:00:00,CHZ/USDT,0.11733,0.12587,0.11222,0.12576,306528639,36188493.16858,143926
1652486400000,2022-05-14 00:00:00,CHZ/USDT,0.11093,0.12126,0.10488,0.11734,440829972,49421963.08050,190433
1652400000000,2022-05-13 00:00:00,CHZ/USDT,0.09695,0.12421,0.09566,0.11094,528882570,59860197.37226,249687
1652313600000,2022-05-12 00:00:00,CHZ/USDT,0.10751,0.11284,0.08439,0.09695,1168361081,112356480.00966,503303
1652227200000,2022-05-11 00:00:00,CHZ/USDT,0.14176,0.14721,0.09936,0.10745,1155194860,139381534.34819,572172
1652140800000,2022-05-10 00:00:00,CHZ/USDT,0.13279,0.15463,0.12849,0.14174,791200466,113162555.28126,430679
1652054400000,2022-05-09 00:00:00,CHZ/USDT,0.16261,0.16589,0.13116,0.13279,549867802,80081014.50026,297093
1651968000000,2022-05-08 00:00:00,CHZ/USDT,0.16760,0.16874,0.15938,0.16262,249358295,40837531.83471,158051
1651881600000,2022-05-07 00:00:00,CHZ/USDT,0.17287,0.17400,0.16230,0.16758,207253399,35256171.48254,135414
1651795200000,2022-05-06 00:00:00,CHZ/USDT,0.17570,0.17648,0.16672,0.17291,232805410,40161267.27258,161340
1651708800000,2022-05-05 00:00:00,CHZ/USDT,0.19585,0.19750,0.16955,0.17568,370476125,68027477.13463,226920
1651622400000,2022-05-04 00:00:00,CHZ/USDT,0.17769,0.19745,0.17702,0.19581,367599299,68400081.44989,211899
1651536000000,2022-05-03 00:00:00,CHZ/USDT,0.17864,0.19150,0.17475,0.17768,285292465,52008357.78961,178813
1651449600000,2022-05-02 00:00:00,CHZ/USDT,0.18188,0.18545,0.17181,0.17861,303004145,54248233.85641,172856
1651363200000,2022-05-01 00:00:00,CHZ/USDT,0.17074,0.18562,0.16726,0.18186,249382472,44394463.46073,183418
1651276800000,2022-04-30 00:00:00,CHZ/USDT,0.19011,0.19307,0.16645,0.17075,230511430,42067515.63429,175996
1651190400000,2022-04-29 00:00:00,CHZ/USDT,0.20214,0.20373,0.18556,0.19011,227505581,44563840.40677,176645
1651104000000,2022-04-28 00:00:00,CHZ/USDT,0.20932,0.21033,0.19867,0.20212,272615996,55832197.23368,196681
1651017600000,2022-04-27 00:00:00,CHZ/USDT,0.19633,0.21176,0.19343,0.20932,257394902,51944339.36915,171033
1650931200000,2022-04-26 00:00:00,CHZ/USDT,0.21230,0.21841,0.19233,0.19634,374716252,77888015.54790,265490
1650844800000,2022-04-25 00:00:00,CHZ/USDT,0.21144,0.21289,0.19256,0.21231,316806822,64012831.15084,231787
1650758400000,2022-04-24 00:00:00,CHZ/USDT,0.21612,0.21850,0.20788,0.21144,152446388,32567656.23666,124803
1650672000000,2022-04-23 00:00:00,CHZ/USDT,0.21996,0.22192,0.21493,0.21611,135882156,29738317.07810,122563
1650585600000,2022-04-22 00:00:00,CHZ/USDT,0.21794,0.22446,0.21658,0.21994,199526464,44068474.73204,173599
1650499200000,2022-04-21 00:00:00,CHZ/USDT,0.22581,0.23533,0.21422,0.21796,305900040,69581758.30672,244911
1650412800000,2022-04-20 00:00:00,CHZ/USDT,0.23006,0.23804,0.22041,0.22578,394668513,90618407.19554,301787
1650326400000,2022-04-19 00:00:00,CHZ/USDT,0.22968,0.23542,0.22510,0.23006,274764568,63226063.13745,218168
1650240000000,2022-04-18 00:00:00,CHZ/USDT,0.22174,0.23092,0.21073,0.22969,352039125,77467785.44175,291436
1650153600000,2022-04-17 00:00:00,CHZ/USDT,0.23448,0.24457,0.22108,0.22168,342792302,80182990.02347,255109
1650067200000,2022-04-16 00:00:00,CHZ/USDT,0.23876,0.24128,0.22911,0.23448,202215976,47578682.73326,161480
1649980800000,2022-04-15 00:00:00,CHZ/USDT,0.23701,0.24427,0.23263,0.23877,303214587,72323991.96107,241327
1649894400000,2022-04-14 00:00:00,CHZ/USDT,0.24280,0.25885,0.23215,0.23698,939835023,231662715.23156,627253
1649808000000,2022-04-13 00:00:00,CHZ/USDT,0.22741,0.25496,0.22194,0.24284,1462133822,352783298.88455,897700
1649721600000,2022-04-12 00:00:00,CHZ/USDT,0.21776,0.23217,0.21474,0.22738,455591618,102115940.64359,373108
1649635200000,2022-04-11 00:00:00,CHZ/USDT,0.23511,0.24928,0.21445,0.21772,838299946,195151363.00351,637843
1649548800000,2022-04-10 00:00:00,CHZ/USDT,0.24470,0.24666,0.23417,0.23503,293910386,70608348.28422,269724
1649462400000,2022-04-09 00:00:00,CHZ/USDT,0.23011,0.24730,0.22974,0.24467,332099624,79807330.56879,330246
1649376000000,2022-04-08 00:00:00,CHZ/USDT,0.24028,0.24644,0.22739,0.23011,310680208,73901336.04714,344846
1649289600000,2022-04-07 00:00:00,CHZ/USDT,0.22724,0.24547,0.22321,0.24034,361045623,85554135.97354,376551
1649203200000,2022-04-06 00:00:00,CHZ/USDT,0.25951,0.25969,0.22602,0.22731,488985053,118614113.07861,502138
1649116800000,2022-04-05 00:00:00,CHZ/USDT,0.27054,0.27818,0.25826,0.25945,306324394,82534312.85904,299510
1649030400000,2022-04-04 00:00:00,CHZ/USDT,0.28386,0.28792,0.25500,0.27053,427432017,116086151.78115,385974
1648944000000,2022-04-03 00:00:00,CHZ/USDT,0.27844,0.28931,0.27186,0.28396,322051982,90718203.26257,324528
1648857600000,2022-04-02 00:00:00,CHZ/USDT,0.28159,0.29471,0.27500,0.27860,559111264,159790430.75397,563481
1648771200000,2022-04-01 00:00:00,CHZ/USDT,0.28302,0.29076,0.26431,0.28160,595065597,165943797.63877,564959
1648684800000,2022-03-31 00:00:00,CHZ/USDT,0.30200,0.31586,0.27471,0.28303,814695736,242309065.68726,778085
1648598400000,2022-03-30 00:00:00,CHZ/USDT,0.29409,0.33163,0.29200,0.30198,1333081474,415853546.93013,1260130
1648512000000,2022-03-29 00:00:00,CHZ/USDT,0.25881,0.32233,0.25811,0.29409,1799631565,536915250.21206,1344723
1648425600000,2022-03-28 00:00:00,CHZ/USDT,0.26922,0.28324,0.25304,0.25883,721850123,197060465.79290,583831
1648339200000,2022-03-27 00:00:00,CHZ/USDT,0.24185,0.27794,0.23755,0.26924,1001850243,261297457.56671,828140
1648252800000,2022-03-26 00:00:00,CHZ/USDT,0.24703,0.24778,0.23530,0.24186,607108488,145986500.77430,501068
1648166400000,2022-03-25 00:00:00,CHZ/USDT,0.22060,0.25485,0.21671,0.24705,1395041843,338051162.72811,1028880
1648080000000,2022-03-24 00:00:00,CHZ/USDT,0.21389,0.22819,0.21297,0.22063,365426194,80555803.87902,348011
1647993600000,2022-03-23 00:00:00,CHZ/USDT,0.20890,0.21548,0.20468,0.21388,258257700,54305477.47073,217991
1647907200000,2022-03-22 00:00:00,CHZ/USDT,0.20293,0.21485,0.20170,0.20892,240989401,50573781.23951,226279
1647820800000,2022-03-21 00:00:00,CHZ/USDT,0.20325,0.20442,0.19615,0.20290,196166589,39467299.76718,169570
1647734400000,2022-03-20 00:00:00,CHZ/USDT,0.21115,0.21178,0.19911,0.20321,192354531,39461481.45019,198335
1647648000000,2022-03-19 00:00:00,CHZ/USDT,0.20860,0.21698,0.20636,0.21116,267103177,56339836.02857,229548
1647561600000,2022-03-18 00:00:00,CHZ/USDT,0.21041,0.21262,0.19828,0.20858,305547372,62509152.78993,260620
1647475200000,2022-03-17 00:00:00,CHZ/USDT,0.20351,0.21417,0.19763,0.21041,377740906,77363366.08210,300074
1647388800000,2022-03-16 00:00:00,CHZ/USDT,0.19127,0.20362,0.18892,0.20352,325428185,63401439.32893,249695
1647302400000,2022-03-15 00:00:00,CHZ/USDT,0.19508,0.19595,0.18802,0.19128,260852629,50077203.83580,194368
1647216000000,2022-03-14 00:00:00,CHZ/USDT,0.19388,0.19771,0.18822,0.19511,469448527,90629951.00780,320285
1647129600000,2022-03-13 00:00:00,CHZ/USDT,0.20064,0.21560,0.19314,0.19388,1051474572,217800941.69987,647358
1647043200000,2022-03-12 00:00:00,CHZ/USDT,0.19293,0.21182,0.19167,0.20062,827601383,169830181.42081,498504
1646956800000,2022-03-11 00:00:00,CHZ/USDT,0.19614,0.20193,0.19034,0.19292,333028256,65034093.89585,251583
1646870400000,2022-03-10 00:00:00,CHZ/USDT,0.20041,0.20114,0.18190,0.19615,386107240,74021839.54003,298020
1646784000000,2022-03-09 00:00:00,CHZ/USDT,0.19458,0.20641,0.19335,0.20045,399619076,80435056.97857,292242
1646697600000,2022-03-08 00:00:00,CHZ/USDT,0.19396,0.19975,0.19018,0.19454,401683949,78204431.61145,348421
1646611200000,2022-03-07 00:00:00,CHZ/USDT,0.20745,0.20787,0.18957,0.19397,768544815,153869917.63722,521099
1646524800000,2022-03-06 00:00:00,CHZ/USDT,0.23244,0.23650,0.20702,0.20742,1507199054,331108088.04535,980258
1646438400000,2022-03-05 00:00:00,CHZ/USDT,0.19514,0.23650,0.18702,0.23242,2087541967,455817204.85966,1194509
1646352000000,2022-03-04 00:00:00,CHZ/USDT,0.19651,0.20658,0.18700,0.19514,726059329,143362903.17624,480491
1646265600000,2022-03-03 00:00:00,CHZ/USDT,0.19681,0.19894,0.18358,0.19656,339738687,65395915.68458,246271
1646179200000,2022-03-02 00:00:00,CHZ/USDT,0.19524,0.20889,0.19096,0.19686,413802223,82620698.87690,305985
1646092800000,2022-03-01 00:00:00,CHZ/USDT,0.19238,0.19740,0.18516,0.19527,286943148,55046568.79980,216035
1646006400000,2022-02-28 00:00:00,CHZ/USDT,0.16710,0.20967,0.16395,0.19237,676303675,121833845.52514,410318
1645920000000,2022-02-27 00:00:00,CHZ/USDT,0.17500,0.17815,0.16297,0.16710,173910511,29580908.25039,141014
1645833600000,2022-02-26 00:00:00,CHZ/USDT,0.17399,0.18040,0.17257,0.17498,135805440,23957096.61738,111579
1645747200000,2022-02-25 00:00:00,CHZ/USDT,0.16389,0.17578,0.16080,0.17396,234009577,39289071.34834,161446
1645660800000,2022-02-24 00:00:00,CHZ/USDT,0.16988,0.17085,0.14418,0.16389,499523011,77724289.57114,284202
1645574400000,2022-02-23 00:00:00,CHZ/USDT,0.17739,0.18722,0.16883,0.16982,247788435,44431912.65272,159260
1645488000000,2022-02-22 00:00:00,CHZ/USDT,0.16829,0.17931,0.16129,0.17740,272245803,46768805.34966,182542
1645401600000,2022-02-21 00:00:00,CHZ/USDT,0.18630,0.19714,0.16690,0.16830,318141420,58684300.44199,207459
1645315200000,2022-02-20 00:00:00,CHZ/USDT,0.19788,0.19809,0.18204,0.18631,163259603,30602193.51280,126624
1645228800000,2022-02-19 00:00:00,CHZ/USDT,0.19650,0.20092,0.19000,0.19788,149196707,29296764.81176,112820
1645142400000,2022-02-18 00:00:00,CHZ/USDT,0.20136,0.20810,0.19308,0.19651,214876237,43188530.33728,170914
1645056000000,2022-02-17 00:00:00,CHZ/USDT,0.22002,0.23226,0.19865,0.20136,336857770,72785954.72786,245177
1644969600000,2022-02-16 00:00:00,CHZ/USDT,0.22133,0.22371,0.21105,0.22000,214702524,46748555.69515,180895
1644883200000,2022-02-15 00:00:00,CHZ/USDT,0.20439,0.22237,0.20405,0.22125,280296543,60719420.86828,215616
1644796800000,2022-02-14 00:00:00,CHZ/USDT,0.20060,0.20636,0.19521,0.20431,153408072,30795798.50452,126650
1644710400000,2022-02-13 00:00:00,CHZ/USDT,0.20617,0.20900,0.19765,0.20062,140946640,28770325.58485,127676
1644624000000,2022-02-12 00:00:00,CHZ/USDT,0.20516,0.21029,0.19692,0.20606,199436319,40828185.13840,165656
1644537600000,2022-02-11 00:00:00,CHZ/USDT,0.22379,0.23381,0.20026,0.20520,257593749,56225490.34077,218104
1644451200000,2022-02-10 00:00:00,CHZ/USDT,0.24067,0.24691,0.22066,0.22384,452054806,106157253.30736,343062
1644364800000,2022-02-09 00:00:00,CHZ/USDT,0.22546,0.24367,0.21680,0.24049,347173304,79770389.46445,275271
1644278400000,2022-02-08 00:00:00,CHZ/USDT,0.23417,0.23827,0.21152,0.22541,386848269,86632249.25425,278100
1644192000000,2022-02-07 00:00:00,CHZ/USDT,0.23149,0.23678,0.22231,0.23417,332972082,77039807.84756,243916
1644105600000,2022-02-06 00:00:00,CHZ/USDT,0.20866,0.23190,0.20858,0.23149,370328774,81339031.10167,259063
1644019200000,2022-02-05 00:00:00,CHZ/USDT,0.20210,0.21444,0.20034,0.20870,310658974,64875618.79082,193316
1643932800000,2022-02-04 00:00:00,CHZ/USDT,0.18366,0.20297,0.18190,0.20211,372621315,72066000.79441,236533
1643846400000,2022-02-03 00:00:00,CHZ/USDT,0.18021,0.18422,0.17570,0.18373,212421819,38239617.18420,134924
1643760000000,2022-02-02 00:00:00,CHZ/USDT,0.18830,0.19601,0.17811,0.18017,338216843,63228626.75495,225417
1643673600000,2022-02-01 00:00:00,CHZ/USDT,0.18875,0.19199,0.18525,0.18837,219241795,41371210.86490,166760
1643587200000,2022-01-31 00:00:00,CHZ/USDT,0.18129,0.19204,0.17238,0.18874,293442457,53423922.77383,216561
1643500800000,2022-01-30 00:00:00,CHZ/USDT,0.18412,0.19108,0.17766,0.18128,283811926,52626372.87776,206223
1643414400000,2022-01-29 00:00:00,CHZ/USDT,0.17940,0.18580,0.17810,0.18407,208857100,38019191.64166,155108
1643328000000,2022-01-28 00:00:00,CHZ/USDT,0.17511,0.18045,0.17120,0.17940,259889413,45748376.13450,172178
1643241600000,2022-01-27 00:00:00,CHZ/USDT,0.17237,0.18042,0.16454,0.17506,343884372,59541966.80638,231901
1643155200000,2022-01-26 00:00:00,CHZ/USDT,0.17174,0.18928,0.16800,0.17228,389726668,69279890.44566,270170
1643068800000,2022-01-25 00:00:00,CHZ/USDT,0.17508,0.17900,0.16793,0.17170,256732890,44585640.03955,182048
1642982400000,2022-01-24 00:00:00,CHZ/USDT,0.18483,0.18516,0.15759,0.17507,367197341,61759339.00707,244866
1642896000000,2022-01-23 00:00:00,CHZ/USDT,0.17621,0.19341,0.17344,0.18496,280152159,50763618.09011,194747
1642809600000,2022-01-22 00:00:00,CHZ/USDT,0.19765,0.20114,0.16221,0.17619,482034584,86655766.97383,336473
1642723200000,2022-01-21 00:00:00,CHZ/USDT,0.23409,0.23984,0.19188,0.19769,427511667,93318837.85549,315947
1642636800000,2022-01-20 00:00:00,CHZ/USDT,0.24615,0.25830,0.23259,0.23413,222391526,55131123.39074,179710
1642550400000,2022-01-19 00:00:00,CHZ/USDT,0.25902,0.26073,0.24155,0.24619,235070591,58556433.99492,196139
1642464000000,2022-01-18 00:00:00,CHZ/USDT,0.25647,0.26839,0.24712,0.25902,329021870,85069159.87669,267841
1642377600000,2022-01-17 00:00:00,CHZ/USDT,0.26942,0.27056,0.25198,0.25647,174631219,45253728.13527,168946
1642291200000,2022-01-16 00:00:00,CHZ/USDT,0.26664,0.27708,0.26434,0.26941,201317057,54471707.83898,189204
1642204800000,2022-01-15 00:00:00,CHZ/USDT,0.26643,0.27282,0.26185,0.26671,141893495,37899827.48495,137246
1642118400000,2022-01-14 00:00:00,CHZ/USDT,0.26392,0.27332,0.25644,0.26641,167283540,44215114.72626,141899
1642032000000,2022-01-13 00:00:00,CHZ/USDT,0.27752,0.27987,0.26123,0.26401,204015652,55229424.18244,185823
1641945600000,2022-01-12 00:00:00,CHZ/USDT,0.26394,0.27846,0.26313,0.27759,193705123,52725575.73908,180386
1641859200000,2022-01-11 00:00:00,CHZ/USDT,0.25091,0.26490,0.24422,0.26392,208203724,53136968.88140,190534
1641772800000,2022-01-10 00:00:00,CHZ/USDT,0.26092,0.26971,0.23600,0.25081,334302260,84228042.00365,273725
1641686400000,2022-01-09 00:00:00,CHZ/USDT,0.25532,0.26907,0.25255,0.26088,179015631,46778161.29244,165565
1641600000000,2022-01-08 00:00:00,CHZ/USDT,0.26415,0.27399,0.24220,0.25526,233977907,60479101.79485,225413
1641513600000,2022-01-07 00:00:00,CHZ/USDT,0.28091,0.28280,0.25950,0.26413,290214533,78104772.02271,285085
1641427200000,2022-01-06 00:00:00,CHZ/USDT,0.27864,0.28472,0.26790,0.28087,274482202,75778508.95583,260437
1641340800000,2022-01-05 00:00:00,CHZ/USDT,0.30268,0.32551,0.26251,0.27857,446855525,135421627.02000,407884
1641254400000,2022-01-04 00:00:00,CHZ/USDT,0.30044,0.31748,0.29199,0.30273,249233063,76187574.85522,251740
1641168000000,2022-01-03 00:00:00,CHZ/USDT,0.31138,0.31900,0.29351,0.30044,260589463,80024831.59281,266103
1641081600000,2022-01-02 00:00:00,CHZ/USDT,0.29502,0.31838,0.29306,0.31135,390888143,120665814.57360,365857
1640995200000,2022-01-01 00:00:00,CHZ/USDT,0.28337,0.29576,0.28316,0.29501,140588607,40681322.20605,158592
1640908800000,2021-12-31 00:00:00,CHZ/USDT,0.28968,0.29598,0.27542,0.28333,232987961,66934712.30994,207763
1640822400000,2021-12-30 00:00:00,CHZ/USDT,0.28718,0.29683,0.27920,0.28968,202705920,58409790.02843,182940
1640736000000,2021-12-29 00:00:00,CHZ/USDT,0.30342,0.30783,0.28410,0.28719,271210725,80512945.08940,247574
1640649600000,2021-12-28 00:00:00,CHZ/USDT,0.33706,0.33711,0.30016,0.30344,353253728,112128513.10288,314674
1640563200000,2021-12-27 00:00:00,CHZ/USDT,0.32978,0.35299,0.32651,0.33701,316613301,108203737.41680,286514
1640476800000,2021-12-26 00:00:00,CHZ/USDT,0.31793,0.33265,0.31212,0.32977,277319642,89682362.70275,296733
1640390400000,2021-12-25 00:00:00,CHZ/USDT,0.30154,0.32299,0.29841,0.31790,211778463,66052659.36508,238195
1640304000000,2021-12-24 00:00:00,CHZ/USDT,0.31285,0.32104,0.29730,0.30153,236619704,73084530.54818,238901
1640217600000,2021-12-23 00:00:00,CHZ/USDT,0.28548,0.31450,0.28088,0.31283,284194300,84539974.74528,271553
1640131200000,2021-12-22 00:00:00,CHZ/USDT,0.28005,0.29388,0.27731,0.28554,210943339,60467554.64374,208774
1640044800000,2021-12-21 00:00:00,CHZ/USDT,0.26732,0.28481,0.26272,0.28004,251410271,68948141.15297,240299
1639958400000,2021-12-20 00:00:00,CHZ/USDT,0.26299,0.27336,0.24800,0.26732,239092246,62039007.91303,257313
1639872000000,2021-12-19 00:00:00,CHZ/USDT,0.27162,0.27565,0.26016,0.26301,148452817,39914196.61437,165334
1639785600000,2021-12-18 00:00:00,CHZ/USDT,0.26593,0.27542,0.25895,0.27162,161521256,43418255.97737,188058
1639699200000,2021-12-17 00:00:00,CHZ/USDT,0.27941,0.28679,0.25485,0.26592,306498005,82436890.75885,299222
1639612800000,2021-12-16 00:00:00,CHZ/USDT,0.28657,0.29821,0.27778,0.27940,265513753,76633820.79474,276055
1639526400000,2021-12-15 00:00:00,CHZ/USDT,0.27848,0.29229,0.25814,0.28660,277372874,76567963.53237,309373
1639440000000,2021-12-14 00:00:00,CHZ/USDT,0.27034,0.29684,0.26046,0.27857,349480637,96964347.17440,369122
1639353600000,2021-12-13 00:00:00,CHZ/USDT,0.30338,0.31067,0.26484,0.27042,286922295,81119251.89409,317716
1639267200000,2021-12-12 00:00:00,CHZ/USDT,0.29749,0.30867,0.29187,0.30329,160750541,48329160.01103,196021
1639180800000,2021-12-11 00:00:00,CHZ/USDT,0.28331,0.29948,0.27914,0.29751,179385752,52339715.51111,210803
1639094400000,2021-12-10 00:00:00,CHZ/USDT,0.29646,0.30967,0.28222,0.28312,256711517,76336562.83210,296857
1639008000000,2021-12-09 00:00:00,CHZ/USDT,0.32973,0.33516,0.29600,0.29650,283032900,88941616.30128,339590
1638921600000,2021-12-08 00:00:00,CHZ/USDT,0.31748,0.33383,0.30174,0.32971,275200443,87938740.27580,333824
1638835200000,2021-12-07 00:00:00,CHZ/USDT,0.32029,0.34041,0.31235,0.31743,304220506,99739624.52287,391668
1638748800000,2021-12-06 00:00:00,CHZ/USDT,0.31816,0.32385,0.27918,0.32031,455428807,136493470.51985,495780
1638662400000,2021-12-05 00:00:00,CHZ/USDT,0.33827,0.35568,0.30137,0.31812,550276827,178896942.59076,546051
1638576000000,2021-12-04 00:00:00,CHZ/USDT,0.39420,0.39527,0.23300,0.33831,1049330112,330607794.47582,972258
1638489600000,2021-12-03 00:00:00,CHZ/USDT,0.42299,0.42900,0.37000,0.39421,344163706,140555058.36832,427980
1638403200000,2021-12-02 00:00:00,CHZ/USDT,0.43573,0.43587,0.41200,0.42304,201518333,84950187.45637,289185
1638316800000,2021-12-01 00:00:00,CHZ/USDT,0.43872,0.45435,0.42667,0.43566,252238697,111347612.18716,350677
1638230400000,2021-11-30 00:00:00,CHZ/USDT,0.45979,0.46351,0.43601,0.43871,350125204,157283805.08018,470334
1638144000000,2021-11-29 00:00:00,CHZ/USDT,0.44448,0.47550,0.43400,0.45980,510060377,234060928.23401,629165
1638057600000,2021-11-28 00:00:00,CHZ/USDT,0.44643,0.44653,0.40400,0.44443,360119225,153249047.73969,498727
1637971200000,2021-11-27 00:00:00,CHZ/USDT,0.44489,0.46725,0.43204,0.44651,269972253,121899119.24433,386777
1637884800000,2021-11-26 00:00:00,CHZ/USDT,0.50412,0.50653,0.42000,0.44490,674522991,304152195.63198,750836
1637798400000,2021-11-25 00:00:00,CHZ/USDT,0.48869,0.53086,0.47103,0.50413,1094084872,549789580.07932,1165891
1637712000000,2021-11-24 00:00:00,CHZ/USDT,0.43520,0.49085,0.42000,0.48869,779290549,353793436.90511,839334
1637625600000,2021-11-23 00:00:00,CHZ/USDT,0.43420,0.45498,0.42202,0.43515,371412932,161664150.49105,496392
1637539200000,2021-11-22 00:00:00,CHZ/USDT,0.44241,0.44824,0.41859,0.43419,331456117,144051422.80336,440559
1637452800000,2021-11-21 00:00:00,CHZ/USDT,0.47000,0.47087,0.44091,0.44232,237559527,107915650.90624,327077
1637366400000,2021-11-20 00:00:00,CHZ/USDT,0.46237,0.48593,0.44861,0.46997,375587435,175571380.33620,502101
1637280000000,2021-11-19 00:00:00,CHZ/USDT,0.43021,0.47410,0.42161,0.46225,401585098,180989852.89699,512509
1637193600000,2021-11-18 00:00:00,CHZ/USDT,0.49654,0.49763,0.41370,0.43021,613431851,278276465.95875,726595
1637107200000,2021-11-17 00:00:00,CHZ/USDT,0.48912,0.51597,0.47154,0.49660,484841071,238108100.53160,656024
1637020800000,2021-11-16 00:00:00,CHZ/USDT,0.53568,0.53569,0.44500,0.48908,850196525,419707119.34611,1022747
1636934400000,2021-11-15 00:00:00,CHZ/USDT,0.55322,0.58699,0.52827,0.53564,591987751,332311301.68767,777812
1636848000000,2021-11-14 00:00:00,CHZ/USDT,0.53711,0.56152,0.52300,0.55332,506922250,274330451.61131,690100
1636761600000,2021-11-13 00:00:00,CHZ/USDT,0.56584,0.59600,0.52619,0.53716,1110306665,621705597.80887,1355561
1636675200000,2021-11-12 00:00:00,CHZ/USDT,0.51335,0.57250,0.48938,0.56611,1257435304,660410448.11870,1451257
