https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUA,Volume USDT
1647734400000.0,2022-03-20 00:00:00,LUA/USDT,0.03875,0.03875,0.0375,0.03775,1509.8033112582782,56.995075
1647648000000.0,2022-03-19 00:00:00,LUA/USDT,0.03825,0.03925,0.038,0.03875,147991.0309677419,5734.65245
1647561600000.0,2022-03-18 00:00:00,LUA/USDT,0.03775,0.03825,0.037,0.03825,114200.3843137255,4368.1647
1647475200000.0,2022-03-17 00:00:00,LUA/USDT,0.03725,0.03775,0.03725,0.03775,632.071523178808,23.8607
1647388800000.0,2022-03-16 00:00:00,LUA/USDT,0.03625,0.03775,0.03625,0.03725,113785.68590604028,4238.5168
1647302400000.0,2022-03-15 00:00:00,LUA/USDT,0.03625,0.0365,0.0355,0.03625,34617.36068965518,1254.879325
1647216000000.0,2022-03-14 00:00:00,LUA/USDT,0.037,0.0375,0.036,0.03625,175372.24413793103,6357.24385
1647129600000.0,2022-03-13 00:00:00,LUA/USDT,0.03725,0.038,0.037,0.037,159707.49324324325,5909.17725
1647043200000.0,2022-03-12 00:00:00,LUA/USDT,0.0375,0.03775,0.037,0.03725,11571.509395973155,431.038725
1646956800000.0,2022-03-11 00:00:00,LUA/USDT,0.03775,0.03875,0.03725,0.0375,190491.89266666665,7143.445975
1646870400000.0,2022-03-10 00:00:00,LUA/USDT,0.03925,0.0395,0.03725,0.03775,163794.41390728476,6183.239125
1646784000000.0,2022-03-09 00:00:00,LUA/USDT,0.0375,0.0395,0.0375,0.03925,223221.33694267517,8761.437475
1646697600000.0,2022-03-08 00:00:00,LUA/USDT,0.0365,0.039,0.0365,0.0375,184958.778,6935.954175
1646611200000.0,2022-03-07 00:00:00,LUA/USDT,0.038,0.038,0.0365,0.0365,142188.23150684932,5189.87045
1646524800000.0,2022-03-06 00:00:00,LUA/USDT,0.0385,0.0385,0.03775,0.038,75131.46184210527,2854.99555
1646438400000.0,2022-03-05 00:00:00,LUA/USDT,0.04075,0.04075,0.03825,0.0385,110375.46818181819,4249.455525
1646352000000.0,2022-03-04 00:00:00,LUA/USDT,0.0435,0.04425,0.0405,0.04075,254935.13680981597,10388.606825
1646265600000.0,2022-03-03 00:00:00,LUA/USDT,0.04475,0.04475,0.04275,0.0435,111012.6408045977,4829.049875
1646179200000.0,2022-03-02 00:00:00,LUA/USDT,0.0435,0.04575,0.0435,0.04475,87824.53296089385,3930.14785
1646092800000.0,2022-03-01 00:00:00,LUA/USDT,0.0415,0.0435,0.04075,0.0435,191592.658045977,8334.280625
1646006400000.0,2022-02-28 00:00:00,LUA/USDT,0.038,0.04325,0.038,0.0415,350913.2777108433,14562.901025
1645920000000.0,2022-02-27 00:00:00,LUA/USDT,0.038,0.04525,0.0375,0.038,594129.2690789474,22576.912225
1645833600000.0,2022-02-26 00:00:00,LUA/USDT,0.037,0.038,0.03675,0.038,37429.42105263158,1422.318
1645747200000.0,2022-02-25 00:00:00,LUA/USDT,0.03575,0.03725,0.0355,0.037,156799.6283783784,5801.58625
1645660800000.0,2022-02-24 00:00:00,LUA/USDT,0.036,0.03625,0.032,0.03575,1006104.3692307693,35968.2312
1645574400000.0,2022-02-23 00:00:00,LUA/USDT,0.03575,0.03675,0.03575,0.036,83849.29583333334,3018.57465
1645488000000.0,2022-02-22 00:00:00,LUA/USDT,0.0355,0.03675,0.0295,0.03575,711750.2545454546,25445.0716
1645401600000.0,2022-02-21 00:00:00,LUA/USDT,0.036,0.0375,0.035,0.0355,173605.43450704226,6162.992925
1645315200000.0,2022-02-20 00:00:00,LUA/USDT,0.0375,0.0375,0.036,0.036,15196.952083333335,547.090275
1645228800000.0,2022-02-19 00:00:00,LUA/USDT,0.03925,0.03925,0.0375,0.0375,43050.16533333334,1614.3812
1645142400000.0,2022-02-18 00:00:00,LUA/USDT,0.04075,0.04075,0.03825,0.03925,369388.29426751594,14498.49055
1645056000000.0,2022-02-17 00:00:00,LUA/USDT,0.043,0.04475,0.0405,0.04075,561193.7595092024,22868.6457
1644969600000.0,2022-02-16 00:00:00,LUA/USDT,0.04375,0.04425,0.04175,0.043,77730.6534883721,3342.4181
1644883200000.0,2022-02-15 00:00:00,LUA/USDT,0.0405,0.04375,0.0405,0.04375,63672.83714285714,2785.686625
1644796800000.0,2022-02-14 00:00:00,LUA/USDT,0.04125,0.04125,0.04,0.0405,119859.62098765433,4854.31465
1644710400000.0,2022-02-13 00:00:00,LUA/USDT,0.041,0.04175,0.04075,0.04125,106207.06909090908,4381.0416
1644624000000.0,2022-02-12 00:00:00,LUA/USDT,0.0425,0.04275,0.04075,0.041,91619.70975609755,3756.4081
1644537600000.0,2022-02-11 00:00:00,LUA/USDT,0.044,0.045,0.04225,0.0425,199877.04411764708,8494.774375
1644451200000.0,2022-02-10 00:00:00,LUA/USDT,0.046,0.046,0.0435,0.044,225914.57556818184,9940.241325
1644364800000.0,2022-02-09 00:00:00,LUA/USDT,0.04425,0.0465,0.04425,0.046,198191.7277173913,9116.819475
