https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PRE,Volume USDT
1660089600,2022-08-10 00:00:00,PRE/USDT,0.08491,0.087498,0.0825,0.0842,349523.4302,29498.6477458121
1660003200,2022-08-09 00:00:00,PRE/USDT,0.085162,0.086491,0.0825,0.084866,431773.9763,36434.2128885208
1659916800,2022-08-08 00:00:00,PRE/USDT,0.084508,0.088962,0.082433,0.085582,379915.9265,32532.371030752
1659830400,2022-08-07 00:00:00,PRE/USDT,0.085072,0.087579,0.081841,0.084508,291673.142,24750.7586962806
1659744000,2022-08-06 00:00:00,PRE/USDT,0.084388,0.094877,0.0765,0.085224,904416.5129,77107.8298610971
1659657600,2022-08-05 00:00:00,PRE/USDT,0.084047,0.085474,0.078403,0.084323,472779.3036,38876.2475932939
1659571200,2022-08-04 00:00:00,PRE/USDT,0.086656,0.089364,0.08,0.084048,492876.0338,41907.2369445281
1659484800,2022-08-03 00:00:00,PRE/USDT,0.086774,0.094345,0.084,0.086284,329486.9763,29096.4999475107
1659398400,2022-08-02 00:00:00,PRE/USDT,0.089162,0.0953,0.08602,0.086799,537888.7972,47746.3924310526
1659312000,2022-08-01 00:00:00,PRE/USDT,0.085922,0.091637,0.085001,0.089162,175419.9905,15653.0624953282
1659225600,2022-07-31 00:00:00,PRE/USDT,0.088202,0.093841,0.084,0.085795,395387.2584,34470.955279749
1659139200,2022-07-30 00:00:00,PRE/USDT,0.089883,0.090435,0.087,0.088202,348670.778,31189.5334916924
1659052800,2022-07-29 00:00:00,PRE/USDT,0.093866,0.093937,0.086185,0.090431,661744.7559,60027.6433655186
1658966400,2022-07-28 00:00:00,PRE/USDT,0.089323,0.094352,0.08495,0.093542,1266189.1951,112892.8743025495
1658880000,2022-07-27 00:00:00,PRE/USDT,0.084665,0.0919,0.083529,0.089552,2549307.8451,223293.743191957
1658793600,2022-07-26 00:00:00,PRE/USDT,0.0862,0.089365,0.083,0.084665,513168.3692,43552.2621109292
1658707200,2022-07-25 00:00:00,PRE/USDT,0.089471,0.092056,0.0861,0.0862,564517.3094,49911.3898587902
1658620800,2022-07-24 00:00:00,PRE/USDT,0.084381,0.0925,0.084,0.089217,970983.7849,85003.605672271
1658534400,2022-07-23 00:00:00,PRE/USDT,0.091245,0.092,0.084,0.084,2206508.9026,195280.8250484606
1658448000,2022-07-22 00:00:00,PRE/USDT,0.0908,0.0966,0.08801,0.090601,2297502.8996,211437.5506363518
1658361600,2022-07-21 00:00:00,PRE/USDT,0.0968,0.097686,0.090107,0.0908,147263.2259,13657.0244445515
1658275200,2022-07-20 00:00:00,PRE/USDT,0.1016,0.102,0.0949,0.0968,152210.3515442,14919.86940124456947
1658188800,2022-07-19 00:00:00,PRE/USDT,0.098545,0.104,0.0956,0.1016,334325.96772807,33233.67525598833498
1658102400,2022-07-18 00:00:00,PRE/USDT,0.0944,0.104,0.092293,0.098545,313910.60002744,30928.85765738837943
1658016000,2022-07-17 00:00:00,PRE/USDT,0.09757,0.0999,0.092201,0.094542,128317.6538928,12272.13829228834714
1657929600,2022-07-16 00:00:00,PRE/USDT,0.098597,0.1048,0.093028,0.0974,136453.09096181,13320.57208607909403
1657843200,2022-07-15 00:00:00,PRE/USDT,0.091872,0.1,0.090262,0.098521,116562.33913272,11157.53567849918174
1657756800,2022-07-14 00:00:00,PRE/USDT,0.0884,0.098694,0.084,0.092,136977.02533616,12208.94134904800376
1657670400,2022-07-13 00:00:00,PRE/USDT,0.0866,0.089,0.082433,0.088943,272327.17591987,23253.39413190075947
1657584000,2022-07-12 00:00:00,PRE/USDT,0.088968,0.089185,0.086333,0.0872,60020.15833295,5317.93079244245562
1657497600,2022-07-11 00:00:00,PRE/USDT,0.090856,0.101537,0.089,0.089184,494506.44076403,46225.07762112642447
1657411200,2022-07-10 00:00:00,PRE/USDT,0.0978,0.10017,0.090003,0.090857,164470.82765174,15625.66799567577221
1657324800,2022-07-09 00:00:00,PRE/USDT,0.098192,0.099615,0.096881,0.0978,49320.01070743,4861.55506040768829
1657238400,2022-07-08 00:00:00,PRE/USDT,0.096814,0.10017,0.096054,0.098982,176746.79479543,17352.6530306655523
1657152000,2022-07-07 00:00:00,PRE/USDT,0.097196,0.099615,0.093029,0.096814,243137.40724955,23470.94109101222496
1657065600,2022-07-06 00:00:00,PRE/USDT,0.099132,0.101,0.096,0.097196,190020.5660529,18676.0476501568114
1656979200,2022-07-05 00:00:00,PRE/USDT,0.102468,0.105131,0.0931,0.099622,436216.86635251,42944.95001410283337
1656892800,2022-07-04 00:00:00,PRE/USDT,0.09768,0.105,0.09645,0.102999,331478.58041764,33174.94490176464471
1656806400,2022-07-03 00:00:00,PRE/USDT,0.107001,0.1076,0.095417,0.097,630784.45492218,63785.5347778044455
1656720000,2022-07-02 00:00:00,PRE/USDT,0.1145,0.116984,0.106552,0.107842,405001.93053419,44690.65173054433303
1656633600,2022-07-01 00:00:00,PRE/USDT,0.119944,0.125507,0.109778,0.11462,1001016.19567127,115304.2898976712862
1656547200,2022-06-30 00:00:00,PRE/USDT,0.106913,0.127597,0.101507,0.11985,2557412.35048316,287684.11006141149554
1656460800,2022-06-29 00:00:00,PRE/USDT,0.100874,0.10772,0.096861,0.106912,966902.25681618,99843.45043193164053
1656374400,2022-06-28 00:00:00,PRE/USDT,0.097819,0.107,0.095616,0.100114,1059209.65671742,107944.72037415222064
1656288000,2022-06-27 00:00:00,PRE/USDT,0.104706,0.104729,0.092144,0.098599,598746.75498217,59278.40975728864557
1656201600,2022-06-26 00:00:00,PRE/USDT,0.104194,0.111,0.104111,0.104706,510877.24915437,54797.48785102560431
1656115200,2022-06-25 00:00:00,PRE/USDT,0.100074,0.109,0.098525,0.104729,887403.96766672,92653.97127010154728
1656028800,2022-06-24 00:00:00,PRE/USDT,0.096021,0.106278,0.093033,0.100167,1220158.93991633,121335.43056144258038
1655942400,2022-06-23 00:00:00,PRE/USDT,0.0878,0.098,0.085332,0.096711,790707.29167984,71294.85047549111356
1655856000,2022-06-22 00:00:00,PRE/USDT,0.0815,0.094421,0.079588,0.0878,773101.2470774,65906.82554050706405
1655769600,2022-06-21 00:00:00,PRE/USDT,0.077238,0.08811,0.07604,0.080957,433090.69684156,35790.78010675586823
1655683200,2022-06-20 00:00:00,PRE/USDT,0.077238,0.079069,0.072981,0.077622,390792.8326281,30086.55384135294647
1655596800,2022-06-19 00:00:00,PRE/USDT,0.070816,0.078593,0.070406,0.077622,392373.43163083,28889.01187898078798
1655510400,2022-06-18 00:00:00,PRE/USDT,0.076997,0.078965,0.066,0.070816,575931.55895093,40837.68592432486882
1655424000,2022-06-17 00:00:00,PRE/USDT,0.081428,0.082499,0.073312,0.076998,553001.51208651,43288.19392939013471
1655337600,2022-06-16 00:00:00,PRE/USDT,0.08197,0.088994,0.080657,0.081809,826150.17068589,69056.30665687717052
1655251200,2022-06-15 00:00:00,PRE/USDT,0.072214,0.082602,0.062,0.082422,1041049.97683652,72326.1994785279675
1655164800,2022-06-14 00:00:00,PRE/USDT,0.070792,0.074991,0.064,0.072477,1687142.67184847,116149.21317418185197
1655078400,2022-06-13 00:00:00,PRE/USDT,0.088757,0.089571,0.0673,0.070781,1618522.1457385,123952.44537619848566
1654992000,2022-06-12 00:00:00,PRE/USDT,0.1034,0.104528,0.088452,0.08884,708772.65320214,67136.0572119288531
1654905600,2022-06-11 00:00:00,PRE/USDT,0.105,0.108,0.10227,0.103365,528552.85805995,55400.40017440106331
1654819200,2022-06-10 00:00:00,PRE/USDT,0.10914,0.114799,0.10401,0.105,1013988.19417775,111109.93434723849498
1654732800,2022-06-09 00:00:00,PRE/USDT,0.106402,0.115,0.104994,0.109192,2049464.78353743,227381.35925719357711
1654646400,2022-06-08 00:00:00,PRE/USDT,0.1066,0.109278,0.103,0.107,231615.24274756,24444.73789850117888
1654560000,2022-06-07 00:00:00,PRE/USDT,0.108403,0.110665,0.10251,0.106703,485040.10890971,51218.35472200467099
1654473600,2022-06-06 00:00:00,PRE/USDT,0.110194,0.115,0.1025,0.108595,725894.54355557,79531.69490567815265
1654387200,2022-06-05 00:00:00,PRE/USDT,0.107135,0.11401,0.105692,0.109988,632872.58988188,68208.28655809564784
1654300800,2022-06-04 00:00:00,PRE/USDT,0.105281,0.1103,0.1025,0.107136,932017.31366123,98396.39132241077809
1654214400,2022-06-03 00:00:00,PRE/USDT,0.105905,0.108125,0.101269,0.105281,2465363.24821595,256509.32895313048328
1654128000,2022-06-02 00:00:00,PRE/USDT,0.10215,0.11,0.101324,0.105905,920949.11614179,97171.56513902719422
1654041600,2022-06-01 00:00:00,PRE/USDT,0.10924,0.115,0.098956,0.101683,864112.67942698,94365.99904822737567
1653955200,2022-05-31 00:00:00,PRE/USDT,0.116034,0.122061,0.1075,0.108832,1639398.04594898,188473.66218820316454
1653868800,2022-05-30 00:00:00,PRE/USDT,0.105893,0.121,0.10488,0.116034,1708480.7161952,193327.60329432240557
1653782400,2022-05-29 00:00:00,PRE/USDT,0.104797,0.114337,0.102302,0.105889,603284.47862163,64808.47299005000533
1653696000,2022-05-28 00:00:00,PRE/USDT,0.102272,0.118696,0.098406,0.104797,2114453.69944256,223383.66466540335678
1653609600,2022-05-27 00:00:00,PRE/USDT,0.109106,0.110698,0.087322,0.102666,3057913.60764925,296505.02366771358628
1653523200,2022-05-26 00:00:00,PRE/USDT,0.128258,0.131476,0.108243,0.109106,2837219.40137048,340990.90005186397719
1653436800,2022-05-25 00:00:00,PRE/USDT,0.147135,0.15,0.117701,0.127517,1610148.65792384,206411.56139043866032
1653350400,2022-05-24 00:00:00,PRE/USDT,0.141241,0.162,0.1376,0.147026,1016025.07838504,147749.30974516174444
1653264000,2022-05-23 00:00:00,PRE/USDT,0.161231,0.181488,0.139601,0.141241,2180673.71423427,355024.11316620232601
1653177600,2022-05-22 00:00:00,PRE/USDT,0.12254,0.19,0.121927,0.161231,5871225.54678626,894650.75818420220885
1653091200,2022-05-21 00:00:00,PRE/USDT,0.114476,0.126,0.108539,0.12243,1513181.58748882,181344.46176282952499
1653004800,2022-05-20 00:00:00,PRE/USDT,0.102814,0.117998,0.102054,0.114466,976600.68129008,108385.62870704243285
1652918400,2022-05-19 00:00:00,PRE/USDT,0.099852,0.105,0.095665,0.102463,1515823.02372624,152056.63179780465883
1652832000,2022-05-18 00:00:00,PRE/USDT,0.11415,0.117199,0.0958,0.099636,3057108.15634438,314298.7242985089764
1652745600,2022-05-17 00:00:00,PRE/USDT,0.115995,0.118,0.101105,0.113904,3967774.13255849,446231.34442204694988
1652659200,2022-05-16 00:00:00,PRE/USDT,0.104816,0.12854,0.102852,0.115995,4826179.99982943,538512.19566012051609
1652572800,2022-05-15 00:00:00,PRE/USDT,0.0924,0.105588,0.0903,0.1044,1965174.60082746,188545.78911875369499
1652486400,2022-05-14 00:00:00,PRE/USDT,0.088483,0.094999,0.087001,0.092173,1235082.11419004,111717.66895453250663
1652400000,2022-05-13 00:00:00,PRE/USDT,0.0736,0.096845,0.073327,0.088483,2665083.90362775,226895.66823396326673
1652313600,2022-05-12 00:00:00,PRE/USDT,0.074006,0.081754,0.054267,0.073347,7788095.7741615,515030.16706220353914
1652227200,2022-05-11 00:00:00,PRE/USDT,0.094107,0.098,0.060734,0.074006,7438425.821261,556306.93426620195753
1652140800,2022-05-10 00:00:00,PRE/USDT,0.099533,0.108539,0.08718,0.093954,2285210.50128182,216300.53852792947207
1652054400,2022-05-09 00:00:00,PRE/USDT,0.118824,0.1207,0.099539,0.099614,1449157.9365342,161466.44498969130199
1651968000,2022-05-08 00:00:00,PRE/USDT,0.123678,0.123891,0.115555,0.118872,949862.01056649,113599.82396959749076
1651881600,2022-05-07 00:00:00,PRE/USDT,0.122698,0.126998,0.12007,0.123975,1113763.95962029,136975.97273852268871
1651795200,2022-05-06 00:00:00,PRE/USDT,0.119913,0.125728,0.119057,0.122683,1633703.44494878,199377.65662625694359
1651708800,2022-05-05 00:00:00,PRE/USDT,0.133667,0.141991,0.119589,0.119696,3203130.34494505,420420.24892454972505
1651622400,2022-05-04 00:00:00,PRE/USDT,0.126138,0.133707,0.126135,0.133667,1606113.91134927,208711.66227828267559
1651536000,2022-05-03 00:00:00,PRE/USDT,0.12258,0.132825,0.118001,0.126135,707485.51323591,89633.76142362345513
1651449600,2022-05-02 00:00:00,PRE/USDT,0.12248,0.129965,0.12,0.12258,1033856.72529347,128313.70369900740383
1651363200,2022-05-01 00:00:00,PRE/USDT,0.109293,0.126499,0.103871,0.122,1877148.69639067,215730.24080334171757
1651276800,2022-04-30 00:00:00,PRE/USDT,0.145909,0.15154,0.10387,0.108884,4416547.19398756,571053.76562322026838
1651190400,2022-04-29 00:00:00,PRE/USDT,0.152856,0.155235,0.14207,0.14617,2182155.25448692,322689.49031231099001
1651104000,2022-04-28 00:00:00,PRE/USDT,0.14342,0.159492,0.142,0.152919,2092500.46843622,320895.7209523034204
1651017600,2022-04-27 00:00:00,PRE/USDT,0.143542,0.148665,0.133001,0.143031,2038309.24344181,287875.29073140788082
1650931200,2022-04-26 00:00:00,PRE/USDT,0.144627,0.154118,0.141004,0.143542,2205940.54154593,326724.99078662405132
1650844800,2022-04-25 00:00:00,PRE/USDT,0.155891,0.156772,0.143035,0.144305,4255918.75271346,648618.99720803995219
1650758400,2022-04-24 00:00:00,PRE/USDT,0.166335,0.172043,0.15,0.155711,6196025.09038462,1005914.2539641301385
1650672000,2022-04-23 00:00:00,PRE/USDT,0.171787,0.171927,0.160812,0.16638,7260598.77808653,1207283.8157913881201
1650585600,2022-04-22 00:00:00,PRE/USDT,0.16235,0.17391,0.161,0.171419,9379225.38027069,1574711.23321712449149
1650499200,2022-04-21 00:00:00,PRE/USDT,0.178405,0.184303,0.161685,0.162348,8867949.29535897,1561817.15027848924313
1650412800,2022-04-20 00:00:00,PRE/USDT,0.18,0.184279,0.178346,0.178412,2458199.40285377,445215.75872683259059
1650326400,2022-04-19 00:00:00,PRE/USDT,0.171101,0.194065,0.168667,0.180331,4252576.61801821,747438.81259828722731
1650240000,2022-04-18 00:00:00,PRE/USDT,0.159284,0.179246,0.159,0.171217,5067954.70590965,863713.94443807513716
1650153600,2022-04-17 00:00:00,PRE/USDT,0.164684,0.165,0.159,0.159284,3425436.29700291,547050.96949618243535
1650067200,2022-04-16 00:00:00,PRE/USDT,0.170766,0.1747,0.163,0.164683,8135207.22670536,1363720.32246028915883
1649980800,2022-04-15 00:00:00,PRE/USDT,0.157995,0.17208,0.155,0.170765,16755016.36082181,2732539.17883938618147
1649894400,2022-04-14 00:00:00,PRE/USDT,0.166977,0.167941,0.15606,0.158019,2437926.47515865,387208.14114058857036
1649808000,2022-04-13 00:00:00,PRE/USDT,0.159093,0.168523,0.159083,0.166004,489955.59692582,80849.12229476252505
1649721600,2022-04-12 00:00:00,PRE/USDT,0.16201,0.166999,0.157,0.159075,196156.60113527,31919.17142978677826
1649635200,2022-04-11 00:00:00,PRE/USDT,0.171172,0.171997,0.151204,0.162006,540909.05858046,87453.20021166802455
1649548800,2022-04-10 00:00:00,PRE/USDT,0.170978,0.17468,0.16801,0.171403,586636.29026042,100387.08351135130095
1649462400,2022-04-09 00:00:00,PRE/USDT,0.160801,0.174693,0.16,0.1714,921774.35013311,151387.67002785831403
1649376000,2022-04-08 00:00:00,PRE/USDT,0.164552,0.170235,0.1571,0.160801,416678.33465683,68198.38359620353179
1649289600,2022-04-07 00:00:00,PRE/USDT,0.178001,0.178001,0.157,0.164551,1068394.36434559,175321.19506527340337
1649203200,2022-04-06 00:00:00,PRE/USDT,0.183393,0.183824,0.173,0.178,446773.54174314,80015.97470519486409
1649116800,2022-04-05 00:00:00,PRE/USDT,0.188476,0.196873,0.1828,0.1828,353542.63959742,66736.38312052077372
1649030400,2022-04-04 00:00:00,PRE/USDT,0.199797,0.199986,0.185404,0.188477,708047.08636507,136805.31832703217244
1648944000,2022-04-03 00:00:00,PRE/USDT,0.199401,0.200864,0.188166,0.198972,1261739.20612366,244572.76502898782823
1648857600,2022-04-02 00:00:00,PRE/USDT,0.206805,0.20935,0.196995,0.20021,708637.8923891,142453.1790292401403
1648771200,2022-04-01 00:00:00,PRE/USDT,0.184996,0.20934,0.184996,0.20701,544964.75123945,107322.16406143591876
1648684800,2022-03-31 00:00:00,PRE/USDT,0.192777,0.2065,0.181716,0.183913,721661.55312876,138492.10923158927833
1648598400,2022-03-30 00:00:00,PRE/USDT,0.182151,0.2065,0.182,0.193218,1760162.18803273,335787.22170179482434
1648512000,2022-03-29 00:00:00,PRE/USDT,0.184648,0.190419,0.181,0.182151,1062123.99672754,196875.43804676136221
1648425600,2022-03-28 00:00:00,PRE/USDT,0.180002,0.195,0.17827,0.184648,1103547.72765405,202697.8137809902222
1648339200,2022-03-27 00:00:00,PRE/USDT,0.18041,0.184389,0.175859,0.181,782190.41984874,140808.01883637579685
1648252800,2022-03-26 00:00:00,PRE/USDT,0.184135,0.185,0.172,0.180409,3337427.07791065,592725.91786979500576
1648166400,2022-03-25 00:00:00,PRE/USDT,0.1845,0.191,0.175843,0.185294,650952.36519989,118652.77676280217761
1648080000,2022-03-24 00:00:00,PRE/USDT,0.192617,0.1935,0.181197,0.183264,430977.89669056,80381.62659316299185
1647993600,2022-03-23 00:00:00,PRE/USDT,0.191525,0.193998,0.1827,0.192411,252234.79340162,47684.26750597445987
1647907200,2022-03-22 00:00:00,PRE/USDT,0.19113,0.198217,0.184007,0.190558,403411.26019882,76707.78126607539617
1647820800,2022-03-21 00:00:00,PRE/USDT,0.191,0.194177,0.182811,0.191598,287617.15557264,53857.27562246081977
1647734400,2022-03-20 00:00:00,PRE/USDT,0.202635,0.205,0.189403,0.191,233080.69176707,45924.7155455523351
1647648000,2022-03-19 00:00:00,PRE/USDT,0.200562,0.215,0.196,0.2036,363340.20083411,73774.6599480554617
1647561600,2022-03-18 00:00:00,PRE/USDT,0.189564,0.20444,0.1882,0.201434,322643.68272244,63799.59750146861235
1647475200,2022-03-17 00:00:00,PRE/USDT,0.184059,0.192,0.1818,0.189606,317612.43076945,59525.28678693013377
1647388800,2022-03-16 00:00:00,PRE/USDT,0.179549,0.193,0.17,0.185079,932581.45009808,169699.82239425732933
1647302400,2022-03-15 00:00:00,PRE/USDT,0.187143,0.1904,0.177,0.180404,924882.52379646,171883.84614749408865
1647216000,2022-03-14 00:00:00,PRE/USDT,0.179336,0.1887,0.1752,0.187797,538224.51583847,98665.70893579522294
1647129600,2022-03-13 00:00:00,PRE/USDT,0.189,0.191755,0.175201,0.179336,202646.50650653,37158.10644560940325
1647043200,2022-03-12 00:00:00,PRE/USDT,0.170232,0.208645,0.170228,0.189205,1128258.97258386,211943.87314373535889
1646956800,2022-03-11 00:00:00,PRE/USDT,0.1759,0.18371,0.17,0.171306,333935.18182975,59527.4619933239178
1646870400,2022-03-10 00:00:00,PRE/USDT,0.185001,0.1879,0.1688,0.17654,1199585.12907574,210552.97393354085556
1646784000,2022-03-09 00:00:00,PRE/USDT,0.178082,0.194999,0.1765,0.185565,1150285.45564671,216585.64510939442008
1646697600,2022-03-08 00:00:00,PRE/USDT,0.184661,0.189206,0.1751,0.178184,559456.07102534,101648.27511123741842
1646611200,2022-03-07 00:00:00,PRE/USDT,0.196195,0.196195,0.181299,0.185431,563808.76320356,106118.32905126240188
1646524800,2022-03-06 00:00:00,PRE/USDT,0.198853,0.209999,0.195,0.195,556855.54910501,112380.28839381076109
1646438400,2022-03-05 00:00:00,PRE/USDT,0.196236,0.215305,0.187395,0.199303,686133.92343755,133242.8555133464507
1646352000,2022-03-04 00:00:00,PRE/USDT,0.202844,0.203915,0.187,0.197707,554861.29271488,108803.25962911488575
1646265600,2022-03-03 00:00:00,PRE/USDT,0.218997,0.222,0.196555,0.202648,468645.00002459,99148.11691425712231
1646179200,2022-03-02 00:00:00,PRE/USDT,0.209775,0.2428,0.205,0.218996,750525.17115184,161964.40400995348091
1646092800,2022-03-01 00:00:00,PRE/USDT,0.2103,0.225251,0.204,0.209775,554057.55681385,119027.24929762321128
1646006400,2022-02-28 00:00:00,PRE/USDT,0.19531,0.212787,0.190774,0.208645,752591.57676573,153227.82694777698401
1645920000,2022-02-27 00:00:00,PRE/USDT,0.208426,0.212492,0.194543,0.19476,190435.83183063,38613.04768887297323
1645833600,2022-02-26 00:00:00,PRE/USDT,0.203455,0.214,0.203,0.209,311480.9047856,64753.37422575315024
1645747200,2022-02-25 00:00:00,PRE/USDT,0.217066,0.222823,0.194,0.20404,690884.30826291,143401.86103803513477
1645660800,2022-02-24 00:00:00,PRE/USDT,0.224248,0.225036,0.18,0.217737,1109416.12022092,221684.33977689140855
1645574400,2022-02-23 00:00:00,PRE/USDT,0.212,0.235,0.211956,0.225128,454305.14407271,102003.46595684336768
1645488000,2022-02-22 00:00:00,PRE/USDT,0.198604,0.219658,0.193146,0.212359,737340.81943577,152017.48845044159997
1645401600,2022-02-21 00:00:00,PRE/USDT,0.228182,0.238426,0.198062,0.198062,757715.40622391,166950.47484637581765
1645315200,2022-02-20 00:00:00,PRE/USDT,0.231538,0.235657,0.221872,0.227782,564270.33699901,129040.0524916411007
1645228800,2022-02-19 00:00:00,PRE/USDT,0.231324,0.239948,0.228,0.231537,2163652.49290398,505319.95756268890925
1645142400,2022-02-18 00:00:00,PRE/USDT,0.241205,0.245686,0.2287,0.23204,2638549.40487985,628413.81670318327039
1645056000,2022-02-17 00:00:00,PRE/USDT,0.263849,0.27769,0.237576,0.240859,2554757.1973451,662972.94839383784659
1644969600,2022-02-16 00:00:00,PRE/USDT,0.266812,0.275126,0.25293,0.263841,3387183.14926475,888442.04927862001092
1644883200,2022-02-15 00:00:00,PRE/USDT,0.240409,0.270337,0.240101,0.266828,2283443.78863252,576895.39668158177117
1644796800,2022-02-14 00:00:00,PRE/USDT,0.245858,0.259452,0.235,0.24024,958121.49091815,235876.40572255049519
1644710400,2022-02-13 00:00:00,PRE/USDT,0.242672,0.253332,0.24252,0.245527,763446.53617812,190660.34768801083131
1644624000,2022-02-12 00:00:00,PRE/USDT,0.251723,0.252588,0.238296,0.242677,936640.06627394,228574.05848550637172
1644537600,2022-02-11 00:00:00,PRE/USDT,0.262377,0.264282,0.2466,0.251723,1039406.58881093,267131.44352370206325
1644451200,2022-02-10 00:00:00,PRE/USDT,0.26476,0.272199,0.259301,0.262539,1000624.4717882,265333.27640116285458
1644364800,2022-02-09 00:00:00,PRE/USDT,0.261692,0.268067,0.255,0.264667,1076145.17899683,281094.90536075458302
1644278400,2022-02-08 00:00:00,PRE/USDT,0.270927,0.28,0.2577,0.261684,1169540.86405737,315318.9940238262232
1644192000,2022-02-07 00:00:00,PRE/USDT,0.265374,0.274999,0.261785,0.270887,1115192.88127871,300501.97825861109146
1644105600,2022-02-06 00:00:00,PRE/USDT,0.2583,0.267875,0.251365,0.264723,1166176.45178014,301241.92932167418109
1644019200,2022-02-05 00:00:00,PRE/USDT,0.248048,0.266931,0.248,0.258309,1202722.18552606,310582.69578790955827
