https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume DAI
1661904000,2022-08-31 00:00:00,ETH/DAI,1539.26,1616.64,1539.26,1548.77,22.1928315,35439.886022784
1661817600,2022-08-30 00:00:00,ETH/DAI,1534.96,1601.03,1480.87,1521,116.4051773,177624.978230047
1661731200,2022-08-29 00:00:00,ETH/DAI,1427.11,1556.19,1427.11,1556.19,43.5690924,65229.397768307
1661644800,2022-08-28 00:00:00,ETH/DAI,1491.87,1503.85,1436.66,1436.66,37.4911636,55646.582090376
1661558400,2022-08-27 00:00:00,ETH/DAI,1510.55,1514.47,1450,1487.88,24.9904377,36688.29652239
1661472000,2022-08-26 00:00:00,ETH/DAI,1694.8,1699.32,1490,1510.91,132.8419509,218641.483957866
1661385600,2022-08-25 00:00:00,ETH/DAI,1662.19,1725.52,1662.18,1698.03,3.9450825,6713.240304064
1661299200,2022-08-24 00:00:00,ETH/DAI,1656.71,1691.57,1615.18,1655.63,61.542738,102317.750328556
1661212800,2022-08-23 00:00:00,ETH/DAI,1621.53,1676.44,1563.18,1669.09,19.6463305,31878.245991505
1661126400,2022-08-22 00:00:00,ETH/DAI,1609.88,1621.13,1530.65,1618.87,25.8752797,40754.185975413
1661040000,2022-08-21 00:00:00,ETH/DAI,1591.97,1635.91,1569.8,1619.99,23.7786932,38324.694129074
1660953600,2022-08-20 00:00:00,ETH/DAI,1615.18,1653.22,1528.21,1577.32,40.1449686,63905.852314305
1660867200,2022-08-19 00:00:00,ETH/DAI,1822,1825.17,1605.68,1609.97,137.9978464,232826.204597991
1660780800,2022-08-18 00:00:00,ETH/DAI,1838.59,1879.01,1833.16,1870.94,4.8181675,8915.205065106
1660694400,2022-08-17 00:00:00,ETH/DAI,1887.06,1957.55,1820.02,1836.02,39.643347,74905.422244018
1660608000,2022-08-16 00:00:00,ETH/DAI,1894.09,1909.67,1859.59,1875.69,27.243379,51470.760697492
1660521600,2022-08-15 00:00:00,ETH/DAI,1932.48,2009.81,1830.05,1885,72.1289241,136368.255667275
1660435200,2022-08-14 00:00:00,ETH/DAI,1989.67,2026.7,1915,1940.87,33.0452705,65201.802676502
1660348800,2022-08-13 00:00:00,ETH/DAI,1956.82,2024.72,1954.06,1977.2,42.9690352,85496.786359168
1660262400,2022-08-12 00:00:00,ETH/DAI,1879.24,1965.2,1858,1958.18,16.3378523,31415.171768413
1660176000,2022-08-11 00:00:00,ETH/DAI,1855.48,1936.11,1855.48,1880.53,82.917721,157123.134851988
1660089600,2022-08-10 00:00:00,ETH/DAI,1691.16,1880,1660.96,1850.14,73.7435595,129958.487130735
1660003200,2022-08-09 00:00:00,ETH/DAI,1769.32,1791.64,1671.29,1708.68,26.8358004,45870.96172299
1659916800,2022-08-08 00:00:00,ETH/DAI,1699.19,1819.67,1699.19,1778.52,68.0565832,121057.356744177
1659830400,2022-08-07 00:00:00,ETH/DAI,1695.9,1715.17,1675,1699.58,25.9781404,43972.430276276
1659744000,2022-08-06 00:00:00,ETH/DAI,1736.94,1744.93,1693.29,1693.29,12.4804576,21386.166404238
1659657600,2022-08-05 00:00:00,ETH/DAI,1610.44,1735.97,1606.54,1735.97,50.7882977,86269.308065512
1659571200,2022-08-04 00:00:00,ETH/DAI,1634.5,1660.89,1586.9,1610.13,36.0983027,58693.973566824
1659484800,2022-08-03 00:00:00,ETH/DAI,1640.02,1667.34,1593.69,1623.38,36.3542803,60047.632612457
1659398400,2022-08-02 00:00:00,ETH/DAI,1631.89,1672.37,1562.45,1640.05,50.2948359,81102.946101234
1659312000,2022-08-01 00:00:00,ETH/DAI,1694.8,1697.02,1610,1635.43,26.8826087,44052.709137103
1659225600,2022-07-31 00:00:00,ETH/DAI,1696.8,1746.96,1669.29,1688.31,79.9782299,136342.973382433
1659139200,2022-07-30 00:00:00,ETH/DAI,1726.68,1745.29,1680.33,1695.36,27.5323896,47379.509468397
1659052800,2022-07-29 00:00:00,ETH/DAI,1730.82,1761.46,1654.66,1756.73,20.7467533,35710.142335642
1658966400,2022-07-28 00:00:00,ETH/DAI,1632.53,1791.4,1605.7,1722.51,58.119423,98224.416024985
1658880000,2022-07-27 00:00:00,ETH/DAI,1447.11,1639.71,1426.75,1639.71,130.3415674,200373.775173438
1658793600,2022-07-26 00:00:00,ETH/DAI,1444.73,1451.72,1357.66,1448.32,96.9117732,137166.723702614
1658707200,2022-07-25 00:00:00,ETH/DAI,1611.53,1611.53,1443,1452.16,117.0939344,176965.372968987
1658620800,2022-07-24 00:00:00,ETH/DAI,1555.24,1660.66,1552.22,1598.54,66.7197729,105581.607253791
1658534400,2022-07-23 00:00:00,ETH/DAI,1531.46,1587.83,1497.38,1547.93,244.6035394,377022.825172415
1658448000,2022-07-22 00:00:00,ETH/DAI,1581.11,1649.89,1524.53,1535,169.3752327,266674.047881424
1658361600,2022-07-21 00:00:00,ETH/DAI,1532.62,1600.43,1471.61,1580.63,97.5693574,147608.951002085
1658275200,2022-07-20 00:00:00,ETH/DAI,1529.41,1611.5,1501.45,1518.37,115.92492041,180170.1498666767
1658188800,2022-07-19 00:00:00,ETH/DAI,1581.42,1625.98,1500,1541.05,101.18087029,156691.0954759708
1658102400,2022-07-18 00:00:00,ETH/DAI,1342.2,1590.42,1342.2,1583.8,51.16787952,75379.4711204086
1658016000,2022-07-17 00:00:00,ETH/DAI,1365.46,1382.89,1325,1344.43,18.14336078,24613.7691883938
1657929600,2022-07-16 00:00:00,ETH/DAI,1230.61,1416.72,1194.26,1352.2,108.1933246,144892.7221186104
1657843200,2022-07-15 00:00:00,ETH/DAI,1186.36,1280.02,1183.06,1236.37,27.63014609,34520.504312242
1657756800,2022-07-14 00:00:00,ETH/DAI,1111.07,1212.63,1075.13,1191.31,22.85098364,25644.781210429
1657670400,2022-07-13 00:00:00,ETH/DAI,1038.24,1116.75,1007.37,1111.13,115.63560046,121217.3699924916
1657584000,2022-07-12 00:00:00,ETH/DAI,1093.78,1096.13,1037.53,1038.25,146.02475336,156515.5358953761
1657497600,2022-07-11 00:00:00,ETH/DAI,1162.33,1165.93,1094,1096.36,8.32548877,9516.9388535211
1657411200,2022-07-10 00:00:00,ETH/DAI,1213.83,1213.83,1159.92,1162.67,36.79566134,43572.2947447108
1657324800,2022-07-09 00:00:00,ETH/DAI,1218.24,1228.05,1207.37,1221.48,7.10371749,8650.0720217901
1657238400,2022-07-08 00:00:00,ETH/DAI,1236.62,1270.48,1196.52,1217.24,95.13169344,117379.9582710691
1657152000,2022-07-07 00:00:00,ETH/DAI,1184.64,1249.55,1165.74,1238.28,6.47090807,7779.1865740836
1657065600,2022-07-06 00:00:00,ETH/DAI,1140.53,1200,1115.65,1187.47,23.90287133,27290.9506050495
1656979200,2022-07-05 00:00:00,ETH/DAI,1147.37,1171.45,1078.69,1136.44,22.1745324,24406.4297113333
1656892800,2022-07-04 00:00:00,ETH/DAI,1076.59,1154.49,1043.47,1151.76,48.17409578,53673.2335882037
1656806400,2022-07-03 00:00:00,ETH/DAI,1071.88,1084.44,1042.79,1072.29,48.5226604,51697.2940752017
1656720000,2022-07-02 00:00:00,ETH/DAI,1055.92,1075.49,1030.11,1066.88,27.38605596,28875.0431999731
1656633600,2022-07-01 00:00:00,ETH/DAI,1067.7,1150,1032.05,1071.55,282.35804625,306445.0739651126
1656547200,2022-06-30 00:00:00,ETH/DAI,1102.3,1108.45,1000,1067.25,110.62536116,116783.0877885902
1656460800,2022-06-29 00:00:00,ETH/DAI,1133.3,1152.59,1085.99,1101.51,51.46479962,57765.015844537
1656374400,2022-06-28 00:00:00,ETH/DAI,1194.56,1233.9,1138.95,1143.11,196.49898163,234926.5085141762
1656288000,2022-06-27 00:00:00,ETH/DAI,1197.04,1242.49,1176.43,1194,497.69219828,599723.3302109423
1656201600,2022-06-26 00:00:00,ETH/DAI,1236.77,1277.61,1195.2,1196.23,40.64843902,50633.0908647627
1656115200,2022-06-25 00:00:00,ETH/DAI,1222,1251.39,1184.35,1239.95,16.79476501,20552.5854079735
1656028800,2022-06-24 00:00:00,ETH/DAI,1150.96,1243.3,1132.6,1223.3,51.54964396,62167.1913846493
1655942400,2022-06-23 00:00:00,ETH/DAI,1046.9,1152.23,1046.9,1144.15,27.04359346,30524.5824701261
1655856000,2022-06-22 00:00:00,ETH/DAI,1120.4,1120.4,1045.77,1053.08,70.52792054,76868.7553041093
1655769600,2022-06-21 00:00:00,ETH/DAI,1126.51,1187.7,1108.12,1126.5,17.03179217,19667.4271295566
1655683200,2022-06-20 00:00:00,ETH/DAI,1111.11,1168.29,1060.13,1136.07,59.19912904,66104.8011132297
1655596800,2022-06-19 00:00:00,ETH/DAI,999.6,1154.14,939.88,1122.88,81.95056348,84033.4682098542
1655510400,2022-06-18 00:00:00,ETH/DAI,1092.2,1097,885.01,997.18,148.80413119,142858.7549079427
1655424000,2022-06-17 00:00:00,ETH/DAI,1058.4,1119.23,1051.6,1086.05,88.28565625,95945.5678587205
1655337600,2022-06-16 00:00:00,ETH/DAI,1241,1254.5,1051.6,1069.67,55.08324394,61895.3835259246
1655251200,2022-06-15 00:00:00,ETH/DAI,1203.76,1243.37,1018.89,1234.2,140.76891714,155901.3340572755
1655164800,2022-06-14 00:00:00,ETH/DAI,1214.29,1255.24,1077,1209.33,86.70114244,100178.7304095034
1655078400,2022-06-13 00:00:00,ETH/DAI,1430,1451.05,1176.47,1205.8,156.6823131,200059.5224831126
1654992000,2022-06-12 00:00:00,ETH/DAI,1536.04,1547.03,1429.91,1433.85,101.38109692,150642.1756893002
1654905600,2022-06-11 00:00:00,ETH/DAI,1661.28,1675.4,1501,1535.67,35.50880026,55500.5164678135
1654819200,2022-06-10 00:00:00,ETH/DAI,1780,1799.6,1656.95,1661.58,50.84539281,88629.1038878265
1654732800,2022-06-09 00:00:00,ETH/DAI,1786.38,1830.12,1778.27,1785.36,13.67055771,24542.8713008621
1654646400,2022-06-08 00:00:00,ETH/DAI,1801.95,1836.81,1773.24,1796.89,33.63600484,60600.0826194719
1654560000,2022-06-07 00:00:00,ETH/DAI,1855.72,1871.65,1726.68,1814.04,34.60022628,61310.2274391605
1654473600,2022-06-06 00:00:00,ETH/DAI,1833.23,1918,1833.23,1853,23.22646158,43329.5600266422
1654387200,2022-06-05 00:00:00,ETH/DAI,1807.57,1831.78,1776,1803.12,2.34825131,4249.8618506594
1654300800,2022-06-04 00:00:00,ETH/DAI,1759.74,1812.59,1755.1,1797.12,31.20423901,55013.9994618117
1654214400,2022-06-03 00:00:00,ETH/DAI,1837.55,1840,1738.16,1771.75,60.42410314,107596.1372209566
1654128000,2022-06-02 00:00:00,ETH/DAI,1822.24,1966.2,1786.38,1840.36,144.70750715,269893.56143827
1654041600,2022-06-01 00:00:00,ETH/DAI,1932.05,1970.23,1768.36,1817.67,50.10935216,93361.1985370732
1653955200,2022-05-31 00:00:00,ETH/DAI,1990.01,2003.88,1930,1950.41,23.09400131,45656.8674536336
1653868800,2022-05-30 00:00:00,ETH/DAI,1810.39,2106.54,1803.04,2000.34,175.37569961,338841.2826717823
1653782400,2022-05-29 00:00:00,ETH/DAI,1786.92,1820,1759.01,1817.12,24.21660873,43503.9816680216
1653696000,2022-05-28 00:00:00,ETH/DAI,1731.98,1809.89,1723.5,1791.77,14.79807222,26262.8942667368
1653609600,2022-05-27 00:00:00,ETH/DAI,1799.78,1812.39,1709.48,1709.74,63.47779325,111125.8554840494
1653523200,2022-05-26 00:00:00,ETH/DAI,1938,1952.07,1739.26,1808.48,90.58480567,167405.0310343075
1653436800,2022-05-25 00:00:00,ETH/DAI,1980.12,2016.66,1941.42,1943.97,22.38337915,44152.9490662498
1653350400,2022-05-24 00:00:00,ETH/DAI,1980.13,1998.45,1913.06,1981.61,58.8145618,115396.9251075793
1653264000,2022-05-23 00:00:00,ETH/DAI,2051.96,2091.24,1966,1974.23,60.15148904,123541.6695203278
1653177600,2022-05-22 00:00:00,ETH/DAI,1979.41,2046.27,1964.89,2046.27,26.76140787,53699.7777852484
1653091200,2022-05-21 00:00:00,ETH/DAI,1963.55,2062.38,1938.54,1975.75,60.56337241,119844.4501201321
1653004800,2022-05-20 00:00:00,ETH/DAI,2006.53,2058.07,1920.83,1972.44,33.2802284,65574.8957439291
1652918400,2022-05-19 00:00:00,ETH/DAI,1910.39,2033.72,1902.64,2014.05,99.96650778,195813.676881243
1652832000,2022-05-18 00:00:00,ETH/DAI,2106.54,2113.66,1911.29,1912.33,47.59790729,93877.3347405816
1652745600,2022-05-17 00:00:00,ETH/DAI,2046.06,2119.52,2010,2094.54,50.40911201,104227.9187025948
1652659200,2022-05-16 00:00:00,ETH/DAI,2131.51,2131.51,1984.41,2034.98,65.70337286,133307.4475569369
1652572800,2022-05-15 00:00:00,ETH/DAI,2059.18,2165.31,2005.2,2140.83,300.64553504,628019.7676779779
1652486400,2022-05-14 00:00:00,ETH/DAI,2012.87,2069,1954.05,2062.36,156.15296879,315668.821412844
1652400000,2022-05-13 00:00:00,ETH/DAI,1959.91,2141.85,1929.04,2006.59,65.88758742,134374.0318089322
1652313600,2022-05-12 00:00:00,ETH/DAI,2085,2161.02,1550,1966.59,361.82123228,678788.5243636402
1652227200,2022-05-11 00:00:00,ETH/DAI,2340.85,2444.76,2000,2074.63,152.26627225,345961.8443903132
1652140800,2022-05-10 00:00:00,ETH/DAI,2239.36,2537.06,2202.54,2349.74,155.44383064,366033.4140929148
1652054400,2022-05-09 00:00:00,ETH/DAI,2490.98,2492.55,2234.87,2241.28,110.47784602,256594.1865751909
1651968000,2022-05-08 00:00:00,ETH/DAI,2620.11,2620.11,2487.97,2518.72,91.10141572,231292.7530679593
1651881600,2022-05-07 00:00:00,ETH/DAI,2687.99,2700.46,2591.79,2646.8,23.6640583,62456.7109805788
1651795200,2022-05-06 00:00:00,ETH/DAI,2741.39,2753.42,2640.95,2694.31,49.27285823,132534.5316743523
1651708800,2022-05-05 00:00:00,ETH/DAI,2950,2953.3,2688.27,2745.61,52.4047578,145557.8698559721
1651622400,2022-05-04 00:00:00,ETH/DAI,2776.17,2962.87,2775.87,2938.77,9.67380596,27753.8259565849
1651536000,2022-05-03 00:00:00,ETH/DAI,2855.59,2855.59,2759.7,2782.85,15.43920579,43598.6483324448
1651449600,2022-05-02 00:00:00,ETH/DAI,2824.01,2875.05,2784.99,2863.16,32.93106405,93396.2215653578
1651363200,2022-05-01 00:00:00,ETH/DAI,2729.95,2843.96,2727.86,2843.96,23.54063244,65702.3495732307
1651276800,2022-04-30 00:00:00,ETH/DAI,2818.21,2839.49,2724.14,2729.2,4.12320824,11474.3871554637
1651190400,2022-04-29 00:00:00,ETH/DAI,2942.22,2947.27,2778.87,2819.63,18.86179967,54513.8223207083
1651104000,2022-04-28 00:00:00,ETH/DAI,2887.73,2975,2864.62,2931.95,43.42727977,126403.2604409521
1651017600,2022-04-27 00:00:00,ETH/DAI,2816.22,2907.71,2800,2877.17,24.33941079,69764.7692827268
1650931200,2022-04-26 00:00:00,ETH/DAI,3024.58,3025,2775,2800,82.59174164,234725.4811656569
1650844800,2022-04-25 00:00:00,ETH/DAI,2931.75,3034.31,2800,3018.84,58.69383985,168840.4102088079
1650758400,2022-04-24 00:00:00,ETH/DAI,2948.23,2972.95,2916.36,2922.61,10.30959464,30388.8689881346
1650672000,2022-04-23 00:00:00,ETH/DAI,2959.38,2978.81,2921.34,2925,8.18593858,24066.5698088832
1650585600,2022-04-22 00:00:00,ETH/DAI,3000,3025,2940.71,2969.51,15.0210737,44746.5880797096
1650499200,2022-04-21 00:00:00,ETH/DAI,3083.57,3182.44,2950,2991.59,11.34815565,34869.2575676931
1650412800,2022-04-20 00:00:00,ETH/DAI,3101.5,3161.9,3039.85,3077.28,38.58257428,120346.4023663866
1650326400,2022-04-19 00:00:00,ETH/DAI,3075,3125,3034.8,3108.12,7.73883485,23851.6624643042
1650240000,2022-04-18 00:00:00,ETH/DAI,2999.77,3067.33,2890.51,3054.69,57.14368843,169047.5934773824
1650153600,2022-04-17 00:00:00,ETH/DAI,3063.28,3074.26,2983.02,3000.27,31.47664186,96002.0753383312
1650067200,2022-04-16 00:00:00,ETH/DAI,3042.5,3079.47,3020,3059.05,42.29854365,128771.1848136928
1649980800,2022-04-15 00:00:00,ETH/DAI,3032.33,3042.5,3000.58,3042.48,110.19760379,334270.9567535135
1649894400,2022-04-14 00:00:00,ETH/DAI,3128.81,3143.3,2990.04,3011.89,21.7084729,66138.2109054511
1649808000,2022-04-13 00:00:00,ETH/DAI,3028.15,3120.5,3008.16,3119.4,19.70922597,60505.9004459675
1649721600,2022-04-12 00:00:00,ETH/DAI,2970.49,3082.88,2964.34,3027.55,65.84352354,199619.2193677509
1649635200,2022-04-11 00:00:00,ETH/DAI,3197.62,3210.85,2961.52,2987.55,51.83247923,158775.7530827891
1649548800,2022-04-10 00:00:00,ETH/DAI,3259.57,3304,3203.9,3207.63,4.06071258,13205.5810216356
1649462400,2022-04-09 00:00:00,ETH/DAI,3199.61,3268,3199.61,3263.73,5.58774471,18054.5825183859
1649376000,2022-04-08 00:00:00,ETH/DAI,3225.1,3311.4,3182.9,3190.05,45.97830444,149378.6273031484
1649289600,2022-04-07 00:00:00,ETH/DAI,3190.01,3275.59,3150,3256.57,50.40357598,162582.1848543286
1649203200,2022-04-06 00:00:00,ETH/DAI,3400,3400,3169.9,3174.15,81.76065322,267178.7039446523
1649116800,2022-04-05 00:00:00,ETH/DAI,3521.99,3552.1,3401,3408.1,33.29255848,116542.5739219961
1649030400,2022-04-04 00:00:00,ETH/DAI,3515.85,3548.11,3415,3539.94,52.94916787,184753.7740492641
1648944000,2022-04-03 00:00:00,ETH/DAI,3450.14,3583.05,3419.5,3522.91,35.18101098,122848.1725231326
1648857600,2022-04-02 00:00:00,ETH/DAI,3454.02,3531.35,3438.1,3450,35.98643834,124895.2392831932
1648771200,2022-04-01 00:00:00,ETH/DAI,3289.6,3755.66,3219.85,3456.23,122.67147279,426116.8959776801
1648684800,2022-03-31 00:00:00,ETH/DAI,3382.43,3452.34,3268,3289.39,47.86628618,160456.5308130664
1648598400,2022-03-30 00:00:00,ETH/DAI,3396.66,3441.56,3338.72,3398.78,23.69176668,80406.9386733248
1648512000,2022-03-29 00:00:00,ETH/DAI,3355.39,3489.58,3352.28,3399.9,52.91094681,180069.6168589118
1648425600,2022-03-28 00:00:00,ETH/DAI,3276.53,3437.2,3276.53,3318.67,37.0990558,124614.286843668
1648339200,2022-03-27 00:00:00,ETH/DAI,3146.52,3300,3131.01,3300,18.82101328,60359.4513589688
1648252800,2022-03-26 00:00:00,ETH/DAI,3113.17,3159.88,3097.35,3159.88,12.2693857,38416.0356729069
1648166400,2022-03-25 00:00:00,ETH/DAI,3113.14,3198.98,3080.41,3101.26,68.65016147,215429.8785821398
1648080000,2022-03-24 00:00:00,ETH/DAI,3038.79,3137.24,3010.77,3108.5,54.41862793,166918.623293698
1647993600,2022-03-23 00:00:00,ETH/DAI,2976.08,3046.34,2926.57,3032.02,40.03141638,119896.3685913926
1647907200,2022-03-22 00:00:00,ETH/DAI,2890.76,3047.99,2890.76,2975.23,49.60984773,147460.4762272953
1647820800,2022-03-21 00:00:00,ETH/DAI,2869.16,2963.35,2837.7,2902.03,26.20179039,76329.5779936152
1647734400,2022-03-20 00:00:00,ETH/DAI,2943.38,2953.46,2820.6,2854.9,26.85255867,77328.3322293551
1647648000,2022-03-19 00:00:00,ETH/DAI,2954.71,2995.73,2898.25,2956.78,61.98722859,182944.9428628786
1647561600,2022-03-18 00:00:00,ETH/DAI,2821.45,2996.16,2773.79,2947.83,36.24093084,104944.3270373546
1647475200,2022-03-17 00:00:00,ETH/DAI,2771.28,2846.56,2755.48,2822.91,27.66181987,77316.2540375513
1647388800,2022-03-16 00:00:00,ETH/DAI,2621.22,2799.07,2612.4,2780.52,98.81304494,267075.8333664406
1647302400,2022-03-15 00:00:00,ETH/DAI,2580.29,2666.27,2504.19,2622.22,41.96443049,109083.5862310523
1647216000,2022-03-14 00:00:00,ETH/DAI,2513.94,2605.1,2479.05,2586.72,89.6158217,229254.041009371
1647129600,2022-03-13 00:00:00,ETH/DAI,2559.04,2595.21,2495.53,2521.07,29.6644838,75763.9012413965
1647043200,2022-03-12 00:00:00,ETH/DAI,2579.95,2605.1,2566.12,2566.12,13.3535158,34492.5538002236
1646956800,2022-03-11 00:00:00,ETH/DAI,2596.8,2666.03,2535.47,2557.62,24.66985,63845.6913672602
1646870400,2022-03-10 00:00:00,ETH/DAI,2713.95,2716.79,2553.52,2611.24,58.82431395,156266.5478188856
1646784000,2022-03-09 00:00:00,ETH/DAI,2581.34,2767.82,2581.34,2730.95,55.27691281,150013.6478679278
1646697600,2022-03-08 00:00:00,ETH/DAI,2523.75,2619.93,2506.65,2571.71,45.58928257,116677.3555460357
1646611200,2022-03-07 00:00:00,ETH/DAI,2544.26,2646.8,2421.43,2495.36,115.70595645,290039.6106844292
1646524800,2022-03-06 00:00:00,ETH/DAI,2664.74,2664.74,2543.62,2550.99,41.82054199,108893.0885892603
1646438400,2022-03-05 00:00:00,ETH/DAI,2604.57,2674.49,2601.35,2671.41,14.26568602,37645.8463727891
1646352000,2022-03-04 00:00:00,ETH/DAI,2790.76,2790.76,2585.36,2620.87,54.88756962,147628.0333783754
1646265600,2022-03-03 00:00:00,ETH/DAI,2939.78,2946.6,2797.61,2831.17,33.67620814,96525.6994160932
1646179200,2022-03-02 00:00:00,ETH/DAI,2980.71,3031.7,2926,2957.5,25.56066634,75586.6222937776
1646092800,2022-03-01 00:00:00,ETH/DAI,2952.81,3045.86,2881.9,2979.9,21.8979349,64308.9944102231
1646006400,2022-02-28 00:00:00,ETH/DAI,2612.14,2943.98,2585.36,2905.49,55.71283637,152489.9495548508
1645920000,2022-02-27 00:00:00,ETH/DAI,2768.92,2843.56,2572.65,2633.17,49.44113509,132835.8642448556
1645833600,2022-02-26 00:00:00,ETH/DAI,2766.98,2871.89,2747.88,2767.73,8.1877586,22969.1148211217
1645747200,2022-02-25 00:00:00,ETH/DAI,2632.64,2831.03,2585.36,2759.23,70.72721759,189444.6218399373
1645660800,2022-02-24 00:00:00,ETH/DAI,2585.86,2732.96,2112,2598.46,564.28299423,1313352.8705899231
1645574400,2022-02-23 00:00:00,ETH/DAI,2613.54,2744.16,2585.36,2599.4,41.79006382,111883.031355832
1645488000,2022-02-22 00:00:00,ETH/DAI,2559.04,2653.69,2501.47,2653.69,26.48267714,68876.4820221552
1645401600,2022-02-21 00:00:00,ETH/DAI,2618.72,2751.22,2574.78,2577.82,34.90216426,93345.2016796381
1645315200,2022-02-20 00:00:00,ETH/DAI,2737.74,2741.51,2574.66,2632.2,454.1363737,1203716.2843245216
1645228800,2022-02-19 00:00:00,ETH/DAI,2778.42,2830.45,2700,2744.48,291.34226755,802856.6676382968
1645142400,2022-02-18 00:00:00,ETH/DAI,2885.19,2943.98,2764.73,2778.42,632.16814073,1797580.9858476817
1645056000,2022-02-17 00:00:00,ETH/DAI,3128.9,3171.72,2857.18,2893.91,598.46633274,1794076.8491058608
1644969600,2022-02-16 00:00:00,ETH/DAI,3185.54,3185.54,3056.33,3120.5,289.55639561,899570.9280470624
1644883200,2022-02-15 00:00:00,ETH/DAI,2924.1,3203.83,2924.1,3187.54,269.86163683,822672.8691983965
1644796800,2022-02-14 00:00:00,ETH/DAI,2881.58,2973.86,2839.46,2934.78,269.58110695,781816.8803259752
1644710400,2022-02-13 00:00:00,ETH/DAI,2904.84,2952.36,2840.81,2872.33,168.67016384,489026.8794326374
1644624000,2022-02-12 00:00:00,ETH/DAI,2921.55,2980.71,2857.82,2911.25,166.56602718,485218.5598644157
1644537600,2022-02-11 00:00:00,ETH/DAI,3060.61,3141.09,2882.2,2919.79,218.31053801,646656.2272104922
1644451200,2022-02-10 00:00:00,ETH/DAI,3225.1,3275.38,3072.86,3114.66,49.78577434,156692.8649168434
1644364800,2022-02-09 00:00:00,ETH/DAI,3117.31,3279.15,3075.35,3236.18,16.2468128,51437.4778824521
1644278400,2022-02-08 00:00:00,ETH/DAI,3144.93,3269.11,3020.08,3121.56,34.98549234,109542.7333469054
1644192000,2022-02-07 00:00:00,ETH/DAI,3034.15,3182.9,3000.04,3153.61,20.1651943,63228.8207076327
1644105600,2022-02-06 00:00:00,ETH/DAI,3015.07,3055.54,2963.08,3055.54,38.55858496,115542.3778976352
1644019200,2022-02-05 00:00:00,ETH/DAI,2980.62,3057.47,2968.15,3023.61,31.57158812,95389.4897442513
1643932800,2022-02-04 00:00:00,ETH/DAI,2689.96,2994.73,2677.15,2994.73,17.7470928,50404.9812173257
1643846400,2022-02-03 00:00:00,ETH/DAI,2692.01,2701.75,2585.36,2689.96,25.05849123,65975.5579068786
1643760000,2022-02-02 00:00:00,ETH/DAI,2801.58,2816.32,2617.61,2677.67,35.12290149,95083.9651962922
1643673600,2022-02-01 00:00:00,ETH/DAI,2697.21,2979,2691.02,2802.65,54.33178766,153031.0925207785
1643587200,2022-01-31 00:00:00,ETH/DAI,2582.61,2720.34,2482.23,2681.68,27.37540161,70457.8105441089
1643500800,2022-01-30 00:00:00,ETH/DAI,2594,2633.18,2545.19,2608.96,23.66440326,60995.5764580191
1643414400,2022-01-29 00:00:00,ETH/DAI,2564.05,2633.18,2522.05,2591.27,8.0521066,20861.8591518574
1643328000,2022-01-28 00:00:00,ETH/DAI,2448.76,2552.71,2359.05,2542.78,61.6372366,150671.2883994868
1643241600,2022-01-27 00:00:00,ETH/DAI,2464.88,2596,2271.95,2420,182.43187065,436010.2501396189
