https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ROOBEE
1663358400000,2022-09-16 20:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,6.449999999999999e-06,215.0
1663354800000,2022-09-16 19:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.816e-05,454.0
1663351200000,2022-09-16 18:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.696e-05,424.0
1663347600000,2022-09-16 17:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,1.32e-05,330.0
1663344000000,2022-09-16 16:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.3019999999999999e-05,434.0
1663340400000,2022-09-16 15:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2869999999999999e-05,429.0
1663336800000,2022-09-16 14:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2209999999999998e-05,407.0
1663333200000,2022-09-16 13:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2509999999999999e-05,417.0
1663329600000,2022-09-16 12:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2899999999999998e-05,430.0
1663318800000,2022-09-16 09:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,8.16e-06,204.0
1663315200000,2022-09-16 08:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,6.1499999999999996e-06,205.0
1663308000000,2022-09-16 06:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,8.16e-06,204.0
1663304400000,2022-09-16 05:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,9.179999999999999e-06,306.0
1663300800000,2022-09-16 04:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,8.400000000000001e-06,210.0
1663297200000,2022-09-16 03:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2569999999999998e-05,419.0
1663293600000,2022-09-16 02:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2509999999999999e-05,417.0
1663290000000,2022-09-16 01:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2569999999999998e-05,419.0
1663286400000,2022-09-16 00:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2479999999999999e-05,416.0
1663282800000,2022-09-15 23:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2569999999999998e-05,419.0
1663279200000,2022-09-15 22:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2749999999999998e-05,425.0
1663275600000,2022-09-15 21:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2299999999999999e-05,410.0
1663272000000,2022-09-15 20:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2689999999999999e-05,423.0
1663268400000,2022-09-15 19:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,9.539999999999998e-06,318.0
1663264800000,2022-09-15 18:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,0.00024138641827200003,6034.6604568
1663261200000,2022-09-15 17:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,0.00016610311089749997,5536.77036325
1663257600000,2022-09-15 16:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,0.0003065529304971,10218.43101657
1663254000000,2022-09-15 15:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,0.0001765462416129,5884.87472043
1663250400000,2022-09-15 14:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,0.0004353539337384,10883.84834346
1663246800000,2022-09-15 13:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,0.0001703304843159,5677.68281053
1663243200000,2022-09-15 12:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,0.0004255316572544,10638.29143136
1663239600000,2022-09-15 11:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,0.0014544626158106999,48482.08719369
1663232400000,2022-09-15 09:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,6.3e-06,210.0
1663228800000,2022-09-15 08:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,8.16e-06,204.0
1663225200000,2022-09-15 07:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,9.896249999999999e-06,329.875
1663221600000,2022-09-15 06:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,6.179999999999999e-06,206.0
1663218000000,2022-09-15 05:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.648e-05,412.0
1663214400000,2022-09-15 04:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,0.00013171,3292.75
1663210800000,2022-09-15 03:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2539999999999999e-05,418.0
1663207200000,2022-09-15 02:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,6.12e-06,204.0
1663203600000,2022-09-15 01:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.668e-05,417.0
1663200000000,2022-09-15 00:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.664e-05,416.0
1663196400000,2022-09-14 23:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.676e-05,419.0
1663192800000,2022-09-14 22:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.696e-05,424.0
1663189200000,2022-09-14 21:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.648e-05,412.0
1663185600000,2022-09-14 20:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,0.000425038737806,10625.96844515
1663182000000,2022-09-14 19:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.668e-05,417.0
1663178400000,2022-09-14 18:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,0.0089151018296892,222877.54574223
1663174800000,2022-09-14 17:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,0.00023445574499999998,7815.1915
1663171200000,2022-09-14 16:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,0.0002227864043248,5569.66010812
1663167600000,2022-09-14 15:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.832e-05,458.0
1663164000000,2022-09-14 14:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.768e-05,442.0
1663160400000,2022-09-14 13:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.756e-05,439.0
1663156800000,2022-09-14 12:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,0.0002165195647048,5412.98911762
1663153200000,2022-09-14 11:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.728e-05,432.0
1663149600000,2022-09-14 10:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.64e-05,410.0
1663146000000,2022-09-14 09:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,0.000270229738014,6755.74345035
1663142400000,2022-09-14 08:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,0.00030937612227929995,10312.53740931
1663135200000,2022-09-14 06:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,8.16e-06,204.0
1663131600000,2022-09-14 05:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,0.00047448928619099997,15816.3095397
1663128000000,2022-09-14 04:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,0.000620767207944,15519.1801986
1663124400000,2022-09-14 03:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2899999999999998e-05,430.0
1663120800000,2022-09-14 02:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,0.0011304582825,37681.94275
1663117200000,2022-09-14 01:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.684e-05,421.0
1663113600000,2022-09-14 00:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,0.00150525,37631.25
1663110000000,2022-09-13 23:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.245e-05,415.0
1663106400000,2022-09-13 22:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,0.0004268306224392,10670.76556098
1663095600000,2022-09-13 19:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,0.00027999,9333.0
1663092000000,2022-09-13 18:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,2.778e-05,694.5
1663088400000,2022-09-13 17:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.696e-05,424.0
1663084800000,2022-09-13 16:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.668e-05,417.0
1663081200000,2022-09-13 15:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.808e-05,452.0
1663077600000,2022-09-13 14:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.692e-05,423.0
1663074000000,2022-09-13 13:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.768e-05,442.0
1663070400000,2022-09-13 12:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.684e-05,421.0
1663066800000,2022-09-13 11:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.6800000000000002e-05,420.0
1663063200000,2022-09-13 10:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,9.32e-06,233.0
1663059600000,2022-09-13 09:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,6.3299999999999995e-06,211.0
1663056000000,2022-09-13 08:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,6.3299999999999995e-06,211.0
1663052400000,2022-09-13 07:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.696e-05,424.0
1663048800000,2022-09-13 06:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,8.64e-06,216.0
1663045200000,2022-09-13 05:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,6.3299999999999995e-06,211.0
1663041600000,2022-09-13 04:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,8.44e-06,211.0
1663038000000,2022-09-13 03:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2569999999999998e-05,419.0
1663034400000,2022-09-13 02:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.3049999999999999e-05,435.0
1663030800000,2022-09-13 01:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.3109999999999998e-05,437.0
1663027200000,2022-09-13 00:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2839999999999999e-05,428.0
1663023600000,2022-09-12 23:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,1.314e-05,438.0
1663020000000,2022-09-12 22:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,1.32e-05,330.0
1663016400000,2022-09-12 21:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,1.3199999999999999e-05,440.0
1663012800000,2022-09-12 20:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.76e-05,440.0
1663009200000,2022-09-12 19:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,8.6e-06,215.0
1663005600000,2022-09-12 18:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2719999999999998e-05,424.0
1663002000000,2022-09-12 17:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2749999999999998e-05,425.0
1662998400000,2022-09-12 16:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2749999999999998e-05,425.0
1662994800000,2022-09-12 15:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.278e-05,426.0
1662991200000,2022-09-12 14:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,6.39e-06,213.0
1662987600000,2022-09-12 13:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,2.54e-05,635.0
1662984000000,2022-09-12 12:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.26e-05,420.0
1662980400000,2022-09-12 11:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2359999999999999e-05,412.0
1662976800000,2022-09-12 10:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,6.1499999999999996e-06,205.0
1662973200000,2022-09-12 09:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,8.2e-06,205.0
1662969600000,2022-09-12 08:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,2.1830625e-05,727.6875
1662966000000,2022-09-12 07:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,8.2e-06,205.0
1662951600000,2022-09-12 03:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2569999999999998e-05,419.0
1662948000000,2022-09-12 02:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,6.3299999999999995e-06,211.0
1662944400000,2022-09-12 01:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.656e-05,414.0
1662940800000,2022-09-12 00:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.672e-05,418.0
1662937200000,2022-09-11 23:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.66e-05,415
1662933600000,2022-09-11 22:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.668e-05,417
1662930000000,2022-09-11 21:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,1.672e-05,418
1662926400000,2022-09-11 20:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2719999999999998e-05,424
1662922800000,2022-09-11 19:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2719999999999998e-05,424
1662919200000,2022-09-11 18:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,6.449999999999999e-06,215
1662915600000,2022-09-11 17:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.688e-05,422
1662912000000,2022-09-11 16:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.728e-05,432
1662908400000,2022-09-11 15:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.7160000000000002e-05,429
1662904800000,2022-09-11 14:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,8.400000000000001e-06,210
1662901200000,2022-09-11 13:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.26e-05,420
1662897600000,2022-09-11 12:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2689999999999999e-05,423
1662894000000,2022-09-11 11:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,6.1499999999999996e-06,205
1662886800000,2022-09-11 09:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,8.2e-06,205
1662883200000,2022-09-11 08:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,6.1499999999999996e-06,205
1662879600000,2022-09-11 07:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,8.2e-06,205
1662872400000,2022-09-11 05:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.242e-05,414
1662865200000,2022-09-11 03:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2719999999999998e-05,424
1662861600000,2022-09-11 02:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2749999999999998e-05,425
1662858000000,2022-09-11 01:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.708e-05,427
1662854400000,2022-09-11 00:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,8.400000000000001e-06,210
1662850800000,2022-09-10 23:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2479999999999999e-05,416.0
1662847200000,2022-09-10 22:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2479999999999999e-05,416.0
1662843600000,2022-09-10 21:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,1.854e-05,618.0
1662840000000,2022-09-10 20:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,1.7e-05,425.0
1662836400000,2022-09-10 19:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.3619999999999998e-05,454.0
1662832800000,2022-09-10 18:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,7.079999999999999e-06,236.0
1662829200000,2022-09-10 17:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.808e-05,452.0
1662825600000,2022-09-10 16:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.896e-05,474.0
1662822000000,2022-09-10 15:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.76e-05,440.0
1662818400000,2022-09-10 14:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.704e-05,426.0
1662814800000,2022-09-10 13:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.696e-05,424.0
1662811200000,2022-09-10 12:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.76844e-05,442.11
1662807600000,2022-09-10 11:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.664e-05,416.0
1662804000000,2022-09-10 10:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,0.0021408974459672,53522.43614918
1662800400000,2022-09-10 09:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.245e-05,415.0
1662796800000,2022-09-10 08:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,9.149999999999999e-06,305.0
1662793200000,2022-09-10 07:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,0.00019093977749999998,4773.4944375
1662782400000,2022-09-10 04:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.64e-05,410.0
1662778800000,2022-09-10 03:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.676e-05,419.0
1662775200000,2022-09-10 02:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,4e-08,1.648e-05,412.0
1662771600000,2022-09-10 01:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2479999999999999e-05,416.0
1662768000000,2022-09-10 00:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2509999999999999e-05,417.0
1662764400000,2022-09-09 23:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,0.0009077924999999999,30259.75
1662760800000,2022-09-09 22:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.245e-05,415.0
1662757200000,2022-09-09 21:00:00,ROOBEE/BTC,3e-08,4e-08,3e-08,3e-08,1.2389999999999998e-05,413.0
1662753600000,2022-09-09 20:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,0.047517197303203494,1583906.57677345
1662750000000,2022-09-09 19:00:00,ROOBEE/BTC,4e-08,5e-08,4e-08,4e-08,0.07390767073004201,1847691.76825105
1662746400000,2022-09-09 18:00:00,ROOBEE/BTC,3e-08,5e-08,3e-08,5e-08,0.21357389999999998,4271478.0
1662742800000,2022-09-09 17:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,3e-08,0.016494275703178497,549809.19010595
1662739200000,2022-09-09 16:00:00,ROOBEE/BTC,4e-08,4e-08,3e-08,4e-08,1.704e-05,426.0
1662735600000,2022-09-09 15:00:00,ROOBEE/BTC,5e-08,5e-08,3e-08,4e-08,0.1462052,3655130.0
1662732000000,2022-09-09 14:00:00,ROOBEE/BTC,5e-08,5e-08,4e-08,5e-08,0.13172575,2634515.0
1662728400000,2022-09-09 13:00:00,ROOBEE/BTC,5e-08,5e-08,4e-08,5e-08,0.13727065,2745413.0
1662724800000,2022-09-09 12:00:00,ROOBEE/BTC,4e-08,5e-08,3e-08,5e-08,0.067821693116319,1356433.86232638
1662721200000,2022-09-09 11:00:00,ROOBEE/BTC,4e-08,5e-08,4e-08,4e-08,0.0394293074768,985732.68692
1662717600000,2022-09-09 10:00:00,ROOBEE/BTC,4e-08,4e-08,4e-08,4e-08,8e-06,200.0
1662714000000,2022-09-09 09:00:00,ROOBEE/BTC,4e-08,5e-08,4e-08,4e-08,0.11886912000000001,2971728.0
1662710400000,2022-09-09 08:00:00,ROOBEE/BTC,4e-08,5e-08,4e-08,4e-08,0.03914327,978581.75
1662706800000,2022-09-09 07:00:00,ROOBEE/BTC,4e-08,5e-08,3e-08,3e-08,0.0004077964991946,13593.21663982
1662703200000,2022-09-09 06:00:00,ROOBEE/BTC,5e-08,5e-08,3e-08,4e-08,0.13686931794699841,3421732.94867496
