https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LAYER,Volume BTC
1663459200,2022-09-18 00:00:00,LAYER/BTC,0.000002595,0.000002595,0.000002595,0.000002595,1.4834,0.000003849423
1663455600,2022-09-17 23:00:00,LAYER/BTC,0.000002556,0.000002556,0.000002556,0.000002556,0,0
1663452000,2022-09-17 22:00:00,LAYER/BTC,0.000002556,0.000002556,0.000002556,0.000002556,0,0
1663448400,2022-09-17 21:00:00,LAYER/BTC,0.000002556,0.000002556,0.000002556,0.000002556,0,0
1663444800,2022-09-17 20:00:00,LAYER/BTC,0.000002556,0.000002556,0.000002556,0.000002556,0,0
1663441200,2022-09-17 19:00:00,LAYER/BTC,0.000002566,0.000002566,0.000002556,0.000002556,757.802,0.001940627604
1663437600,2022-09-17 18:00:00,LAYER/BTC,0.000002566,0.000002566,0.000002566,0.000002566,0,0
1663434000,2022-09-17 17:00:00,LAYER/BTC,0.000002566,0.000002566,0.000002566,0.000002566,18.2048,0.0000467135168
1663430400,2022-09-17 16:00:00,LAYER/BTC,0.000002687,0.000002687,0.000002687,0.000002687,0,0
1663426800,2022-09-17 15:00:00,LAYER/BTC,0.000002655,0.000002687,0.000002655,0.000002687,782.6321,0.0020889780621
1663423200,2022-09-17 14:00:00,LAYER/BTC,0.00000257,0.00000257,0.00000257,0.00000257,33.4745,0.000086029465
1663419600,2022-09-17 13:00:00,LAYER/BTC,0.00000257,0.00000257,0.00000257,0.00000257,0,0
1663416000,2022-09-17 12:00:00,LAYER/BTC,0.00000257,0.00000257,0.00000257,0.00000257,0,0
1663412400,2022-09-17 11:00:00,LAYER/BTC,0.00000257,0.00000257,0.00000257,0.00000257,0,0
1663408800,2022-09-17 10:00:00,LAYER/BTC,0.00000257,0.00000257,0.00000257,0.00000257,0,0
1663405200,2022-09-17 09:00:00,LAYER/BTC,0.00000257,0.00000257,0.00000257,0.00000257,0,0
1663401600,2022-09-17 08:00:00,LAYER/BTC,0.00000257,0.00000257,0.00000257,0.00000257,0,0
1663398000,2022-09-17 07:00:00,LAYER/BTC,0.00000257,0.00000257,0.00000257,0.00000257,0,0
1663394400,2022-09-17 06:00:00,LAYER/BTC,0.00000257,0.00000257,0.00000257,0.00000257,0,0
1663390800,2022-09-17 05:00:00,LAYER/BTC,0.00000257,0.00000257,0.00000257,0.00000257,0,0
1663387200,2022-09-17 04:00:00,LAYER/BTC,0.00000257,0.00000257,0.00000257,0.00000257,0,0
1663383600,2022-09-17 03:00:00,LAYER/BTC,0.00000257,0.00000257,0.00000257,0.00000257,63.8018,0.000163970626
1663380000,2022-09-17 02:00:00,LAYER/BTC,0.000002572,0.000002572,0.000002572,0.000002572,0,0
1663376400,2022-09-17 01:00:00,LAYER/BTC,0.000002572,0.000002572,0.000002572,0.000002572,0,0
1663372800,2022-09-17 00:00:00,LAYER/BTC,0.000002572,0.000002572,0.000002572,0.000002572,0,0
1663369200,2022-09-16 23:00:00,LAYER/BTC,0.000002572,0.000002572,0.000002572,0.000002572,0,0
1663365600,2022-09-16 22:00:00,LAYER/BTC,0.000002572,0.000002572,0.000002572,0.000002572,0,0
1663362000,2022-09-16 21:00:00,LAYER/BTC,0.0000026,0.0000026,0.000002572,0.000002572,139.419,0.0003585856708
1663358400,2022-09-16 20:00:00,LAYER/BTC,0.0000026,0.0000026,0.0000026,0.0000026,290.3439,0.00075489414
1663354800,2022-09-16 19:00:00,LAYER/BTC,0.0000026,0.000002654,0.0000026,0.000002654,642.3907,0.0016824536456
1663351200,2022-09-16 18:00:00,LAYER/BTC,0.0000026,0.0000026,0.0000026,0.0000026,129.34,0.000336284
1663347600,2022-09-16 17:00:00,LAYER/BTC,0.000002573,0.000002573,0.000002573,0.000002573,0,0
