https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume EUR
1650956400,2022-04-26 07:00:00,BCH/EUR,291.65,295.39,291.65,295.27,3.63516765,1073.3559520155
1650952800,2022-04-26 06:00:00,BCH/EUR,291.00,291.64,290.85,291.64,12.28813083,3583.7104752612
1650949200,2022-04-26 05:00:00,BCH/EUR,292.02,293.20,291.87,291.87,21.75994294,6351.0745458978
1650945600,2022-04-26 04:00:00,BCH/EUR,291.42,291.42,291.26,291.27,25.99172700,7570.6103232899995
1650942000,2022-04-26 03:00:00,BCH/EUR,291.58,291.58,291.58,291.58,7.98620000,2328.616196
1650938400,2022-04-26 02:00:00,BCH/EUR,292.99,292.99,292.05,292.05,8.95114372,2614.181523426
1650934800,2022-04-26 01:00:00,BCH/EUR,294.25,294.25,293.44,293.44,6.34069314,1860.6129950016
1650931200,2022-04-26 00:00:00,BCH/EUR,294.83,294.83,294.81,294.81,3.02710792,892.4216858952001
1650927600,2022-04-25 23:00:00,BCH/EUR,293.02,294.01,293.02,294.01,25.20371479,7410.144185407899
1650924000,2022-04-25 22:00:00,BCH/EUR,292.14,293.72,291.66,293.01,58.93114954,17267.416126715398
1650920400,2022-04-25 21:00:00,BCH/EUR,292.33,292.60,292.33,292.60,1.92601069,563.550727894
1650916800,2022-04-25 20:00:00,BCH/EUR,293.18,293.49,291.99,291.99,28.02350185,8182.5823051815
1650913200,2022-04-25 19:00:00,BCH/EUR,290.87,293.04,289.89,293.04,55.29841438,16204.6473499152
1650909600,2022-04-25 18:00:00,BCH/EUR,289.11,292.54,289.00,290.63,476.32147885,138433.3113981755
1650906000,2022-04-25 17:00:00,BCH/EUR,289.67,291.18,289.50,289.61,75.03244350,21730.145962035
1650902400,2022-04-25 16:00:00,BCH/EUR,288.25,291.74,288.18,291.00,95.94744480,27920.7064368
1650898800,2022-04-25 15:00:00,BCH/EUR,287.87,288.70,287.10,287.10,140.92481100,40459.51323810001
1650895200,2022-04-25 14:00:00,BCH/EUR,285.08,289.76,285.08,288.01,104.15985132,29999.0787786732
1650891600,2022-04-25 13:00:00,BCH/EUR,284.24,287.61,283.10,285.38,198.02511593,56512.4075841034
1650888000,2022-04-25 12:00:00,BCH/EUR,283.93,285.00,283.88,285.00,79.51368664,22661.400692400002
1650884400,2022-04-25 11:00:00,BCH/EUR,280.69,284.38,280.49,284.38,112.08837317,31875.691562084598
1650880800,2022-04-25 10:00:00,BCH/EUR,281.13,281.89,280.95,280.95,15.45642614,4342.482924033
1650877200,2022-04-25 09:00:00,BCH/EUR,279.86,281.93,279.56,281.90,38.28995200,10793.937468799999
1650873600,2022-04-25 08:00:00,BCH/EUR,281.86,282.57,279.05,279.75,67.50005442,18883.140223995
1650870000,2022-04-25 07:00:00,BCH/EUR,284.11,284.11,281.76,281.76,278.62272814,78504.7398807264
1650866400,2022-04-25 06:00:00,BCH/EUR,282.24,286.28,282.02,284.24,748.66071564,212799.3218135136
1650862800,2022-04-25 05:00:00,BCH/EUR,284.68,284.85,282.75,283.11,25.59127843,7245.1468363173
1650859200,2022-04-25 04:00:00,BCH/EUR,285.20,285.20,285.18,285.18,0.48622277,138.66100954860002
1650855600,2022-04-25 03:00:00,BCH/EUR,284.31,286.22,284.07,285.83,51.92867599,14842.7734582217
1650852000,2022-04-25 02:00:00,BCH/EUR,282.85,282.85,282.85,282.85,5.00000000,1414.25
1650848400,2022-04-25 01:00:00,BCH/EUR,282.23,283.46,282.23,283.46,0.25572587,72.4880551102
1650844800,2022-04-25 00:00:00,BCH/EUR,284.28,284.55,279.00,281.12,78.49384977,22066.1910473424
1650841200,2022-04-24 23:00:00,BCH/EUR,285.21,285.40,284.57,285.40,4.41602157,1260.332556078
1650837600,2022-04-24 22:00:00,BCH/EUR,288.00,288.00,285.59,285.59,19.94527052,5696.1698078068
1650834000,2022-04-24 21:00:00,BCH/EUR,286.46,287.29,285.79,286.63,91.50908376,26229.2486781288
1650830400,2022-04-24 20:00:00,BCH/EUR,287.98,287.98,286.72,286.99,55.06559849,15803.2761106451
1650826800,2022-04-24 19:00:00,BCH/EUR,287.88,288.35,287.76,287.76,11.59503864,3336.5883190464
1650823200,2022-04-24 18:00:00,BCH/EUR,286.48,287.64,285.90,287.18,387.49185122,111279.9098333596
1650819600,2022-04-24 17:00:00,BCH/EUR,287.12,287.21,285.98,286.57,32.71073694,9373.9158848958
1650816000,2022-04-24 16:00:00,BCH/EUR,289.03,289.38,286.03,288.63,94.54086183,27287.328949992898
1650812400,2022-04-24 15:00:00,BCH/EUR,291.70,291.70,289.67,289.87,50.28807308,14577.003743699599
1650808800,2022-04-24 14:00:00,BCH/EUR,289.50,291.90,288.67,291.90,30.52214903,8909.415301857
1650805200,2022-04-24 13:00:00,BCH/EUR,289.38,289.56,287.95,289.17,102.29055252,29579.359072208405
1650801600,2022-04-24 12:00:00,BCH/EUR,289.99,290.05,289.26,290.05,9.09048026,2636.693799413
1650798000,2022-04-24 11:00:00,BCH/EUR,290.98,290.98,289.27,289.27,5.72923888,1657.2969308175998
1650794400,2022-04-24 10:00:00,BCH/EUR,291.29,291.29,290.97,290.97,0.70755100,205.87611447000003
1650790800,2022-04-24 09:00:00,BCH/EUR,290.96,291.30,290.86,290.93,9.92194342,2886.5909991806
1650787200,2022-04-24 08:00:00,BCH/EUR,290.77,291.27,290.42,291.10,4.77387582,1389.675251202
1650783600,2022-04-24 07:00:00,BCH/EUR,290.83,291.09,290.77,290.86,10.83847749,3152.4795627414005
1650780000,2022-04-24 06:00:00,BCH/EUR,290.96,291.36,290.96,291.36,11.61643017,3384.5630943312
1650776400,2022-04-24 05:00:00,BCH/EUR,290.96,290.97,290.76,290.76,3.78043788,1099.2001179888
1650772800,2022-04-24 04:00:00,BCH/EUR,290.85,290.85,289.80,289.80,32.01453302,9277.811669196
1650769200,2022-04-24 03:00:00,BCH/EUR,290.37,290.86,290.33,290.86,56.49915319,16433.3436968434
1650765600,2022-04-24 02:00:00,BCH/EUR,288.94,290.16,288.84,290.16,53.09960658,15407.381845252801
1650762000,2022-04-24 01:00:00,BCH/EUR,290.07,290.07,289.33,289.33,45.48150883,13159.1649497839
1650758400,2022-04-24 00:00:00,BCH/EUR,289.61,290.76,289.61,290.24,51.00578159,14803.9180486816
1650754800,2022-04-23 23:00:00,BCH/EUR,292.53,292.53,289.49,289.74,60.04692302,17397.9954758148
1650751200,2022-04-23 22:00:00,BCH/EUR,293.11,293.57,293.11,293.57,30.08293078,8831.445989084601
1650747600,2022-04-23 21:00:00,BCH/EUR,292.60,292.85,292.60,292.85,0.39251430,114.947812755
1650744000,2022-04-23 20:00:00,BCH/EUR,292.74,293.07,292.69,292.73,6.39959779,1873.3542610667
1650740400,2022-04-23 19:00:00,BCH/EUR,292.22,292.64,292.13,292.14,3.46402627,1011.9806345178
1650736800,2022-04-23 18:00:00,BCH/EUR,293.69,293.69,291.67,292.52,71.98462996,21056.9439558992
1650733200,2022-04-23 17:00:00,BCH/EUR,294.90,294.90,293.13,294.17,89.70743584,26389.236401052804
1650729600,2022-04-23 16:00:00,BCH/EUR,295.26,296.08,295.26,295.36,143.81483771,42477.1504660256
1650726000,2022-04-23 15:00:00,BCH/EUR,295.18,295.21,294.82,294.82,13.76620375,4058.5521895750003
1650722400,2022-04-23 14:00:00,BCH/EUR,295.04,295.04,294.00,294.33,25.62315631,7541.663596722299
1650718800,2022-04-23 13:00:00,BCH/EUR,295.29,295.29,295.12,295.12,11.21011697,3308.3297201863998
1650715200,2022-04-23 12:00:00,BCH/EUR,294.94,295.03,293.74,294.93,30.59602838,9023.6866501134
1650711600,2022-04-23 11:00:00,BCH/EUR,295.34,295.35,294.76,295.04,2.84010818,837.9455174272001
1650708000,2022-04-23 10:00:00,BCH/EUR,294.56,294.56,294.56,294.56,0.68262200,201.07313631999997
1650704400,2022-04-23 09:00:00,BCH/EUR,294.36,294.96,293.77,294.96,0.98537678,290.6467350288
1650700800,2022-04-23 08:00:00,BCH/EUR,294.62,295.50,294.30,295.50,27.19250191,8035.384314405001
1650697200,2022-04-23 07:00:00,BCH/EUR,294.19,294.70,294.19,294.70,9.03091596,2661.410933412
1650693600,2022-04-23 06:00:00,BCH/EUR,295.70,295.75,294.52,294.52,11.56992915,3407.5755332579997
1650690000,2022-04-23 05:00:00,BCH/EUR,294.99,294.99,294.99,294.99,0.04817200,14.21025828
1650686400,2022-04-23 04:00:00,BCH/EUR,294.75,294.75,294.75,294.75,0.00000000,0.0
1650682800,2022-04-23 03:00:00,BCH/EUR,294.51,295.32,294.51,294.75,1.75550806,517.436000685
1650679200,2022-04-23 02:00:00,BCH/EUR,296.67,296.67,294.70,294.70,21.75822010,6412.14746347
1650675600,2022-04-23 01:00:00,BCH/EUR,296.71,296.91,295.97,296.91,79.24439808,23528.4542339328
1650672000,2022-04-23 00:00:00,BCH/EUR,297.74,300.10,296.05,296.46,160.77399375,47663.058187124996
1650668400,2022-04-22 23:00:00,BCH/EUR,296.96,298.04,296.28,298.04,19.64365443,5854.594766317201
1650664800,2022-04-22 22:00:00,BCH/EUR,295.52,296.40,295.01,295.75,77.32365795,22868.4718387125
1650661200,2022-04-22 21:00:00,BCH/EUR,295.95,296.77,295.81,295.93,219.30761542,64899.7026312406
1650657600,2022-04-22 20:00:00,BCH/EUR,294.74,295.44,294.53,294.83,14.82952892,4372.1900114836
1650654000,2022-04-22 19:00:00,BCH/EUR,294.43,296.51,294.43,295.18,12.11421678,3575.8745091204
1650650400,2022-04-22 18:00:00,BCH/EUR,295.80,297.58,295.11,295.11,2.28840839,675.3321999729
1650646800,2022-04-22 17:00:00,BCH/EUR,296.01,296.72,296.00,296.09,59.32381651,17565.1888304459
1650643200,2022-04-22 16:00:00,BCH/EUR,295.14,297.12,295.14,295.32,94.44445699,27891.3370382868
1650639600,2022-04-22 15:00:00,BCH/EUR,296.75,297.45,295.04,295.06,184.03581880,54301.608695127994
1650636000,2022-04-22 14:00:00,BCH/EUR,297.99,298.77,296.50,297.73,79.06175952,23539.0576618896
1650632400,2022-04-22 13:00:00,BCH/EUR,297.78,299.32,297.00,297.25,19.13144176,5686.82106316
1650628800,2022-04-22 12:00:00,BCH/EUR,299.87,299.87,298.25,299.09,71.82521916,21482.2047985644
1650625200,2022-04-22 11:00:00,BCH/EUR,298.49,299.83,298.29,299.83,58.83048626,17639.1446953358
1650621600,2022-04-22 10:00:00,BCH/EUR,298.49,301.08,298.49,299.47,108.91572974,32616.993585237804
1650618000,2022-04-22 09:00:00,BCH/EUR,297.51,302.45,296.48,298.96,433.78462117,129684.25034498319
1650614400,2022-04-22 08:00:00,BCH/EUR,299.71,300.91,297.93,298.32,60.35886978,18006.258032769598
1650610800,2022-04-22 07:00:00,BCH/EUR,298.58,300.97,295.90,299.04,302.03892454,90321.7199944416
1650607200,2022-04-22 06:00:00,BCH/EUR,300.42,300.68,296.88,298.53,138.65400787,41392.38096943109
1650603600,2022-04-22 05:00:00,BCH/EUR,300.95,302.32,299.82,299.97,85.71938169,25713.242925549304
1650600000,2022-04-22 04:00:00,BCH/EUR,300.13,301.74,300.13,300.62,95.64449446,28752.6479245652
1650596400,2022-04-22 03:00:00,BCH/EUR,300.11,301.21,299.56,299.93,121.15086362,36336.7785255466
1650592800,2022-04-22 02:00:00,BCH/EUR,308.01,308.58,300.72,300.72,226.65144609,68158.62286818482
1650589200,2022-04-22 01:00:00,BCH/EUR,298.53,307.10,298.15,307.10,317.89844155,97626.611400005
1650585600,2022-04-22 00:00:00,BCH/EUR,290.50,298.22,290.16,298.22,155.13543651,46264.48987601221
1650582000,2022-04-21 23:00:00,BCH/EUR,291.22,292.46,290.55,290.56,107.92580395,31358.921595712
1650578400,2022-04-21 22:00:00,BCH/EUR,293.13,293.79,287.62,290.33,274.59264290,79722.48201315699
1650574800,2022-04-21 21:00:00,BCH/EUR,294.22,295.16,293.73,293.73,42.26729428,12415.172348864402
1650571200,2022-04-21 20:00:00,BCH/EUR,301.15,301.27,294.28,294.63,211.16266906,62214.857185147805
1650567600,2022-04-21 19:00:00,BCH/EUR,303.71,304.04,301.32,302.23,141.25755268,42692.2701464764
1650564000,2022-04-21 18:00:00,BCH/EUR,305.52,307.50,305.51,305.93,58.96094061,18037.9205608173
1650560400,2022-04-21 17:00:00,BCH/EUR,308.54,308.54,306.71,307.22,30.06629524,9236.9672236328
1650556800,2022-04-21 16:00:00,BCH/EUR,311.38,312.82,308.96,308.96,283.54699857,87604.6806781872
1650553200,2022-04-21 15:00:00,BCH/EUR,315.16,315.16,311.65,311.72,52.80696030,16460.985664716
1650549600,2022-04-21 14:00:00,BCH/EUR,315.69,315.69,313.87,313.95,38.49530500,12085.60100475
1650546000,2022-04-21 13:00:00,BCH/EUR,314.82,317.28,314.27,316.43,82.00849488,25949.9480348784
1650542400,2022-04-21 12:00:00,BCH/EUR,313.37,315.37,312.16,314.95,67.78446879,21348.7184454105
1650538800,2022-04-21 11:00:00,BCH/EUR,308.22,313.16,308.22,312.44,55.75936509,17421.4560287196
1650535200,2022-04-21 10:00:00,BCH/EUR,301.93,308.74,301.76,308.74,217.74180220,67225.604011228
1650531600,2022-04-21 09:00:00,BCH/EUR,304.41,304.53,300.57,301.11,135.95831923,40938.409503345305
1650528000,2022-04-21 08:00:00,BCH/EUR,304.77,305.24,304.40,304.96,43.37250961,13226.8805306656
1650524400,2022-04-21 07:00:00,BCH/EUR,304.59,304.96,303.73,304.96,66.80175083,20371.8619331168
1650520800,2022-04-21 06:00:00,BCH/EUR,306.19,306.19,304.73,304.73,21.36864352,6511.6667398496
1650517200,2022-04-21 05:00:00,BCH/EUR,309.00,309.00,306.71,306.85,88.31931526,27100.781887531
1650513600,2022-04-21 04:00:00,BCH/EUR,308.99,309.40,308.18,308.18,58.08950828,17902.0246617304
1650510000,2022-04-21 03:00:00,BCH/EUR,306.61,309.26,306.61,309.26,109.01839440,33715.028652144
1650506400,2022-04-21 02:00:00,BCH/EUR,309.06,309.06,307.29,307.29,15.30765004,4703.887780791601
1650502800,2022-04-21 01:00:00,BCH/EUR,308.60,308.60,308.60,308.60,7.47116000,2305.5999760000004
1650499200,2022-04-21 00:00:00,BCH/EUR,304.65,309.19,304.50,308.28,183.12070510,56452.450968228
1650495600,2022-04-20 23:00:00,BCH/EUR,306.01,306.23,304.46,304.77,44.22015699,13476.9772458423
1650492000,2022-04-20 22:00:00,BCH/EUR,307.29,307.84,305.88,305.88,134.89825804,41262.6791692752
1650488400,2022-04-20 21:00:00,BCH/EUR,306.41,307.39,305.98,306.75,220.11964988,67521.70260069
1650484800,2022-04-20 20:00:00,BCH/EUR,304.07,306.25,303.47,306.08,139.31708517,42642.1734288336
1650481200,2022-04-20 19:00:00,BCH/EUR,305.29,306.92,304.01,304.03,200.98341446,61104.9874982738
1650477600,2022-04-20 18:00:00,BCH/EUR,310.01,310.01,305.16,305.89,49.37994366,15104.8309661574
1650474000,2022-04-20 17:00:00,BCH/EUR,312.73,312.74,311.44,311.69,1.83001048,570.3959665112001
1650470400,2022-04-20 16:00:00,BCH/EUR,313.85,313.85,309.88,311.80,22.77466521,7101.140612478
1650466800,2022-04-20 15:00:00,BCH/EUR,310.47,314.12,308.89,314.12,393.38998279,123571.6613939948
1650463200,2022-04-20 14:00:00,BCH/EUR,310.96,315.81,309.68,311.61,296.30536563,92331.7149839643
1650459600,2022-04-20 13:00:00,BCH/EUR,315.80,315.80,311.17,311.17,124.44184103,38722.5676733051
1650456000,2022-04-20 12:00:00,BCH/EUR,317.77,317.77,315.83,316.94,44.40602545,14074.045706123
1650452400,2022-04-20 11:00:00,BCH/EUR,315.20,317.95,315.15,317.92,113.17348531,35980.1144497552
1650448800,2022-04-20 10:00:00,BCH/EUR,311.67,315.57,311.00,315.57,79.37011348,25046.8267108836
1650445200,2022-04-20 09:00:00,BCH/EUR,313.13,313.13,311.63,312.12,13.42457782,4190.0792291784
1650441600,2022-04-20 08:00:00,BCH/EUR,312.71,312.71,311.97,311.97,6.68973000,2086.9950681
1650438000,2022-04-20 07:00:00,BCH/EUR,312.78,313.75,312.17,313.75,17.30158738,5428.373040475
1650434400,2022-04-20 06:00:00,BCH/EUR,313.57,314.10,312.44,313.31,40.79299277,12780.8525647687
1650430800,2022-04-20 05:00:00,BCH/EUR,310.48,314.23,310.48,314.21,86.81566146,27278.3489873466
1650427200,2022-04-20 04:00:00,BCH/EUR,310.81,311.17,309.90,310.55,58.81247472,18264.214024296
1650423600,2022-04-20 03:00:00,BCH/EUR,310.02,311.05,309.92,311.05,40.85331736,12707.424364828
1650420000,2022-04-20 02:00:00,BCH/EUR,311.07,311.25,310.61,310.61,86.97463142,27015.1902653662
1650416400,2022-04-20 01:00:00,BCH/EUR,311.08,311.65,310.68,311.65,0.70542032,219.84424272799998
1650412800,2022-04-20 00:00:00,BCH/EUR,315.10,315.45,311.60,311.60,128.56658617,40061.348250572
1650409200,2022-04-19 23:00:00,BCH/EUR,313.74,315.72,313.69,315.72,71.33520952,22521.952349654402
1650405600,2022-04-19 22:00:00,BCH/EUR,312.37,314.85,312.37,314.37,35.98096077,11311.334637264901
1650402000,2022-04-19 21:00:00,BCH/EUR,311.98,312.86,311.98,312.22,53.66179654,16754.2861157188
1650398400,2022-04-19 20:00:00,BCH/EUR,312.51,312.78,311.45,312.51,56.91994349,17788.0515400599
1650394800,2022-04-19 19:00:00,BCH/EUR,311.71,313.24,311.71,312.66,38.54401448,12051.171567316802
1650391200,2022-04-19 18:00:00,BCH/EUR,311.63,311.63,310.87,311.53,16.13080555,5025.2298529915
1650387600,2022-04-19 17:00:00,BCH/EUR,312.14,312.15,310.97,311.72,31.05803256,9681.4099096032
1650384000,2022-04-19 16:00:00,BCH/EUR,312.94,314.30,311.85,311.85,61.83755541,19284.0416546085
1650380400,2022-04-19 15:00:00,BCH/EUR,314.65,315.97,311.90,312.12,417.12633390,130193.47133686801
1650376800,2022-04-19 14:00:00,BCH/EUR,313.35,314.71,312.92,314.64,153.49963914,48297.126459009596
1650373200,2022-04-19 13:00:00,BCH/EUR,309.74,312.90,309.00,312.90,453.22377011,141813.71766741897
1650369600,2022-04-19 12:00:00,BCH/EUR,309.33,311.82,309.20,311.09,80.84313955,25149.4922826095
1650366000,2022-04-19 11:00:00,BCH/EUR,311.64,312.56,309.65,309.65,78.07135098,24174.793830956998
1650362400,2022-04-19 10:00:00,BCH/EUR,309.23,311.59,309.23,311.47,66.66928028,20765.4807288116
1650358800,2022-04-19 09:00:00,BCH/EUR,310.28,311.53,308.48,309.14,210.64107609,65117.5822624626
1650355200,2022-04-19 08:00:00,BCH/EUR,308.79,311.65,308.79,310.03,130.26705593,40386.6953499779
1650351600,2022-04-19 07:00:00,BCH/EUR,310.58,310.58,308.23,308.96,15.76704092,4871.384962643199
1650348000,2022-04-19 06:00:00,BCH/EUR,312.25,312.26,311.91,311.91,16.54924246,5161.8742156986
1650344400,2022-04-19 05:00:00,BCH/EUR,313.19,313.41,311.98,312.03,28.73193598,8965.225983839398
1650340800,2022-04-19 04:00:00,BCH/EUR,310.38,312.60,310.38,312.60,19.06817105,5960.710270230001
1650337200,2022-04-19 03:00:00,BCH/EUR,310.61,311.57,310.61,311.57,21.41059015,6670.8975730355005
1650333600,2022-04-19 02:00:00,BCH/EUR,312.38,312.38,310.66,311.20,77.50149382,24118.464876783997
1650330000,2022-04-19 01:00:00,BCH/EUR,313.89,313.89,312.59,312.59,20.00018829,6251.8588575711
1650326400,2022-04-19 00:00:00,BCH/EUR,316.60,317.30,314.85,314.85,32.63735754,10275.872021469
1650322800,2022-04-18 23:00:00,BCH/EUR,315.17,315.88,315.17,315.88,7.57323628,2392.2338761264
1650319200,2022-04-18 22:00:00,BCH/EUR,314.90,314.90,313.84,313.84,11.23167935,3524.950247204
1650315600,2022-04-18 21:00:00,BCH/EUR,313.03,315.41,313.03,315.12,20.28262580,6391.461042096001
1650312000,2022-04-18 20:00:00,BCH/EUR,313.23,313.23,312.64,312.73,95.17657775,29764.571159757503
1650308400,2022-04-18 19:00:00,BCH/EUR,315.30,315.35,312.47,313.43,98.18754145,30774.9211166735
1650304800,2022-04-18 18:00:00,BCH/EUR,309.90,314.80,309.00,314.23,226.49419355,71171.2704392165
1650301200,2022-04-18 17:00:00,BCH/EUR,299.82,308.16,299.82,307.69,234.44166719,72135.3565776911
1650297600,2022-04-18 16:00:00,BCH/EUR,296.27,299.42,295.15,299.41,33.91286329,10153.8503976589
1650294000,2022-04-18 15:00:00,BCH/EUR,298.41,298.41,295.21,296.35,36.22714173,10735.913451685501
1650290400,2022-04-18 14:00:00,BCH/EUR,295.43,298.14,295.08,298.14,227.81064566,67919.4658970724
1650286800,2022-04-18 13:00:00,BCH/EUR,294.93,296.52,294.44,294.63,95.98051499,28278.739131503702
1650283200,2022-04-18 12:00:00,BCH/EUR,291.63,295.74,291.63,295.74,173.33216197,51261.2535810078
1650279600,2022-04-18 11:00:00,BCH/EUR,291.13,292.88,291.12,292.88,72.21597972,21150.616140393602
1650276000,2022-04-18 10:00:00,BCH/EUR,291.91,292.17,291.32,291.51,30.45306667,8877.373464971699
1650272400,2022-04-18 09:00:00,BCH/EUR,291.59,292.57,290.00,290.33,85.82303738,24917.0024425354
1650268800,2022-04-18 08:00:00,BCH/EUR,293.17,293.74,292.25,292.25,31.78078880,9287.9355268
1650265200,2022-04-18 07:00:00,BCH/EUR,295.73,295.73,293.67,293.71,99.61823893,29258.8729561303
1650261600,2022-04-18 06:00:00,BCH/EUR,295.27,295.88,295.03,295.12,275.41244528,81279.72085103359
1650258000,2022-04-18 05:00:00,BCH/EUR,296.45,296.81,295.25,295.25,17.43378574,5147.325239735001
1650254400,2022-04-18 04:00:00,BCH/EUR,302.44,302.44,296.14,296.14,32.66729457,9674.0926139598
1650250800,2022-04-18 03:00:00,BCH/EUR,302.56,302.85,302.55,302.77,9.94586831,3011.3105482186998
1650247200,2022-04-18 02:00:00,BCH/EUR,302.75,302.75,302.24,302.54,7.92136005,2396.5282695270002
1650243600,2022-04-18 01:00:00,BCH/EUR,302.89,302.89,301.99,302.58,54.49409658,16488.8237431764
1650240000,2022-04-18 00:00:00,BCH/EUR,303.14,303.53,302.73,302.83,151.76981920,45960.454348335996
1650236400,2022-04-17 23:00:00,BCH/EUR,307.00,307.30,303.00,303.25,152.17511469,46147.1035297425
1650232800,2022-04-17 22:00:00,BCH/EUR,310.77,311.31,308.29,308.31,36.91496598,11381.2531612938
1650229200,2022-04-17 21:00:00,BCH/EUR,310.78,311.13,310.48,310.87,14.15848427,4401.4480050149
1650225600,2022-04-17 20:00:00,BCH/EUR,313.36,313.36,311.90,311.90,95.14630004,29676.130982476
1650222000,2022-04-17 19:00:00,BCH/EUR,312.76,315.45,312.29,315.30,18.32506090,5777.8917017700005
1650218400,2022-04-17 18:00:00,BCH/EUR,312.23,313.31,311.27,312.99,35.50833600,11113.75408464
1650214800,2022-04-17 17:00:00,BCH/EUR,314.98,315.95,313.22,313.93,59.00978233,18524.9409668569
1650211200,2022-04-17 16:00:00,BCH/EUR,318.55,318.82,315.33,315.34,82.08659281,25885.186176705396
1650207600,2022-04-17 15:00:00,BCH/EUR,318.93,319.72,318.20,319.72,22.88098205,7315.5075810260005
1650204000,2022-04-17 14:00:00,BCH/EUR,319.75,319.98,319.32,319.55,65.57253765,20953.704406057503
1650200400,2022-04-17 13:00:00,BCH/EUR,321.02,322.28,320.93,320.93,12.23632509,3927.0038111337
1650196800,2022-04-17 12:00:00,BCH/EUR,320.35,321.46,320.26,321.14,24.80880198,7967.098667857199
1650193200,2022-04-17 11:00:00,BCH/EUR,322.87,322.87,319.98,320.67,51.15240587,16403.041990332902
1650189600,2022-04-17 10:00:00,BCH/EUR,320.61,321.49,320.61,321.49,6.83500938,2197.3871655762
1650186000,2022-04-17 09:00:00,BCH/EUR,319.06,320.64,318.88,319.69,34.92276964,11164.460226211599
1650182400,2022-04-17 08:00:00,BCH/EUR,319.63,320.21,319.24,319.45,17.90852963,5720.8797903035
1650178800,2022-04-17 07:00:00,BCH/EUR,318.36,318.36,318.36,318.36,0.12100000,38.52156
1650175200,2022-04-17 06:00:00,BCH/EUR,319.50,319.70,319.38,319.69,22.53697916,7204.846867660401
1650171600,2022-04-17 05:00:00,BCH/EUR,318.46,319.76,318.46,319.34,65.29759457,20852.1338499838
1650168000,2022-04-17 04:00:00,BCH/EUR,316.57,318.42,316.57,318.00,38.69487164,12304.96918152
1650164400,2022-04-17 03:00:00,BCH/EUR,316.60,316.60,316.60,316.60,0.06149500,19.469317
1650160800,2022-04-17 02:00:00,BCH/EUR,318.47,318.52,315.89,315.89,16.60317919,5244.778274329099
1650157200,2022-04-17 01:00:00,BCH/EUR,318.60,318.60,318.60,318.60,23.48289736,7481.651098896
1650153600,2022-04-17 00:00:00,BCH/EUR,317.91,319.10,317.91,318.53,92.17867690,29361.673952956997
1650150000,2022-04-16 23:00:00,BCH/EUR,316.38,316.38,316.38,316.38,0.00000000,0.0
1650146400,2022-04-16 22:00:00,BCH/EUR,317.21,317.65,316.38,316.38,69.53917746,22000.804964794803
1650142800,2022-04-16 21:00:00,BCH/EUR,315.46,316.40,315.46,316.40,1.05800589,334.753063596
1650139200,2022-04-16 20:00:00,BCH/EUR,315.92,316.64,314.76,315.75,115.34596289,36420.4877825175
1650135600,2022-04-16 19:00:00,BCH/EUR,316.53,317.46,315.95,316.60,15.58495173,4934.195717718
1650132000,2022-04-16 18:00:00,BCH/EUR,315.43,315.96,314.99,315.96,10.68000229,3374.4535235483995
1650128400,2022-04-16 17:00:00,BCH/EUR,314.93,315.05,314.76,315.05,40.88052934,12879.410768567
1650124800,2022-04-16 16:00:00,BCH/EUR,314.10,315.93,314.09,315.25,21.95522612,6921.38503433
1650121200,2022-04-16 15:00:00,BCH/EUR,319.89,320.15,314.63,315.10,207.97980113,65534.435336063005
1650117600,2022-04-16 14:00:00,BCH/EUR,317.91,319.21,317.85,319.20,23.11813544,7379.3088324479995
1650114000,2022-04-16 13:00:00,BCH/EUR,320.78,320.91,318.21,318.45,105.73562248,33671.508978756
1650110400,2022-04-16 12:00:00,BCH/EUR,319.12,321.11,319.11,320.44,99.27410105,31811.392940462
1650106800,2022-04-16 11:00:00,BCH/EUR,320.42,320.71,320.04,320.04,7.51934682,2406.4917562728
1650103200,2022-04-16 10:00:00,BCH/EUR,318.62,320.39,318.39,320.39,22.03637331,7060.233644790899
1650099600,2022-04-16 09:00:00,BCH/EUR,318.89,319.74,317.70,317.97,107.74127427,34258.492979631905
1650096000,2022-04-16 08:00:00,BCH/EUR,319.77,321.88,319.65,319.97,191.03578410,61125.71983847701
1650092400,2022-04-16 07:00:00,BCH/EUR,318.01,318.34,317.37,317.37,1.27272312,403.9241365944
1650088800,2022-04-16 06:00:00,BCH/EUR,317.28,318.38,317.28,318.38,2.22580469,708.6516972022
1650085200,2022-04-16 05:00:00,BCH/EUR,316.44,318.09,316.17,318.09,18.62201098,5923.475472628199
1650081600,2022-04-16 04:00:00,BCH/EUR,314.74,314.79,314.74,314.79,7.98491000,2513.5698189000004
1650078000,2022-04-16 03:00:00,BCH/EUR,316.54,316.54,316.54,316.54,0.00000000,0.0
1650074400,2022-04-16 02:00:00,BCH/EUR,316.55,316.86,316.18,316.54,98.00224263,31021.629882100202
1650070800,2022-04-16 01:00:00,BCH/EUR,317.28,318.20,316.83,318.20,22.97486523,7310.602116185999
1650067200,2022-04-16 00:00:00,BCH/EUR,315.16,317.37,314.97,317.08,50.06607382,15874.9506868456
1650063600,2022-04-15 23:00:00,BCH/EUR,314.18,316.27,314.18,315.52,18.87486182,5955.396401446399
1650060000,2022-04-15 22:00:00,BCH/EUR,315.46,315.81,314.27,314.53,28.04159816,8819.9238692648
