https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WHALE,Volume USDT
1663372800,2022-09-17 00:00:00,WHALE/USDT,1.018,1.0214,1.0153,1.0212,8744.1406,8925.96836783
1663369200,2022-09-16 23:00:00,WHALE/USDT,1.0211,1.0214,1.0155,1.0175,9127.2237,9294.77969191
1663365600,2022-09-16 22:00:00,WHALE/USDT,1.0175,1.0213,1.0153,1.0206,9615.2122,9807.36743503
1663362000,2022-09-16 21:00:00,WHALE/USDT,1.0157,1.0214,1.0153,1.018,9108.3336,9255.01877315
1663358400,2022-09-16 20:00:00,WHALE/USDT,1.0157,1.0158,1.0153,1.0156,7507.8445,7624.89466452
1663354800,2022-09-16 19:00:00,WHALE/USDT,1.0214,1.0214,1.0081,1.0156,10314.2555,10474.77453678
1663351200,2022-09-16 18:00:00,WHALE/USDT,1.0155,1.0225,1.0103,1.0214,9079.9974,9228.78034754
1663347600,2022-09-16 17:00:00,WHALE/USDT,1.0177,1.0183,1.0029,1.0148,11158.3998,11322.82543931
1663344000,2022-09-16 16:00:00,WHALE/USDT,1.0167,1.0206,1.0052,1.0177,10587.3721,10740.88046372
1663340400,2022-09-16 15:00:00,WHALE/USDT,1.0215,1.0225,1.0157,1.0167,6378.7293,6505.8784862
1663336800,2022-09-16 14:00:00,WHALE/USDT,1.0198,1.0225,1.0157,1.0213,8704.7865,8881.9775953
1663333200,2022-09-16 13:00:00,WHALE/USDT,1.0195,1.0217,1.0157,1.02,10335.06,10538.39499831
1663329600,2022-09-16 12:00:00,WHALE/USDT,1.0168,1.0212,1.0157,1.0202,8811.8191,8974.6578058
1663326000,2022-09-16 11:00:00,WHALE/USDT,1.0158,1.0182,1.0157,1.0163,9247.2774,9404.38249473
1663322400,2022-09-16 10:00:00,WHALE/USDT,1.019,1.0196,1.0158,1.0159,10234.2925,10423.66328398
1663318800,2022-09-16 09:00:00,WHALE/USDT,1.0197,1.0202,1.0189,1.0189,8738.3313,8908.64250768
1663315200,2022-09-16 08:00:00,WHALE/USDT,1.0202,1.0208,1.0192,1.0198,10199.1681,10403.73837748
1663311600,2022-09-16 07:00:00,WHALE/USDT,1.0218,1.0218,1.0192,1.02,7514.4618,7672.14975958
1663308000,2022-09-16 06:00:00,WHALE/USDT,1.0218,1.0225,1.0192,1.0215,10363.1411,10586.39621683
1663304400,2022-09-16 05:00:00,WHALE/USDT,1.0233,1.0233,1.0189,1.0216,10732.7637,10970.07309471
1663300800,2022-09-16 04:00:00,WHALE/USDT,1.0241,1.0241,1.0233,1.0233,8647.6877,8850.76469973
1663297200,2022-09-16 03:00:00,WHALE/USDT,1.0255,1.026,1.0239,1.0241,6069.8819,6223.27444099
1663293600,2022-09-16 02:00:00,WHALE/USDT,1.0254,1.0259,1.024,1.0254,10916.0518,11191.74131282
1663290000,2022-09-16 01:00:00,WHALE/USDT,1.0246,1.0261,1.0246,1.0257,8392.0127,8606.33544392
1663286400,2022-09-16 00:00:00,WHALE/USDT,1.0243,1.0257,1.0238,1.0246,8878.7409,9098.64911205
1663282800,2022-09-15 23:00:00,WHALE/USDT,1.0213,1.028,1.0213,1.0241,10856.8116,11123.76605169
1663279200,2022-09-15 22:00:00,WHALE/USDT,1.0319,1.0369,1.0203,1.0283,6069.0904,6238.36515465
1663275600,2022-09-15 21:00:00,WHALE/USDT,1.0287,1.032,1.0254,1.0319,9892.9988,10193.92014804
1663272000,2022-09-15 20:00:00,WHALE/USDT,1.0302,1.0304,1.02,1.0298,7887.8081,8117.30138812
1663268400,2022-09-15 19:00:00,WHALE/USDT,1.0288,1.0321,1.0288,1.0303,9752.9109,10040.54135199
1663264800,2022-09-15 18:00:00,WHALE/USDT,1.0269,1.0417,1.0269,1.0288,7392.7459,7606.34668925
1663261200,2022-09-15 17:00:00,WHALE/USDT,1.0411,1.0413,1.0205,1.0322,8900.1747,9203.20543749
1663257600,2022-09-15 16:00:00,WHALE/USDT,1.0346,1.0419,1.0207,1.0411,6262.0348,6484.90811331
1663254000,2022-09-15 15:00:00,WHALE/USDT,1.0674,1.0693,1.0185,1.0343,18303.1718,19081.68541337
1663250400,2022-09-15 14:00:00,WHALE/USDT,1.098,1.098,1.0374,1.0687,11356.63,12222.13873018
1663246800,2022-09-15 13:00:00,WHALE/USDT,1.0995,1.1003,1.0968,1.098,8763.3236,9636.20777308
1663243200,2022-09-15 12:00:00,WHALE/USDT,1.1056,1.1057,1.0935,1.0993,9632.2356,10579.34873358
1663239600,2022-09-15 11:00:00,WHALE/USDT,1.107,1.1266,1.0919,1.1056,9824.9986,10810.58893866
1663236000,2022-09-15 10:00:00,WHALE/USDT,1.1119,1.1178,1.1068,1.107,7412.2167,8224.50283331
1663232400,2022-09-15 09:00:00,WHALE/USDT,1.1171,1.1227,1.1113,1.1129,6150.6177,6864.21432504
1663228800,2022-09-15 08:00:00,WHALE/USDT,1.1226,1.1226,1.1064,1.1177,8160.4352,9133.1480004
1663225200,2022-09-15 07:00:00,WHALE/USDT,1.1181,1.1226,1.1178,1.1225,9642.3273,10810.47884284
1663221600,2022-09-15 06:00:00,WHALE/USDT,1.1191,1.1227,1.1063,1.1186,9270.7741,10369.5653022
1663218000,2022-09-15 05:00:00,WHALE/USDT,1.1074,1.1227,1.106,1.1198,10241.0355,11439.97636648
1663214400,2022-09-15 04:00:00,WHALE/USDT,1.1118,1.1162,1.101,1.1061,7070.056,7852.59699277
1663210800,2022-09-15 03:00:00,WHALE/USDT,1.1151,1.1168,1.1067,1.1118,7779.5456,8648.5220886
1663207200,2022-09-15 02:00:00,WHALE/USDT,1.1071,1.12,1.099,1.1156,6211.695,6916.88629935
1663203600,2022-09-15 01:00:00,WHALE/USDT,1.1137,1.1137,1.0956,1.1056,6741.6901,7427.21559402
1663200000,2022-09-15 00:00:00,WHALE/USDT,1.1044,1.1138,1.0944,1.1128,10156.8488,11209.29768428
1663196400,2022-09-14 23:00:00,WHALE/USDT,1.0905,1.1059,1.0905,1.1044,7751.6575,8508.79536123
1663192800,2022-09-14 22:00:00,WHALE/USDT,1.1162,1.1163,1.0905,1.096,7433.6937,8205.66273371
1663189200,2022-09-14 21:00:00,WHALE/USDT,1.0896,1.2079,1.0868,1.1171,8863.0948,9726.26007665
1663185600,2022-09-14 20:00:00,WHALE/USDT,1.0877,1.091,1.0868,1.0894,7576.7584,8246.54956545
1663182000,2022-09-14 19:00:00,WHALE/USDT,1.0805,1.1013,1.08,1.0881,10746.9342,11658.19053132
1663178400,2022-09-14 18:00:00,WHALE/USDT,1.1124,1.1135,1.0764,1.0805,11354.8113,12350.45227716
1663174800,2022-09-14 17:00:00,WHALE/USDT,1.1149,1.117,1.1066,1.1132,7176.8369,7994.60561635
1663171200,2022-09-14 16:00:00,WHALE/USDT,1.1111,1.123,1.0959,1.114,8242.9701,9154.18921265
1663167600,2022-09-14 15:00:00,WHALE/USDT,1.116,1.131,1.0989,1.1112,10656.3929,11833.48753119
1663164000,2022-09-14 14:00:00,WHALE/USDT,1.114,1.13,1.1005,1.1163,7805.0813,8679.02507007
1663160400,2022-09-14 13:00:00,WHALE/USDT,1.106,1.1297,1.1041,1.1149,10824.4979,12005.95625578
1663156800,2022-09-14 12:00:00,WHALE/USDT,1.1124,1.1183,1.0972,1.1066,8001.3861,8865.17601892
1663153200,2022-09-14 11:00:00,WHALE/USDT,1.1063,1.1183,1.1055,1.114,6036.2651,6728.81926201
1663149600,2022-09-14 10:00:00,WHALE/USDT,1.0981,1.1284,1.097,1.1064,8633.6209,9531.00761401
1663146000,2022-09-14 09:00:00,WHALE/USDT,1.1004,1.1047,1.0931,1.0974,9609.724,10546.93825481
1663142400,2022-09-14 08:00:00,WHALE/USDT,1.1167,1.1204,1.0984,1.1001,8919.9029,9867.40662295
1663138800,2022-09-14 07:00:00,WHALE/USDT,1.122,1.122,1.1122,1.1156,7224.8301,8075.321979
1663135200,2022-09-14 06:00:00,WHALE/USDT,1.1139,1.1234,1.1087,1.122,8524.255,9515.93211496
1663131600,2022-09-14 05:00:00,WHALE/USDT,1.0805,1.1245,1.079,1.1121,10843.8928,11890.80065936
1663128000,2022-09-14 04:00:00,WHALE/USDT,1.0712,1.0849,1.0695,1.0801,8158.1761,8776.86654978
1663124400,2022-09-14 03:00:00,WHALE/USDT,1.0805,1.0849,1.0643,1.0728,10363.2559,11169.14689401
1663120800,2022-09-14 02:00:00,WHALE/USDT,1.0805,1.0806,1.0762,1.0795,7759.2343,8374.1686216
1663117200,2022-09-14 01:00:00,WHALE/USDT,1.0816,1.0816,1.0722,1.0805,6519.7162,7032.44007493
1663113600,2022-09-14 00:00:00,WHALE/USDT,1.0795,1.0912,1.0692,1.0816,5877.2177,6354.19137188
1663110000,2022-09-13 23:00:00,WHALE/USDT,1.1004,1.1004,1.0605,1.08,11840.9372,12797.77305433
1663106400,2022-09-13 22:00:00,WHALE/USDT,1.0999,1.1011,1.0992,1.1004,9864.4398,10854.3822552
1663102800,2022-09-13 21:00:00,WHALE/USDT,1.0979,1.1012,1.0976,1.1,5804.2596,6381.841874
1663099200,2022-09-13 20:00:00,WHALE/USDT,1.0984,1.1004,1.0975,1.0983,7415.4845,8151.91902695
1663095600,2022-09-13 19:00:00,WHALE/USDT,1.0993,1.1011,1.0983,1.0987,7983.0381,8774.38958923
1663092000,2022-09-13 18:00:00,WHALE/USDT,1.101,1.1011,1.0983,1.0996,8113.3118,8927.46138311
1663088400,2022-09-13 17:00:00,WHALE/USDT,1.0984,1.1011,1.0983,1.1009,5750.8899,6326.28241176
1663084800,2022-09-13 16:00:00,WHALE/USDT,1.0983,1.1012,1.0983,1.0986,8288.1381,9113.5704355
1663081200,2022-09-13 15:00:00,WHALE/USDT,1.0966,1.1022,1.0966,1.0983,7972.9189,8763.29110102
1663077600,2022-09-13 14:00:00,WHALE/USDT,1.0918,1.1031,1.0862,1.1016,9673.5509,10540.71138007
1663074000,2022-09-13 13:00:00,WHALE/USDT,1.1278,1.136,1.0836,1.092,15323.836,16815.39766107
1663070400,2022-09-13 12:00:00,WHALE/USDT,1.1555,1.1635,1.1282,1.1282,13913.7535,15994.12212143
1663066800,2022-09-13 11:00:00,WHALE/USDT,1.1607,1.1624,1.1523,1.1554,8224.8095,9521.99260592
1663063200,2022-09-13 10:00:00,WHALE/USDT,1.1625,1.1629,1.1513,1.1603,7526.5026,8702.84327189
1663059600,2022-09-13 09:00:00,WHALE/USDT,1.156,1.1626,1.1537,1.1626,8438.9758,9774.92652435
1663056000,2022-09-13 08:00:00,WHALE/USDT,1.1537,1.1568,1.1522,1.1564,8367.5927,9664.10038228
1663052400,2022-09-13 07:00:00,WHALE/USDT,1.1531,1.155,1.1497,1.153,7831.4121,9030.0521797
1663048800,2022-09-13 06:00:00,WHALE/USDT,1.152,1.1569,1.1488,1.1535,5603.0554,6450.68288064
1663045200,2022-09-13 05:00:00,WHALE/USDT,1.1511,1.1546,1.1482,1.1522,7505.4994,8632.87298685
1663041600,2022-09-13 04:00:00,WHALE/USDT,1.1473,1.1545,1.1444,1.1511,8659.3247,9956.6066425
1663038000,2022-09-13 03:00:00,WHALE/USDT,1.1545,1.1545,1.1468,1.1468,7656.9992,8824.34012472
1663034400,2022-09-13 02:00:00,WHALE/USDT,1.148,1.1546,1.1434,1.1546,8451.0703,9695.68434888
1663030800,2022-09-13 01:00:00,WHALE/USDT,1.154,1.154,1.1442,1.1476,9724.9947,11175.47675237
1663027200,2022-09-13 00:00:00,WHALE/USDT,1.1515,1.1552,1.1408,1.154,7870.1055,9044.5267714
1663023600,2022-09-12 23:00:00,WHALE/USDT,1.1494,1.1566,1.146,1.1515,8067.3763,9288.45752777
1663020000,2022-09-12 22:00:00,WHALE/USDT,1.1521,1.1521,1.1447,1.1491,8571.2436,9849.33400129
1663016400,2022-09-12 21:00:00,WHALE/USDT,1.1528,1.1589,1.1504,1.152,8676.2767,10027.18497619
1663012800,2022-09-12 20:00:00,WHALE/USDT,1.1509,1.1635,1.1502,1.1528,6303.268,7286.80637917
1663009200,2022-09-12 19:00:00,WHALE/USDT,1.1579,1.1617,1.1503,1.1508,9142.0357,10570.63763199
1663005600,2022-09-12 18:00:00,WHALE/USDT,1.134,1.1637,1.134,1.1621,7569.0902,8712.88562126
1663002000,2022-09-12 17:00:00,WHALE/USDT,1.1383,1.1417,1.1303,1.134,7069.1401,8026.51828925
1662998400,2022-09-12 16:00:00,WHALE/USDT,1.1793,1.1793,1.1201,1.1351,9621.3562,11002.25295426
1662994800,2022-09-12 15:00:00,WHALE/USDT,1.1814,1.1817,1.1596,1.1793,8417.1108,9916.34646891
1662991200,2022-09-12 14:00:00,WHALE/USDT,1.182,1.1821,1.1812,1.1814,6648.303,7855.59475668
1662987600,2022-09-12 13:00:00,WHALE/USDT,1.1723,1.1841,1.1722,1.182,7941.7749,9378.71479848
1662984000,2022-09-12 12:00:00,WHALE/USDT,1.1793,1.1846,1.1719,1.1723,8920.407,10514.30352453
1662980400,2022-09-12 11:00:00,WHALE/USDT,1.1835,1.1836,1.1703,1.1802,8904.1505,10522.18987429
1662976800,2022-09-12 10:00:00,WHALE/USDT,1.1757,1.1843,1.1686,1.1835,8383.3368,9851.68612086
1662973200,2022-09-12 09:00:00,WHALE/USDT,1.1701,1.1786,1.1701,1.1757,8806.128,10336.27776429
1662969600,2022-09-12 08:00:00,WHALE/USDT,1.1778,1.179,1.1686,1.1788,6529.4094,7681.03647303
1662966000,2022-09-12 07:00:00,WHALE/USDT,1.1825,1.1856,1.1723,1.1778,8631.6887,10186.83677691
1662962400,2022-09-12 06:00:00,WHALE/USDT,1.1852,1.187,1.1707,1.1812,8631.2612,10172.63564643
1662958800,2022-09-12 05:00:00,WHALE/USDT,1.1709,1.1871,1.1693,1.187,8607.757,10118.31449533
1662955200,2022-09-12 04:00:00,WHALE/USDT,1.1777,1.1797,1.1686,1.1706,7172.3868,8415.88591501
1662951600,2022-09-12 03:00:00,WHALE/USDT,1.1806,1.1807,1.1645,1.1761,8338.631,9810.78000863
1662948000,2022-09-12 02:00:00,WHALE/USDT,1.1853,1.1853,1.1729,1.1806,7120.6079,8414.54030535
1662944400,2022-09-12 01:00:00,WHALE/USDT,1.1689,1.2084,1.1604,1.1853,8380.0908,9809.86079739
1662940800,2022-09-12 00:00:00,WHALE/USDT,1.1676,1.1802,1.1641,1.169,8396.7093,9803.54628074
1662937200,2022-09-11 23:00:00,WHALE/USDT,1.1686,1.1696,1.1525,1.1676,7155.9379,8347.68729725
1662933600,2022-09-11 22:00:00,WHALE/USDT,1.1514,1.1739,1.1476,1.1688,8898.581,10393.23985711
1662930000,2022-09-11 21:00:00,WHALE/USDT,1.2058,1.2162,1.1471,1.1474,12401.6916,14760.53321823
1662926400,2022-09-11 20:00:00,WHALE/USDT,1.1998,1.2153,1.1992,1.2047,6687.8996,8033.17521169
1662922800,2022-09-11 19:00:00,WHALE/USDT,1.2088,1.2296,1.1905,1.1997,11854.4075,14328.88459293
1662919200,2022-09-11 18:00:00,WHALE/USDT,1.1982,1.2172,1.1982,1.2085,7416.7258,8928.33798268
1662915600,2022-09-11 17:00:00,WHALE/USDT,1.2026,1.2172,1.1871,1.1968,8366.3936,10053.7973481
1662912000,2022-09-11 16:00:00,WHALE/USDT,1.2001,1.215,1.1986,1.2021,8217.2274,9900.07602943
1662908400,2022-09-11 15:00:00,WHALE/USDT,1.2012,1.2016,1.1988,1.2001,8089.0297,9711.52501909
1662904800,2022-09-11 14:00:00,WHALE/USDT,1.1979,1.202,1.1832,1.2014,7663.0935,9183.79581774
1662901200,2022-09-11 13:00:00,WHALE/USDT,1.1979,1.2023,1.1969,1.1979,7738.8907,9279.98754382
1662897600,2022-09-11 12:00:00,WHALE/USDT,1.189,1.203,1.1846,1.1977,8648.7468,10361.31449064
1662894000,2022-09-11 11:00:00,WHALE/USDT,1.1894,1.1921,1.1758,1.1895,5699.3921,6780.31004718
1662890400,2022-09-11 10:00:00,WHALE/USDT,1.1805,1.1927,1.176,1.1895,8676.1984,10300.20097299
1662886800,2022-09-11 09:00:00,WHALE/USDT,1.179,1.1931,1.1754,1.1858,8037.834,9497.57732245
1662883200,2022-09-11 08:00:00,WHALE/USDT,1.1772,1.1827,1.1694,1.179,6829.4392,8025.19669895
1662879600,2022-09-11 07:00:00,WHALE/USDT,1.1748,1.1829,1.1686,1.1773,5595.8005,6586.38331163
1662876000,2022-09-11 06:00:00,WHALE/USDT,1.1724,1.1814,1.1724,1.1768,6981.9184,8220.57341351
1662872400,2022-09-11 05:00:00,WHALE/USDT,1.1765,1.1864,1.1688,1.182,8488.98,9985.03943323
1662868800,2022-09-11 04:00:00,WHALE/USDT,1.1836,1.1836,1.1721,1.1766,7345.4343,8656.2452688
1662865200,2022-09-11 03:00:00,WHALE/USDT,1.1839,1.1851,1.1728,1.1837,6183.5799,7284.03182827
1662861600,2022-09-11 02:00:00,WHALE/USDT,1.1944,1.1954,1.1752,1.1841,5734.4327,6803.52339778
1662858000,2022-09-11 01:00:00,WHALE/USDT,1.1925,1.1954,1.192,1.1942,8631.5016,10311.4603137
1662854400,2022-09-11 00:00:00,WHALE/USDT,1.1897,1.1934,1.1811,1.1926,7443.3999,8865.35387392
1662850800,2022-09-10 23:00:00,WHALE/USDT,1.1963,1.1965,1.176,1.1904,9188.1792,10935.09453506
1662847200,2022-09-10 22:00:00,WHALE/USDT,1.1758,1.1979,1.1639,1.1966,6654.7178,7869.93550506
1662843600,2022-09-10 21:00:00,WHALE/USDT,1.1695,1.1921,1.1571,1.1756,9497.096,11098.40165544
1662840000,2022-09-10 20:00:00,WHALE/USDT,1.1738,1.1793,1.1571,1.1695,6296.612,7388.97070482
1662836400,2022-09-10 19:00:00,WHALE/USDT,1.1587,1.1795,1.1561,1.1737,7725.1849,9050.04480962
1662832800,2022-09-10 18:00:00,WHALE/USDT,1.195,1.2275,1.1445,1.1587,12216.992,14390.84810981
1662829200,2022-09-10 17:00:00,WHALE/USDT,1.1527,1.2091,1.1498,1.1934,12121.0714,14096.03030697
1662825600,2022-09-10 16:00:00,WHALE/USDT,1.1567,1.1567,1.1469,1.1526,7161.8749,8239.15236383
1662822000,2022-09-10 15:00:00,WHALE/USDT,1.1651,1.1651,1.1449,1.1568,6194.7314,7158.65284137
1662818400,2022-09-10 14:00:00,WHALE/USDT,1.156,1.1698,1.1559,1.1603,9993.6228,11617.04226352
1662814800,2022-09-10 13:00:00,WHALE/USDT,1.1483,1.1709,1.1458,1.156,9440.799,10948.61240999
1662811200,2022-09-10 12:00:00,WHALE/USDT,1.1533,1.161,1.1448,1.1486,9962.9791,11475.85829755
1662807600,2022-09-10 11:00:00,WHALE/USDT,1.1564,1.1592,1.1445,1.1533,9444.4279,10898.10150512
1662804000,2022-09-10 10:00:00,WHALE/USDT,1.1649,1.1653,1.1553,1.1565,9258.3444,10734.62593591
1662800400,2022-09-10 09:00:00,WHALE/USDT,1.1655,1.1656,1.164,1.1647,7457.3004,8686.80891511
1662796800,2022-09-10 08:00:00,WHALE/USDT,1.1599,1.1682,1.1598,1.1653,5880.3402,6832.43732391
1662793200,2022-09-10 07:00:00,WHALE/USDT,1.1561,1.1673,1.1559,1.1599,6379.5957,7410.85709178
1662789600,2022-09-10 06:00:00,WHALE/USDT,1.1475,1.1757,1.1446,1.1561,6380.3927,7351.40560029
1662786000,2022-09-10 05:00:00,WHALE/USDT,1.1489,1.1492,1.1464,1.1472,6217.4985,7136.59620016
1662782400,2022-09-10 04:00:00,WHALE/USDT,1.143,1.1526,1.143,1.149,7104.2825,8155.25775358
1662778800,2022-09-10 03:00:00,WHALE/USDT,1.1469,1.1555,1.139,1.143,7106.3655,8172.4034803
1662775200,2022-09-10 02:00:00,WHALE/USDT,1.1457,1.1627,1.1437,1.1471,9317.5345,10690.17220266
1662771600,2022-09-10 01:00:00,WHALE/USDT,1.1406,1.1611,1.1391,1.147,11339.6337,12983.94878244
1662768000,2022-09-10 00:00:00,WHALE/USDT,1.1425,1.1436,1.1388,1.1403,7965.7235,9093.29089292
1662764400,2022-09-09 23:00:00,WHALE/USDT,1.1392,1.1493,1.1389,1.1425,6473.2634,7402.6559023
1662760800,2022-09-09 22:00:00,WHALE/USDT,1.1395,1.1442,1.1389,1.14,8520.3665,9718.3811119
1662757200,2022-09-09 21:00:00,WHALE/USDT,1.1414,1.1417,1.1389,1.1394,7962.1465,9074.43581743
1662753600,2022-09-09 20:00:00,WHALE/USDT,1.1462,1.1469,1.1388,1.1412,7071.3958,8080.11526454
1662750000,2022-09-09 19:00:00,WHALE/USDT,1.137,1.1603,1.1365,1.1466,8133.7275,9290.63732114
1662746400,2022-09-09 18:00:00,WHALE/USDT,1.1383,1.1389,1.1362,1.1373,8511.4348,9677.29080813
1662742800,2022-09-09 17:00:00,WHALE/USDT,1.1401,1.1419,1.1347,1.1382,7691.887,8763.49031938
1662739200,2022-09-09 16:00:00,WHALE/USDT,1.16,1.1628,1.1335,1.1406,9906.0828,11326.32964416
1662735600,2022-09-09 15:00:00,WHALE/USDT,1.1592,1.1642,1.1571,1.1599,6524.34,7570.34385554
1662732000,2022-09-09 14:00:00,WHALE/USDT,1.1803,1.1804,1.1545,1.1601,8552.1368,9943.58483931
1662728400,2022-09-09 13:00:00,WHALE/USDT,1.1725,1.1899,1.156,1.1791,8456.9591,9913.29547795
1662724800,2022-09-09 12:00:00,WHALE/USDT,1.1541,1.1804,1.1484,1.1707,9966.3527,11585.77215203
1662721200,2022-09-09 11:00:00,WHALE/USDT,1.1536,1.1617,1.1501,1.1538,7289.112,8425.26839478
1662717600,2022-09-09 10:00:00,WHALE/USDT,1.1614,1.1614,1.1514,1.1527,8301.4325,9582.98310503
1662714000,2022-09-09 09:00:00,WHALE/USDT,1.1629,1.171,1.154,1.1605,9101.2702,10595.72294443
1662710400,2022-09-09 08:00:00,WHALE/USDT,1.1628,1.1682,1.1624,1.1629,6647.8763,7742.82786806
1662706800,2022-09-09 07:00:00,WHALE/USDT,1.1613,1.1926,1.1546,1.1633,7162.5749,8324.26912845
1662703200,2022-09-09 06:00:00,WHALE/USDT,1.1439,1.1684,1.1429,1.1611,5978.1681,6901.02238524
1662699600,2022-09-09 05:00:00,WHALE/USDT,1.1284,1.223,1.1281,1.1439,8403.6724,9591.42956563
1662696000,2022-09-09 04:00:00,WHALE/USDT,1.1094,1.1301,1.1064,1.1281,7046.0311,7877.10070627
1662692400,2022-09-09 03:00:00,WHALE/USDT,1.0943,1.1753,1.09,1.1088,10063.6118,11110.2433082
1662688800,2022-09-09 02:00:00,WHALE/USDT,1.0952,1.1198,1.0876,1.0957,11528.335,12611.28575984
1662685200,2022-09-09 01:00:00,WHALE/USDT,1.0986,1.0987,1.0928,1.0943,6853.2608,7517.17661404
1662681600,2022-09-09 00:00:00,WHALE/USDT,1.0979,1.099,1.0949,1.0984,8298.4477,9106.67940125
1662678000,2022-09-08 23:00:00,WHALE/USDT,1.103,1.1043,1.0941,1.098,7634.6018,8386.50193116
1662674400,2022-09-08 22:00:00,WHALE/USDT,1.1003,1.1043,1.09,1.104,6149.1542,6753.79881453
1662670800,2022-09-08 21:00:00,WHALE/USDT,1.105,1.1051,1.1026,1.1028,8686.0094,9589.98338312
1662667200,2022-09-08 20:00:00,WHALE/USDT,1.1041,1.1064,1.104,1.1049,9090.6903,10045.91546455
1662663600,2022-09-08 19:00:00,WHALE/USDT,1.1101,1.114,1.104,1.114,10763.0936,11905.09208027
1662660000,2022-09-08 18:00:00,WHALE/USDT,1.1169,1.1183,1.104,1.1111,6877.0198,7653.26993067
1662656400,2022-09-08 17:00:00,WHALE/USDT,1.1091,1.1227,1.1066,1.1172,6732.8536,7487.53549299
1662652800,2022-09-08 16:00:00,WHALE/USDT,1.1285,1.1301,1.1091,1.1091,9264.747,10413.04631149
1662649200,2022-09-08 15:00:00,WHALE/USDT,1.1208,1.1335,1.1101,1.1285,9130.7867,10293.45470349
1662645600,2022-09-08 14:00:00,WHALE/USDT,1.1227,1.1274,1.1131,1.1216,7636.4911,8587.41990593
1662642000,2022-09-08 13:00:00,WHALE/USDT,1.1195,1.1274,1.1118,1.1222,9930.9532,11138.20909099
1662638400,2022-09-08 12:00:00,WHALE/USDT,1.1301,1.132,1.1185,1.1189,8101.5722,9098.84732873
1662634800,2022-09-08 11:00:00,WHALE/USDT,1.1312,1.1367,1.1241,1.1305,7108.1716,8051.74248999
1662631200,2022-09-08 10:00:00,WHALE/USDT,1.1231,1.137,1.1228,1.1307,8165.4545,9215.82201056
1662627600,2022-09-08 09:00:00,WHALE/USDT,1.1276,1.1342,1.114,1.1237,8212.9511,9251.96990133
1662624000,2022-09-08 08:00:00,WHALE/USDT,1.1265,1.1308,1.1212,1.1269,7208.5397,8127.8812068
