https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRU,Volume USDT
1659139200,2022-07-30 00:00:00,TRU/USDT,0.08618,0.09378,0.0835,0.0888,1395603.6704553,126104.3692825762723
1659052800,2022-07-29 00:00:00,TRU/USDT,0.0845,0.08956,0.08214,0.08586,818124.62468146,70201.4896353431925
1658966400,2022-07-28 00:00:00,TRU/USDT,0.0819,0.08655,0.0798,0.0845,632341.26477721,52648.1803307673116
1658880000,2022-07-27 00:00:00,TRU/USDT,0.07421,0.08293,0.07298,0.08192,1066090.48228115,83018.5833122567567
1658793600,2022-07-26 00:00:00,TRU/USDT,0.07633,0.07762,0.07138,0.07422,962896.47892718,71754.3359562796309
1658707200,2022-07-25 00:00:00,TRU/USDT,0.0817,0.08257,0.07622,0.07644,683692.85023583,54120.0503340377798
1658620800,2022-07-24 00:00:00,TRU/USDT,0.08108,0.08357,0.07983,0.08144,544922.96219465,44665.3642225124927
1658534400,2022-07-23 00:00:00,TRU/USDT,0.0822,0.08484,0.07753,0.0805,722882.2842279,59125.2802734615928
1658448000,2022-07-22 00:00:00,TRU/USDT,0.08794,0.08892,0.082,0.08213,828115.98600176,71403.2786722048952
1658361600,2022-07-21 00:00:00,TRU/USDT,0.08426,0.0885,0.08183,0.08806,1206178.86275515,103028.0014342859781
1658275200,2022-07-20 00:00:00,TRU/USDT,0.09228,0.09315,0.08323,0.0844,1811960.4573529,161911.1281135746134
1658188800,2022-07-19 00:00:00,TRU/USDT,0.09079,0.0965,0.0857,0.09246,2544403.14086208,233037.9168031779316
1658102400,2022-07-18 00:00:00,TRU/USDT,0.08286,0.09178,0.08277,0.09098,2537884.37983245,220834.1681972728641
1658016000,2022-07-17 00:00:00,TRU/USDT,0.08726,0.09645,0.07625,0.08295,1833677.53329265,157648.4821037765719
1657929600,2022-07-16 00:00:00,TRU/USDT,0.08531,0.08892,0.08243,0.08748,2508583.04741768,214919.2070875418597
1657843200,2022-07-15 00:00:00,TRU/USDT,0.09536,0.09715,0.08,0.0852,4802837.28336581,427775.1667173666327
1657756800,2022-07-14 00:00:00,TRU/USDT,0.08004,0.10167,0.07753,0.09528,10840595.98450303,977445.323550837767
1657670400,2022-07-13 00:00:00,TRU/USDT,0.0703,0.08174,0.06962,0.08014,1968637.41836129,148158.5267005218716
1657584000,2022-07-12 00:00:00,TRU/USDT,0.0745,0.07737,0.0704,0.07061,994429.58568363,73367.3254366598488
1657497600,2022-07-11 00:00:00,TRU/USDT,0.07719,0.08596,0.07459,0.07459,2396471.51646255,193194.852996497957
1657411200,2022-07-10 00:00:00,TRU/USDT,0.08214,0.08223,0.0765,0.07719,1405186.1096439,111330.4977901940454
1657324800,2022-07-09 00:00:00,TRU/USDT,0.07571,0.0967,0.07558,0.08249,10268018.16128375,880117.4354151395944
1657238400,2022-07-08 00:00:00,TRU/USDT,0.07263,0.07924,0.0699,0.07581,2261567.74814624,168835.5123299646023
1657152000,2022-07-07 00:00:00,TRU/USDT,0.07171,0.07715,0.06933,0.07277,2153707.17030145,157529.7048903826482
1657065600,2022-07-06 00:00:00,TRU/USDT,0.06514,0.07389,0.0631,0.07186,2737659.12327169,186162.8948367900166
1656979200,2022-07-05 00:00:00,TRU/USDT,0.0674,0.06928,0.06259,0.0646,1146409.74598592,75570.2038741060682
1656892800,2022-07-04 00:00:00,TRU/USDT,0.06842,0.0706,0.06575,0.06771,1192073.38156785,81023.8869981052369
1656806400,2022-07-03 00:00:00,TRU/USDT,0.07309,0.0788,0.0673,0.0685,2705524.9999581,196033.2628292133084
1656720000,2022-07-02 00:00:00,TRU/USDT,0.06626,0.0799,0.06354,0.07283,11932480.27046034,874959.2272741134403
1656633600,2022-07-01 00:00:00,TRU/USDT,0.06422,0.0701,0.06081,0.06626,4447848.89107065,285587.4329775045732
1656547200,2022-06-30 00:00:00,TRU/USDT,0.06349,0.06433,0.05803,0.06433,2666334.49742711,161640.3622172717806
1656460800,2022-06-29 00:00:00,TRU/USDT,0.06375,0.06887,0.06147,0.06343,3328225.90845202,214570.9425196785429
1656374400,2022-06-28 00:00:00,TRU/USDT,0.06815,0.0697,0.06324,0.06354,1546450.02746284,102530.3038009095443
1656288000,2022-06-27 00:00:00,TRU/USDT,0.07193,0.07729,0.06686,0.0682,2314191.17248798,167768.5987639020546
1656201600,2022-06-26 00:00:00,TRU/USDT,0.07673,0.10385,0.0719,0.07204,19234170.38892238,1681729.8412053816473
1656115200,2022-06-25 00:00:00,TRU/USDT,0.06098,0.0923,0.06023,0.07654,24427315.81520839,1950429.3927510267692
1656028800,2022-06-24 00:00:00,TRU/USDT,0.0571,0.06362,0.05679,0.06088,2497280.00550957,151070.4271459942213
1655942400,2022-06-23 00:00:00,TRU/USDT,0.05381,0.05751,0.05381,0.05694,1317305.39338483,73312.6492223602521
1655856000,2022-06-22 00:00:00,TRU/USDT,0.05631,0.05674,0.05327,0.05378,1009968.25841244,55556.9598424046015
1655769600,2022-06-21 00:00:00,TRU/USDT,0.0566,0.0591,0.05503,0.05675,1224192.52457051,69942.5751692348507
1655683200,2022-06-20 00:00:00,TRU/USDT,0.05611,0.0666,0.05379,0.0566,1937151.29259185,115942.1923189874021
1655596800,2022-06-19 00:00:00,TRU/USDT,0.0528,0.0578,0.05032,0.05573,572960.99338104,30757.6821086577062
1655510400,2022-06-18 00:00:00,TRU/USDT,0.05846,0.0594,0.0481,0.05287,677900.18677687,35438.2277278461976
1655424000,2022-06-17 00:00:00,TRU/USDT,0.05664,0.06069,0.05664,0.05846,253902.03612895,14803.2477641063782
1655337600,2022-06-16 00:00:00,TRU/USDT,0.0645,0.0651,0.05578,0.05661,588347.61247788,35185.9603888566686
1655251200,2022-06-15 00:00:00,TRU/USDT,0.0635,0.0641,0.0548,0.06371,832882.81219007,49227.3142507241462
1655164800,2022-06-14 00:00:00,TRU/USDT,0.0625,0.0647,0.0556,0.0637,784454.81907853,47548.367355315644
1655078400,2022-06-13 00:00:00,TRU/USDT,0.0707,0.0716,0.0582,0.0615,371110.20187899,23665.937830311384
1654992000,2022-06-12 00:00:00,TRU/USDT,0.0791,0.0793,0.0702,0.0705,375289.81092947,27750.30596012111
1654905600,2022-06-11 00:00:00,TRU/USDT,0.084,0.0859,0.0763,0.0789,316729.06096964,25587.820381741524
1654819200,2022-06-10 00:00:00,TRU/USDT,0.0879,0.0889,0.0825,0.084,508961.219424,43983.540095824484
1654732800,2022-06-09 00:00:00,TRU/USDT,0.0907,0.092,0.0863,0.088,178407.47193213,15884.068210185886
1654646400,2022-06-08 00:00:00,TRU/USDT,0.0959,0.0973,0.0906,0.0907,356972.57570191,33708.036016061107
1654560000,2022-06-07 00:00:00,TRU/USDT,0.0885,0.1145,0.0823,0.0957,3255276.83288429,331017.454462208752
1654473600,2022-06-06 00:00:00,TRU/USDT,0.0895,0.093,0.0859,0.0885,487772.27079663,43188.185404163653
1654387200,2022-06-05 00:00:00,TRU/USDT,0.0876,0.0911,0.0855,0.0892,328509.85542534,29020.634805600762
1654300800,2022-06-04 00:00:00,TRU/USDT,0.0862,0.088,0.0831,0.0873,255752.90840978,21943.461105843254
1654214400,2022-06-03 00:00:00,TRU/USDT,0.0893,0.0894,0.0837,0.0862,430083.81213042,37181.479830896436
1654128000,2022-06-02 00:00:00,TRU/USDT,0.0878,0.09,0.086,0.0894,270635.06266352,23807.797184739072
1654041600,2022-06-01 00:00:00,TRU/USDT,0.0963,0.1025,0.0858,0.0884,6127222.7250548,598421.843311821622
1653955200,2022-05-31 00:00:00,TRU/USDT,0.1025,0.1029,0.0942,0.0975,2653536.7890079,254589.580791413232
1653868800,2022-05-30 00:00:00,TRU/USDT,0.1011,0.1056,0.0965,0.1031,395072.6357993,39845.841987177599
1653782400,2022-05-29 00:00:00,TRU/USDT,0.092,0.1131,0.0906,0.101,4258832.30128288,424617.526860778075
1653696000,2022-05-28 00:00:00,TRU/USDT,0.0813,0.0987,0.0807,0.0913,651457.29445525,59013.917259443014
1653609600,2022-05-27 00:00:00,TRU/USDT,0.0859,0.0874,0.0791,0.0809,180430.75790736,15038.152189295133
1653523200,2022-05-26 00:00:00,TRU/USDT,0.0909,0.092,0.0806,0.086,334053.53380664,29235.577730080605
1653436800,2022-05-25 00:00:00,TRU/USDT,0.0962,0.098,0.0903,0.0905,259407.29932908,24318.464548411899
1653350400,2022-05-24 00:00:00,TRU/USDT,0.0957,0.0991,0.0917,0.0963,212410.48229574,20224.716680159561
1653264000,2022-05-23 00:00:00,TRU/USDT,0.0976,0.1062,0.0949,0.0964,399001.76901534,40228.194469593282
1653177600,2022-05-22 00:00:00,TRU/USDT,0.0977,0.1009,0.0942,0.0983,295820.96922479,28842.721934025103
1653091200,2022-05-21 00:00:00,TRU/USDT,0.1037,0.1109,0.0942,0.0976,656018.76173628,65770.530201070755
1653004800,2022-05-20 00:00:00,TRU/USDT,0.0941,0.1086,0.0913,0.1038,1375877.92191172,137818.031563089329
1652918400,2022-05-19 00:00:00,TRU/USDT,0.0845,0.0957,0.0833,0.0946,321828.25753724,29024.50631332595
1652832000,2022-05-18 00:00:00,TRU/USDT,0.0991,0.1004,0.083,0.0839,355385.09084274,32197.742906087826
1652745600,2022-05-17 00:00:00,TRU/USDT,0.0851,0.1028,0.0851,0.0993,746616.83574592,69869.919532558341
1652659200,2022-05-16 00:00:00,TRU/USDT,0.092,0.092,0.0798,0.0854,355001.34692406,30532.171093179907
1652572800,2022-05-15 00:00:00,TRU/USDT,0.084,0.0924,0.0807,0.0918,219936.41932582,19215.634293593653
1652486400,2022-05-14 00:00:00,TRU/USDT,0.0833,0.0872,0.0766,0.0837,234842.61329489,18859.843247701079
1652400000,2022-05-13 00:00:00,TRU/USDT,0.0725,0.0937,0.0711,0.0833,306344.11828863,26820.826130460665
1652313600,2022-05-12 00:00:00,TRU/USDT,0.0788,0.0865,0.067,0.0723,1142560.34881867,83628.808002330015
1652227200,2022-05-11 00:00:00,TRU/USDT,0.113,0.1159,0.0711,0.0788,1091178.98606864,103991.537199512683
1652140800,2022-05-10 00:00:00,TRU/USDT,0.1113,0.1266,0.1076,0.1124,611474.89071802,71685.06343594833
1652054400,2022-05-09 00:00:00,TRU/USDT,0.1373,0.1402,0.1115,0.1115,867916.28077964,108711.152265099198
1651968000,2022-05-08 00:00:00,TRU/USDT,0.1464,0.1465,0.1363,0.1377,381514.12989865,53928.27361281884
1651881600,2022-05-07 00:00:00,TRU/USDT,0.1536,0.1536,0.1457,0.1461,372445.83332333,55579.735777943636
1651795200,2022-05-06 00:00:00,TRU/USDT,0.1582,0.16,0.15,0.1526,625563.73475916,97098.02027638065
1651708800,2022-05-05 00:00:00,TRU/USDT,0.1755,0.1795,0.15,0.1584,881667.56253183,145041.000560623259
1651622400,2022-05-04 00:00:00,TRU/USDT,0.1665,0.1759,0.1656,0.1756,1542658.75848314,261769.246977235923
1651536000,2022-05-03 00:00:00,TRU/USDT,0.1717,0.1756,0.1655,0.1666,724526.61237672,124141.068566293833
1651449600,2022-05-02 00:00:00,TRU/USDT,0.1702,0.1777,0.1665,0.1717,982610.66785509,168072.209216053669
1651363200,2022-05-01 00:00:00,TRU/USDT,0.1642,0.1722,0.1615,0.1701,738973.87803761,123459.904767436103
1651276800,2022-04-30 00:00:00,TRU/USDT,0.1851,0.1919,0.1634,0.1649,602603.68112575,108307.694697548181
1651190400,2022-04-29 00:00:00,TRU/USDT,0.1931,0.1943,0.1831,0.1851,826267.59330441,155186.141516216067
1651104000,2022-04-28 00:00:00,TRU/USDT,0.1942,0.1961,0.1892,0.193,722977.43851838,139809.352477798536
1651017600,2022-04-27 00:00:00,TRU/USDT,0.1813,0.1979,0.1786,0.1951,1277285.76547094,241487.323568099102
1650931200,2022-04-26 00:00:00,TRU/USDT,0.1977,0.2002,0.1797,0.1811,765687.34799156,145882.422392785211
1650844800,2022-04-25 00:00:00,TRU/USDT,0.1932,0.2047,0.1869,0.1982,1413397.28915064,273481.270501455848
1650758400,2022-04-24 00:00:00,TRU/USDT,0.196,0.2087,0.1917,0.1932,1628881.98766105,324892.178269678409
1650672000,2022-04-23 00:00:00,TRU/USDT,0.1909,0.2186,0.1857,0.1956,2522147.49775547,502648.23118135714
1650585600,2022-04-22 00:00:00,TRU/USDT,0.1885,0.2026,0.184,0.1912,1255183.94873882,241219.495742287145
1650499200,2022-04-21 00:00:00,TRU/USDT,0.1976,0.2128,0.1876,0.1885,945263.85365345,191131.174440117911
1650412800,2022-04-20 00:00:00,TRU/USDT,0.1959,0.2017,0.1925,0.1974,510829.46801442,100517.384512357943
1650326400,2022-04-19 00:00:00,TRU/USDT,0.1921,0.2036,0.1907,0.1963,876826.21521057,171581.466931848214
1650240000,2022-04-18 00:00:00,TRU/USDT,0.1926,0.1936,0.1813,0.1916,497436.29196839,93684.652775778771
1650153600,2022-04-17 00:00:00,TRU/USDT,0.206,0.2101,0.1919,0.1931,363305.72939574,72796.658718003318
1650067200,2022-04-16 00:00:00,TRU/USDT,0.1913,0.2138,0.1892,0.2061,1420034.11346375,289263.662887884524
1649980800,2022-04-15 00:00:00,TRU/USDT,0.1878,0.2042,0.1872,0.1914,795326.39031332,155106.537080803186
1649894400,2022-04-14 00:00:00,TRU/USDT,0.1971,0.1991,0.1859,0.1885,789206.52759622,152182.124251888002
1649808000,2022-04-13 00:00:00,TRU/USDT,0.1925,0.2008,0.1856,0.1976,2086998.69641655,397945.309349425409
1649721600,2022-04-12 00:00:00,TRU/USDT,0.1856,0.2028,0.1846,0.193,1199435.59218287,233339.497329690293
1649635200,2022-04-11 00:00:00,TRU/USDT,0.2114,0.2121,0.1847,0.1852,1238928.46487562,241155.358117208215
1649548800,2022-04-10 00:00:00,TRU/USDT,0.2171,0.2214,0.2108,0.2114,699680.98659287,150648.874918406013
1649462400,2022-04-09 00:00:00,TRU/USDT,0.2148,0.2195,0.2132,0.2175,607945.65368492,131811.404101096383
1649376000,2022-04-08 00:00:00,TRU/USDT,0.2227,0.2536,0.2129,0.2148,3771613.91353907,879202.067149810648
1649289600,2022-04-07 00:00:00,TRU/USDT,0.2064,0.2315,0.2021,0.2228,1655511.70826634,364328.707996337775
1649203200,2022-04-06 00:00:00,TRU/USDT,0.2442,0.2458,0.2065,0.2069,2491228.17579258,568244.523353686584
1649116800,2022-04-05 00:00:00,TRU/USDT,0.2338,0.3154,0.2307,0.244,6863309.60792042,1839755.294340269276
1649030400,2022-04-04 00:00:00,TRU/USDT,0.2424,0.2447,0.2251,0.2341,440641.73784988,103784.415440045784
1648944000,2022-04-03 00:00:00,TRU/USDT,0.2373,0.2473,0.2366,0.2416,606894.18522697,147318.39095633705
1648857600,2022-04-02 00:00:00,TRU/USDT,0.2464,0.2507,0.2357,0.2367,842620.02967339,205444.954266513266
1648771200,2022-04-01 00:00:00,TRU/USDT,0.2334,0.253,0.2246,0.2461,2143767.77679945,523769.13339232981
1648684800,2022-03-31 00:00:00,TRU/USDT,0.2462,0.2919,0.2301,0.2329,4274272.49227477,1110867.921764503211
1648598400,2022-03-30 00:00:00,TRU/USDT,0.2454,0.251,0.2304,0.2462,1730031.33890602,417115.069525672571
1648512000,2022-03-29 00:00:00,TRU/USDT,0.2191,0.2593,0.2181,0.2459,2360945.01100525,567637.763996932391
1648425600,2022-03-28 00:00:00,TRU/USDT,0.2194,0.2327,0.2182,0.2191,538587.17381971,120035.518084972737
1648339200,2022-03-27 00:00:00,TRU/USDT,0.2085,0.2199,0.2075,0.2193,290272.28331545,62165.361367313153
1648252800,2022-03-26 00:00:00,TRU/USDT,0.2024,0.2128,0.2021,0.2086,223538.51547669,46075.327492451226
1648166400,2022-03-25 00:00:00,TRU/USDT,0.2087,0.2179,0.2024,0.2034,365744.04481336,76228.336502541362
1648080000,2022-03-24 00:00:00,TRU/USDT,0.2036,0.2096,0.1999,0.208,335081.40436282,68633.196941859112
1647993600,2022-03-23 00:00:00,TRU/USDT,0.2003,0.2044,0.1954,0.2033,189874.04002743,37949.222835907243
1647907200,2022-03-22 00:00:00,TRU/USDT,0.1975,0.2097,0.1972,0.1998,223447.9932262,45727.295157046164
1647820800,2022-03-21 00:00:00,TRU/USDT,0.1979,0.2033,0.1948,0.1984,155809.35228017,31144.208747415251
1647734400,2022-03-20 00:00:00,TRU/USDT,0.206,0.2173,0.1977,0.1979,318989.64735767,66026.439375278337
1647648000,2022-03-19 00:00:00,TRU/USDT,0.2071,0.2148,0.203,0.2048,493635.62505112,103228.941087465106
1647561600,2022-03-18 00:00:00,TRU/USDT,0.2115,0.2348,0.2003,0.2064,2004445.73534713,434597.679755795748
1647475200,2022-03-17 00:00:00,TRU/USDT,0.1851,0.237,0.1785,0.2102,3362811.68264229,682161.642287580235
1647388800,2022-03-16 00:00:00,TRU/USDT,0.1853,0.1943,0.1717,0.1851,4356441.01686299,781316.999177198884
1647302400,2022-03-15 00:00:00,TRU/USDT,0.171,0.2271,0.1668,0.1853,4973767.37510549,948447.481080115337
1647216000,2022-03-14 00:00:00,TRU/USDT,0.1635,0.1752,0.1612,0.1716,1189834.36004896,199608.104924697465
1647129600,2022-03-13 00:00:00,TRU/USDT,0.1623,0.1926,0.16,0.1637,1455761.29273537,249512.90524479745
1647043200,2022-03-12 00:00:00,TRU/USDT,0.1644,0.1743,0.1626,0.1626,152055.93242325,25343.042659807444
1646956800,2022-03-11 00:00:00,TRU/USDT,0.1731,0.181,0.1623,0.1651,425924.22137314,71812.983169495751
1646870400,2022-03-10 00:00:00,TRU/USDT,0.173,0.215,0.1609,0.1731,1669522.57314165,314434.270219789441
1646784000,2022-03-09 00:00:00,TRU/USDT,0.1682,0.1794,0.1682,0.1726,266162.23929164,46424.142545909154
1646697600,2022-03-08 00:00:00,TRU/USDT,0.1644,0.1736,0.1642,0.1687,99499.84615662,16908.78159504502
1646611200,2022-03-07 00:00:00,TRU/USDT,0.1775,0.1795,0.1627,0.1646,220361.86879038,38613.323389010096
1646524800,2022-03-06 00:00:00,TRU/USDT,0.1833,0.19,0.1761,0.1775,386991.78468005,70523.965493542619
1646438400,2022-03-05 00:00:00,TRU/USDT,0.1756,0.1917,0.1714,0.1828,293508.67842293,53327.645613539306
1646352000,2022-03-04 00:00:00,TRU/USDT,0.1853,0.1853,0.1715,0.1759,312109.45765682,55639.777562558304
1646265600,2022-03-03 00:00:00,TRU/USDT,0.2005,0.22,0.1814,0.1845,1070742.37354962,216125.580235859849
1646179200,2022-03-02 00:00:00,TRU/USDT,0.187,0.2169,0.1847,0.2018,1935008.05459011,387576.469916058435
1646092800,2022-03-01 00:00:00,TRU/USDT,0.1885,0.1942,0.181,0.1878,313941.70376459,58707.535642165132
1646006400,2022-02-28 00:00:00,TRU/USDT,0.1673,0.1896,0.1656,0.1884,274750.80082023,49436.478371101159
1645920000,2022-02-27 00:00:00,TRU/USDT,0.1783,0.1893,0.1665,0.1685,318593.57439751,57726.154246563211
1645833600,2022-02-26 00:00:00,TRU/USDT,0.1793,0.1878,0.1771,0.1771,223681.15062202,40636.456124642958
1645747200,2022-02-25 00:00:00,TRU/USDT,0.1651,0.1815,0.1637,0.1791,346740.56228994,59449.111011038851
1645660800,2022-02-24 00:00:00,TRU/USDT,0.1699,0.1711,0.1503,0.1636,468189.30535016,74371.302168124261
1645574400,2022-02-23 00:00:00,TRU/USDT,0.1748,0.1886,0.1699,0.1705,208357.86603907,37813.47894584452
1645488000,2022-02-22 00:00:00,TRU/USDT,0.1693,0.1769,0.1665,0.1742,122717.988803,21082.117899612458
1645401600,2022-02-21 00:00:00,TRU/USDT,0.1814,0.2006,0.1683,0.1707,255815.95565686,47418.594073183451
1645315200,2022-02-20 00:00:00,TRU/USDT,0.1926,0.198,0.1756,0.1813,272520.99416141,50862.789989668342
1645228800,2022-02-19 00:00:00,TRU/USDT,0.1923,0.1999,0.1881,0.1925,205481.41418999,39836.091076282311
1645142400,2022-02-18 00:00:00,TRU/USDT,0.2021,0.2064,0.1906,0.193,312164.92878719,62126.895352446427
1645056000,2022-02-17 00:00:00,TRU/USDT,0.2237,0.2261,0.201,0.2017,531116.34192324,114489.140485245412
1644969600,2022-02-16 00:00:00,TRU/USDT,0.2314,0.2319,0.2198,0.2239,310346.83530436,70156.466221019731
1644883200,2022-02-15 00:00:00,TRU/USDT,0.2217,0.2335,0.2186,0.2315,500748.99460754,113094.024504626126
1644796800,2022-02-14 00:00:00,TRU/USDT,0.2156,0.2454,0.2137,0.2218,888860.04678647,200741.758850841065
1644710400,2022-02-13 00:00:00,TRU/USDT,0.2225,0.2411,0.2145,0.2167,564268.40802648,127781.182159759446
1644624000,2022-02-12 00:00:00,TRU/USDT,0.2202,0.2365,0.2182,0.223,496198.22071168,112955.836586979201
1644537600,2022-02-11 00:00:00,TRU/USDT,0.2459,0.2703,0.2173,0.22,1095188.69531683,271000.155005712815
1644451200,2022-02-10 00:00:00,TRU/USDT,0.2268,0.2832,0.2126,0.2453,1696933.49880664,422893.64306247375
1644364800,2022-02-09 00:00:00,TRU/USDT,0.218,0.2322,0.2098,0.226,225984.01979861,50034.464987903814
1644278400,2022-02-08 00:00:00,TRU/USDT,0.2265,0.2393,0.2082,0.2175,217774.32991788,47689.176027973797
1644192000,2022-02-07 00:00:00,TRU/USDT,0.2286,0.2367,0.2228,0.2258,415948.73823985,94439.992662394265
1644105600,2022-02-06 00:00:00,TRU/USDT,0.219,0.2302,0.2168,0.2294,179406.20645648,39942.326259974331
1644019200,2022-02-05 00:00:00,TRU/USDT,0.2073,0.2351,0.2042,0.2175,594846.00037485,129249.68156174506
