https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT
1663545600,2022-09-19 00:00:00,ETH/USDT,1338.5,1338.5,1334.6,1334.6,0.06578490,87.79652753999999
1663459200,2022-09-18 00:00:00,ETH/USDT,1465.4,1465.4,1327.1,1332.7,84.76441565,112965.536736755
1663372800,2022-09-17 00:00:00,ETH/USDT,1448.4,1468.7,1416.3,1464.8,80.55373404,117995.10962179198
1663286400,2022-09-16 00:00:00,ETH/USDT,1473.0,1477.9,1412.9,1438.0,220.73674739,317419.44274682
1663200000,2022-09-15 00:00:00,ETH/USDT,1632.3,1660.0,1461.2,1471.5,777.25527591,1143731.138501565
1663113600,2022-09-14 00:00:00,ETH/USDT,1571.9,1645.9,1557.3,1633.4,140.00189900,228679.10182660003
1663027200,2022-09-13 00:00:00,ETH/USDT,1717.1,1756.8,1562.9,1575.4,300.80241264,473884.120873056
1662940800,2022-09-12 00:00:00,ETH/USDT,1766.8,1766.8,1694.3,1714.1,161.00191238,275973.37801055796
1662854400,2022-09-11 00:00:00,ETH/USDT,1774.6,1785.5,1717.8,1762.7,70.77320564,124751.929581628
1662768000,2022-09-10 00:00:00,ETH/USDT,1719.8,1782.4,1712.1,1779.5,117.08145533,208346.449759735
1662681600,2022-09-09 00:00:00,ETH/USDT,1640.0,1740.0,1634.7,1716.9,118.85218802,204057.321611538
1662595200,2022-09-08 00:00:00,ETH/USDT,1624.9,1656.4,1600.0,1635.0,138.81904805,226969.14356174998
1662508800,2022-09-07 00:00:00,ETH/USDT,1558.7,1653.4,1495.6,1622.3,405.26366624,657459.245741152
1662422400,2022-09-06 00:00:00,ETH/USDT,1618.3,1683.0,1557.8,1560.5,376.30841671,587229.284275955
1662336000,2022-09-05 00:00:00,ETH/USDT,1575.5,1606.2,1559.0,1603.2,18.20895508,29192.596784256
1662249600,2022-09-04 00:00:00,ETH/USDT,1550.7,1574.1,1542.4,1574.1,12.74717855,20065.333755555
1662163200,2022-09-03 00:00:00,ETH/USDT,1575.4,1580.5,1537.1,1554.7,4.82023330,7494.01671151
1662076800,2022-09-02 00:00:00,ETH/USDT,1577.8,1669.8,1551.3,1575.1,68.38280859,107709.76181010899
1661990400,2022-09-01 00:00:00,ETH/USDT,1531.9,1609.9,1519.2,1586.2,54.00826443,85667.909038866
1661904000,2022-08-31 00:00:00,ETH/USDT,1541.6,1612.0,1538.9,1553.7,157.18911034,244224.72073525802
1661817600,2022-08-30 00:00:00,ETH/USDT,1548.3,1598.5,1482.1,1547.0,37.84689782,58549.15092754
1661731200,2022-08-29 00:00:00,ETH/USDT,1428.3,1553.8,1423.6,1550.6,75.92628825,117731.30256044999
1661644800,2022-08-28 00:00:00,ETH/USDT,1481.4,1503.1,1423.7,1427.6,40.23333301,57437.106205076
1661558400,2022-08-27 00:00:00,ETH/USDT,1504.8,1517.5,1448.3,1492.0,107.54401900,160455.676348
1661472000,2022-08-26 00:00:00,ETH/USDT,1684.2,1711.0,1496.9,1496.9,641.65990791,960500.716150479
1661385600,2022-08-25 00:00:00,ETH/USDT,1659.0,1720.0,1659.0,1698.3,103.53648247,175836.00817880098
1661299200,2022-08-24 00:00:00,ETH/USDT,1660.7,1689.9,1585.8,1662.8,60.87244501,101218.70156262799
1661212800,2022-08-23 00:00:00,ETH/USDT,1624.2,1696.3,1570.2,1661.5,83.32752785,138448.687522775
1661126400,2022-08-22 00:00:00,ETH/USDT,1608.9,1626.4,1534.3,1626.4,163.20834109,265442.045948776
1661040000,2022-08-21 00:00:00,ETH/USDT,1590.7,1703.7,1567.4,1619.8,38.01391378,61574.937540844
1660953600,2022-08-20 00:00:00,ETH/USDT,1634.9,1649.9,1532.7,1573.7,71.26451271,112148.96365172701
1660867200,2022-08-19 00:00:00,ETH/USDT,1840.2,1840.2,1612.0,1619.4,751.44686214,1216893.0485495161
1660780800,2022-08-18 00:00:00,ETH/USDT,1836.6,1880.0,1835.0,1846.7,66.36079746,122548.484669382
1660694400,2022-08-17 00:00:00,ETH/USDT,1877.4,1953.9,1826.0,1832.3,212.15829283,388737.63995240896
1660608000,2022-08-16 00:00:00,ETH/USDT,1887.7,1913.5,1863.7,1879.3,89.78491048,168732.782265064
1660521600,2022-08-15 00:00:00,ETH/USDT,1933.9,2004.6,1850.3,1907.5,238.97903485,455852.508976375
1660435200,2022-08-14 00:00:00,ETH/USDT,1995.3,2028.2,1912.0,1937.2,67.33746200,130446.13138640001
1660348800,2022-08-13 00:00:00,ETH/USDT,1958.2,2012.5,1955.7,1978.0,337.78084534,668130.5120825199
1660262400,2022-08-12 00:00:00,ETH/USDT,1883.3,1959.1,1856.2,1959.1,250.00192226,489778.76589956594
