https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VRA,Volume USDT
1663365600,2022-09-16 22:00:00,VRA/USDT,0.00434522,0.00434522,0.004303,0.00430473,19566982.82703722,84587.4108337926101276
1663362000,2022-09-16 21:00:00,VRA/USDT,0.00434979,0.0043651,0.0043352,0.00433866,15513661.98896814,67485.6046723171897082
1663358400,2022-09-16 20:00:00,VRA/USDT,0.00430322,0.00436582,0.00430322,0.00435182,25166447.14433562,109297.2911765479504715
1663354800,2022-09-16 19:00:00,VRA/USDT,0.0042939,0.0043143,0.00428737,0.00430587,9887002.20933754,42540.9730063893048277
1663351200,2022-09-16 18:00:00,VRA/USDT,0.00428733,0.00431985,0.00426301,0.00429849,16475819.88612151,70707.0601483268590553
1663347600,2022-09-16 17:00:00,VRA/USDT,0.00428182,0.0043038,0.0042462,0.00428291,25576695.02003031,109206.9641781620991978
1663344000,2022-09-16 16:00:00,VRA/USDT,0.00428759,0.00429999,0.00424339,0.00427625,21111238.07615616,90213.6110238531082361
1663340400,2022-09-16 15:00:00,VRA/USDT,0.00430835,0.00432694,0.0042756,0.00429251,20795338.73155885,89534.5163876318712183
1663336800,2022-09-16 14:00:00,VRA/USDT,0.00427077,0.00433285,0.00427077,0.00430794,20942496.78576794,90232.8272412975291853
1663333200,2022-09-16 13:00:00,VRA/USDT,0.00431959,0.00433901,0.004254,0.00427077,20786726.0586914,89515.6708632178512805
1663329600,2022-09-16 12:00:00,VRA/USDT,0.00436581,0.00436666,0.00430073,0.00431054,19662916.01772917,85154.1324670425469753
1663326000,2022-09-16 11:00:00,VRA/USDT,0.00433975,0.00436581,0.00433144,0.00436227,10703967.82531468,46560.867561446145063
1663322400,2022-09-16 10:00:00,VRA/USDT,0.00431406,0.00435094,0.0043032,0.00433975,15216678.35424205,65730.6865913392647468
1663318800,2022-09-16 09:00:00,VRA/USDT,0.00426201,0.00432667,0.00426201,0.00431354,27975323.87301139,119972.732291666589997
1663315200,2022-09-16 08:00:00,VRA/USDT,0.00428719,0.00429039,0.00425486,0.00426513,25053904.4181308,107082.2979479569247944
1663311600,2022-09-16 07:00:00,VRA/USDT,0.00428737,0.00429494,0.0042806,0.00428663,10866956.32037875,46584.9292582359193286
1663308000,2022-09-16 06:00:00,VRA/USDT,0.00427085,0.0042937,0.00425917,0.00428812,15234562.35904743,65175.3352622845673496
1663304400,2022-09-16 05:00:00,VRA/USDT,0.00426998,0.00428864,0.0042568,0.00427219,15614376.821062,66707.3615448695234204
1663300800,2022-09-16 04:00:00,VRA/USDT,0.0042731,0.0043,0.00426999,0.00427052,14445728.60467384,61881.4141674748558469
1663297200,2022-09-16 03:00:00,VRA/USDT,0.00423022,0.0043,0.00422127,0.00427322,26271932.56747065,111684.7959943078000968
1663293600,2022-09-16 02:00:00,VRA/USDT,0.00422623,0.004241,0.00421932,0.00422509,14430522.29985395,61030.0125461052955449
1663290000,2022-09-16 01:00:00,VRA/USDT,0.00427199,0.00428042,0.0042233,0.00422554,23660445.44598919,100618.0065485873831592
1663286400,2022-09-16 00:00:00,VRA/USDT,0.00424685,0.00441823,0.00419019,0.00427199,76202592.85017505,324363.5573030217092676
1663282800,2022-09-15 23:00:00,VRA/USDT,0.00426318,0.0042882,0.00418865,0.00424436,38441025.24362155,162912.5235575749489602
1663279200,2022-09-15 22:00:00,VRA/USDT,0.00430238,0.00430701,0.00425,0.00426391,24518569.48918903,104686.6927480664131067
1663275600,2022-09-15 21:00:00,VRA/USDT,0.00431318,0.00432573,0.00429502,0.00429831,9055874.19090272,39065.5226427319156117
1663272000,2022-09-15 20:00:00,VRA/USDT,0.00432536,0.004334,0.00430307,0.00431537,12234253.94133813,52795.3665715686782568
1663268400,2022-09-15 19:00:00,VRA/USDT,0.00431286,0.00433325,0.00429554,0.00432398,18174895.5139239,78316.0306600373906393
1663264800,2022-09-15 18:00:00,VRA/USDT,0.00433476,0.00435446,0.00431132,0.00431154,20289929.34008188,87971.3400732820456029
1663261200,2022-09-15 17:00:00,VRA/USDT,0.00435,0.00438041,0.004329,0.00433698,16348099.30376601,71235.8647481860443421
1663257600,2022-09-15 16:00:00,VRA/USDT,0.00430437,0.00435026,0.00427872,0.00434556,24710548.75841124,106693.4121049356995525
1663254000,2022-09-15 15:00:00,VRA/USDT,0.00430784,0.00433641,0.0042315,0.00430239,65833698.82101115,282114.4028236499922631
1663250400,2022-09-15 14:00:00,VRA/USDT,0.00445734,0.00447003,0.00425873,0.00430642,63801766.29780224,277919.5795341067164134
1663246800,2022-09-15 13:00:00,VRA/USDT,0.00445384,0.00447367,0.00442184,0.00445734,17150952.49308009,76341.9239683307959479
1663243200,2022-09-15 12:00:00,VRA/USDT,0.00444222,0.0045066,0.00442023,0.0044488,32071714.70650812,143378.1278723648223379
1663239600,2022-09-15 11:00:00,VRA/USDT,0.00440634,0.00444444,0.0044,0.00443742,10760390.0051213,47601.1401426727378275
1663236000,2022-09-15 10:00:00,VRA/USDT,0.00442097,0.00445022,0.00439725,0.00440164,15421040.02884716,68269.6079364497587292
1663232400,2022-09-15 09:00:00,VRA/USDT,0.00440714,0.00443056,0.00440126,0.00442075,12905568.30938574,57052.416427008252916
1663228800,2022-09-15 08:00:00,VRA/USDT,0.00440641,0.0044405,0.00437545,0.00440126,27877481.67409723,122765.7810896058044754
1663225200,2022-09-15 07:00:00,VRA/USDT,0.00433659,0.00442484,0.00432984,0.00440987,33194351.44769571,145562.390961245976416
1663221600,2022-09-15 06:00:00,VRA/USDT,0.004373,0.00437324,0.00423529,0.00433743,46093860.2355131,198612.448915163491688
1663218000,2022-09-15 05:00:00,VRA/USDT,0.00432777,0.00437282,0.00432073,0.00437282,16010776.36435626,69547.0838534303532234
1663214400,2022-09-15 04:00:00,VRA/USDT,0.00434288,0.0043503,0.0043128,0.00432351,21555824.80100358,93245.6051309428834512
1663210800,2022-09-15 03:00:00,VRA/USDT,0.00434845,0.004353,0.0043146,0.00434922,15592928.75053247,67541.7758964546969897
1663207200,2022-09-15 02:00:00,VRA/USDT,0.00437826,0.00438001,0.00432984,0.00434845,10778207.62565781,46866.0767379113248987
1663203600,2022-09-15 01:00:00,VRA/USDT,0.00437308,0.00437849,0.004323,0.0043729,13775128.77519344,60008.0651903375765659
1663200000,2022-09-15 00:00:00,VRA/USDT,0.00441343,0.00443558,0.004363,0.00436706,14763235.31651103,64918.4474077023006329
1663196400,2022-09-14 23:00:00,VRA/USDT,0.00445747,0.00446433,0.004412,0.00441678,14123967.39681782,62676.2857100856091771
1663192800,2022-09-14 22:00:00,VRA/USDT,0.00444557,0.00446456,0.0044316,0.00445748,14806868.63052062,65832.8524034832216271
1663189200,2022-09-14 21:00:00,VRA/USDT,0.00439361,0.00444557,0.00435023,0.00443931,24974458.33277054,109624.7857810179135564
1663185600,2022-09-14 20:00:00,VRA/USDT,0.00439472,0.00441754,0.00438301,0.00439445,24275445.3588065,106753.6645923607431447
1663182000,2022-09-14 19:00:00,VRA/USDT,0.00433692,0.0044098,0.004327,0.00439648,22074280.66289665,96430.7754664932651091
1663178400,2022-09-14 18:00:00,VRA/USDT,0.00438564,0.0043933,0.0043,0.00433916,57279147.43005873,249002.9072942562701912
1663174800,2022-09-14 17:00:00,VRA/USDT,0.00440535,0.00442999,0.0043857,0.0043857,16608017.85282696,73264.7848771696913842
1663171200,2022-09-14 16:00:00,VRA/USDT,0.0044442,0.004454,0.00437542,0.00439708,21472314.20579999,94691.7374614428992976
1663167600,2022-09-14 15:00:00,VRA/USDT,0.0044298,0.00445949,0.00441908,0.00444337,19349903.71228498,85946.2286725443164475
1663164000,2022-09-14 14:00:00,VRA/USDT,0.00442178,0.00443871,0.00438137,0.00443177,13870261.64614013,61234.5090303969127851
1663160400,2022-09-14 13:00:00,VRA/USDT,0.00451083,0.00451778,0.00437,0.00442,65124705.94658077,288380.112713695016736
1663156800,2022-09-14 12:00:00,VRA/USDT,0.00448302,0.00452448,0.00442282,0.00451916,21080616.18608979,94306.6611382597534794
1663153200,2022-09-14 11:00:00,VRA/USDT,0.00454455,0.00458375,0.0044451,0.00447999,43884342.2105039,197621.4101701547155296
1663149600,2022-09-14 10:00:00,VRA/USDT,0.00452021,0.0045499,0.0045082,0.0045499,13882769.87897611,62841.6177258544595549
1663146000,2022-09-14 09:00:00,VRA/USDT,0.00452033,0.00453383,0.004497,0.00451916,12159133.11471942,54911.4724388145937681
1663142400,2022-09-14 08:00:00,VRA/USDT,0.0044521,0.00455434,0.00440916,0.0045272,30051109.60936987,134039.844133822154061
1663138800,2022-09-14 07:00:00,VRA/USDT,0.00445379,0.00447594,0.00440044,0.00445022,34423677.89742301,153157.6738578079223189
1663135200,2022-09-14 06:00:00,VRA/USDT,0.00447599,0.00448863,0.00444688,0.00445378,18757508.81023263,83854.9511039274031333
1663131600,2022-09-14 05:00:00,VRA/USDT,0.00447017,0.0044991,0.00445805,0.00448122,17477828.71319953,78310.0839194402456344
1663128000,2022-09-14 04:00:00,VRA/USDT,0.00439074,0.00450654,0.004389,0.00447018,32661291.33445993,145107.9495574037063533
1663124400,2022-09-14 03:00:00,VRA/USDT,0.00439023,0.00440399,0.00437895,0.00439297,12463419.11992891,54758.078909135010013
1663120800,2022-09-14 02:00:00,VRA/USDT,0.00433963,0.0044,0.00433833,0.00439024,22888197.2383525,100121.2026625696634694
1663117200,2022-09-14 01:00:00,VRA/USDT,0.00435861,0.004374,0.00433823,0.00433962,19353228.25163315,84347.8230924452915935
1663113600,2022-09-14 00:00:00,VRA/USDT,0.00436272,0.00437117,0.00433143,0.00436144,14650006.26454585,63803.4943721456993493
1663110000,2022-09-13 23:00:00,VRA/USDT,0.00440729,0.0044093,0.004339,0.00435736,22991340.02429792,100468.4342816882419143
1663106400,2022-09-13 22:00:00,VRA/USDT,0.00438015,0.004408,0.00436175,0.00440125,20780249.67755809,91183.9696960807404835
1663102800,2022-09-13 21:00:00,VRA/USDT,0.00439638,0.0044107,0.00432,0.00437141,38850051.85942002,169754.212628221079675
1663099200,2022-09-13 20:00:00,VRA/USDT,0.00439696,0.00445289,0.00436933,0.00439637,45799968.19602699,201639.3054903645372001
1663095600,2022-09-13 19:00:00,VRA/USDT,0.00435476,0.00441823,0.00425,0.00439707,108303226.27581297,468459.5945745207066167
1663092000,2022-09-13 18:00:00,VRA/USDT,0.00449612,0.00450893,0.00433042,0.00435894,50377201.77079668,222161.9372993867258551
1663088400,2022-09-13 17:00:00,VRA/USDT,0.00450192,0.00454982,0.00448334,0.00449589,24262970.96832772,109629.6356389658941387
1663084800,2022-09-13 16:00:00,VRA/USDT,0.0044655,0.00453117,0.00442396,0.00449878,50835109.76388262,227809.703211883379453
1663081200,2022-09-13 15:00:00,VRA/USDT,0.00441,0.0045,0.00440345,0.00447098,60360405.38294391,268101.8069205781462697
1663077600,2022-09-13 14:00:00,VRA/USDT,0.00452754,0.0045289,0.00432,0.0044148,113298282.96875059,503886.0639681437797347
1663074000,2022-09-13 13:00:00,VRA/USDT,0.00455784,0.00460958,0.0044,0.0045289,172736895.21197793,780198.9705174176390851
1663070400,2022-09-13 12:00:00,VRA/USDT,0.00490753,0.0049975,0.0044464,0.00455872,275482707.0394492,1290720.7801659816612821
1663066800,2022-09-13 11:00:00,VRA/USDT,0.00493813,0.00497465,0.00490097,0.00491086,37432219.86407786,184660.8597280195437229
1663063200,2022-09-13 10:00:00,VRA/USDT,0.0048714,0.00494768,0.00484618,0.00493527,37972762.77736412,185922.8924482365916123
1663059600,2022-09-13 09:00:00,VRA/USDT,0.00481812,0.005,0.00479998,0.00487416,57930529.70406116,282500.3672394060452199
1663056000,2022-09-13 08:00:00,VRA/USDT,0.00486698,0.00491389,0.00481808,0.00482281,31871214.57357438,154811.9946305922066986
1663052400,2022-09-13 07:00:00,VRA/USDT,0.00486119,0.00488256,0.00485013,0.0048664,21416442.11603265,104178.6674747528750812
1663048800,2022-09-13 06:00:00,VRA/USDT,0.0048493,0.00490475,0.00484317,0.00486078,31548357.81389642,153831.3321381583673692
1663045200,2022-09-13 05:00:00,VRA/USDT,0.00477047,0.00486819,0.00476442,0.0048493,17170386.74493759,82789.9684281124296226
1663041600,2022-09-13 04:00:00,VRA/USDT,0.0047466,0.00480554,0.00473874,0.00477,15827814.28480265,75561.0871005708266421
1663038000,2022-09-13 03:00:00,VRA/USDT,0.0047326,0.00476602,0.00469977,0.00473665,16622749.91752864,78625.9385764470693193
1663034400,2022-09-13 02:00:00,VRA/USDT,0.00470104,0.00473431,0.00466304,0.00473194,16386047.15975453,76872.3054760105767415
1663030800,2022-09-13 01:00:00,VRA/USDT,0.0047632,0.00476815,0.00466073,0.00469905,33328353.91371906,156854.67924845578226
1663027200,2022-09-13 00:00:00,VRA/USDT,0.00481779,0.00482457,0.00473492,0.00476029,33259732.11044051,158593.0265532333884671
1663023600,2022-09-12 23:00:00,VRA/USDT,0.00482322,0.00483965,0.00480004,0.00481947,9898679.27222942,47687.9342238621923691
1663020000,2022-09-12 22:00:00,VRA/USDT,0.00485677,0.00485797,0.00481921,0.0048255,12128938.55755036,58624.5922867566673606
1663016400,2022-09-12 21:00:00,VRA/USDT,0.00489456,0.00494801,0.0048,0.00484335,31714555.9002349,153990.8679700109259675
1663012800,2022-09-12 20:00:00,VRA/USDT,0.00491497,0.004972,0.00487511,0.00489306,25043584.8551758,122994.4445892082098469
1663009200,2022-09-12 19:00:00,VRA/USDT,0.00483556,0.00492001,0.00483555,0.00491458,18835409.49486361,91895.6650364028161281
1663005600,2022-09-12 18:00:00,VRA/USDT,0.00481087,0.00487136,0.00480101,0.00483881,28117046.50134778,135583.4528094111586394
1663002000,2022-09-12 17:00:00,VRA/USDT,0.00484098,0.00484766,0.00476,0.00481067,45583746.57590883,218847.2125632670409563
1662998400,2022-09-12 16:00:00,VRA/USDT,0.00482209,0.00488,0.004761,0.00484165,46693383.85281572,225425.3859932544858683
1662994800,2022-09-12 15:00:00,VRA/USDT,0.00495365,0.0049798,0.00478358,0.00482496,96114020.2632411,467386.1070917182513552
1662991200,2022-09-12 14:00:00,VRA/USDT,0.00494783,0.0051,0.00491286,0.00495649,67900526.98994421,337358.0056556089228347
1662987600,2022-09-12 13:00:00,VRA/USDT,0.00488623,0.00504666,0.00486401,0.00494661,54613436.21287055,269428.0997878980273055
1662984000,2022-09-12 12:00:00,VRA/USDT,0.00485244,0.00498,0.0048501,0.00488623,56970562.45898787,278871.8482557336855747
1662980400,2022-09-12 11:00:00,VRA/USDT,0.00484669,0.0048909,0.00483072,0.00485447,34716963.76537624,168683.9702439304050214
1662976800,2022-09-12 10:00:00,VRA/USDT,0.00481211,0.00486,0.00475312,0.00484669,30381650.89561649,146350.5913285908541138
1662973200,2022-09-12 09:00:00,VRA/USDT,0.00479112,0.00484828,0.00478661,0.00481209,43746366.18583299,210445.2078451536154612
1662969600,2022-09-12 08:00:00,VRA/USDT,0.00478512,0.00481639,0.0047422,0.0047938,39348632.03918883,187956.8518558987019649
1662966000,2022-09-12 07:00:00,VRA/USDT,0.00472961,0.0048,0.00472831,0.00478497,57133081.71446238,272130.2484906095996127
1662962400,2022-09-12 06:00:00,VRA/USDT,0.00470571,0.00473793,0.0046845,0.00473167,16526090.70191367,77902.3803154082550635
1662958800,2022-09-12 05:00:00,VRA/USDT,0.0046762,0.00471932,0.00467038,0.00470115,21459321.87026984,100766.7804322099496827
1662955200,2022-09-12 04:00:00,VRA/USDT,0.0046889,0.00471001,0.00465096,0.00467182,31262948.05220135,146408.7528527875820844
1662951600,2022-09-12 03:00:00,VRA/USDT,0.00473077,0.004764,0.00462679,0.00468888,36604621.64108699,171962.4599816965690792
1662948000,2022-09-12 02:00:00,VRA/USDT,0.00486445,0.00488009,0.00471111,0.00473077,44284519.29793019,211447.8430034061875961
1662944400,2022-09-12 01:00:00,VRA/USDT,0.00477747,0.00488562,0.00475,0.00486472,35848628.63465016,172745.4134351001486709
1662940800,2022-09-12 00:00:00,VRA/USDT,0.00482667,0.00482959,0.00477223,0.00477696,34085367.59850238,163547.2709517694803964
1662937200,2022-09-11 23:00:00,VRA/USDT,0.0048142,0.00483551,0.00479,0.00482907,20930284.89891957,100752.1211739858082927
1662933600,2022-09-11 22:00:00,VRA/USDT,0.00478956,0.004825,0.00478332,0.00481622,8799674.46385303,42262.402311356497074
1662930000,2022-09-11 21:00:00,VRA/USDT,0.00481187,0.0048649,0.00478332,0.00479007,29766228.04656543,144006.1481999157865061
1662926400,2022-09-11 20:00:00,VRA/USDT,0.00483964,0.00486839,0.00477052,0.00481537,47590368.87369273,229143.1362673598754782
1662922800,2022-09-11 19:00:00,VRA/USDT,0.00484827,0.0048614,0.0048262,0.00484243,24222463.50476789,117311.9289626150833014
1662919200,2022-09-11 18:00:00,VRA/USDT,0.00487086,0.005037,0.004825,0.00485771,57880732.1898995,283058.7914896803730615
1662915600,2022-09-11 17:00:00,VRA/USDT,0.00492811,0.00494235,0.00486474,0.00487111,34044681.60775561,167149.0645610549361655
1662912000,2022-09-11 16:00:00,VRA/USDT,0.00486406,0.00495,0.00486265,0.00492255,46286153.83660478,227285.8250687381361218
1662908400,2022-09-11 15:00:00,VRA/USDT,0.00480783,0.00503476,0.00480783,0.00486616,51966201.53498235,254158.0008566924766106
1662904800,2022-09-11 14:00:00,VRA/USDT,0.00479297,0.00482118,0.0047663,0.00480816,21199733.95733871,101734.3732087904701262
1662901200,2022-09-11 13:00:00,VRA/USDT,0.00479965,0.00479965,0.00476636,0.00478955,16181270.72620043,77336.0177173700005052
1662897600,2022-09-11 12:00:00,VRA/USDT,0.00480235,0.00481475,0.00477904,0.0048049,14213222.39552536,68187.1989033550600781
1662894000,2022-09-11 11:00:00,VRA/USDT,0.00479002,0.00481489,0.00478487,0.00480408,17108115.23542083,82142.53415317114614
1662890400,2022-09-11 10:00:00,VRA/USDT,0.0047742,0.0048012,0.0047674,0.00478573,16760279.74175849,80188.918494943112635
1662886800,2022-09-11 09:00:00,VRA/USDT,0.00479285,0.00481378,0.0047642,0.00477444,17159868.30493091,82304.8759718697539969
1662883200,2022-09-11 08:00:00,VRA/USDT,0.00476436,0.0048064,0.004748,0.00479672,20616064.01494003,98495.8881579583983212
1662879600,2022-09-11 07:00:00,VRA/USDT,0.00475009,0.00477477,0.00474474,0.00476378,14866863.33980476,70750.5827047107212796
1662876000,2022-09-11 06:00:00,VRA/USDT,0.00480063,0.00480847,0.00471,0.00475009,25591595.80017949,121566.567715176541143
1662872400,2022-09-11 05:00:00,VRA/USDT,0.00480324,0.00481229,0.00477,0.00479688,18278985.68485724,87719.6808807418804425
1662868800,2022-09-11 04:00:00,VRA/USDT,0.00483941,0.00486504,0.0048,0.00480454,10692372.42360977,51661.6229078818758821
1662865200,2022-09-11 03:00:00,VRA/USDT,0.00483806,0.00486495,0.0048294,0.00483915,12418352.89917956,60212.6160381185740861
1662861600,2022-09-11 02:00:00,VRA/USDT,0.00487409,0.00488711,0.00482305,0.00483793,15879151.02911243,77096.0932100748254886
1662858000,2022-09-11 01:00:00,VRA/USDT,0.00488637,0.00490824,0.00486472,0.00487408,11182480.39964221,54668.3725723321605724
1662854400,2022-09-11 00:00:00,VRA/USDT,0.00487014,0.00492499,0.0048701,0.00488909,33685855.7955388,164971.9684342522199933
1662850800,2022-09-10 23:00:00,VRA/USDT,0.00489718,0.00490001,0.00485,0.00487536,26359686.1534955,128500.0018564904402018
1662847200,2022-09-10 22:00:00,VRA/USDT,0.00484077,0.0049152,0.00484077,0.00489611,42301511.72340818,206835.9411178350877526
1662843600,2022-09-10 21:00:00,VRA/USDT,0.00480499,0.00484941,0.00480469,0.0048452,24154034.28913581,116497.8653309152593896
1662840000,2022-09-10 20:00:00,VRA/USDT,0.00481156,0.00482176,0.00478212,0.00480449,19717604.30591891,94642.2226782244466704
1662836400,2022-09-10 19:00:00,VRA/USDT,0.00479781,0.00484,0.00478694,0.00481155,29067230.35923476,139834.5086751382009362
1662832800,2022-09-10 18:00:00,VRA/USDT,0.00475872,0.00481824,0.00475344,0.00479839,18664329.13521904,89388.3012039208084402
1662829200,2022-09-10 17:00:00,VRA/USDT,0.00478339,0.00479405,0.00473975,0.004754,23655475.76248972,112568.7935406949774762
1662825600,2022-09-10 16:00:00,VRA/USDT,0.00474389,0.00482,0.00471,0.00478821,32526586.72612113,154806.2662551173304006
1662822000,2022-09-10 15:00:00,VRA/USDT,0.00476194,0.0048304,0.00472104,0.0047399,52836494.04327932,252248.7003626297906013
1662818400,2022-09-10 14:00:00,VRA/USDT,0.0047655,0.004815,0.00474525,0.00476194,35731182.49612559,170759.0790335532763732
1662814800,2022-09-10 13:00:00,VRA/USDT,0.00482108,0.00482277,0.004712,0.00476044,36752071.38480445,175638.9919723249887529
1662811200,2022-09-10 12:00:00,VRA/USDT,0.00478346,0.0048333,0.00475655,0.00482231,48582741.81701265,233239.8351514441413164
1662807600,2022-09-10 11:00:00,VRA/USDT,0.00480734,0.00483802,0.00475849,0.00478344,46977627.28855071,225281.3782151329033385
1662804000,2022-09-10 10:00:00,VRA/USDT,0.00486593,0.00487307,0.00475,0.00481201,57218743.52399977,275828.8404602979227769
1662800400,2022-09-10 09:00:00,VRA/USDT,0.0048207,0.0048742,0.0048207,0.00486593,22330589.25515142,108319.3063121692736636
1662796800,2022-09-10 08:00:00,VRA/USDT,0.00480162,0.0048638,0.00477719,0.0048192,34361338.34784587,165799.5093047765166563
1662793200,2022-09-10 07:00:00,VRA/USDT,0.00487214,0.00487919,0.00476488,0.00479767,55649379.66565665,267791.6653015393584383
1662789600,2022-09-10 06:00:00,VRA/USDT,0.00491178,0.00493539,0.00483821,0.0048684,59230421.32313115,288792.1654151224149185
1662786000,2022-09-10 05:00:00,VRA/USDT,0.0049138,0.00498947,0.00491029,0.00491126,39992323.16554288,197828.8156995597052847
1662782400,2022-09-10 04:00:00,VRA/USDT,0.00488719,0.00493792,0.0048768,0.00491376,25567161.40937754,125536.8705345502527926
1662778800,2022-09-10 03:00:00,VRA/USDT,0.00497983,0.00497983,0.00485009,0.0048868,43314503.25129707,212655.3680269670225942
1662775200,2022-09-10 02:00:00,VRA/USDT,0.00501924,0.00504352,0.004912,0.00497052,40946136.09746386,203804.2069894077013707
1662771600,2022-09-10 01:00:00,VRA/USDT,0.00503182,0.00505626,0.00497384,0.0050148,33489687.48952232,168201.8623463530324045
1662768000,2022-09-10 00:00:00,VRA/USDT,0.00502707,0.00504442,0.00493903,0.00503027,69951579.63394908,349879.1278210511504626
1662764400,2022-09-09 23:00:00,VRA/USDT,0.00510662,0.00517303,0.00497412,0.00502307,80897156.52890413,408922.8707506516521144
1662760800,2022-09-09 22:00:00,VRA/USDT,0.00502725,0.0052,0.00491733,0.00511516,146150225.89252302,738552.2285482618961874
1662757200,2022-09-09 21:00:00,VRA/USDT,0.00477446,0.00506926,0.00474193,0.00503081,108008118.96948067,530547.8611062564613743
1662753600,2022-09-09 20:00:00,VRA/USDT,0.00474825,0.00479997,0.00471878,0.00477048,26319575.03016442,125354.1169031046953296
1662750000,2022-09-09 19:00:00,VRA/USDT,0.00468959,0.00477291,0.00468,0.00474753,58644016.34520493,277102.1901743890528655
1662746400,2022-09-09 18:00:00,VRA/USDT,0.00470793,0.00470793,0.00466152,0.00469062,36903438.47401016,172815.6018849754691082
1662742800,2022-09-09 17:00:00,VRA/USDT,0.00472601,0.00476599,0.00468444,0.00470623,47883818.68030617,226537.1109811543377269
1662739200,2022-09-09 16:00:00,VRA/USDT,0.0047472,0.00475679,0.00466093,0.00472782,78601360.38070515,369885.763064124563107
1662735600,2022-09-09 15:00:00,VRA/USDT,0.00478081,0.0048145,0.00474728,0.0047508,54180473.01663812,258738.3643445035695727
1662732000,2022-09-09 14:00:00,VRA/USDT,0.00477629,0.00483662,0.0047526,0.00478056,48981348.52464059,234761.8481532047486527
1662728400,2022-09-09 13:00:00,VRA/USDT,0.00482187,0.00482614,0.00467751,0.00477312,91619517.61575651,435342.222582546645039
