https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DYDX,Volume EUR
1660010400,2022-08-09 02:00:00,DYDX/EUR,2.395,2.395,2.395,2.395,0.00000000,0.0
1660006800,2022-08-09 01:00:00,DYDX/EUR,2.395,2.395,2.395,2.395,0.00000000,0.0
1660003200,2022-08-09 00:00:00,DYDX/EUR,2.395,2.395,2.395,2.395,0.00000000,0.0
1659999600,2022-08-08 23:00:00,DYDX/EUR,2.395,2.395,2.395,2.395,0.00000000,0.0
1659996000,2022-08-08 22:00:00,DYDX/EUR,2.395,2.395,2.395,2.395,0.00000000,0.0
1659992400,2022-08-08 21:00:00,DYDX/EUR,2.395,2.395,2.395,2.395,0.00000000,0.0
1659988800,2022-08-08 20:00:00,DYDX/EUR,2.395,2.395,2.395,2.395,0.00000000,0.0
1659985200,2022-08-08 19:00:00,DYDX/EUR,2.395,2.395,2.395,2.395,0.00000000,0.0
1659981600,2022-08-08 18:00:00,DYDX/EUR,2.395,2.395,2.395,2.395,0.00000000,0.0
1659978000,2022-08-08 17:00:00,DYDX/EUR,2.395,2.395,2.395,2.395,0.00000000,0.0
1659974400,2022-08-08 16:00:00,DYDX/EUR,2.422,2.423,2.395,2.395,1128.88851912,2703.6880032924
1659970800,2022-08-08 15:00:00,DYDX/EUR,2.251,2.251,2.251,2.251,0.00000000,0.0
1659967200,2022-08-08 14:00:00,DYDX/EUR,2.455,2.463,2.251,2.251,1098.97052886,2473.78266046386
1659963600,2022-08-08 13:00:00,DYDX/EUR,2.456,2.456,2.456,2.456,0.00000000,0.0
1659960000,2022-08-08 12:00:00,DYDX/EUR,2.456,2.456,2.456,2.456,0.00000000,0.0
1659956400,2022-08-08 11:00:00,DYDX/EUR,2.456,2.456,2.456,2.456,23.14916127,56.85434007912
1659952800,2022-08-08 10:00:00,DYDX/EUR,2.419,2.419,2.419,2.419,0.00000000,0.0
1659949200,2022-08-08 09:00:00,DYDX/EUR,2.419,2.419,2.419,2.419,6.00000000,14.514
1659945600,2022-08-08 08:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659942000,2022-08-08 07:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659938400,2022-08-08 06:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659934800,2022-08-08 05:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659931200,2022-08-08 04:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659927600,2022-08-08 03:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659924000,2022-08-08 02:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659920400,2022-08-08 01:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659916800,2022-08-08 00:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659913200,2022-08-07 23:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659909600,2022-08-07 22:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659906000,2022-08-07 21:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659902400,2022-08-07 20:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659898800,2022-08-07 19:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659895200,2022-08-07 18:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659891600,2022-08-07 17:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659888000,2022-08-07 16:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659884400,2022-08-07 15:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,0.00000000,0.0
1659880800,2022-08-07 14:00:00,DYDX/EUR,2.373,2.373,2.373,2.373,6.00000000,14.238000000000001
1659877200,2022-08-07 13:00:00,DYDX/EUR,2.403,2.403,2.403,2.403,0.00000000,0.0
1659873600,2022-08-07 12:00:00,DYDX/EUR,2.403,2.403,2.403,2.403,0.00000000,0.0
1659870000,2022-08-07 11:00:00,DYDX/EUR,2.403,2.403,2.403,2.403,0.00000000,0.0
1659866400,2022-08-07 10:00:00,DYDX/EUR,2.403,2.403,2.403,2.403,0.00000000,0.0
1659862800,2022-08-07 09:00:00,DYDX/EUR,2.403,2.403,2.403,2.403,0.00000000,0.0
1659859200,2022-08-07 08:00:00,DYDX/EUR,2.403,2.403,2.403,2.403,0.00000000,0.0
1659855600,2022-08-07 07:00:00,DYDX/EUR,2.403,2.403,2.403,2.403,0.00000000,0.0
1659852000,2022-08-07 06:00:00,DYDX/EUR,2.403,2.403,2.403,2.403,115.71543690,278.0641948707
1659848400,2022-08-07 05:00:00,DYDX/EUR,2.423,2.423,2.423,2.423,0.00000000,0.0
1659844800,2022-08-07 04:00:00,DYDX/EUR,2.423,2.423,2.423,2.423,0.00000000,0.0
1659841200,2022-08-07 03:00:00,DYDX/EUR,2.422,2.423,2.422,2.423,69.22980080,167.74380733840002
1659837600,2022-08-07 02:00:00,DYDX/EUR,2.317,2.317,2.317,2.317,0.00000000,0.0
1659834000,2022-08-07 01:00:00,DYDX/EUR,2.317,2.317,2.317,2.317,100.00000000,231.70000000000002
1659830400,2022-08-07 00:00:00,DYDX/EUR,2.353,2.353,2.353,2.353,0.00000000,0.0
1659826800,2022-08-06 23:00:00,DYDX/EUR,2.353,2.353,2.353,2.353,0.00000000,0.0
1659823200,2022-08-06 22:00:00,DYDX/EUR,2.353,2.353,2.353,2.353,0.00000000,0.0
1659819600,2022-08-06 21:00:00,DYDX/EUR,2.353,2.353,2.353,2.353,0.00000000,0.0
1659816000,2022-08-06 20:00:00,DYDX/EUR,2.353,2.353,2.353,2.353,0.00000000,0.0
1659812400,2022-08-06 19:00:00,DYDX/EUR,2.353,2.353,2.353,2.353,0.00000000,0.0
1659808800,2022-08-06 18:00:00,DYDX/EUR,2.353,2.353,2.353,2.353,0.00000000,0.0
1659805200,2022-08-06 17:00:00,DYDX/EUR,2.353,2.353,2.353,2.353,0.00000000,0.0
1659801600,2022-08-06 16:00:00,DYDX/EUR,2.353,2.353,2.353,2.353,0.00000000,0.0
1659798000,2022-08-06 15:00:00,DYDX/EUR,2.353,2.353,2.353,2.353,0.00000000,0.0
1659794400,2022-08-06 14:00:00,DYDX/EUR,2.347,2.353,2.347,2.353,390.93827007,919.8777494747101
1659790800,2022-08-06 13:00:00,DYDX/EUR,2.308,2.308,2.308,2.308,0.00000000,0.0
1659787200,2022-08-06 12:00:00,DYDX/EUR,2.308,2.308,2.308,2.308,0.00000000,0.0
1659783600,2022-08-06 11:00:00,DYDX/EUR,2.308,2.308,2.308,2.308,0.00000000,0.0
1659780000,2022-08-06 10:00:00,DYDX/EUR,2.308,2.308,2.308,2.308,0.00000000,0.0
1659776400,2022-08-06 09:00:00,DYDX/EUR,2.308,2.308,2.308,2.308,0.00000000,0.0
1659772800,2022-08-06 08:00:00,DYDX/EUR,2.308,2.308,2.308,2.308,0.00000000,0.0
1659769200,2022-08-06 07:00:00,DYDX/EUR,2.308,2.308,2.308,2.308,250.00000000,577.0
1659765600,2022-08-06 06:00:00,DYDX/EUR,2.314,2.314,2.314,2.314,9.17624920,21.2338406488
1659762000,2022-08-06 05:00:00,DYDX/EUR,2.277,2.277,2.277,2.277,0.00000000,0.0
1659758400,2022-08-06 04:00:00,DYDX/EUR,2.277,2.277,2.277,2.277,0.00000000,0.0
1659754800,2022-08-06 03:00:00,DYDX/EUR,2.277,2.277,2.277,2.277,0.00000000,0.0
1659751200,2022-08-06 02:00:00,DYDX/EUR,2.277,2.277,2.277,2.277,0.00000000,0.0
1659747600,2022-08-06 01:00:00,DYDX/EUR,2.277,2.277,2.277,2.277,0.00000000,0.0
1659744000,2022-08-06 00:00:00,DYDX/EUR,2.277,2.277,2.277,2.277,0.00000000,0.0
1659740400,2022-08-05 23:00:00,DYDX/EUR,2.277,2.277,2.277,2.277,0.00000000,0.0
1659736800,2022-08-05 22:00:00,DYDX/EUR,2.276,2.277,2.275,2.277,151.00606741,343.8408154925701
1659733200,2022-08-05 21:00:00,DYDX/EUR,2.267,2.267,2.267,2.267,336.34385276,762.49151420692
1659729600,2022-08-05 20:00:00,DYDX/EUR,2.267,2.267,2.267,2.267,0.00000000,0.0
1659726000,2022-08-05 19:00:00,DYDX/EUR,2.267,2.267,2.267,2.267,0.00000000,0.0
1659722400,2022-08-05 18:00:00,DYDX/EUR,2.267,2.267,2.267,2.267,0.00000000,0.0
1659718800,2022-08-05 17:00:00,DYDX/EUR,2.267,2.267,2.267,2.267,0.00000000,0.0
1659715200,2022-08-05 16:00:00,DYDX/EUR,2.267,2.267,2.267,2.267,0.00000000,0.0
1659711600,2022-08-05 15:00:00,DYDX/EUR,2.267,2.267,2.267,2.267,0.00000000,0.0
1659708000,2022-08-05 14:00:00,DYDX/EUR,2.300,2.300,2.267,2.267,1796.93341206,4073.64804514002
1659704400,2022-08-05 13:00:00,DYDX/EUR,2.242,2.242,2.242,2.242,0.00000000,0.0
1659700800,2022-08-05 12:00:00,DYDX/EUR,2.242,2.242,2.242,2.242,72.18335051,161.83507184342
1659697200,2022-08-05 11:00:00,DYDX/EUR,2.313,2.315,2.313,2.315,40.00000000,92.6
1659693600,2022-08-05 10:00:00,DYDX/EUR,2.230,2.230,2.230,2.230,0.00000000,0.0
1659690000,2022-08-05 09:00:00,DYDX/EUR,2.230,2.230,2.230,2.230,50.29567087,112.1593460401
1659686400,2022-08-05 08:00:00,DYDX/EUR,2.185,2.185,2.185,2.185,0.00000000,0.0
1659682800,2022-08-05 07:00:00,DYDX/EUR,2.185,2.185,2.185,2.185,0.00000000,0.0
1659679200,2022-08-05 06:00:00,DYDX/EUR,2.185,2.185,2.185,2.185,0.00000000,0.0
1659675600,2022-08-05 05:00:00,DYDX/EUR,2.185,2.185,2.185,2.185,0.00000000,0.0
1659672000,2022-08-05 04:00:00,DYDX/EUR,2.185,2.185,2.185,2.185,0.00000000,0.0
1659668400,2022-08-05 03:00:00,DYDX/EUR,2.185,2.185,2.185,2.185,0.00000000,0.0
1659664800,2022-08-05 02:00:00,DYDX/EUR,2.185,2.185,2.185,2.185,0.00000000,0.0
1659661200,2022-08-05 01:00:00,DYDX/EUR,2.185,2.185,2.185,2.185,0.00000000,0.0
1659657600,2022-08-05 00:00:00,DYDX/EUR,2.185,2.185,2.185,2.185,0.00000000,0.0
1659654000,2022-08-04 23:00:00,DYDX/EUR,2.185,2.185,2.185,2.185,0.00000000,0.0
1659650400,2022-08-04 22:00:00,DYDX/EUR,2.184,2.185,2.184,2.185,100.00000000,218.5
1659646800,2022-08-04 21:00:00,DYDX/EUR,2.167,2.167,2.167,2.167,0.00000000,0.0
1659643200,2022-08-04 20:00:00,DYDX/EUR,2.167,2.167,2.167,2.167,21.10343588,45.73114555196
1659639600,2022-08-04 19:00:00,DYDX/EUR,2.172,2.172,2.172,2.172,0.00000000,0.0
1659636000,2022-08-04 18:00:00,DYDX/EUR,2.172,2.172,2.172,2.172,0.00000000,0.0
1659632400,2022-08-04 17:00:00,DYDX/EUR,2.165,2.172,2.165,2.172,325.55120021,707.09720685612
1659628800,2022-08-04 16:00:00,DYDX/EUR,2.216,2.216,2.216,2.216,0.00000000,0.0
1659625200,2022-08-04 15:00:00,DYDX/EUR,2.216,2.216,2.216,2.216,0.00000000,0.0
1659621600,2022-08-04 14:00:00,DYDX/EUR,2.216,2.216,2.216,2.216,90.00000000,199.44000000000003
1659618000,2022-08-04 13:00:00,DYDX/EUR,2.217,2.217,2.217,2.217,0.00000000,0.0
1659614400,2022-08-04 12:00:00,DYDX/EUR,2.214,2.217,2.214,2.217,101.86534674,225.83547372258002
1659610800,2022-08-04 11:00:00,DYDX/EUR,2.323,2.323,2.323,2.323,0.00000000,0.0
1659607200,2022-08-04 10:00:00,DYDX/EUR,2.323,2.323,2.323,2.323,0.00000000,0.0
1659603600,2022-08-04 09:00:00,DYDX/EUR,2.323,2.323,2.323,2.323,0.00000000,0.0
1659600000,2022-08-04 08:00:00,DYDX/EUR,2.323,2.323,2.323,2.323,0.00000000,0.0
1659596400,2022-08-04 07:00:00,DYDX/EUR,2.323,2.323,2.323,2.323,0.00000000,0.0
1659592800,2022-08-04 06:00:00,DYDX/EUR,2.323,2.323,2.323,2.323,0.00000000,0.0
1659589200,2022-08-04 05:00:00,DYDX/EUR,2.323,2.323,2.323,2.323,72.65334873,168.77372909979002
1659585600,2022-08-04 04:00:00,DYDX/EUR,2.302,2.302,2.302,2.302,73.32334308,168.79033577016
1659582000,2022-08-04 03:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,0.00000000,0.0
1659578400,2022-08-04 02:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,0.00000000,0.0
1659574800,2022-08-04 01:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,0.00000000,0.0
1659571200,2022-08-04 00:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,0.00000000,0.0
1659567600,2022-08-03 23:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,0.00000000,0.0
1659564000,2022-08-03 22:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,0.00000000,0.0
1659560400,2022-08-03 21:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,0.00000000,0.0
1659556800,2022-08-03 20:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,0.00000000,0.0
1659553200,2022-08-03 19:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,105.76369851,247.16976341787
1659549600,2022-08-03 18:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,0.00000000,0.0
1659546000,2022-08-03 17:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,0.00000000,0.0
1659542400,2022-08-03 16:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,0.00000000,0.0
1659538800,2022-08-03 15:00:00,DYDX/EUR,2.337,2.338,2.337,2.337,336.34385276,786.0355839001201
1659535200,2022-08-03 14:00:00,DYDX/EUR,2.348,2.348,2.348,2.348,0.00000000,0.0
1659531600,2022-08-03 13:00:00,DYDX/EUR,2.348,2.348,2.348,2.348,27.06502142,63.54867029416
1659528000,2022-08-03 12:00:00,DYDX/EUR,2.300,2.300,2.300,2.300,0.00000000,0.0
1659524400,2022-08-03 11:00:00,DYDX/EUR,2.300,2.300,2.300,2.300,0.00000000,0.0
1659520800,2022-08-03 10:00:00,DYDX/EUR,2.300,2.300,2.300,2.300,0.00000000,0.0
1659517200,2022-08-03 09:00:00,DYDX/EUR,2.300,2.300,2.300,2.300,175.00000000,402.49999999999994
1659513600,2022-08-03 08:00:00,DYDX/EUR,2.157,2.157,2.157,2.157,0.00000000,0.0
1659510000,2022-08-03 07:00:00,DYDX/EUR,2.157,2.157,2.157,2.157,0.00000000,0.0
1659506400,2022-08-03 06:00:00,DYDX/EUR,2.157,2.157,2.157,2.157,0.00000000,0.0
1659502800,2022-08-03 05:00:00,DYDX/EUR,2.157,2.157,2.157,2.157,0.00000000,0.0
1659499200,2022-08-03 04:00:00,DYDX/EUR,2.157,2.157,2.157,2.157,0.00000000,0.0
1659495600,2022-08-03 03:00:00,DYDX/EUR,2.157,2.157,2.157,2.157,0.00000000,0.0
1659492000,2022-08-03 02:00:00,DYDX/EUR,2.157,2.157,2.157,2.157,0.00000000,0.0
1659488400,2022-08-03 01:00:00,DYDX/EUR,2.157,2.157,2.157,2.157,26.70481593,57.60228796101
1659484800,2022-08-03 00:00:00,DYDX/EUR,2.210,2.210,2.160,2.160,156.25809387,337.51748275920005
1659481200,2022-08-02 23:00:00,DYDX/EUR,2.272,2.272,2.272,2.272,0.00000000,0.0
1659477600,2022-08-02 22:00:00,DYDX/EUR,2.272,2.272,2.272,2.272,115.71543690,262.90547263679997
1659474000,2022-08-02 21:00:00,DYDX/EUR,2.249,2.249,2.249,2.249,314.08793388,706.38376329612
1659470400,2022-08-02 20:00:00,DYDX/EUR,2.245,2.250,2.245,2.250,215.61173350,485.126400375
1659466800,2022-08-02 19:00:00,DYDX/EUR,2.274,2.274,2.274,2.274,0.00000000,0.0
1659463200,2022-08-02 18:00:00,DYDX/EUR,2.274,2.274,2.274,2.274,0.00000000,0.0
1659459600,2022-08-02 17:00:00,DYDX/EUR,2.274,2.274,2.274,2.274,0.00000000,0.0
1659456000,2022-08-02 16:00:00,DYDX/EUR,2.274,2.274,2.274,2.274,0.00000000,0.0
1659452400,2022-08-02 15:00:00,DYDX/EUR,2.274,2.274,2.274,2.274,47.57264062,108.18018476988
1659448800,2022-08-02 14:00:00,DYDX/EUR,2.184,2.184,2.184,2.184,0.00000000,0.0
1659445200,2022-08-02 13:00:00,DYDX/EUR,2.184,2.184,2.184,2.184,51.75842263,113.04039502392
1659441600,2022-08-02 12:00:00,DYDX/EUR,2.187,2.194,2.187,2.194,102.68445606,225.28969659564
1659438000,2022-08-02 11:00:00,DYDX/EUR,2.202,2.202,2.202,2.202,460.00000000,1012.92
1659434400,2022-08-02 10:00:00,DYDX/EUR,2.191,2.191,2.178,2.178,89.38807207,194.68722096846
1659430800,2022-08-02 09:00:00,DYDX/EUR,2.178,2.178,2.178,2.178,0.00000000,0.0
1659427200,2022-08-02 08:00:00,DYDX/EUR,2.178,2.178,2.178,2.178,24.70184805,53.800625052899996
1659423600,2022-08-02 07:00:00,DYDX/EUR,2.200,2.200,2.188,2.188,1843.51427824,4033.6092407891206
1659420000,2022-08-02 06:00:00,DYDX/EUR,2.200,2.200,2.200,2.200,0.00000000,0.0
1659416400,2022-08-02 05:00:00,DYDX/EUR,2.202,2.202,2.200,2.200,142.98655225,314.57041495
1659412800,2022-08-02 04:00:00,DYDX/EUR,2.200,2.200,2.200,2.200,300.00000000,660.0
1659409200,2022-08-02 03:00:00,DYDX/EUR,2.221,2.221,2.208,2.208,114.87147385,253.63621426080002
1659405600,2022-08-02 02:00:00,DYDX/EUR,2.243,2.243,2.243,2.243,23.74286069,53.25523652767
1659402000,2022-08-02 01:00:00,DYDX/EUR,2.281,2.282,2.280,2.280,253.67930776,578.3888216928
1659398400,2022-08-02 00:00:00,DYDX/EUR,2.346,2.346,2.346,2.346,0.00000000,0.0
1659394800,2022-08-01 23:00:00,DYDX/EUR,2.346,2.346,2.346,2.346,0.00000000,0.0
1659391200,2022-08-01 22:00:00,DYDX/EUR,2.346,2.346,2.346,2.346,0.00000000,0.0
1659387600,2022-08-01 21:00:00,DYDX/EUR,2.346,2.346,2.346,2.346,0.00000000,0.0
1659384000,2022-08-01 20:00:00,DYDX/EUR,2.346,2.346,2.346,2.346,0.00000000,0.0
1659380400,2022-08-01 19:00:00,DYDX/EUR,2.346,2.346,2.346,2.346,0.00000000,0.0
1659376800,2022-08-01 18:00:00,DYDX/EUR,2.364,2.364,2.346,2.346,90.61183352,212.57536143792
1659373200,2022-08-01 17:00:00,DYDX/EUR,2.478,2.478,2.478,2.478,0.00000000,0.0
1659369600,2022-08-01 16:00:00,DYDX/EUR,2.478,2.478,2.478,2.478,0.00000000,0.0
1659366000,2022-08-01 15:00:00,DYDX/EUR,2.478,2.478,2.478,2.478,0.00000000,0.0
1659362400,2022-08-01 14:00:00,DYDX/EUR,2.453,2.478,2.453,2.478,3644.35743575,9030.717725788501
1659358800,2022-08-01 13:00:00,DYDX/EUR,2.383,2.383,2.375,2.375,170.08010702,403.94025417250003
1659355200,2022-08-01 12:00:00,DYDX/EUR,2.420,2.420,2.420,2.420,144.24707380,349.077918596
1659351600,2022-08-01 11:00:00,DYDX/EUR,2.453,2.453,2.453,2.453,0.00000000,0.0
1659348000,2022-08-01 10:00:00,DYDX/EUR,2.453,2.453,2.453,2.453,29.06040064,71.28516276991999
1659344400,2022-08-01 09:00:00,DYDX/EUR,2.492,2.492,2.492,2.492,68.60581186,170.96568315512002
1659340800,2022-08-01 08:00:00,DYDX/EUR,2.549,2.549,2.549,2.549,44.39809271,113.17073831779
1659337200,2022-08-01 07:00:00,DYDX/EUR,2.527,2.527,2.527,2.527,0.00000000,0.0
1659333600,2022-08-01 06:00:00,DYDX/EUR,2.544,2.560,2.527,2.527,408.09618255,1031.25905330385
1659330000,2022-08-01 05:00:00,DYDX/EUR,2.595,2.595,2.595,2.595,75.78668901,196.66645798095
1659326400,2022-08-01 04:00:00,DYDX/EUR,2.625,2.625,2.618,2.618,90.48310764,236.88477580152
1659322800,2022-08-01 03:00:00,DYDX/EUR,2.604,2.604,2.600,2.600,123.36563213,320.750643538
1659319200,2022-08-01 02:00:00,DYDX/EUR,2.523,2.523,2.523,2.523,62.14455488,156.79071196224
1659315600,2022-08-01 01:00:00,DYDX/EUR,2.477,2.477,2.477,2.477,58.17007148,144.08726705595998
1659312000,2022-08-01 00:00:00,DYDX/EUR,2.477,2.477,2.477,2.477,0.00000000,0.0
1659308400,2022-07-31 23:00:00,DYDX/EUR,2.477,2.477,2.477,2.477,46.25863451,114.58263768127
1659304800,2022-07-31 22:00:00,DYDX/EUR,2.495,2.495,2.447,2.447,126.41575585,309.33935456495
1659301200,2022-07-31 21:00:00,DYDX/EUR,2.533,2.533,2.533,2.533,34.15204376,86.50712684407999
1659297600,2022-07-31 20:00:00,DYDX/EUR,2.533,2.533,2.533,2.533,0.00000000,0.0
1659294000,2022-07-31 19:00:00,DYDX/EUR,2.535,2.562,2.533,2.533,100.49829368,254.56217789144
1659290400,2022-07-31 18:00:00,DYDX/EUR,2.447,2.507,2.447,2.507,157.38561690,394.56574156830004
1659286800,2022-07-31 17:00:00,DYDX/EUR,2.380,2.380,2.380,2.380,0.00000000,0.0
1659283200,2022-07-31 16:00:00,DYDX/EUR,2.380,2.380,2.380,2.380,0.00000000,0.0
1659279600,2022-07-31 15:00:00,DYDX/EUR,2.380,2.380,2.380,2.380,90.61616728,215.6664781264
1659276000,2022-07-31 14:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,0.00000000,0.0
1659272400,2022-07-31 13:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,0.00000000,0.0
1659268800,2022-07-31 12:00:00,DYDX/EUR,2.337,2.337,2.337,2.337,92.28347374,215.66647813038003
1659265200,2022-07-31 11:00:00,DYDX/EUR,2.330,2.330,2.330,2.330,0.00000000,0.0
1659261600,2022-07-31 10:00:00,DYDX/EUR,2.330,2.330,2.330,2.330,125.63533301,292.7303259133
1659258000,2022-07-31 09:00:00,DYDX/EUR,2.330,2.330,2.330,2.330,0.00000000,0.0
1659254400,2022-07-31 08:00:00,DYDX/EUR,2.330,2.330,2.330,2.330,0.00000000,0.0
1659250800,2022-07-31 07:00:00,DYDX/EUR,2.330,2.330,2.330,2.330,0.00000000,0.0
1659247200,2022-07-31 06:00:00,DYDX/EUR,2.330,2.330,2.330,2.330,50.00000000,116.5
1659243600,2022-07-31 05:00:00,DYDX/EUR,2.336,2.336,2.336,2.336,0.00000000,0.0
1659240000,2022-07-31 04:00:00,DYDX/EUR,2.336,2.336,2.336,2.336,0.00000000,0.0
1659236400,2022-07-31 03:00:00,DYDX/EUR,2.336,2.336,2.336,2.336,0.00000000,0.0
1659232800,2022-07-31 02:00:00,DYDX/EUR,2.336,2.336,2.336,2.336,0.00000000,0.0
1659229200,2022-07-31 01:00:00,DYDX/EUR,2.323,2.336,2.323,2.336,133.36793294,311.54749134784
1659225600,2022-07-31 00:00:00,DYDX/EUR,2.267,2.267,2.267,2.267,0.00000000,0.0
1659222000,2022-07-30 23:00:00,DYDX/EUR,2.270,2.270,2.267,2.267,120.55237664,273.29223784288
1659218400,2022-07-30 22:00:00,DYDX/EUR,2.344,2.344,2.344,2.344,0.00000000,0.0
1659214800,2022-07-30 21:00:00,DYDX/EUR,2.344,2.344,2.344,2.344,92.00788316,215.66647812704
1659211200,2022-07-30 20:00:00,DYDX/EUR,2.381,2.381,2.381,2.381,0.00000000,0.0
1659207600,2022-07-30 19:00:00,DYDX/EUR,2.456,2.462,2.381,2.381,4138.77095810,9854.413651236098
1659204000,2022-07-30 18:00:00,DYDX/EUR,2.442,2.463,2.441,2.461,3135.58290369,7716.6695259810895
1659200400,2022-07-30 17:00:00,DYDX/EUR,2.498,2.498,2.496,2.496,177.72075647,443.59100814912
1659196800,2022-07-30 16:00:00,DYDX/EUR,2.479,2.479,2.479,2.479,0.00000000,0.0
1659193200,2022-07-30 15:00:00,DYDX/EUR,2.479,2.479,2.479,2.479,0.00000000,0.0
1659189600,2022-07-30 14:00:00,DYDX/EUR,2.479,2.479,2.479,2.479,0.00000000,0.0
1659186000,2022-07-30 13:00:00,DYDX/EUR,2.479,2.479,2.479,2.479,0.00000000,0.0
1659182400,2022-07-30 12:00:00,DYDX/EUR,2.479,2.479,2.479,2.479,0.00000000,0.0
1659178800,2022-07-30 11:00:00,DYDX/EUR,2.479,2.479,2.479,2.479,0.00000000,0.0
1659175200,2022-07-30 10:00:00,DYDX/EUR,2.479,2.479,2.479,2.479,0.00000000,0.0
1659171600,2022-07-30 09:00:00,DYDX/EUR,2.479,2.479,2.479,2.479,23.92196401,59.302548780790005
1659168000,2022-07-30 08:00:00,DYDX/EUR,2.425,2.425,2.425,2.425,0.00000000,0.0
1659164400,2022-07-30 07:00:00,DYDX/EUR,2.426,2.448,2.425,2.425,161.14198456,390.76931255799997
1659160800,2022-07-30 06:00:00,DYDX/EUR,2.321,2.321,2.321,2.321,0.00000000,0.0
1659157200,2022-07-30 05:00:00,DYDX/EUR,2.321,2.321,2.321,2.321,0.00000000,0.0
1659153600,2022-07-30 04:00:00,DYDX/EUR,2.321,2.321,2.321,2.321,0.00000000,0.0
1659150000,2022-07-30 03:00:00,DYDX/EUR,2.321,2.321,2.321,2.321,0.00000000,0.0
1659146400,2022-07-30 02:00:00,DYDX/EUR,2.321,2.321,2.321,2.321,0.00000000,0.0
1659142800,2022-07-30 01:00:00,DYDX/EUR,2.321,2.321,2.321,2.321,0.00000000,0.0
1659139200,2022-07-30 00:00:00,DYDX/EUR,2.321,2.321,2.321,2.321,0.00000000,0.0
1659135600,2022-07-29 23:00:00,DYDX/EUR,2.321,2.321,2.321,2.321,0.00000000,0.0
1659132000,2022-07-29 22:00:00,DYDX/EUR,2.321,2.321,2.321,2.321,0.00000000,0.0
1659128400,2022-07-29 21:00:00,DYDX/EUR,2.321,2.321,2.321,2.321,0.00000000,0.0
1659124800,2022-07-29 20:00:00,DYDX/EUR,2.321,2.321,2.321,2.321,0.00000000,0.0
1659121200,2022-07-29 19:00:00,DYDX/EUR,2.321,2.321,2.321,2.321,61.78953369,143.41350769449002
1659117600,2022-07-29 18:00:00,DYDX/EUR,2.321,2.321,2.321,2.321,90.99555975,211.20069417975
1659114000,2022-07-29 17:00:00,DYDX/EUR,2.267,2.267,2.267,2.267,0.00000000,0.0
1659110400,2022-07-29 16:00:00,DYDX/EUR,2.267,2.267,2.267,2.267,24.75639618,56.12275014006
1659106800,2022-07-29 15:00:00,DYDX/EUR,2.365,2.365,2.365,2.365,83.22589963,196.82925262495002
1659103200,2022-07-29 14:00:00,DYDX/EUR,2.377,2.377,2.368,2.368,145.05927476,343.50036263168
1659099600,2022-07-29 13:00:00,DYDX/EUR,2.294,2.294,2.294,2.294,0.00000000,0.0
1659096000,2022-07-29 12:00:00,DYDX/EUR,2.294,2.294,2.294,2.294,49.04185084,112.50200582696
1659092400,2022-07-29 11:00:00,DYDX/EUR,2.390,2.390,2.390,2.390,0.00000000,0.0
1659088800,2022-07-29 10:00:00,DYDX/EUR,2.390,2.390,2.390,2.390,0.00000000,0.0
1659085200,2022-07-29 09:00:00,DYDX/EUR,2.390,2.390,2.390,2.390,3334.35743575,7969.1142714425005
