https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SNX,Volume ETH
1661644800,2022-08-28 00:00:00,SNX/ETH,0.0019364,0.0021218,0.0019023,0.002083,4722.37134707,9.617343458710983
1661558400,2022-08-27 00:00:00,SNX/ETH,0.0017957,0.0019648,0.0017712,0.0019482,4185.46718019,7.710177853320444
1661472000,2022-08-26 00:00:00,SNX/ETH,0.001783,0.001997,0.0017594,0.0017948,8239.72759705,15.519066182006161
1661385600,2022-08-25 00:00:00,SNX/ETH,0.0018294,0.0019967,0.0017216,0.0017794,1433.5780015,2.574001913503604
1661299200,2022-08-24 00:00:00,SNX/ETH,0.0018302,0.0018793,0.0018128,0.0018335,4018.93208542,7.462787141074727
1661212800,2022-08-23 00:00:00,SNX/ETH,0.0018467,0.0019579,0.0018316,0.0018451,3904.75465854,7.319890263608353
1661126400,2022-08-22 00:00:00,SNX/ETH,0.0019128,0.0019128,0.0017977,0.0018538,5613.25550212,10.47513352528634
1661040000,2022-08-21 00:00:00,SNX/ETH,0.0017524,0.0019246,0.001738,0.0019246,3572.88351366,6.450240835464341
1660953600,2022-08-20 00:00:00,SNX/ETH,0.0017451,0.001783,0.0016988,0.0017494,1819.56013573,3.17070532030016
1660867200,2022-08-19 00:00:00,SNX/ETH,0.0017712,0.0017773,0.0016501,0.0017359,4279.84885083,7.284059117485368
1660780800,2022-08-18 00:00:00,SNX/ETH,0.0019058,0.001922,0.0017587,0.0017631,4765.69851152,8.897150115861096
1660694400,2022-08-17 00:00:00,SNX/ETH,0.0019718,0.0021803,0.0018787,0.0019036,8334.7246719,16.852230227304484
1660608000,2022-08-16 00:00:00,SNX/ETH,0.0019493,0.0019996,0.0019305,0.0019718,2103.19607194,4.146082419077202
1660521600,2022-08-15 00:00:00,SNX/ETH,0.0019771,0.0019834,0.0019097,0.0019537,331.60287486,0.651624992979513
1660435200,2022-08-14 00:00:00,SNX/ETH,0.0020168,0.0020552,0.001965,0.0019687,114.37253437,0.229367545696306
1660348800,2022-08-13 00:00:00,SNX/ETH,0.0021183,0.0021183,0.0020101,0.0020101,2412.1997356,4.911440666525019
1660262400,2022-08-12 00:00:00,SNX/ETH,0.0021247,0.0021595,0.0020839,0.0021245,344.28193673,0.730481891210518
1660176000,2022-08-11 00:00:00,SNX/ETH,0.002261,0.0022923,0.0021258,0.0021306,2097.81635074,4.734627872088962
1660089600,2022-08-10 00:00:00,SNX/ETH,0.0022425,0.0022769,0.0021664,0.0022637,1541.85958074,3.410665571929648
1660003200,2022-08-09 00:00:00,SNX/ETH,0.0023032,0.0023125,0.0022105,0.0022507,474.71623349,1.074254117780804
1659916800,2022-08-08 00:00:00,SNX/ETH,0.0024066,0.0024178,0.0022826,0.0023189,262.96787828,0.618853929930024
1659830400,2022-08-07 00:00:00,SNX/ETH,0.0025139,0.0025278,0.002379,0.0024069,1812.95236367,4.431795849480022
1659744000,2022-08-06 00:00:00,SNX/ETH,0.0023332,0.0025593,0.0023054,0.0025239,8628.92209207,21.308874092139906
1659657600,2022-08-05 00:00:00,SNX/ETH,0.0023579,0.0025661,0.0022958,0.0023332,5891.15685527,14.131773406159414
1659571200,2022-08-04 00:00:00,SNX/ETH,0.0023028,0.0024033,0.0022776,0.0023474,4300.91594808,10.064344791221221
1659484800,2022-08-03 00:00:00,SNX/ETH,0.0023491,0.0024203,0.0022769,0.0022915,3210.56637057,7.580537016317069
1659398400,2022-08-02 00:00:00,SNX/ETH,0.0022035,0.0024484,0.0021187,0.0023318,12069.74980787,28.200081520989985
1659312000,2022-08-01 00:00:00,SNX/ETH,0.0021349,0.0022306,0.0020876,0.0022083,490.89540032,1.073570432023509
1659225600,2022-07-31 00:00:00,SNX/ETH,0.0021447,0.0022426,0.0021077,0.0021077,1016.9357759,2.213810085922669
1659139200,2022-07-30 00:00:00,SNX/ETH,0.0023003,0.0023071,0.0021331,0.0021331,2427.47956588,5.457120565231436
1659052800,2022-07-29 00:00:00,SNX/ETH,0.0023978,0.0024756,0.0022833,0.002368,6967.20281795,16.441061397643055
1658966400,2022-07-28 00:00:00,SNX/ETH,0.0022994,0.0025483,0.0022547,0.0024009,24937.24639488,60.012689298443795
1658880000,2022-07-27 00:00:00,SNX/ETH,0.0020399,0.0022877,0.0019593,0.0022876,14842.70253211,32.151224973545859
1658793600,2022-07-26 00:00:00,SNX/ETH,0.0021232,0.0021372,0.0020474,0.0020474,795.97206392,1.672571683634185
1658707200,2022-07-25 00:00:00,SNX/ETH,0.0021562,0.0022423,0.002029,0.0020732,2618.6869316,5.581242228667454
1658620800,2022-07-24 00:00:00,SNX/ETH,0.0020935,0.0021966,0.0020505,0.002143,1476.22660869,3.146138805654225
1658534400,2022-07-23 00:00:00,SNX/ETH,0.0019528,0.0021092,0.0019171,0.0020704,2255.71585249,4.552980653232152
1658448000,2022-07-22 00:00:00,SNX/ETH,0.0021031,0.0021419,0.0019462,0.0019654,467.21966699,0.94467914807884
1658361600,2022-07-21 00:00:00,SNX/ETH,0.0018879,0.0021236,0.0018714,0.0020925,3724.97839877,7.560366588101447
1658275200,2022-07-20 00:00:00,SNX/ETH,0.0019318,0.0020312,0.0018618,0.0018688,4954.80719385,9.785101921533563
1658188800,2022-07-19 00:00:00,SNX/ETH,0.0018685,0.0019567,0.0018384,0.0019134,1364.37555689,2.548967009470418
1658102400,2022-07-18 00:00:00,SNX/ETH,0.0020003,0.0020615,0.0018553,0.001865,6544.35882078,12.958145442417029
1658016000,2022-07-17 00:00:00,SNX/ETH,0.0020588,0.002118,0.001977,0.0019986,3506.10377953,7.052064195185716
1657929600,2022-07-16 00:00:00,SNX/ETH,0.0020645,0.0023233,0.0020645,0.0020695,3101.70991477,6.593232610573338
1657843200,2022-07-15 00:00:00,SNX/ETH,0.0022772,0.0022799,0.0020193,0.0020519,680.89500782,1.396544030637231
1657756800,2022-07-14 00:00:00,SNX/ETH,0.0022756,0.0024478,0.0022675,0.0022819,417.06112977,1.000005066343662
1657670400,2022-07-13 00:00:00,SNX/ETH,0.0022358,0.0023166,0.0021625,0.002245,3445.19768252,7.724958370464514
1657584000,2022-07-12 00:00:00,SNX/ETH,0.002117,0.0023451,0.002117,0.0022658,7950.06333875,18.066676313687073
1657497600,2022-07-11 00:00:00,SNX/ETH,0.0020815,0.0021682,0.0020361,0.0021061,858.06834927,1.796717037644912
1657411200,2022-07-10 00:00:00,SNX/ETH,0.0021584,0.0021584,0.0020618,0.0020851,1177.18907515,2.452957494966808
1657324800,2022-07-09 00:00:00,SNX/ETH,0.0020551,0.0021896,0.0020551,0.0021223,526.8930192,1.128217317794742
1657238400,2022-07-08 00:00:00,SNX/ETH,0.0021358,0.0021713,0.0020334,0.0020566,702.12601213,1.477851396526132
1657152000,2022-07-07 00:00:00,SNX/ETH,0.0021955,0.0022882,0.0021612,0.0021659,4405.58465111,9.737703835311038
1657065600,2022-07-06 00:00:00,SNX/ETH,0.0023193,0.0024111,0.0021988,0.0022061,1289.99011738,3.032916825279099
1656979200,2022-07-05 00:00:00,SNX/ETH,0.0024603,0.0024603,0.0023045,0.0023302,2437.86426327,5.770990429202407
1656892800,2022-07-04 00:00:00,SNX/ETH,0.002434,0.0025315,0.0023648,0.0024829,2626.68048216,6.418864916852885
1656806400,2022-07-03 00:00:00,SNX/ETH,0.0024279,0.0026534,0.0023967,0.0024225,13309.12604638,33.668817048699978
1656720000,2022-07-02 00:00:00,SNX/ETH,0.0020969,0.0024936,0.0020969,0.0024535,13425.00877468,30.842937348177599
1656633600,2022-07-01 00:00:00,SNX/ETH,0.0021455,0.0021455,0.0020504,0.0021021,947.03358059,1.955135327576417
1656547200,2022-06-30 00:00:00,SNX/ETH,0.0021617,0.0021859,0.0020822,0.0021232,3588.77197459,7.650876252487345
1656460800,2022-06-29 00:00:00,SNX/ETH,0.0022186,0.002401,0.002172,0.0021791,6654.26851983,15.18265205384972
1656374400,2022-06-28 00:00:00,SNX/ETH,0.0020355,0.0022272,0.0019587,0.0021915,2784.98948847,5.777915757283503
1656288000,2022-06-27 00:00:00,SNX/ETH,0.0022183,0.0022843,0.0020176,0.0020528,1242.502644,2.669684833326289
1656201600,2022-06-26 00:00:00,SNX/ETH,0.0023237,0.0024016,0.0022144,0.0022144,807.00427504,1.885654090348401
1656115200,2022-06-25 00:00:00,SNX/ETH,0.0024872,0.0025094,0.0022832,0.0022832,1907.5045764,4.530050506559365
1656028800,2022-06-24 00:00:00,SNX/ETH,0.0027257,0.0028979,0.0024627,0.0024864,4318.88538407,11.649055088304346
1655942400,2022-06-23 00:00:00,SNX/ETH,0.0028253,0.002919,0.0026816,0.0027341,5325.63699616,15.141084073598664
1655856000,2022-06-22 00:00:00,SNX/ETH,0.0027817,0.0035776,0.0027817,0.0028337,34048.19967087,104.885969665762855
1655769600,2022-06-21 00:00:00,SNX/ETH,0.0028934,0.0029635,0.0025033,0.0027817,37806.1557227,101.784942636704867
1655683200,2022-06-20 00:00:00,SNX/ETH,0.0018324,0.0030447,0.0018279,0.0028819,76554.22285409,192.964653486993802
1655596800,2022-06-19 00:00:00,SNX/ETH,0.0015506,0.0019085,0.0015496,0.0018467,16154.94993494,28.671274053150162
1655510400,2022-06-18 00:00:00,SNX/ETH,0.0015758,0.001636,0.0015501,0.0015813,862.83576768,1.367560112047963
1655424000,2022-06-17 00:00:00,SNX/ETH,0.0016454,0.0016454,0.0015764,0.0015783,1780.97760804,2.863916165964205
1655337600,2022-06-16 00:00:00,SNX/ETH,0.0016082,0.0016584,0.0015871,0.0016251,438.67679226,0.710999080125566
1655251200,2022-06-15 00:00:00,SNX/ETH,0.0015244,0.0016254,0.0014853,0.0015707,963.50721084,1.50057100647575
1655164800,2022-06-14 00:00:00,SNX/ETH,0.0015891,0.0016232,0.0014791,0.0015404,3824.01734235,6.020401443989369
1655078400,2022-06-13 00:00:00,SNX/ETH,0.0015353,0.0015758,0.0014352,0.0015748,7953.7445372,11.903240376591369
1654992000,2022-06-12 00:00:00,SNX/ETH,0.0015134,0.001581,0.0014919,0.0015454,3434.82196305,5.284362363941831
1654905600,2022-06-11 00:00:00,SNX/ETH,0.0014704,0.001566,0.0014704,0.0015221,1064.01287367,1.604711885004718
1654819200,2022-06-10 00:00:00,SNX/ETH,0.0015187,0.0015333,0.0014602,0.0014703,956.33653973,1.417926928897804
1654732800,2022-06-09 00:00:00,SNX/ETH,0.0014701,0.0015363,0.0014606,0.0014941,688.66690647,1.047444483129358
1654646400,2022-06-08 00:00:00,SNX/ETH,0.0015048,0.0015237,0.001446,0.0014694,1742.05083534,2.59285382142221
1654560000,2022-06-07 00:00:00,SNX/ETH,0.0014698,0.0015273,0.0014408,0.0015006,2273.33708619,3.356963370286922
1654473600,2022-06-06 00:00:00,SNX/ETH,0.001441,0.0015099,0.0014319,0.0014943,584.76535205,0.875639714240763
1654387200,2022-06-05 00:00:00,SNX/ETH,0.001493,0.0015245,0.0014262,0.0014443,1135.865976,1.695707062863806
1654300800,2022-06-04 00:00:00,SNX/ETH,0.0015286,0.0015305,0.0014779,0.0014967,3130.47154522,4.737740655979492
1654214400,2022-06-03 00:00:00,SNX/ETH,0.001641,0.001641,0.0015088,0.0015238,1612.09982303,2.499774602794886
1654128000,2022-06-02 00:00:00,SNX/ETH,0.0015663,0.0016958,0.0015329,0.001641,1600.90987677,2.590444977221096
1654041600,2022-06-01 00:00:00,SNX/ETH,0.0016187,0.0017402,0.0015677,0.0015677,1730.41213371,2.885828300258107
1653955200,2022-05-31 00:00:00,SNX/ETH,0.0016567,0.0017319,0.0015593,0.0016224,9368.67795491,15.61030292145369
1653868800,2022-05-30 00:00:00,SNX/ETH,0.0014251,0.001704,0.0014251,0.0016876,2616.05964159,4.076079470407347
1653782400,2022-05-29 00:00:00,SNX/ETH,0.0013814,0.001468,0.0013698,0.0014248,2101.94812362,2.985456391766232
1653696000,2022-05-28 00:00:00,SNX/ETH,0.0014335,0.0014378,0.0013547,0.001379,1090.13709721,1.507395152521881
1653609600,2022-05-27 00:00:00,SNX/ETH,0.001338,0.0014288,0.0013238,0.0014209,2699.21339462,3.670913228648368
1653523200,2022-05-26 00:00:00,SNX/ETH,0.0013199,0.0013725,0.0012835,0.0013119,4761.17911365,6.277583011893329
1653436800,2022-05-25 00:00:00,SNX/ETH,0.0013212,0.0013712,0.0012836,0.0013171,2154.37387098,2.888985052595687
1653350400,2022-05-24 00:00:00,SNX/ETH,0.0013214,0.0013998,0.0012898,0.0013281,7502.29055477,10.081306988081421
1653264000,2022-05-23 00:00:00,SNX/ETH,0.0013404,0.001396,0.0013121,0.0013178,6488.30249949,8.841997398372493
1653177600,2022-05-22 00:00:00,SNX/ETH,0.0013114,0.001408,0.0013072,0.0013413,1974.89054296,2.642841266012452
1653091200,2022-05-21 00:00:00,SNX/ETH,0.00129,0.0013416,0.0012751,0.00131,1556.27551925,2.030294692519507
1653004800,2022-05-20 00:00:00,SNX/ETH,0.0013352,0.0013619,0.0012835,0.0013059,2393.4308582,3.120205690167565
1652918400,2022-05-19 00:00:00,SNX/ETH,0.0012987,0.001353,0.0012357,0.001339,5563.54106633,7.191083218894913
1652832000,2022-05-18 00:00:00,SNX/ETH,0.0013816,0.0013927,0.0012802,0.0013017,4934.68658862,6.663315142179562
1652745600,2022-05-17 00:00:00,SNX/ETH,0.001341,0.0014081,0.0013094,0.0013719,6665.80592143,9.176858602161863
1652659200,2022-05-16 00:00:00,SNX/ETH,0.0014203,0.0014792,0.0013213,0.0013354,7917.24029523,11.063401938844759
1652572800,2022-05-15 00:00:00,SNX/ETH,0.0013263,0.0014278,0.0012848,0.0014227,5416.60068912,7.392229226392559
1652486400,2022-05-14 00:00:00,SNX/ETH,0.0012937,0.0013459,0.0012326,0.0013315,1964.17712594,2.538060797108218
1652400000,2022-05-13 00:00:00,SNX/ETH,0.001284,0.0013963,0.0011807,0.001301,8661.04842435,11.099733157053346
1652313600,2022-05-12 00:00:00,SNX/ETH,0.0011879,0.001307,0.0011497,0.00126,16643.75395508,20.538572635138296
1652227200,2022-05-11 00:00:00,SNX/ETH,0.0013997,0.0014271,0.001109,0.0012046,32306.16407971,39.155541792386137
1652140800,2022-05-10 00:00:00,SNX/ETH,0.0014423,0.0015546,0.0013698,0.0014066,29808.22911492,43.759200811505681
1652054400,2022-05-09 00:00:00,SNX/ETH,0.0016772,0.0017192,0.0014155,0.0014509,52688.42894001,78.550555954838979
1651968000,2022-05-08 00:00:00,SNX/ETH,0.0016414,0.00172,0.0016382,0.001671,1323.97874173,2.228686756608827
1651881600,2022-05-07 00:00:00,SNX/ETH,0.0017039,0.0017723,0.001631,0.0016451,4341.60590977,7.438050954457194
1651795200,2022-05-06 00:00:00,SNX/ETH,0.0016567,0.0017644,0.0016237,0.0017116,2383.17307348,4.020330634700364
1651708800,2022-05-05 00:00:00,SNX/ETH,0.001727,0.0017844,0.0016245,0.0016414,4050.88232499,6.94834217003263
1651622400,2022-05-04 00:00:00,SNX/ETH,0.0016668,0.0017447,0.0016494,0.0017206,2441.38407707,4.142906890529043
1651536000,2022-05-03 00:00:00,SNX/ETH,0.0016534,0.0017475,0.0016155,0.0016588,5394.87728053,9.058973848606362
1651449600,2022-05-02 00:00:00,SNX/ETH,0.0017021,0.0017022,0.0015781,0.0016634,5031.70877287,8.270016156297606
1651363200,2022-05-01 00:00:00,SNX/ETH,0.001611,0.0017432,0.0015758,0.0017039,4191.29301054,7.018804994924624
1651276800,2022-04-30 00:00:00,SNX/ETH,0.0017739,0.0018169,0.0015601,0.0015839,2011.89800573,3.366601756175205
1651190400,2022-04-29 00:00:00,SNX/ETH,0.0018972,0.0019709,0.0017529,0.0017707,4332.1091113,8.060817072652815
1651104000,2022-04-28 00:00:00,SNX/ETH,0.0020235,0.0020235,0.0018796,0.0018959,2143.06857834,4.173125868468527
1651017600,2022-04-27 00:00:00,SNX/ETH,0.0019548,0.0020885,0.0019368,0.0020235,14307.91357927,28.990843130024426
1650931200,2022-04-26 00:00:00,SNX/ETH,0.0020529,0.0023507,0.0019261,0.0019295,35784.10878408,76.401120358720741
1650844800,2022-04-25 00:00:00,SNX/ETH,0.0020092,0.0020927,0.001895,0.0020611,19613.12349395,38.880095672543354
1650758400,2022-04-24 00:00:00,SNX/ETH,0.0019798,0.0021048,0.0019165,0.0020148,20328.96850983,41.03878868040248
1650672000,2022-04-23 00:00:00,SNX/ETH,0.0018458,0.0019937,0.0018377,0.0019818,13391.09199156,25.937063661711158
1650585600,2022-04-22 00:00:00,SNX/ETH,0.0019737,0.0020105,0.0018368,0.0018368,6472.88743911,12.328609531874034
1650499200,2022-04-21 00:00:00,SNX/ETH,0.0021462,0.0022312,0.0019635,0.0019678,29286.18600498,61.39532781162024
1650412800,2022-04-20 00:00:00,SNX/ETH,0.0019917,0.0022745,0.0019505,0.0021501,38219.97794272,80.501510009278801
1650326400,2022-04-19 00:00:00,SNX/ETH,0.0016941,0.0020298,0.0016688,0.0019897,22990.1688243,42.511559730384337
1650240000,2022-04-18 00:00:00,SNX/ETH,0.0016772,0.0017149,0.0016429,0.0016924,5072.17340974,8.531600579999933
1650153600,2022-04-17 00:00:00,SNX/ETH,0.0017095,0.0017384,0.0016722,0.0016722,7099.68291213,12.134946008398612
1650067200,2022-04-16 00:00:00,SNX/ETH,0.0017621,0.0018229,0.0017028,0.0017046,5360.72966196,9.384644780619554
1649980800,2022-04-15 00:00:00,SNX/ETH,0.001717,0.001901,0.0017134,0.0017671,15484.96194953,28.33999185936238
1649894400,2022-04-14 00:00:00,SNX/ETH,0.0016516,0.0018058,0.0016413,0.0017188,15735.09055971,27.402410071531109
1649808000,2022-04-13 00:00:00,SNX/ETH,0.0016388,0.001689,0.0015944,0.0016521,9027.73455387,14.888607812887878
1649721600,2022-04-12 00:00:00,SNX/ETH,0.0015036,0.0017348,0.0015036,0.0016427,20820.81818531,33.454726960926356
1649635200,2022-04-11 00:00:00,SNX/ETH,0.0015956,0.0016013,0.0015014,0.0015014,4984.60032262,7.607264481434765
1649548800,2022-04-10 00:00:00,SNX/ETH,0.0016581,0.0016637,0.001589,0.001589,910.55240253,1.488008475921177
1649462400,2022-04-09 00:00:00,SNX/ETH,0.0016359,0.0016653,0.0016073,0.0016653,1265.89664858,2.07641871750317
1649376000,2022-04-08 00:00:00,SNX/ETH,0.0017548,0.0017817,0.0016244,0.0016281,7441.50615477,12.886730562902987
1649289600,2022-04-07 00:00:00,SNX/ETH,0.0017071,0.0018115,0.0016863,0.0017596,11599.90631115,20.567193322133968
1649203200,2022-04-06 00:00:00,SNX/ETH,0.0018058,0.0018343,0.0016998,0.0017024,9219.05980389,16.246635361331097
1649116800,2022-04-05 00:00:00,SNX/ETH,0.0019744,0.0019877,0.00179,0.0018,15373.23388206,29.522129520160577
1649030400,2022-04-04 00:00:00,SNX/ETH,0.0020718,0.0021214,0.0019607,0.0019738,13244.77825735,26.807337855893664
1648944000,2022-04-03 00:00:00,SNX/ETH,0.0020956,0.0021308,0.0020235,0.002078,17406.51056624,36.197320882247253
1648857600,2022-04-02 00:00:00,SNX/ETH,0.0022359,0.0022451,0.0020613,0.0020917,26867.55277311,57.799112577782887
1648771200,2022-04-01 00:00:00,SNX/ETH,0.002078,0.0023561,0.002014,0.0022292,46322.96740317,100.636178993046819
1648684800,2022-03-31 00:00:00,SNX/ETH,0.0019598,0.002195,0.0019458,0.0020759,35712.51383351,73.861486993774898
1648598400,2022-03-30 00:00:00,SNX/ETH,0.0016772,0.0019758,0.0016722,0.0019618,38748.48203774,72.350824903971566
1648512000,2022-03-29 00:00:00,SNX/ETH,0.0015989,0.001726,0.0015989,0.0016832,6595.08550635,11.153125715128882
1648425600,2022-03-28 00:00:00,SNX/ETH,0.0016437,0.0017142,0.0015954,0.001601,6158.28235497,10.268346036894223
1648339200,2022-03-27 00:00:00,SNX/ETH,0.0016274,0.001672,0.0016106,0.0016437,17862.96748733,29.404864305526569
1648252800,2022-03-26 00:00:00,SNX/ETH,0.0016226,0.0016831,0.001609,0.0016267,5090.30934756,8.448809526364212
1648166400,2022-03-25 00:00:00,SNX/ETH,0.0016811,0.0017256,0.0016091,0.0016196,8226.07598777,13.861869147406503
1648080000,2022-03-24 00:00:00,SNX/ETH,0.0017742,0.0018105,0.001684,0.0016974,15640.92855701,27.523448576445013
1647993600,2022-03-23 00:00:00,SNX/ETH,0.0017429,0.0017953,0.001698,0.0017759,5247.90133833,9.127126014066857
1647907200,2022-03-22 00:00:00,SNX/ETH,0.0017209,0.0017807,0.0016753,0.0017449,9094.42845151,15.557966923324689
1647820800,2022-03-21 00:00:00,SNX/ETH,0.0018269,0.0018731,0.0017094,0.001715,7315.82620362,13.048200452299457
1647734400,2022-03-20 00:00:00,SNX/ETH,0.0017454,0.0019155,0.0017276,0.0018183,8341.2201224,15.078877236862521
1647648000,2022-03-19 00:00:00,SNX/ETH,0.001721,0.0019464,0.0017076,0.0017553,17979.60747881,32.137424525333661
1647561600,2022-03-18 00:00:00,SNX/ETH,0.0015593,0.0017808,0.0015593,0.0017188,12115.35606558,20.610524535273358
1647475200,2022-03-17 00:00:00,SNX/ETH,0.0015195,0.001628,0.0015038,0.001545,5819.71920479,9.215817658162562
1647388800,2022-03-16 00:00:00,SNX/ETH,0.0015013,0.0015648,0.0014752,0.0015083,5780.0319902,8.715893315854882
1647302400,2022-03-15 00:00:00,SNX/ETH,0.0015249,0.0015762,0.0014729,0.0014998,7018.55735795,10.828933013213606
1647216000,2022-03-14 00:00:00,SNX/ETH,0.0015431,0.0015561,0.0015256,0.0015256,693.95691961,1.073100955515211
1647129600,2022-03-13 00:00:00,SNX/ETH,0.0016259,0.0016493,0.0015331,0.0015456,382.38642024,0.605665111064225
1647043200,2022-03-12 00:00:00,SNX/ETH,0.0016275,0.0016664,0.0015891,0.0016332,678.71868877,1.097636033047918
1646956800,2022-03-11 00:00:00,SNX/ETH,0.0017142,0.0019362,0.00161,0.0016273,3894.25289995,6.87394277658279
1646870400,2022-03-10 00:00:00,SNX/ETH,0.0017281,0.0018792,0.001691,0.0017096,4492.7897977,8.002005436626907
1646784000,2022-03-09 00:00:00,SNX/ETH,0.0015254,0.0017703,0.0015238,0.0017388,6390.08577283,10.770265603865735
1646697600,2022-03-08 00:00:00,SNX/ETH,0.0014614,0.0015368,0.0014587,0.0015211,1141.50995824,1.726884692519651
1646611200,2022-03-07 00:00:00,SNX/ETH,0.0013857,0.001451,0.0013702,0.0014499,1567.38477671,2.192394966661414
1646524800,2022-03-06 00:00:00,SNX/ETH,0.001448,0.0014573,0.0013803,0.0013936,1438.38308336,2.06041133267467
1646438400,2022-03-05 00:00:00,SNX/ETH,0.001372,0.0014693,0.0013585,0.0014492,5728.28545682,8.117203847665435
1646352000,2022-03-04 00:00:00,SNX/ETH,0.0013434,0.0014061,0.001342,0.0013815,462.86835903,0.642044402227257
1646265600,2022-03-03 00:00:00,SNX/ETH,0.0013472,0.0013614,0.0013316,0.0013477,4233.52271043,5.685243221750605
1646179200,2022-03-02 00:00:00,SNX/ETH,0.001399,0.001399,0.0013431,0.0013482,567.44472864,0.770581687590574
1646092800,2022-03-01 00:00:00,SNX/ETH,0.0014358,0.0014358,0.001387,0.0013985,1082.82051564,1.538352107894029
1646006400,2022-02-28 00:00:00,SNX/ETH,0.0014213,0.001441,0.0013978,0.0014234,1248.51882099,1.767643075795816
1645920000,2022-02-27 00:00:00,SNX/ETH,0.0013903,0.0014615,0.0013715,0.001434,909.10703556,1.300863571068603
1645833600,2022-02-26 00:00:00,SNX/ETH,0.0014525,0.0014583,0.0013824,0.0013956,1017.53767621,1.467323069188385
1645747200,2022-02-25 00:00:00,SNX/ETH,0.0015099,0.0015376,0.001434,0.001441,2305.48106861,3.427853010612339
1645660800,2022-02-24 00:00:00,SNX/ETH,0.0014511,0.0015138,0.00143,0.0015138,1874.69751806,2.737281825428319
1645574400,2022-02-23 00:00:00,SNX/ETH,0.001512,0.0015209,0.0014423,0.0014523,709.7320276,1.056814245611273
1645488000,2022-02-22 00:00:00,SNX/ETH,0.0014488,0.0015384,0.0014422,0.0015179,9541.9914435,14.340872185560651
1645401600,2022-02-21 00:00:00,SNX/ETH,0.0015469,0.0015481,0.0014521,0.0014521,1516.06680837,2.288723207863527
1645315200,2022-02-20 00:00:00,SNX/ETH,0.001577,0.0015883,0.001523,0.0015521,3611.71763868,5.623847937567655
1645228800,2022-02-19 00:00:00,SNX/ETH,0.0015631,0.0015888,0.0015495,0.0015814,310.67033811,0.490637870391253
1645142400,2022-02-18 00:00:00,SNX/ETH,0.0015939,0.0016083,0.001565,0.0015667,3605.33964588,5.757424248319974
1645056000,2022-02-17 00:00:00,SNX/ETH,0.0015766,0.0016256,0.0015688,0.0015868,16041.6363914,25.630703223132474
1644969600,2022-02-16 00:00:00,SNX/ETH,0.0015958,0.0016257,0.0015683,0.0015829,18489.32658326,29.373754992617269
1644883200,2022-02-15 00:00:00,SNX/ETH,0.00156,0.0016055,0.0015494,0.0015853,17267.05323174,27.175260907906
1644796800,2022-02-14 00:00:00,SNX/ETH,0.0015526,0.0015596,0.0015216,0.0015587,6213.04030647,9.584618198151412
