https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume DOT
1663416000000,2022-09-17 12:00:00,DOT/BTC,0.00035121,0.00035166,0.00035031,0.00035118,0.0016864448101001999,4.80222339
1663412400000,2022-09-17 11:00:00,DOT/BTC,0.00035145,0.00035206,0.00035058,0.00035082,0.006830223551708399,19.469310619999998
1663408800000,2022-09-17 10:00:00,DOT/BTC,0.0003532,0.0003532,0.00035097,0.00035163,0.0021471990053355,6.10641585
1663405200000,2022-09-17 09:00:00,DOT/BTC,0.0003537,0.0003537,0.00035237,0.00035362,0.0168502513972064,47.65073072
1663401600000,2022-09-17 08:00:00,DOT/BTC,0.00035316,0.00035373,0.00035293,0.00035316,0.0030052716386112,8.50966032
1663398000000,2022-09-17 07:00:00,DOT/BTC,0.00035323,0.0003537,0.00035323,0.0003537,0.000808522943184,2.28590032
1663394400000,2022-09-17 06:00:00,DOT/BTC,0.00035216,0.00035286,0.00035163,0.00035286,0.0032194893435714,9.12398499
1663390800000,2022-09-17 05:00:00,DOT/BTC,0.00035244,0.00035262,0.00035199,0.00035233,0.0009800953057841,2.78175377
1663387200000,2022-09-17 04:00:00,DOT/BTC,0.00035155,0.00035215,0.00035155,0.00035215,0.571462138298786,1622.78045804
1663383600000,2022-09-17 03:00:00,DOT/BTC,0.0003519,0.0003519,0.0003511,0.00035126,0.0437919301629992,124.67098492
1663380000000,2022-09-17 02:00:00,DOT/BTC,0.00035137,0.00035284,0.00035136,0.00035136,0.7681815542097792,2186.30906822
1663376400000,2022-09-17 01:00:00,DOT/BTC,0.000352,0.00035244,0.00035058,0.00035171,0.1818091033978757,516.92901367
1663372800000,2022-09-17 00:00:00,DOT/BTC,0.00034933,0.00035284,0.00034933,0.00035175,0.257590317885075,732.3107829
1663369200000,2022-09-16 23:00:00,DOT/BTC,0.00034816,0.00034919,0.00034816,0.00034902,0.3198247194083508,916.35069454
1663365600000,2022-09-16 22:00:00,DOT/BTC,0.00034713,0.00034913,0.00034713,0.00034829,0.2668139714576522,766.06842418
1663362000000,2022-09-16 21:00:00,DOT/BTC,0.00034702,0.00034804,0.0003468,0.00034728,0.0281854049585904,81.16046118
1663358400000,2022-09-16 20:00:00,DOT/BTC,0.00034711,0.00034817,0.00034676,0.00034755,0.0060741454222995005,17.47704049
1663354800000,2022-09-16 19:00:00,DOT/BTC,0.00034597,0.00035098,0.00034559,0.00034749,0.007679291869349101,22.099317590000002
1663351200000,2022-09-16 18:00:00,DOT/BTC,0.00034711,0.00034764,0.00034597,0.0003462,0.025338189352157998,73.18945509
1663347600000,2022-09-16 17:00:00,DOT/BTC,0.00034768,0.00034863,0.00034673,0.00034766,0.023674816549295402,68.09761419
1663344000000,2022-09-16 16:00:00,DOT/BTC,0.00034893,0.00034893,0.00034597,0.00034762,0.0050416133236013995,14.50323147
1663340400000,2022-09-16 15:00:00,DOT/BTC,0.00034717,0.00034894,0.00034717,0.00034805,0.0028557644260765,8.20504073
1663336800000,2022-09-16 14:00:00,DOT/BTC,0.00034779,0.00034818,0.00034671,0.00034763,0.0052808640405741,15.19104807
1663333200000,2022-09-16 13:00:00,DOT/BTC,0.00034817,0.00034817,0.00034672,0.0003478,0.016662322917266,47.90777147
1663329600000,2022-09-16 12:00:00,DOT/BTC,0.00034821,0.00034838,0.00034712,0.00034747,1.1954893181996888,3440.55405704
1663326000000,2022-09-16 11:00:00,DOT/BTC,0.00034896,0.00034945,0.00034694,0.00034798,0.0272323296785896,78.25831852
1663322400000,2022-09-16 10:00:00,DOT/BTC,0.00034842,0.0003492,0.0003481,0.00034919,0.0664227460910839,190.21949681
1663318800000,2022-09-16 09:00:00,DOT/BTC,0.00034713,0.00034855,0.00034713,0.00034836,0.04978690621341719,142.91797627
1663315200000,2022-09-16 08:00:00,DOT/BTC,0.00034867,0.00034939,0.00034657,0.0003469,0.07940458674385799,228.89762682
1663311600000,2022-09-16 07:00:00,DOT/BTC,0.00034918,0.00034987,0.00034893,0.00034903,0.0259004004685415,74.20680305
1663308000000,2022-09-16 06:00:00,DOT/BTC,0.00034878,0.00034922,0.00034871,0.00034871,0.0093407205440227,26.78650037
1663304400000,2022-09-16 05:00:00,DOT/BTC,0.00034918,0.00035028,0.00034918,0.00034929,0.0013292633506725,3.80561525
1663300800000,2022-09-16 04:00:00,DOT/BTC,0.00034946,0.00035006,0.00034868,0.00034868,0.0006400216800272,1.83555604
1663297200000,2022-09-16 03:00:00,DOT/BTC,0.00034888,0.00035011,0.00034884,0.00034999,0.0016169891769892,4.62010108
1663293600000,2022-09-16 02:00:00,DOT/BTC,0.00035056,0.00035063,0.00034776,0.0003494,0.087334782288304,249.95644616
1663290000000,2022-09-16 01:00:00,DOT/BTC,0.00035209,0.00035209,0.0003504,0.00035085,0.11672408218250249,332.68941765
1663286400000,2022-09-16 00:00:00,DOT/BTC,0.00035129,0.00035273,0.00035002,0.00035211,0.47749751424835346,1356.10324685
1663282800000,2022-09-15 23:00:00,DOT/BTC,0.00035058,0.00035207,0.00035004,0.00035174,0.18766091223745662,533.52167009
1663279200000,2022-09-15 22:00:00,DOT/BTC,0.00035126,0.00035128,0.00034979,0.00035046,0.278357149606932,794.2622542
1663275600000,2022-09-15 21:00:00,DOT/BTC,0.00035205,0.00035205,0.00035037,0.00035144,0.1421872140837592,404.58460643
1663272000000,2022-09-15 20:00:00,DOT/BTC,0.00035276,0.00035276,0.00035166,0.00035218,0.004386214998074,12.4544693
1663268400000,2022-09-15 19:00:00,DOT/BTC,0.00035207,0.00035279,0.00035158,0.00035227,0.0044047790848114,12.50398582
1663264800000,2022-09-15 18:00:00,DOT/BTC,0.00035345,0.00035355,0.00035187,0.00035225,0.0170577981273675,48.42526083
1663261200000,2022-09-15 17:00:00,DOT/BTC,0.00035287,0.00035416,0.00035248,0.00035298,0.026715112960384806,75.68449476
1663257600000,2022-09-15 16:00:00,DOT/BTC,0.0003512,0.00035303,0.00035114,0.00035303,0.0315674330259071,89.41855657
1663254000000,2022-09-15 15:00:00,DOT/BTC,0.00035392,0.00035418,0.00035001,0.00035185,0.40711233136853797,1157.06218948
1663250400000,2022-09-15 14:00:00,DOT/BTC,0.00035412,0.00035418,0.0003498,0.00035365,0.052553839604277,148.60409898
1663246800000,2022-09-15 13:00:00,DOT/BTC,0.00035377,0.00035377,0.0003524,0.00035365,0.020814872149192,58.85726608
1663243200000,2022-09-15 12:00:00,DOT/BTC,0.00035224,0.00035369,0.00035211,0.00035336,0.0039536182473647995,11.18864118
1663239600000,2022-09-15 11:00:00,DOT/BTC,0.00035109,0.00035242,0.00034987,0.00035242,0.1239610700070084,351.74243802
1663236000000,2022-09-15 10:00:00,DOT/BTC,0.00035293,0.00035293,0.00035039,0.00035065,0.065780402406763,187.59561502
1663232400000,2022-09-15 09:00:00,DOT/BTC,0.00035269,0.00035331,0.0003519,0.0003524,0.028899800344171996,82.00851402999999
1663228800000,2022-09-15 08:00:00,DOT/BTC,0.00035469,0.00035469,0.00035226,0.00035226,0.016416644707107002,46.60377195
1663225200000,2022-09-15 07:00:00,DOT/BTC,0.00035359,0.00035539,0.00035337,0.00035517,0.028134470678766895,79.21409657
1663221600000,2022-09-15 06:00:00,DOT/BTC,0.00035105,0.00035401,0.00034728,0.00035311,0.0684053222925734,193.72241594
1663218000000,2022-09-15 05:00:00,DOT/BTC,0.00035183,0.00035219,0.00035032,0.0003512,0.023590783073296002,67.17193358
1663214400000,2022-09-15 04:00:00,DOT/BTC,0.00035128,0.00035174,0.00034998,0.00035151,0.010492543108445399,29.84991354
1663210800000,2022-09-15 03:00:00,DOT/BTC,0.00035108,0.00035191,0.00034882,0.00035174,0.09085053146020201,258.2888823
1663207200000,2022-09-15 02:00:00,DOT/BTC,0.00035174,0.00035239,0.0003491,0.00035105,0.08549572112937799,243.54286036
1663203600000,2022-09-15 01:00:00,DOT/BTC,0.00035295,0.00035415,0.00035152,0.00035228,0.08497288382972079,241.20836785999998
1663200000000,2022-09-15 00:00:00,DOT/BTC,0.0003564,0.00035797,0.00035317,0.00035337,0.0289547893983822,81.93901406
1663196400000,2022-09-14 23:00:00,DOT/BTC,0.00035563,0.00035674,0.00035514,0.0003562,0.057934089400616,162.64483268
1663192800000,2022-09-14 22:00:00,DOT/BTC,0.00035689,0.00035689,0.00035501,0.00035569,0.0643447996911589,180.90134581
1663189200000,2022-09-14 21:00:00,DOT/BTC,0.00035815,0.00035847,0.00035513,0.00035628,0.0049050203491895995,13.76731882
1663185600000,2022-09-14 20:00:00,DOT/BTC,0.00035824,0.00035914,0.00035807,0.00035864,0.0010627704572272,2.96333498
1663182000000,2022-09-14 19:00:00,DOT/BTC,0.00035865,0.00036007,0.00035778,0.00035821,0.0045139382378536,12.60137416
1663178400000,2022-09-14 18:00:00,DOT/BTC,0.00035675,0.00036,0.00035586,0.00035852,3.2807270306796625,9150.75039239
1663174800000,2022-09-14 17:00:00,DOT/BTC,0.00035704,0.00035799,0.00035662,0.00035741,0.0099079605936954,27.72155394
1663171200000,2022-09-14 16:00:00,DOT/BTC,0.00035693,0.00035747,0.00035472,0.00035747,0.0076556618757705995,21.41623598
1663167600000,2022-09-14 15:00:00,DOT/BTC,0.00035652,0.00035723,0.00035589,0.00035723,0.0650727263041363,182.15918681
1663164000000,2022-09-14 14:00:00,DOT/BTC,0.00035694,0.00035798,0.00035585,0.00035705,0.004876976849107,13.65908654
1663160400000,2022-09-14 13:00:00,DOT/BTC,0.00035845,0.00035943,0.00035467,0.00035754,0.0825292680476382,230.82527283
1663156800000,2022-09-14 12:00:00,DOT/BTC,0.00035386,0.0003595,0.00035323,0.00035777,0.12219923731548958,341.55808848
1663153200000,2022-09-14 11:00:00,DOT/BTC,0.00035344,0.00035465,0.00035318,0.00035432,0.0243736087283144,68.78981917
1663149600000,2022-09-14 10:00:00,DOT/BTC,0.00035314,0.00035392,0.00035236,0.00035392,0.05853121005294081,165.37977524000001
1663146000000,2022-09-14 09:00:00,DOT/BTC,0.00035197,0.00035364,0.00035185,0.00035336,0.1354657307133816,383.36464431
1663142400000,2022-09-14 08:00:00,DOT/BTC,0.0003524,0.000353,0.0003514,0.00035185,0.08784198578058501,249.6574841
1663138800000,2022-09-14 07:00:00,DOT/BTC,0.00035377,0.0003541,0.00035123,0.00035295,0.0286212468626955,81.09150549
1663135200000,2022-09-14 06:00:00,DOT/BTC,0.00035441,0.00035479,0.00035266,0.00035324,0.0049302450158256,13.95721044
1663131600000,2022-09-14 05:00:00,DOT/BTC,0.000354,0.00035446,0.00035391,0.00035391,0.0002972484852132,0.83989852
1663128000000,2022-09-14 04:00:00,DOT/BTC,0.00035403,0.00035493,0.00035359,0.00035382,0.0013854133178544002,3.91558792
1663124400000,2022-09-14 03:00:00,DOT/BTC,0.0003525,0.00035503,0.00035247,0.00035384,0.0648034755845096,183.14344219
1663120800000,2022-09-14 02:00:00,DOT/BTC,0.00035131,0.00035184,0.00034978,0.00035182,0.0024052381310888,6.83655884
1663117200000,2022-09-14 01:00:00,DOT/BTC,0.00035157,0.00035212,0.00035067,0.00035192,0.002451075836276,6.96486655
1663113600000,2022-09-14 00:00:00,DOT/BTC,0.00035014,0.00035203,0.00034926,0.00035203,0.0238901252107812,67.86389004
1663110000000,2022-09-13 23:00:00,DOT/BTC,0.00035032,0.00035128,0.00034923,0.00035044,0.011788355468853599,33.63872694
1663106400000,2022-09-13 22:00:00,DOT/BTC,0.00035368,0.00035398,0.00034986,0.00035054,0.029761276414044403,84.90122786
1663102800000,2022-09-13 21:00:00,DOT/BTC,0.00035367,0.00035467,0.00035253,0.00035415,0.0506015474430195,142.88168133
1663099200000,2022-09-13 20:00:00,DOT/BTC,0.00035289,0.00035416,0.00035221,0.00035388,0.1005783939386604,284.21610133
1663095600000,2022-09-13 19:00:00,DOT/BTC,0.00035118,0.00035356,0.00035118,0.00035311,0.1767762874091253,500.62668123
1663092000000,2022-09-13 18:00:00,DOT/BTC,0.00034832,0.00035173,0.00034721,0.00035114,0.028804672376816002,82.0318744
1663088400000,2022-09-13 17:00:00,DOT/BTC,0.0003485,0.000349,0.00034764,0.00034826,0.048682683603809195,139.78832942
1663084800000,2022-09-13 16:00:00,DOT/BTC,0.0003474,0.00034938,0.00034704,0.00034925,0.029024628006,83.105592
1663081200000,2022-09-13 15:00:00,DOT/BTC,0.00034564,0.00034701,0.00034442,0.00034682,0.016554145171259,47.73122995
1663077600000,2022-09-13 14:00:00,DOT/BTC,0.00034576,0.00034664,0.00034405,0.0003451,0.013455560643300998,38.990323509999996
1663074000000,2022-09-13 13:00:00,DOT/BTC,0.00034323,0.00034561,0.00034253,0.00034516,0.0505627978980688,146.49089668
1663070400000,2022-09-13 12:00:00,DOT/BTC,0.00034924,0.00035322,0.00034293,0.00034398,4.646089432125578,13506.85921311
1663066800000,2022-09-13 11:00:00,DOT/BTC,0.00034435,0.00035041,0.00034435,0.00035025,0.011057019756945,31.56893578
1663063200000,2022-09-13 10:00:00,DOT/BTC,0.00034222,0.00034378,0.00034134,0.00034378,0.0015635421670564002,4.54808938
1663059600000,2022-09-13 09:00:00,DOT/BTC,0.0003437,0.00034395,0.00034043,0.00034166,0.0043955810295584,12.86536624
1663056000000,2022-09-13 08:00:00,DOT/BTC,0.00034407,0.00034462,0.00034314,0.00034318,0.013319211023247,38.81115165
1663052400000,2022-09-13 07:00:00,DOT/BTC,0.00034331,0.00034453,0.00034065,0.00034423,0.0122808996193568,35.67643616
1663048800000,2022-09-13 06:00:00,DOT/BTC,0.00034037,0.00034435,0.00033957,0.00034435,0.0067781135238245,19.68379127
1663045200000,2022-09-13 05:00:00,DOT/BTC,0.00034069,0.00034216,0.0003399,0.00034044,0.0885079250558904,259.98098066
1663041600000,2022-09-13 04:00:00,DOT/BTC,0.00034276,0.00034297,0.0003398,0.00034054,0.009915618469817002,29.117338550000003
1663038000000,2022-09-13 03:00:00,DOT/BTC,0.00034042,0.00034278,0.00033916,0.00034225,0.00417455743938,12.19739208
1663034400000,2022-09-13 02:00:00,DOT/BTC,0.00033914,0.00034152,0.00033773,0.00034102,0.0037970965100766,11.134527330000001
1663030800000,2022-09-13 01:00:00,DOT/BTC,0.00034098,0.00034157,0.00033895,0.0003397,0.072027883602661,212.03380513
1663027200000,2022-09-13 00:00:00,DOT/BTC,0.00034239,0.00034239,0.00034,0.00034161,0.0338370990828966,99.05184006
1663023600000,2022-09-12 23:00:00,DOT/BTC,0.00034324,0.00034414,0.00034196,0.00034196,0.0792569248899276,231.77250231
1663020000000,2022-09-12 22:00:00,DOT/BTC,0.00034201,0.00034416,0.00034201,0.0003425,0.007662574249299999,22.37247956
1663016400000,2022-09-12 21:00:00,DOT/BTC,0.0003473,0.00034738,0.00034317,0.00034324,0.0093642709752688,27.28199212
1663012800000,2022-09-12 20:00:00,DOT/BTC,0.00034575,0.0003472,0.00034417,0.00034679,0.004983039364260499,14.36903995
1663009200000,2022-09-12 19:00:00,DOT/BTC,0.00034546,0.00034597,0.00034441,0.00034522,0.007101981457630199,20.57233491
1663005600000,2022-09-12 18:00:00,DOT/BTC,0.00034633,0.00034633,0.00034451,0.00034546,0.0025347099652862004,7.33720247
1663002000000,2022-09-12 17:00:00,DOT/BTC,0.00034657,0.00034685,0.00034471,0.00034644,0.0309529053646608,89.34564532
1662998400000,2022-09-12 16:00:00,DOT/BTC,0.00034871,0.00034871,0.00034372,0.00034583,0.0451619302173414,130.58997258
1662994800000,2022-09-12 15:00:00,DOT/BTC,0.00035456,0.00035573,0.00034778,0.00034871,0.2958901446451337,848.52784447
1662991200000,2022-09-12 14:00:00,DOT/BTC,0.00035666,0.00035745,0.00035322,0.00035463,0.0867666163614759,244.66800993
1662987600000,2022-09-12 13:00:00,DOT/BTC,0.00035582,0.00035957,0.00035485,0.00035663,0.14032770240544878,393.48260776
1662984000000,2022-09-12 12:00:00,DOT/BTC,0.00035507,0.00035574,0.00035383,0.00035522,0.0833809114316352,234.73034016
1662980400000,2022-09-12 11:00:00,DOT/BTC,0.00036059,0.00036059,0.00035204,0.00035455,0.5263497703390115,1484.55724253
1662976800000,2022-09-12 10:00:00,DOT/BTC,0.00036022,0.00036155,0.00035819,0.00035976,0.159003555440316,441.97119035
1662973200000,2022-09-12 09:00:00,DOT/BTC,0.00035322,0.00035976,0.0003518,0.00035966,0.0450706226621322,125.31452667
1662969600000,2022-09-12 08:00:00,DOT/BTC,0.00035014,0.00035312,0.00034811,0.00035242,0.5212628159586243,1479.09544282
1662966000000,2022-09-12 07:00:00,DOT/BTC,0.00035314,0.00035352,0.00034952,0.00034952,0.008627522711782399,24.68391712
1662962400000,2022-09-12 06:00:00,DOT/BTC,0.00035136,0.0003532,0.00035136,0.00035292,0.00402306504279,11.39936825
1662958800000,2022-09-12 05:00:00,DOT/BTC,0.00035316,0.00035323,0.00035143,0.000352,0.0035408330143999996,10.0591847
1662955200000,2022-09-12 04:00:00,DOT/BTC,0.00035223,0.00035283,0.00035161,0.00035256,0.0154524631624272,43.82931462
1662951600000,2022-09-12 03:00:00,DOT/BTC,0.00035261,0.000353,0.00035055,0.0003517,0.007176630478962,20.40554586
1662948000000,2022-09-12 02:00:00,DOT/BTC,0.00035523,0.00035649,0.00035185,0.00035277,0.009287060378343,26.326105899999998
1662944400000,2022-09-12 01:00:00,DOT/BTC,0.00035039,0.00035585,0.00034901,0.00035543,0.0203225162052965,57.17726755
1662940800000,2022-09-12 00:00:00,DOT/BTC,0.00035282,0.0003534,0.00035118,0.0003512,0.005936867884072001,16.90452131
1662937200000,2022-09-11 23:00:00,DOT/BTC,0.00035345,0.00035432,0.00035232,0.00035303,0.0027607731527053,7.82022251
1662933600000,2022-09-11 22:00:00,DOT/BTC,0.00035326,0.00035439,0.00035155,0.00035377,0.0027707416186218,7.83204234
1662930000000,2022-09-11 21:00:00,DOT/BTC,0.00035546,0.00035552,0.00035137,0.00035343,0.0422055102098322,119.41688654
1662926400000,2022-09-11 20:00:00,DOT/BTC,0.00035688,0.00035776,0.00035477,0.00035571,0.15085489309144082,424.09517048000004
1662922800000,2022-09-11 19:00:00,DOT/BTC,0.0003579,0.00035806,0.00035734,0.00035761,0.0172779409430177,48.31503857
1662919200000,2022-09-11 18:00:00,DOT/BTC,0.00035819,0.00035841,0.00035712,0.00035817,0.0028141511241978,7.85702634
1662915600000,2022-09-11 17:00:00,DOT/BTC,0.00035954,0.00035972,0.00035774,0.00035864,0.0033749949466432005,9.41053688
1662912000000,2022-09-11 16:00:00,DOT/BTC,0.00035757,0.00035935,0.00035715,0.00035911,0.00431699094871,12.021361
1662908400000,2022-09-11 15:00:00,DOT/BTC,0.00035927,0.00035934,0.00035623,0.00035707,0.015029660530792601,42.09163618
1662904800000,2022-09-11 14:00:00,DOT/BTC,0.00036154,0.00036154,0.00035805,0.000359,0.01949605121665,54.30654935
1662901200000,2022-09-11 13:00:00,DOT/BTC,0.00036228,0.00036356,0.00036124,0.00036124,0.015890133516760798,43.98774642
1662897600000,2022-09-11 12:00:00,DOT/BTC,0.0003568,0.00036446,0.00035635,0.00036204,0.0312717510975156,86.37650839
1662894000000,2022-09-11 11:00:00,DOT/BTC,0.00035655,0.00035669,0.00035565,0.00035667,0.09049976366581261,253.73528378
1662890400000,2022-09-11 10:00:00,DOT/BTC,0.00035654,0.0003568,0.0003558,0.00035604,0.015322426131214803,43.035687370000005
1662886800000,2022-09-11 09:00:00,DOT/BTC,0.00035651,0.00035654,0.00035532,0.00035605,0.0083446131404845,23.43663289
1662883200000,2022-09-11 08:00:00,DOT/BTC,0.00035769,0.00035769,0.00035596,0.00035639,0.0142510009046587,39.98709533
1662879600000,2022-09-11 07:00:00,DOT/BTC,0.00035847,0.00035847,0.00035567,0.00035701,0.0046458666837265,13.01326765
1662876000000,2022-09-11 06:00:00,DOT/BTC,0.00035755,0.00035899,0.00035627,0.00035864,0.004833589615092801,13.47755302
1662872400000,2022-09-11 05:00:00,DOT/BTC,0.0003593,0.0003593,0.00035711,0.00035822,0.0023150913129156,6.46276398
1662868800000,2022-09-11 04:00:00,DOT/BTC,0.00035906,0.00035945,0.00035805,0.0003587,0.002421610688588,6.75107524
1662865200000,2022-09-11 03:00:00,DOT/BTC,0.00036023,0.00036023,0.00035804,0.00035868,0.0021054670519344,5.87004308
1662861600000,2022-09-11 02:00:00,DOT/BTC,0.00036015,0.00036046,0.00035869,0.00036046,0.0016286973382588,4.51838578
1662858000000,2022-09-11 01:00:00,DOT/BTC,0.00036135,0.00036181,0.00035897,0.00035971,0.0019437162510428,5.40356468
1662854400000,2022-09-11 00:00:00,DOT/BTC,0.00035943,0.00036211,0.00035943,0.00036084,0.013268374151325599,36.77079634
1662850800000,2022-09-10 23:00:00,DOT/BTC,0.00035773,0.00035961,0.00035773,0.00035891,0.0016130050634808998,4.49417699
1662847200000,2022-09-10 22:00:00,DOT/BTC,0.00035789,0.00035852,0.00035666,0.00035724,0.031199649479154,87.33526335
1662843600000,2022-09-10 21:00:00,DOT/BTC,0.00035951,0.00035951,0.00035588,0.00035709,0.0216043789964733,60.50121537
1662840000000,2022-09-10 20:00:00,DOT/BTC,0.00035815,0.00035968,0.00035717,0.00035968,0.005244398027456,14.58073295
1662836400000,2022-09-10 19:00:00,DOT/BTC,0.00035849,0.00035849,0.00035673,0.00035828,0.0016681573193271999,4.65601574
1662832800000,2022-09-10 18:00:00,DOT/BTC,0.00035988,0.00035988,0.00035862,0.00035862,0.0010898578602533998,3.03903257
1662829200000,2022-09-10 17:00:00,DOT/BTC,0.0003599,0.00036045,0.0003588,0.00036045,0.0011235155599485,3.11698033
1662825600000,2022-09-10 16:00:00,DOT/BTC,0.00036139,0.00036254,0.00035894,0.00035993,0.0137450356056056,38.18807992
1662822000000,2022-09-10 15:00:00,DOT/BTC,0.00036078,0.00036145,0.00035961,0.00036079,0.0038202314236516002,10.58851804
1662818400000,2022-09-10 14:00:00,DOT/BTC,0.00035942,0.00036109,0.00035934,0.00036019,0.0338506487476689,93.97997931
1662814800000,2022-09-10 13:00:00,DOT/BTC,0.00036211,0.00036389,0.00035908,0.00035934,0.006279551861216999,17.47523755
1662811200000,2022-09-10 12:00:00,DOT/BTC,0.00036115,0.00036275,0.00035899,0.00036196,0.0069445977300144,19.18609164
1662807600000,2022-09-10 11:00:00,DOT/BTC,0.00036051,0.00036165,0.0003605,0.0003612,5.010711513837372,13872.40175481
1662804000000,2022-09-10 10:00:00,DOT/BTC,0.00036302,0.00036302,0.00035912,0.00036048,0.0050646925270608,14.04985721
1662800400000,2022-09-10 09:00:00,DOT/BTC,0.00036151,0.00036257,0.00036101,0.00036257,0.0022309992508479,6.15329247
1662796800000,2022-09-10 08:00:00,DOT/BTC,0.00036071,0.00036262,0.00035879,0.00036164,0.20434244976263438,565.04382746
1662793200000,2022-09-10 07:00:00,DOT/BTC,0.00036267,0.00036319,0.00035896,0.00036013,0.39189908692704645,1088.21560805
