https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XCN,Volume BTC
1661558400,2022-08-27 00:00:00,XCN/BTC,0.000004262,0.000004334,0.000004157,0.00000431,49605.6048,0.2105006885957
1661472000,2022-08-26 00:00:00,XCN/BTC,0.000003922,0.000004265,0.000003875,0.000004265,75975.919,0.3033202268722
1661385600,2022-08-25 00:00:00,XCN/BTC,0.000003939,0.000003948,0.000003856,0.00000391,92540.0074,0.3628174489756
1661299200,2022-08-24 00:00:00,XCN/BTC,0.000003967,0.000004005,0.000003882,0.000003941,43675.8211,0.1708779045298
1661212800,2022-08-23 00:00:00,XCN/BTC,0.000004071,0.000004159,0.000003952,0.00000397,14351.7165,0.0592483042894
1661126400,2022-08-22 00:00:00,XCN/BTC,0.000004238,0.00000426,0.000004052,0.000004073,18286.8028,0.0750693302067
1661040000,2022-08-21 00:00:00,XCN/BTC,0.000004322,0.000004404,0.000004213,0.000004237,57470.7276,0.2491722512049
1660953600,2022-08-20 00:00:00,XCN/BTC,0.000004203,0.000004404,0.000003997,0.000004404,112839.0647,0.4727272057843
1660867200,2022-08-19 00:00:00,XCN/BTC,0.000003576,0.000004206,0.000003576,0.000004206,192323.2937,0.757657094505
1660780800,2022-08-18 00:00:00,XCN/BTC,0.000003538,0.000003672,0.000003529,0.000003575,15077.013,0.0541512693067
1660694400,2022-08-17 00:00:00,XCN/BTC,0.000003595,0.000003632,0.000003504,0.00000358,41477.3766,0.1481656753577
1660608000,2022-08-16 00:00:00,XCN/BTC,0.000003473,0.000003661,0.000003473,0.000003595,15588.6335,0.0561484586147
1660521600,2022-08-15 00:00:00,XCN/BTC,0.000003523,0.000003523,0.000003404,0.000003486,21195.837,0.0737373321214
1660435200,2022-08-14 00:00:00,XCN/BTC,0.000003612,0.000003612,0.000003485,0.000003529,25070.9584,0.0887964080068
1660348800,2022-08-13 00:00:00,XCN/BTC,0.000003569,0.000003592,0.000003507,0.000003563,9969.0126,0.0355518298445
1660262400,2022-08-12 00:00:00,XCN/BTC,0.000003681,0.000003737,0.000003564,0.000003569,25498.823,0.0938300035937
1660176000,2022-08-11 00:00:00,XCN/BTC,0.000003746,0.000003777,0.000003549,0.000003627,49460.1376,0.1795747338918
1660089600,2022-08-10 00:00:00,XCN/BTC,0.000003873,0.000003957,0.000003723,0.000003749,19564.28,0.0755050221333
1660003200,2022-08-09 00:00:00,XCN/BTC,0.000003681,0.000003907,0.000003663,0.000003852,64701.8714,0.2439033986198
1659916800,2022-08-08 00:00:00,XCN/BTC,0.000003687,0.000003706,0.000003523,0.000003619,56998.8785,0.2075062306433
1659830400,2022-08-07 00:00:00,XCN/BTC,0.000003773,0.000003816,0.000003656,0.000003703,345998.0776,1.286988493954
1659744000,2022-08-06 00:00:00,XCN/BTC,0.000003706,0.000003779,0.000003656,0.000003775,684165.8943,2.5298748529234
1659657600,2022-08-05 00:00:00,XCN/BTC,0.000003799,0.00000386,0.00000366,0.000003749,171568.0644,0.644711290113
1659571200,2022-08-04 00:00:00,XCN/BTC,0.000003845,0.000003917,0.000003779,0.000003779,20707.9994,0.0795027333912
1659484800,2022-08-03 00:00:00,XCN/BTC,0.000003932,0.000003966,0.000003715,0.000003857,85777.842,0.323515426247
1659398400,2022-08-02 00:00:00,XCN/BTC,0.000003944,0.000004057,0.000003858,0.000003904,200259.9496,0.7982796138675
1659312000,2022-08-01 00:00:00,XCN/BTC,0.000004088,0.00000411,0.000003952,0.000003968,131573.2559,0.5271936022987
1659225600,2022-07-31 00:00:00,XCN/BTC,0.000003827,0.0000041,0.000003767,0.0000041,163192.8777,0.640449722618
1659139200,2022-07-30 00:00:00,XCN/BTC,0.000003905,0.000003935,0.0000037,0.000003803,63381.7273,0.2425872522862
1659052800,2022-07-29 00:00:00,XCN/BTC,0.000003966,0.000004012,0.000003735,0.000003947,97508.3132,0.3810479259732
1658966400,2022-07-28 00:00:00,XCN/BTC,0.000004153,0.000004258,0.000003835,0.000003952,60555.9725,0.244841712723
1658880000,2022-07-27 00:00:00,XCN/BTC,0.000004247,0.000004307,0.000003952,0.000004185,50188.3326,0.2083380068947
1658793600,2022-07-26 00:00:00,XCN/BTC,0.000004376,0.000004519,0.000004234,0.000004234,111613.4802,0.4912282812973
1658707200,2022-07-25 00:00:00,XCN/BTC,0.000004243,0.000004423,0.000004195,0.000004338,97380.9083,0.4167824723844
1658620800,2022-07-24 00:00:00,XCN/BTC,0.000004305,0.000004387,0.000004142,0.000004205,11502.0991,0.0485552435074
1658534400,2022-07-23 00:00:00,XCN/BTC,0.000003957,0.000004415,0.000003893,0.000004319,166476.9194,0.701378023179
1658448000,2022-07-22 00:00:00,XCN/BTC,0.000004075,0.0000041,0.000003893,0.000003935,27253.168,0.108673626685
1658361600,2022-07-21 00:00:00,XCN/BTC,0.000003872,0.000004181,0.00000387,0.000004061,172653.3685,0.7002688497196
1658275200,2022-07-20 00:00:00,XCN/BTC,0.000003775,0.000003907,0.000003597,0.000003902,266893.334,0.9988536483981
1658188800,2022-07-19 00:00:00,XCN/BTC,0.000003952,0.000004241,0.000003711,0.000003832,345998.5175,1.3872133612893
1658102400,2022-07-18 00:00:00,XCN/BTC,0.000004324,0.000004382,0.000003952,0.000004006,107042.1455,0.4368650525393
1658016000,2022-07-17 00:00:00,XCN/BTC,0.000004434,0.00000452,0.000004226,0.000004341,96238.2384,0.415277971593
1657929600,2022-07-16 00:00:00,XCN/BTC,0.000004518,0.000004591,0.000004368,0.00000443,4821.1721,0.0213479048499
1657843200,2022-07-15 00:00:00,XCN/BTC,0.000004616,0.000004668,0.000004453,0.000004565,16240.335,0.0741417321065
1657756800,2022-07-14 00:00:00,XCN/BTC,0.00000473,0.000004817,0.000004498,0.000004596,62842.4209,0.2919442543338
1657670400,2022-07-13 00:00:00,XCN/BTC,0.000004872,0.000005085,0.00000468,0.000004683,106013.053,0.5135754712028
1657584000,2022-07-12 00:00:00,XCN/BTC,0.00000489,0.000005175,0.000004851,0.000004873,47174.1419,0.2363857129251
1657497600,2022-07-11 00:00:00,XCN/BTC,0.000004865,0.000005151,0.000004745,0.000004854,237647.0278,1.1836459093968
1657411200,2022-07-10 00:00:00,XCN/BTC,0.000004797,0.000005001,0.000004757,0.000004835,44395.1637,0.2169786137459
1657324800,2022-07-09 00:00:00,XCN/BTC,0.000004486,0.000004866,0.00000433,0.000004788,278592.7932,1.2879216378488
1657238400,2022-07-08 00:00:00,XCN/BTC,0.00000415,0.000004537,0.000003998,0.000004485,163530.0743,0.6881328087015
1657152000,2022-07-07 00:00:00,XCN/BTC,0.000004255,0.000004341,0.000003989,0.000004148,103627.2491691,0.42996372374094845
1657065600,2022-07-06 00:00:00,XCN/BTC,0.00000422,0.000004338,0.000004131,0.000004298,83856.8496,0.3553887509984
1656979200,2022-07-05 00:00:00,XCN/BTC,0.000004337,0.000004537,0.000004059,0.000004233,147582.28178088,0.62904490321641235
1656892800,2022-07-04 00:00:00,XCN/BTC,0.00000441,0.00000447,0.000004181,0.000004274,36825.55052651,0.15953867946276941
1656806400,2022-07-03 00:00:00,XCN/BTC,0.000004434,0.00000459,0.000004313,0.0000044,42216.0059243,0.189782235716192
1656720000,2022-07-02 00:00:00,XCN/BTC,0.000004492,0.000004523,0.000004316,0.000004354,42350.0092,0.1857167816615
1656633600,2022-07-01 00:00:00,XCN/BTC,0.000004373,0.00000448,0.00000409,0.000004467,295398.0259,1.2703220115932
1656547200,2022-06-30 00:00:00,XCN/BTC,0.000004346,0.000004621,0.000004011,0.000004322,115457.3726,0.4972626467958
1656460800,2022-06-29 00:00:00,XCN/BTC,0.000004333,0.000004405,0.00000421,0.000004327,90906.90420828,0.39022005374443052
1656374400,2022-06-28 00:00:00,XCN/BTC,0.000004325,0.00000447,0.00000406,0.000004404,64465.5246,0.2713710187952
1656288000,2022-06-27 00:00:00,XCN/BTC,0.000004041,0.000004306,0.000003956,0.000004306,29402.90310782,0.1216411766635838
1656201600,2022-06-26 00:00:00,XCN/BTC,0.000004028,0.000004157,0.000003967,0.000003967,7004.5664,0.0282954811313
1656115200,2022-06-25 00:00:00,XCN/BTC,0.000004205,0.000004261,0.000003955,0.00000403,7829.59398946,0.03230384413628704
1656028800,2022-06-24 00:00:00,XCN/BTC,0.000004133,0.000004195,0.00000402,0.000004144,31879.9437,0.1312876144585
1655942400,2022-06-23 00:00:00,XCN/BTC,0.00000434,0.00000434,0.000004041,0.000004099,29040.49478551,0.12139364633875904
1655856000,2022-06-22 00:00:00,XCN/BTC,0.000004492,0.000004566,0.00000424,0.000004354,60956.29446537,0.27103478171743411
1655769600,2022-06-21 00:00:00,XCN/BTC,0.000004014,0.000004472,0.000003901,0.000004472,182838.61840823,0.76518013817213418
1655683200,2022-06-20 00:00:00,XCN/BTC,0.000004089,0.000004254,0.000003889,0.000003952,33833.7554,0.1377420113722
1655596800,2022-06-19 00:00:00,XCN/BTC,0.000004218,0.000004551,0.000004062,0.000004089,58909.96609209,0.25702264668093841
1655510400,2022-06-18 00:00:00,XCN/BTC,0.000004335,0.00000459,0.000004131,0.000004218,167558.64522801,0.72493508948766569
1655424000,2022-06-17 00:00:00,XCN/BTC,0.000004245,0.000004326,0.000004,0.000004326,607594.1654646,2.53546566182567749
1655337600,2022-06-16 00:00:00,XCN/BTC,0.000003716,0.000004286,0.000003708,0.000004256,393603.1049857,1.5816998044140724
1655251200,2022-06-15 00:00:00,XCN/BTC,0.000003967,0.000004636,0.000002455,0.000003761,1826212.46876812,6.72645859321836764
1655164800,2022-06-14 00:00:00,XCN/BTC,0.00000589,0.000006362,0.000000098,0.000003963,32284993.31616714,19.3463150494542861
1655078400,2022-06-13 00:00:00,XCN/BTC,0.000005469,0.000006243,0.000005354,0.000005929,50639.86979416,0.29044553660775986
1654992000,2022-06-12 00:00:00,XCN/BTC,0.000005161,0.000005473,0.000005122,0.000005473,10047.066,0.0533559802929
1654905600,2022-06-11 00:00:00,XCN/BTC,0.000005368,0.000005498,0.000005149,0.00000518,130058.16745678,0.69091531458862543
1654819200,2022-06-10 00:00:00,XCN/BTC,0.000005333,0.000005418,0.000005137,0.000005384,18813.09298518,0.09910461427876882
1654732800,2022-06-09 00:00:00,XCN/BTC,0.00000536,0.000005531,0.000005181,0.00000534,173987.18788314,0.92618423731272639
1654646400,2022-06-08 00:00:00,XCN/BTC,0.000005207,0.000005356,0.00000512,0.000005348,113826.167,0.5913439711702
1654560000,2022-06-07 00:00:00,XCN/BTC,0.000005181,0.000005505,0.000005096,0.000005283,32377.78703841,0.17592067385075595
1654473600,2022-06-06 00:00:00,XCN/BTC,0.000005404,0.000005404,0.000005063,0.000005075,109557.82603618,0.56506252371666162
1654387200,2022-06-05 00:00:00,XCN/BTC,0.00000507,0.000005494,0.000004709,0.000005427,683442.22848183,3.3723416589469598
1654300800,2022-06-04 00:00:00,XCN/BTC,0.000005915,0.000005937,0.000004966,0.000005084,654300.62842767,3.39922631106796944
1654214400,2022-06-03 00:00:00,XCN/BTC,0.000005525,0.000005969,0.00000552,0.000005875,65280.935,0.385014301218
1654128000,2022-06-02 00:00:00,XCN/BTC,0.00000611,0.00000611,0.00000547,0.000005539,39256.25777241,0.21987231325758957
1654041600,2022-06-01 00:00:00,XCN/BTC,0.000005454,0.000006221,0.000005383,0.00000611,58043.17883763,0.32875514779446815
1653955200,2022-05-31 00:00:00,XCN/BTC,0.00000539,0.000005632,0.000005385,0.000005476,109479.80960471,0.60489551833218869
1653868800,2022-05-30 00:00:00,XCN/BTC,0.000005952,0.000005952,0.000005246,0.00000543,369178.41766094,1.98375050278839528
1653782400,2022-05-29 00:00:00,XCN/BTC,0.000005866,0.000006118,0.000005866,0.000005954,8101.06996724,0.04926108493277432
1653696000,2022-05-28 00:00:00,XCN/BTC,0.000006194,0.000006209,0.000005763,0.000005866,21806.66249184,0.13121340051073856
1653609600,2022-05-27 00:00:00,XCN/BTC,0.00000444,0.000006566,0.000004276,0.000006201,2594002.35002582,13.1499164422050709
1653523200,2022-05-26 00:00:00,XCN/BTC,0.00000347,0.00000444,0.00000347,0.00000444,3150317.12774946,11.91819320343539447
1653436800,2022-05-25 00:00:00,XCN/BTC,0.00000332,0.000003559,0.000003282,0.000003557,2043892.42442948,6.94117452030736999
1653350400,2022-05-24 00:00:00,XCN/BTC,0.000003307,0.000003407,0.000003254,0.00000329,279890.43369219,0.92015817104208499
1653264000,2022-05-23 00:00:00,XCN/BTC,0.000003265,0.000003367,0.00000318,0.000003353,156037.32398149,0.5129805478866646
1653177600,2022-05-22 00:00:00,XCN/BTC,0.000003044,0.000003197,0.000003,0.000003197,328723.85380763,1.02927041317089311
1653091200,2022-05-21 00:00:00,XCN/BTC,0.000003107,0.000003128,0.000002974,0.00000307,372870.09332312,1.13675039934769568
1653004800,2022-05-20 00:00:00,XCN/BTC,0.000002941,0.000003134,0.000002701,0.000003081,1340636.2993,3.793542074468
1652918400,2022-05-19 00:00:00,XCN/BTC,0.0000033,0.000003402,0.000002623,0.000002918,3435932.99038824,10.49242122557434154
1652832000,2022-05-18 00:00:00,XCN/BTC,0.000003023,0.000004712,0.000002463,0.000003303,23106349.82329431,72.24338432446880753
1652745600,2022-05-17 00:00:00,XCN/BTC,0.000003499,0.000003499,0.000002993,0.000002993,828489.5806,2.6152867591019
1652659200,2022-05-16 00:00:00,XCN/BTC,0.000003129,0.000003534,0.000003123,0.000003438,831196.98621209,2.81142858258507986
1652572800,2022-05-15 00:00:00,XCN/BTC,0.00000311,0.000003213,0.000002854,0.000003128,761680.80607889,2.31425091699228572
1652486400,2022-05-14 00:00:00,XCN/BTC,0.00000291,0.000003148,0.00000281,0.000003084,333193.6544,1.0166723858238
1652400000,2022-05-13 00:00:00,XCN/BTC,0.000002782,0.000003092,0.000002676,0.000002951,280358.87597037,0.79461097164419888
1652313600,2022-05-12 00:00:00,XCN/BTC,0.00000252,0.000002827,0.000002445,0.000002791,854319.05466441,2.26254138007548359
1652227200,2022-05-11 00:00:00,XCN/BTC,0.000002749,0.000002841,0.000002389,0.000002508,922646.66091337,2.44373918534924708
1652140800,2022-05-10 00:00:00,XCN/BTC,0.000002529,0.000002769,0.00000227,0.000002769,812743.6185,2.0096458595237
1652054400,2022-05-09 00:00:00,XCN/BTC,0.000002344,0.000002647,0.000002341,0.000002496,1049527.10755067,2.60179676787117724
1651968000,2022-05-08 00:00:00,XCN/BTC,0.000002409,0.000002545,0.000002131,0.000002358,1832681.21975759,4.20035319797637661
1651881600,2022-05-07 00:00:00,XCN/BTC,0.000002304,0.000002434,0.000002172,0.000002396,408142.07695874,0.91543918530559774
1651795200,2022-05-06 00:00:00,XCN/BTC,0.000002183,0.000002345,0.000002176,0.000002276,510781.6207,1.1521064782538
1651708800,2022-05-05 00:00:00,XCN/BTC,0.000002213,0.000002449,0.000002104,0.000002168,885677.81909185,1.96507099619668605
1651622400,2022-05-04 00:00:00,XCN/BTC,0.000002243,0.000002312,0.000002133,0.000002219,209719.822,0.462080041887
1651536000,2022-05-03 00:00:00,XCN/BTC,0.000002139,0.000002311,0.000002128,0.000002238,664697.66779591,1.44522543457269832
1651449600,2022-05-02 00:00:00,XCN/BTC,0.000002065,0.000002194,0.000001973,0.000002127,1248075.15884737,2.60036910040408761
1651363200,2022-05-01 00:00:00,XCN/BTC,0.00000222,0.000002362,0.000001969,0.00000209,1934914.47388653,4.15508384685867998
1651276800,2022-04-30 00:00:00,XCN/BTC,0.000002216,0.000002283,0.00000214,0.0000022,371258.49374762,0.8125085195833783
1651190400,2022-04-29 00:00:00,XCN/BTC,0.000002186,0.000002271,0.000001947,0.000002238,176966.4119,0.3688989891617
1651104000,2022-04-28 00:00:00,XCN/BTC,0.00000237,0.000002378,0.000002144,0.000002187,348179.3872,0.7877978622158
1651017600,2022-04-27 00:00:00,XCN/BTC,0.000002214,0.000002375,0.000002171,0.000002362,534493.3537,1.2234788867646
1650931200,2022-04-26 00:00:00,XCN/BTC,0.000002319,0.000002408,0.000002195,0.000002195,318709.9189,0.7416533113787
1650844800,2022-04-25 00:00:00,XCN/BTC,0.000002407,0.000002571,0.000002331,0.000002336,488713.2691,1.19142090613
1650758400,2022-04-24 00:00:00,XCN/BTC,0.000002509,0.000002575,0.000002336,0.000002398,517403.17102769,1.26615118422676382
1650672000,2022-04-23 00:00:00,XCN/BTC,0.000002486,0.000002633,0.000002368,0.000002517,450399.30786266,1.13427127043884568
1650585600,2022-04-22 00:00:00,XCN/BTC,0.000002456,0.000002517,0.000002309,0.000002456,431553.01690308,1.04316992695266442
1650499200,2022-04-21 00:00:00,XCN/BTC,0.0000025,0.000002537,0.000002402,0.00000246,122194.86744146,0.30183877823748182
1650412800,2022-04-20 00:00:00,XCN/BTC,0.000002695,0.000002754,0.000002402,0.00000253,255611.00212754,0.65698118455798074
1650326400,2022-04-19 00:00:00,XCN/BTC,0.000002613,0.000002804,0.000002571,0.000002719,226155.21390443,0.61565643927218947
1650240000,2022-04-18 00:00:00,XCN/BTC,0.000002833,0.000002952,0.000002594,0.000002594,176489.89061059,0.5028648414115678
1650153600,2022-04-17 00:00:00,XCN/BTC,0.000002507,0.000002837,0.000002474,0.000002831,305204.23556632,0.80381597276254286
1650067200,2022-04-16 00:00:00,XCN/BTC,0.000002457,0.000002514,0.000002313,0.000002514,191830.16009162,0.46053101911858408
1649980800,2022-04-15 00:00:00,XCN/BTC,0.000002497,0.000002777,0.00000231,0.000002445,1020068.39146311,2.65386722101700941
1649894400,2022-04-14 00:00:00,XCN/BTC,0.000002514,0.000002576,0.000002374,0.000002526,877414.08805643,2.14681258709967634
1649808000,2022-04-13 00:00:00,XCN/BTC,0.000002443,0.00000258,0.000002396,0.000002513,424846.32612044,1.05111782579332288
1649721600,2022-04-12 00:00:00,XCN/BTC,0.000002406,0.000002535,0.00000238,0.000002433,503206.84692372,1.23466400817707216
1649635200,2022-04-11 00:00:00,XCN/BTC,0.00000249,0.000002515,0.000002286,0.000002402,902224.60771852,2.15632276605055612
1649548800,2022-04-10 00:00:00,XCN/BTC,0.000002431,0.000002543,0.000002307,0.000002486,52015416.27714253,125.03494985130146941
1649462400,2022-04-09 00:00:00,XCN/BTC,0.000002221,0.000002471,0.000002145,0.000002435,70565546.71942265,162.31704746645595836
1649376000,2022-04-08 00:00:00,XCN/BTC,0.000001998,0.000002305,0.000001998,0.000002221,81181408.92427559,175.19879380860960583
1649289600,2022-04-07 00:00:00,XCN/BTC,0.000002011,0.00000208,0.0000019,0.000002001,62935094.27978531,123.68311186747489117
1649203200,2022-04-06 00:00:00,XCN/BTC,0.000001714,0.000002028,0.000001659,0.00000201,23959229.48929181,43.55192528002865052
1649116800,2022-04-05 00:00:00,XCN/BTC,0.000001761,0.000001776,0.000001659,0.000001714,24726402.8094,42.8356219617574
1649030400,2022-04-04 00:00:00,XCN/BTC,0.000001916,0.000001971,0.000001739,0.000001761,35241810.55455262,65.79492931823273172
1648944000,2022-04-03 00:00:00,XCN/BTC,0.000001908,0.000001983,0.000001836,0.000001916,40670750.63307817,77.58816160505477233
1648857600,2022-04-02 00:00:00,XCN/BTC,0.00000107,0.00000199,0.00000107,0.00000191,34205348.28055923,59.39232595135867493
