https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZRX,Volume USDT
1656979200,2022-07-05 00:00:00,ZRX/USDT,0.30407328,0.3061058,0.29551787,0.3061058,213.55085326,711.71088845
1656892800,2022-07-04 00:00:00,ZRX/USDT,0.29323474,0.29995679,0.28732044,0.2970027,596.35034907,2057.41240035
1656806400,2022-07-03 00:00:00,ZRX/USDT,0.2965871,0.30039644,0.29389444,0.29644776,13.36249077,44.99239514
1656720000,2022-07-02 00:00:00,ZRX/USDT,0.3058796,0.3058796,0.29482632,0.29834105,341.21888775,1148.12745528
1656633600,2022-07-01 00:00:00,ZRX/USDT,0.3290287,0.3334463,0.3,0.30646377,1333.24465467,4379.6047862
1656547200,2022-06-30 00:00:00,ZRX/USDT,0.33693143,0.34227507,0.31950091,0.31950091,1696.61090212,5162.41774136
1656460800,2022-06-29 00:00:00,ZRX/USDT,0.31940069,0.36499348,0.31940069,0.35374904,4252.91419381,12128.35009005
1656374400,2022-06-28 00:00:00,ZRX/USDT,0.3299815,0.34048543,0.31715879,0.31715879,190.96552509,577.70389882
1656288000,2022-06-27 00:00:00,ZRX/USDT,0.31697301,0.35,0.31677955,0.32319442,1738.01315386,5147.91623292
1656201600,2022-06-26 00:00:00,ZRX/USDT,0.31003894,0.33972651,0.3071186,0.31983614,849.879182,2607.47714496
1656115200,2022-06-25 00:00:00,ZRX/USDT,0.30275615,0.30934706,0.28984268,0.306885,559.08214364,1880.48320844
1656028800,2022-06-24 00:00:00,ZRX/USDT,0.2940057,0.3038,0.2891106,0.3014982,273.87337075,924.40736275
1655942400,2022-06-23 00:00:00,ZRX/USDT,0.2814183,0.2944375,0.27506384,0.27506384,48.31208859,171.19819103
1655856000,2022-06-22 00:00:00,ZRX/USDT,0.26863334,0.3038,0.26779256,0.28376874,47.2876811,169.82895711
1655769600,2022-06-21 00:00:00,ZRX/USDT,0.28563086,0.29902546,0.27800317,0.28481976,751.10410133,2640.45166456
1655683200,2022-06-20 00:00:00,ZRX/USDT,0.2562864,0.2837314,0.2562864,0.27374896,359.91416395,1312.72361839
1655596800,2022-06-19 00:00:00,ZRX/USDT,0.25,0.26949999,0.23874308,0.263736,31.73364677,124.82675429
1655510400,2022-06-18 00:00:00,ZRX/USDT,0.25,0.25201667,0.218,0.24518126,3077.0821452,13824.73749383
1655424000,2022-06-17 00:00:00,ZRX/USDT,0.26200853,0.30409575,0.2600788,0.30409575,102.13644403,379.27490625
1655337600,2022-06-16 00:00:00,ZRX/USDT,0.27601142,0.30991638,0.2725394,0.272958,914.71622576,3194.1981964
1655251200,2022-06-15 00:00:00,ZRX/USDT,0.25,0.26449271,0.225548,0.26449271,157.62773023,661.62042428
1655164800,2022-06-14 00:00:00,ZRX/USDT,0.2403348,0.25261854,0.2285871,0.23610739,861.54200055,3458.98114284
1655078400,2022-06-13 00:00:00,ZRX/USDT,0.3,0.3,0.2422146,0.2422146,1253.62530622,4671.41023746
1654992000,2022-06-12 00:00:00,ZRX/USDT,0.325,0.325,0.3,0.3,6756.82140162,21811.56811358
1654905600,2022-06-11 00:00:00,ZRX/USDT,0.36635,0.36635,0.32926599,0.33651655,482.11306301,1385.62999231
1654819200,2022-06-10 00:00:00,ZRX/USDT,0.38652362,0.38922225,0.35918938,0.36519697,2243.06203948,5934.06369763
1654732800,2022-06-09 00:00:00,ZRX/USDT,0.39655746,0.4291832,0.38971983,0.39076132,643.27347182,1529.55892803
1654646400,2022-06-08 00:00:00,ZRX/USDT,0.4085927,0.41145299,0.39655746,0.39655746,128.74957943,318.00136656
1654560000,2022-06-07 00:00:00,ZRX/USDT,0.40843599,0.41417926,0.39295998,0.41092602,214.22090635,537.16615159
1654473600,2022-06-06 00:00:00,ZRX/USDT,0.41290196,0.43294612,0.41290196,0.42670388,2077.6142045,4892.36064046
1654387200,2022-06-05 00:00:00,ZRX/USDT,0.39041104,0.40682536,0.39041104,0.40371935,210.09125716,521.90196174
1654300800,2022-06-04 00:00:00,ZRX/USDT,0.38821288,0.39564698,0.38708077,0.39564698,128.70183572,330.58740032
1654214400,2022-06-03 00:00:00,ZRX/USDT,0.4073272,0.40863287,0.38418827,0.39362976,10039.4803249,25143.59367003
1654128000,2022-06-02 00:00:00,ZRX/USDT,0.40152543,0.40749247,0.38506761,0.39692426,1110.28575266,2829.08035794
1654041600,2022-06-01 00:00:00,ZRX/USDT,0.42399547,0.45,0.39587084,0.39587084,5111.78097024,11748.25865496
1653955200,2022-05-31 00:00:00,ZRX/USDT,0.42844742,0.43294612,0.40668939,0.42243675,2070.11638167,4886.02205983
1653868800,2022-05-30 00:00:00,ZRX/USDT,0.39551998,0.42399547,0.39551998,0.42199956,122.15978691,299.64529289
1653782400,2022-05-29 00:00:00,ZRX/USDT,0.38431279,0.3864132,0.37689656,0.38401622,2057.65783917,5382.80806549
1653696000,2022-05-28 00:00:00,ZRX/USDT,0.37654859,0.383949,0.37205732,0.37899786,808.60235373,2131.3058892
1653609600,2022-05-27 00:00:00,ZRX/USDT,0.37726943,0.38577534,0.3644725,0.36998866,1075.44277746,2876.08359288
1653523200,2022-05-26 00:00:00,ZRX/USDT,0.418559,0.42399547,0.375,0.390745,3087.95054522,7980.64172756
1653436800,2022-05-25 00:00:00,ZRX/USDT,0.41963509,0.43661945,0.41185633,0.41832517,4492.72423642,10412.3302445
1653350400,2022-05-24 00:00:00,ZRX/USDT,0.42844742,0.43294612,0.40062047,0.42844742,211.63161721,508.05402518
1653264000,2022-05-23 00:00:00,ZRX/USDT,0.44839777,0.51243892,0.41963509,0.41963509,5841.48001737,12391.74361027
1653177600,2022-05-22 00:00:00,ZRX/USDT,0.44007443,0.46285184,0.43299287,0.44681916,1202.22844246,2689.96952748
1653091200,2022-05-21 00:00:00,ZRX/USDT,0.43217999,0.43812615,0.42240658,0.42419385,2265.28696267,5284.17523827
1653004800,2022-05-20 00:00:00,ZRX/USDT,0.402,0.47777777,0.39798,0.44749855,10563.86666105,23934.99294199
1652918400,2022-05-19 00:00:00,ZRX/USDT,0.37303393,0.39628181,0.36047351,0.38478649,692.25808719,1798.34883589
1652832000,2022-05-18 00:00:00,ZRX/USDT,0.41966148,0.42218294,0.37,0.37,2091.8755416,5256.7599066
1652745600,2022-05-17 00:00:00,ZRX/USDT,0.41204385,0.42550001,0.39925495,0.41310952,219.09156167,530.29528945
1652659200,2022-05-16 00:00:00,ZRX/USDT,0.44761499,0.449991,0.38870999,0.40045891,5708.99972495,14178.9789281
1652572800,2022-05-15 00:00:00,ZRX/USDT,0.42860383,0.4477729,0.40937789,0.44761499,668.69295192,1558.79003073
1652486400,2022-05-14 00:00:00,ZRX/USDT,0.39508334,0.42405772,0.35745525,0.40847262,1422.60590845,3641.30243497
1652400000,2022-05-13 00:00:00,ZRX/USDT,0.34781649,0.40438827,0.33980897,0.37189668,648.28909097,1732.40006197
1652313600,2022-05-12 00:00:00,ZRX/USDT,0.36931033,0.37970437,0.32192666,0.32821597,7969.61426768,22909.92786408
1652227200,2022-05-11 00:00:00,ZRX/USDT,0.50921696,0.50921696,0.37405874,0.39860993,5310.83556707,13070.92776567
1652140800,2022-05-10 00:00:00,ZRX/USDT,0.49560001,0.58084762,0.48279722,0.50550524,4476.0305603,8669.48740896
1652054400,2022-05-09 00:00:00,ZRX/USDT,0.62719507,0.63791545,0.5,0.50848144,9717.27318566,17605.15236364
1651968000,2022-05-08 00:00:00,ZRX/USDT,0.67225561,0.67365206,0.61494463,0.62409667,3492.15388413,5579.6491536
1651881600,2022-05-07 00:00:00,ZRX/USDT,0.70979272,0.71488071,0.65442092,0.67136577,4633.61479665,6649.67385073
1651795200,2022-05-06 00:00:00,ZRX/USDT,0.7193102,0.73754082,0.67848838,0.70736048,62507.01531791,91701.12699976
1651708800,2022-05-05 00:00:00,ZRX/USDT,0.80666029,0.82614529,0.68655278,0.71702628,4328.04291476,5784.28508226
1651622400,2022-05-04 00:00:00,ZRX/USDT,0.70343145,0.80054029,0.70343145,0.79721643,2655.7338491,3577.55446316
1651536000,2022-05-03 00:00:00,ZRX/USDT,0.71518477,0.745285,0.67693724,0.69543002,2455.75005056,3466.91949406
1651449600,2022-05-02 00:00:00,ZRX/USDT,0.72088462,0.77152076,0.69032898,0.71323311,499.43784068,694.15499312
1651363200,2022-05-01 00:00:00,ZRX/USDT,0.75545643,0.75545643,0.68561251,0.71639443,3844.29421619,5455.75686772
1651276800,2022-04-30 00:00:00,ZRX/USDT,0.75217817,0.85,0.75,0.75,10979.93007082,13883.16998827
1651190400,2022-04-29 00:00:00,ZRX/USDT,0.81389544,0.81389544,0.74503962,0.74527119,3333.51635442,4239.34052075
1651104000,2022-04-28 00:00:00,ZRX/USDT,0.88928818,0.92826533,0.81,0.81,4635.30575946,5277.9768035
1651017600,2022-04-27 00:00:00,ZRX/USDT,0.83035252,0.90775248,0.8113182,0.87472597,8073.95332932,9379.51243447
1650931200,2022-04-26 00:00:00,ZRX/USDT,0.78132876,0.88757911,0.75028846,0.83301119,8107.9601753,9872.85680367
1650844800,2022-04-25 00:00:00,ZRX/USDT,0.80485877,0.83142971,0.73,0.77568827,19326.44743384,26121.99587057
1650758400,2022-04-24 00:00:00,ZRX/USDT,0.84981977,0.8532768,0.8,0.81003313,16487.16665795,19610.57073655
1650672000,2022-04-23 00:00:00,ZRX/USDT,0.86544872,0.91570716,0.8339569,0.8377311,18269.63750252,21136.89456316
1650585600,2022-04-22 00:00:00,ZRX/USDT,0.94590952,0.99556968,0.8456311,0.85353818,20961.70199315,22731.09772178
1650499200,2022-04-21 00:00:00,ZRX/USDT,1.08797184,1.17809649,0.92595388,0.94414171,85661.02150593,81670.84462114
1650412800,2022-04-20 00:00:00,ZRX/USDT,0.73088168,1.0879676,0.70513049,1.0879676,37600.94214176,39301.81978662
1650326400,2022-04-19 00:00:00,ZRX/USDT,0.71478776,0.73211023,0.69413876,0.73088437,9258.99407244,12751.97657203
1650240000,2022-04-18 00:00:00,ZRX/USDT,0.68353374,0.7096013,0.65755708,0.7096013,5184.51652965,7390.70691343
1650162114,2022-04-17 02:21:54,ZRX/USDT,0.68353374,0.68353374,0.68353374,0.68353374,0.0,0.0
1650153600,2022-04-17 00:00:00,ZRX/USDT,0.71879971,0.72070286,0.68239873,0.68353374,4679.51932675,6710.91930848
1650071505,2022-04-16 01:11:45,ZRX/USDT,0.72946119,0.72946119,0.72946119,0.72946119,0.0,0.0
1650067200,2022-04-16 00:00:00,ZRX/USDT,0.73881849,0.73968174,0.71241007,0.72946119,1351.53248463,1873.09231825
1649980800,2022-04-15 00:00:00,ZRX/USDT,0.74281981,0.76757807,0.72209785,0.73644395,851.65460671,1161.07989118
1649894400,2022-04-14 00:00:00,ZRX/USDT,0.75885477,0.79553065,0.73712669,0.74257591,4866.01619239,6450.51142064
1649808000,2022-04-13 00:00:00,ZRX/USDT,0.71084036,0.77592942,0.70743686,0.76227609,2124.46932835,2835.13294166
1649721600,2022-04-12 00:00:00,ZRX/USDT,0.68278603,0.71559443,0.66293564,0.70736048,2860.73664596,4138.42094225
1649635200,2022-04-11 00:00:00,ZRX/USDT,0.75076069,0.75076069,0.67848838,0.68176739,2469.23023495,3503.93084357
1649548800,2022-04-10 00:00:00,ZRX/USDT,0.79618379,0.80338139,0.7490923,0.7490923,1509.50920274,1944.14194841
1649462400,2022-04-09 00:00:00,ZRX/USDT,0.77867733,0.81873285,0.77605439,0.80085945,1701.53210603,2123.49236341
1649376000,2022-04-08 00:00:00,ZRX/USDT,0.75572011,0.8117341,0.75572011,0.76584132,11081.79123318,13978.5250119
1649289600,2022-04-07 00:00:00,ZRX/USDT,0.7050571,0.75122987,0.69281144,0.74973802,3468.24229705,4726.92602957
1649203200,2022-04-06 00:00:00,ZRX/USDT,0.80454474,0.80739142,0.70008596,0.71267738,8801.52894411,11284.99070535
1649116800,2022-04-05 00:00:00,ZRX/USDT,0.87392916,0.88030215,0.81213607,0.81213607,1472.03531232,1716.5340135
1649030400,2022-04-04 00:00:00,ZRX/USDT,0.904012,0.90531004,0.82380671,0.89576681,7312.88754818,8440.27924882
1648944000,2022-04-03 00:00:00,ZRX/USDT,0.85150058,0.95060894,0.82858961,0.91207319,162869.08513442,178259.25233477
1648857600,2022-04-02 00:00:00,ZRX/USDT,0.8114119,0.87360389,0.80632615,0.86480356,5759.25014461,6869.44427628
1648771200,2022-04-01 00:00:00,ZRX/USDT,0.77365671,0.89,0.73253957,0.80556944,223104.57443433,264459.40598287
1648684800,2022-03-31 00:00:00,ZRX/USDT,0.81580134,0.84172925,0.75650588,0.77127,7626.18144557,9605.09619493
1648598400,2022-03-30 00:00:00,ZRX/USDT,0.72830219,0.85,0.69510719,0.8180846,200432.1017213,240525.16611203
1648512000,2022-03-29 00:00:00,ZRX/USDT,0.69474267,0.74756204,0.69281144,0.72987711,3749.34231309,5210.3509273
1648425600,2022-03-28 00:00:00,ZRX/USDT,0.72169417,0.75581748,0.68959047,0.69474267,16956.796601,22956.22424489
1648339200,2022-03-27 00:00:00,ZRX/USDT,0.62516246,0.83290897,0.62065832,0.72816325,38307.08487699,51048.424095
1648252800,2022-03-26 00:00:00,ZRX/USDT,0.58579128,0.63914017,0.57829913,0.62822071,4431.21065804,7326.7882345
1648166400,2022-03-25 00:00:00,ZRX/USDT,0.58694824,0.6075065,0.57227549,0.58123392,3160.89329159,5337.12674583
1648080000,2022-03-24 00:00:00,ZRX/USDT,0.59227497,0.59350016,0.56810028,0.59082938,8572.59446227,14710.87162078
1647993600,2022-03-23 00:00:00,ZRX/USDT,0.55635548,0.58999376,0.5541264,0.58999376,23813.68439821,41503.59065224
1647907200,2022-03-22 00:00:00,ZRX/USDT,0.54834268,0.57400335,0.5328,0.57029847,11224.21052003,20139.66780099
1647820800,2022-03-21 00:00:00,ZRX/USDT,0.54681582,0.56213651,0.53251463,0.5494733,2578.09306068,4694.52542003
1647734400,2022-03-20 00:00:00,ZRX/USDT,0.54594119,0.55629541,0.53358928,0.54992448,2784.44525491,5134.75529402
1647648000,2022-03-19 00:00:00,ZRX/USDT,0.53915375,0.56086516,0.53358928,0.54257874,340.90796004,623.30248618
1647561600,2022-03-18 00:00:00,ZRX/USDT,0.51532094,0.54117088,0.50513548,0.53791393,3238.84089797,6251.60158475
1647475200,2022-03-17 00:00:00,ZRX/USDT,0.51112005,0.52250152,0.50802442,0.51636747,815.91489805,1588.35140763
1647388800,2022-03-16 00:00:00,ZRX/USDT,0.48986349,0.51169942,0.48986349,0.5076535,6765.70258016,13384.09552367
1647302400,2022-03-15 00:00:00,ZRX/USDT,0.49076057,0.49333558,0.4716657,0.491233,557.17157426,1163.21369416
1647216000,2022-03-14 00:00:00,ZRX/USDT,0.47169603,0.49006406,0.47072936,0.48974878,1538.79452661,3169.34309722
1647129600,2022-03-13 00:00:00,ZRX/USDT,0.49383404,0.49791558,0.47448956,0.47448956,2537.53766385,5268.63386994
1647043200,2022-03-12 00:00:00,ZRX/USDT,0.49591356,0.50112065,0.49263468,0.50037718,415.02792824,833.08000627
1646956800,2022-03-11 00:00:00,ZRX/USDT,0.50119364,0.50639633,0.48418384,0.48753862,799.09262153,1609.10925854
1646870400,2022-03-10 00:00:00,ZRX/USDT,0.51175468,0.51687222,0.49,0.50330122,10082.81164984,19974.441504
1646784000,2022-03-09 00:00:00,ZRX/USDT,0.49591356,0.53838396,0.49591356,0.51421239,8758.37255114,16673.92254078
1646697600,2022-03-08 00:00:00,ZRX/USDT,0.48060401,0.49591356,0.4727182,0.49591356,7439.65728787,15447.85725623
1646611200,2022-03-07 00:00:00,ZRX/USDT,0.47567202,0.49167971,0.46099759,0.47562065,3031.69570015,6417.69715584
1646524800,2022-03-06 00:00:00,ZRX/USDT,0.50269448,0.50269448,0.48,0.48435509,637.96980346,1309.82811006
1646438400,2022-03-05 00:00:00,ZRX/USDT,0.48571358,0.5063824,0.48,0.5063824,269.15947991,546.30844606
1646352000,2022-03-04 00:00:00,ZRX/USDT,0.52255795,0.52797552,0.49081357,0.49081357,3454.79052738,6693.38400206
1646265600,2022-03-03 00:00:00,ZRX/USDT,0.56810028,0.581921,0.52804481,0.53445005,71487.40228046,129769.83050342
1646179200,2022-03-02 00:00:00,ZRX/USDT,0.56219721,0.61327945,0.54916816,0.57096969,18028.08862549,30813.37552948
1646092800,2022-03-01 00:00:00,ZRX/USDT,0.58,0.59161853,0.53,0.57327381,4888.47590559,8746.89014748
1646006400,2022-02-28 00:00:00,ZRX/USDT,0.51720987,0.57400335,0.51720987,0.57400335,2997.00662151,5552.45990549
1645920000,2022-02-27 00:00:00,ZRX/USDT,0.54803018,0.56213651,0.5171281,0.51858877,185.19903458,340.7981288
1645833600,2022-02-26 00:00:00,ZRX/USDT,0.53980159,0.56133195,0.53698354,0.5381325,1397.25620569,2540.74570649
1645747200,2022-02-25 00:00:00,ZRX/USDT,0.51169942,0.54436471,0.49596711,0.54436471,2872.76161177,5616.98601204
1645660800,2022-02-24 00:00:00,ZRX/USDT,0.52255795,0.52255795,0.45,0.50117476,9262.52394102,19957.90231418
1645574400,2022-02-23 00:00:00,ZRX/USDT,0.5444712,0.57395904,0.50609806,0.53095848,615.53822188,1165.4022269
1645488000,2022-02-22 00:00:00,ZRX/USDT,0.52296661,0.54479465,0.50117476,0.54479465,1649.72835626,3149.02165444
1645401600,2022-02-21 00:00:00,ZRX/USDT,0.57115615,0.5872055,0.5171281,0.52660293,2478.89052921,4403.13881515
1645315200,2022-02-20 00:00:00,ZRX/USDT,0.58888828,0.59440528,0.55,0.57400335,5831.43015089,10369.1810993
1645228800,2022-02-19 00:00:00,ZRX/USDT,0.59975503,0.60225723,0.563,0.5910534,5078.2770963,8862.01589915
1645142400,2022-02-18 00:00:00,ZRX/USDT,0.6253224,0.63449006,0.59120514,0.59430337,3534.97137512,5878.1969581
1645056000,2022-02-17 00:00:00,ZRX/USDT,0.6774221,0.6774221,0.60850642,0.62160092,1116.29392428,1774.0283675
1644969600,2022-02-16 00:00:00,ZRX/USDT,0.64330642,0.69451793,0.63123073,0.6774221,3434.82928571,5180.47167244
1644883200,2022-02-15 00:00:00,ZRX/USDT,0.59482941,0.64838758,0.58031248,0.64069919,4196.71620489,6654.34357351
1644796800,2022-02-14 00:00:00,ZRX/USDT,0.60429913,0.60429913,0.57632421,0.59650896,3836.43603844,6571.85893559
1644710400,2022-02-13 00:00:00,ZRX/USDT,0.61347124,0.63106979,0.59335688,0.60807741,2736.69683213,4498.40906108
1644624000,2022-02-12 00:00:00,ZRX/USDT,0.61716824,0.62935017,0.6,0.61763401,2940.63054047,4802.12434049
1644537600,2022-02-11 00:00:00,ZRX/USDT,0.66910458,0.67914114,0.605,0.617634,7073.41421868,10923.77469727
1644451200,2022-02-10 00:00:00,ZRX/USDT,0.7175831,0.72183932,0.66849963,0.67667935,5750.77910126,8299.50683118
1644364800,2022-02-09 00:00:00,ZRX/USDT,0.68664703,0.7118,0.6660128,0.70132743,3912.67396991,5633.96403315
1644278400,2022-02-08 00:00:00,ZRX/USDT,0.68580367,0.70220632,0.62096074,0.68682954,5065.92526953,7748.91796066
1644192000,2022-02-07 00:00:00,ZRX/USDT,0.64638027,0.69451793,0.64638027,0.6799437,4510.64957991,6655.35170225
1644105600,2022-02-06 00:00:00,ZRX/USDT,0.65733092,0.66376436,0.62725074,0.65791039,1145.89233332,1764.91706558
1644019200,2022-02-05 00:00:00,ZRX/USDT,0.63980137,0.67328252,0.63398834,0.65046589,5509.18763323,8442.80509854
1643932800,2022-02-04 00:00:00,ZRX/USDT,0.6086347,0.64838758,0.60093165,0.64838758,1692.00180096,2703.56205226
1643846400,2022-02-03 00:00:00,ZRX/USDT,0.57041403,0.61335494,0.57041403,0.60994562,9529.88694952,15947.61181872
1643760000,2022-02-02 00:00:00,ZRX/USDT,0.59613427,0.59613427,0.57138495,0.57929214,787.01426944,1341.35895489
1643673600,2022-02-01 00:00:00,ZRX/USDT,0.5686777,0.59664778,0.56746601,0.59368004,1009.40278502,1695.96213421
1643587200,2022-01-31 00:00:00,ZRX/USDT,0.53417572,0.56746601,0.5293801,0.56746601,1951.78876983,3602.58119719
1643500800,2022-01-30 00:00:00,ZRX/USDT,0.5548727,0.59752346,0.54180412,0.54698919,1483.55207131,2650.45782013
1643414400,2022-01-29 00:00:00,ZRX/USDT,0.54859973,0.56809646,0.54826201,0.56516431,1951.60109496,3509.19804769
1643328000,2022-01-28 00:00:00,ZRX/USDT,0.53356846,0.54761434,0.51281656,0.54625816,5855.72174132,10931.84370551
1643241600,2022-01-27 00:00:00,ZRX/USDT,0.52993034,0.55955221,0.50318003,0.51895801,5120.99827467,9611.33398026
1643155200,2022-01-26 00:00:00,ZRX/USDT,0.52256168,0.59942181,0.52240592,0.52897824,4189.68701055,7706.15310241
1643068800,2022-01-25 00:00:00,ZRX/USDT,0.49979793,0.52223529,0.49138001,0.52223529,3720.44501048,7429.62993008
1642982400,2022-01-24 00:00:00,ZRX/USDT,0.5401225,0.5401225,0.45,0.50295603,8003.19412663,16267.59466259
1642896000,2022-01-23 00:00:00,ZRX/USDT,0.52025998,0.55506003,0.51239653,0.54150484,4744.09073367,8814.55540446
1642809600,2022-01-22 00:00:00,ZRX/USDT,0.56103191,0.57965573,0.4672,0.51362997,53916.43528527,106125.65951267
1642723200,2022-01-21 00:00:00,ZRX/USDT,0.65161548,0.66376436,0.5487,0.55805737,30104.79102918,50249.658353
1642636800,2022-01-20 00:00:00,ZRX/USDT,0.68425412,0.7175831,0.65395504,0.65395504,4338.95592947,6340.94845762
1642550400,2022-01-19 00:00:00,ZRX/USDT,0.7145532,0.72039687,0.68104553,0.68770316,3371.29963161,4881.85793601
1642464000,2022-01-18 00:00:00,ZRX/USDT,0.72495792,0.7327608,0.69182889,0.71753282,7309.38817927,10290.76659147
1642377600,2022-01-17 00:00:00,ZRX/USDT,0.76866173,0.76866173,0.7145532,0.72527149,2076.56693157,2805.3151367
1642291200,2022-01-16 00:00:00,ZRX/USDT,0.75518993,0.77500482,0.74069486,0.75995785,1283.07221549,1685.39812812
1642204800,2022-01-15 00:00:00,ZRX/USDT,0.7465121,0.76454605,0.73727751,0.75995822,1365.97239089,1832.24583527
1642118400,2022-01-14 00:00:00,ZRX/USDT,0.74025436,0.751,0.7145532,0.74380204,7817.60668262,10570.33422538
1642032000,2022-01-13 00:00:00,ZRX/USDT,0.74485228,0.80659182,0.73,0.7373,20632.14177462,27215.96583989
1641945600,2022-01-12 00:00:00,ZRX/USDT,0.71755771,0.75602506,0.71755771,0.75108497,3985.68760737,5387.7657297
1641859200,2022-01-11 00:00:00,ZRX/USDT,0.67910119,0.72149827,0.67910119,0.71662724,3532.82508019,5082.46675481
1641772800,2022-01-10 00:00:00,ZRX/USDT,0.73295988,0.73295988,0.65686236,0.69451783,6395.59085229,9346.41271447
1641686400,2022-01-09 00:00:00,ZRX/USDT,0.70697843,0.74833667,0.70697843,0.72212797,7764.52214269,10695.54733511
1641600000,2022-01-08 00:00:00,ZRX/USDT,0.75602506,0.75811984,0.68807248,0.7145532,9364.85942125,13099.95840541
1641513600,2022-01-07 00:00:00,ZRX/USDT,0.7903009,0.79050681,0.71,0.74376604,11089.43000836,14906.95064388
1641427200,2022-01-06 00:00:00,ZRX/USDT,0.82059998,0.82672866,0.76757659,0.79754948,3275.01033162,4120.8624335
1641340800,2022-01-05 00:00:00,ZRX/USDT,0.89190549,0.96361163,0.78276753,0.83038502,8320.83528466,9371.65320415
1641254400,2022-01-04 00:00:00,ZRX/USDT,0.94037433,0.94967225,0.88571978,0.89034299,2416.1157396,2595.32219142
1641168000,2022-01-03 00:00:00,ZRX/USDT,0.9021045,0.98993088,0.88000001,0.93912551,25001.33567313,26843.17493536
1641081600,2022-01-02 00:00:00,ZRX/USDT,0.86589751,0.92265059,0.85089906,0.89420462,6254.5736324,7053.47602661
1640995200,2022-01-01 00:00:00,ZRX/USDT,0.8071557,0.87135093,0.8071557,0.86599794,6140.11846885,7290.53736697
1640908800,2021-12-31 00:00:00,ZRX/USDT,0.79841177,0.83290897,0.77515136,0.8098438,2824.36981464,3479.39936399
1640822400,2021-12-30 00:00:00,ZRX/USDT,0.751,0.80215541,0.75,0.79841177,6086.21721411,7840.13156905
1640736000,2021-12-29 00:00:00,ZRX/USDT,0.80008706,0.81894576,0.75242705,0.75242705,9006.0545697,11462.91514424
