https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SWINGBY,Volume BTC
1657152000,2022-07-07 00:00:00,SWINGBY/BTC,0.00000011,0.00000012,0.0000001,0.00000011,3229953.599,0.354910015994
1657065600,2022-07-06 00:00:00,SWINGBY/BTC,0.00000011,0.00000014,0.0000001,0.00000011,8208880.5152,0.968230978712
1656979200,2022-07-05 00:00:00,SWINGBY/BTC,0.0000001,0.00000011,0.0000001,0.0000001,944457.3722,0.094506346267
1656892800,2022-07-04 00:00:00,SWINGBY/BTC,0.0000001,0.00000011,0.0000001,0.0000001,717650.81741818,0.0740605656609089
1656806400,2022-07-03 00:00:00,SWINGBY/BTC,0.0000001,0.00000011,0.0000001,0.00000011,4892137.8923,0.537847295778
1656720000,2022-07-02 00:00:00,SWINGBY/BTC,0.00000011,0.00000011,0.0000001,0.00000011,26183.88165454,0.0027478909229994
1656633600,2022-07-01 00:00:00,SWINGBY/BTC,0.00000011,0.00000011,0.0000001,0.0000001,470477.26407272,0.0472789545006356
1656547200,2022-06-30 00:00:00,SWINGBY/BTC,0.00000012,0.00000012,0.0000001,0.0000001,3435704.4276,0.35458196527
1656460800,2022-06-29 00:00:00,SWINGBY/BTC,0.00000012,0.00000012,0.00000011,0.00000011,1808127.3874,0.199203008222
1656374400,2022-06-28 00:00:00,SWINGBY/BTC,0.00000011,0.00000012,0.00000011,0.00000012,144019.3665,0.017137264841
1656288000,2022-06-27 00:00:00,SWINGBY/BTC,0.00000011,0.00000012,0.0000001,0.00000011,1411767.549,0.15582212469
1656201600,2022-06-26 00:00:00,SWINGBY/BTC,0.00000011,0.00000012,0.0000001,0.00000011,1059526.15964545,0.1155818153809995
1656115200,2022-06-25 00:00:00,SWINGBY/BTC,0.00000011,0.00000012,0.0000001,0.0000001,3804540.56960909,0.4193758358879999
1656028800,2022-06-24 00:00:00,SWINGBY/BTC,0.00000011,0.00000011,0.0000001,0.00000011,43804.73574544,0.0047006968009984
1655942400,2022-06-23 00:00:00,SWINGBY/BTC,0.00000011,0.00000011,0.0000001,0.00000011,1147958.1479,0.126233462619
1655856000,2022-06-22 00:00:00,SWINGBY/BTC,0.00000012,0.00000012,0.0000001,0.00000011,2880239.90499999,0.3168754148809988
1655769600,2022-06-21 00:00:00,SWINGBY/BTC,0.00000012,0.00000012,0.00000011,0.00000012,3181093.7983,0.350159855477
1655683200,2022-06-20 00:00:00,SWINGBY/BTC,0.00000011,0.00000012,0.00000011,0.00000012,156985.6279,0.017408902478
1655596800,2022-06-19 00:00:00,SWINGBY/BTC,0.00000012,0.00000013,0.00000011,0.00000011,2411079.999,0.282164402855
1655510400,2022-06-18 00:00:00,SWINGBY/BTC,0.00000011,0.00000013,0.0000001,0.00000012,11156429.22206921,1.2359574824109974
1655424000,2022-06-17 00:00:00,SWINGBY/BTC,0.00000011,0.00000012,0.00000011,0.00000012,263041.74996666,0.0313352615249992
1655337600,2022-06-16 00:00:00,SWINGBY/BTC,0.00000012,0.00000013,0.00000011,0.00000012,1789479.66458335,0.215327157523002
1655251200,2022-06-15 00:00:00,SWINGBY/BTC,0.00000012,0.00000014,0.0000001,0.00000011,5106714.93998516,0.5864062882719955
1655164800,2022-06-14 00:00:00,SWINGBY/BTC,0.00000012,0.00000014,0.0000001,0.00000014,1737595.73627931,0.2078890006720006
1655078400,2022-06-13 00:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.0000001,0.00000012,2599053.21201408,0.2915240626079972
1654992000,2022-06-12 00:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000012,0.00000012,500040.4199,0.061884712621
1654905600,2022-06-11 00:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000012,0.00000012,26909.2556,0.003475126369
1654819200,2022-06-10 00:00:00,SWINGBY/BTC,0.00000013,0.00000015,0.00000012,0.00000014,273176.02421428,0.0356063930439992
1654732800,2022-06-09 00:00:00,SWINGBY/BTC,0.00000012,0.00000019,0.00000012,0.00000012,1596019.37271348,0.2178650716667757
1654646400,2022-06-08 00:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000011,0.00000011,280811.1722,0.033589776712
1654560000,2022-06-07 00:00:00,SWINGBY/BTC,0.00000013,0.00000014,0.00000012,0.00000012,868370.26386153,0.1062246000569989
1654473600,2022-06-06 00:00:00,SWINGBY/BTC,0.00000013,0.00000027,0.00000012,0.00000012,2833185.59339109,0.5077723078753611
1654387200,2022-06-05 00:00:00,SWINGBY/BTC,0.00000012,0.00000014,0.00000011,0.00000012,977998.584,0.125292554222
1654300800,2022-06-04 00:00:00,SWINGBY/BTC,0.0000001,0.00000013,0.0000001,0.00000012,643743.05612051,0.0767793276009996
1654214400,2022-06-03 00:00:00,SWINGBY/BTC,0.00000011,0.00000013,0.0000001,0.0000001,250821.96716971,0.0285003895860014
1654128000,2022-06-02 00:00:00,SWINGBY/BTC,0.0000001,0.00000012,0.0000001,0.00000011,18194.58717573,0.0019914709729969
1654041600,2022-06-01 00:00:00,SWINGBY/BTC,0.00000012,0.00000013,0.0000001,0.0000001,1448365.2811,0.163091099605
1653955200,2022-05-31 00:00:00,SWINGBY/BTC,0.00000012,0.00000015,0.00000011,0.00000012,275261.70395384,0.0331864926439992
1653868800,2022-05-30 00:00:00,SWINGBY/BTC,0.00000011,0.00000012,0.0000001,0.00000012,354382.4542,0.041922885731
1653782400,2022-05-29 00:00:00,SWINGBY/BTC,0.00000011,0.00000013,0.00000011,0.00000012,223893.7384,0.025323162278
1653696000,2022-05-28 00:00:00,SWINGBY/BTC,0.00000011,0.00000012,0.0000001,0.00000011,1006436.523,0.110735846391
1653609600,2022-05-27 00:00:00,SWINGBY/BTC,0.00000012,0.00000012,0.00000011,0.00000011,2055.6991,0.00023239412
1653523200,2022-05-26 00:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000011,0.00000012,899110.22878461,0.1078605086669993
1653436800,2022-05-25 00:00:00,SWINGBY/BTC,0.00000013,0.00000014,0.00000012,0.00000014,98766.8084,0.012846392919
1653350400,2022-05-24 00:00:00,SWINGBY/BTC,0.00000013,0.00000013,0.00000012,0.00000013,36994.2402,0.004522011972
1653264000,2022-05-23 00:00:00,SWINGBY/BTC,0.00000013,0.00000014,0.00000012,0.00000012,15841.3635,0.002094321815
1653177600,2022-05-22 00:00:00,SWINGBY/BTC,0.00000014,0.00000015,0.00000012,0.00000013,596818.5303,0.079631760195
1653091200,2022-05-21 00:00:00,SWINGBY/BTC,0.00000012,0.00000017,0.00000011,0.00000014,1607327.89458541,0.2315469766131322
1653004800,2022-05-20 00:00:00,SWINGBY/BTC,0.00000012,0.00000013,0.00000012,0.00000012,122813.5321,0.015026205557
1652918400,2022-05-19 00:00:00,SWINGBY/BTC,0.00000012,0.00000015,0.00000012,0.00000012,301959.78535025,0.0404671089949991
1652832000,2022-05-18 00:00:00,SWINGBY/BTC,0.00000014,0.00000014,0.00000011,0.00000013,263717.87261428,0.0333319240359992
1652745600,2022-05-17 00:00:00,SWINGBY/BTC,0.00000013,0.00000014,0.00000013,0.00000013,145448.92325712,0.0191041360529968
1652659200,2022-05-16 00:00:00,SWINGBY/BTC,0.00000012,0.00000017,0.00000012,0.00000013,593862.20804857,0.084353080455833
1652572800,2022-05-15 00:00:00,SWINGBY/BTC,0.00000011,0.00000013,0.00000011,0.00000012,19040.6193,0.002248358017
1652486400,2022-05-14 00:00:00,SWINGBY/BTC,0.0000001,0.00000013,0.0000001,0.00000012,146743.5896,0.0153646821046666
1652400000,2022-05-13 00:00:00,SWINGBY/BTC,0.00000012,0.00000014,0.00000009,0.0000001,283356.94107774,0.0327300519926364
1652313600,2022-05-12 00:00:00,SWINGBY/BTC,0.00000018,0.00000018,0.00000006,0.00000012,1040039.54659109,0.1183380278323558
1652227200,2022-05-11 00:00:00,SWINGBY/BTC,0.0000002,0.00000021,0.00000015,0.00000016,562893.15392698,0.1022137146123264
1652140800,2022-05-10 00:00:00,SWINGBY/BTC,0.00000024,0.00000024,0.00000021,0.00000021,441935.2331,0.096144313658
1652054400,2022-05-09 00:00:00,SWINGBY/BTC,0.00000024,0.00000024,0.00000021,0.00000023,183415.7489,0.041435948838
1651968000,2022-05-08 00:00:00,SWINGBY/BTC,0.00000023,0.00000026,0.00000023,0.00000024,227205.2446,0.054680339372
1651881600,2022-05-07 00:00:00,SWINGBY/BTC,0.00000023,0.00000024,0.00000023,0.00000024,85775.8901,0.020577073241
1651795200,2022-05-06 00:00:00,SWINGBY/BTC,0.00000024,0.00000025,0.00000023,0.00000024,169335.1521,0.039139103591
1651708800,2022-05-05 00:00:00,SWINGBY/BTC,0.00000024,0.00000025,0.00000023,0.00000024,521594.5879,0.123862605862
1651622400,2022-05-04 00:00:00,SWINGBY/BTC,0.00000023,0.00000039,0.00000023,0.00000024,1336458.49162739,0.3500333549369954
1651536000,2022-05-03 00:00:00,SWINGBY/BTC,0.00000025,0.00000025,0.00000023,0.00000025,6366.050916,0.001536349252
1651449600,2022-05-02 00:00:00,SWINGBY/BTC,0.00000026,0.00000026,0.00000024,0.00000024,2804.0768,0.000700321092
1651363200,2022-05-01 00:00:00,SWINGBY/BTC,0.00000026,0.00000026,0.00000025,0.00000026,30795.4711,0.007997874801
1651276800,2022-04-30 00:00:00,SWINGBY/BTC,0.00000026,0.00000027,0.00000025,0.00000025,43483.4601,0.011288290418
1651190400,2022-04-29 00:00:00,SWINGBY/BTC,0.00000029,0.00000032,0.00000026,0.00000026,367987.10920822,0.1001142153939966
1651104000,2022-04-28 00:00:00,SWINGBY/BTC,0.00000024,0.00000034,0.00000023,0.0000003,639572.4739,0.180090567438
1651017600,2022-04-27 00:00:00,SWINGBY/BTC,0.00000023,0.00000025,0.00000022,0.00000024,183915.5825,0.041313115128
1650931200,2022-04-26 00:00:00,SWINGBY/BTC,0.00000023,0.00000024,0.00000021,0.00000022,364766.1396,0.080137330796
1650844800,2022-04-25 00:00:00,SWINGBY/BTC,0.00000024,0.00000031,0.00000022,0.00000022,780444.7671,0.201893818989
1650758400,2022-04-24 00:00:00,SWINGBY/BTC,0.00000023,0.00000026,0.00000022,0.00000026,93682.53428469,0.0227996282429987
1650672000,2022-04-23 00:00:00,SWINGBY/BTC,0.00000023,0.00000024,0.00000022,0.00000024,180120.5305,0.041731881127
1650585600,2022-04-22 00:00:00,SWINGBY/BTC,0.00000022,0.00000024,0.00000022,0.00000023,165499.89499999,0.0379493194629976
1650499200,2022-04-21 00:00:00,SWINGBY/BTC,0.00000025,0.00000025,0.00000022,0.00000022,197624.1756,0.046348839459
1650412800,2022-04-20 00:00:00,SWINGBY/BTC,0.00000026,0.00000027,0.00000023,0.00000025,91344.5227,0.023306817832
1650326400,2022-04-19 00:00:00,SWINGBY/BTC,0.00000026,0.00000026,0.00000024,0.00000026,682271.4917,0.170791177279
1650240000,2022-04-18 00:00:00,SWINGBY/BTC,0.00000027,0.00000028,0.00000025,0.00000026,222569.7992,0.059091117789
1650153600,2022-04-17 00:00:00,SWINGBY/BTC,0.0000003,0.00000031,0.00000023,0.00000028,194765.21707333,0.0520235973019913
1650067200,2022-04-16 00:00:00,SWINGBY/BTC,0.0000003,0.00000034,0.0000003,0.0000003,210643.07374545,0.0659242443029985
1649980800,2022-04-15 00:00:00,SWINGBY/BTC,0.0000003,0.00000035,0.00000028,0.00000031,335731.29596666,0.109741646772998
1649894400,2022-04-14 00:00:00,SWINGBY/BTC,0.00000031,0.00000032,0.00000028,0.0000003,108263.35722258,0.0326507813539998
1649808000,2022-04-13 00:00:00,SWINGBY/BTC,0.00000024,0.00000036,0.00000024,0.00000033,329946.63680302,0.1064952885769968
1649721600,2022-04-12 00:00:00,SWINGBY/BTC,0.00000024,0.00000026,0.00000023,0.00000024,22085.6472,0.005571001282
1649635200,2022-04-11 00:00:00,SWINGBY/BTC,0.00000025,0.00000026,0.00000023,0.00000024,12445.1136,0.003032209715
1649548800,2022-04-10 00:00:00,SWINGBY/BTC,0.00000025,0.00000027,0.00000025,0.00000026,198170.01767777,0.0515406481469979
1649462400,2022-04-09 00:00:00,SWINGBY/BTC,0.00000025,0.00000026,0.00000024,0.00000025,140662.1852,0.03468509417
1649376000,2022-04-08 00:00:00,SWINGBY/BTC,0.00000027,0.00000027,0.00000023,0.00000025,62421.3102,0.01530831143
1649289600,2022-04-07 00:00:00,SWINGBY/BTC,0.00000027,0.00000029,0.00000025,0.00000027,209035.76531724,0.0534505948029996
1649203200,2022-04-06 00:00:00,SWINGBY/BTC,0.00000032,0.00000032,0.00000026,0.00000028,344073.63037452,0.0974401892919978
1649116800,2022-04-05 00:00:00,SWINGBY/BTC,0.00000029,0.00000034,0.00000029,0.00000032,184327.77226949,0.0565419294530027
1649030400,2022-04-04 00:00:00,SWINGBY/BTC,0.00000031,0.00000033,0.0000003,0.0000003,136147.02986147,0.0411681598869949
1648944000,2022-04-03 00:00:00,SWINGBY/BTC,0.00000031,0.00000036,0.0000003,0.00000031,162316.65740645,0.0548461575369995
1648857600,2022-04-02 00:00:00,SWINGBY/BTC,0.00000033,0.00000034,0.0000003,0.00000031,292344.10724705,0.093951678116997
1648771200,2022-04-01 00:00:00,SWINGBY/BTC,0.00000037,0.0000004,0.00000033,0.00000034,908133.38978918,0.3144233257723966
1648684800,2022-03-31 00:00:00,SWINGBY/BTC,0.00000033,0.00000037,0.00000032,0.00000036,695610.82326486,0.2366595307919982
1648598400,2022-03-30 00:00:00,SWINGBY/BTC,0.00000032,0.00000033,0.0000003,0.00000033,485866.5827,0.156737003625
1648512000,2022-03-29 00:00:00,SWINGBY/BTC,0.00000037,0.00000038,0.00000032,0.00000033,114910.26900526,0.0403674813309988
1648425600,2022-03-28 00:00:00,SWINGBY/BTC,0.00000037,0.00000042,0.00000037,0.00000037,151255.82638885,0.0583365940530027
1648339200,2022-03-27 00:00:00,SWINGBY/BTC,0.00000043,0.00000043,0.00000035,0.00000037,471548.92826756,0.1807018165809972
1648252800,2022-03-26 00:00:00,SWINGBY/BTC,0.0000004,0.00000051,0.00000038,0.00000044,1386335.80663335,0.6155839591149924
1648166400,2022-03-25 00:00:00,SWINGBY/BTC,0.00000027,0.00000061,0.00000026,0.00000038,2365600.04051427,0.9945243913598287
1648080000,2022-03-24 00:00:00,SWINGBY/BTC,0.00000023,0.00000033,0.00000023,0.00000027,402726.50609032,0.1150545534669992
1647993600,2022-03-23 00:00:00,SWINGBY/BTC,0.00000025,0.00000026,0.00000021,0.00000023,718915.46368333,0.1635872869509992
1647907200,2022-03-22 00:00:00,SWINGBY/BTC,0.00000025,0.00000026,0.00000023,0.00000025,611669.87903846,0.1479744232419996
1647820800,2022-03-21 00:00:00,SWINGBY/BTC,0.00000022,0.00000028,0.0000002,0.00000025,1785373.16966343,0.4483482866409962
1647734400,2022-03-20 00:00:00,SWINGBY/BTC,0.00000021,0.00000023,0.0000002,0.0000002,409468.16168376,0.0877279240819922
1647648000,2022-03-19 00:00:00,SWINGBY/BTC,0.0000002,0.00000023,0.0000002,0.00000022,320638.77362728,0.0693836624900016
1647561600,2022-03-18 00:00:00,SWINGBY/BTC,0.00000021,0.00000022,0.00000019,0.0000002,222816.89852856,0.0457374342169976
1647475200,2022-03-17 00:00:00,SWINGBY/BTC,0.00000022,0.00000023,0.0000002,0.00000021,314911.53260605,0.0649666632579977
1647388800,2022-03-16 00:00:00,SWINGBY/BTC,0.00000025,0.00000025,0.00000021,0.00000022,768060.92024,0.179921125596
1647302400,2022-03-15 00:00:00,SWINGBY/BTC,0.00000025,0.00000025,0.00000024,0.00000024,256532.5744,0.063692548949
1647216000,2022-03-14 00:00:00,SWINGBY/BTC,0.00000028,0.00000028,0.00000024,0.00000024,218412.18551851,0.0551496256079977
1647129600,2022-03-13 00:00:00,SWINGBY/BTC,0.00000026,0.00000031,0.00000026,0.00000027,819032.702,0.2356293649724
1647043200,2022-03-12 00:00:00,SWINGBY/BTC,0.00000024,0.00000038,0.00000023,0.00000028,577587.26120209,0.1688675058242395
1646956800,2022-03-11 00:00:00,SWINGBY/BTC,0.00000024,0.00000026,0.00000022,0.00000023,243608.34696666,0.0585094594149984
1646870400,2022-03-10 00:00:00,SWINGBY/BTC,0.00000022,0.00000028,0.00000021,0.00000024,187037.83052499,0.0446787552259976
1646784000,2022-03-09 00:00:00,SWINGBY/BTC,0.00000025,0.00000025,0.00000021,0.00000022,327910.5902,0.072434365273
1646697600,2022-03-08 00:00:00,SWINGBY/BTC,0.00000026,0.00000028,0.00000023,0.00000023,142518.57536923,0.0364236777579998
1646611200,2022-03-07 00:00:00,SWINGBY/BTC,0.00000022,0.00000042,0.00000022,0.00000026,1625637.83496679,0.4647819900588442
1646524800,2022-03-06 00:00:00,SWINGBY/BTC,0.00000024,0.00000024,0.00000022,0.00000024,17629.48406666,0.0040788942259984
1646438400,2022-03-05 00:00:00,SWINGBY/BTC,0.00000023,0.00000024,0.00000022,0.00000023,59710.533,0.013735380422
1646352000,2022-03-04 00:00:00,SWINGBY/BTC,0.00000024,0.00000024,0.00000022,0.00000023,114341.3093,0.026375108228
1646265600,2022-03-03 00:00:00,SWINGBY/BTC,0.00000024,0.00000025,0.00000022,0.00000023,175955.8193,0.040655144986
1646179200,2022-03-02 00:00:00,SWINGBY/BTC,0.00000023,0.00000027,0.00000022,0.00000023,236477.7451,0.055349075949
1646092800,2022-03-01 00:00:00,SWINGBY/BTC,0.00000025,0.00000028,0.00000022,0.00000025,236087.62455822,0.0566132416599994
1646006400,2022-02-28 00:00:00,SWINGBY/BTC,0.00000029,0.00000029,0.00000025,0.00000026,93952.276,0.025680552721
1645920000,2022-02-27 00:00:00,SWINGBY/BTC,0.0000003,0.0000003,0.00000027,0.0000003,167080.92116666,0.048235294704998
1645833600,2022-02-26 00:00:00,SWINGBY/BTC,0.00000031,0.00000033,0.00000029,0.0000003,213112.74170322,0.0660965875549982
1645747200,2022-02-25 00:00:00,SWINGBY/BTC,0.00000032,0.00000033,0.0000003,0.00000031,84765.56084375,0.025874246455
