https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUSDTHEDGE,Volume USD
1650412800000.0,2022-04-20 00:00:00,CUSDTHEDGE/USD,6286.5,6343.5,6286.5,6302.5,0.0,0.0
1650326400000.0,2022-04-19 00:00:00,CUSDTHEDGE/USD,6288.5,6289.0,6286.5,6286.5,0.0,0.0
1650240000000.0,2022-04-18 00:00:00,CUSDTHEDGE/USD,6304.5,6304.5,6288.5,6288.5,0.0,0.0
1650153600000.0,2022-04-17 00:00:00,CUSDTHEDGE/USD,6336.0,6343.5,6304.5,6304.5,0.0,0.0
1650067200000.0,2022-04-16 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6336.0,6336.0,0.0,0.0
1649980800000.0,2022-04-15 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1649894400000.0,2022-04-14 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1649808000000.0,2022-04-13 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1649721600000.0,2022-04-12 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1649635200000.0,2022-04-11 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1649548800000.0,2022-04-10 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1649462400000.0,2022-04-09 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1649376000000.0,2022-04-08 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1649289600000.0,2022-04-07 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1649203200000.0,2022-04-06 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1649116800000.0,2022-04-05 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1649030400000.0,2022-04-04 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1648944000000.0,2022-04-03 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1648857600000.0,2022-04-02 00:00:00,CUSDTHEDGE/USD,6349.0,6349.5,6343.5,6343.5,0.0,0.0
1648771200000.0,2022-04-01 00:00:00,CUSDTHEDGE/USD,6349.0,6349.5,6349.0,6349.0,0.0,0.0
1648684800000.0,2022-03-31 00:00:00,CUSDTHEDGE/USD,6349.5,6350.5,6346.5,6349.0,0.0,0.0
1648598400000.0,2022-03-30 00:00:00,CUSDTHEDGE/USD,6347.0,6350.5,6346.5,6349.5,0.0,0.0
1648512000000.0,2022-03-29 00:00:00,CUSDTHEDGE/USD,6347.0,6347.5,6347.0,6347.0,0.0,0.0
1648425600000.0,2022-03-28 00:00:00,CUSDTHEDGE/USD,6347.0,6347.0,6346.5,6347.0,0.0,0.0
1648339200000.0,2022-03-27 00:00:00,CUSDTHEDGE/USD,6347.0,6347.0,6347.0,6347.0,0.0,0.0
1648252800000.0,2022-03-26 00:00:00,CUSDTHEDGE/USD,6377.5,6378.0,6346.5,6347.0,0.0,0.0
1648166400000.0,2022-03-25 00:00:00,CUSDTHEDGE/USD,6352.5,6396.5,6346.5,6377.5,0.0,0.0
1648080000000.0,2022-03-24 00:00:00,CUSDTHEDGE/USD,6344.5,6374.5,6344.5,6352.5,0.0,0.0
1647993600000.0,2022-03-23 00:00:00,CUSDTHEDGE/USD,6343.5,6346.0,6343.5,6344.5,0.0,0.0
1647907200000.0,2022-03-22 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1647820800000.0,2022-03-21 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1647734400000.0,2022-03-20 00:00:00,CUSDTHEDGE/USD,6343.5,6343.5,6343.5,6343.5,0.0,0.0
1647648000000.0,2022-03-19 00:00:00,CUSDTHEDGE/USD,6343.5,6361.5,6343.5,6343.5,0.0,0.0
1647561600000.0,2022-03-18 00:00:00,CUSDTHEDGE/USD,6454.0,6500.0,6343.5,6343.5,0.00623598644281548,39.55798
1647475200000.0,2022-03-17 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1647388800000.0,2022-03-16 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1647302400000.0,2022-03-15 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1647216000000.0,2022-03-14 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1647129600000.0,2022-03-13 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1647043200000.0,2022-03-12 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1646956800000.0,2022-03-11 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1646870400000.0,2022-03-10 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1646784000000.0,2022-03-09 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1646697600000.0,2022-03-08 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1646611200000.0,2022-03-07 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1646524800000.0,2022-03-06 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1646438400000.0,2022-03-05 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1646352000000.0,2022-03-04 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1646265600000.0,2022-03-03 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1646179200000.0,2022-03-02 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1646092800000.0,2022-03-01 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1646006400000.0,2022-02-28 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1645920000000.0,2022-02-27 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1645833600000.0,2022-02-26 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1645747200000.0,2022-02-25 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1645660800000.0,2022-02-24 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1645574400000.0,2022-02-23 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1645488000000.0,2022-02-22 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1645401600000.0,2022-02-21 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1645315200000.0,2022-02-20 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1645228800000.0,2022-02-19 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1645142400000.0,2022-02-18 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1645056000000.0,2022-02-17 00:00:00,CUSDTHEDGE/USD,6454.0,6454.0,6454.0,6454.0,0.0,0.0
1644969600000.0,2022-02-16 00:00:00,CUSDTHEDGE/USD,6460.5,6460.5,6454.0,6454.0,0.0,0.0
1644883200000.0,2022-02-15 00:00:00,CUSDTHEDGE/USD,6472.0,6474.0,6456.5,6460.5,0.0,0.0
1644796800000.0,2022-02-14 00:00:00,CUSDTHEDGE/USD,6476.5,6476.5,6454.0,6472.0,0.0,0.0
1644710400000.0,2022-02-13 00:00:00,CUSDTHEDGE/USD,6475.5,6476.5,6458.0,6476.5,0.0,0.0
1644624000000.0,2022-02-12 00:00:00,CUSDTHEDGE/USD,6622.0,6625.5,6454.0,6475.5,0.007635010423905491,49.44051
1644537600000.0,2022-02-11 00:00:00,CUSDTHEDGE/USD,6619.0,6622.0,6614.5,6622.0,0.0,0.0
1644451200000.0,2022-02-10 00:00:00,CUSDTHEDGE/USD,6622.0,6622.0,6618.5,6619.0,0.0,0.0
1644364800000.0,2022-02-09 00:00:00,CUSDTHEDGE/USD,6476.5,6622.0,6427.0,6622.0,1e-05,0.06622
1644278400000.0,2022-02-08 00:00:00,CUSDTHEDGE/USD,6475.0,6482.0,6427.0,6476.5,0.0,0.0
1644192000000.0,2022-02-07 00:00:00,CUSDTHEDGE/USD,6481.5,6481.5,6427.0,6475.0,0.0,0.0
1644105600000.0,2022-02-06 00:00:00,CUSDTHEDGE/USD,6475.5,6481.5,6460.0,6481.5,0.0,0.0
1644019200000.0,2022-02-05 00:00:00,CUSDTHEDGE/USD,6473.5,6475.5,6427.0,6475.5,0.0,0.0
1643932800000.0,2022-02-04 00:00:00,CUSDTHEDGE/USD,6484.0,6487.5,6427.0,6473.5,0.0,0.0
1643846400000.0,2022-02-03 00:00:00,CUSDTHEDGE/USD,6482.5,6484.5,6482.5,6484.0,0.0,0.0
1643760000000.0,2022-02-02 00:00:00,CUSDTHEDGE/USD,6493.0,6493.5,6479.0,6482.5,0.0,0.0
1643673600000.0,2022-02-01 00:00:00,CUSDTHEDGE/USD,6494.5,6494.5,6427.0,6493.0,0.0,0.0
1643587200000.0,2022-01-31 00:00:00,CUSDTHEDGE/USD,6485.5,6495.5,6485.5,6494.5,0.0,0.0
1643500800000.0,2022-01-30 00:00:00,CUSDTHEDGE/USD,6479.0,6486.0,6469.5,6485.5,0.0,0.0
1643414400000.0,2022-01-29 00:00:00,CUSDTHEDGE/USD,6470.0,6479.0,6469.5,6479.0,0.0,0.0
1643328000000.0,2022-01-28 00:00:00,CUSDTHEDGE/USD,6455.0,6470.0,6455.0,6470.0,0.0,0.0
1643241600000.0,2022-01-27 00:00:00,CUSDTHEDGE/USD,6427.0,6455.0,6427.0,6455.0,0.0,0.0
1643155200000.0,2022-01-26 00:00:00,CUSDTHEDGE/USD,6427.0,6430.5,6427.0,6427.0,0.0,0.0
1643068800000.0,2022-01-25 00:00:00,CUSDTHEDGE/USD,6436.0,6438.5,6427.0,6427.0,0.0,0.0
1642982400000.0,2022-01-24 00:00:00,CUSDTHEDGE/USD,6439.5,6590.5,6427.0,6436.0,0.01124569608452455,72.3773
1642896000000.0,2022-01-23 00:00:00,CUSDTHEDGE/USD,6438.0,6466.5,6434.5,6439.5,0.0,0.0
1642809600000.0,2022-01-22 00:00:00,CUSDTHEDGE/USD,6435.5,6464.0,6434.5,6438.0,0.0,0.0
1642723200000.0,2022-01-21 00:00:00,CUSDTHEDGE/USD,6438.0,6467.5,6434.5,6435.5,0.0,0.0
1642636800000.0,2022-01-20 00:00:00,CUSDTHEDGE/USD,6442.5,6443.5,6434.5,6438.0,0.0,0.0
1642550400000.0,2022-01-19 00:00:00,CUSDTHEDGE/USD,6437.5,6461.0,6434.5,6442.5,0.0,0.0
1642464000000.0,2022-01-18 00:00:00,CUSDTHEDGE/USD,6435.5,6441.0,6434.5,6437.5,0.0,0.0
1642377600000.0,2022-01-17 00:00:00,CUSDTHEDGE/USD,6573.0,6573.0,6434.5,6435.5,0.00759881905057882,48.9022
1642291200000.0,2022-01-16 00:00:00,CUSDTHEDGE/USD,6569.0,6588.5,6569.0,6573.0,0.0,0.0
1642204800000.0,2022-01-15 00:00:00,CUSDTHEDGE/USD,6570.5,6570.5,6569.0,6569.0,0.0,0.0
1642118400000.0,2022-01-14 00:00:00,CUSDTHEDGE/USD,6569.5,6572.0,6568.5,6570.5,0.0,0.0
1642032000000.0,2022-01-13 00:00:00,CUSDTHEDGE/USD,6568.5,6588.5,6567.5,6569.5,0.0,0.0
1641945600000.0,2022-01-12 00:00:00,CUSDTHEDGE/USD,6569.5,6588.5,6543.0,6568.5,0.0,0.0
1641859200000.0,2022-01-11 00:00:00,CUSDTHEDGE/USD,6553.5,6588.5,6553.5,6569.5,0.0,0.0
1641772800000.0,2022-01-10 00:00:00,CUSDTHEDGE/USD,6551.5,6588.5,6496.5,6553.5,0.0,0.0
1641686400000.0,2022-01-09 00:00:00,CUSDTHEDGE/USD,6580.5,6588.5,6416.5,6551.5,0.0,0.0
1641600000000.0,2022-01-08 00:00:00,CUSDTHEDGE/USD,6579.0,6588.5,6564.0,6580.5,0.0,0.0
1641513600000.0,2022-01-07 00:00:00,CUSDTHEDGE/USD,6580.5,6583.5,6579.0,6579.0,0.0,0.0
1641427200000.0,2022-01-06 00:00:00,CUSDTHEDGE/USD,6588.5,6588.5,6580.5,6580.5,0.0,0.0
1641340800000.0,2022-01-05 00:00:00,CUSDTHEDGE/USD,6581.0,6588.5,6562.5,6588.5,0.0,0.0
1641254400000.0,2022-01-04 00:00:00,CUSDTHEDGE/USD,6588.5,6588.5,6581.0,6581.0,0.0,0.0
1641168000000.0,2022-01-03 00:00:00,CUSDTHEDGE/USD,6588.5,6588.5,6558.5,6588.5,0.0,0.0
1641081600000.0,2022-01-02 00:00:00,CUSDTHEDGE/USD,6576.0,6588.5,6568.5,6588.5,1.9999999999999998e-05,0.13177
1640995200000.0,2022-01-01 00:00:00,CUSDTHEDGE/USD,6576.0,6576.0,6572.5,6576.0,0.0,0.0
1640908800000.0,2021-12-31 00:00:00,CUSDTHEDGE/USD,6576.0,6576.0,6576.0,6576.0,0.0,0.0
1640822400000.0,2021-12-30 00:00:00,CUSDTHEDGE/USD,6576.0,6576.0,6576.0,6576.0,0.0,0.0
1640736000000.0,2021-12-29 00:00:00,CUSDTHEDGE/USD,6576.0,6576.0,6576.0,6576.0,0.0,0.0
1640649600000.0,2021-12-28 00:00:00,CUSDTHEDGE/USD,6576.0,6576.0,6576.0,6576.0,0.0,0.0
1640563200000.0,2021-12-27 00:00:00,CUSDTHEDGE/USD,6576.0,6576.0,6576.0,6576.0,0.0,0.0
1640476800000.0,2021-12-26 00:00:00,CUSDTHEDGE/USD,6576.0,6576.0,6576.0,6576.0,0.0,0.0
1640390400000.0,2021-12-25 00:00:00,CUSDTHEDGE/USD,6576.0,6576.0,6576.0,6576.0,0.0053300000000000005,35.05008
1640304000000.0,2021-12-24 00:00:00,CUSDTHEDGE/USD,6580.0,6580.0,6576.0,6576.0,0.0,0.0
1640217600000.0,2021-12-23 00:00:00,CUSDTHEDGE/USD,6580.0,6586.0,6580.0,6580.0,0.0,0.0
1640131200000.0,2021-12-22 00:00:00,CUSDTHEDGE/USD,6585.5,6586.0,6580.0,6580.0,0.0,0.0
1640044800000.0,2021-12-21 00:00:00,CUSDTHEDGE/USD,6586.0,6586.0,6564.5,6585.5,0.0,0.0
1639958400000.0,2021-12-20 00:00:00,CUSDTHEDGE/USD,6586.0,6586.0,6586.0,6586.0,0.0,0.0
1639872000000.0,2021-12-19 00:00:00,CUSDTHEDGE/USD,6586.0,6586.0,6586.0,6586.0,0.0,0.0
1639785600000.0,2021-12-18 00:00:00,CUSDTHEDGE/USD,6586.0,6586.0,6586.0,6586.0,0.0,0.0
1639699200000.0,2021-12-17 00:00:00,CUSDTHEDGE/USD,6588.0,6588.0,6586.0,6586.0,0.007600000000000001,50.0536
1639612800000.0,2021-12-16 00:00:00,CUSDTHEDGE/USD,6588.0,6588.0,6575.0,6588.0,0.0,0.0
1639526400000.0,2021-12-15 00:00:00,CUSDTHEDGE/USD,6522.5,6588.0,6522.5,6588.0,0.00759,50.00292
1639440000000.0,2021-12-14 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1639353600000.0,2021-12-13 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1639267200000.0,2021-12-12 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1639180800000.0,2021-12-11 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1639094400000.0,2021-12-10 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1639008000000.0,2021-12-09 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1638921600000.0,2021-12-08 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1638835200000.0,2021-12-07 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1638748800000.0,2021-12-06 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1638662400000.0,2021-12-05 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1638576000000.0,2021-12-04 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6509.5,6522.5,0.0,0.0
1638489600000.0,2021-12-03 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1638403200000.0,2021-12-02 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1638316800000.0,2021-12-01 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1638230400000.0,2021-11-30 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1638144000000.0,2021-11-29 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1638057600000.0,2021-11-28 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1637971200000.0,2021-11-27 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1637884800000.0,2021-11-26 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1637798400000.0,2021-11-25 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1637712000000.0,2021-11-24 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1637625600000.0,2021-11-23 00:00:00,CUSDTHEDGE/USD,6522.5,6549.0,6522.5,6522.5,0.0,0.0
1637539200000.0,2021-11-22 00:00:00,CUSDTHEDGE/USD,6524.5,6528.0,6522.5,6522.5,0.0,0.0
1637452800000.0,2021-11-21 00:00:00,CUSDTHEDGE/USD,6530.5,6530.5,6522.5,6524.5,0.0,0.0
1637366400000.0,2021-11-20 00:00:00,CUSDTHEDGE/USD,6522.5,6536.0,6522.5,6530.5,0.0,0.0
1637280000000.0,2021-11-19 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1637193600000.0,2021-11-18 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1637107200000.0,2021-11-17 00:00:00,CUSDTHEDGE/USD,6522.5,6522.5,6522.5,6522.5,0.0,0.0
1637020800000.0,2021-11-16 00:00:00,CUSDTHEDGE/USD,6522.5,6567.5,6522.5,6522.5,0.0,0.0
1636934400000.0,2021-11-15 00:00:00,CUSDTHEDGE/USD,6536.5,6536.5,6522.5,6522.5,0.0,0.0
