https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CERE,Volume USDT
1661644800,2022-08-28 00:00:00,CERE/USDT,0.006711,0.006796,0.006531,0.006708,5531065.2405586,36868.21020918902603
1661558400,2022-08-27 00:00:00,CERE/USDT,0.006665,0.0068,0.006326,0.00674,8916820.71956357,58868.26891344118717
1661472000,2022-08-26 00:00:00,CERE/USDT,0.006759,0.0068,0.006501,0.006665,8660488.59274136,57677.90139870605064
1661385600,2022-08-25 00:00:00,CERE/USDT,0.00668,0.0068,0.006561,0.0068,5653082.24255143,38043.6098857298677
1661299200,2022-08-24 00:00:00,CERE/USDT,0.006686,0.006799,0.00657,0.00668,2645275.09858979,17816.23047308323745
1661212800,2022-08-23 00:00:00,CERE/USDT,0.006747,0.0068,0.006535,0.006696,4213543.66249721,28209.46702760187839
1661126400,2022-08-22 00:00:00,CERE/USDT,0.006799,0.006799,0.006523,0.006798,8653313.41250254,57511.96903731642298
1661040000,2022-08-21 00:00:00,CERE/USDT,0.006859,0.006918,0.00672,0.006771,2353486.04830544,16028.34308031730774
1660953600,2022-08-20 00:00:00,CERE/USDT,0.0067,0.00702,0.006564,0.006855,5071202.98626448,34482.39391615635895
1660867200,2022-08-19 00:00:00,CERE/USDT,0.007024,0.00715,0.006565,0.006691,12550223.44544563,85726.90626819048327
1660780800,2022-08-18 00:00:00,CERE/USDT,0.006731,0.0084,0.006541,0.007064,32218437.10112322,244771.72186725156411
1660694400,2022-08-17 00:00:00,CERE/USDT,0.006916,0.006988,0.00662,0.00675,6709923.90948188,45569.56844028066254
1660608000,2022-08-16 00:00:00,CERE/USDT,0.006718,0.007188,0.00668,0.006937,6360902.26358247,44097.04028981047158
1660521600,2022-08-15 00:00:00,CERE/USDT,0.006707,0.006781,0.0065,0.006721,7656589.95745864,51121.49723235710007
1660435200,2022-08-14 00:00:00,CERE/USDT,0.006825,0.006849,0.006573,0.00672,8796832.33210037,58821.93851953339543
1660348800,2022-08-13 00:00:00,CERE/USDT,0.006876,0.006979,0.00661,0.006824,3888349.37617231,26238.21501416684462
1660262400,2022-08-12 00:00:00,CERE/USDT,0.006698,0.0075,0.006556,0.006832,14182588.26980443,97947.39506501270705
1660176000,2022-08-11 00:00:00,CERE/USDT,0.00605,0.00693,0.00605,0.006698,22999291.24616669,149539.926206378956
1660089600,2022-08-10 00:00:00,CERE/USDT,0.006203,0.00628,0.005885,0.006078,9963627.62156623,60416.4604392428916
1660003200,2022-08-09 00:00:00,CERE/USDT,0.0063,0.006389,0.005799,0.006181,18914018.21153628,115134.55764623567173
1659916800,2022-08-08 00:00:00,CERE/USDT,0.006328,0.006599,0.006133,0.0063,22388428.96558504,141460.92603492765662
1659830400,2022-08-07 00:00:00,CERE/USDT,0.006455,0.00656,0.00621,0.006331,12162853.17675054,77536.55233662931338
1659744000,2022-08-06 00:00:00,CERE/USDT,0.006749,0.0069,0.0064,0.006459,11371214.71268709,75425.41270179752922
1659657600,2022-08-05 00:00:00,CERE/USDT,0.0067,0.007343,0.0065,0.006749,27929749.34540604,186487.81533958220903
1659571200,2022-08-04 00:00:00,CERE/USDT,0.0067,0.0068,0.00657,0.0067,8146904.86274652,54515.71887122287691
1659484800,2022-08-03 00:00:00,CERE/USDT,0.00668,0.006921,0.006501,0.006698,34030981.19253528,225889.99404429018519
1659398400,2022-08-02 00:00:00,CERE/USDT,0.006697,0.006899,0.006596,0.006716,11585528.15789311,77289.63505241077656
1659312000,2022-08-01 00:00:00,CERE/USDT,0.006738,0.00678,0.00652,0.00665,5279704.99898289,35203.11547984864114
1659225600,2022-07-31 00:00:00,CERE/USDT,0.006959,0.00725,0.006692,0.00677,8104582.21080174,56164.6671231835674
1659139200,2022-07-30 00:00:00,CERE/USDT,0.00701,0.007435,0.006872,0.006972,7945301.21262099,56427.56773941969471
1659052800,2022-07-29 00:00:00,CERE/USDT,0.006913,0.00725,0.006901,0.006991,4500348.68148044,31772.76962401112908
1658966400,2022-07-28 00:00:00,CERE/USDT,0.006752,0.007,0.006561,0.006901,5802565.9676546,39709.80683929574278
1658880000,2022-07-27 00:00:00,CERE/USDT,0.00689,0.006906,0.0062,0.006764,31310647.89670715,207029.51877650472771
1658793600,2022-07-26 00:00:00,CERE/USDT,0.006697,0.00696,0.0066,0.006894,4415912.4242565,29788.35875229303172
1658707200,2022-07-25 00:00:00,CERE/USDT,0.00672,0.006828,0.0066,0.006689,3975983.74837142,26709.37914097927735
1658620800,2022-07-24 00:00:00,CERE/USDT,0.006722,0.00681,0.006688,0.006729,2480920.4621686,16765.25946255391771
1658534400,2022-07-23 00:00:00,CERE/USDT,0.006699,0.0068,0.00659,0.006717,3084504.22149154,20633.85491202428579
1658448000,2022-07-22 00:00:00,CERE/USDT,0.006907,0.006976,0.00667,0.006704,9396312.22224013,64096.90426009265309
1658361600,2022-07-21 00:00:00,CERE/USDT,0.006947,0.00697,0.006801,0.006907,3458431.45473147,23855.56854798028252
1658275200,2022-07-20 00:00:00,CERE/USDT,0.007401,0.007469,0.00687,0.006974,7429154.93289462,53387.46132841356005
1658188800,2022-07-19 00:00:00,CERE/USDT,0.00705,0.00746,0.00702,0.007383,6528199.22597858,47324.29135302435829
1658102400,2022-07-18 00:00:00,CERE/USDT,0.006872,0.007222,0.006837,0.00707,6882247.96520137,48638.94655350395258
1658016000,2022-07-17 00:00:00,CERE/USDT,0.00691,0.006975,0.006801,0.006838,7435530.99965572,51242.38343718058234
1657929600,2022-07-16 00:00:00,CERE/USDT,0.006739,0.00694,0.00661,0.00693,4654095.37411932,31589.19322595523148
1657843200,2022-07-15 00:00:00,CERE/USDT,0.006744,0.00694,0.006722,0.006739,3485656.89149205,23721.95081813344771
1657756800,2022-07-14 00:00:00,CERE/USDT,0.00672,0.0068,0.00665,0.006757,2242474.18702412,15095.57975776043115
1657670400,2022-07-13 00:00:00,CERE/USDT,0.006515,0.0068,0.0064,0.006749,10830121.80859948,71693.66429806382768
1657584000,2022-07-12 00:00:00,CERE/USDT,0.00657,0.006575,0.00634,0.006495,7668171.73219099,49588.85443741524688
1657497600,2022-07-11 00:00:00,CERE/USDT,0.006702,0.006731,0.00645,0.006528,2755574.92503552,18094.12422498600828
1657411200,2022-07-10 00:00:00,CERE/USDT,0.006884,0.006915,0.00658,0.006728,3249486.67655417,21845.21024578534184
1657324800,2022-07-09 00:00:00,CERE/USDT,0.006984,0.0071,0.006812,0.0069,2797545.21340811,19551.53119475603
1657238400,2022-07-08 00:00:00,CERE/USDT,0.006938,0.00715,0.00687,0.006994,5300660.44072098,37078.44452812801498
1657152000,2022-07-07 00:00:00,CERE/USDT,0.006927,0.0071,0.00681,0.006963,5629323.93224161,39081.96382104096826
1657065600,2022-07-06 00:00:00,CERE/USDT,0.00685,0.00696,0.00646,0.006925,19408023.79905963,131679.18095762772109
1656979200,2022-07-05 00:00:00,CERE/USDT,0.006725,0.006995,0.00666,0.006866,5725069.47671924,39014.66565020969734
1656892800,2022-07-04 00:00:00,CERE/USDT,0.00674,0.00681,0.00661,0.0067,4845531.81975199,32510.3313402527997
1656806400,2022-07-03 00:00:00,CERE/USDT,0.006551,0.00689,0.006485,0.00674,6554107.95723993,43915.55588136070034
1656720000,2022-07-02 00:00:00,CERE/USDT,0.00651,0.0066,0.006281,0.00655,10368141.47090679,67022.64647323010068
1656633600,2022-07-01 00:00:00,CERE/USDT,0.006515,0.00667,0.006461,0.00653,15116830.41676217,99050.81203310917931
1656547200,2022-06-30 00:00:00,CERE/USDT,0.006359,0.006987,0.006301,0.00649,27283436.72373372,180634.21583101374498
1656460800,2022-06-29 00:00:00,CERE/USDT,0.006907,0.0071,0.00619,0.006363,25677224.6201601,170967.67887549710803
1656374400,2022-06-28 00:00:00,CERE/USDT,0.007011,0.00718,0.006743,0.006893,13763263.81236006,95795.15966032465421
1656288000,2022-06-27 00:00:00,CERE/USDT,0.00693,0.008079,0.00685,0.007011,32872554.13981127,240464.30477560304684
1656201600,2022-06-26 00:00:00,CERE/USDT,0.006933,0.007035,0.0068,0.00693,18533158.15123928,128433.96866944631695
1656115200,2022-06-25 00:00:00,CERE/USDT,0.007004,0.00708,0.00678,0.00693,13852383.57580917,95990.80489631158283
1656028800,2022-06-24 00:00:00,CERE/USDT,0.006994,0.007301,0.00694,0.007033,15691813.35700995,111744.60729171683736
1655942400,2022-06-23 00:00:00,CERE/USDT,0.006938,0.00746,0.006931,0.006997,13531608.94629651,96461.31992408861963
1655856000,2022-06-22 00:00:00,CERE/USDT,0.00676,0.007239,0.00653,0.006945,24581934.02485531,169240.65819652362129
1655769600,2022-06-21 00:00:00,CERE/USDT,0.006491,0.00695,0.00647,0.006757,10410419.31259679,69989.23575891934176
1655683200,2022-06-20 00:00:00,CERE/USDT,0.006424,0.00654,0.0061,0.006492,20988033.59677109,132826.02890573886567
1655596800,2022-06-19 00:00:00,CERE/USDT,0.006285,0.00667,0.006241,0.006456,9655799.11783735,62384.37850271229508
1655510400,2022-06-18 00:00:00,CERE/USDT,0.006942,0.007024,0.0061,0.006281,16003987.32724021,103976.15569490515219
1655424000,2022-06-17 00:00:00,CERE/USDT,0.00673,0.00716,0.006641,0.006945,9944685.66099709,68514.63597707486721
1655337600,2022-06-16 00:00:00,CERE/USDT,0.00705,0.00732,0.006321,0.006722,33099167.3846129,223991.3741341425606
1655251200,2022-06-15 00:00:00,CERE/USDT,0.00686,0.00705,0.00646,0.007031,45533948.93760614,306626.12580746576038
1655164800,2022-06-14 00:00:00,CERE/USDT,0.00729,0.00739,0.00655,0.00686,39052607.31601185,272283.0149274847863
1655078400,2022-06-13 00:00:00,CERE/USDT,0.00818,0.0082,0.0072,0.00733,26678926.9608405,203821.2521306168581
1654992000,2022-06-12 00:00:00,CERE/USDT,0.00821,0.00849,0.008,0.00818,19155966.45463082,156246.2762356544333
1654905600,2022-06-11 00:00:00,CERE/USDT,0.00855,0.00861,0.00808,0.00819,11742623.01017334,97273.6830461990868
1654819200,2022-06-10 00:00:00,CERE/USDT,0.00851,0.00872,0.00821,0.00856,15379159.46167772,130513.4511062420625
1654732800,2022-06-09 00:00:00,CERE/USDT,0.0085,0.00879,0.0082,0.00851,13890198.58269562,117737.3634176988546
1654646400,2022-06-08 00:00:00,CERE/USDT,0.00852,0.00871,0.00839,0.00849,9786525.21368083,83339.9722788722605
1654560000,2022-06-07 00:00:00,CERE/USDT,0.00859,0.00874,0.00826,0.00855,24984334.88715472,211657.7840507740733
1654473600,2022-06-06 00:00:00,CERE/USDT,0.00901,0.00936,0.00841,0.00859,30863169.17370815,275833.201590292704
1654387200,2022-06-05 00:00:00,CERE/USDT,0.00848,0.00929,0.00834,0.00902,41703500.06536753,367351.6924279762206
1654300800,2022-06-04 00:00:00,CERE/USDT,0.00861,0.0087,0.00834,0.00847,7045407.27032731,59907.6606457549483
1654214400,2022-06-03 00:00:00,CERE/USDT,0.0085,0.00869,0.00838,0.00861,13109126.22952283,111362.0883359304986
1654128000,2022-06-02 00:00:00,CERE/USDT,0.00829,0.00873,0.00824,0.00848,17344262.67088008,146714.268871666302
1654041600,2022-06-01 00:00:00,CERE/USDT,0.00864,0.00912,0.00804,0.00828,29937545.07316672,256548.0381823936913
1653955200,2022-05-31 00:00:00,CERE/USDT,0.00888,0.00888,0.00777,0.00864,43941664.9764635,365872.358656403741
1653868800,2022-05-30 00:00:00,CERE/USDT,0.00851,0.00895,0.008,0.00884,43071774.16109151,365326.0623062820374
1653782400,2022-05-29 00:00:00,CERE/USDT,0.00849,0.00859,0.00799,0.00845,15361436.61948669,127545.513303494489
1653696000,2022-05-28 00:00:00,CERE/USDT,0.00842,0.00866,0.0082,0.00849,12032282.68322725,101895.8470599866898
1653609600,2022-05-27 00:00:00,CERE/USDT,0.00871,0.00879,0.0083,0.0084,14620274.27177456,124212.5695485393522
1653523200,2022-05-26 00:00:00,CERE/USDT,0.00903,0.00909,0.00822,0.00867,27915030.49988875,241613.7510426219687
1653436800,2022-05-25 00:00:00,CERE/USDT,0.0092,0.00927,0.00861,0.00903,19736208.60989911,176534.320688905813
1653350400,2022-05-24 00:00:00,CERE/USDT,0.00906,0.00985,0.00893,0.00921,15421437.31051807,144140.6354474931629
1653264000,2022-05-23 00:00:00,CERE/USDT,0.00984,0.01003,0.00901,0.00906,13383885.4212362,128389.8941394287388
1653177600,2022-05-22 00:00:00,CERE/USDT,0.00994,0.01077,0.00961,0.00992,10194658.66716511,102233.0679412659737
1653091200,2022-05-21 00:00:00,CERE/USDT,0.0098,0.01004,0.00949,0.00993,18742425.40698762,182296.5325520957602
1653004800,2022-05-20 00:00:00,CERE/USDT,0.00943,0.01214,0.00933,0.00979,50817211.02651469,548679.3846075928816
1652918400,2022-05-19 00:00:00,CERE/USDT,0.00898,0.0096,0.00856,0.00939,35409885.31618639,326336.0520253781611
1652832000,2022-05-18 00:00:00,CERE/USDT,0.00904,0.00925,0.0085,0.00898,14721300.66960646,131695.6053333242696
1652745600,2022-05-17 00:00:00,CERE/USDT,0.00908,0.00986,0.0088,0.00905,20085041.75791927,184769.2578157255035
1652659200,2022-05-16 00:00:00,CERE/USDT,0.01038,0.01044,0.00837,0.00903,46947425.37891917,427057.2549422098756
1652572800,2022-05-15 00:00:00,CERE/USDT,0.00995,0.01057,0.0098,0.01045,14299623.67812433,144630.2068564035808
1652486400,2022-05-14 00:00:00,CERE/USDT,0.00985,0.01014,0.00873,0.01001,40783891.27250769,384390.4981856942195
1652400000,2022-05-13 00:00:00,CERE/USDT,0.0108,0.0119,0.00956,0.00985,28796995.69489559,307783.1451017755654
1652313600,2022-05-12 00:00:00,CERE/USDT,0.00973,0.013,0.00877,0.0108,72151132.67736993,748187.754532250874
1652227200,2022-05-11 00:00:00,CERE/USDT,0.01124,0.01208,0.00924,0.00973,121233645.19562651,1255473.7174401138864
1652140800,2022-05-10 00:00:00,CERE/USDT,0.0132,0.01328,0.01101,0.01125,53343718.90549248,656838.5059657809678
1652054400,2022-05-09 00:00:00,CERE/USDT,0.01395,0.01421,0.0126,0.01328,27170273.96605078,367621.3730167188324
1651968000,2022-05-08 00:00:00,CERE/USDT,0.01556,0.01556,0.01394,0.01396,10270635.28940058,150121.4882480501073
1651881600,2022-05-07 00:00:00,CERE/USDT,0.01629,0.01632,0.01542,0.0155,5944895.17439763,94879.7761310459289
1651795200,2022-05-06 00:00:00,CERE/USDT,0.0168,0.0171,0.01601,0.01629,8037709.39273889,132428.4052537534299
1651708800,2022-05-05 00:00:00,CERE/USDT,0.01798,0.01806,0.01637,0.01676,7836500.71199577,134171.2141514620441
1651622400,2022-05-04 00:00:00,CERE/USDT,0.01705,0.01845,0.01656,0.018,9655600.41657199,167033.8662893196562
1651536000,2022-05-03 00:00:00,CERE/USDT,0.01738,0.01759,0.0165,0.01708,6150641.79598521,105555.1741076766419
1651449600,2022-05-02 00:00:00,CERE/USDT,0.01762,0.01802,0.01726,0.01736,3764152.94737407,65991.8170159500247
1651363200,2022-05-01 00:00:00,CERE/USDT,0.018,0.0182,0.01729,0.0175,6424224.69194723,113241.8203963367922
1651276800,2022-04-30 00:00:00,CERE/USDT,0.01899,0.01902,0.01781,0.018,6544459.24929308,119680.5422591031786
1651190400,2022-04-29 00:00:00,CERE/USDT,0.01985,0.01998,0.01899,0.01904,4730585.21049302,91891.1529946080085
1651104000,2022-04-28 00:00:00,CERE/USDT,0.02059,0.0208,0.019,0.01984,11866730.5736415,234745.5401521229749
1651017600,2022-04-27 00:00:00,CERE/USDT,0.02115,0.02202,0.0194,0.02058,13663201.79324112,281701.0930950102202
1650931200,2022-04-26 00:00:00,CERE/USDT,0.02304,0.0237,0.02115,0.02115,9816087.6107413,219351.7564124054661
1650844800,2022-04-25 00:00:00,CERE/USDT,0.0222,0.02355,0.02052,0.02304,15640235.81893499,344042.5153297506721
1650758400,2022-04-24 00:00:00,CERE/USDT,0.02212,0.02325,0.022,0.0222,11584028.84358601,262086.3814166101268
1650672000,2022-04-23 00:00:00,CERE/USDT,0.02234,0.0227,0.022,0.02208,8045291.71344695,179672.3508340158878
1650585600,2022-04-22 00:00:00,CERE/USDT,0.02241,0.02306,0.0221,0.02234,6623553.84397052,149209.2896109971973
1650499200,2022-04-21 00:00:00,CERE/USDT,0.02286,0.02394,0.022,0.02244,17023194.13861049,392882.3378534638052
1650412800,2022-04-20 00:00:00,CERE/USDT,0.02345,0.024,0.02262,0.0229,15086228.41992062,351982.1644660305921
1650326400,2022-04-19 00:00:00,CERE/USDT,0.02255,0.0247,0.02254,0.02344,19075729.01810812,449199.7778617130231
1650240000,2022-04-18 00:00:00,CERE/USDT,0.02284,0.02337,0.022,0.02255,20200760.42772843,457659.7806790596946
1650153600,2022-04-17 00:00:00,CERE/USDT,0.02394,0.02485,0.02279,0.02283,14566960.85185659,345653.1726181509312
1650067200,2022-04-16 00:00:00,CERE/USDT,0.02537,0.02632,0.0222,0.02381,18192127.20300185,443491.5347053620215
1649980800,2022-04-15 00:00:00,CERE/USDT,0.02661,0.02863,0.02521,0.02537,11588636.52730467,301945.872686765118
1649894400,2022-04-14 00:00:00,CERE/USDT,0.02827,0.02862,0.02592,0.02661,7146172.00836281,194710.4985189555488
1649808000,2022-04-13 00:00:00,CERE/USDT,0.02635,0.0288,0.02542,0.02812,11491449.45213641,312439.3381134473464
1649721600,2022-04-12 00:00:00,CERE/USDT,0.02629,0.02738,0.02537,0.02637,9094877.51555581,240127.9622319017801
1649635200,2022-04-11 00:00:00,CERE/USDT,0.029,0.02906,0.02605,0.02612,21080340.76688374,572928.9194176714643
1649548800,2022-04-10 00:00:00,CERE/USDT,0.0291,0.0304,0.02882,0.029,6421955.66316049,188734.649472272689
1649462400,2022-04-09 00:00:00,CERE/USDT,0.02815,0.03012,0.0278,0.02912,5714890.43711874,163843.7907691334336
1649376000,2022-04-08 00:00:00,CERE/USDT,0.03001,0.031,0.02806,0.02806,7520909.75966506,223606.9814465554918
1649289600,2022-04-07 00:00:00,CERE/USDT,0.02924,0.03081,0.0271,0.03001,12776354.65046159,373074.7856883553484
1649203200,2022-04-06 00:00:00,CERE/USDT,0.0343,0.03445,0.0291,0.02928,14117351.73474317,444026.4323910388248
1649116800,2022-04-05 00:00:00,CERE/USDT,0.03775,0.03999,0.0341,0.03424,10628159.6109915,387272.3265033172869
1649030400,2022-04-04 00:00:00,CERE/USDT,0.0366,0.039,0.035,0.03777,14135168.7507473,519527.8445257598875
1648944000,2022-04-03 00:00:00,CERE/USDT,0.03774,0.03947,0.03622,0.03659,11865733.2193411,442720.460004043611
1648857600,2022-04-02 00:00:00,CERE/USDT,0.03834,0.0406,0.03636,0.03774,12916307.3440678,494809.9364254229965
1648771200,2022-04-01 00:00:00,CERE/USDT,0.03409,0.039,0.0326,0.0384,37914658.84551316,1367001.3229338750301
1648684800,2022-03-31 00:00:00,CERE/USDT,0.0332,0.037,0.03247,0.03408,29782923.64984741,1025759.6871645146447
1648598400,2022-03-30 00:00:00,CERE/USDT,0.03124,0.03419,0.0302,0.03322,15746615.81083352,508450.6965933485121
1648512000,2022-03-29 00:00:00,CERE/USDT,0.03306,0.0339,0.03015,0.03123,15301694.15417675,491563.9881075136389
1648425600,2022-03-28 00:00:00,CERE/USDT,0.03351,0.03504,0.03278,0.03317,17459713.52093035,589868.7086635368943
1648339200,2022-03-27 00:00:00,CERE/USDT,0.03025,0.0345,0.02968,0.03351,19853512.1732875,621188.3176868193699
1648252800,2022-03-26 00:00:00,CERE/USDT,0.02968,0.034,0.02833,0.03025,28798174.32797683,905616.9227491539002
1648166400,2022-03-25 00:00:00,CERE/USDT,0.02639,0.0299,0.0262,0.0297,16398674.67744659,457564.3177674981657
1648080000,2022-03-24 00:00:00,CERE/USDT,0.02566,0.02675,0.0255,0.02649,8034157.95607923,208945.2862135049603
1647993600,2022-03-23 00:00:00,CERE/USDT,0.02606,0.0262,0.0251,0.02566,6081957.37061021,155779.305831761316
1647907200,2022-03-22 00:00:00,CERE/USDT,0.02577,0.02685,0.0254,0.026,7150828.2963524,186444.9311846698994
1647820800,2022-03-21 00:00:00,CERE/USDT,0.02543,0.02662,0.02512,0.02575,6666087.00857714,172149.4914145493064
1647734400,2022-03-20 00:00:00,CERE/USDT,0.0269,0.02818,0.02523,0.02543,4886663.07063651,130833.8664738886446
1647648000,2022-03-19 00:00:00,CERE/USDT,0.02712,0.02972,0.0268,0.02698,11886797.86453228,335388.6908225441931
1647561600,2022-03-18 00:00:00,CERE/USDT,0.02484,0.0274,0.0241,0.0271,10345902.84194871,264708.5936159607104
1647475200,2022-03-17 00:00:00,CERE/USDT,0.02474,0.02539,0.02401,0.02476,5284729.22717977,131085.2041649997712
1647388800,2022-03-16 00:00:00,CERE/USDT,0.02395,0.02509,0.0235,0.02474,7430933.65118827,180755.0016923957402
1647302400,2022-03-15 00:00:00,CERE/USDT,0.0229,0.0267,0.0222,0.02395,13852583.30534104,330359.834015149349
1647216000,2022-03-14 00:00:00,CERE/USDT,0.02246,0.0235,0.02201,0.0228,5614673.62099219,127508.6357130295269
1647129600,2022-03-13 00:00:00,CERE/USDT,0.02321,0.0249,0.0222,0.02245,9582826.89844037,226082.1197237859601
1647043200,2022-03-12 00:00:00,CERE/USDT,0.02301,0.024,0.0227,0.0232,3712614.73168356,86484.8443490057901
1646956800,2022-03-11 00:00:00,CERE/USDT,0.02409,0.0244,0.023,0.02301,6499382.89590989,153761.7499419042402
1646870400,2022-03-10 00:00:00,CERE/USDT,0.02413,0.0244,0.02333,0.02397,5249866.57727556,126221.2175080699925
1646784000,2022-03-09 00:00:00,CERE/USDT,0.0246,0.026,0.0238,0.024,8639409.88382107,214194.8867724681052
1646697600,2022-03-08 00:00:00,CERE/USDT,0.0248,0.0252,0.0238,0.0246,4327928.68496008,105946.6197931465418
1646611200,2022-03-07 00:00:00,CERE/USDT,0.0251,0.02589,0.02396,0.0248,6826822.47248715,169693.3657476824389
1646524800,2022-03-06 00:00:00,CERE/USDT,0.0276,0.0279,0.025,0.02514,6671569.96509803,174383.9281663068219
1646438400,2022-03-05 00:00:00,CERE/USDT,0.0278,0.02809,0.0268,0.0275,4072451.27862727,111700.8297173997729
1646352000,2022-03-04 00:00:00,CERE/USDT,0.0282,0.0311,0.0265,0.0277,15435863.23048162,434940.5887072094742
1646265600,2022-03-03 00:00:00,CERE/USDT,0.0268,0.0308,0.0256,0.0283,24038508.21823403,661607.726902485857
1646179200,2022-03-02 00:00:00,CERE/USDT,0.0281,0.0282,0.0264,0.0268,12857374.11048156,351258.762341664456
1646092800,2022-03-01 00:00:00,CERE/USDT,0.029,0.0299,0.0269,0.0282,17837820.0145752,507672.106470104945
1646006400,2022-02-28 00:00:00,CERE/USDT,0.0268,0.0299,0.026,0.029,17136101.95611495,476781.538106213178
1645920000,2022-02-27 00:00:00,CERE/USDT,0.0273,0.0284,0.0259,0.0267,11438617.30089949,309946.998191028705
1645833600,2022-02-26 00:00:00,CERE/USDT,0.0277,0.029,0.027,0.0274,6755054.72084301,188253.288085913392
1645747200,2022-02-25 00:00:00,CERE/USDT,0.0281,0.03,0.0261,0.0277,16924439.09195792,469575.53312115667
1645660800,2022-02-24 00:00:00,CERE/USDT,0.0254,0.0309,0.0202,0.0281,47981521.03030726,1192497.088139590033
1645574400,2022-02-23 00:00:00,CERE/USDT,0.0265,0.0288,0.0251,0.0253,11162851.69091384,299651.473331202752
1645488000,2022-02-22 00:00:00,CERE/USDT,0.0263,0.0268,0.025,0.0265,7271244.3387219,188048.656113485828
1645401600,2022-02-21 00:00:00,CERE/USDT,0.0279,0.0298,0.0261,0.0263,11525226.3423047,323677.748867377538
1645315200,2022-02-20 00:00:00,CERE/USDT,0.0301,0.0306,0.0244,0.028,42374463.50421301,1174796.367005661464
1645228800,2022-02-19 00:00:00,CERE/USDT,0.0301,0.0305,0.0263,0.03,26534332.04748459,760012.735009365461
1645142400,2022-02-18 00:00:00,CERE/USDT,0.031,0.0323,0.0297,0.0302,16238262.5645363,499773.20542133854
1645056000,2022-02-17 00:00:00,CERE/USDT,0.0335,0.0335,0.0306,0.0309,14311092.97427144,453148.545855335452
1644969600,2022-02-16 00:00:00,CERE/USDT,0.0342,0.0344,0.0318,0.0335,15603070.7305346,514992.140495898363
1644883200,2022-02-15 00:00:00,CERE/USDT,0.0337,0.0355,0.0324,0.0343,22731146.92232776,770806.023011600446
1644796800,2022-02-14 00:00:00,CERE/USDT,0.031,0.0359,0.0306,0.0338,57661524.6016772,1945099.074740619365
1644710400,2022-02-13 00:00:00,CERE/USDT,0.0324,0.035,0.0309,0.0312,9755841.73826988,313425.059113545607
1644624000,2022-02-12 00:00:00,CERE/USDT,0.032,0.0338,0.0306,0.0322,14029195.92768723,448553.883676103526
1644537600,2022-02-11 00:00:00,CERE/USDT,0.035,0.0371,0.0315,0.0319,18478255.55662892,627874.362146772894
1644451200,2022-02-10 00:00:00,CERE/USDT,0.0338,0.0382,0.0318,0.035,24841645.94276247,860414.094916840795
1644364800,2022-02-09 00:00:00,CERE/USDT,0.0344,0.0354,0.0315,0.0337,19097706.6107444,632274.800880974817
