https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ONE
1663459200000,2022-09-18 00:00:00,ONE/BTC,1.05e-06,1.05e-06,1.05e-06,1.05e-06,2.5199999999999996e-05,24.0
1663455600000,2022-09-17 23:00:00,ONE/BTC,1.04e-06,1.05e-06,1.04e-06,1.05e-06,0.078422783737368,74688.36546416
1663452000000,2022-09-17 22:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,7.61904e-06,7.326
1663426800000,2022-09-17 15:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,4.5320000000000007e-05,44.0
1663423200000,2022-09-17 14:00:00,ONE/BTC,1.02e-06,1.03e-06,1.02e-06,1.03e-06,0.011446989649561201,11113.58218404
1663416000000,2022-09-17 12:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00723996,7098.0
1663394400000,2022-09-17 06:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0005737100000000001,557.0
1663390800000,2022-09-17 05:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00055517,539.0
1663387200000,2022-09-17 04:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.03e-06,0.0070136335294051005,6809.35294117
1663383600000,2022-09-17 03:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0009548100000000001,927.0
1663380000000,2022-09-17 02:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0009228800000000001,896.0
1663376400000,2022-09-17 01:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0009311200000000001,904.0
1663372800000,2022-09-17 00:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0009125800000000001,886.0
1663369200000,2022-09-16 23:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00044908000000000003,436.0
1663362000000,2022-09-16 21:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.02e-06,0.00067218,659.0
1663358400000,2022-09-16 20:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0010403,1010.0
1663354800000,2022-09-16 19:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00087653,851.0
1663351200000,2022-09-16 18:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0010382400000000002,1008.0
1663347600000,2022-09-16 17:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00038934,378.0
1663344000000,2022-09-16 16:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00016116,158.0
1663340400000,2022-09-16 15:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.0016385125265999999,1606.38483
1663336800000,2022-09-16 14:00:00,ONE/BTC,1.02e-06,1.03e-06,1.02e-06,1.02e-06,0.0018111059490642,1775.59406771
1663333200000,2022-09-16 13:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.0002193,215.0
1663326000000,2022-09-16 11:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00083334,817.0
1663322400000,2022-09-16 10:00:00,ONE/BTC,1.02e-06,1.03e-06,1.02e-06,1.02e-06,0.0172975462135854,16958.37864077
1663318800000,2022-09-16 09:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00109344,1072.0
1663315200000,2022-09-16 08:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00013974,137.0
1663308000000,2022-09-16 06:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,3.8110000000000006e-05,37.0
1663304400000,2022-09-16 05:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.03e-06,0.00057989,563.0
1663293600000,2022-09-16 02:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.02e-06,0.00045186,443.0
1663290000000,2022-09-16 01:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00053251,517.0
1663286400000,2022-09-16 00:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.02e-06,0.0004794,470.0
1663282800000,2022-09-15 23:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.03e-06,0.0072635600000000005,7052.0
1663279200000,2022-09-15 22:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0008034000000000001,780.0
1663275600000,2022-09-15 21:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,5.253000000000001e-05,51.0
1663272000000,2022-09-15 20:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0005253,510.0
1663268400000,2022-09-15 19:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0010773800000000002,1046.0
1663264800000,2022-09-15 18:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0027863517721487003,2705.19589529
1663261200000,2022-09-15 17:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00019261000000000001,187.0
1663257600000,2022-09-15 16:00:00,ONE/BTC,1.03e-06,1.04e-06,1.03e-06,1.03e-06,0.0010748530062606,1043.54660802
1663254000000,2022-09-15 15:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0009486300000000001,921.0
1663250400000,2022-09-15 14:00:00,ONE/BTC,1.02e-06,1.03e-06,1.02e-06,1.03e-06,0.00011021,107.0
1663243200000,2022-09-15 12:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,7.139999999999999e-06,7.0
1663239600000,2022-09-15 11:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00063852,626.0
1663236000000,2022-09-15 10:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.02e-06,0.00096492,946.0
1663232400000,2022-09-15 09:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0009064000000000001,880.0
1663228800000,2022-09-15 08:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00107429,1043.0
1663225200000,2022-09-15 07:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.03e-06,0.0006598336387475001,640.61518325
1663221600000,2022-09-15 06:00:00,ONE/BTC,1.02e-06,1.03e-06,1.01e-06,1.02e-06,0.0096441201778134,9455.01978217
1663218000000,2022-09-15 05:00:00,ONE/BTC,1.04e-06,1.04e-06,1.02e-06,1.02e-06,0.00036617999999999997,359.0
1663214400000,2022-09-15 04:00:00,ONE/BTC,1.03e-06,1.04e-06,1.02e-06,1.02e-06,0.00027539999999999997,270.0
1663210800000,2022-09-15 03:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.0022501999999974,2206.07843137
1663207200000,2022-09-15 02:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.02e-06,0.0009312599999999999,913.0
1663203600000,2022-09-15 01:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00101558,986.0
1663200000000,2022-09-15 00:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0002575,250.0
1663196400000,2022-09-14 23:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,8.84e-05,85.0
1663192800000,2022-09-14 22:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,0.00025376,244.0
1663189200000,2022-09-14 21:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,0.00076856,739.0
1663185600000,2022-09-14 20:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,0.00109512,1053.0
1663182000000,2022-09-14 19:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,9.672e-05,93.0
1663178400000,2022-09-14 18:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0009188087170224001,892.04729808
1663171200000,2022-09-14 16:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,1.648e-05,16.0
1663164000000,2022-09-14 14:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00027398,266.0
1663160400000,2022-09-14 13:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.02e-06,0.00064158,629.0
1663142400000,2022-09-14 08:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,7.725000000000001e-05,75.0
1663138800000,2022-09-14 07:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00015347,149.0
1663135200000,2022-09-14 06:00:00,ONE/BTC,1.04e-06,1.04e-06,1.03e-06,1.04e-06,0.00013832,133.0
1663131600000,2022-09-14 05:00:00,ONE/BTC,1.04e-06,1.05e-06,1.03e-06,1.04e-06,0.0009517243356712,915.11955353
1663117200000,2022-09-14 01:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.012841317146,12467.2982
1663110000000,2022-09-13 23:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00043157000000000004,419.0
1663106400000,2022-09-13 22:00:00,ONE/BTC,1.02e-06,1.03e-06,1.02e-06,1.03e-06,0.00012772,124.0
1663095600000,2022-09-13 19:00:00,ONE/BTC,1.02e-06,1.04e-06,1.02e-06,1.03e-06,0.0007570500000000001,735.0
1663092000000,2022-09-13 18:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.0007802999999999999,765.0
1663088400000,2022-09-13 17:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00017544,172.0
1663084800000,2022-09-13 16:00:00,ONE/BTC,1e-06,1e-06,1e-06,1e-06,0.00024910200148,249.10200148
1663081200000,2022-09-13 15:00:00,ONE/BTC,1e-06,1e-06,1e-06,1e-06,0.00019999999999999998,200.0
1663074000000,2022-09-13 13:00:00,ONE/BTC,1.01e-06,1.03e-06,9.9e-07,9.9e-07,0.0008702100000000001,879.0
1663070400000,2022-09-13 12:00:00,ONE/BTC,1.01e-06,1.03e-06,1e-06,1.02e-06,0.0770685072,75557.36
1663059600000,2022-09-13 09:00:00,ONE/BTC,1.02e-06,1.02e-06,1.01e-06,1.01e-06,0.0131211999999971,12991.28712871
1663056000000,2022-09-13 08:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.02e-06,0.00090066,883.0
1663052400000,2022-09-13 07:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00040376,392.0
1663048800000,2022-09-13 06:00:00,ONE/BTC,1.03e-06,1.05e-06,1.03e-06,1.04e-06,0.00030056,289.0
1663045200000,2022-09-13 05:00:00,ONE/BTC,1.04e-06,1.05e-06,1.03e-06,1.03e-06,0.00095275,925.0
1663041600000,2022-09-13 04:00:00,ONE/BTC,1.04e-06,1.05e-06,1.04e-06,1.04e-06,0.012996070358076,12496.22149815
1663038000000,2022-09-13 03:00:00,ONE/BTC,1.02e-06,1.03e-06,1.02e-06,1.03e-06,0.0009074300000000001,881.0
1663034400000,2022-09-13 02:00:00,ONE/BTC,1.01e-06,1.02e-06,1.01e-06,1.02e-06,0.00041003999999999997,402.0
1663030800000,2022-09-13 01:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,0.0009797,970.0
1663027200000,2022-09-13 00:00:00,ONE/BTC,1.02e-06,1.02e-06,1.01e-06,1.01e-06,0.00031209,309.0
1663023600000,2022-09-12 23:00:00,ONE/BTC,1.02e-06,1.03e-06,1.02e-06,1.02e-06,0.00084711,830.5
1663020000000,2022-09-12 22:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.0006528,640.0
1663016400000,2022-09-12 21:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00018768,184.0
1663012800000,2022-09-12 20:00:00,ONE/BTC,1.01e-06,1.02e-06,1.01e-06,1.02e-06,0.00100164,982.0
1663009200000,2022-09-12 19:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,0.0010605,1050.0
1663005600000,2022-09-12 18:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,0.0009968700000000002,987.0
1663002000000,2022-09-12 17:00:00,ONE/BTC,1.03e-06,1.04e-06,1.02e-06,1.03e-06,0.00012463,121.0
1662998400000,2022-09-12 16:00:00,ONE/BTC,1.02e-06,1.02e-06,1.01e-06,1.01e-06,0.00038481,381.0
1662994800000,2022-09-12 15:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.02e-06,0.00095982,941.0
1662991200000,2022-09-12 14:00:00,ONE/BTC,1.05e-06,1.05e-06,1.03e-06,1.03e-06,0.00101764,988.0
1662987600000,2022-09-12 13:00:00,ONE/BTC,1.05e-06,1.05e-06,1.05e-06,1.05e-06,0.007587335638228499,7226.03394117
1662984000000,2022-09-12 12:00:00,ONE/BTC,1.05e-06,1.05e-06,1.04e-06,1.05e-06,0.075247872,71664.64
1662980400000,2022-09-12 11:00:00,ONE/BTC,1.02e-06,1.06e-06,1.02e-06,1.05e-06,0.0010211264863485,972.50141557
1662976800000,2022-09-12 10:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.02e-06,0.00106488,1044.0
1662973200000,2022-09-12 09:00:00,ONE/BTC,9.9e-07,1.03e-06,9.9e-07,1.03e-06,0.0008384200000000001,814.0
1662969600000,2022-09-12 08:00:00,ONE/BTC,9.9e-07,9.9e-07,9.9e-07,9.9e-07,0.00045342,458.0
1662966000000,2022-09-12 07:00:00,ONE/BTC,9.9e-07,9.9e-07,9.9e-07,9.9e-07,0.007098079999992301,7169.77777777
1662962400000,2022-09-12 06:00:00,ONE/BTC,1.01e-06,1.02e-06,1.01e-06,1.02e-06,0.000153,150.0
1662958800000,2022-09-12 05:00:00,ONE/BTC,1.01e-06,1.02e-06,1e-06,1.02e-06,0.00036414,357.0
1662948000000,2022-09-12 02:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,6.0600000000000004e-06,6.0
1662944400000,2022-09-12 01:00:00,ONE/BTC,9.9e-07,1e-06,9.9e-07,1e-06,0.00072683337638,726.83337638
1662940800000,2022-09-12 00:00:00,ONE/BTC,9.9e-07,9.9e-07,9.9e-07,9.9e-07,0.00082269,831.0
1662937200000,2022-09-11 23:00:00,ONE/BTC,9.9e-07,9.9e-07,9.9e-07,9.9e-07,0.00043857,443.0
1662933600000,2022-09-11 22:00:00,ONE/BTC,9.9e-07,9.9e-07,9.9e-07,9.9e-07,0.00010395,105.0
1662930000000,2022-09-11 21:00:00,ONE/BTC,1e-06,1e-06,9.9e-07,9.9e-07,0.00089793,907.0
1662926400000,2022-09-11 20:00:00,ONE/BTC,1.01e-06,1.01e-06,1e-06,1e-06,0.0008619999999999999,862.0
1662922800000,2022-09-11 19:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,0.0009372800000000001,928.0
1662919200000,2022-09-11 18:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,0.00104838,1038.0
1662915600000,2022-09-11 17:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,3.939e-05,39.0
1662912000000,2022-09-11 16:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,0.0005984464584600001,592.521246
1662908400000,2022-09-11 15:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,0.0009524300000000001,943.0
1662904800000,2022-09-11 14:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,0.00099889,989.0
1662901200000,2022-09-11 13:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,0.0008989000000000001,890.0
1662897600000,2022-09-11 12:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,0.0008564800000000001,848.0
1662886800000,2022-09-11 09:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,0.00101,1000.0
1662876000000,2022-09-11 06:00:00,ONE/BTC,1.02e-06,1.02e-06,1e-06,1e-06,0.00052586887535,525.86887535
1662872400000,2022-09-11 05:00:00,ONE/BTC,1.02e-06,1.03e-06,1.02e-06,1.03e-06,1.1355842700000002e-05,11.02509
1662854400000,2022-09-11 00:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,2.8900439075999996e-06,2.83337638
1662847200000,2022-09-10 22:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,0.0019104462999909,1891.53099009
1662843600000,2022-09-10 21:00:00,ONE/BTC,1.01e-06,1.01e-06,1.01e-06,1.01e-06,0.0047150537,4668.37
1662836400000,2022-09-10 19:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00073032,716.0
1662832800000,2022-09-10 18:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.0008925,875.0
1662829200000,2022-09-10 17:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00095268,934.0
1662825600000,2022-09-10 16:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00086088,844.0
1662822000000,2022-09-10 15:00:00,ONE/BTC,1.02e-06,1.02e-06,1.01e-06,1.02e-06,0.0018407364060467999,1804.64353534
1662818400000,2022-09-10 14:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.0009027,885.0
1662814800000,2022-09-10 13:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.0011321999999999999,1110.0
1662811200000,2022-09-10 12:00:00,ONE/BTC,1.02e-06,1.02e-06,1.01e-06,1.02e-06,0.0036925716464363996,3620.16828082
1662807600000,2022-09-10 11:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.0010373399999999999,1017.0
1662804000000,2022-09-10 10:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00109548,1074.0
1662800400000,2022-09-10 09:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00107712,1056.0
1662796800000,2022-09-10 08:00:00,ONE/BTC,1.02e-06,1.03e-06,1.02e-06,1.02e-06,0.00079356,778.0
1662793200000,2022-09-10 07:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,6.18800000034e-05,60.66666667
1662789600000,2022-09-10 06:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00045594,447.0
1662782400000,2022-09-10 04:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00079458,779.0
1662778800000,2022-09-10 03:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.02e-06,0.00097818,959.0
1662775200000,2022-09-10 02:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0010670800000000002,1036.0
1662771600000,2022-09-10 01:00:00,ONE/BTC,1.03e-06,1.04e-06,1.03e-06,1.03e-06,0.00022557000000000002,219.0
1662768000000,2022-09-10 00:00:00,ONE/BTC,1.02e-06,1.03e-06,1.02e-06,1.03e-06,0.0007745600000000001,752.0
1662764400000,2022-09-09 23:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00053652,526.0
1662760800000,2022-09-09 22:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.0010526399999999999,1032.0
1662757200000,2022-09-09 21:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00088536,868.0
1662753600000,2022-09-09 20:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00065688,644.0
1662750000000,2022-09-09 19:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00052836,518.0
1662746400000,2022-09-09 18:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00023051999999999998,226.0
1662742800000,2022-09-09 17:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.02e-06,0.00110262,1081.0
1662739200000,2022-09-09 16:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00103721,1007.0
1662735600000,2022-09-09 15:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,0.00105248,1012.0
1662732000000,2022-09-09 14:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,0.00159873894388,1537.2489845
1662724800000,2022-09-09 12:00:00,ONE/BTC,1.04e-06,1.04e-06,1.03e-06,1.03e-06,0.0008695764700000001,844.249
1662721200000,2022-09-09 11:00:00,ONE/BTC,1.02e-06,1.04e-06,1.02e-06,1.04e-06,0.000546,525.0
1662717600000,2022-09-09 10:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.02e-06,0.0008925,875.0
1662714000000,2022-09-09 09:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00081782,794.0
1662710400000,2022-09-09 08:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00062016,608.0
1662706800000,2022-09-09 07:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00090372,886.0
1662703200000,2022-09-09 06:00:00,ONE/BTC,1.02e-06,1.02e-06,1.02e-06,1.02e-06,0.00073542,721.0
1662699600000,2022-09-09 05:00:00,ONE/BTC,1.02e-06,1.05e-06,1.02e-06,1.02e-06,0.00093942,921.0
1662696000000,2022-09-09 04:00:00,ONE/BTC,1.03e-06,1.03e-06,1.02e-06,1.02e-06,0.0010852799999999999,1064.0
1662692400000,2022-09-09 03:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,0.000572,550.0
1662688800000,2022-09-09 02:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,0.00104728,1007.0
1662685200000,2022-09-09 01:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,0.00104728,1007.0
1662681600000,2022-09-09 00:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,0.00085904,826.0
1662667200000,2022-09-08 20:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,0.00068952,663.0
1662663600000,2022-09-08 19:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,0.00011128,107.0
1662660000000,2022-09-08 18:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,0.000182,175.0
1662656400000,2022-09-08 17:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,0.00037024,356.0
1662649200000,2022-09-08 15:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,0.00081952,788.0
1662645600000,2022-09-08 14:00:00,ONE/BTC,1.04e-06,1.04e-06,1.03e-06,1.04e-06,0.00010564287999200001,101.5796923
1662642000000,2022-09-08 13:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00079104,768.0
1662638400000,2022-09-08 12:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.0007282100000000001,707.0
1662634800000,2022-09-08 11:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,1.2479999999999999e-05,12.0
1662631200000,2022-09-08 10:00:00,ONE/BTC,1.04e-06,1.04e-06,1.04e-06,1.04e-06,4.056e-05,39.0
1662627600000,2022-09-08 09:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,9.476000000000001e-05,92.0
1662624000000,2022-09-08 08:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,6.18e-06,6.0
1662620400000,2022-09-08 07:00:00,ONE/BTC,1.04e-06,1.04e-06,1.03e-06,1.03e-06,0.012286879903841402,11929.00961538
1662616800000,2022-09-08 06:00:00,ONE/BTC,1.02e-06,1.04e-06,1.02e-06,1.04e-06,0.0007337699999968,705.54807692
1662613200000,2022-09-08 05:00:00,ONE/BTC,1.04e-06,1.06e-06,1.02e-06,1.04e-06,0.0006485707036328,623.62567657
1662595200000,2022-09-08 00:00:00,ONE/BTC,1.03e-06,1.03e-06,1.03e-06,1.03e-06,0.00012566,122.0
