https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HEGIC,Volume USDT
1661299200,2022-08-24 00:00:00,HEGIC/USDT,0.008298,0.008539,0.0081,0.008494,270252.3998,2233.3366895756
1661212800,2022-08-23 00:00:00,HEGIC/USDT,0.008199,0.00848,0.00802,0.008401,233657.7092,1929.4520336331
1661126400,2022-08-22 00:00:00,HEGIC/USDT,0.008414,0.008414,0.007956,0.0082,260518.0927,2110.5089240451
1661040000,2022-08-21 00:00:00,HEGIC/USDT,0.007994,0.00887,0.007994,0.008427,848483.6398,7141.7061928485
1660953600,2022-08-20 00:00:00,HEGIC/USDT,0.008427,0.008799,0.007883,0.008035,741349.6985,6159.4467401744
1660867200,2022-08-19 00:00:00,HEGIC/USDT,0.009172,0.009172,0.008301,0.008427,1242015.7733,10816.3444532912
1660780800,2022-08-18 00:00:00,HEGIC/USDT,0.008958,0.009292,0.008957,0.009176,156287.8431,1427.3107175681
1660694400,2022-08-17 00:00:00,HEGIC/USDT,0.009529,0.009893,0.008972,0.008978,273563.277,2569.1652408455
1660608000,2022-08-16 00:00:00,HEGIC/USDT,0.009529,0.009789,0.009341,0.009529,585594.7392,5561.2065243455
1660521600,2022-08-15 00:00:00,HEGIC/USDT,0.009945,0.01002,0.009477,0.009553,227137.2545,2215.3922039965
1660435200,2022-08-14 00:00:00,HEGIC/USDT,0.00991,0.010149,0.009853,0.009919,130326.3088,1304.0787655051
1660348800,2022-08-13 00:00:00,HEGIC/USDT,0.009707,0.010492,0.009633,0.009944,940659.5117,9574.1925771268
1660262400,2022-08-12 00:00:00,HEGIC/USDT,0.009355,0.010416,0.009355,0.009707,747701.7029,7286.709947321
1660176000,2022-08-11 00:00:00,HEGIC/USDT,0.00913,0.0098,0.009127,0.009356,816622.1586,7759.5088249877
1660089600,2022-08-10 00:00:00,HEGIC/USDT,0.008933,0.00975,0.008656,0.009136,1050504.8653,9723.4789425075
1660003200,2022-08-09 00:00:00,HEGIC/USDT,0.009185,0.0099,0.008923,0.008933,1030911.5356,9683.1023364476
1659916800,2022-08-08 00:00:00,HEGIC/USDT,0.008823,0.009659,0.008778,0.009267,993717.9988,9297.0633991145
1659830400,2022-08-07 00:00:00,HEGIC/USDT,0.008843,0.00894,0.008639,0.008748,151406.0022,1336.6309727586
1659744000,2022-08-06 00:00:00,HEGIC/USDT,0.008741,0.009,0.008703,0.008784,261825.1509,2324.6426916491
1659657600,2022-08-05 00:00:00,HEGIC/USDT,0.008394,0.0088,0.008392,0.008741,735587.5634,6388.8702104074
1659571200,2022-08-04 00:00:00,HEGIC/USDT,0.008866,0.008984,0.008331,0.008394,2029017.4181,17689.0799589039
1659484800,2022-08-03 00:00:00,HEGIC/USDT,0.009708,0.009867,0.0088,0.008864,1424683.3311,13156.5229103643
1659398400,2022-08-02 00:00:00,HEGIC/USDT,0.009471,0.009726,0.0093,0.0097,81989.3085,779.1388506121
1659312000,2022-08-01 00:00:00,HEGIC/USDT,0.009724,0.01,0.0094,0.009471,1201600.0164,11549.8739034918
1659225600,2022-07-31 00:00:00,HEGIC/USDT,0.010001,0.010159,0.009708,0.009724,463969.0734,4608.8743925288
1659139200,2022-07-30 00:00:00,HEGIC/USDT,0.010022,0.010477,0.009875,0.010001,345669.5749,3457.0418093122
1659052800,2022-07-29 00:00:00,HEGIC/USDT,0.009389,0.010138,0.009295,0.009958,555920.9923,5408.4739149631
1658966400,2022-07-28 00:00:00,HEGIC/USDT,0.008799,0.009727,0.008784,0.009378,422959.4968,3950.9119876567
1658880000,2022-07-27 00:00:00,HEGIC/USDT,0.008147,0.009003,0.008119,0.008867,1002331.1032,8481.0130412568
1658793600,2022-07-26 00:00:00,HEGIC/USDT,0.008432,0.008477,0.007846,0.008216,1031442.1869,8432.3355230858
1658707200,2022-07-25 00:00:00,HEGIC/USDT,0.009147,0.009223,0.008358,0.008432,509830.1922,4432.6895361906
1658620800,2022-07-24 00:00:00,HEGIC/USDT,0.008799,0.009331,0.008773,0.009171,824632.7558,7526.0237664557
1658534400,2022-07-23 00:00:00,HEGIC/USDT,0.008879,0.00936,0.008625,0.008799,828104.8993,7517.9900561144
1658448000,2022-07-22 00:00:00,HEGIC/USDT,0.009275,0.009555,0.00888,0.008931,282002.6362,2591.7674988668
1658361600,2022-07-21 00:00:00,HEGIC/USDT,0.008821,0.009522,0.008667,0.009275,2267804.1289,20690.877003054
1658275200,2022-07-20 00:00:00,HEGIC/USDT,0.009202,0.009555,0.008691,0.008821,420444.1402,3789.1902397936
1658188800,2022-07-19 00:00:00,HEGIC/USDT,0.009129,0.0095,0.008801,0.009202,552995.62779942,5026.51346779177874
1658102400,2022-07-18 00:00:00,HEGIC/USDT,0.007961,0.009301,0.007961,0.009123,2190134.8424126,19365.59863232581095
1658016000,2022-07-17 00:00:00,HEGIC/USDT,0.008018,0.008196,0.007884,0.007975,321756.7085,2571.2300324532
1657929600,2022-07-16 00:00:00,HEGIC/USDT,0.008211,0.00835,0.00779,0.008019,2171335.64315014,17560.58803367201617
1657843200,2022-07-15 00:00:00,HEGIC/USDT,0.00793,0.008479,0.0079,0.00821,1795737.65686059,14699.97746695733066
1657756800,2022-07-14 00:00:00,HEGIC/USDT,0.007292,0.008272,0.007287,0.00788,2174927.92562589,16817.34991510212987
1657670400,2022-07-13 00:00:00,HEGIC/USDT,0.0069,0.007449,0.006895,0.007335,1952226.46839786,13801.98022440139619
1657584000,2022-07-12 00:00:00,HEGIC/USDT,0.00702,0.007054,0.006845,0.0069,69888.73081105,485.72549898593165
1657497600,2022-07-11 00:00:00,HEGIC/USDT,0.007256,0.00761,0.006999,0.00702,1667752.79803049,12028.03763721544272
1657411200,2022-07-10 00:00:00,HEGIC/USDT,0.007252,0.00748,0.006898,0.007255,892858.56199162,6410.31407322679463
1657324800,2022-07-09 00:00:00,HEGIC/USDT,0.00702,0.007398,0.006849,0.007224,1402952.47201775,9996.46851472735242
1657238400,2022-07-08 00:00:00,HEGIC/USDT,0.00679,0.007774,0.006763,0.007031,1398200.51634867,9986.36270945565288
1657152000,2022-07-07 00:00:00,HEGIC/USDT,0.006574,0.007596,0.006434,0.006815,7315260.72142546,51678.95215518419734
1657065600,2022-07-06 00:00:00,HEGIC/USDT,0.00654,0.006647,0.0063,0.006574,883642.57403196,5695.62158801526875
1656979200,2022-07-05 00:00:00,HEGIC/USDT,0.006602,0.007175,0.006306,0.00654,1656694.60858133,10820.47593622780836
1656892800,2022-07-04 00:00:00,HEGIC/USDT,0.006177,0.0079,0.006076,0.006586,7222865.37494341,50162.08676471515291
1656806400,2022-07-03 00:00:00,HEGIC/USDT,0.006341,0.006475,0.006099,0.006177,2171249.41125701,13680.58313359618438
1656720000,2022-07-02 00:00:00,HEGIC/USDT,0.006231,0.0067,0.006156,0.0064,2373733.94539568,15247.02008848614326
1656633600,2022-07-01 00:00:00,HEGIC/USDT,0.006,0.006399,0.005984,0.006231,1041378.49094565,6508.98101961619479
1656547200,2022-06-30 00:00:00,HEGIC/USDT,0.006367,0.006484,0.005942,0.006,747940.91053424,4591.26770956410444
1656460800,2022-06-29 00:00:00,HEGIC/USDT,0.0065,0.006597,0.006299,0.006367,1534933.19913613,9802.14682305176349
1656374400,2022-06-28 00:00:00,HEGIC/USDT,0.006828,0.0108,0.006331,0.006498,22844722.01450251,178849.88183262541042
1656288000,2022-06-27 00:00:00,HEGIC/USDT,0.006481,0.00745,0.006307,0.00684,4675087.2225766,31424.95168193129603
1656201600,2022-06-26 00:00:00,HEGIC/USDT,0.006381,0.007255,0.006202,0.006492,1765326.93432311,11658.43703603067768
1656115200,2022-06-25 00:00:00,HEGIC/USDT,0.006696,0.006819,0.006191,0.006381,2706424.04717842,17518.49399721373194
1656028800,2022-06-24 00:00:00,HEGIC/USDT,0.00599,0.012,0.005975,0.0067,20561005.37371674,151456.12538465535626
1655942400,2022-06-23 00:00:00,HEGIC/USDT,0.00599,0.006199,0.005722,0.006006,871648.91909204,5191.23085082016062
1655856000,2022-06-22 00:00:00,HEGIC/USDT,0.005899,0.006199,0.005601,0.00599,1640310.47254828,9529.60031531325274
1655769600,2022-06-21 00:00:00,HEGIC/USDT,0.00575,0.00696,0.005749,0.00585,8814431.07142442,55141.5510379431617
1655683200,2022-06-20 00:00:00,HEGIC/USDT,0.005701,0.00591,0.005532,0.00575,570605.48210596,3272.15367222551463
1655596800,2022-06-19 00:00:00,HEGIC/USDT,0.00541,0.005899,0.005271,0.00575,6202417.3934274,34197.92034709032045
1655510400,2022-06-18 00:00:00,HEGIC/USDT,0.005867,0.006199,0.0051,0.005401,5039687.68931143,28656.55929907052403
1655424000,2022-06-17 00:00:00,HEGIC/USDT,0.005759,0.00627,0.00572,0.005864,1488933.08312231,8901.54603312437309
1655337600,2022-06-16 00:00:00,HEGIC/USDT,0.00639,0.00655,0.00572,0.00572,3152293.65642668,19061.19194913300848
1655251200,2022-06-15 00:00:00,HEGIC/USDT,0.0065,0.00659,0.005443,0.00639,5681002.7608589,34044.76853113860958
1655164800,2022-06-14 00:00:00,HEGIC/USDT,0.00586,0.00712,0.00542,0.0065,12258820.71233316,77097.87715998317
1655078400,2022-06-13 00:00:00,HEGIC/USDT,0.00672,0.00678,0.00563,0.00587,1552155.21094319,9208.3297289170778
1654992000,2022-06-12 00:00:00,HEGIC/USDT,0.00715,0.00715,0.0065,0.00672,818969.7457199,5537.6999239800322
1654905600,2022-06-11 00:00:00,HEGIC/USDT,0.00801,0.00802,0.00681,0.0072,3810191.3540908,28283.6278041075522
1654819200,2022-06-10 00:00:00,HEGIC/USDT,0.00826,0.0085,0.0079,0.00802,4731367.31189135,38313.2688447384813
1654732800,2022-06-09 00:00:00,HEGIC/USDT,0.00772,0.00989,0.0077,0.00827,14322108.6427078,125121.3017138800367
1654646400,2022-06-08 00:00:00,HEGIC/USDT,0.00824,0.0084,0.00763,0.00772,2359586.09900576,18903.0205822248903
1654560000,2022-06-07 00:00:00,HEGIC/USDT,0.00787,0.00891,0.00771,0.00824,3631653.08194706,29395.9866260942946
1654473600,2022-06-06 00:00:00,HEGIC/USDT,0.00769,0.01275,0.00765,0.00787,42615117.52236083,395715.0437290399612
1654387200,2022-06-05 00:00:00,HEGIC/USDT,0.00768,0.0078,0.00749,0.00769,1136847.03305127,8720.491435671906
1654300800,2022-06-04 00:00:00,HEGIC/USDT,0.00774,0.0083,0.00747,0.00771,2952950.77717654,23089.5659540886256
1654214400,2022-06-03 00:00:00,HEGIC/USDT,0.00795,0.00803,0.00745,0.00774,2895462.43341784,22337.9923757800122
1654128000,2022-06-02 00:00:00,HEGIC/USDT,0.00771,0.009,0.0074,0.00791,12181255.63288176,95552.2041837446532
1654041600,2022-06-01 00:00:00,HEGIC/USDT,0.00787,0.0089,0.00734,0.00775,12286432.5542406,97697.1796562945915
1653955200,2022-05-31 00:00:00,HEGIC/USDT,0.00718,0.0134,0.00702,0.00783,59716487.01007766,599089.655712413145
1653868800,2022-05-30 00:00:00,HEGIC/USDT,0.00673,0.00732,0.00666,0.00717,2215714.66020277,15476.9700529754085
1653782400,2022-05-29 00:00:00,HEGIC/USDT,0.00671,0.00685,0.0065,0.00673,641637.79,4295.482827849
1653696000,2022-05-28 00:00:00,HEGIC/USDT,0.00707,0.00719,0.0065,0.00675,2184726.78566595,14742.7321417873676
1653609600,2022-05-27 00:00:00,HEGIC/USDT,0.00696,0.01032,0.00684,0.00708,9338929.84377397,73611.6052006530956
1653523200,2022-05-26 00:00:00,HEGIC/USDT,0.00697,0.0074,0.00621,0.0069,2616143.33652624,17595.1149394598578
1653436800,2022-05-25 00:00:00,HEGIC/USDT,0.00719,0.0076,0.0069,0.00704,1645306.46662894,11761.5406402193455
1653350400,2022-05-24 00:00:00,HEGIC/USDT,0.00728,0.00806,0.007,0.00723,1521947.16382172,11144.8158075838428
1653264000,2022-05-23 00:00:00,HEGIC/USDT,0.00833,0.0085,0.00721,0.00721,2108970.49098614,16902.6694189624535
1653177600,2022-05-22 00:00:00,HEGIC/USDT,0.00797,0.00915,0.00789,0.00831,2225782.87714336,18760.7390550516543
1653091200,2022-05-21 00:00:00,HEGIC/USDT,0.0076,0.00808,0.0075,0.00797,597814.02507948,4655.0143053028815
1653004800,2022-05-20 00:00:00,HEGIC/USDT,0.00762,0.0081,0.00733,0.0076,1156207.3553314,8954.9294484614137
1652918400,2022-05-19 00:00:00,HEGIC/USDT,0.00753,0.00893,0.00744,0.00774,1858652.6095738,15232.073486856836
1652832000,2022-05-18 00:00:00,HEGIC/USDT,0.00879,0.00901,0.00722,0.0075,1124986.87625899,9328.7017210654522
1652745600,2022-05-17 00:00:00,HEGIC/USDT,0.00859,0.0094,0.00857,0.0087,1115999.42921192,9973.5974937307874
1652659200,2022-05-16 00:00:00,HEGIC/USDT,0.00844,0.01032,0.0081,0.00857,3461321.14562284,30531.6036384358892
1652572800,2022-05-15 00:00:00,HEGIC/USDT,0.00748,0.00871,0.00721,0.00844,2904211.98074602,22417.2984967192927
1652486400,2022-05-14 00:00:00,HEGIC/USDT,0.00814,0.00837,0.0065,0.00752,3851202.17546365,28196.3388697075112
1652400000,2022-05-13 00:00:00,HEGIC/USDT,0.00498,0.00838,0.00487,0.00814,6694873.5725898,45403.9430970620937
1652313600,2022-05-12 00:00:00,HEGIC/USDT,0.00508,0.00605,0.00438,0.00496,7113729.11433483,36821.9150287144227
1652227200,2022-05-11 00:00:00,HEGIC/USDT,0.00877,0.00916,0.00461,0.00521,7734843.60256919,49840.5524015489822
1652140800,2022-05-10 00:00:00,HEGIC/USDT,0.00928,0.00993,0.00804,0.00877,1983992.53488682,17940.7914048421712
1652054400,2022-05-09 00:00:00,HEGIC/USDT,0.01141,0.0115,0.00924,0.00928,1864085.43185983,19142.1496103178305
1651968000,2022-05-08 00:00:00,HEGIC/USDT,0.01214,0.01218,0.01103,0.0113,1456535.81688193,16682.5021580836792
1651881600,2022-05-07 00:00:00,HEGIC/USDT,0.01354,0.01358,0.01161,0.01214,1672555.51432055,20981.958062590246
1651795200,2022-05-06 00:00:00,HEGIC/USDT,0.0133,0.01413,0.01285,0.01354,909809.7740393,12458.287260508646
1651708800,2022-05-05 00:00:00,HEGIC/USDT,0.01488,0.01529,0.0125,0.0134,3844861.31153638,52875.9816418689984
1651622400,2022-05-04 00:00:00,HEGIC/USDT,0.01372,0.01575,0.0131,0.01488,2182373.88779687,31458.3632226136859
1651536000,2022-05-03 00:00:00,HEGIC/USDT,0.01372,0.01455,0.0132,0.0138,2386715.01299971,33179.6133479346958
1651449600,2022-05-02 00:00:00,HEGIC/USDT,0.01264,0.0153,0.0126,0.01385,8890632.70295526,123289.2920281889447
1651363200,2022-05-01 00:00:00,HEGIC/USDT,0.01256,0.01319,0.0115,0.0127,4189787.73493087,51521.0947635046444
1651276800,2022-04-30 00:00:00,HEGIC/USDT,0.01335,0.01368,0.01256,0.01256,1205993.35115803,15810.1956220703833
1651190400,2022-04-29 00:00:00,HEGIC/USDT,0.01447,0.0147,0.01319,0.01331,971535.15523648,13435.8244386948822
1651104000,2022-04-28 00:00:00,HEGIC/USDT,0.01511,0.01578,0.0142,0.01445,1584148.02025689,23721.5150485113294
1651017600,2022-04-27 00:00:00,HEGIC/USDT,0.01547,0.01592,0.0148,0.01503,2844671.38324188,43274.9490336529926
1650931200,2022-04-26 00:00:00,HEGIC/USDT,0.01505,0.02086,0.01485,0.01547,17169283.84042284,284522.7273318830211
1650844800,2022-04-25 00:00:00,HEGIC/USDT,0.01485,0.01568,0.01408,0.01503,1947535.83104863,28892.4221909092902
1650758400,2022-04-24 00:00:00,HEGIC/USDT,0.0156,0.0169,0.0141,0.01483,5621474.42838704,86936.2668888415333
1650672000,2022-04-23 00:00:00,HEGIC/USDT,0.01437,0.02082,0.01395,0.0156,15800256.35772884,265507.0199111345573
1650585600,2022-04-22 00:00:00,HEGIC/USDT,0.01485,0.01523,0.01354,0.01436,6620556.68609609,95249.1106504897537
1650499200,2022-04-21 00:00:00,HEGIC/USDT,0.0159,0.016,0.01451,0.01489,2038862.7742997,31218.9867593641045
1650412800,2022-04-20 00:00:00,HEGIC/USDT,0.01598,0.01755,0.01545,0.01598,1437100.12915414,23249.2646385566702
1650326400,2022-04-19 00:00:00,HEGIC/USDT,0.01605,0.01661,0.01551,0.01596,1214218.74370047,19430.116264807362
1650240000,2022-04-18 00:00:00,HEGIC/USDT,0.0168,0.01722,0.01511,0.016,1948536.64272689,30672.7179492778006
1650153600,2022-04-17 00:00:00,HEGIC/USDT,0.01716,0.0178,0.01661,0.01681,1245202.09456425,21553.0720103387534
1650067200,2022-04-16 00:00:00,HEGIC/USDT,0.01694,0.01763,0.0167,0.01717,845618.18171439,14506.5049784820976
1649980800,2022-04-15 00:00:00,HEGIC/USDT,0.0171,0.01788,0.01643,0.01698,1214006.6252054,20660.160991238805
1649894400,2022-04-14 00:00:00,HEGIC/USDT,0.01614,0.0183,0.01604,0.01722,3600437.14118109,62020.8006375563642
1649808000,2022-04-13 00:00:00,HEGIC/USDT,0.01558,0.01709,0.01541,0.01604,4909445.37746402,79871.8794676199434
1649721600,2022-04-12 00:00:00,HEGIC/USDT,0.01794,0.0191,0.01522,0.01558,11151421.48021367,196074.7731547744373
1649635200,2022-04-11 00:00:00,HEGIC/USDT,0.02358,0.02397,0.01691,0.01794,18033628.09864282,352639.8679027773338
1649548800,2022-04-10 00:00:00,HEGIC/USDT,0.02611,0.02711,0.02261,0.0235,6657811.14419428,166260.9574344438142
1649462400,2022-04-09 00:00:00,HEGIC/USDT,0.02679,0.02691,0.025,0.0262,2870648.76232865,75139.8604627209399
1649376000,2022-04-08 00:00:00,HEGIC/USDT,0.027,0.03326,0.02566,0.02686,10464591.75111858,304522.3822683714469
1649289600,2022-04-07 00:00:00,HEGIC/USDT,0.03111,0.03329,0.025,0.02713,8662888.29354443,232405.1015983104015
1649203200,2022-04-06 00:00:00,HEGIC/USDT,0.03544,0.0368,0.0311,0.0311,1682051.49203617,56172.8456046921216
1649116800,2022-04-05 00:00:00,HEGIC/USDT,0.03934,0.04088,0.0353,0.0353,2087919.67199481,79615.6471740143977
1649030400,2022-04-04 00:00:00,HEGIC/USDT,0.0448,0.04583,0.03674,0.03953,4005920.37002508,158204.7889249334035
1648944000,2022-04-03 00:00:00,HEGIC/USDT,0.0448,0.05344,0.04361,0.0448,1422522.12831979,68018.4408774901537
1648857600,2022-04-02 00:00:00,HEGIC/USDT,0.04499,0.04799,0.04451,0.0448,278192.12967963,12761.0003358104322
1648771200,2022-04-01 00:00:00,HEGIC/USDT,0.04357,0.04587,0.04227,0.0448,499702.63371445,21907.4326912073815
1648684800,2022-03-31 00:00:00,HEGIC/USDT,0.04636,0.0468,0.04328,0.04346,963173.66204778,43708.0854751792841
1648598400,2022-03-30 00:00:00,HEGIC/USDT,0.04543,0.04661,0.044,0.0461,1184428.81655472,54291.300577606361
1648512000,2022-03-29 00:00:00,HEGIC/USDT,0.04845,0.0498,0.0448,0.04543,1205632.61944846,56556.7285334607948
1648425600,2022-03-28 00:00:00,HEGIC/USDT,0.04124,0.0683,0.04124,0.0486,9705735.94214884,532693.9736354437508
1648339200,2022-03-27 00:00:00,HEGIC/USDT,0.03821,0.04454,0.0382,0.04124,1373504.20420206,55422.8340562932138
1648252800,2022-03-26 00:00:00,HEGIC/USDT,0.0381,0.0422,0.0375,0.03821,181278.02811369,7005.7915139816016
1648166400,2022-03-25 00:00:00,HEGIC/USDT,0.03788,0.0411,0.03788,0.0382,377128.08958865,14850.2106908131142
1648080000,2022-03-24 00:00:00,HEGIC/USDT,0.0374,0.03889,0.0366,0.03789,143500.24209102,5437.2161070627338
1647993600,2022-03-23 00:00:00,HEGIC/USDT,0.0385,0.0385,0.03607,0.03731,159640.20260577,5882.5892619731092
1647907200,2022-03-22 00:00:00,HEGIC/USDT,0.03725,0.0404,0.0364,0.0385,449854.21627767,17391.1021778397683
1647820800,2022-03-21 00:00:00,HEGIC/USDT,0.0358,0.04159,0.03562,0.0373,318843.10591602,12137.4276958760344
1647734400,2022-03-20 00:00:00,HEGIC/USDT,0.03811,0.03851,0.03512,0.0358,182403.75556658,6608.1430262709425
1647648000,2022-03-19 00:00:00,HEGIC/USDT,0.0365,0.0385,0.03621,0.03836,99831.5515708,3719.842940248599
1647561600,2022-03-18 00:00:00,HEGIC/USDT,0.0352,0.03842,0.03376,0.03631,676597.13386914,24094.7280663347941
1647475200,2022-03-17 00:00:00,HEGIC/USDT,0.03471,0.03896,0.0343,0.0352,540693.52446291,19312.6161020633912
1647388800,2022-03-16 00:00:00,HEGIC/USDT,0.03336,0.0379,0.0328,0.0348,239717.99607731,8276.6599563865039
1647302400,2022-03-15 00:00:00,HEGIC/USDT,0.03239,0.0391,0.0315,0.03336,674643.63103936,23213.7877107083486
1647216000,2022-03-14 00:00:00,HEGIC/USDT,0.0316,0.0334,0.03151,0.0324,143048.7265029,4579.6119847395492
1647129600,2022-03-13 00:00:00,HEGIC/USDT,0.03415,0.03429,0.0316,0.0317,207161.87229271,6902.8055375439357
1647043200,2022-03-12 00:00:00,HEGIC/USDT,0.03342,0.0349,0.0328,0.0342,110759.39669054,3734.559021143712
1646956800,2022-03-11 00:00:00,HEGIC/USDT,0.035,0.0355,0.03261,0.0335,641543.42151795,22230.5264513232949
1646870400,2022-03-10 00:00:00,HEGIC/USDT,0.0372,0.0372,0.0346,0.0351,472411.81297745,16715.796670147005
1646784000,2022-03-09 00:00:00,HEGIC/USDT,0.0357,0.0388,0.0355,0.0372,575067.7764986,21580.9596538643366
1646697600,2022-03-08 00:00:00,HEGIC/USDT,0.0348,0.03596,0.0348,0.0354,454644.63740537,16087.398336654522
1646611200,2022-03-07 00:00:00,HEGIC/USDT,0.0374,0.0374,0.0339,0.0349,908827.24779984,31998.4328553566913
1646524800,2022-03-06 00:00:00,HEGIC/USDT,0.0394,0.04008,0.03635,0.0376,957915.29047847,36738.9790830230682
1646438400,2022-03-05 00:00:00,HEGIC/USDT,0.0371,0.03976,0.0365,0.03934,1432873.87699819,54236.3042344756026
1646352000,2022-03-04 00:00:00,HEGIC/USDT,0.0406,0.0466,0.0366,0.037,5918888.73707987,244008.8368927351571
1646265600,2022-03-03 00:00:00,HEGIC/USDT,0.0407,0.0424,0.0382,0.0404,3004885.64540384,120425.899837046296
1646179200,2022-03-02 00:00:00,HEGIC/USDT,0.0392,0.0517,0.0371,0.0406,9558391.23210786,398902.24491245262
1646092800,2022-03-01 00:00:00,HEGIC/USDT,0.0367,0.0397,0.0362,0.0392,3386280.55505534,127915.308059081105
1646006400,2022-02-28 00:00:00,HEGIC/USDT,0.0334,0.0382,0.0332,0.0367,5048644.65757037,176998.331418324522
1645920000,2022-02-27 00:00:00,HEGIC/USDT,0.0347,0.0367,0.0323,0.0335,544276.5396501,18865.965178739055
1645833600,2022-02-26 00:00:00,HEGIC/USDT,0.0355,0.0371,0.0339,0.0349,1395163.54450042,48743.110370199003
1645747200,2022-02-25 00:00:00,HEGIC/USDT,0.0358,0.0373,0.0326,0.0355,1475874.64130857,50906.4937599858
1645660800,2022-02-24 00:00:00,HEGIC/USDT,0.034,0.0412,0.027,0.0358,2452441.13039151,76971.557211020603
1645574400,2022-02-23 00:00:00,HEGIC/USDT,0.0394,0.0405,0.0326,0.034,3377346.48780503,123728.788907761476
1645488000,2022-02-22 00:00:00,HEGIC/USDT,0.0312,0.0455,0.0307,0.0393,4557159.48687563,169778.52739252941
1645401600,2022-02-21 00:00:00,HEGIC/USDT,0.0341,0.037,0.0307,0.0311,614561.22084118,20884.657774218236
1645315200,2022-02-20 00:00:00,HEGIC/USDT,0.0387,0.0388,0.0337,0.0342,143348.02013749,5182.850191912808
1645228800,2022-02-19 00:00:00,HEGIC/USDT,0.0403,0.0407,0.0364,0.0387,297640.06172884,11589.582986629764
1645142400,2022-02-18 00:00:00,HEGIC/USDT,0.0408,0.0424,0.0393,0.0404,653002.44623643,26627.331431231575
1645056000,2022-02-17 00:00:00,HEGIC/USDT,0.0453,0.0453,0.0405,0.0408,427395.66371536,18676.788108402726
1644969600,2022-02-16 00:00:00,HEGIC/USDT,0.0463,0.0482,0.0441,0.0453,955914.52103196,43850.083315463644
1644883200,2022-02-15 00:00:00,HEGIC/USDT,0.044,0.0504,0.0435,0.0463,1891075.16054273,86676.420891945588
1644796800,2022-02-14 00:00:00,HEGIC/USDT,0.0437,0.0441,0.0422,0.0439,273140.49747381,11822.847000628949
1644710400,2022-02-13 00:00:00,HEGIC/USDT,0.0445,0.0501,0.043,0.0437,1051688.9564719,48250.532344948125
