https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume PAX
1654570800,2022-06-07 03:00:00,ETH/PAX,1735.27,1746.46,1735.27,1746.46,3.38017543,5884.3466648968
1654567200,2022-06-07 02:00:00,ETH/PAX,1736.94,1740.07,1724.6,1736.24,0.8755619,1513.333013003
1654563600,2022-06-07 01:00:00,ETH/PAX,1750,1757.82,1740.04,1740.05,0.7636041,1341.804517903
1654560000,2022-06-07 00:00:00,ETH/PAX,1854.29,1854.29,1751.53,1758.49,2.2380741,3985.555525145
1654556400,2022-06-06 23:00:00,ETH/PAX,1854.85,1854.85,1853.82,1853.82,0.064159,118.977649891
1654552800,2022-06-06 22:00:00,ETH/PAX,1859.05,1859.05,1851.93,1851.93,0.48609277,900.5914345565
1654549200,2022-06-06 21:00:00,ETH/PAX,1864.81,1874,1864.81,1874,2.95941192,5541.399854904
1654545600,2022-06-06 20:00:00,ETH/PAX,1848.75,1859.48,1848.75,1859.48,0.00942229,17.4941908342
1654542000,2022-06-06 19:00:00,ETH/PAX,1854.79,1857.21,1854.79,1857.21,0.0150478,27.944021606
1654538400,2022-06-06 18:00:00,ETH/PAX,1861.67,1861.67,1858.98,1858.98,0.0052629,9.786084233
1654534800,2022-06-06 17:00:00,ETH/PAX,1848.61,1848.61,1848.15,1848.15,0.0926932,171.312482613
1654531200,2022-06-06 16:00:00,ETH/PAX,1854.75,1857.21,1853.24,1857.21,0.11631484,215.7915927974
1654527600,2022-06-06 15:00:00,ETH/PAX,1880.04,1880.04,1870.45,1870.45,0.9870085,1855.594405495
1654524000,2022-06-06 14:00:00,ETH/PAX,1914.43,1914.43,1899.56,1899.56,0.1654917,314.431747265
1654520400,2022-06-06 13:00:00,ETH/PAX,1902.55,1902.55,1897.24,1897.24,0.1524558,289.46712459
1654516800,2022-06-06 12:00:00,ETH/PAX,1906.27,1910.73,1906.14,1906.14,0.0667166,127.430268085
1654513200,2022-06-06 11:00:00,ETH/PAX,1906.86,1906.86,1904.37,1904.37,0.1528711,291.158736735
1654509600,2022-06-06 10:00:00,ETH/PAX,1905.4,1905.4,1904.93,1904.93,0.10608459,202.0894111387
1654506000,2022-06-06 09:00:00,ETH/PAX,1902.1,1902.1,1901.51,1901.51,0.1733307,329.658395281
1654502400,2022-06-06 08:00:00,ETH/PAX,1900,1905.08,1899.63,1899.63,0.1280582,243.872589936
1654498800,2022-06-06 07:00:00,ETH/PAX,1890.11,1890.11,1890.11,1890.11,0,0
1654495200,2022-06-06 06:00:00,ETH/PAX,1873,1890.11,1873,1890.11,0.20695,387.661566578
1654491600,2022-06-06 05:00:00,ETH/PAX,1882.4,1882.4,1873.42,1873.68,0.6212296,1165.195811936
1654488000,2022-06-06 04:00:00,ETH/PAX,1880.34,1880.34,1880.34,1880.34,0,0
1654484400,2022-06-06 03:00:00,ETH/PAX,1872.32,1880.34,1867.15,1880.34,0.2880728,539.248740085
1654480800,2022-06-06 02:00:00,ETH/PAX,1857.55,1868.99,1854.5,1868.99,0.33959446,634.4802152964
1654477200,2022-06-06 01:00:00,ETH/PAX,1853.4,1869.67,1853.4,1869.67,0.0085971,15.973526519
1654473600,2022-06-06 00:00:00,ETH/PAX,1805.11,1836.72,1805.11,1833.58,0.0200687,36.354777957
1654470000,2022-06-05 23:00:00,ETH/PAX,1807.38,1807.38,1807.38,1807.38,0,0
1654466400,2022-06-05 22:00:00,ETH/PAX,1814.88,1814.88,1807.38,1807.38,0.00662674,12.0123953232
1654462800,2022-06-05 21:00:00,ETH/PAX,1808.84,1815.07,1802.99,1802.99,2.43123122,4395.3630342984
1654459200,2022-06-05 20:00:00,ETH/PAX,1820.11,1820.11,1812.2,1812.2,0.3468672,629.100233941
1654455600,2022-06-05 19:00:00,ETH/PAX,1815.08,1815.08,1815.08,1815.08,0,0
1654452000,2022-06-05 18:00:00,ETH/PAX,1820.16,1820.16,1815.08,1815.08,0.2910853,529.683359676
1654448400,2022-06-05 17:00:00,ETH/PAX,1805.46,1824.82,1805.46,1824.82,0.1926194,349.214366975
1654444800,2022-06-05 16:00:00,ETH/PAX,1809.43,1814.44,1802.07,1802.07,0.5009912,905.442105927
1654441200,2022-06-05 15:00:00,ETH/PAX,1791.07,1809.43,1791.06,1809.43,0.5716808,1024.059503078
1654437600,2022-06-05 14:00:00,ETH/PAX,1791.17,1791.17,1791.17,1791.17,0.0032243,5.775269431
1654434000,2022-06-05 13:00:00,ETH/PAX,1786.38,1791.06,1786.38,1791.06,0.4090037,731.955880866
1654430400,2022-06-05 12:00:00,ETH/PAX,1790,1790,1790,1790,0.0025461,4.557519
1654426800,2022-06-05 11:00:00,ETH/PAX,1775.14,1786.04,1775.14,1786.04,0.0150234,26.754159238
1654423200,2022-06-05 10:00:00,ETH/PAX,1779.73,1779.73,1779.73,1779.73,0,0
1654419600,2022-06-05 09:00:00,ETH/PAX,1779.73,1779.73,1779.73,1779.73,0.34845473,620.1553366229
1654416000,2022-06-05 08:00:00,ETH/PAX,1783.89,1783.89,1783.88,1783.88,0.4267826,761.331765339
1654412400,2022-06-05 07:00:00,ETH/PAX,1791.81,1791.81,1791.81,1791.81,0,0
1654408800,2022-06-05 06:00:00,ETH/PAX,1790.26,1791.81,1790.26,1791.81,0.05309583,95.0555970323
1654405200,2022-06-05 05:00:00,ETH/PAX,1795.14,1795.14,1795.14,1795.14,0.1168519,209.765519766
1654401600,2022-06-05 04:00:00,ETH/PAX,1787.55,1787.55,1787.14,1787.14,0.1517282,271.18677337
1654398000,2022-06-05 03:00:00,ETH/PAX,1798.08,1798.08,1798.08,1798.08,0,0
1654394400,2022-06-05 02:00:00,ETH/PAX,1798.08,1798.08,1798.08,1798.08,0,0
1654390800,2022-06-05 01:00:00,ETH/PAX,1798.08,1798.08,1798.08,1798.08,0,0
1654387200,2022-06-05 00:00:00,ETH/PAX,1808.62,1808.62,1798.08,1798.08,0.0994908,178.918986896
1654383600,2022-06-04 23:00:00,ETH/PAX,1798.27,1798.27,1798.27,1798.27,0.1166487,209.765857749
1654380000,2022-06-04 22:00:00,ETH/PAX,1789.12,1800.28,1789.12,1800.28,0.0990657,177.287227992
1654376400,2022-06-04 21:00:00,ETH/PAX,1775.09,1777.66,1775.09,1777.66,0.1236772,219.841423775
1654372800,2022-06-04 20:00:00,ETH/PAX,1772.39,1774.06,1772.39,1774.06,0.4073134,722.115658327
1654369200,2022-06-04 19:00:00,ETH/PAX,1774.87,1774.87,1774.87,1774.87,0,0
1654365600,2022-06-04 18:00:00,ETH/PAX,1778.44,1778.44,1774.87,1774.87,0.8,1422.574090905
1654362000,2022-06-04 17:00:00,ETH/PAX,1769.97,1774.33,1769.97,1774.33,0.90278442,1599.0223054266
1654358400,2022-06-04 16:00:00,ETH/PAX,1779.05,1779.05,1779.05,1779.05,0,0
1654354800,2022-06-04 15:00:00,ETH/PAX,1775.86,1779.05,1775.86,1779.05,0.02994318,53.222564379
1654351200,2022-06-04 14:00:00,ETH/PAX,1785.17,1785.17,1785.17,1785.17,0.00333265,5.9493468005
1654347600,2022-06-04 13:00:00,ETH/PAX,1761.07,1763.55,1760.02,1763.55,0.12022307,211.7456674345
1654344000,2022-06-04 12:00:00,ETH/PAX,1760.23,1760.23,1760.23,1760.23,0.0046367,8.161658441
1654340400,2022-06-04 11:00:00,ETH/PAX,1771.97,1771.97,1771.97,1771.97,0,0
1654336800,2022-06-04 10:00:00,ETH/PAX,1775.93,1776.56,1770.96,1771.97,0.51963352,922.8510912791
1654333200,2022-06-04 09:00:00,ETH/PAX,1769.16,1769.16,1769.16,1769.16,0,0
1654329600,2022-06-04 08:00:00,ETH/PAX,1769.16,1769.16,1769.16,1769.16,0,0
1654326000,2022-06-04 07:00:00,ETH/PAX,1769.16,1769.16,1769.16,1769.16,0,0
1654322400,2022-06-04 06:00:00,ETH/PAX,1769.16,1769.16,1769.16,1769.16,0.1185441,209.723479956
1654318800,2022-06-04 05:00:00,ETH/PAX,1766.92,1766.92,1763.33,1766.35,0.30791648,543.6410464167
1654315200,2022-06-04 04:00:00,ETH/PAX,1752.71,1768.17,1752.71,1765.38,0.55716042,980.5474408344
1654311600,2022-06-04 03:00:00,ETH/PAX,1746.75,1746.75,1746.75,1746.75,0,0
1654308000,2022-06-04 02:00:00,ETH/PAX,1758.25,1758.25,1746.75,1746.75,0.2801271,490.231869325
1654304400,2022-06-04 01:00:00,ETH/PAX,1761.91,1761.91,1761.91,1761.91,0.00654014,11.5231380674
1654300800,2022-06-04 00:00:00,ETH/PAX,1770.9,1770.9,1770.9,1770.9,0,0
1654297200,2022-06-03 23:00:00,ETH/PAX,1770.9,1770.9,1770.9,1770.9,0.0615065,108.92186085
1654293600,2022-06-03 22:00:00,ETH/PAX,1781.48,1781.48,1780.11,1780.11,0.0669588,119.282253632
1654290000,2022-06-03 21:00:00,ETH/PAX,1778.71,1792.07,1778.71,1792.07,0.7532618,1343.385459884
1654286400,2022-06-03 20:00:00,ETH/PAX,1748.56,1748.56,1748.56,1748.56,0,0
1654282800,2022-06-03 19:00:00,ETH/PAX,1748.56,1748.56,1748.56,1748.56,0.1942647,339.683483832
1654279200,2022-06-03 18:00:00,ETH/PAX,1749.67,1749.67,1749.67,1749.67,0.0016845,2.947319115
1654275600,2022-06-03 17:00:00,ETH/PAX,1752.27,1752.27,1752.27,1752.27,0.0011334,1.986022818
1654272000,2022-06-03 16:00:00,ETH/PAX,1756.24,1759.15,1756.24,1759.15,1.9987386,3515.23963791
1654268400,2022-06-03 15:00:00,ETH/PAX,1755.59,1758.91,1755.59,1758.13,0.15070933,265.0141183643
1654264800,2022-06-03 14:00:00,ETH/PAX,1749.53,1755.61,1749.53,1755.61,0.4388492,769.110215404
1654261200,2022-06-03 13:00:00,ETH/PAX,1745.53,1764.55,1744.48,1750.83,0.7865313,1375.697178221
1654257600,2022-06-03 12:00:00,ETH/PAX,1763.22,1771.05,1747.32,1747.32,0.5257218,926.44207392
1654254000,2022-06-03 11:00:00,ETH/PAX,1761.31,1761.31,1754.34,1761.09,0.4341699,764.235357054
1654250400,2022-06-03 10:00:00,ETH/PAX,1794.36,1794.36,1759.19,1759.19,1.2394566,2210.433657599
1654246800,2022-06-03 09:00:00,ETH/PAX,1802.15,1802.15,1796.96,1796.96,0.2023768,364.03400456
1654243200,2022-06-03 08:00:00,ETH/PAX,1806.15,1806.15,1806.15,1806.15,1.1932412,2155.17259338
1654239600,2022-06-03 07:00:00,ETH/PAX,1809.23,1809.23,1809.23,1809.23,0.0003147,0.569364681
1654236000,2022-06-03 06:00:00,ETH/PAX,1823.72,1823.72,1823.12,1823.12,0.01616202,29.4736282344
1654232400,2022-06-03 05:00:00,ETH/PAX,1816.89,1816.89,1816.89,1816.89,0.0062438,11.344297782
1654228800,2022-06-03 04:00:00,ETH/PAX,1830.22,1830.22,1830.22,1830.22,0,0
1654225200,2022-06-03 03:00:00,ETH/PAX,1830.22,1830.22,1830.22,1830.22,0,0
1654221600,2022-06-03 02:00:00,ETH/PAX,1837.9,1837.9,1830.22,1830.22,0.0242938,44.567538028
1654218000,2022-06-03 01:00:00,ETH/PAX,1825.54,1825.54,1825.54,1825.54,0.2222119,405.656711926
1654214400,2022-06-03 00:00:00,ETH/PAX,1828.81,1828.81,1828.81,1828.81,0.0024842,4.543129802
1654210800,2022-06-02 23:00:00,ETH/PAX,1834.54,1834.54,1834.54,1834.54,0.1905705,349.60920507
1654207200,2022-06-02 22:00:00,ETH/PAX,1836.18,1836.18,1833.58,1833.58,0.002574,4.72521114
1654203600,2022-06-02 21:00:00,ETH/PAX,1810.41,1810.41,1810.41,1810.41,0,0
1654200000,2022-06-02 20:00:00,ETH/PAX,1810.41,1810.41,1810.41,1810.41,0,0
1654196400,2022-06-02 19:00:00,ETH/PAX,1802.81,1810.41,1799.04,1810.41,0.02053,36.943394181
