https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SWASH,Volume USDT
1661558400,2022-08-27 00:00:00,SWASH/USDT,0.02499,0.02525,0.02462,0.02501,1636536.3726,41035.010577541
1661472000,2022-08-26 00:00:00,SWASH/USDT,0.02552,0.02578,0.02401,0.02498,2264792.9445,56830.877699287
1661385600,2022-08-25 00:00:00,SWASH/USDT,0.02496,0.02907,0.02475,0.02566,4075634.8647,106641.334059435
1661299200,2022-08-24 00:00:00,SWASH/USDT,0.02509,0.02514,0.02425,0.02495,2110099.2011,52577.086062492
1661212800,2022-08-23 00:00:00,SWASH/USDT,0.02503,0.02514,0.02458,0.02506,1925003.3673,48148.299753367
1661126400,2022-08-22 00:00:00,SWASH/USDT,0.02504,0.02524,0.0248,0.02502,3153425.5157,78842.140140484
1661040000,2022-08-21 00:00:00,SWASH/USDT,0.02486,0.02556,0.02476,0.02503,2226338.8752,55830.985125685
1660953600,2022-08-20 00:00:00,SWASH/USDT,0.02522,0.02543,0.02449,0.02486,2536176.7746,63545.717276362
1660867200,2022-08-19 00:00:00,SWASH/USDT,0.02976,0.02995,0.02512,0.02518,46271738.7922,1315290.533804886
1660780800,2022-08-18 00:00:00,SWASH/USDT,0.02897,0.03219,0.0288,0.02976,22523282.8724,676548.516722938
1660694400,2022-08-17 00:00:00,SWASH/USDT,0.03004,0.03412,0.0285,0.02898,7655569.605,231256.208432965
1660608000,2022-08-16 00:00:00,SWASH/USDT,0.03006,0.03069,0.0289,0.03007,3703964.1779,110851.815297153
1660521600,2022-08-15 00:00:00,SWASH/USDT,0.02886,0.03869,0.0281,0.03007,11820203.4068,381798.868504827
1660435200,2022-08-14 00:00:00,SWASH/USDT,0.02901,0.0297,0.02818,0.02886,3503629.3743,101069.078489113
1660348800,2022-08-13 00:00:00,SWASH/USDT,0.03063,0.0307,0.02768,0.02903,5254148.4737,153088.392193577
1660262400,2022-08-12 00:00:00,SWASH/USDT,0.0218,0.039,0.02153,0.03058,27460392.7433,845250.396374548
1660176000,2022-08-11 00:00:00,SWASH/USDT,0.02269,0.02303,0.02,0.02175,3010339.2949,66183.2715609
1660089600,2022-08-10 00:00:00,SWASH/USDT,0.022,0.02339,0.02181,0.02273,2834195.7624,63433.651389123
1660003200,2022-08-09 00:00:00,SWASH/USDT,0.02462,0.02768,0.02186,0.02199,5127317.4964,126664.230152168
1659916800,2022-08-08 00:00:00,SWASH/USDT,0.02224,0.025,0.0222,0.02459,3161727.3025,72429.723465106
1659830400,2022-08-07 00:00:00,SWASH/USDT,0.02201,0.02224,0.02193,0.02224,2232709.5649,49167.100467217
1659744000,2022-08-06 00:00:00,SWASH/USDT,0.02369,0.02396,0.02196,0.02201,4271255.3821,95277.788572231
1659657600,2022-08-05 00:00:00,SWASH/USDT,0.0232,0.02622,0.02213,0.02364,3934261.6529,92653.91517903
1659571200,2022-08-04 00:00:00,SWASH/USDT,0.02201,0.02417,0.02162,0.0232,3359761.0199,77190.636178292
1659484800,2022-08-03 00:00:00,SWASH/USDT,0.0223,0.02259,0.02199,0.02201,2173729.8912,48168.171701347
1659398400,2022-08-02 00:00:00,SWASH/USDT,0.02261,0.02289,0.02096,0.02229,1878895.5249,41287.73821251
1659312000,2022-08-01 00:00:00,SWASH/USDT,0.02307,0.02364,0.02231,0.02261,3363725.5573,78138.79271092
1659225600,2022-07-31 00:00:00,SWASH/USDT,0.02252,0.02343,0.02211,0.02313,4765382.5739,108481.34842072
1659139200,2022-07-30 00:00:00,SWASH/USDT,0.02193,0.02264,0.02149,0.02252,5505230.1226,122345.95413455
1659052800,2022-07-29 00:00:00,SWASH/USDT,0.02222,0.02235,0.02136,0.02194,4596307.666,100734.184184097
1658966400,2022-07-28 00:00:00,SWASH/USDT,0.02254,0.02267,0.02171,0.02222,5217484.7884,116533.041100295
1658880000,2022-07-27 00:00:00,SWASH/USDT,0.02283,0.02289,0.02241,0.02253,4922644.9911,111299.590806272
1658793600,2022-07-26 00:00:00,SWASH/USDT,0.02257,0.0314,0.02235,0.02271,7555431.05569296,179360.4805656631392
1658707200,2022-07-25 00:00:00,SWASH/USDT,0.02233,0.02365,0.02171,0.02252,4777655.0246,107453.922637662
1658620800,2022-07-24 00:00:00,SWASH/USDT,0.02219,0.02283,0.02171,0.02231,4651180.8348,103450.273926078
1658534400,2022-07-23 00:00:00,SWASH/USDT,0.02174,0.0224,0.02104,0.02221,5259791.8407,114622.56704537
1658448000,2022-07-22 00:00:00,SWASH/USDT,0.02182,0.02244,0.02086,0.02161,5507213.2409,119188.13292511
1658361600,2022-07-21 00:00:00,SWASH/USDT,0.02117,0.02309,0.02101,0.02178,5068362.68761511,108959.0014521854723
1658275200,2022-07-20 00:00:00,SWASH/USDT,0.02128,0.02217,0.02073,0.02117,4473026.53176895,95451.2328927334868
1658188800,2022-07-19 00:00:00,SWASH/USDT,0.02117,0.02133,0.02039,0.0213,6154955.25574532,128670.9242982762369
1658102400,2022-07-18 00:00:00,SWASH/USDT,0.02126,0.02154,0.021,0.02115,4244673.29953733,89913.2770811686102
1658016000,2022-07-17 00:00:00,SWASH/USDT,0.02159,0.02176,0.02102,0.02129,4355643.31882377,93451.3879391824694
1657929600,2022-07-16 00:00:00,SWASH/USDT,0.0219,0.02194,0.0214,0.02159,4352128.95056686,94616.3044900336821
1657843200,2022-07-15 00:00:00,SWASH/USDT,0.02183,0.02203,0.02141,0.02183,4840967.9650915,105858.367020339059
1657756800,2022-07-14 00:00:00,SWASH/USDT,0.02165,0.02193,0.02021,0.02181,4555118.5205014,96239.5650194990319
1657670400,2022-07-13 00:00:00,SWASH/USDT,0.02211,0.02232,0.01906,0.02159,8510331.23655326,183426.5513800233993
1657584000,2022-07-12 00:00:00,SWASH/USDT,0.02194,0.02218,0.02156,0.02208,9781500.39863006,215131.844725656347
1657497600,2022-07-11 00:00:00,SWASH/USDT,0.02166,0.02293,0.02098,0.02181,10567301.59635848,231545.6243607996656
1657411200,2022-07-10 00:00:00,SWASH/USDT,0.02095,0.02247,0.02046,0.02161,10197769.53898198,215271.5991597719591
1657324800,2022-07-09 00:00:00,SWASH/USDT,0.02086,0.02105,0.02045,0.02091,7841411.51431154,163930.5851590055094
1657238400,2022-07-08 00:00:00,SWASH/USDT,0.02099,0.02155,0.02035,0.02087,9725636.25306594,203386.2848911752541
1657152000,2022-07-07 00:00:00,SWASH/USDT,0.02072,0.02108,0.02056,0.02104,7383721.29567369,154272.6038585107739
1657065600,2022-07-06 00:00:00,SWASH/USDT,0.02099,0.02132,0.02054,0.02081,3649039.1630715,76881.958034667868
1656979200,2022-07-05 00:00:00,SWASH/USDT,0.02234,0.02278,0.02041,0.021,4083344.28927214,86784.5723013676935
1656892800,2022-07-04 00:00:00,SWASH/USDT,0.02105,0.02234,0.01995,0.02234,3995820.20940227,84472.9108726261669
1656806400,2022-07-03 00:00:00,SWASH/USDT,0.021,0.02113,0.02014,0.02111,4026460.20293355,84140.2362809305649
1656720000,2022-07-02 00:00:00,SWASH/USDT,0.02131,0.02146,0.02041,0.021,3450964.5593,72471.152523368
1656633600,2022-07-01 00:00:00,SWASH/USDT,0.02286,0.02348,0.0212,0.02132,3919630.9224176,85906.5529569337911
1656547200,2022-06-30 00:00:00,SWASH/USDT,0.02368,0.02374,0.02121,0.02276,4005284.2828128,91293.420624816952
1656460800,2022-06-29 00:00:00,SWASH/USDT,0.02464,0.02471,0.02272,0.02369,4222179.06037391,100694.108719635544
1656374400,2022-06-28 00:00:00,SWASH/USDT,0.02551,0.02572,0.02244,0.0246,3984773.23415178,98705.8095394324896
1656288000,2022-06-27 00:00:00,SWASH/USDT,0.0253,0.02645,0.02468,0.02546,3382324.15411706,86580.4809935147662
1656201600,2022-06-26 00:00:00,SWASH/USDT,0.02764,0.02768,0.02527,0.02534,3760286.93039541,98103.2143618715847
1656115200,2022-06-25 00:00:00,SWASH/USDT,0.02769,0.02857,0.02643,0.02758,4215316.10412571,115407.6454067879994
1656028800,2022-06-24 00:00:00,SWASH/USDT,0.02855,0.03001,0.02646,0.02781,4750222.12860511,133070.9576147507775
1655942400,2022-06-23 00:00:00,SWASH/USDT,0.02545,0.0311,0.02529,0.02841,6597410.34461278,189039.4212995534024
1655856000,2022-06-22 00:00:00,SWASH/USDT,0.02469,0.03037,0.0241,0.02546,6270803.62725839,160436.0316723602902
1655769600,2022-06-21 00:00:00,SWASH/USDT,0.0249,0.026,0.02411,0.0246,4271708.02875785,105993.8519851186835
1655683200,2022-06-20 00:00:00,SWASH/USDT,0.02476,0.02598,0.02395,0.02493,4905640.9148693,122524.5741995510844
1655596800,2022-06-19 00:00:00,SWASH/USDT,0.02409,0.02654,0.02367,0.02479,5695318.38394668,138910.6226192167829
1655510400,2022-06-18 00:00:00,SWASH/USDT,0.02401,0.025,0.02277,0.02404,5757780.98663169,138380.819531199572
1655424000,2022-06-17 00:00:00,SWASH/USDT,0.02417,0.02488,0.0239,0.02404,5405994.00740106,131461.5014015156153
1655337600,2022-06-16 00:00:00,SWASH/USDT,0.02445,0.0259,0.02388,0.02416,8276284.75170829,201744.5775187707844
1655251200,2022-06-15 00:00:00,SWASH/USDT,0.02425,0.02472,0.02382,0.02441,8660164.45048527,210173.1183718308353
1655164800,2022-06-14 00:00:00,SWASH/USDT,0.02294,0.02775,0.02291,0.02434,9477865.32157736,232452.0199022819474
1655078400,2022-06-13 00:00:00,SWASH/USDT,0.02459,0.0247,0.01815,0.023,12539729.82950971,277412.7749870717742
1654992000,2022-06-12 00:00:00,SWASH/USDT,0.02459,0.02472,0.02164,0.0245,9925195.08456752,239683.948509814042
1654905600,2022-06-11 00:00:00,SWASH/USDT,0.02459,0.02486,0.0232,0.02451,9995065.57252846,244321.444863499374
1654819200,2022-06-10 00:00:00,SWASH/USDT,0.02583,0.02583,0.02277,0.0246,9549193.27588257,238941.203679124461
1654732800,2022-06-09 00:00:00,SWASH/USDT,0.02637,0.0273,0.0255,0.02583,8499991.07642612,223456.6227270842215
1654646400,2022-06-08 00:00:00,SWASH/USDT,0.02557,0.02704,0.0245,0.02636,8389320.10840769,214715.9050785096059
1654560000,2022-06-07 00:00:00,SWASH/USDT,0.02547,0.0272,0.02453,0.02557,8843965.672508,227062.9647879704797
1654473600,2022-06-06 00:00:00,SWASH/USDT,0.02544,0.02622,0.02498,0.02546,7938001.93812532,202143.0444436392506
1654387200,2022-06-05 00:00:00,SWASH/USDT,0.02491,0.02642,0.02433,0.02546,8307850.87279668,209387.872987724177
1654300800,2022-06-04 00:00:00,SWASH/USDT,0.02428,0.02604,0.02399,0.02489,8910828.52486972,220905.4308333866375
1654214400,2022-06-03 00:00:00,SWASH/USDT,0.02419,0.02598,0.02388,0.02429,8610102.9386006,209681.1949128395012
1654128000,2022-06-02 00:00:00,SWASH/USDT,0.02421,0.02439,0.02377,0.0242,9060151.13169026,219660.3246172095884
1654041600,2022-06-01 00:00:00,SWASH/USDT,0.02437,0.0246,0.02368,0.0242,8615919.72743402,209616.9292757079007
1653955200,2022-05-31 00:00:00,SWASH/USDT,0.02438,0.02526,0.024,0.02433,8067849.91307687,196913.5423252293596
1653868800,2022-05-30 00:00:00,SWASH/USDT,0.02261,0.02497,0.02247,0.02438,9055018.21198653,212474.994448308035
1653782400,2022-05-29 00:00:00,SWASH/USDT,0.02236,0.02325,0.02194,0.0226,8597952.76852717,194095.8807584464326
1653696000,2022-05-28 00:00:00,SWASH/USDT,0.02242,0.02294,0.02171,0.02237,8943943.56876331,200307.9421928086837
1653609600,2022-05-27 00:00:00,SWASH/USDT,0.02284,0.02451,0.02194,0.02236,9517265.83144089,214636.9864242854848
1653523200,2022-05-26 00:00:00,SWASH/USDT,0.02232,0.02598,0.02174,0.02289,10936368.35657757,250842.2139126775839
1653436800,2022-05-25 00:00:00,SWASH/USDT,0.02233,0.02268,0.02202,0.0223,8923502.70674374,199873.7985996609136
1653350400,2022-05-24 00:00:00,SWASH/USDT,0.02237,0.0265,0.02174,0.0223,11208211.8144843,254019.1136046942107
1653264000,2022-05-23 00:00:00,SWASH/USDT,0.02242,0.023,0.02138,0.02234,9353427.69095923,208286.5171539169266
1653177600,2022-05-22 00:00:00,SWASH/USDT,0.02254,0.02312,0.02141,0.02244,9141255.43885698,204807.1370039102738
1653091200,2022-05-21 00:00:00,SWASH/USDT,0.02246,0.02354,0.02191,0.02257,8810567.75021635,199416.0577180946166
1653004800,2022-05-20 00:00:00,SWASH/USDT,0.02252,0.023,0.02019,0.02244,10196804.16682003,226877.8777986970157
1652918400,2022-05-19 00:00:00,SWASH/USDT,0.02247,0.02342,0.0218,0.02254,8097072.54613007,182022.8014697628821
1652832000,2022-05-18 00:00:00,SWASH/USDT,0.02265,0.02286,0.02149,0.02242,9093509.09120018,203865.0877537013507
1652745600,2022-05-17 00:00:00,SWASH/USDT,0.02243,0.02355,0.02187,0.02277,8994300.7411352,203383.4583844034932
1652659200,2022-05-16 00:00:00,SWASH/USDT,0.0224,0.02337,0.02006,0.02248,11343351.56407251,252339.9392654383084
1652572800,2022-05-15 00:00:00,SWASH/USDT,0.02156,0.02262,0.02075,0.02242,6950883.45803242,147589.5765277936728
1652486400,2022-05-14 00:00:00,SWASH/USDT,0.0194,0.02244,0.01726,0.02153,2850918.55583988,54545.3049008975356
1652400000,2022-05-13 00:00:00,SWASH/USDT,0.02066,0.024,0.01836,0.01941,4031347.76155548,82909.8685099033603
1652313600,2022-05-12 00:00:00,SWASH/USDT,0.02879,0.02892,0.02019,0.0206,5675090.09827933,138289.4181715749962
1652227200,2022-05-11 00:00:00,SWASH/USDT,0.02753,0.03194,0.02753,0.0288,12231454.03449239,370698.3796311034864
1652140800,2022-05-10 00:00:00,SWASH/USDT,0.02623,0.02979,0.026,0.02763,9861904.64029923,269981.874947088777
1652054400,2022-05-09 00:00:00,SWASH/USDT,0.02399,0.02677,0.0235,0.02602,6463830.89020896,160569.8619745006153
1651968000,2022-05-08 00:00:00,SWASH/USDT,0.02352,0.0259,0.0235,0.02394,6026714.49015004,146246.0132455666112
1651881600,2022-05-07 00:00:00,SWASH/USDT,0.02486,0.02489,0.0235,0.02357,4710397.0564542,113055.2790059329176
1651795200,2022-05-06 00:00:00,SWASH/USDT,0.02367,0.02575,0.0235,0.02489,5970156.54747798,143783.6340250706208
1651708800,2022-05-05 00:00:00,SWASH/USDT,0.02398,0.02514,0.0234,0.02365,5561490.3503161,132294.9420790675678
1651622400,2022-05-04 00:00:00,SWASH/USDT,0.02239,0.02499,0.02108,0.02397,4095663.83601579,93371.944017306875
1651536000,2022-05-03 00:00:00,SWASH/USDT,0.02134,0.02329,0.02081,0.02236,3926464.36236691,84211.6346469769101
1651449600,2022-05-02 00:00:00,SWASH/USDT,0.02057,0.02264,0.02019,0.02132,3482214.03138787,74004.9512634000904
1651363200,2022-05-01 00:00:00,SWASH/USDT,0.02015,0.02243,0.0194,0.02073,3506232.94419398,73303.8810881894673
1651276800,2022-04-30 00:00:00,SWASH/USDT,0.02184,0.02388,0.01992,0.02014,3755412.65140621,81568.9690029529077
1651190400,2022-04-29 00:00:00,SWASH/USDT,0.02555,0.02594,0.02125,0.0218,3534383.0251717,81993.168585090851
1651104000,2022-04-28 00:00:00,SWASH/USDT,0.02682,0.02718,0.02482,0.02551,2203700.62182462,56979.5515936903212
1651017600,2022-04-27 00:00:00,SWASH/USDT,0.02657,0.02738,0.02646,0.02695,644360.68938436,17377.314177669206
1650931200,2022-04-26 00:00:00,SWASH/USDT,0.02959,0.03156,0.02616,0.02655,1783159.23384478,50817.2237319663779
1650844800,2022-04-25 00:00:00,SWASH/USDT,0.02906,0.02959,0.02718,0.02959,1214096.4168789,34474.8022503737878
1650758400,2022-04-24 00:00:00,SWASH/USDT,0.02901,0.02986,0.02841,0.02938,771591.4059805,22462.5761736111361
1650672000,2022-04-23 00:00:00,SWASH/USDT,0.03003,0.03039,0.02901,0.02903,628540.33742067,18738.0461772967812
1650585600,2022-04-22 00:00:00,SWASH/USDT,0.03075,0.03142,0.02919,0.03002,813728.67304397,24852.5577902427699
1650499200,2022-04-21 00:00:00,SWASH/USDT,0.03399,0.03489,0.03027,0.03072,1930423.89965061,62587.9938353434699
1650412800,2022-04-20 00:00:00,SWASH/USDT,0.03238,0.0341,0.03224,0.03391,837287.91129161,27752.1729490299808
1650326400,2022-04-19 00:00:00,SWASH/USDT,0.03277,0.03351,0.03119,0.03238,547191.49963071,17715.0383556530127
1650240000,2022-04-18 00:00:00,SWASH/USDT,0.031,0.03332,0.03009,0.03276,985495.08608594,31150.7536128061705
1650153600,2022-04-17 00:00:00,SWASH/USDT,0.03226,0.03359,0.031,0.03104,754043.4231527,24165.3462914171874
1650067200,2022-04-16 00:00:00,SWASH/USDT,0.0348,0.03507,0.03168,0.03231,807658.44296317,26353.7732568197518
1649980800,2022-04-15 00:00:00,SWASH/USDT,0.03291,0.03515,0.0313,0.03481,1481330.97204379,49639.0203891695228
1649894400,2022-04-14 00:00:00,SWASH/USDT,0.03222,0.03435,0.03151,0.03276,1011506.75754447,33367.180698840192
1649808000,2022-04-13 00:00:00,SWASH/USDT,0.0317,0.03462,0.03146,0.03232,1363579.59563854,44505.7402612239616
1649721600,2022-04-12 00:00:00,SWASH/USDT,0.03132,0.03244,0.03069,0.03165,1198200.17248869,37737.7500510713898
1649635200,2022-04-11 00:00:00,SWASH/USDT,0.03376,0.03429,0.03121,0.03122,1750670.13044936,57297.9784754616209
1649548800,2022-04-10 00:00:00,SWASH/USDT,0.03255,0.035,0.03133,0.03382,1732776.4927958,57438.5446034258598
1649462400,2022-04-09 00:00:00,SWASH/USDT,0.0321,0.03315,0.031,0.0327,1027426.83695644,33122.3118050347882
1649376000,2022-04-08 00:00:00,SWASH/USDT,0.03565,0.03848,0.0321,0.03218,2076646.95345763,73503.9599266448556
1649289600,2022-04-07 00:00:00,SWASH/USDT,0.03391,0.03741,0.0329,0.03565,1719867.83871545,60530.1975751521708
1649203200,2022-04-06 00:00:00,SWASH/USDT,0.03948,0.03948,0.03362,0.03398,2430537.49320524,88923.2578615094781
1649116800,2022-04-05 00:00:00,SWASH/USDT,0.0413,0.042,0.03949,0.0395,2900576.3952408,118382.2459213557113
1649030400,2022-04-04 00:00:00,SWASH/USDT,0.04649,0.0475,0.04001,0.04163,4964517.28460729,212523.8355900071962
1648944000,2022-04-03 00:00:00,SWASH/USDT,0.04145,0.04763,0.03949,0.04652,5958885.56649948,252958.0382641243372
1648857600,2022-04-02 00:00:00,SWASH/USDT,0.04155,0.04324,0.04032,0.04141,3810702.28861702,158860.4582010381695
1648771200,2022-04-01 00:00:00,SWASH/USDT,0.04018,0.04269,0.03907,0.04153,3762463.50985307,153283.8291088776142
1648684800,2022-03-31 00:00:00,SWASH/USDT,0.04146,0.04498,0.03937,0.04005,4898122.73220777,206598.6793385121016
1648598400,2022-03-30 00:00:00,SWASH/USDT,0.04267,0.04323,0.04064,0.04146,3478298.67245134,145114.4366467136393
1648512000,2022-03-29 00:00:00,SWASH/USDT,0.04503,0.04728,0.04185,0.04284,5365987.85548468,240510.2569543092693
1648425600,2022-03-28 00:00:00,SWASH/USDT,0.04988,0.05079,0.04429,0.045,6015186.61400117,287606.6696251946334
1648339200,2022-03-27 00:00:00,SWASH/USDT,0.04357,0.05128,0.04181,0.04984,10679398.88032948,488025.2758949773948
1648252800,2022-03-26 00:00:00,SWASH/USDT,0.03773,0.04889,0.037,0.04359,9782501.37344057,420051.1856072546528
1648166400,2022-03-25 00:00:00,SWASH/USDT,0.03912,0.0442,0.03655,0.03777,5257147.24901071,209852.9910662026299
1648080000,2022-03-24 00:00:00,SWASH/USDT,0.03779,0.04243,0.0373,0.03923,4854904.39855537,191956.4025163841608
1647993600,2022-03-23 00:00:00,SWASH/USDT,0.03939,0.04163,0.03528,0.03777,6005765.46166568,227602.0639051791283
1647907200,2022-03-22 00:00:00,SWASH/USDT,0.03398,0.03965,0.03221,0.03912,5489292.31911125,194774.4521515704662
1647820800,2022-03-21 00:00:00,SWASH/USDT,0.03107,0.03419,0.03034,0.03409,3328934.64068376,106838.9983498216362
1647734400,2022-03-20 00:00:00,SWASH/USDT,0.03246,0.03348,0.03045,0.03099,2267978.67792374,71069.7409281088049
1647648000,2022-03-19 00:00:00,SWASH/USDT,0.031,0.0356,0.03055,0.0325,3477264.75394335,113242.4211205076869
1647561600,2022-03-18 00:00:00,SWASH/USDT,0.03003,0.03177,0.02786,0.03078,2989987.05512682,88137.8343626249413
1647475200,2022-03-17 00:00:00,SWASH/USDT,0.03121,0.03174,0.02787,0.03,2775311.07430162,82211.152389155789
1647388800,2022-03-16 00:00:00,SWASH/USDT,0.03086,0.0319,0.028,0.03118,3433970.16102078,102250.2788243551192
1647302400,2022-03-15 00:00:00,SWASH/USDT,0.03136,0.0425,0.02905,0.03088,17042926.90075019,603830.7916466802783
1647216000,2022-03-14 00:00:00,SWASH/USDT,0.02703,0.03354,0.02703,0.03152,3831420.13326539,113531.116860093379
1647129600,2022-03-13 00:00:00,SWASH/USDT,0.028,0.03078,0.02678,0.02706,4008971.95437689,115260.3218911039233
1647043200,2022-03-12 00:00:00,SWASH/USDT,0.02927,0.0306,0.028,0.028,1953751.02604889,57358.5977046959002
1646956800,2022-03-11 00:00:00,SWASH/USDT,0.03012,0.03072,0.02826,0.02935,2411164.97013431,70872.7695809738709
1646870400,2022-03-10 00:00:00,SWASH/USDT,0.03266,0.03365,0.03005,0.03012,1892456.39183549,59249.0635674987432
1646784000,2022-03-09 00:00:00,SWASH/USDT,0.03151,0.03621,0.03148,0.03298,3282368.22597851,109517.8712280043113
1646697600,2022-03-08 00:00:00,SWASH/USDT,0.03175,0.03298,0.03051,0.03148,2649304.05235958,83947.8158838969883
1646611200,2022-03-07 00:00:00,SWASH/USDT,0.03536,0.03593,0.03132,0.03175,2515703.88048788,84776.8163977370928
1646524800,2022-03-06 00:00:00,SWASH/USDT,0.03626,0.03815,0.03416,0.03541,2644220.07829312,94371.8984580786722
1646438400,2022-03-05 00:00:00,SWASH/USDT,0.0364,0.03781,0.03545,0.03618,1795087.47766407,66104.7201625622174
1646352000,2022-03-04 00:00:00,SWASH/USDT,0.03989,0.04092,0.0353,0.0363,2517140.81314772,96305.8361548887717
1646265600,2022-03-03 00:00:00,SWASH/USDT,0.0422,0.04329,0.03875,0.0401,2916148.58951558,118256.4011721427414
1646179200,2022-03-02 00:00:00,SWASH/USDT,0.04312,0.04357,0.04025,0.04218,3753632.69376995,158821.6402809297902
1646092800,2022-03-01 00:00:00,SWASH/USDT,0.04452,0.04515,0.04198,0.04328,3396752.38786476,147519.9694578180378
1646006400,2022-02-28 00:00:00,SWASH/USDT,0.03928,0.04639,0.0383,0.04475,4053133.14297244,172492.5243000819656
1645920000,2022-02-27 00:00:00,SWASH/USDT,0.04246,0.04288,0.03902,0.03902,2256996.33528561,92486.8971728321783
1645833600,2022-02-26 00:00:00,SWASH/USDT,0.04341,0.04464,0.04128,0.04246,1804695.12758059,77735.3052223211784
1645747200,2022-02-25 00:00:00,SWASH/USDT,0.04061,0.04535,0.03942,0.0434,3098558.00310325,131645.7996695619272
1645660800,2022-02-24 00:00:00,SWASH/USDT,0.04427,0.04488,0.03703,0.04082,3981606.27460325,157743.911579142841
1645574400,2022-02-23 00:00:00,SWASH/USDT,0.051,0.051,0.04233,0.04427,5449031.09332646,251220.6912119984054
1645488000,2022-02-22 00:00:00,SWASH/USDT,0.04275,0.05899,0.03917,0.051,9341560.38010403,456573.5113836772895
1645401600,2022-02-21 00:00:00,SWASH/USDT,0.04545,0.04853,0.0424,0.0424,5538896.31286416,252429.1543421472504
1645315200,2022-02-20 00:00:00,SWASH/USDT,0.04965,0.05014,0.0434,0.04523,3266416.82040692,150158.7933637550325
1645228800,2022-02-19 00:00:00,SWASH/USDT,0.04947,0.05191,0.04731,0.04966,3156890.82058072,156453.8485252562947
1645142400,2022-02-18 00:00:00,SWASH/USDT,0.05605,0.05857,0.04835,0.04942,3865893.93020381,204186.6490778723699
1645056000,2022-02-17 00:00:00,SWASH/USDT,0.06177,0.063,0.0529,0.05636,5527462.74803342,324458.0211468970968
1644969600,2022-02-16 00:00:00,SWASH/USDT,0.0614,0.06302,0.05748,0.06177,6267587.4435633,376185.3668234219187
1644883200,2022-02-15 00:00:00,SWASH/USDT,0.06551,0.06932,0.05827,0.06158,8250803.76326493,519170.626984472153
1644796800,2022-02-14 00:00:00,SWASH/USDT,0.06244,0.082,0.061,0.06586,17018786.57213529,1145458.5047232498603
1644710400,2022-02-13 00:00:00,SWASH/USDT,0.05471,0.0685,0.05431,0.06244,9314991.62972208,584555.7145375597948
1644624000,2022-02-12 00:00:00,SWASH/USDT,0.05439,0.05962,0.05198,0.0543,3091545.06236043,174481.9383969320446
1644537600,2022-02-11 00:00:00,SWASH/USDT,0.06138,0.06358,0.054,0.05413,3578977.48082744,215097.4531329476201
1644451200,2022-02-10 00:00:00,SWASH/USDT,0.06051,0.07055,0.058,0.06105,6043811.74138833,390534.5464333703454
