https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume NEAR
1658188800000,2022-07-19 00:00:00,NEAR/USDT,4.0582,4.6579,3.9237,4.5445,10255.893717621206,2256.77053969
1658102400000,2022-07-18 00:00:00,NEAR/USDT,3.5228,4.1077,3.5173,4.0954,15271.481692900674,3728.93531594
1658016000000,2022-07-17 00:00:00,NEAR/USDT,3.6463,3.7615,3.5128,3.5182,8262.038069119046,2348.37077742
1657929600000,2022-07-16 00:00:00,NEAR/USDT,3.503,3.681,3.3753,3.6435,15624.98681676072,4288.45528112
1657843200000,2022-07-15 00:00:00,NEAR/USDT,3.4922,3.6264,3.4369,3.4968,3187.611946957416,911.57971487
1657756800000,2022-07-14 00:00:00,NEAR/USDT,3.3402,3.5281,3.2292,3.4806,2306.859482080788,662.77638398
1657670400000,2022-07-13 00:00:00,NEAR/USDT,3.1876,3.3403,3.049,3.3403,3793.4044897056756,1135.64784292
1657584000000,2022-07-12 00:00:00,NEAR/USDT,3.22,3.3859,3.1791,3.1845,6453.35309981076,2026.48864808
1657497600000,2022-07-11 00:00:00,NEAR/USDT,3.5252,3.6575,3.2161,3.2252,3071.027594668748,952.19756749
1657411200000,2022-07-10 00:00:00,NEAR/USDT,3.7977,3.8213,3.5036,3.5246,2748.118289398376,779.69650156
1657324800000,2022-07-09 00:00:00,NEAR/USDT,3.598,3.8691,3.4561,3.7984,5354.242016122656,1409.60457459
1657238400000,2022-07-08 00:00:00,NEAR/USDT,3.7106,3.8272,3.4962,3.5884,5395.148401948724,1503.49693511
1657152000000,2022-07-07 00:00:00,NEAR/USDT,3.5024,3.7721,3.3723,3.7032,5181.667418044656,1399.24049958
1657065600000,2022-07-06 00:00:00,NEAR/USDT,3.3939,3.544,3.3168,3.5019,2497.9398692622663,713.30988014
1656979200000,2022-07-05 00:00:00,NEAR/USDT,3.4901,3.6603,3.2664,3.3943,2406.349430034095,708.93834665
1656892800000,2022-07-04 00:00:00,NEAR/USDT,3.3206,3.5569,3.2162,3.5286,1721.647860731202,487.91244707
1656806400000,2022-07-03 00:00:00,NEAR/USDT,3.3075,3.3481,3.2049,3.3232,2635.844669703552,793.16462136
1656720000000,2022-07-02 00:00:00,NEAR/USDT,3.3354,3.5742,3.2205,3.3134,1113.187111340422,335.96520533
1656633600000,2022-07-01 00:00:00,NEAR/USDT,3.3197,3.5218,3.2387,3.349,1471.08640914231,439.26139419
1656547200000,2022-06-30 00:00:00,NEAR/USDT,3.4532,3.4532,3.1573,3.3613,1702.662378651446,506.54876942
1656460800000,2022-06-29 00:00:00,NEAR/USDT,3.4131,3.5677,3.3455,3.4075,1283.7396587012001,376.73944496
1656374400000,2022-06-28 00:00:00,NEAR/USDT,3.7677,3.7748,3.7,3.7306,7.610424,2.04
1656288000000,2022-06-27 00:00:00,NEAR/USDT,3.7954,3.9936,3.6981,3.7949,2749.286634243992,724.46879608
1656201600000,2022-06-26 00:00:00,NEAR/USDT,4.1633,4.3162,3.7735,3.7907,978.62848662009,258.1656387
1656115200000,2022-06-25 00:00:00,NEAR/USDT,3.9895,4.3881,3.9531,4.162,4953.75337472294,1190.23387187
1656028800000,2022-06-24 00:00:00,NEAR/USDT,3.5701,4.0787,3.5632,3.9839,2805.6473347884844,704.24642556
1655942400000,2022-06-23 00:00:00,NEAR/USDT,3.402,3.76,3.3642,3.5549,1991.2477752237592,560.14171291
1655856000000,2022-06-22 00:00:00,NEAR/USDT,3.514,3.514,3.2639,3.285,769.71651102405,234.31248433
1655769600000,2022-06-21 00:00:00,NEAR/USDT,3.4559,3.7024,3.4559,3.4817,593.926430815492,170.58518276
1655683200000,2022-06-20 00:00:00,NEAR/USDT,3.1594,3.5752,3.1594,3.3658,1992.0040010760079,591.83671076
1655596800000,2022-06-19 00:00:00,NEAR/USDT,3.0623,3.3,2.9773,3.292,1797.5802457719599,546.04503213
1655510400000,2022-06-18 00:00:00,NEAR/USDT,3.3369,3.3622,2.961,2.9659,1840.03762384792,620.3977288
1655424000000,2022-06-17 00:00:00,NEAR/USDT,3.2714,3.4537,3.1829,3.3368,230.02429569839202,68.93559569
1655337600000,2022-06-16 00:00:00,NEAR/USDT,3.7946,3.7946,3.2,3.2,3681.698489216,1150.53077788
1655251200000,2022-06-15 00:00:00,NEAR/USDT,3.3932,3.8521,3.02,3.8521,5231.777310084319,1358.16238158
1655164800000,2022-06-14 00:00:00,NEAR/USDT,3.2585,4.6099,3.25,3.3096,5050.098805434816,1525.89400696
1655078400000,2022-06-13 00:00:00,NEAR/USDT,3.5701,4.1977,3.02,3.4907,4426.254759112651,1268.01350993
1654992000000,2022-06-12 00:00:00,NEAR/USDT,4.0701,4.65,3.5,3.8795,3361.92841709946,866.58806988
1654905600000,2022-06-11 00:00:00,NEAR/USDT,4.5602,4.987,4.0001,4.212,2164.1236647965998,513.79954055
1654819200000,2022-06-10 00:00:00,NEAR/USDT,5.083,5.0919,4.5001,4.5113,2393.9954369220195,530.66642363
1654732800000,2022-06-09 00:00:00,NEAR/USDT,5.1189,5.2311,5.02,5.0961,418.584643789434,82.13823194
1654646400000,2022-06-08 00:00:00,NEAR/USDT,5.3006,5.41,5.125,5.1374,383.10760394103204,74.57227468
1654560000000,2022-06-07 00:00:00,NEAR/USDT,5.3533,5.3897,5.1,5.1895,2347.13003962495,452.2844281
1654473600000,2022-06-06 00:00:00,NEAR/USDT,5.5236,5.736,5.3596,5.4984,1697.3746755887998,308.703382
1654387200000,2022-06-05 00:00:00,NEAR/USDT,5.2909,5.462,5.2682,5.462,1274.84587031344,233.40275912
1654300800000,2022-06-04 00:00:00,NEAR/USDT,5.1467,5.38,5.1467,5.294,282.32850425852,53.32990258
1654214400000,2022-06-03 00:00:00,NEAR/USDT,5.47,5.47,5.15,5.209,946.32228208288,181.67062432
1654128000000,2022-06-02 00:00:00,NEAR/USDT,5.275,5.61,5.17,5.61,1197.9851746962001,213.54459442
1654041600000,2022-06-01 00:00:00,NEAR/USDT,5.72,5.9712,5.27,5.3652,3111.361016768568,579.91519734
1653955200000,2022-05-31 00:00:00,NEAR/USDT,5.9,6.53,5.8913,5.9208,1935.3449003859118,326.87219639
1653868800000,2022-05-30 00:00:00,NEAR/USDT,5.32,5.7888,5.32,5.74,5170.5504909030005,900.79276845
1653782400000,2022-05-29 00:00:00,NEAR/USDT,4.8221,5.1938,4.8221,5.0637,569.561247243231,112.47926363
1653696000000,2022-05-28 00:00:00,NEAR/USDT,4.8032,4.9725,4.8032,4.9725,333.0898105509,66.98638724
1653609600000,2022-05-27 00:00:00,NEAR/USDT,5.2631,5.2631,4.7,4.8691,1392.974454381612,286.08458532
1653523200000,2022-05-26 00:00:00,NEAR/USDT,5.8181,5.8181,5.1,5.3459,4300.790841408306,804.50267334
1653436800000,2022-05-25 00:00:00,NEAR/USDT,6.0415,6.0415,5.7089,5.79,875.1655748589001,151.15122191
1653350400000,2022-05-24 00:00:00,NEAR/USDT,5.9198,6.3603,5.5712,5.9487,3001.47896247333,504.5604859
1653264000000,2022-05-23 00:00:00,NEAR/USDT,6.3742,6.5309,5.8149,5.8149,1247.1430969637638,214.47369636
1653177600000,2022-05-22 00:00:00,NEAR/USDT,6.0195,6.531,6.0195,6.2486,1909.288144196294,305.55454729
1653091200000,2022-05-21 00:00:00,NEAR/USDT,5.6663,6.1548,5.6663,6.1548,368.311730424744,59.84138078
1653004800000,2022-05-20 00:00:00,NEAR/USDT,6.0458,6.7,5.5,5.76,2797.0904841984,485.60598684
1652918400000,2022-05-19 00:00:00,NEAR/USDT,5.8,6.2184,5.5678,6.1192,818.9069425071921,133.82581751
1652832000000,2022-05-18 00:00:00,NEAR/USDT,6.7423,6.7423,5.9,5.9,1221.5763698060002,207.04684234
1652745600000,2022-05-17 00:00:00,NEAR/USDT,6.7603,6.8955,6.3,6.7053,1313.004761616975,195.81596075
1652659200000,2022-05-16 00:00:00,NEAR/USDT,7.2865,7.2931,6.5669,6.6372,1211.474024029704,182.52787682
1652572800000,2022-05-15 00:00:00,NEAR/USDT,6.5887,7.1714,6.5887,7.1714,2989.7876208700777,416.90431727
1652486400000,2022-05-14 00:00:00,NEAR/USDT,6.7765,6.7765,6,6.5902,1628.499127538458,247.10921179
1652400000000,2022-05-13 00:00:00,NEAR/USDT,6.4076,7.938,6.11,6.4106,3122.645218595014,487.10654519
1652313600000,2022-05-12 00:00:00,NEAR/USDT,6.988,7.4262,5.23,6.3037,40893.21240057694,6487.17616647
1652227200000,2022-05-11 00:00:00,NEAR/USDT,9.4043,14.15,6.1506,6.3452,15477.34688768349,2439.22128344
1652140800000,2022-05-10 00:00:00,NEAR/USDT,9.4,10.8669,8.9047,9.6196,10072.26931470742,1047.05697895
1652054400000,2022-05-09 00:00:00,NEAR/USDT,11.1266,11.57,9.4,9.4,8369.151687178,890.33528587
1651968000000,2022-05-08 00:00:00,NEAR/USDT,10.2326,11.21,9.34,11.1283,12775.97924564298,1148.06208007
1651881600000,2022-05-07 00:00:00,NEAR/USDT,10.7,10.7716,10.23,10.4589,2750.880654960156,263.01816204
1651795200000,2022-05-06 00:00:00,NEAR/USDT,11.3004,11.3004,10.5,10.9555,1967.7295824335501,179.6111161
1651708800000,2022-05-05 00:00:00,NEAR/USDT,12.9999,13.1368,10.7759,11.0371,11826.195675275721,1071.49483789
1651622400000,2022-05-04 00:00:00,NEAR/USDT,12.3,12.95,11.9263,12.95,4011.1720815460003,309.74301788
1651536000000,2022-05-03 00:00:00,NEAR/USDT,11.855,12.0243,11.6018,11.6018,1718.179075385738,148.09590541
1651449600000,2022-05-02 00:00:00,NEAR/USDT,12.1,12.1301,11.1571,11.7743,2937.697236118731,249.50079717
1651363200000,2022-05-01 00:00:00,NEAR/USDT,10.4604,12.2164,10.1908,11.7861,13286.044815360832,1127.26387994
1651276800000,2022-04-30 00:00:00,NEAR/USDT,11.549,11.6455,10.226,10.3227,2954.2065215921516,286.18544776
1651190400000,2022-04-29 00:00:00,NEAR/USDT,12.3551,13.1356,11.1344,11.3552,9930.007130185344,874.48984872
1651104000000,2022-04-28 00:00:00,NEAR/USDT,12.682,13.1211,12.2888,12.4662,8234.040032380224,660.50921952
1651017600000,2022-04-27 00:00:00,NEAR/USDT,12.7404,13.2522,12.2676,12.7402,5510.821779942358,432.55378879
1650931200000,2022-04-26 00:00:00,NEAR/USDT,14.4234,15.2003,12.3788,12.5127,8988.200184681073,718.32619536
1650844800000,2022-04-25 00:00:00,NEAR/USDT,15.0,15.0,13.6048,14.2522,31470.743074418355,2208.13229357
1650672000000,2022-04-23 00:00:00,NEAR/USDT,15.4268,15.8881,15.1436,15.3394,2712.54715002081,176.83528365
1650585600000,2022-04-22 00:00:00,NEAR/USDT,15.6807,16.892,15.0532,15.5868,7476.421673007708,479.66366881
1650412800000,2022-04-20 00:00:00,NEAR/USDT,17.4633,17.724,17.4633,17.6143,776.469957441068,44.08179476
1650326400000,2022-04-19 00:00:00,NEAR/USDT,16.5051,17.5662,16.5051,17.2456,15434.490901241848,894.98138083
1650240000000,2022-04-18 00:00:00,NEAR/USDT,15.6286,16.2829,14.7361,16.2579,19146.096337239604,1177.64879457
1650153600000,2022-04-17 00:00:00,NEAR/USDT,15.8152,16.6904,15.6481,15.6975,53218.686787914376,3390.26512425
1650067200000,2022-04-16 00:00:00,NEAR/USDT,16.2218,16.48,15.7,16.0775,16900.159959842626,1051.16840055
1649980800000,2022-04-15 00:00:00,NEAR/USDT,16.5,16.5,15.7,15.8879,27659.79735100206,1740.93475859
1649894400000,2022-04-14 00:00:00,NEAR/USDT,16.9999,17.6918,15.976,16.2517,8449.256289534256,519.89984368
1649808000000,2022-04-13 00:00:00,NEAR/USDT,16.2714,16.9003,15.7177,16.8433,4841.223814943912,287.42727464
1649721600000,2022-04-12 00:00:00,NEAR/USDT,16.2416,17.05,15.6342,16.1503,13305.073604004052,823.8282635
1649635200000,2022-04-11 00:00:00,NEAR/USDT,15.5,16.6031,15.0,15.7462,3098.54981485187,196.78079885
1649548800000,2022-04-10 00:00:00,NEAR/USDT,17.5,17.5,17.3887,17.4403,1048.976189071989,60.14668263
1649462400000,2022-04-09 00:00:00,NEAR/USDT,17.7542,17.9822,16.2,17.5325,8935.227940278675,509.63798319
1649376000000,2022-04-08 00:00:00,NEAR/USDT,17.478,19.64,16.1,17.7542,28868.909851643628,1626.03270503
1649289600000,2022-04-07 00:00:00,NEAR/USDT,15.2,17.4,14.7,17.4,17663.142824267998,1015.12315082
1649203200000,2022-04-06 00:00:00,NEAR/USDT,16.0,17.0,15.2,15.2,23105.394596808,1520.09174979
1649116800000,2022-04-05 00:00:00,NEAR/USDT,17.1674,17.6117,16.1106,16.1543,21424.315913784438,1326.22991487
