https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TFUEL,Volume USDT
1661385600,2022-08-25 00:00:00,TFUEL/USDT,0.05736,0.0688,0.05625,0.0619,4768046.8945,301617.941877711
1661299200,2022-08-24 00:00:00,TFUEL/USDT,0.05633,0.0585,0.05462,0.05736,628208.8859,35645.220760497
1661212800,2022-08-23 00:00:00,TFUEL/USDT,0.05627,0.0567,0.05351,0.0561,1201997.0789,66676.670968909
1661126400,2022-08-22 00:00:00,TFUEL/USDT,0.05784,0.05784,0.05346,0.05633,987735.7935,54014.651751647
1661040000,2022-08-21 00:00:00,TFUEL/USDT,0.05667,0.05841,0.05566,0.0581,430613.1817,24593.894087677
1660953600,2022-08-20 00:00:00,TFUEL/USDT,0.05784,0.0605,0.05464,0.0565,1053325.3853,60900.781803531
1660867200,2022-08-19 00:00:00,TFUEL/USDT,0.06584,0.0661,0.05747,0.05776,1823589.6777,110484.400216385
1660780800,2022-08-18 00:00:00,TFUEL/USDT,0.06753,0.0701,0.0656,0.06585,1513450.3822,102544.361238795
1660694400,2022-08-17 00:00:00,TFUEL/USDT,0.0722,0.07356,0.06728,0.06749,1747633.5721,122249.732853376
1660608000,2022-08-16 00:00:00,TFUEL/USDT,0.07416,0.07961,0.07039,0.07226,2447949.1637,178601.499538455
1660521600,2022-08-15 00:00:00,TFUEL/USDT,0.07275,0.0778,0.07216,0.07423,3663303.6184,271925.319635105
1660435200,2022-08-14 00:00:00,TFUEL/USDT,0.07454,0.07622,0.072,0.07319,1405568.997,103534.071359356
1660348800,2022-08-13 00:00:00,TFUEL/USDT,0.0743,0.0823,0.07179,0.07486,3200739.9074,240925.273982594
1660262400,2022-08-12 00:00:00,TFUEL/USDT,0.06616,0.084,0.06593,0.07458,7761709.0445,585796.265264562
1660176000,2022-08-11 00:00:00,TFUEL/USDT,0.06583,0.07593,0.0657,0.06657,3135977.2432,216824.080420778
1660089600,2022-08-10 00:00:00,TFUEL/USDT,0.06255,0.0663,0.0607,0.06583,2097264.193,134174.009770755
1660003200,2022-08-09 00:00:00,TFUEL/USDT,0.0659,0.06611,0.0615,0.0622,1140675.4469,71605.836227798
1659916800,2022-08-08 00:00:00,TFUEL/USDT,0.06551,0.0723,0.0647,0.06593,1874564.454,124659.716542008
1659830400,2022-08-07 00:00:00,TFUEL/USDT,0.06326,0.06624,0.06258,0.06541,1344939.686,87185.997915303
1659744000,2022-08-06 00:00:00,TFUEL/USDT,0.0651,0.0651,0.06204,0.06331,587197.0334,37245.116517959
1659657600,2022-08-05 00:00:00,TFUEL/USDT,0.06015,0.071,0.06001,0.0651,2100954.2098,134799.967342485
1659571200,2022-08-04 00:00:00,TFUEL/USDT,0.06044,0.06131,0.0591,0.06001,1969535.7985,117816.009196309
1659484800,2022-08-03 00:00:00,TFUEL/USDT,0.06131,0.0627,0.0591,0.06038,616902.2551,37792.283613176
1659398400,2022-08-02 00:00:00,TFUEL/USDT,0.06408,0.07239,0.0597,0.0612,2341257.2967,151491.330464187
1659312000,2022-08-01 00:00:00,TFUEL/USDT,0.0606,0.06442,0.0605,0.0644,3093127.4202,192594.024998033
1659225600,2022-07-31 00:00:00,TFUEL/USDT,0.05888,0.0654,0.05888,0.06061,2246724.64346587,140030.8011118499563
1659139200,2022-07-30 00:00:00,TFUEL/USDT,0.0596,0.0622,0.05831,0.05882,1465636.0912,88274.740168233
1659052800,2022-07-29 00:00:00,TFUEL/USDT,0.05895,0.06125,0.0574,0.05924,1080136.97375362,64062.7615257772
1658966400,2022-07-28 00:00:00,TFUEL/USDT,0.05687,0.05913,0.05553,0.05896,1344231.1527,76448.757941364
1658880000,2022-07-27 00:00:00,TFUEL/USDT,0.05314,0.05699,0.0525,0.05698,1491697.3255,80504.477508814
1658793600,2022-07-26 00:00:00,TFUEL/USDT,0.05306,0.05445,0.051,0.05313,1630139.9631,85482.72711495
1658707200,2022-07-25 00:00:00,TFUEL/USDT,0.05797,0.0619,0.053,0.05303,2165797.4655,123368.381502371
1658620800,2022-07-24 00:00:00,TFUEL/USDT,0.0595,0.0596,0.05689,0.05796,1274360.3001,74201.872272757
1658534400,2022-07-23 00:00:00,TFUEL/USDT,0.05724,0.0655,0.05413,0.0593,3077076.4604,179770.323977329
1658448000,2022-07-22 00:00:00,TFUEL/USDT,0.05913,0.06248,0.05625,0.05716,1211864.8944,70586.288591232
1658361600,2022-07-21 00:00:00,TFUEL/USDT,0.05879,0.0597,0.0556,0.05913,1429974.5699,82324.131582952
1658275200,2022-07-20 00:00:00,TFUEL/USDT,0.06321,0.06376,0.05808,0.0588,1316913.29807465,79356.5373866542618
1658188800,2022-07-19 00:00:00,TFUEL/USDT,0.06446,0.06501,0.0604,0.06344,2303774.14465135,143832.8800001739189
1658102400,2022-07-18 00:00:00,TFUEL/USDT,0.06182,0.0675,0.0584,0.06464,6549403.02133511,408825.035959509828
1658016000,2022-07-17 00:00:00,TFUEL/USDT,0.05241,0.062,0.05199,0.06178,4340789.40385074,246153.0848615359167
1657929600,2022-07-16 00:00:00,TFUEL/USDT,0.05088,0.05303,0.04922,0.05228,940955.27515438,48128.6492023114927
1657843200,2022-07-15 00:00:00,TFUEL/USDT,0.04874,0.05243,0.04859,0.05115,1520689.58799982,76821.2174926435518
1657756800,2022-07-14 00:00:00,TFUEL/USDT,0.04815,0.04905,0.04229,0.0488,1364018.76351561,64435.2499745472582
1657670400,2022-07-13 00:00:00,TFUEL/USDT,0.04699,0.04831,0.0446,0.04798,1236567.12295704,57974.134464334687
1657584000,2022-07-12 00:00:00,TFUEL/USDT,0.04783,0.04833,0.04665,0.0469,779369.02774629,36955.5079484635648
1657497600,2022-07-11 00:00:00,TFUEL/USDT,0.05089,0.05092,0.04739,0.0477,1389308.2710964,68467.3162808476616
1657411200,2022-07-10 00:00:00,TFUEL/USDT,0.05271,0.05273,0.0505,0.05101,933722.19269765,48109.1207890023731
1657324800,2022-07-09 00:00:00,TFUEL/USDT,0.05169,0.05368,0.05127,0.05275,1449911.8265837,75855.3022989016325
1657238400,2022-07-08 00:00:00,TFUEL/USDT,0.05217,0.0533,0.0504,0.0516,2746146.30908563,142349.2048648474584
1657152000,2022-07-07 00:00:00,TFUEL/USDT,0.05085,0.05242,0.04971,0.05219,2145645.26084591,110199.6763121795556
1657065600,2022-07-06 00:00:00,TFUEL/USDT,0.05038,0.0526,0.04971,0.05085,1278157.17607278,64723.8678707355931
1656979200,2022-07-05 00:00:00,TFUEL/USDT,0.05266,0.053,0.04857,0.05024,1855669.76272466,94471.9269829434657
1656892800,2022-07-04 00:00:00,TFUEL/USDT,0.05552,0.05747,0.05024,0.05249,3321906.20468752,173597.1178003872853
1656806400,2022-07-03 00:00:00,TFUEL/USDT,0.04933,0.0654,0.04849,0.0555,9587324.13052993,527958.095717488226
1656720000,2022-07-02 00:00:00,TFUEL/USDT,0.04752,0.05544,0.04634,0.04933,2716871.96820932,134895.1837677517152
1656633600,2022-07-01 00:00:00,TFUEL/USDT,0.04772,0.05193,0.0455,0.04749,2615470.4567581,124684.584917203583
1656547200,2022-06-30 00:00:00,TFUEL/USDT,0.04955,0.04976,0.0437,0.04763,1765378.25129439,81274.5333315778633
1656460800,2022-06-29 00:00:00,TFUEL/USDT,0.05169,0.05436,0.045,0.04944,2653873.9691175,132294.1517266694518
1656374400,2022-06-28 00:00:00,TFUEL/USDT,0.05326,0.0576,0.05145,0.05155,2124166.57913216,112358.9589685043667
1656288000,2022-06-27 00:00:00,TFUEL/USDT,0.05334,0.05424,0.05147,0.05317,1952389.9669794,102923.3327614542378
1656201600,2022-06-26 00:00:00,TFUEL/USDT,0.05616,0.0585,0.05317,0.05322,1729872.04082956,96238.6369452699344
1656115200,2022-06-25 00:00:00,TFUEL/USDT,0.05383,0.0587,0.05311,0.05614,3343926.21361194,185805.5869843457688
1656028800,2022-06-24 00:00:00,TFUEL/USDT,0.0526,0.0552,0.05153,0.05383,2416439.32936601,129834.3843230849676
1655942400,2022-06-23 00:00:00,TFUEL/USDT,0.05005,0.05312,0.05003,0.05236,1213888.30123947,62239.6164211139174
1655856000,2022-06-22 00:00:00,TFUEL/USDT,0.05266,0.05266,0.04954,0.05026,2751302.2998271,139382.5372292690664
1655769600,2022-06-21 00:00:00,TFUEL/USDT,0.05188,0.05764,0.04923,0.05267,3703996.57291937,195737.0680822454658
1655683200,2022-06-20 00:00:00,TFUEL/USDT,0.05117,0.0566,0.0499,0.05213,3720987.99239026,194667.8154653128179
1655596800,2022-06-19 00:00:00,TFUEL/USDT,0.05107,0.0518,0.0453,0.05103,4835324.3595674,235103.6925860076466
1655510400,2022-06-18 00:00:00,TFUEL/USDT,0.04648,0.0623,0.0456,0.05134,15229448.79571292,841541.0991870208083
1655424000,2022-06-17 00:00:00,TFUEL/USDT,0.04346,0.05647,0.0429,0.04644,4371499.49822124,212052.1265752339807
1655337600,2022-06-16 00:00:00,TFUEL/USDT,0.0482,0.05182,0.042,0.04338,3023386.05530948,136384.0155038278406
1655251200,2022-06-15 00:00:00,TFUEL/USDT,0.0439,0.0485,0.039,0.048,4940633.06364877,210506.4376482537615
1655164800,2022-06-14 00:00:00,TFUEL/USDT,0.0435,0.0459,0.0402,0.0437,8542753.55934573,359686.947480230906
1655078400,2022-06-13 00:00:00,TFUEL/USDT,0.0479,0.0485,0.0396,0.0437,6685727.56316635,289422.116635847995
1654992000,2022-06-12 00:00:00,TFUEL/USDT,0.0528,0.0535,0.0465,0.0481,4366361.92668375,216506.611843655636
1654905600,2022-06-11 00:00:00,TFUEL/USDT,0.0567,0.0589,0.0516,0.0527,1937390.20354652,106455.886817271082
1654819200,2022-06-10 00:00:00,TFUEL/USDT,0.0624,0.0625,0.0562,0.0567,1536173.81462199,90816.250197933292
1654732800,2022-06-09 00:00:00,TFUEL/USDT,0.0628,0.0646,0.0603,0.0622,2975439.00523351,186076.515785523899
1654646400,2022-06-08 00:00:00,TFUEL/USDT,0.062,0.0654,0.0604,0.0628,1725588.35156922,109140.791278286303
1654560000,2022-06-07 00:00:00,TFUEL/USDT,0.0652,0.0652,0.0598,0.062,2173028.61584668,133801.209452318143
1654473600,2022-06-06 00:00:00,TFUEL/USDT,0.0619,0.0675,0.0618,0.0651,3011976.67020013,194425.826281986008
1654387200,2022-06-05 00:00:00,TFUEL/USDT,0.0609,0.0625,0.0598,0.0619,1443247.67735834,88774.099693946251
1654300800,2022-06-04 00:00:00,TFUEL/USDT,0.0608,0.0621,0.0592,0.0609,1036289.87149243,62296.116143224141
1654214400,2022-06-03 00:00:00,TFUEL/USDT,0.0627,0.0628,0.0591,0.0609,1820032.09599178,109950.808222350523
1654128000,2022-06-02 00:00:00,TFUEL/USDT,0.061,0.0633,0.0531,0.0627,3136254.3882,183351.983033119944
1654041600,2022-06-01 00:00:00,TFUEL/USDT,0.0632,0.0746,0.0589,0.061,6281642.14599285,424212.791398709728
1653955200,2022-05-31 00:00:00,TFUEL/USDT,0.0636,0.0645,0.0606,0.0634,1694547.63135853,106260.449539659817
1653868800,2022-05-30 00:00:00,TFUEL/USDT,0.0574,0.0639,0.0571,0.0637,2063015.03352741,125978.216353511356
1653782400,2022-05-29 00:00:00,TFUEL/USDT,0.0558,0.063,0.054,0.0575,2475519.74895409,141036.56681652254
1653696000,2022-05-28 00:00:00,TFUEL/USDT,0.0553,0.0559,0.0532,0.0558,1232202.4479433,67591.598836344111
1653609600,2022-05-27 00:00:00,TFUEL/USDT,0.0587,0.0593,0.0545,0.0551,2327256.67825645,131825.846287866516
1653523200,2022-05-26 00:00:00,TFUEL/USDT,0.0642,0.0711,0.0565,0.0587,3521752.24308372,216731.433035581368
1653436800,2022-05-25 00:00:00,TFUEL/USDT,0.0659,0.0666,0.0623,0.0643,2014546.16814631,129992.511564394985
1653350400,2022-05-24 00:00:00,TFUEL/USDT,0.0659,0.0673,0.06,0.0662,2333987.34901243,148500.199884726259
1653264000,2022-05-23 00:00:00,TFUEL/USDT,0.0691,0.072,0.0616,0.0656,2942973.38109495,201542.770550372178
1653177600,2022-05-22 00:00:00,TFUEL/USDT,0.0647,0.0755,0.0641,0.0697,4687819.66689774,325157.11720931699
1653091200,2022-05-21 00:00:00,TFUEL/USDT,0.0633,0.0651,0.0613,0.0647,1272829.20249512,80710.567337791296
1653004800,2022-05-20 00:00:00,TFUEL/USDT,0.0658,0.0711,0.0606,0.0636,2339950.44337371,152765.372458285336
1652918400,2022-05-19 00:00:00,TFUEL/USDT,0.0611,0.0665,0.0582,0.0654,2374433.28739799,147276.599809203495
1652832000,2022-05-18 00:00:00,TFUEL/USDT,0.0712,0.0714,0.0607,0.0607,4073369.03620337,268483.393506611015
1652745600,2022-05-17 00:00:00,TFUEL/USDT,0.0688,0.0721,0.0669,0.0712,2286792.00113358,159598.475868460628
1652659200,2022-05-16 00:00:00,TFUEL/USDT,0.0758,0.0762,0.0673,0.0686,1818737.54889714,126095.457853104383
1652572800,2022-05-15 00:00:00,TFUEL/USDT,0.0723,0.0759,0.0668,0.0758,1896666.0867841,134631.22685975895
1652486400,2022-05-14 00:00:00,TFUEL/USDT,0.0675,0.0748,0.0651,0.0723,1859140.13049606,129509.256420332881
1652400000,2022-05-13 00:00:00,TFUEL/USDT,0.0594,0.0782,0.0583,0.0672,3105138.25054808,219163.169764008167
1652313600,2022-05-12 00:00:00,TFUEL/USDT,0.0686,0.0723,0.052,0.0596,6387247.02077808,382192.851114828451
1652227200,2022-05-11 00:00:00,TFUEL/USDT,0.0982,0.1008,0.0612,0.0682,7497408.68539129,605914.114388445124
1652140800,2022-05-10 00:00:00,TFUEL/USDT,0.0932,0.117,0.093,0.098,3921362.20942538,396343.057495975538
1652054400,2022-05-09 00:00:00,TFUEL/USDT,0.1112,0.1128,0.0888,0.0932,7344839.89335961,728852.189698055619
1651968000,2022-05-08 00:00:00,TFUEL/USDT,0.1164,0.1165,0.1087,0.1112,1203510.67183185,133915.556592185427
1651881600,2022-05-07 00:00:00,TFUEL/USDT,0.1245,0.1281,0.1139,0.1159,1886605.85384692,227278.946537024397
1651795200,2022-05-06 00:00:00,TFUEL/USDT,0.1273,0.1297,0.1211,0.1246,964632.691221,120650.917737405928
1651708800,2022-05-05 00:00:00,TFUEL/USDT,0.1431,0.1463,0.12,0.1275,2473635.37716277,327237.583932880135
1651622400,2022-05-04 00:00:00,TFUEL/USDT,0.1295,0.1451,0.1287,0.1427,2200069.29806889,299629.490118447027
1651536000,2022-05-03 00:00:00,TFUEL/USDT,0.1303,0.1463,0.1285,0.1297,1072547.05515817,142853.455905753053
1651449600,2022-05-02 00:00:00,TFUEL/USDT,0.1328,0.1399,0.1265,0.1309,2412151.32542557,322451.554657753531
1651363200,2022-05-01 00:00:00,TFUEL/USDT,0.1272,0.1364,0.124,0.1328,1854201.57510559,241683.810704828052
1651276800,2022-04-30 00:00:00,TFUEL/USDT,0.1463,0.1535,0.1242,0.1273,2424532.59370637,335838.018727811664
1651190400,2022-04-29 00:00:00,TFUEL/USDT,0.1535,0.1539,0.1429,0.1463,1612122.92788016,237472.244973691062
1651104000,2022-04-28 00:00:00,TFUEL/USDT,0.1525,0.1544,0.149,0.1538,1690380.32243699,256777.847047181989
1651017600,2022-04-27 00:00:00,TFUEL/USDT,0.1498,0.163,0.1487,0.1531,1759707.91018442,268230.284192717569
1650931200,2022-04-26 00:00:00,TFUEL/USDT,0.1628,0.1828,0.1479,0.15,3697417.09571272,595697.308632200467
1650844800,2022-04-25 00:00:00,TFUEL/USDT,0.1611,0.1682,0.1525,0.1628,1377081.93881861,217303.502355439858
1650758400,2022-04-24 00:00:00,TFUEL/USDT,0.1664,0.1751,0.158,0.161,1140177.22240346,185246.334114838491
1650672000,2022-04-23 00:00:00,TFUEL/USDT,0.1686,0.1771,0.1627,0.1664,1820515.93130546,301102.833540618994
1650585600,2022-04-22 00:00:00,TFUEL/USDT,0.172,0.1821,0.1653,0.1684,1568531.1343022,267571.050203604156
1650499200,2022-04-21 00:00:00,TFUEL/USDT,0.1667,0.1943,0.1666,0.1723,3957358.66264273,702818.211470941216
1650412800,2022-04-20 00:00:00,TFUEL/USDT,0.1704,0.1833,0.1645,0.1667,1620862.99751986,275476.254429688767
1650326400,2022-04-19 00:00:00,TFUEL/USDT,0.1641,0.1733,0.1641,0.1701,927016.15350558,156060.894546633304
1650240000,2022-04-18 00:00:00,TFUEL/USDT,0.1607,0.165,0.1534,0.1641,1127862.39112697,178839.294437605333
1650153600,2022-04-17 00:00:00,TFUEL/USDT,0.1657,0.1675,0.1602,0.1607,867315.49973695,142873.458144330215
1650067200,2022-04-16 00:00:00,TFUEL/USDT,0.1671,0.1699,0.1624,0.1657,697849.91891557,115731.108134220511
1649980800,2022-04-15 00:00:00,TFUEL/USDT,0.1634,0.1675,0.1622,0.1671,1386522.79128191,227917.861117534859
1649894400,2022-04-14 00:00:00,TFUEL/USDT,0.1689,0.172,0.1605,0.1636,1118345.28320366,186637.806091933956
1649808000,2022-04-13 00:00:00,TFUEL/USDT,0.1643,0.178,0.1627,0.1692,1201611.07930379,202684.145319564722
1649721600,2022-04-12 00:00:00,TFUEL/USDT,0.1587,0.1672,0.1555,0.1644,1714867.58318302,275539.016864365338
1649635200,2022-04-11 00:00:00,TFUEL/USDT,0.1755,0.1829,0.1557,0.1586,2567583.77128949,423151.981008219552
1649548800,2022-04-10 00:00:00,TFUEL/USDT,0.1811,0.1981,0.175,0.1757,1260089.76293931,229360.818323655978
1649462400,2022-04-09 00:00:00,TFUEL/USDT,0.1756,0.184,0.1737,0.1811,942191.74603741,166783.926671107664
1649376000,2022-04-08 00:00:00,TFUEL/USDT,0.1857,0.1959,0.174,0.1756,1248587.25365753,228511.873801430641
1649289600,2022-04-07 00:00:00,TFUEL/USDT,0.2133,0.2211,0.1786,0.1863,2227082.17081141,418950.391866380496
1649203200,2022-04-06 00:00:00,TFUEL/USDT,0.223,0.2278,0.2095,0.2133,512969.39993565,111844.412257686421
1649116800,2022-04-05 00:00:00,TFUEL/USDT,0.2287,0.2369,0.2228,0.2235,356196.42055364,82202.60331065082
1649030400,2022-04-04 00:00:00,TFUEL/USDT,0.22,0.2336,0.2111,0.2285,1043946.09341791,232210.935754676003
1648944000,2022-04-03 00:00:00,TFUEL/USDT,0.2161,0.2205,0.2127,0.2205,464234.21005301,100817.410314475556
1648857600,2022-04-02 00:00:00,TFUEL/USDT,0.2266,0.258,0.2116,0.2154,1396710.51868694,324150.635250628063
1648771200,2022-04-01 00:00:00,TFUEL/USDT,0.2112,0.2292,0.2058,0.2266,1902051.72489666,409828.924613004404
1648684800,2022-03-31 00:00:00,TFUEL/USDT,0.197,0.2444,0.1966,0.2111,9251845.91974168,2043973.71519927553
1648598400,2022-03-30 00:00:00,TFUEL/USDT,0.1954,0.2048,0.1903,0.197,2052607.28608312,404253.097725392052
1648512000,2022-03-29 00:00:00,TFUEL/USDT,0.1924,0.2045,0.1819,0.1954,3368115.6421381,657212.2090146069
1648425600,2022-03-28 00:00:00,TFUEL/USDT,0.195,0.2049,0.1917,0.1923,4030425.46284658,801926.662810827772
1648339200,2022-03-27 00:00:00,TFUEL/USDT,0.1842,0.2094,0.1831,0.1954,4525688.31655181,881040.049286347384
1648252800,2022-03-26 00:00:00,TFUEL/USDT,0.1799,0.195,0.1765,0.1841,1011478.28800048,184250.371870646061
1648166400,2022-03-25 00:00:00,TFUEL/USDT,0.1808,0.1978,0.1781,0.18,2832080.38549171,522964.35774025675
1648080000,2022-03-24 00:00:00,TFUEL/USDT,0.1743,0.1827,0.1722,0.1802,1018620.54676981,180238.729507187874
1647993600,2022-03-23 00:00:00,TFUEL/USDT,0.1696,0.1749,0.1671,0.1746,1241677.36392412,210952.937083644273
1647907200,2022-03-22 00:00:00,TFUEL/USDT,0.168,0.1758,0.1667,0.1696,1458432.8526846,248461.441414120445
1647820800,2022-03-21 00:00:00,TFUEL/USDT,0.1659,0.1694,0.1623,0.1679,877824.24028628,146171.765858708763
1647734400,2022-03-20 00:00:00,TFUEL/USDT,0.1723,0.1726,0.1623,0.1659,2351344.52169535,394909.27761119712
1647648000,2022-03-19 00:00:00,TFUEL/USDT,0.1703,0.1794,0.166,0.1728,806297.14403738,138732.389907288091
1647561600,2022-03-18 00:00:00,TFUEL/USDT,0.1666,0.1777,0.1621,0.1704,862498.86719366,145529.456441239317
1647475200,2022-03-17 00:00:00,TFUEL/USDT,0.163,0.1689,0.1599,0.1668,740027.39367183,120765.677475131413
1647388800,2022-03-16 00:00:00,TFUEL/USDT,0.1598,0.1649,0.156,0.163,701025.00577471,112262.203765473768
1647302400,2022-03-15 00:00:00,TFUEL/USDT,0.1623,0.1627,0.1554,0.1598,2237653.90593691,354782.383798392777
1647216000,2022-03-14 00:00:00,TFUEL/USDT,0.1571,0.1762,0.1571,0.1622,681021.72734205,110894.055564506732
1647129600,2022-03-13 00:00:00,TFUEL/USDT,0.1631,0.1772,0.1564,0.1574,966073.64804521,157128.493946347178
1647043200,2022-03-12 00:00:00,TFUEL/USDT,0.1559,0.1683,0.152,0.1626,625383.99492636,101205.584222320382
1646956800,2022-03-11 00:00:00,TFUEL/USDT,0.1546,0.1697,0.1494,0.1558,1568881.45955488,249383.53780648403
1646870400,2022-03-10 00:00:00,TFUEL/USDT,0.1591,0.1602,0.1494,0.1549,865885.60639348,132466.44034110252
1646784000,2022-03-09 00:00:00,TFUEL/USDT,0.1515,0.1648,0.1505,0.1597,763223.68238762,121586.517354092814
1646697600,2022-03-08 00:00:00,TFUEL/USDT,0.1464,0.158,0.1398,0.1512,1345967.90863921,202268.013655596775
1646611200,2022-03-07 00:00:00,TFUEL/USDT,0.1499,0.1547,0.142,0.1471,1008108.72987045,148941.678255090755
1646524800,2022-03-06 00:00:00,TFUEL/USDT,0.1576,0.1587,0.1488,0.149,576806.62250603,88940.655057767315
1646438400,2022-03-05 00:00:00,TFUEL/USDT,0.1543,0.1686,0.1437,0.1572,670812.28873084,104503.438945084994
1646352000,2022-03-04 00:00:00,TFUEL/USDT,0.1664,0.1675,0.1521,0.1542,609768.21568887,98244.692915911276
1646265600,2022-03-03 00:00:00,TFUEL/USDT,0.1746,0.1898,0.1585,0.1664,2044869.99983362,349866.688341484135
1646179200,2022-03-02 00:00:00,TFUEL/USDT,0.1287,0.1874,0.1287,0.1746,2312828.0191729,407265.611131912688
