https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EURT,Volume EUR
1663545600,2022-09-19 00:00:00,EURT/EUR,0.99718,0.99718,0.99718,0.99718,50.08445,49.943211850999994
1663459200,2022-09-18 00:00:00,EURT/EUR,0.99744,0.99744,0.99718,0.99718,100.20301,99.9204375118
1663372800,2022-09-17 00:00:00,EURT/EUR,0.99719,0.99719,0.99719,0.99719,0.00000,0.0
1663286400,2022-09-16 00:00:00,EURT/EUR,0.99897,0.99898,0.99719,0.99719,421.85189,420.66648618910006
1663200000,2022-09-15 00:00:00,EURT/EUR,0.99916,1.00039,0.99903,0.99951,946.30251,945.8388217701
1663113600,2022-09-14 00:00:00,EURT/EUR,0.99912,0.99950,0.99912,0.99950,110.60016,110.54485992000001
1663027200,2022-09-13 00:00:00,EURT/EUR,0.99903,0.99903,0.99903,0.99903,0.00000,0.0
1662940800,2022-09-12 00:00:00,EURT/EUR,1.00001,1.00397,0.99903,0.99903,101.77694,101.6782163682
1662854400,2022-09-11 00:00:00,EURT/EUR,1.00001,1.00001,1.00001,1.00001,0.00000,0.0
1662768000,2022-09-10 00:00:00,EURT/EUR,0.99999,1.00001,0.99999,1.00001,125.05137,125.05262051370002
1662681600,2022-09-09 00:00:00,EURT/EUR,0.99764,0.99988,0.99757,0.99988,647.18895,647.111287326
1662595200,2022-09-08 00:00:00,EURT/EUR,0.99719,0.99947,0.99718,0.99884,1353.38193,1351.8120069612
1662508800,2022-09-07 00:00:00,EURT/EUR,0.99788,0.99788,0.99788,0.99788,114.00000,113.75832
1662422400,2022-09-06 00:00:00,EURT/EUR,1.00098,1.00098,1.00098,1.00098,0.00000,0.0
1662336000,2022-09-05 00:00:00,EURT/EUR,1.00098,1.00098,1.00098,1.00098,0.00000,0.0
1662249600,2022-09-04 00:00:00,EURT/EUR,1.00098,1.00098,1.00098,1.00098,0.00000,0.0
1662163200,2022-09-03 00:00:00,EURT/EUR,1.00098,1.00098,1.00098,1.00098,0.00000,0.0
1662076800,2022-09-02 00:00:00,EURT/EUR,1.00264,1.00264,1.00098,1.00098,511.99191,512.4936620718
1661990400,2022-09-01 00:00:00,EURT/EUR,0.99718,1.00339,0.99718,1.00163,1330.83774,1333.0070055162
1661904000,2022-08-31 00:00:00,EURT/EUR,0.99564,0.99855,0.99564,0.99717,1442.01399,1437.9330904083
1661817600,2022-08-30 00:00:00,EURT/EUR,0.99821,1.00399,0.99821,1.00399,1389.85504,1395.4005616096
1661731200,2022-08-29 00:00:00,EURT/EUR,0.99685,0.99685,0.99685,0.99685,50.17781,50.0197498985
1661644800,2022-08-28 00:00:00,EURT/EUR,0.99654,0.99654,0.99654,0.99654,0.00000,0.0
1661558400,2022-08-27 00:00:00,EURT/EUR,0.99654,0.99654,0.99654,0.99654,0.00000,0.0
1661472000,2022-08-26 00:00:00,EURT/EUR,0.99654,0.99654,0.99654,0.99654,45.79581,45.6373564974
1661385600,2022-08-25 00:00:00,EURT/EUR,0.99689,0.99689,0.99018,0.99653,1120.54742,1116.6591204526
1661299200,2022-08-24 00:00:00,EURT/EUR,1.00237,1.00334,1.00063,1.00063,657.15017,657.5641746071
1661212800,2022-08-23 00:00:00,EURT/EUR,1.00293,1.00329,1.00183,1.00242,919.70003,921.9257040726001
1661126400,2022-08-22 00:00:00,EURT/EUR,0.99811,1.00329,0.99811,1.00329,213.83578,214.5392997162
1661040000,2022-08-21 00:00:00,EURT/EUR,0.99784,0.99784,0.99784,0.99784,0.00000,0.0
1660953600,2022-08-20 00:00:00,EURT/EUR,0.99784,0.99784,0.99784,0.99784,0.00000,0.0
1660867200,2022-08-19 00:00:00,EURT/EUR,0.99784,0.99784,0.99784,0.99784,0.00000,0.0
1660780800,2022-08-18 00:00:00,EURT/EUR,0.99784,0.99784,0.99784,0.99784,0.00000,0.0
1660694400,2022-08-17 00:00:00,EURT/EUR,0.99771,0.99784,0.99765,0.99784,134.28600,133.99594224
1660608000,2022-08-16 00:00:00,EURT/EUR,0.99735,0.99735,0.99735,0.99735,0.00000,0.0
1660521600,2022-08-15 00:00:00,EURT/EUR,0.99609,0.99736,0.99557,0.99735,566.73871,565.2368524184999
1660435200,2022-08-14 00:00:00,EURT/EUR,0.99792,1.00054,0.96261,1.00054,8907.33934,8912.149303243601
1660348800,2022-08-13 00:00:00,EURT/EUR,0.99805,0.99805,0.99805,0.99805,0.00000,0.0
1660262400,2022-08-12 00:00:00,EURT/EUR,0.99805,0.99805,0.99805,0.99805,0.00000,0.0
1660176000,2022-08-11 00:00:00,EURT/EUR,0.99805,0.99805,0.99805,0.99805,111.41072,111.193469096
1660089600,2022-08-10 00:00:00,EURT/EUR,0.99613,1.00090,0.99613,1.00005,1035.68871,1035.7404944355
1660003200,2022-08-09 00:00:00,EURT/EUR,0.99878,1.00089,0.99811,1.00089,752.47555,753.1452532395
1659916800,2022-08-08 00:00:00,EURT/EUR,0.99916,0.99916,0.99906,0.99906,59.62468,59.568632800799996
1659830400,2022-08-07 00:00:00,EURT/EUR,0.99986,0.99986,0.99986,0.99986,49.13212,49.1252415032
1659744000,2022-08-06 00:00:00,EURT/EUR,0.99988,1.00109,0.99895,1.00109,2212.06074,2214.4718862066
1659657600,2022-08-05 00:00:00,EURT/EUR,1.00000,1.00000,1.00000,1.00000,0.00000,0.0
1659571200,2022-08-04 00:00:00,EURT/EUR,0.99732,1.00000,0.99732,1.00000,1996.63465,1996.63465
1659484800,2022-08-03 00:00:00,EURT/EUR,0.99567,0.99732,0.99487,0.99732,1488.91170,1484.9214166440001
1659398400,2022-08-02 00:00:00,EURT/EUR,0.99691,0.99732,0.99443,0.99731,1497.36260,1493.334694606
1659312000,2022-08-01 00:00:00,EURT/EUR,0.99785,0.99785,0.99562,0.99562,161.02083,160.31555876459998
1659225600,2022-07-31 00:00:00,EURT/EUR,0.99806,0.99806,0.99806,0.99806,49.07289,48.977688593399996
1659139200,2022-07-30 00:00:00,EURT/EUR,0.99711,0.99711,0.99711,0.99711,0.00000,0.0
1659052800,2022-07-29 00:00:00,EURT/EUR,0.99601,0.99711,0.99601,0.99711,170.03563,169.5442270293
1658966400,2022-07-28 00:00:00,EURT/EUR,0.99731,0.99731,0.98662,0.99514,327.70491,326.1122641374
1658880000,2022-07-27 00:00:00,EURT/EUR,0.98938,0.99907,0.96260,0.99907,2521.87025,2519.5249106675
1658793600,2022-07-26 00:00:00,EURT/EUR,0.99932,0.99932,0.99932,0.99932,0.00000,0.0
1658707200,2022-07-25 00:00:00,EURT/EUR,0.99932,0.99932,0.99932,0.99932,0.00000,0.0
1658620800,2022-07-24 00:00:00,EURT/EUR,0.99932,0.99932,0.99932,0.99932,0.00000,0.0
1658534400,2022-07-23 00:00:00,EURT/EUR,0.99932,0.99932,0.99932,0.99932,0.00000,0.0
1658448000,2022-07-22 00:00:00,EURT/EUR,0.99838,0.99932,0.99838,0.99932,196.27449,196.14102334679998
1658361600,2022-07-21 00:00:00,EURT/EUR,0.99711,0.99711,0.99711,0.99711,0.00000,0.0
1658275200,2022-07-20 00:00:00,EURT/EUR,0.99711,0.99711,0.99711,0.99711,0.00000,0.0
1658188800,2022-07-19 00:00:00,EURT/EUR,0.99711,0.99711,0.99711,0.99711,0.00000,0.0
1658102400,2022-07-18 00:00:00,EURT/EUR,0.99653,0.99711,0.99653,0.99711,129.67615,129.30138592650002
1658016000,2022-07-17 00:00:00,EURT/EUR,0.99617,0.99692,0.99610,0.99692,336.13322,335.0979296824
1657929600,2022-07-16 00:00:00,EURT/EUR,0.99617,0.99617,0.99617,0.99617,113.94961,113.51318299370001
1657843200,2022-07-15 00:00:00,EURT/EUR,0.99646,0.99646,0.99617,0.99617,89.49680,89.15402725599999
1657756800,2022-07-14 00:00:00,EURT/EUR,0.99835,1.00000,0.99769,0.99908,2357.78591,2355.6167469628
1657670400,2022-07-13 00:00:00,EURT/EUR,0.99654,0.99998,0.99616,0.99998,849.45294,849.4359509412
1657584000,2022-07-12 00:00:00,EURT/EUR,0.99772,0.99772,0.99772,0.99772,0.00000,0.0
1657497600,2022-07-11 00:00:00,EURT/EUR,0.99772,0.99772,0.99772,0.99772,0.00000,0.0
1657411200,2022-07-10 00:00:00,EURT/EUR,0.99772,0.99772,0.99772,0.99772,0.00000,0.0
1657324800,2022-07-09 00:00:00,EURT/EUR,0.99772,0.99772,0.99772,0.99772,0.00000,0.0
1657238400,2022-07-08 00:00:00,EURT/EUR,0.99772,0.99772,0.99772,0.99772,49.44183,49.32910262760001
1657152000,2022-07-07 00:00:00,EURT/EUR,0.99765,0.99836,0.99765,0.99836,85.09240,84.952848464
1657065600,2022-07-06 00:00:00,EURT/EUR,0.99778,0.99778,0.99778,0.99778,19.46246,19.4192533388
1656979200,2022-07-05 00:00:00,EURT/EUR,0.99737,0.99737,0.99715,0.99715,49.29543,49.154938024500005
1656892800,2022-07-04 00:00:00,EURT/EUR,0.99641,0.99674,0.99641,0.99674,58.23925,58.049390044999996
1656806400,2022-07-03 00:00:00,EURT/EUR,0.99714,0.99714,0.99616,0.99616,229.12860,228.24874617600003
1656720000,2022-07-02 00:00:00,EURT/EUR,0.99616,0.99616,0.99616,0.99616,0.00000,0.0
1656633600,2022-07-01 00:00:00,EURT/EUR,0.99580,0.99616,0.99580,0.99616,115.04321,114.6014440736
1656547200,2022-06-30 00:00:00,EURT/EUR,0.99209,0.99560,0.99209,0.99511,576.67545,573.8555070495
1656460800,2022-06-29 00:00:00,EURT/EUR,0.98930,0.99676,0.98824,0.99162,1550.62699,1537.6327358238
1656374400,2022-06-28 00:00:00,EURT/EUR,0.96263,0.96263,0.96263,0.96263,0.00000,0.0
1656288000,2022-06-27 00:00:00,EURT/EUR,0.96263,0.96263,0.96263,0.96263,0.00000,0.0
1656201600,2022-06-26 00:00:00,EURT/EUR,0.96263,0.96263,0.96263,0.96263,0.00000,0.0
1656115200,2022-06-25 00:00:00,EURT/EUR,0.96263,0.96263,0.96263,0.96263,0.00000,0.0
1656028800,2022-06-24 00:00:00,EURT/EUR,0.96263,0.96263,0.96263,0.96263,0.00000,0.0
1655942400,2022-06-23 00:00:00,EURT/EUR,0.96263,0.96263,0.96263,0.96263,0.00000,0.0
1655856000,2022-06-22 00:00:00,EURT/EUR,0.96263,0.96263,0.96263,0.96263,0.00000,0.0
1655769600,2022-06-21 00:00:00,EURT/EUR,0.96263,0.96263,0.96263,0.96263,0.00000,0.0
1655683200,2022-06-20 00:00:00,EURT/EUR,0.97974,0.99999,0.96263,0.96263,927.51033,892.8492689678999
1655596800,2022-06-19 00:00:00,EURT/EUR,0.98256,0.98256,0.98256,0.98256,0.00000,0.0
1655510400,2022-06-18 00:00:00,EURT/EUR,0.98256,0.98256,0.98256,0.98256,0.00000,0.0
1655424000,2022-06-17 00:00:00,EURT/EUR,0.98256,0.98256,0.98256,0.98256,0.00000,0.0
1655337600,2022-06-16 00:00:00,EURT/EUR,0.98246,0.98256,0.96260,0.98256,1358.86141,1335.1628670096
1655251200,2022-06-15 00:00:00,EURT/EUR,0.98246,0.98467,0.97707,0.98047,935.62917,917.3563323099
1655164800,2022-06-14 00:00:00,EURT/EUR,0.97868,0.97868,0.97623,0.97707,346.72009,338.7697983363
1655078400,2022-06-13 00:00:00,EURT/EUR,0.96998,0.97843,0.96260,0.97708,484.46888,473.3648532704
1654992000,2022-06-12 00:00:00,EURT/EUR,0.96999,0.96999,0.96998,0.96998,954.64164,925.9832979672
1654905600,2022-06-11 00:00:00,EURT/EUR,0.96998,0.96998,0.96998,0.96998,0.00000,0.0
1654819200,2022-06-10 00:00:00,EURT/EUR,0.97000,0.97000,0.96998,0.96998,36.30299,35.2131742402
1654732800,2022-06-09 00:00:00,EURT/EUR,0.97000,0.97000,0.97000,0.97000,0.00000,0.0
1654646400,2022-06-08 00:00:00,EURT/EUR,0.99000,0.99000,0.97000,0.97000,100.74873,97.7262681
1654560000,2022-06-07 00:00:00,EURT/EUR,0.97001,0.97001,0.97001,0.97001,0.00000,0.0
1654473600,2022-06-06 00:00:00,EURT/EUR,0.97001,0.97001,0.97001,0.97001,0.00000,0.0
1654387200,2022-06-05 00:00:00,EURT/EUR,0.97001,0.97001,0.97001,0.97001,0.00000,0.0
1654300800,2022-06-04 00:00:00,EURT/EUR,0.97001,0.97001,0.97001,0.97001,0.00000,0.0
1654214400,2022-06-03 00:00:00,EURT/EUR,0.99000,0.99001,0.97001,0.97001,1955.32696,1896.6867044696003
1654128000,2022-06-02 00:00:00,EURT/EUR,0.97004,0.97004,0.97004,0.97004,0.00000,0.0
1654041600,2022-06-01 00:00:00,EURT/EUR,0.97004,0.97004,0.97004,0.97004,0.00000,0.0
1653955200,2022-05-31 00:00:00,EURT/EUR,0.97004,0.97004,0.97004,0.97004,27.69970,26.869816988
1653868800,2022-05-30 00:00:00,EURT/EUR,0.97001,0.97001,0.97001,0.97001,0.00000,0.0
1653782400,2022-05-29 00:00:00,EURT/EUR,0.97001,0.97001,0.97001,0.97001,0.00000,0.0
1653696000,2022-05-28 00:00:00,EURT/EUR,0.97001,0.97001,0.97001,0.97001,0.00000,0.0
1653609600,2022-05-27 00:00:00,EURT/EUR,0.98100,0.98100,0.97001,0.97001,1763.33727,1710.4547852727
1653523200,2022-05-26 00:00:00,EURT/EUR,1.01494,1.01494,0.98100,0.98100,17309.21826,16980.34311306
1653436800,2022-05-25 00:00:00,EURT/EUR,0.98100,0.98100,0.98100,0.98100,44.00000,43.164
1653350400,2022-05-24 00:00:00,EURT/EUR,0.98220,0.98220,0.98100,0.98107,520.49806,510.6450317242
1653264000,2022-05-23 00:00:00,EURT/EUR,0.98700,0.98700,0.98220,0.98220,18.79683,18.462246426
1653177600,2022-05-22 00:00:00,EURT/EUR,0.98700,0.98700,0.98700,0.98700,0.00000,0.0
1653091200,2022-05-21 00:00:00,EURT/EUR,0.98700,0.98700,0.98700,0.98700,0.00000,0.0
1653004800,2022-05-20 00:00:00,EURT/EUR,0.98700,0.98700,0.98700,0.98700,0.00000,0.0
1652918400,2022-05-19 00:00:00,EURT/EUR,0.98700,0.98700,0.98700,0.98700,0.00000,0.0
1652832000,2022-05-18 00:00:00,EURT/EUR,0.98700,0.98700,0.98700,0.98700,28.59202,28.22032374
1652745600,2022-05-17 00:00:00,EURT/EUR,0.98700,0.98700,0.98700,0.98700,50.00000,49.35
1652659200,2022-05-16 00:00:00,EURT/EUR,0.98700,0.98700,0.98700,0.98700,0.00000,0.0
1652572800,2022-05-15 00:00:00,EURT/EUR,0.98700,0.98700,0.98700,0.98700,0.00000,0.0
1652486400,2022-05-14 00:00:00,EURT/EUR,0.98700,0.98700,0.98700,0.98700,0.00000,0.0
1652400000,2022-05-13 00:00:00,EURT/EUR,0.98700,0.98700,0.98700,0.98700,0.00000,0.0
1652313600,2022-05-12 00:00:00,EURT/EUR,1.01800,1.01800,0.98700,0.98700,2013.78683,1987.60760121
1652227200,2022-05-11 00:00:00,EURT/EUR,1.01571,1.01571,0.98700,0.98700,44.53512,43.95616344
1652140800,2022-05-10 00:00:00,EURT/EUR,0.98705,0.98705,0.98705,0.98705,0.00000,0.0
1652054400,2022-05-09 00:00:00,EURT/EUR,0.99298,0.99310,0.98700,0.98705,5791.40347,5716.4047950635
1651968000,2022-05-08 00:00:00,EURT/EUR,1.02293,1.02293,1.02293,1.02293,12.43511,12.7202470723
1651881600,2022-05-07 00:00:00,EURT/EUR,0.99704,0.99704,0.99704,0.99704,0.00000,0.0
1651795200,2022-05-06 00:00:00,EURT/EUR,0.99704,0.99704,0.99704,0.99704,0.00000,0.0
1651708800,2022-05-05 00:00:00,EURT/EUR,0.99704,0.99704,0.99704,0.99704,0.00000,0.0
1651622400,2022-05-04 00:00:00,EURT/EUR,0.99704,0.99704,0.99704,0.99704,0.00000,0.0
1651536000,2022-05-03 00:00:00,EURT/EUR,0.99704,0.99704,0.99704,0.99704,0.00000,0.0
1651449600,2022-05-02 00:00:00,EURT/EUR,0.99758,0.99821,0.98706,0.99704,7698.30299,7675.5160131496
1651363200,2022-05-01 00:00:00,EURT/EUR,1.03530,1.03530,1.03530,1.03530,0.00000,0.0
1651276800,2022-04-30 00:00:00,EURT/EUR,1.03530,1.03530,1.03530,1.03530,0.00000,0.0
1651190400,2022-04-29 00:00:00,EURT/EUR,1.03530,1.03530,1.03530,1.03530,14.00000,14.494200000000001
1651104000,2022-04-28 00:00:00,EURT/EUR,1.03561,1.03561,1.03561,1.03561,0.00000,0.0
1651017600,2022-04-27 00:00:00,EURT/EUR,1.03561,1.03561,1.03561,1.03561,0.00000,0.0
1650931200,2022-04-26 00:00:00,EURT/EUR,1.03561,1.03561,1.03561,1.03561,0.00000,0.0
1650844800,2022-04-25 00:00:00,EURT/EUR,1.03561,1.03561,1.03561,1.03561,10.00000,10.3561
1650758400,2022-04-24 00:00:00,EURT/EUR,1.03554,1.03554,1.03554,1.03554,10.00000,10.3554
1650672000,2022-04-23 00:00:00,EURT/EUR,1.03560,1.03560,1.03560,1.03560,0.00000,0.0
1650585600,2022-04-22 00:00:00,EURT/EUR,1.03560,1.03560,1.03560,1.03560,0.00000,0.0
1650499200,2022-04-21 00:00:00,EURT/EUR,1.03560,1.03560,1.03560,1.03560,19.30281,19.989990036000002
1650412800,2022-04-20 00:00:00,EURT/EUR,1.00105,1.03902,1.00105,1.03902,82.79528,86.0259518256
1650326400,2022-04-19 00:00:00,EURT/EUR,1.04700,1.04700,1.00101,1.00103,1382.79327,1384.2175470681
1650240000,2022-04-18 00:00:00,EURT/EUR,1.00100,1.01166,1.00100,1.00124,1241.14756,1242.6865829744
1650153600,2022-04-17 00:00:00,EURT/EUR,1.00100,1.00100,1.00100,1.00100,11.14280,11.153942799999998
1650067200,2022-04-16 00:00:00,EURT/EUR,1.00100,1.00100,1.00100,1.00100,0.00000,0.0
1649980800,2022-04-15 00:00:00,EURT/EUR,1.00100,1.00100,1.00100,1.00100,0.00000,0.0
1649894400,2022-04-14 00:00:00,EURT/EUR,1.00100,1.00100,1.00100,1.00100,0.00000,0.0
1649808000,2022-04-13 00:00:00,EURT/EUR,1.00100,1.00100,1.00100,1.00100,0.00000,0.0
1649721600,2022-04-12 00:00:00,EURT/EUR,1.00100,1.00100,1.00100,1.00100,54.92926,54.984189259999994
1649635200,2022-04-11 00:00:00,EURT/EUR,0.99088,0.99088,0.99088,0.99088,0.00000,0.0
1649548800,2022-04-10 00:00:00,EURT/EUR,0.99088,0.99088,0.99088,0.99088,0.00000,0.0
1649462400,2022-04-09 00:00:00,EURT/EUR,0.99088,0.99088,0.99088,0.99088,0.00000,0.0
1649376000,2022-04-08 00:00:00,EURT/EUR,1.00897,1.01010,0.99088,0.99088,1067.51294,1057.7772219872002
1649289600,2022-04-07 00:00:00,EURT/EUR,1.00902,1.00902,1.00902,1.00902,52.47590,52.949232618
1649203200,2022-04-06 00:00:00,EURT/EUR,0.99258,0.99258,0.99258,0.99258,0.00000,0.0
1649116800,2022-04-05 00:00:00,EURT/EUR,0.99258,0.99258,0.99258,0.99258,0.00000,0.0
1649030400,2022-04-04 00:00:00,EURT/EUR,1.00911,1.00911,0.99258,0.99258,24.87048,24.6859410384
1648944000,2022-04-03 00:00:00,EURT/EUR,1.00911,1.00911,1.00911,1.00911,0.00000,0.0
1648857600,2022-04-02 00:00:00,EURT/EUR,1.00911,1.00911,1.00911,1.00911,0.00000,0.0
1648771200,2022-04-01 00:00:00,EURT/EUR,1.00911,1.00911,1.00911,1.00911,9.90476,9.9949923636
1648684800,2022-03-31 00:00:00,EURT/EUR,0.99000,0.99000,0.99000,0.99000,0.00000,0.0
1648598400,2022-03-30 00:00:00,EURT/EUR,0.99000,0.99000,0.99000,0.99000,0.00000,0.0
1648512000,2022-03-29 00:00:00,EURT/EUR,0.99891,0.99891,0.99000,0.99000,1648.40669,1631.9226231
1648425600,2022-03-28 00:00:00,EURT/EUR,1.01005,1.01005,1.01005,1.01005,0.00000,0.0
