https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume EUR
1660953600,2022-08-20 00:00:00,BCH/EUR,114.29,117.80,111.00,114.27,1236.69216207,141316.81335973888
1660867200,2022-08-19 00:00:00,BCH/EUR,127.13,127.13,112.77,113.85,2352.66261742,267850.63899326697
1660780800,2022-08-18 00:00:00,BCH/EUR,130.69,134.45,126.93,128.11,741.53174899,94997.6323631089
1660694400,2022-08-17 00:00:00,BCH/EUR,134.72,142.39,130.28,131.43,1413.43722803,185768.0548799829
1660608000,2022-08-16 00:00:00,BCH/EUR,135.71,136.55,132.82,134.33,1455.56206508,195525.65220219642
1660521600,2022-08-15 00:00:00,BCH/EUR,135.00,139.95,130.73,135.58,1538.38534142,208574.28458972363
1660435200,2022-08-14 00:00:00,BCH/EUR,140.13,144.02,135.00,136.02,920.22814490,125169.432269298
1660348800,2022-08-13 00:00:00,BCH/EUR,139.30,143.30,139.04,140.41,968.79314183,136028.2450443503
1660262400,2022-08-12 00:00:00,BCH/EUR,138.23,139.65,134.92,139.48,609.67742848,85037.8077243904
1660176000,2022-08-11 00:00:00,BCH/EUR,137.79,143.70,137.67,137.89,1710.91533642,235918.11573895375
1660089600,2022-08-10 00:00:00,BCH/EUR,130.98,139.00,128.89,137.98,2001.68544471,276192.5576610858
1660003200,2022-08-09 00:00:00,BCH/EUR,140.97,141.73,130.85,131.65,1168.45319537,153826.8631704605
1659916800,2022-08-08 00:00:00,BCH/EUR,139.43,145.00,137.96,140.52,1033.26124963,145193.8707980076
1659830400,2022-08-07 00:00:00,BCH/EUR,138.32,141.43,136.15,138.76,302.24179090,41939.070905283996
1659744000,2022-08-06 00:00:00,BCH/EUR,139.78,140.80,136.72,139.61,854.69886438,119324.50845609182
1659657600,2022-08-05 00:00:00,BCH/EUR,131.21,138.59,131.21,138.59,1525.70125754,211446.9372824686
1659571200,2022-08-04 00:00:00,BCH/EUR,132.79,135.98,129.35,131.30,869.02773224,114103.34124311201
1659484800,2022-08-03 00:00:00,BCH/EUR,131.01,140.63,128.26,131.75,1324.19817285,174463.1092729875
1659398400,2022-08-02 00:00:00,BCH/EUR,133.52,134.75,125.35,132.46,1374.64455859,182085.41823083142
1659312000,2022-08-01 00:00:00,BCH/EUR,137.64,138.95,130.69,134.75,1505.83979355,202911.9121808625
1659225600,2022-07-31 00:00:00,BCH/EUR,141.32,146.84,135.71,137.14,1417.76710793,194432.5811815202
1659139200,2022-07-30 00:00:00,BCH/EUR,150.74,150.74,140.50,140.50,1846.95040676,259496.53214978002
1659052800,2022-07-29 00:00:00,BCH/EUR,153.66,161.59,144.64,148.41,3264.82013751,484531.9566078591
1658966400,2022-07-28 00:00:00,BCH/EUR,125.00,156.55,124.98,151.58,5011.13598252,759587.9922303816
1658880000,2022-07-27 00:00:00,BCH/EUR,117.39,124.88,114.66,124.82,2444.40145397,305110.1894845354
1658793600,2022-07-26 00:00:00,BCH/EUR,115.00,117.54,111.52,117.54,983.77592534,115633.0222644636
1658707200,2022-07-25 00:00:00,BCH/EUR,128.97,129.16,115.06,115.06,2143.29957941,246608.04960691463
1658620800,2022-07-24 00:00:00,BCH/EUR,120.13,132.01,120.13,129.44,1588.22544599,205579.9017289456
1658534400,2022-07-23 00:00:00,BCH/EUR,121.20,124.09,116.11,120.14,895.25636495,107556.09968509301
1658448000,2022-07-22 00:00:00,BCH/EUR,119.90,126.70,117.46,120.74,1429.45531199,172592.43436967258
1658361600,2022-07-21 00:00:00,BCH/EUR,120.13,122.01,115.68,120.41,2591.02457377,311985.2689276457
1658275200,2022-07-20 00:00:00,BCH/EUR,124.88,128.57,117.85,120.45,3247.80076377,391197.6019960965
1658188800,2022-07-19 00:00:00,BCH/EUR,119.79,126.75,114.31,125.68,3299.34155782,414661.2469868176
1658102400,2022-07-18 00:00:00,BCH/EUR,109.42,119.90,109.42,119.90,1161.94584306,139317.306582894
1658016000,2022-07-17 00:00:00,BCH/EUR,108.72,115.00,107.36,109.31,1597.24792178,174595.17032977182
1657929600,2022-07-16 00:00:00,BCH/EUR,104.74,109.69,103.08,108.73,1373.50585336,149341.2914358328
1657843200,2022-07-15 00:00:00,BCH/EUR,102.05,106.15,101.90,105.03,985.38536058,103495.0244217174
1657756800,2022-07-14 00:00:00,BCH/EUR,102.51,103.50,98.99,102.71,2140.33329306,219833.63253019258
1657670400,2022-07-13 00:00:00,BCH/EUR,96.45,102.23,95.28,102.07,1992.58982040,203383.642968228
1657584000,2022-07-12 00:00:00,BCH/EUR,98.11,100.28,97.44,97.60,672.26166547,65612.738549872
1657497600,2022-07-11 00:00:00,BCH/EUR,104.34,105.66,98.18,98.88,1462.11216418,144573.6507941184
1657411200,2022-07-10 00:00:00,BCH/EUR,108.70,109.11,103.68,104.92,1484.01282970,155702.626092124
1657324800,2022-07-09 00:00:00,BCH/EUR,106.88,110.93,106.78,110.05,800.93477526,88142.872017363
1657238400,2022-07-08 00:00:00,BCH/EUR,110.63,111.14,105.22,106.40,2038.98060201,216947.53605386402
1657152000,2022-07-07 00:00:00,BCH/EUR,104.16,110.47,103.00,109.94,582.77262250,64070.02211765
1657065600,2022-07-06 00:00:00,BCH/EUR,101.44,105.00,100.21,104.65,1003.54093367,105020.5587085655
1656979200,2022-07-05 00:00:00,BCH/EUR,104.02,104.10,99.00,101.39,1482.39809190,150300.342537741
1656892800,2022-07-04 00:00:00,BCH/EUR,100.86,103.89,98.23,103.44,1206.28078054,124777.6839390576
1656806400,2022-07-03 00:00:00,BCH/EUR,102.78,103.41,97.63,101.09,1188.18581456,120113.7039938704
1656720000,2022-07-02 00:00:00,BCH/EUR,97.03,102.31,96.43,102.26,745.89798775,76275.52822731501
1656633600,2022-07-01 00:00:00,BCH/EUR,97.84,101.00,94.21,98.22,1250.85246245,122858.728861839
1656547200,2022-06-30 00:00:00,BCH/EUR,100.03,100.07,93.40,98.34,2653.14038387,260909.82534977578
1656460800,2022-06-29 00:00:00,BCH/EUR,97.14,102.49,96.31,99.17,2038.81385852,202189.1703494284
1656374400,2022-06-28 00:00:00,BCH/EUR,105.80,106.65,97.11,98.02,4211.32476302,412794.0532712204
1656288000,2022-06-27 00:00:00,BCH/EUR,107.27,110.72,104.29,105.34,1201.25413020,126540.110075268
1656201600,2022-06-26 00:00:00,BCH/EUR,109.44,112.75,106.54,106.54,1108.16188244,118063.56695515761
1656115200,2022-06-25 00:00:00,BCH/EUR,107.86,110.17,105.52,109.29,2463.85739400,269274.97459026
1656028800,2022-06-24 00:00:00,BCH/EUR,110.86,114.88,107.98,107.98,3664.67014486,395711.0822419828
1655942400,2022-06-23 00:00:00,BCH/EUR,106.39,112.65,105.86,110.24,1835.34250764,202328.15804223358
1655856000,2022-06-22 00:00:00,BCH/EUR,113.20,113.25,106.51,107.65,2918.36457893,314161.9469218145
1655769600,2022-06-21 00:00:00,BCH/EUR,113.13,116.65,107.77,113.01,5613.82136968,634417.9529875369
1655683200,2022-06-20 00:00:00,BCH/EUR,114.83,118.10,110.74,112.69,3600.81219273,405775.52599874366
1655596800,2022-06-19 00:00:00,BCH/EUR,109.71,117.57,105.75,114.53,4284.17274538,490666.30452837143
1655510400,2022-06-18 00:00:00,BCH/EUR,116.62,119.00,104.25,110.34,2702.16960507,298157.39422342385
1655424000,2022-06-17 00:00:00,BCH/EUR,102.46,116.00,101.42,115.10,6947.52990971,799660.692607621
1655337600,2022-06-16 00:00:00,BCH/EUR,123.54,124.44,101.63,103.69,3962.51412991,410873.0901303679
1655251200,2022-06-15 00:00:00,BCH/EUR,119.68,125.78,106.02,122.09,8570.05360048,1046317.8440826032
1655164800,2022-06-14 00:00:00,BCH/EUR,119.06,129.24,113.20,119.85,5505.59328550,659845.355267175
1655078400,2022-06-13 00:00:00,BCH/EUR,139.20,140.00,119.33,121.84,6544.06479299,797328.8543779015
1654992000,2022-06-12 00:00:00,BCH/EUR,148.97,149.88,137.58,139.13,3081.95858833,428792.8983943529
1654905600,2022-06-11 00:00:00,BCH/EUR,159.24,161.36,147.76,149.30,2668.44352818,398398.61875727406
1654819200,2022-06-10 00:00:00,BCH/EUR,165.25,166.97,157.72,159.31,5151.67167018,820712.8137763757
1654732800,2022-06-09 00:00:00,BCH/EUR,164.44,168.43,162.53,165.23,4237.92392649,700232.1703739426
1654646400,2022-06-08 00:00:00,BCH/EUR,170.30,170.88,163.57,165.00,2190.53491289,361438.26062685
1654560000,2022-06-07 00:00:00,BCH/EUR,173.92,175.24,162.17,171.28,4493.00477551,769561.8579493528
1654473600,2022-06-06 00:00:00,BCH/EUR,167.69,176.14,167.15,173.90,3139.81641823,546014.0751301971
1654387200,2022-06-05 00:00:00,BCH/EUR,176.83,177.37,166.25,167.55,3172.31394640,531521.20171932
1654300800,2022-06-04 00:00:00,BCH/EUR,170.64,176.88,168.15,175.73,1044.73789015,183591.7894360595
1654214400,2022-06-03 00:00:00,BCH/EUR,176.19,177.01,168.18,170.97,1819.11504371,311014.0990230987
1654128000,2022-06-02 00:00:00,BCH/EUR,174.00,176.45,170.77,175.83,865.90868585,152252.72423300552
1654041600,2022-06-01 00:00:00,BCH/EUR,191.98,195.60,173.02,174.31,2855.74969179,497785.7287759149
1653955200,2022-05-31 00:00:00,BCH/EUR,183.79,192.72,179.20,190.74,3776.64055533,720356.4195236443
1653868800,2022-05-30 00:00:00,BCH/EUR,173.46,184.44,171.99,182.35,2681.34291972,488942.88141094195
1653782400,2022-05-29 00:00:00,BCH/EUR,167.13,173.07,163.82,172.68,1792.20236662,309477.5046679416
1653696000,2022-05-28 00:00:00,BCH/EUR,162.58,168.00,161.09,166.39,1889.97856879,314473.5340609681
1653609600,2022-05-27 00:00:00,BCH/EUR,167.64,171.22,160.00,162.21,3172.06609153,514540.8407070813
1653523200,2022-05-26 00:00:00,BCH/EUR,177.38,180.21,161.98,168.36,3602.38951450,606498.2986612201
1653436800,2022-05-25 00:00:00,BCH/EUR,180.79,186.73,177.40,179.25,1708.22305502,306198.982612335
1653350400,2022-05-24 00:00:00,BCH/EUR,179.06,183.36,171.21,181.99,1686.34876199,306898.61119456013
1653264000,2022-05-23 00:00:00,BCH/EUR,186.77,194.62,176.75,179.51,3613.04503798,648577.7147677898
1653177600,2022-05-22 00:00:00,BCH/EUR,182.70,191.38,179.92,187.47,1279.69261804,239903.9751039588
1653091200,2022-05-21 00:00:00,BCH/EUR,179.82,184.50,178.89,181.86,1047.71586833,190537.6078144938
1653004800,2022-05-20 00:00:00,BCH/EUR,185.84,189.13,176.34,181.63,4308.49956283,782552.775596813
1652918400,2022-05-19 00:00:00,BCH/EUR,178.62,186.94,172.27,185.70,6248.37932817,1160324.041241169
1652832000,2022-05-18 00:00:00,BCH/EUR,196.16,197.83,177.12,178.29,7636.49368718,1361510.4594873223
1652745600,2022-05-17 00:00:00,BCH/EUR,189.53,203.27,187.10,195.38,10396.25039446,2031219.4020695947
1652659200,2022-05-16 00:00:00,BCH/EUR,205.12,205.12,187.77,187.77,2431.54031180,456570.324346686
1652572800,2022-05-15 00:00:00,BCH/EUR,200.85,207.23,195.26,205.71,5891.10194970,1211858.582072787
1652486400,2022-05-14 00:00:00,BCH/EUR,194.08,227.09,179.30,200.70,11079.77259600,2223710.3600172
1652400000,2022-05-13 00:00:00,BCH/EUR,186.28,212.77,184.81,194.08,11049.83398063,2144551.7789606703
1652313600,2022-05-12 00:00:00,BCH/EUR,184.74,216.89,143.26,186.51,8656.43858664,1614512.3607942264
1652227200,2022-05-11 00:00:00,BCH/EUR,218.94,236.31,174.18,184.75,8081.47839477,1493053.1334337573
1652140800,2022-05-10 00:00:00,BCH/EUR,207.78,231.00,199.74,220.31,3296.22736250,726191.850232375
1652054400,2022-05-09 00:00:00,BCH/EUR,247.94,252.55,205.00,205.00,5200.00399472,1066000.8189176
1651968000,2022-05-08 00:00:00,BCH/EUR,253.94,255.62,246.67,248.30,1664.49556110,413294.24782113003
1651881600,2022-05-07 00:00:00,BCH/EUR,259.93,263.14,250.00,254.87,1252.80549718,319302.5370662666
1651795200,2022-05-06 00:00:00,BCH/EUR,262.64,264.36,251.32,261.15,3048.01222138,795988.3916133869
1651708800,2022-05-05 00:00:00,BCH/EUR,283.12,284.81,259.42,263.31,2066.24742641,544063.6098480171
1651622400,2022-05-04 00:00:00,BCH/EUR,264.93,282.59,264.59,282.56,2142.56836474,605404.1171409345
1651536000,2022-05-03 00:00:00,BCH/EUR,271.04,274.88,262.81,265.66,1258.36078100,334296.12508046004
1651449600,2022-05-02 00:00:00,BCH/EUR,269.85,275.49,266.29,272.01,568.38013238,154605.07980868377
1651363200,2022-05-01 00:00:00,BCH/EUR,263.98,273.00,259.41,269.73,727.95473486,196351.2306337878
1651276800,2022-04-30 00:00:00,BCH/EUR,280.13,282.87,255.00,265.98,645.92148401,171802.1963169798
1651190400,2022-04-29 00:00:00,BCH/EUR,292.02,292.86,277.29,279.39,737.50044659,206050.2497727801
1651104000,2022-04-28 00:00:00,BCH/EUR,290.76,296.92,288.40,292.55,718.03680191,210061.66639877053
1651017600,2022-04-27 00:00:00,BCH/EUR,277.37,292.31,276.94,291.08,627.57967741,182675.8925005028
1650931200,2022-04-26 00:00:00,BCH/EUR,294.83,301.03,274.28,277.75,1038.88063916,288549.09752669005
1650844800,2022-04-25 00:00:00,BCH/EUR,284.28,294.01,279.00,294.01,2761.68162563,811962.0147514762
1650758400,2022-04-24 00:00:00,BCH/EUR,289.61,291.90,284.57,285.40,1174.93425573,335326.2365853419
1650672000,2022-04-23 00:00:00,BCH/EUR,297.74,300.10,289.49,289.74,802.97014705,232652.570406267
1650585600,2022-04-22 00:00:00,BCH/EUR,290.50,308.58,290.16,298.04,2958.11229791,881635.7892690965
1650499200,2022-04-21 00:00:00,BCH/EUR,304.65,317.28,287.62,290.56,2393.20454982,695369.5139956992
1650412800,2022-04-20 00:00:00,BCH/EUR,315.10,317.95,303.47,304.77,2345.54697700,714852.3521802899
1650326400,2022-04-19 00:00:00,BCH/EUR,316.60,317.30,308.23,315.72,2187.47598451,690629.9178294974
1650240000,2022-04-18 00:00:00,BCH/EUR,303.14,315.88,290.00,315.88,2130.18663024,672883.3527602111
1650153600,2022-04-17 00:00:00,BCH/EUR,317.91,322.87,303.00,303.25,988.61869213,299798.6183884225
1650067200,2022-04-16 00:00:00,BCH/EUR,315.16,321.88,314.09,316.38,1240.63292479,392511.44474506023
1649980800,2022-04-15 00:00:00,BCH/EUR,312.59,318.82,309.54,315.52,1975.26564621,623235.8166921792
1649894400,2022-04-14 00:00:00,BCH/EUR,313.54,323.68,307.19,312.12,2826.28151608,882138.9867988896
1649808000,2022-04-13 00:00:00,BCH/EUR,282.22,320.22,278.83,313.69,6280.06244227,1969992.7875156763
1649721600,2022-04-12 00:00:00,BCH/EUR,271.53,282.41,269.68,281.63,2422.10651829,682137.8587460128
1649635200,2022-04-11 00:00:00,BCH/EUR,293.80,294.83,267.56,270.79,3266.35585325,884496.5015015675
1649548800,2022-04-10 00:00:00,BCH/EUR,299.77,305.54,292.83,293.63,2082.95915450,611619.2965358349
1649462400,2022-04-09 00:00:00,BCH/EUR,297.46,301.28,295.97,300.14,1110.66383232,333354.6426325248
1649376000,2022-04-08 00:00:00,BCH/EUR,310.02,311.22,295.40,297.06,1397.06139390,415011.057671934
1649289600,2022-04-07 00:00:00,BCH/EUR,303.98,311.62,300.00,309.83,1497.03419445,463826.1044664435
1649203200,2022-04-06 00:00:00,BCH/EUR,335.35,335.35,302.59,302.59,2383.64465693,721267.0367404487
1649116800,2022-04-05 00:00:00,BCH/EUR,342.17,348.53,335.00,335.00,1616.57863704,541553.8434084001
1649030400,2022-04-04 00:00:00,BCH/EUR,339.25,344.80,330.98,342.02,836.78898157,286198.5674765714
1648944000,2022-04-03 00:00:00,BCH/EUR,337.71,345.30,333.85,343.15,1138.90460475,390815.1151199625
1648857600,2022-04-02 00:00:00,BCH/EUR,341.13,346.25,336.25,341.15,836.89653665,285507.2534781475
1648771200,2022-04-01 00:00:00,BCH/EUR,350.20,352.07,328.80,340.88,2499.47601315,852021.383362572
1648684800,2022-03-31 00:00:00,BCH/EUR,340.25,353.29,327.82,347.07,3846.42323983,1334978.1138477982
1648598400,2022-03-30 00:00:00,BCH/EUR,334.69,346.15,327.19,341.60,1460.34844214,498855.02783502406
1648512000,2022-03-29 00:00:00,BCH/EUR,335.96,349.27,331.01,337.18,5434.02272784,1832243.7833730911
1648425600,2022-03-28 00:00:00,BCH/EUR,343.04,352.49,332.15,334.78,3163.94715876,1059226.2298096728
1648339200,2022-03-27 00:00:00,BCH/EUR,328.39,343.34,323.58,342.83,1136.94047710,389777.30376419297
1648252800,2022-03-26 00:00:00,BCH/EUR,332.40,333.02,325.36,329.78,1307.33339530,431132.4071020339
1648166400,2022-03-25 00:00:00,BCH/EUR,332.92,340.33,321.15,332.51,2858.42150796,950453.7356117795
1648080000,2022-03-24 00:00:00,BCH/EUR,330.66,333.65,321.40,332.91,1219.83131095,406094.04172836454
1647993600,2022-03-23 00:00:00,BCH/EUR,340.89,348.39,320.96,330.63,4632.07482235,1531502.8985135807
1647907200,2022-03-22 00:00:00,BCH/EUR,303.92,350.58,303.92,340.94,5452.43755527,1858954.060093754
1647820800,2022-03-21 00:00:00,BCH/EUR,298.70,309.68,290.37,304.04,3246.62276576,987103.1857016706
1647734400,2022-03-20 00:00:00,BCH/EUR,296.72,300.62,284.93,297.23,1459.46243364,433796.01915081724
1647648000,2022-03-19 00:00:00,BCH/EUR,277.66,296.94,277.17,296.35,2006.09694027,594506.8282490146
1647561600,2022-03-18 00:00:00,BCH/EUR,266.26,277.21,262.49,276.78,777.12241383,215091.9416998674
1647475200,2022-03-17 00:00:00,BCH/EUR,272.60,272.60,265.33,267.20,893.30735453,238691.725130416
1647388800,2022-03-16 00:00:00,BCH/EUR,264.27,274.86,261.88,271.57,1033.30482860,280614.592302902
1647302400,2022-03-15 00:00:00,BCH/EUR,263.21,267.21,256.64,263.77,841.76984085,222033.6309210045
1647216000,2022-03-14 00:00:00,BCH/EUR,255.86,264.91,254.26,264.42,1570.19941790,415192.130081118
1647129600,2022-03-13 00:00:00,BCH/EUR,266.50,270.80,255.00,256.10,1114.53493494,285432.39683813404
1647043200,2022-03-12 00:00:00,BCH/EUR,264.17,269.48,263.95,267.38,687.21740736,183748.1903799168
1646956800,2022-03-11 00:00:00,BCH/EUR,262.48,267.55,256.22,263.65,1290.60272036,340267.4072229139
1646870400,2022-03-10 00:00:00,BCH/EUR,277.32,279.10,257.33,262.88,3125.89230538,821734.5692382944
1646784000,2022-03-09 00:00:00,BCH/EUR,263.19,286.78,260.89,277.86,1700.93979886,472623.1325112397
1646697600,2022-03-08 00:00:00,BCH/EUR,251.16,264.38,251.16,259.86,1370.35197647,356099.6646054942
1646611200,2022-03-07 00:00:00,BCH/EUR,259.49,267.90,249.61,252.48,1756.75275403,443544.93533749436
1646524800,2022-03-06 00:00:00,BCH/EUR,269.76,271.21,259.41,260.16,1150.86991914,299410.31816346245
1646438400,2022-03-05 00:00:00,BCH/EUR,262.05,270.38,259.82,269.10,973.24110622,261899.18168380202
1646352000,2022-03-04 00:00:00,BCH/EUR,284.28,285.06,261.87,265.16,1215.16902778,322214.21940614487
1646265600,2022-03-03 00:00:00,BCH/EUR,287.39,289.55,278.00,284.67,1333.93465302,379731.1776752034
1646179200,2022-03-02 00:00:00,BCH/EUR,295.06,297.52,286.25,288.26,2487.45809235,717034.6697008109
1646092800,2022-03-01 00:00:00,BCH/EUR,302.64,306.40,287.08,294.71,2866.13799696,844679.5290840815
1646006400,2022-02-28 00:00:00,BCH/EUR,271.56,301.00,269.35,301.00,1882.97158018,566774.44563418
1645920000,2022-02-27 00:00:00,BCH/EUR,280.58,284.82,268.79,271.65,2364.95127044,642439.012615026
1645833600,2022-02-26 00:00:00,BCH/EUR,274.81,286.88,272.54,279.74,1316.74995447,368347.6322634378
1645747200,2022-02-25 00:00:00,BCH/EUR,269.17,277.60,261.68,273.52,1244.78851129,340474.5536080408
1645660800,2022-02-24 00:00:00,BCH/EUR,255.07,276.31,230.89,268.78,4566.53900170,1227394.3528769258
1645574400,2022-02-23 00:00:00,BCH/EUR,259.08,269.09,254.23,255.74,1436.97773517,367492.68599237583
1645488000,2022-02-22 00:00:00,BCH/EUR,250.01,260.00,246.35,258.52,1674.58914845,432914.78665729397
1645401600,2022-02-21 00:00:00,BCH/EUR,266.29,273.25,250.21,250.83,2506.15059787,628617.7544637321
1645315200,2022-02-20 00:00:00,BCH/EUR,275.10,275.42,261.36,270.76,1498.66931180,405779.702862968
1645228800,2022-02-19 00:00:00,BCH/EUR,275.93,279.20,270.00,275.86,778.90304085,214868.192848881
1645142400,2022-02-18 00:00:00,BCH/EUR,275.39,280.39,271.55,274.79,2077.39128658,570846.3516393182
1645056000,2022-02-17 00:00:00,BCH/EUR,293.83,295.52,273.62,275.57,2398.83214453,661046.1740681321
1644969600,2022-02-16 00:00:00,BCH/EUR,301.95,302.29,289.66,294.53,2069.72207363,609595.2423462438
1644883200,2022-02-15 00:00:00,BCH/EUR,292.44,303.48,291.20,302.13,1894.56828876,572405.9170830589
1644796800,2022-02-14 00:00:00,BCH/EUR,295.55,297.27,281.38,292.76,2250.59466583,658884.0943683907
1644710400,2022-02-13 00:00:00,BCH/EUR,291.28,299.79,286.77,294.80,2885.88722453,850759.553791444
1644624000,2022-02-12 00:00:00,BCH/EUR,281.39,290.64,276.15,289.92,1513.22701815,438714.77710204804
1644537600,2022-02-11 00:00:00,BCH/EUR,297.45,300.37,279.02,282.55,3397.31766243,959912.1055195965
1644451200,2022-02-10 00:00:00,BCH/EUR,302.58,317.48,295.11,298.97,4393.83437787,1313624.663951794
1644364800,2022-02-09 00:00:00,BCH/EUR,294.67,304.52,288.08,303.09,2351.86241241,712825.9785773469
1644278400,2022-02-08 00:00:00,BCH/EUR,300.53,311.81,285.61,294.11,3695.44908738,1086868.531089332
1644192000,2022-02-07 00:00:00,BCH/EUR,282.98,300.18,278.44,299.71,2294.52429850,687691.8775034349
1644105600,2022-02-06 00:00:00,BCH/EUR,281.26,286.10,273.29,284.19,2030.47535495,577040.7911232405
1644019200,2022-02-05 00:00:00,BCH/EUR,267.78,287.45,265.08,281.05,2961.28333075,832268.6801072875
1643932800,2022-02-04 00:00:00,BCH/EUR,245.56,268.12,241.70,267.69,3172.81785313,849331.6111043697
1643846400,2022-02-03 00:00:00,BCH/EUR,245.00,248.40,237.99,245.72,2049.39530483,503577.4143028276
1643760000,2022-02-02 00:00:00,BCH/EUR,256.12,262.15,244.07,245.97,1652.41198831,406443.77676461067
1643673600,2022-02-01 00:00:00,BCH/EUR,253.63,258.25,251.72,255.67,1090.19001478,278728.8810788026
1643587200,2022-01-31 00:00:00,BCH/EUR,258.16,258.83,249.63,254.53,3696.44864907,940857.0746477871
1643500800,2022-01-30 00:00:00,BCH/EUR,268.46,271.57,258.62,260.33,3001.60871290,781408.7962292569
1643414400,2022-01-29 00:00:00,BCH/EUR,266.16,271.30,262.12,267.89,1551.59976410,415658.06080474897
1643328000,2022-01-28 00:00:00,BCH/EUR,259.65,266.65,253.77,266.65,3929.66079524,1047844.0510507459
1643241600,2022-01-27 00:00:00,BCH/EUR,256.65,264.53,248.12,259.67,4977.87292004,1292604.2611467869
1643155200,2022-01-26 00:00:00,BCH/EUR,256.93,279.00,252.99,257.53,4534.13863508,1167676.7226921523
1643068800,2022-01-25 00:00:00,BCH/EUR,256.93,260.96,251.89,257.98,3861.75816919,996256.3724876363
1642982400,2022-01-24 00:00:00,BCH/EUR,266.00,266.00,230.53,258.37,12788.90839295,3304270.261486491
1642896000,2022-01-23 00:00:00,BCH/EUR,257.29,268.02,250.98,265.78,4934.53185937,1311499.8775833587
1642809600,2022-01-22 00:00:00,BCH/EUR,278.62,281.16,233.01,256.86,15378.81294780,3950201.893771908
1642723200,2022-01-21 00:00:00,BCH/EUR,316.40,318.26,272.19,276.62,4620.69598124,1278176.9223306088
1642636800,2022-01-20 00:00:00,BCH/EUR,325.81,338.20,315.72,316.58,2291.51190319,725446.8383118901
1642550400,2022-01-19 00:00:00,BCH/EUR,337.49,339.23,323.15,325.63,2852.50709451,928861.8851852913
1642464000,2022-01-18 00:00:00,BCH/EUR,334.30,349.57,329.63,337.11,3734.73889796,1259017.8298912956
