https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RNDR,Volume BTC
1662163200,2022-09-03 00:00:00,RNDR/BTC,0.00002592,0.00002618,0.00002541,0.00002571,3697.5637,0.095223777674
1662076800,2022-09-02 00:00:00,RNDR/BTC,0.00002596,0.00002661,0.00002553,0.00002606,12551.8771,0.32991915288
1661990400,2022-09-01 00:00:00,RNDR/BTC,0.0000259,0.00002614,0.00002529,0.00002595,4611.4815,0.118408736232
1661904000,2022-08-31 00:00:00,RNDR/BTC,0.00002638,0.00002682,0.00002565,0.00002567,4577.7104,0.11954884111
1661817600,2022-08-30 00:00:00,RNDR/BTC,0.00002678,0.00002696,0.00002577,0.0000264,7871.0536,0.206839841587
1661731200,2022-08-29 00:00:00,RNDR/BTC,0.00002588,0.00002797,0.00002575,0.00002686,36716.8223,0.988138511703
1661644800,2022-08-28 00:00:00,RNDR/BTC,0.0000259,0.00002833,0.00002557,0.00002577,31991.3669,0.857456421951
1661558400,2022-08-27 00:00:00,RNDR/BTC,0.00002537,0.00002862,0.00002496,0.00002573,82097.7531,2.195587825073
1661472000,2022-08-26 00:00:00,RNDR/BTC,0.00002669,0.00002697,0.00002491,0.00002547,28175.5431,0.726023501171
1661385600,2022-08-25 00:00:00,RNDR/BTC,0.00002716,0.00002766,0.00002645,0.0000267,5712.1929,0.154169904458
1661299200,2022-08-24 00:00:00,RNDR/BTC,0.00002785,0.0000282,0.00002667,0.00002716,13897.3714,0.379979893844
1661212800,2022-08-23 00:00:00,RNDR/BTC,0.00002857,0.00002875,0.00002768,0.00002807,10084.4748,0.282813383685
1661126400,2022-08-22 00:00:00,RNDR/BTC,0.00002816,0.00002999,0.00002801,0.00002857,15832.2361,0.455937594921
1661040000,2022-08-21 00:00:00,RNDR/BTC,0.00002565,0.00003211,0.00002565,0.0000284,82382.7727,2.42855370162
1660953600,2022-08-20 00:00:00,RNDR/BTC,0.00002658,0.00002683,0.00002532,0.00002575,5032.8443,0.131714193304
1660867200,2022-08-19 00:00:00,RNDR/BTC,0.00002645,0.0000271,0.00002522,0.00002658,10713.0804,0.277646421322
1660780800,2022-08-18 00:00:00,RNDR/BTC,0.00002782,0.00002796,0.00002608,0.00002643,8060.9778,0.219002374551
1660694400,2022-08-17 00:00:00,RNDR/BTC,0.00002789,0.00002903,0.00002682,0.00002753,21467.2583,0.598632656059
1660608000,2022-08-16 00:00:00,RNDR/BTC,0.00002858,0.00002904,0.00002758,0.00002801,7772.0345,0.220157811671
1660521600,2022-08-15 00:00:00,RNDR/BTC,0.00002996,0.00003008,0.00002831,0.00002851,10271.8535,0.296833585007
1660435200,2022-08-14 00:00:00,RNDR/BTC,0.00003242,0.00003242,0.00002973,0.00002981,17749.4104,0.549163699033
1660348800,2022-08-13 00:00:00,RNDR/BTC,0.00002971,0.0000326,0.00002947,0.00003242,41997.3672,1.309804384235
1660262400,2022-08-12 00:00:00,RNDR/BTC,0.00002948,0.00003034,0.00002915,0.00002981,8189.3346,0.243998803818
1660176000,2022-08-11 00:00:00,RNDR/BTC,0.00003035,0.00003072,0.0000289,0.00002948,10507.6029,0.314270524734
1660089600,2022-08-10 00:00:00,RNDR/BTC,0.00003066,0.00003245,0.00002958,0.00003028,30841.2169,0.959223396944
1660003200,2022-08-09 00:00:00,RNDR/BTC,0.00003207,0.00003215,0.0000303,0.00003067,12784.8142,0.399758546322
1659916800,2022-08-08 00:00:00,RNDR/BTC,0.00003211,0.0000348,0.00003159,0.00003203,17693.0896,0.586321299541
1659830400,2022-08-07 00:00:00,RNDR/BTC,0.00003171,0.00003285,0.00003115,0.00003212,9002.7729,0.28817435726
1659744000,2022-08-06 00:00:00,RNDR/BTC,0.00003291,0.00003307,0.00003159,0.00003176,29476.408,0.938172123475
1659657600,2022-08-05 00:00:00,RNDR/BTC,0.00003034,0.00003507,0.00002991,0.00003288,38659.1263,1.271960521155
1659571200,2022-08-04 00:00:00,RNDR/BTC,0.00003094,0.00003134,0.00002965,0.0000303,12763.7319,0.387435878432
1659484800,2022-08-03 00:00:00,RNDR/BTC,0.00002981,0.00003213,0.00002915,0.0000309,13728.1633,0.424017772545
1659398400,2022-08-02 00:00:00,RNDR/BTC,0.00003039,0.00003079,0.0000278,0.00002981,21887.2532,0.64312196863
1659312000,2022-08-01 00:00:00,RNDR/BTC,0.00003118,0.00003239,0.0000286,0.00003054,35060.7958,1.05321754335
1659225600,2022-07-31 00:00:00,RNDR/BTC,0.00002539,0.00003576,0.00002527,0.00003101,267521.60801122,8.487558301858743
1659139200,2022-07-30 00:00:00,RNDR/BTC,0.00002539,0.00002621,0.00002517,0.00002537,10714.9875,0.275046161239
1659052800,2022-07-29 00:00:00,RNDR/BTC,0.00002511,0.00002651,0.00002435,0.00002551,45038.2907,1.136749324008
1658966400,2022-07-28 00:00:00,RNDR/BTC,0.00002523,0.00002616,0.00002483,0.00002505,19914.5632,0.502801820514
1658880000,2022-07-27 00:00:00,RNDR/BTC,0.00002534,0.00002735,0.00002497,0.00002517,38734.3252,1.010341511699
1658793600,2022-07-26 00:00:00,RNDR/BTC,0.00002593,0.00002621,0.00002454,0.00002533,10285.7034,0.257186503327
1658707200,2022-07-25 00:00:00,RNDR/BTC,0.00002678,0.00002759,0.0000258,0.0000258,32812.4741,0.872430703909
1658620800,2022-07-24 00:00:00,RNDR/BTC,0.00002507,0.00002865,0.00002492,0.00002675,91233.5747,2.465649401676
1658534400,2022-07-23 00:00:00,RNDR/BTC,0.00002418,0.00002609,0.0000239,0.0000252,50262.4223,1.259705036172
1658448000,2022-07-22 00:00:00,RNDR/BTC,0.00002447,0.00002589,0.00002402,0.00002405,21970.2186,0.548459618484
1658361600,2022-07-21 00:00:00,RNDR/BTC,0.00002428,0.00002534,0.00002374,0.00002449,8225.2248,0.201655263602
1658275200,2022-07-20 00:00:00,RNDR/BTC,0.00002648,0.00002692,0.00002399,0.00002417,30071.39838123,0.7608890863949057
1658188800,2022-07-19 00:00:00,RNDR/BTC,0.00002598,0.00002969,0.00002548,0.0000265,47059.67383476,1.2981064081570165
1658102400,2022-07-18 00:00:00,RNDR/BTC,0.0000249,0.00002685,0.00002473,0.000026,13427.39150698,0.3480192644456085
1658016000,2022-07-17 00:00:00,RNDR/BTC,0.00002498,0.00002557,0.00002428,0.00002484,7585.99045585,0.1890611072260996
1657929600,2022-07-16 00:00:00,RNDR/BTC,0.00002509,0.00002552,0.00002435,0.00002499,8365.2808,0.208136024958
1657843200,2022-07-15 00:00:00,RNDR/BTC,0.00002465,0.00002626,0.00002385,0.00002507,16075.18842132,0.3996550118123603
1657756800,2022-07-14 00:00:00,RNDR/BTC,0.00002446,0.00002467,0.00002363,0.00002463,7022.33733735,0.1693693816749665
1657670400,2022-07-13 00:00:00,RNDR/BTC,0.00002417,0.00002484,0.00002292,0.00002461,12114.93895002,0.2913837405149846
1657584000,2022-07-12 00:00:00,RNDR/BTC,0.00002472,0.00002539,0.00002392,0.0000241,5766.26268339,0.141398266050767
1657497600,2022-07-11 00:00:00,RNDR/BTC,0.0000241,0.00002796,0.00002358,0.000025,34039.00568101,0.8715886841318232
1657411200,2022-07-10 00:00:00,RNDR/BTC,0.00002404,0.00002465,0.00002314,0.00002404,36686.7207549,0.881824797674835
1657324800,2022-07-09 00:00:00,RNDR/BTC,0.00002409,0.00002459,0.0000238,0.00002419,5823.3736,0.140945376953
1657238400,2022-07-08 00:00:00,RNDR/BTC,0.00002555,0.00002581,0.00002372,0.00002373,38284.82075892,0.9311403167569296
1657152000,2022-07-07 00:00:00,RNDR/BTC,0.00002509,0.00002872,0.00002494,0.00002534,43929.0284356,1.1706157461778416
1657065600,2022-07-06 00:00:00,RNDR/BTC,0.00002478,0.00002586,0.00002464,0.00002501,5436.05684071,0.1371237440439295
1656979200,2022-07-05 00:00:00,RNDR/BTC,0.00002596,0.00002618,0.00002451,0.00002482,19516.20793767,0.4916957600896878
1656892800,2022-07-04 00:00:00,RNDR/BTC,0.00002635,0.00002698,0.00002558,0.00002598,21059.9937212,0.5502725007318696
1656806400,2022-07-03 00:00:00,RNDR/BTC,0.00002668,0.00002756,0.00002565,0.00002635,46120.73424139,1.2225236629749377
1656720000,2022-07-02 00:00:00,RNDR/BTC,0.00002536,0.00002993,0.00002385,0.00002652,93357.61280098,2.5016941607847748
1656633600,2022-07-01 00:00:00,RNDR/BTC,0.00002656,0.000027,0.00002494,0.0000253,23919.32764054,0.6190042901739318
1656547200,2022-06-30 00:00:00,RNDR/BTC,0.00002908,0.00002908,0.00002568,0.00002666,49325.27885304,1.318476302011472
1656460800,2022-06-29 00:00:00,RNDR/BTC,0.00002961,0.00003154,0.00002733,0.000029,55102.40116562,1.628243530565723
1656374400,2022-06-28 00:00:00,RNDR/BTC,0.0000235,0.00003344,0.00002329,0.00002987,221725.69169437,6.5451426806374882
1656288000,2022-06-27 00:00:00,RNDR/BTC,0.0000228,0.00002547,0.00002278,0.00002321,34502.10547,0.8266298931
1656201600,2022-06-26 00:00:00,RNDR/BTC,0.0000253,0.0000258,0.00002263,0.0000228,27093.62729318,0.6602878577428862
1656115200,2022-06-25 00:00:00,RNDR/BTC,0.00002631,0.0000268,0.00002425,0.0000252,24529.24174718,0.6309441776548546
1656028800,2022-06-24 00:00:00,RNDR/BTC,0.00002643,0.00002936,0.00002585,0.00002631,78889.96159229,2.160671641764035
1655942400,2022-06-23 00:00:00,RNDR/BTC,0.00002465,0.00002993,0.00002462,0.00002633,125691.04408693,3.4181143341296775
1655856000,2022-06-22 00:00:00,RNDR/BTC,0.00002125,0.00002717,0.00002062,0.00002456,136570.60643724,3.3001586676779446
1655769600,2022-06-21 00:00:00,RNDR/BTC,0.00002108,0.00002422,0.00002036,0.00002116,94232.01025792,2.0970494576576509
1655683200,2022-06-20 00:00:00,RNDR/BTC,0.00002098,0.00002614,0.00002068,0.00002116,290511.78266077,6.6204663528839255
1655596800,2022-06-19 00:00:00,RNDR/BTC,0.00001698,0.0000278,0.00001635,0.00002114,284418.86407389,6.1351761512441945
1655510400,2022-06-18 00:00:00,RNDR/BTC,0.00001687,0.00001769,0.00001551,0.00001702,94739.90241591,1.5433411014975245
1655424000,2022-06-17 00:00:00,RNDR/BTC,0.00001666,0.00001779,0.00001635,0.00001687,43478.37387199,0.7344874058898115
1655337600,2022-06-16 00:00:00,RNDR/BTC,0.00001821,0.00001834,0.00001627,0.00001668,133726.06837554,2.2830176237307223
1655251200,2022-06-15 00:00:00,RNDR/BTC,0.00001731,0.00001911,0.000016,0.00001819,129174.72378451,2.2613822781102415
1655164800,2022-06-14 00:00:00,RNDR/BTC,0.00001798,0.00001981,0.00001686,0.00001738,64667.03218858,1.154341307290919
1655078400,2022-06-13 00:00:00,RNDR/BTC,0.00001918,0.00002093,0.00001481,0.00001787,179297.75799763,3.2436976713300047
1654992000,2022-06-12 00:00:00,RNDR/BTC,0.00001983,0.00002054,0.00001818,0.00001911,29379.58634033,0.5598630584348924
1654905600,2022-06-11 00:00:00,RNDR/BTC,0.00002134,0.00002158,0.0000194,0.00001978,22927.35084676,0.4704961921988007
1654819200,2022-06-10 00:00:00,RNDR/BTC,0.00002307,0.00002352,0.00002095,0.00002132,67401.19284905,1.4547237641487265
1654732800,2022-06-09 00:00:00,RNDR/BTC,0.00002265,0.00002341,0.00002229,0.00002304,10537.7199,0.241007979121
1654646400,2022-06-08 00:00:00,RNDR/BTC,0.00002267,0.00002365,0.00002249,0.00002264,15999.01969887,0.3642478275339761
1654560000,2022-06-07 00:00:00,RNDR/BTC,0.00002265,0.00002399,0.00002183,0.00002266,26981.3765219,0.619394904838634
1654473600,2022-06-06 00:00:00,RNDR/BTC,0.000024,0.00002519,0.00002182,0.00002264,46897.71943627,1.1026202585855901
1654387200,2022-06-05 00:00:00,RNDR/BTC,0.00002429,0.00002436,0.00002289,0.00002397,16923.48331934,0.4013476313407778
1654300800,2022-06-04 00:00:00,RNDR/BTC,0.00002411,0.00002447,0.00002342,0.00002428,9548.2159,0.229387837501
1654214400,2022-06-03 00:00:00,RNDR/BTC,0.00002529,0.00002529,0.00002372,0.00002408,11050.47297021,0.2678485307847049
1654128000,2022-06-02 00:00:00,RNDR/BTC,0.0000249,0.00002535,0.00002436,0.0000253,10989.94364842,0.2725809249275838
1654041600,2022-06-01 00:00:00,RNDR/BTC,0.00002673,0.0000269,0.00002447,0.00002494,25931.92863197,0.6675531574985836
1653955200,2022-05-31 00:00:00,RNDR/BTC,0.00002652,0.00002873,0.00002516,0.00002676,48730.3007105,1.3335601538376146
1653868800,2022-05-30 00:00:00,RNDR/BTC,0.00002424,0.00002801,0.00002406,0.00002648,29234.30863889,0.7572177759069805
1653782400,2022-05-29 00:00:00,RNDR/BTC,0.00002448,0.00002482,0.00002351,0.00002419,34353.58395593,0.8192318471849467
1653696000,2022-05-28 00:00:00,RNDR/BTC,0.00002439,0.00002531,0.00002387,0.00002443,32879.62474008,0.8112686728738338
1653609600,2022-05-27 00:00:00,RNDR/BTC,0.00002547,0.00002632,0.00002392,0.00002436,66808.4298092,1.660544010498761
1653523200,2022-05-26 00:00:00,RNDR/BTC,0.00002938,0.00002962,0.00002533,0.00002548,15154.32263923,0.413092011185779
1653436800,2022-05-25 00:00:00,RNDR/BTC,0.00003086,0.00003111,0.00002929,0.00002929,7908.42998393,0.2384969021089541
1653350400,2022-05-24 00:00:00,RNDR/BTC,0.00002949,0.00003087,0.00002868,0.00003085,19173.4663,0.569024144437
1653264000,2022-05-23 00:00:00,RNDR/BTC,0.00002964,0.00003136,0.0000293,0.00002946,12224.253,0.369010482217
1653177600,2022-05-22 00:00:00,RNDR/BTC,0.00003045,0.0000312,0.00002883,0.00002977,15612.09730344,0.4608415558312993
1653091200,2022-05-21 00:00:00,RNDR/BTC,0.00002993,0.00003149,0.00002944,0.00003035,17642.07362241,0.5304595223549194
1653004800,2022-05-20 00:00:00,RNDR/BTC,0.00003052,0.00003108,0.0000296,0.00002989,11215.65236208,0.3399750271078044
1652918400,2022-05-19 00:00:00,RNDR/BTC,0.00002894,0.00003114,0.00002825,0.00003048,32443.30621161,0.951115772783917
1652832000,2022-05-18 00:00:00,RNDR/BTC,0.00003226,0.00003257,0.00002867,0.00002883,16463.66213245,0.4996580140102808
1652745600,2022-05-17 00:00:00,RNDR/BTC,0.00003219,0.00003643,0.00003074,0.0000323,56223.37525034,1.8784510633387575
1652659200,2022-05-16 00:00:00,RNDR/BTC,0.00003018,0.00003671,0.00002828,0.00003217,50869.85061376,1.6570844334528538
1652572800,2022-05-15 00:00:00,RNDR/BTC,0.0000286,0.00003081,0.0000267,0.00003022,33315.39701892,0.9568722389473396
1652486400,2022-05-14 00:00:00,RNDR/BTC,0.00002926,0.00003052,0.00002616,0.00002871,28389.31623563,0.7895333606323454
1652400000,2022-05-13 00:00:00,RNDR/BTC,0.00002705,0.00003526,0.00002705,0.00002925,66714.00199749,2.1020899606240562
1652313600,2022-05-12 00:00:00,RNDR/BTC,0.00002795,0.00003004,0.00002267,0.00002706,137807.5953747,3.5286205466138581
1652227200,2022-05-11 00:00:00,RNDR/BTC,0.00003734,0.00003816,0.00002532,0.00002796,154791.75229666,4.4379303446754398
1652140800,2022-05-10 00:00:00,RNDR/BTC,0.00003724,0.00004014,0.0000356,0.00003759,84603.92954648,3.1969868366622205
1652054400,2022-05-09 00:00:00,RNDR/BTC,0.00003809,0.00003862,0.00003478,0.00003744,125569.25272907,4.5666601910943534
1651968000,2022-05-08 00:00:00,RNDR/BTC,0.00003782,0.00003912,0.00003734,0.0000379,41555.59101213,1.5872190570865205
1651881600,2022-05-07 00:00:00,RNDR/BTC,0.00004198,0.00004198,0.00003718,0.0000378,16763.2863,0.657800506
1651795200,2022-05-06 00:00:00,RNDR/BTC,0.00004403,0.00004414,0.00004134,0.00004183,16040.9233949,0.681238959325737
1651708800,2022-05-05 00:00:00,RNDR/BTC,0.00004384,0.00004768,0.00004079,0.00004402,33899.03799121,1.4951464927177517
1651622400,2022-05-04 00:00:00,RNDR/BTC,0.00003969,0.00004537,0.0000386,0.00004382,153819.55586579,6.4677171440221167
1651536000,2022-05-03 00:00:00,RNDR/BTC,0.00004408,0.00004596,0.00003917,0.00003956,90051.75938211,3.8118327806214303
1651449600,2022-05-02 00:00:00,RNDR/BTC,0.00004163,0.00004899,0.00003931,0.00004421,176128.9289851,7.686198155612487
1651363200,2022-05-01 00:00:00,RNDR/BTC,0.00003211,0.00004681,0.00003211,0.00004151,291131.72804753,12.0479719807448624
1651276800,2022-04-30 00:00:00,RNDR/BTC,0.00003603,0.00003668,0.0000318,0.00003212,12990.99146602,0.4414586933277757
1651190400,2022-04-29 00:00:00,RNDR/BTC,0.0000394,0.00004005,0.00003556,0.00003604,14036.4344,0.522452292926
1651104000,2022-04-28 00:00:00,RNDR/BTC,0.00003779,0.00004069,0.00003772,0.0000394,46830.91575549,1.830385485359726
1651017600,2022-04-27 00:00:00,RNDR/BTC,0.00003946,0.00004047,0.00003703,0.00003776,11103.38108338,0.4311515794160006
1650931200,2022-04-26 00:00:00,RNDR/BTC,0.00004283,0.00004303,0.00003805,0.00003938,22461.70237286,0.902472253737897
1650844800,2022-04-25 00:00:00,RNDR/BTC,0.00004509,0.00004576,0.00004092,0.00004284,68140.48641578,2.9311214393700335
1650758400,2022-04-24 00:00:00,RNDR/BTC,0.00004736,0.0000474,0.00004484,0.00004484,24257.91014098,1.1152272367167214
1650672000,2022-04-23 00:00:00,RNDR/BTC,0.00004862,0.00004866,0.00004703,0.00004724,7957.8462,0.379468303552
1650585600,2022-04-22 00:00:00,RNDR/BTC,0.00004736,0.00004913,0.00004616,0.00004854,15076.38396143,0.717612368568598
1650499200,2022-04-21 00:00:00,RNDR/BTC,0.00004965,0.00005027,0.00004727,0.00004731,13780.3093603,0.6716406965535361
1650412800,2022-04-20 00:00:00,RNDR/BTC,0.00005151,0.00005289,0.00004958,0.00004967,53790.21680343,2.7514573762586103
1650326400,2022-04-19 00:00:00,RNDR/BTC,0.00004931,0.00005318,0.00004895,0.00005169,64900.56231843,3.309088046452997
1650240000,2022-04-18 00:00:00,RNDR/BTC,0.0000504,0.00005182,0.000048,0.00004924,79630.97033901,3.9407167492893599
1650153600,2022-04-17 00:00:00,RNDR/BTC,0.00004956,0.00005101,0.00004911,0.00005043,14297.86420392,0.7156236358367256
1650067200,2022-04-16 00:00:00,RNDR/BTC,0.00005015,0.00005038,0.00004956,0.00004971,5253.8689776,0.262028266568672
1649980800,2022-04-15 00:00:00,RNDR/BTC,0.00005032,0.0000509,0.00004986,0.00005016,16579.24831263,0.8333578094318277
1649894400,2022-04-14 00:00:00,RNDR/BTC,0.00005113,0.00005134,0.00004905,0.00005054,21961.15305688,1.1021022010044256
1649808000,2022-04-13 00:00:00,RNDR/BTC,0.00005117,0.00005198,0.0000503,0.00005117,23471.08899777,1.2002534329055017
1649721600,2022-04-12 00:00:00,RNDR/BTC,0.00005247,0.00005327,0.00005025,0.00005121,162626.38422858,8.42101727302227
1649635200,2022-04-11 00:00:00,RNDR/BTC,0.00005837,0.00005844,0.00005034,0.00005237,137863.61033982,7.3337049830765585
1649548800,2022-04-10 00:00:00,RNDR/BTC,0.00005844,0.00005943,0.00005765,0.00005837,16871.80940539,0.9889682907706919
1649462400,2022-04-09 00:00:00,RNDR/BTC,0.00005763,0.00005888,0.00005664,0.0000585,13142.3236,0.763894918461
1649376000,2022-04-08 00:00:00,RNDR/BTC,0.00005956,0.00005982,0.00005616,0.00005767,46144.79423451,2.6696490902802384
1649289600,2022-04-07 00:00:00,RNDR/BTC,0.00005776,0.00006067,0.00005749,0.00005965,69879.9593091,4.1787949719765604
1649203200,2022-04-06 00:00:00,RNDR/BTC,0.00006172,0.00006184,0.00005726,0.00005775,135334.84634907,8.0467643263845762
1649116800,2022-04-05 00:00:00,RNDR/BTC,0.00006242,0.0000637,0.00006065,0.00006178,116036.59766794,7.1752164967187
1649030400,2022-04-04 00:00:00,RNDR/BTC,0.00006571,0.00006596,0.00006028,0.00006236,67565.58608826,4.3078556073141866
1648944000,2022-04-03 00:00:00,RNDR/BTC,0.00006683,0.00006806,0.00006498,0.00006571,56196.39545688,3.7247822275965736
1648857600,2022-04-02 00:00:00,RNDR/BTC,0.00006394,0.00006973,0.00006376,0.00006657,36122.86745382,2.4413654230316177
1648771200,2022-04-01 00:00:00,RNDR/BTC,0.00006434,0.0000669,0.00006345,0.00006389,99954.56791026,6.4865090179505128
1648684800,2022-03-31 00:00:00,RNDR/BTC,0.0000638,0.00006914,0.00006353,0.00006439,86939.7732934,5.7889348964435705
1648598400,2022-03-30 00:00:00,RNDR/BTC,0.00006185,0.00006447,0.00006095,0.00006383,39790.04597385,2.5129153173109648
1648512000,2022-03-29 00:00:00,RNDR/BTC,0.00006221,0.00006579,0.00006036,0.00006185,50450.03344648,3.1351971867703332
1648425600,2022-03-28 00:00:00,RNDR/BTC,0.00005959,0.00006568,0.00005914,0.00006221,46232.74380978,2.9215510768298933
1648339200,2022-03-27 00:00:00,RNDR/BTC,0.00006099,0.0000611,0.00005794,0.00005991,78707.15460745,4.6651253093334358
1648252800,2022-03-26 00:00:00,RNDR/BTC,0.00006195,0.00006221,0.00005957,0.00006089,40941.7548952,2.4998022728975565
1648166400,2022-03-25 00:00:00,RNDR/BTC,0.00006461,0.00006494,0.00006178,0.00006207,22154.80997227,1.4000735144964131
1648080000,2022-03-24 00:00:00,RNDR/BTC,0.00006555,0.0000687,0.00006386,0.00006471,31375.27860909,2.0853351151588048
1647993600,2022-03-23 00:00:00,RNDR/BTC,0.00006651,0.00006754,0.00006464,0.00006546,8657.23258374,0.5729437906656734
1647907200,2022-03-22 00:00:00,RNDR/BTC,0.00006495,0.00006773,0.00006326,0.0000665,27079.46102264,1.7699483611193872
1647820800,2022-03-21 00:00:00,RNDR/BTC,0.00006314,0.00006752,0.0000624,0.00006481,21690.07589938,1.4067734058308364
1647734400,2022-03-20 00:00:00,RNDR/BTC,0.00006431,0.00006578,0.00006145,0.00006331,21995.23362819,1.4014859423423689
1647648000,2022-03-19 00:00:00,RNDR/BTC,0.00006112,0.00007361,0.00006089,0.00006425,140137.16609969,9.5719347185449382
1647561600,2022-03-18 00:00:00,RNDR/BTC,0.00005914,0.00006155,0.00005808,0.00006113,147793.20028851,8.8655780697402314
1647475200,2022-03-17 00:00:00,RNDR/BTC,0.00006075,0.00006276,0.00005909,0.00005913,18454.49431567,1.1304580949023865
1647388800,2022-03-16 00:00:00,RNDR/BTC,0.00005944,0.0000614,0.00005713,0.00006077,132059.46321363,7.8037096693555078
1647302400,2022-03-15 00:00:00,RNDR/BTC,0.00005845,0.00005973,0.00005841,0.0000591,13263.54498317,0.7842416366936156
1647216000,2022-03-14 00:00:00,RNDR/BTC,0.00005957,0.00006008,0.00005761,0.00005837,9575.44406838,0.560688887557781
1647129600,2022-03-13 00:00:00,RNDR/BTC,0.00006065,0.00006153,0.00005925,0.00005986,28578.31013297,1.7219149318967765
1647043200,2022-03-12 00:00:00,RNDR/BTC,0.00006167,0.00006167,0.00006024,0.00006063,13171.82898495,0.8001139786689708
1646956800,2022-03-11 00:00:00,RNDR/BTC,0.00006376,0.00006447,0.00006129,0.00006158,41432.3409,2.615675436929
1646870400,2022-03-10 00:00:00,RNDR/BTC,0.00006319,0.00006504,0.00006198,0.00006375,36745.02659716,2.3396803699765294
1646784000,2022-03-09 00:00:00,RNDR/BTC,0.00006489,0.00006576,0.00006259,0.00006315,81801.14465403,5.2752817236415434
1646697600,2022-03-08 00:00:00,RNDR/BTC,0.00006545,0.00006552,0.0000637,0.00006458,18419.1194,1.18971455995
1646611200,2022-03-07 00:00:00,RNDR/BTC,0.00006586,0.00006674,0.00006423,0.00006548,62032.10609556,4.0600580733651903
1646524800,2022-03-06 00:00:00,RNDR/BTC,0.00006651,0.00006681,0.00006448,0.00006586,28528.38256219,1.8657196839176571
1646438400,2022-03-05 00:00:00,RNDR/BTC,0.00006398,0.00006833,0.0000637,0.00006657,68787.85662718,4.5918945899262947
1646352000,2022-03-04 00:00:00,RNDR/BTC,0.00006474,0.00006531,0.00006212,0.00006404,37458.99957662,2.378605295737137
1646265600,2022-03-03 00:00:00,RNDR/BTC,0.00006585,0.00006715,0.00006351,0.00006505,85551.85499206,5.5584533639944488
1646179200,2022-03-02 00:00:00,RNDR/BTC,0.00006695,0.00007524,0.00006459,0.00006586,146902.65666386,10.2252677633936881
1646092800,2022-03-01 00:00:00,RNDR/BTC,0.00006202,0.000068,0.00005893,0.00006694,77561.87898527,4.9901837699568338
1646006400,2022-02-28 00:00:00,RNDR/BTC,0.00006322,0.00006488,0.0000593,0.00006211,22988.48766465,1.4265805389185159
1645920000,2022-02-27 00:00:00,RNDR/BTC,0.00006283,0.00006603,0.00006069,0.00006331,20082.69734214,1.2747070921888041
1645833600,2022-02-26 00:00:00,RNDR/BTC,0.00006594,0.00006892,0.00006248,0.00006279,22357.36723312,1.4620084926055438
1645747200,2022-02-25 00:00:00,RNDR/BTC,0.00006098,0.00006594,0.0000604,0.00006586,19162.11269934,1.1968831434655706
1645660800,2022-02-24 00:00:00,RNDR/BTC,0.00006294,0.00006485,0.00005799,0.00006091,219178.27965917,13.500337245221914
1645574400,2022-02-23 00:00:00,RNDR/BTC,0.00006432,0.00006915,0.00006311,0.00006311,63999.69205263,4.2269550404675637
1645488000,2022-02-22 00:00:00,RNDR/BTC,0.00006376,0.00006587,0.00006048,0.00006413,71953.42558512,4.5815982370900381
1645401600,2022-02-21 00:00:00,RNDR/BTC,0.00006414,0.00007329,0.00006311,0.00006386,121624.25714163,8.3304474766972875
1645315200,2022-02-20 00:00:00,RNDR/BTC,0.00006544,0.00006544,0.00006052,0.00006414,47916.78605096,3.0125471496443895
