https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume EOS
1654646400000,2022-06-08 00:00:00,EOS/EUR,1.2051,1.21855149,1.1668,1.1699,38316.88758095532,32752.27590474
1654560000000,2022-06-07 00:00:00,EOS/EUR,1.21692191,1.2335,1.1442,1.1979,72290.43748552477,60347.63960725
1654473600000,2022-06-06 00:00:00,EOS/EUR,1.1879,1.2414,1.1879,1.2133,83523.9838029135,68840.33940733
1654387200000,2022-06-05 00:00:00,EOS/EUR,1.2045,1.2045,1.1753,1.1867,92402.92004956039,77865.44202373
1654300800000,2022-06-04 00:00:00,EOS/EUR,1.1813,1.2073,1.1609,1.1979,36341.682117355,30337.82629381
1654214400000,2022-06-03 00:00:00,EOS/EUR,1.2023,1.2084,1.1505,1.1798,22903.271888106425,19412.84275988
1654128000000,2022-06-02 00:00:00,EOS/EUR,1.1899,1.2083,1.17151707,1.2002,148644.2802200436,123849.59191805
1654041600000,2022-06-01 00:00:00,EOS/EUR,1.2891,1.2964,1.1629,1.1861,45343.50915176227,38229.07777739
1653955200000,2022-05-31 00:00:00,EOS/EUR,1.2909,1.29147647,1.2416,1.2848,30666.31284304016,23868.5498467
1653868800000,2022-05-30 00:00:00,EOS/EUR,1.2073,1.3019,1.1991,1.2861,86148.19437492742,66984.05596371
1653782400000,2022-05-29 00:00:00,EOS/EUR,1.1715,1.2035,1.1521,1.2016,41119.719842093815,34220.80546113
1653696000000,2022-05-28 00:00:00,EOS/EUR,1.1328,1.1754,1.1285,1.1734,16440.82956545368,14011.274557230001
1653609600000,2022-05-27 00:00:00,EOS/EUR,1.1518,1.1738,1.1086,1.1281,91909.23048886118,81472.5915157
1653523200000,2022-05-26 00:00:00,EOS/EUR,1.2515,1.2539,1.1151,1.1543,27385.38986222473,23724.67284261
1653436800000,2022-05-25 00:00:00,EOS/EUR,1.2577,1.283,1.226,1.2357,42449.58740937338,34352.66440833
1653350400000,2022-05-24 00:00:00,EOS/EUR,1.2251,1.2577,1.1857,1.2577,96796.63540500977,76963.2149201
1653264000000,2022-05-23 00:00:00,EOS/EUR,1.2935,1.3447,1.2081,1.2221,139690.4478412228,114303.61495886
1653177600000,2022-05-22 00:00:00,EOS/EUR,1.2433,1.2958,1.2272,1.2885,27496.716300896023,21340.09802165
1653091200000,2022-05-21 00:00:00,EOS/EUR,1.1913,1.2487,1.1863,1.2416,11385.408345328384,9169.94873174
1653004800000,2022-05-20 00:00:00,EOS/EUR,1.2476,1.2662,1.1833,1.2091,56818.82172184535,46992.65711839
1652918400000,2022-05-19 00:00:00,EOS/EUR,1.2062,1.2598,1.1681,1.25,96887.90703071251,77510.32562457
1652832000000,2022-05-18 00:00:00,EOS/EUR,1.3037,1.3161,1.2077,1.2164,94026.87187789653,77299.30276052
1652745600000,2022-05-17 00:00:00,EOS/EUR,1.26373258,1.3244,1.247,1.3038,134391.56908135206,103076.8285637
1652659200000,2022-05-16 00:00:00,EOS/EUR,1.3433,1.3455,1.2352,1.2637,116325.2183217613,92051.2924917
1652572800000,2022-05-15 00:00:00,EOS/EUR,1.3007,1.3519,1.2593,1.3519,81902.42833157508,60583.20018609
1652486400000,2022-05-14 00:00:00,EOS/EUR,1.2892,1.3268,1.2093,1.2982,46123.8840735729,35529.10497117
1652400000000,2022-05-13 00:00:00,EOS/EUR,1.22921729,1.4058,1.2153,1.2776,202678.2312245251,158639.81780254
1652313600000,2022-05-12 00:00:00,EOS/EUR,1.3406,1.38,1.061,1.2251,377446.08159098396,308094.0997396
1652227200000,2022-05-11 00:00:00,EOS/EUR,1.6281,1.65032595,1.2782,1.3363,675588.4188735646,505566.42885098
1652140800000,2022-05-10 00:00:00,EOS/EUR,1.5002,1.7179,1.5002,1.6326,826327.3619229866,506141.95879149
1652054400000,2022-05-09 00:00:00,EOS/EUR,1.853,1.878,1.44203194,1.48775514,1138869.6778319255,765495.37434764
1651968000000,2022-05-08 00:00:00,EOS/EUR,1.8804,1.8888749,1.833,1.8454,314047.91680320515,170178.77793606
1651881600000,2022-05-07 00:00:00,EOS/EUR,1.9255,1.9411,1.832,1.883,263552.9904215422,139964.41339434
1651795200000,2022-05-06 00:00:00,EOS/EUR,1.9092,1.94386122,1.8355,1.9262,1039151.7748943192,539482.80287318
1651708800000,2022-05-05 00:00:00,EOS/EUR,2.0949,2.1178,1.8675,1.9123,1418162.04038024,741600.18845382
1651622400000,2022-05-04 00:00:00,EOS/EUR,1.9516,2.10652919,1.9444,2.09831659,1095338.6674304502,522008.29591232
1651536000000,2022-05-03 00:00:00,EOS/EUR,1.99876164,2.0187,1.9186,1.9512,592634.0753474557,303728.00089558
1651449600000,2022-05-02 00:00:00,EOS/EUR,2.0012,2.0459,1.9374,1.9895,778280.2960789207,391193.91609898
1651363200000,2022-05-01 00:00:00,EOS/EUR,1.9108,2.0029,1.89850186,2.0024,472582.17682910356,236007.8789598
1651276800000,2022-04-30 00:00:00,EOS/EUR,2.1596,2.1711,1.8209,1.9124,288796.9691276391,151012.84727444
1651190400000,2022-04-29 00:00:00,EOS/EUR,2.2052,2.2586,2.1104,2.1533,797253.7405808329,370247.40657633997
1651104000000,2022-04-28 00:00:00,EOS/EUR,2.1353,2.2414737,2.13109749,2.2119,1257733.269515368,568621.21683411
1651017600000,2022-04-27 00:00:00,EOS/EUR,2.0476,2.16467211,2.033,2.131,552567.5805206774,259299.66237479
1650931200000,2022-04-26 00:00:00,EOS/EUR,2.2205,2.2845,2.0186,2.0542,731351.048184671,356027.18731607
1650844800000,2022-04-25 00:00:00,EOS/EUR,2.1763,2.235,2.0591,2.2205,1502294.7448282286,676556.96682199
1650758400000,2022-04-24 00:00:00,EOS/EUR,2.2265,2.2658,2.1693,2.1765,375940.4712469882,172727.07155846
1650672000000,2022-04-23 00:00:00,EOS/EUR,2.2668,2.3039,2.20920308,2.2364,166984.45036231933,74666.62956641
1650585600000,2022-04-22 00:00:00,EOS/EUR,2.3146,2.3586,2.2646,2.274,849787.383815857,373697.17845904
1650499200000,2022-04-21 00:00:00,EOS/EUR,2.5477,2.6291,2.2767,2.3149,1103941.5345539416,476885.19355218
1650412800000,2022-04-20 00:00:00,EOS/EUR,2.45,2.65715379,2.3348,2.548,1250394.317442765,490735.60339198
1650326400000,2022-04-19 00:00:00,EOS/EUR,2.2725,2.4979,1.8787,2.4533,568465.742825072,231714.72825381
1650240000000,2022-04-18 00:00:00,EOS/EUR,2.2337,2.2818,2.1386,2.2676,483441.333674941,213195.15508685
1650153600000,2022-04-17 00:00:00,EOS/EUR,2.4163,2.48,2.2135,2.2384,528963.3700585228,236313.15674523
1650067200000,2022-04-16 00:00:00,EOS/EUR,2.242,2.436,2.2255,2.4144,416015.48703889677,172305.95056283
1649980800000,2022-04-15 00:00:00,EOS/EUR,2.131,2.2549,2.1233,2.2377,381009.7523902982,170268.4686912
1649894400000,2022-04-14 00:00:00,EOS/EUR,2.1615,2.1759,2.0783,2.1338,754946.5677791415,353803.80906324
1649808000000,2022-04-13 00:00:00,EOS/EUR,2.068,2.1702,2.0455,2.1667,339530.7292848769,156704.07960718
1649721600000,2022-04-12 00:00:00,EOS/EUR,1.9925,2.0744,1.9818,2.0728,383841.2005060235,185180.04655829
1649635200000,2022-04-11 00:00:00,EOS/EUR,2.1726,2.1867,1.9557,1.9874,365260.31467656116,183788.0218761
1649548800000,2022-04-10 00:00:00,EOS/EUR,2.2229,2.2806,2.1682,2.1734,369796.1245984375,170146.37185904
1649462400000,2022-04-09 00:00:00,EOS/EUR,2.1876,2.2454,2.1733,2.2279,191523.30037815816,85965.84244273
1649376000000,2022-04-08 00:00:00,EOS/EUR,2.30480607,2.3224,2.1598,2.191,340382.43830994563,155354.83263804
1649289600000,2022-04-07 00:00:00,EOS/EUR,2.2309,2.33282666,2.1944,2.30701542,467500.5084663787,202642.99250604
1649203200000,2022-04-06 00:00:00,EOS/EUR,2.516,2.5285,2.2203,2.229,766674.42262684,343954.4291731
1649116800000,2022-04-05 00:00:00,EOS/EUR,2.6233,2.6497,2.5161,2.5267,222089.70563169263,87897.14078905
1649030400000,2022-04-04 00:00:00,EOS/EUR,2.565,2.6779,2.47606049,2.63730651,825648.6351924115,313065.10337792
1648944000000,2022-04-03 00:00:00,EOS/EUR,2.524,2.5898,2.46966677,2.5719,155781.26903322668,60570.500032359996
1648857600000,2022-04-02 00:00:00,EOS/EUR,2.5651,2.6572,2.506,2.5207,186062.9001936575,73813.98032041
1648771200000,2022-04-01 00:00:00,EOS/EUR,2.5661,2.5944,2.4147,2.5688,328685.8528939809,127953.07259965
1648684800000,2022-03-31 00:00:00,EOS/EUR,2.6271,2.71223293,2.4753,2.5386,521068.52097566094,205258.22145106
1648598400000,2022-03-30 00:00:00,EOS/EUR,2.6115,2.7478,2.5321,2.6263,532826.9593327884,202881.22428237
1648512000000,2022-03-29 00:00:00,EOS/EUR,2.596,2.6903,2.5029,2.6107,587533.6394361781,225048.31632749
1648425600000,2022-03-28 00:00:00,EOS/EUR,2.4298,2.8931,2.4145,2.5958,939800.6227179995,362046.62251252
1648339200000,2022-03-27 00:00:00,EOS/EUR,2.2903,2.427,2.2644,2.4255,154225.7247972187,63585.12669438
1648252800000,2022-03-26 00:00:00,EOS/EUR,2.2693,2.2893,2.2403,2.2893,60978.181480191575,26636.16890761
1648166400000,2022-03-25 00:00:00,EOS/EUR,2.3016,2.33606445,2.2141,2.2906,317973.4993720938,138816.68531044
1648080000000,2022-03-24 00:00:00,EOS/EUR,2.2697,2.39,2.2188,2.30851229,142667.6737488725,61800.69924985
1647993600000,2022-03-23 00:00:00,EOS/EUR,2.3131,2.3381,2.2162,2.2734,367984.9002237782,161865.44392706
1647907200000,2022-03-22 00:00:00,EOS/EUR,2.1359,2.3281,2.1359,2.3119,449328.23627835896,194354.52929554
1647820800000,2022-03-21 00:00:00,EOS/EUR,2.0082,2.2102,1.9439,2.1304,281612.20799292193,132187.48028207
1647734400000,2022-03-20 00:00:00,EOS/EUR,2.0023,2.0566,1.9552,2.0075,116954.90696801283,58258.98230038
1647648000000,2022-03-19 00:00:00,EOS/EUR,1.94123262,2.0042,1.9313,2.0042,80908.04169046528,40369.24542983
1647561600000,2022-03-18 00:00:00,EOS/EUR,1.8717,1.9364,1.853,1.9236,271089.32318626106,140928.11560941
1647475200000,2022-03-17 00:00:00,EOS/EUR,1.8886,1.8993,1.8590182,1.885,68475.01981014435,36326.27045631
1647388800000,2022-03-16 00:00:00,EOS/EUR,1.8135,1.8987,1.8032,1.8987,214780.93308532305,113119.9942515
1647302400000,2022-03-15 00:00:00,EOS/EUR,1.79958573,1.8361,1.7468,1.811,288234.49262928724,159157.64363848
1647216000000,2022-03-14 00:00:00,EOS/EUR,1.7418,1.8055,1.7241,1.8006,260774.25349145784,144826.30983642
1647129600000,2022-03-13 00:00:00,EOS/EUR,1.8052,1.8388,1.7286,1.7461,116474.5307978616,66705.53278613
1647043200000,2022-03-12 00:00:00,EOS/EUR,1.8124,1.8414,1.801865,1.80369784,76719.5264715051,42534.57800421
1646956800000,2022-03-11 00:00:00,EOS/EUR,1.7956,1.8295,1.7552,1.8168,317512.7499997675,174764.83377354
1646870400000,2022-03-10 00:00:00,EOS/EUR,1.8686,1.9032,1.74293918,1.8036,640392.7481994102,355063.62175616
1646784000000,2022-03-09 00:00:00,EOS/EUR,1.811,1.9008,1.811,1.8696,233643.82008655652,124969.95083791
1646697600000,2022-03-08 00:00:00,EOS/EUR,1.7722,1.8309529,1.761,1.8103,417318.7187731572,230524.61955099
1646611200000,2022-03-07 00:00:00,EOS/EUR,1.8057,1.8598,1.7271,1.7726,458421.2873367115,258615.19087031
1646524800000,2022-03-06 00:00:00,EOS/EUR,1.8724,1.8765,1.7969,1.8059,117721.53196673894,65187.18199609
1646438400000,2022-03-05 00:00:00,EOS/EUR,1.8296,1.8763,1.8025,1.8653,67474.75141674823,36173.67255495
1646352000000,2022-03-04 00:00:00,EOS/EUR,1.95,1.9535,1.8056,1.8316,258143.6386599447,140938.87238477
1646265600000,2022-03-03 00:00:00,EOS/EUR,1.991,2.0081,1.9265,1.9506,107554.50431523114,55139.19015443
1646179200000,2022-03-02 00:00:00,EOS/EUR,2.0359,2.04942308,1.9753,1.9909,369326.3956211165,185507.25582456
1646092800000,2022-03-01 00:00:00,EOS/EUR,2.0531,2.06742889,1.9774,2.03,279046.4523942648,137461.30659816
1646006400000,2022-02-28 00:00:00,EOS/EUR,1.8697,2.0329,1.8472,2.0329,278422.59223023494,136958.33156094
1645920000000,2022-02-27 00:00:00,EOS/EUR,1.9151,1.9862,1.84650073,1.8726,449954.495636707,240283.29362208
1645833600000,2022-02-26 00:00:00,EOS/EUR,1.9045,2.0156,1.8958,1.9188,107124.06250998785,55828.67547946
1645747200000,2022-02-25 00:00:00,EOS/EUR,1.8508,1.9205,1.8245,1.9037,325081.5458380593,170763.01194414
1645660800000,2022-02-24 00:00:00,EOS/EUR,1.8607,1.88541599,1.6604,1.848,662129.1502821626,358294.99474143
1645574400000,2022-02-23 00:00:00,EOS/EUR,1.919,1.9699,1.8639,1.8669,118357.24192912705,63397.7406016
1645488000000,2022-02-22 00:00:00,EOS/EUR,1.8407,1.9247,1.8017,1.9152,228536.98508498358,119327.99973109
1645401600000,2022-02-21 00:00:00,EOS/EUR,1.9428,2.0013,1.8453,1.8498,255774.44804144383,138271.40666096
1645315200000,2022-02-20 00:00:00,EOS/EUR,2.0286,2.03,1.9219,1.9431,152087.4931119049,78270.54351907
1645228800000,2022-02-19 00:00:00,EOS/EUR,2.0276,2.064,1.9757,2.0205,185180.4905551079,91650.82432819
1645142400000,2022-02-18 00:00:00,EOS/EUR,2.0428,2.09709012,2.0137,2.031,227606.72029392948,112066.33200095
1645056000000,2022-02-17 00:00:00,EOS/EUR,2.2477,2.2696,2.0246,2.0438,367648.01556846907,179884.53643628
1644969600000,2022-02-16 00:00:00,EOS/EUR,2.2267,2.26075795,2.1691,2.24640256,149754.836522873,66664.29213955
1644883200000,2022-02-15 00:00:00,EOS/EUR,2.0983,2.2348,2.0927,2.2263,287522.71870943106,129148.23640544
1644796800000,2022-02-14 00:00:00,EOS/EUR,2.0965,2.1163,2.0406,2.0991,250398.1116154744,119288.3195729
1644710400000,2022-02-13 00:00:00,EOS/EUR,2.1117,2.1389,2.0716,2.0966,109236.49268292151,52101.73265426
1644624000000,2022-02-12 00:00:00,EOS/EUR,2.124,2.1449,2.0632,2.1029,109461.96360753156,52052.86205123
1644537600000,2022-02-11 00:00:00,EOS/EUR,2.2359,2.2838,2.1021,2.1292,778318.8705340787,365545.21441578
1644451200000,2022-02-10 00:00:00,EOS/EUR,2.333,2.4186,2.2343,2.2453,276487.98995715857,123140.77849604
1644364800000,2022-02-09 00:00:00,EOS/EUR,2.3069,2.3614,2.2721,2.3358,237672.27007858202,101751.97794271
1644278400000,2022-02-08 00:00:00,EOS/EUR,2.3455,2.4134,2.2343,2.3044,225931.7841834866,98043.64875173
