https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ILA,Volume USDT
1661990400,2022-09-01 00:00:00,ILA/USDT,0.003445,0.003538,0.003193,0.003215,1344881.4522,4369.1108057254
1661904000,2022-08-31 00:00:00,ILA/USDT,0.003397,0.003484,0.003331,0.00348,962000.6079,3258.5108889928
1661817600,2022-08-30 00:00:00,ILA/USDT,0.003566,0.003566,0.003331,0.0034,1094888.7103,3728.4508263974
1661731200,2022-08-29 00:00:00,ILA/USDT,0.003396,0.0036,0.003331,0.0036,1474380.7251,5068.847224353
1661644800,2022-08-28 00:00:00,ILA/USDT,0.003549,0.0038,0.0034,0.0034,5000017.6077,17618.5218093351
1661558400,2022-08-27 00:00:00,ILA/USDT,0.003793,0.003828,0.003501,0.003595,1747844.9227,6351.2172611985
1661472000,2022-08-26 00:00:00,ILA/USDT,0.004002,0.00403,0.003793,0.003793,2301977.909,9018.9145380901
1661385600,2022-08-25 00:00:00,ILA/USDT,0.004092,0.004186,0.00394,0.004002,1953429.1048,7930.7015536861
1661299200,2022-08-24 00:00:00,ILA/USDT,0.00396,0.0043,0.003851,0.004092,4797330.8595,19503.2064069561
1661212800,2022-08-23 00:00:00,ILA/USDT,0.003975,0.004096,0.003852,0.00396,2068989.4059,8190.1689239679
1661126400,2022-08-22 00:00:00,ILA/USDT,0.004002,0.004099,0.00391,0.003975,1686805.4718,6703.5435794392
1661040000,2022-08-21 00:00:00,ILA/USDT,0.003851,0.004097,0.00384,0.004002,1455416.7107,5750.9680079822
1660953600,2022-08-20 00:00:00,ILA/USDT,0.003969,0.004099,0.003805,0.003841,4707142.5183,18546.9832893432
1660867200,2022-08-19 00:00:00,ILA/USDT,0.004275,0.004431,0.0039,0.003968,9893779.6598,40145.1234354059
1660780800,2022-08-18 00:00:00,ILA/USDT,0.004284,0.0046,0.004071,0.004267,17305567.7034,74935.3885237973
1660694400,2022-08-17 00:00:00,ILA/USDT,0.004262,0.0047,0.004,0.004284,20944692.0451,89620.8471167872
1660608000,2022-08-16 00:00:00,ILA/USDT,0.003945,0.00488,0.003851,0.004298,43288675.8981,192483.3111838785
1660521600,2022-08-15 00:00:00,ILA/USDT,0.004015,0.004199,0.00385,0.003988,3043828.6624,12384.8565591812
1660435200,2022-08-14 00:00:00,ILA/USDT,0.004139,0.004176,0.0038,0.004015,8525410.48040112,34168.631946231856
1660348800,2022-08-13 00:00:00,ILA/USDT,0.004409,0.004787,0.0041,0.004143,8473934.8311,37083.7027219875
1660262400,2022-08-12 00:00:00,ILA/USDT,0.00409,0.0048,0.003859,0.004409,30573514.786,135374.1585050611
1660176000,2022-08-11 00:00:00,ILA/USDT,0.004085,0.0042,0.003952,0.00409,50986716.5845,213376.8969074486
1660089600,2022-08-10 00:00:00,ILA/USDT,0.003978,0.004179,0.00387,0.004081,2840106.0233,11588.8149953215
1660003200,2022-08-09 00:00:00,ILA/USDT,0.004009,0.004131,0.00385,0.003978,2325723.8101,9238.1914558665
1659916800,2022-08-08 00:00:00,ILA/USDT,0.00397,0.004172,0.003951,0.004001,3222150.681,12999.9888580941
1659830400,2022-08-07 00:00:00,ILA/USDT,0.00405,0.0045,0.00392,0.00396,6604472.2187,27389.1298767655
1659744000,2022-08-06 00:00:00,ILA/USDT,0.004177,0.004325,0.003716,0.004039,10436862.5796,41895.1328493411
1659657600,2022-08-05 00:00:00,ILA/USDT,0.0042,0.004269,0.003823,0.004177,7191296.3272,28986.9823059873
1659571200,2022-08-04 00:00:00,ILA/USDT,0.004235,0.004795,0.004078,0.0042,11163769.2248,49711.652316575
1659484800,2022-08-03 00:00:00,ILA/USDT,0.003927,0.00497,0.003826,0.004251,42713590.3739,190633.8590879675
1659398400,2022-08-02 00:00:00,ILA/USDT,0.003773,0.003956,0.003597,0.003885,2992612.4287,11355.2104412206
1659312000,2022-08-01 00:00:00,ILA/USDT,0.0038,0.003926,0.0037,0.00377,1525390.7451,5779.8901665675
1659225600,2022-07-31 00:00:00,ILA/USDT,0.003986,0.003986,0.00376,0.003832,2172256.0369,8376.600902927
1659139200,2022-07-30 00:00:00,ILA/USDT,0.003865,0.004197,0.003751,0.003986,6347147.9767,25254.4959414401
1659052800,2022-07-29 00:00:00,ILA/USDT,0.004193,0.004301,0.0037,0.003865,49955804.4158,208576.8569385679
1658966400,2022-07-28 00:00:00,ILA/USDT,0.004124,0.0044,0.004,0.004213,5977431.6868,24798.7713464703
1658880000,2022-07-27 00:00:00,ILA/USDT,0.003996,0.00428,0.003881,0.004125,3749295.0586,15249.3801658957
1658793600,2022-07-26 00:00:00,ILA/USDT,0.004032,0.004252,0.003869,0.003995,1400168.9701,5686.9215980939
1658707200,2022-07-25 00:00:00,ILA/USDT,0.004209,0.004431,0.003657,0.004035,4313520.24806697,17868.40035699730929
1658620800,2022-07-24 00:00:00,ILA/USDT,0.004256,0.0045,0.004162,0.004162,1363127.0981,5927.4785003446
1658534400,2022-07-23 00:00:00,ILA/USDT,0.004316,0.00445,0.0042,0.004255,1037305.9184,4492.7246731486
1658448000,2022-07-22 00:00:00,ILA/USDT,0.004406,0.004603,0.004262,0.004316,1033783.9415,4567.5994678622
1658361600,2022-07-21 00:00:00,ILA/USDT,0.004251,0.004584,0.0042,0.004407,745084.4774,3240.962319193
1658275200,2022-07-20 00:00:00,ILA/USDT,0.00442,0.004827,0.0042,0.004251,6024919.7942,27297.0214866258
1658188800,2022-07-19 00:00:00,ILA/USDT,0.00446,0.0046,0.00395,0.004416,11735092.6625,49568.2228283245
1658102400,2022-07-18 00:00:00,ILA/USDT,0.004768,0.005002,0.0044,0.0044,5830568.5584,27253.6924063178
1658016000,2022-07-17 00:00:00,ILA/USDT,0.004888,0.005253,0.004625,0.004827,1821999.1466,9084.8809426668
1657929600,2022-07-16 00:00:00,ILA/USDT,0.00516,0.005525,0.0045,0.00489,5587282.8115,27453.6581713993
1657843200,2022-07-15 00:00:00,ILA/USDT,0.005918,0.006,0.004904,0.005223,8473859.5602,46140.9486862826
1657756800,2022-07-14 00:00:00,ILA/USDT,0.004531,0.006764,0.004303,0.005917,28550328.90269492,155407.10460577897452
1657670400,2022-07-13 00:00:00,ILA/USDT,0.004066,0.0065,0.003877,0.004531,46172235.7224,259046.1076669319
1657584000,2022-07-12 00:00:00,ILA/USDT,0.004208,0.004339,0.004,0.004066,2876105.3506,11761.996639845
1657497600,2022-07-11 00:00:00,ILA/USDT,0.004806,0.004832,0.00416,0.004208,5326764.2906,22881.1270544423
1657411200,2022-07-10 00:00:00,ILA/USDT,0.005923,0.005923,0.004617,0.004804,56610274.6542,298820.1729106283
1657324800,2022-07-09 00:00:00,ILA/USDT,0.004564,0.0069,0.00448,0.00595,91692341.3515,487379.0015516817
1657238400,2022-07-08 00:00:00,ILA/USDT,0.003909,0.00578,0.003623,0.004606,73203755.44319144,321748.0024540717296
1657152000,2022-07-07 00:00:00,ILA/USDT,0.003758,0.0044,0.003667,0.00387,2428701.99054275,9752.55556386801325
1657065600,2022-07-06 00:00:00,ILA/USDT,0.003717,0.0042,0.003623,0.003813,2452570.30763279,9543.16693176038377
1656979200,2022-07-05 00:00:00,ILA/USDT,0.003961,0.004155,0.0028,0.003717,4204255.6334517,15294.06442250491008
1656892800,2022-07-04 00:00:00,ILA/USDT,0.00383,0.0049,0.003675,0.003961,5464164.67077182,22800.55661472396618
1656806400,2022-07-03 00:00:00,ILA/USDT,0.004178,0.004491,0.003783,0.003836,2934135.34278607,11933.25002220203719
1656720000,2022-07-02 00:00:00,ILA/USDT,0.004131,0.0042,0.004003,0.004194,1274914.21008925,5230.82572411164974
1656633600,2022-07-01 00:00:00,ILA/USDT,0.0043,0.0044,0.0041,0.004131,1140659.06345838,4763.17808521076208
1656547200,2022-06-30 00:00:00,ILA/USDT,0.004549,0.0046,0.004201,0.0043,1680758.24504068,7336.64738108789687
1656460800,2022-06-29 00:00:00,ILA/USDT,0.0044,0.004959,0.0043,0.00455,3048472.23984963,14020.24937495223126
1656374400,2022-06-28 00:00:00,ILA/USDT,0.004387,0.004602,0.004387,0.004442,1012686.72885594,4578.43833562042974
1656288000,2022-06-27 00:00:00,ILA/USDT,0.004531,0.004735,0.0043,0.004398,982981.76886102,4406.82283506714718
1656201600,2022-06-26 00:00:00,ILA/USDT,0.005032,0.00504,0.004415,0.004531,5320840.83331775,25006.21539670165849
1656115200,2022-06-25 00:00:00,ILA/USDT,0.005447,0.005459,0.004531,0.004991,6179725.02352005,30689.2217333159304
1656028800,2022-06-24 00:00:00,ILA/USDT,0.00539,0.0058,0.005303,0.005447,1559647.23535492,8614.39164067990583
1655942400,2022-06-23 00:00:00,ILA/USDT,0.005092,0.0055,0.005002,0.005377,1029265.77936266,5439.68057556011173
1655856000,2022-06-22 00:00:00,ILA/USDT,0.005003,0.00582,0.004664,0.005148,5482453.93727996,28118.26950045260003
1655769600,2022-06-21 00:00:00,ILA/USDT,0.004738,0.005872,0.004601,0.005016,7836643.53404416,40238.24639481787726
1655683200,2022-06-20 00:00:00,ILA/USDT,0.004722,0.005388,0.00415,0.004702,13106369.44280153,62546.40412716142188
1655596800,2022-06-19 00:00:00,ILA/USDT,0.004148,0.0061,0.004102,0.004767,48974382.61834127,243119.64357711578113
1655510400,2022-06-18 00:00:00,ILA/USDT,0.003693,0.0066,0.003524,0.004161,69572008.55601675,332314.07258278727814
1655424000,2022-06-17 00:00:00,ILA/USDT,0.003389,0.0045,0.003389,0.003696,15135998.06372044,60131.64507414768136
1655337600,2022-06-16 00:00:00,ILA/USDT,0.003653,0.003799,0.003388,0.0035,3792600.67913304,13489.31628836171953
1655251200,2022-06-15 00:00:00,ILA/USDT,0.0035,0.004699,0.0031,0.0037,14107242.74541824,53533.19624583868492
1655164800,2022-06-14 00:00:00,ILA/USDT,0.0033,0.0038,0.0032,0.0035,6234140.65004267,21659.432913534572
1655078400,2022-06-13 00:00:00,ILA/USDT,0.0039,0.0042,0.0029,0.0033,10957580.97105794,38100.278585423176
1654992000,2022-06-12 00:00:00,ILA/USDT,0.0046,0.0047,0.004,0.004,8496053.17184867,35968.682820814501
1654905600,2022-06-11 00:00:00,ILA/USDT,0.0047,0.0065,0.0044,0.0046,20991023.68370993,107896.291958988384
1654819200,2022-06-10 00:00:00,ILA/USDT,0.0047,0.005,0.0043,0.0046,5482413.21445514,25511.185047782558
1654732800,2022-06-09 00:00:00,ILA/USDT,0.0044,0.0051,0.0043,0.0045,7256358.98174163,33547.704393009827
1654646400,2022-06-08 00:00:00,ILA/USDT,0.0046,0.0051,0.0044,0.0044,6596338.76110851,30808.031556289586
1654560000,2022-06-07 00:00:00,ILA/USDT,0.0046,0.0058,0.0042,0.0047,22114007.61379751,108156.543612474477
1654473600,2022-06-06 00:00:00,ILA/USDT,0.0047,0.0051,0.0044,0.0046,16463295.20736498,77506.742949543536
1654387200,2022-06-05 00:00:00,ILA/USDT,0.0053,0.0079,0.0043,0.0046,81863969.62080507,468397.130936890972
1654300800,2022-06-04 00:00:00,ILA/USDT,0.0042,0.0063,0.0042,0.0051,87224816.04817745,427541.394728954095
1654214400,2022-06-03 00:00:00,ILA/USDT,0.0043,0.0045,0.0041,0.0044,1200175.14917516,5164.201131439814
1654128000,2022-06-02 00:00:00,ILA/USDT,0.0042,0.0044,0.0041,0.0043,2152246.03741204,9028.362837239953
1654041600,2022-06-01 00:00:00,ILA/USDT,0.0045,0.0047,0.0042,0.0043,2065822.67969735,9147.660472209694
1653955200,2022-05-31 00:00:00,ILA/USDT,0.0049,0.005,0.0045,0.0045,3631642.24250136,16821.783802789287
1653868800,2022-05-30 00:00:00,ILA/USDT,0.0045,0.0049,0.0044,0.0048,3000302.5390824,14122.676475328315
1653782400,2022-05-29 00:00:00,ILA/USDT,0.0045,0.0047,0.0042,0.0045,4678176.44741423,20735.153708638621
1653696000,2022-05-28 00:00:00,ILA/USDT,0.0045,0.0048,0.0043,0.0045,7842052.2437391,34815.166433919608
1653609600,2022-05-27 00:00:00,ILA/USDT,0.0044,0.0052,0.0041,0.0045,17220399.00835596,81133.699107509167
1653523200,2022-05-26 00:00:00,ILA/USDT,0.0047,0.0049,0.0042,0.0043,4643135.60237189,20560.783660909869
1653436800,2022-05-25 00:00:00,ILA/USDT,0.0051,0.0051,0.0044,0.0047,8006769.29322675,37940.650156399803
1653350400,2022-05-24 00:00:00,ILA/USDT,0.0051,0.0056,0.0045,0.0051,10226610.8189982,50723.814658649697
1653264000,2022-05-23 00:00:00,ILA/USDT,0.0055,0.006,0.0045,0.0051,14819383.31314005,77550.055295389182
1653177600,2022-05-22 00:00:00,ILA/USDT,0.0052,0.0063,0.0051,0.0055,9829602.23226254,54422.32405884355
1653091200,2022-05-21 00:00:00,ILA/USDT,0.0052,0.0058,0.005,0.0052,8458320.13144018,45202.818763136545
1653004800,2022-05-20 00:00:00,ILA/USDT,0.005,0.0067,0.005,0.0053,19398713.46495461,107026.109929566765
1652918400,2022-05-19 00:00:00,ILA/USDT,0.0046,0.007,0.0043,0.0052,62100418.93855693,349367.724832644378
1652832000,2022-05-18 00:00:00,ILA/USDT,0.0045,0.006,0.0041,0.0046,42537630.16725278,204505.872429358797
1652745600,2022-05-17 00:00:00,ILA/USDT,0.0044,0.0053,0.0042,0.0044,16736668.35357392,77710.131312905329
1652659200,2022-05-16 00:00:00,ILA/USDT,0.0046,0.0048,0.0039,0.0045,16521347.67686907,72397.332657350884
1652572800,2022-05-15 00:00:00,ILA/USDT,0.0041,0.0053,0.004,0.0048,18564704.0614691,82111.270575584511
1652486400,2022-05-14 00:00:00,ILA/USDT,0.0044,0.0048,0.0037,0.0041,40329630.83415899,173952.982911800228
1652400000,2022-05-13 00:00:00,ILA/USDT,0.0048,0.0078,0.0034,0.0044,32365569.95269956,151505.212515318571
1652313600,2022-05-12 00:00:00,ILA/USDT,0.0067,0.007,0.0047,0.0048,6601725.25182363,37117.459725559779
1652227200,2022-05-11 00:00:00,ILA/USDT,0.0098,0.0103,0.0064,0.0067,9587626.29014453,75346.156405070828
1652140800,2022-05-10 00:00:00,ILA/USDT,0.0103,0.0111,0.0096,0.0098,3139478.80485527,32772.867033678916
1652054400,2022-05-09 00:00:00,ILA/USDT,0.0117,0.013,0.0102,0.0103,8414457.51311243,97104.356937624916
1651968000,2022-05-08 00:00:00,ILA/USDT,0.0121,0.0135,0.0112,0.0117,11441640.41867305,140133.964080709765
1651881600,2022-05-07 00:00:00,ILA/USDT,0.0116,0.0158,0.0111,0.0122,42572556.86127619,515013.778747654295
1651795200,2022-05-06 00:00:00,ILA/USDT,0.0115,0.0121,0.0112,0.0116,3000310.59794204,34537.11263170972
1651708800,2022-05-05 00:00:00,ILA/USDT,0.0127,0.013,0.0114,0.0115,8533330.12564199,105881.962358472149
1651622400,2022-05-04 00:00:00,ILA/USDT,0.0113,0.0136,0.0113,0.0129,12094271.79704813,149569.635531774843
1651536000,2022-05-03 00:00:00,ILA/USDT,0.0122,0.013,0.0112,0.0114,15637403.45566803,190773.67706131839
1651449600,2022-05-02 00:00:00,ILA/USDT,0.014,0.0141,0.0115,0.0122,11876014.02981642,150481.141475006701
1651363200,2022-05-01 00:00:00,ILA/USDT,0.013,0.015,0.0127,0.0139,22071364.309357,294349.318469103961
1651276800,2022-04-30 00:00:00,ILA/USDT,0.0147,0.0179,0.013,0.013,32520104.83393696,494295.622957356513
1651190400,2022-04-29 00:00:00,ILA/USDT,0.0138,0.016,0.0127,0.0146,31636524.61133802,433028.593265990971
1651104000,2022-04-28 00:00:00,ILA/USDT,0.0146,0.0147,0.0136,0.0137,4333216.94424667,61258.685923501879
1651017600,2022-04-27 00:00:00,ILA/USDT,0.0134,0.0155,0.0129,0.0145,13637383.24400871,193005.585480852387
1650931200,2022-04-26 00:00:00,ILA/USDT,0.0161,0.0195,0.0132,0.0133,34240571.24037784,573472.870611687222
1650844800,2022-04-25 00:00:00,ILA/USDT,0.0161,0.0174,0.0141,0.0161,30059711.95440449,473404.049301263456
1650758400,2022-04-24 00:00:00,ILA/USDT,0.0158,0.0168,0.0155,0.0161,6334898.96941118,102144.079513975896
1650672000,2022-04-23 00:00:00,ILA/USDT,0.0158,0.0182,0.015,0.0162,12075703.15560035,198040.95911467639
1650585600,2022-04-22 00:00:00,ILA/USDT,0.0165,0.0174,0.015,0.0158,11772144.03435518,185574.648569180661
1650499200,2022-04-21 00:00:00,ILA/USDT,0.0228,0.0228,0.0159,0.0167,13739155.23475747,251928.311262773577
1650412800,2022-04-20 00:00:00,ILA/USDT,0.017,0.025,0.0166,0.0228,53730919.52977742,1031832.583306202416
1650326400,2022-04-19 00:00:00,ILA/USDT,0.0168,0.0185,0.016,0.0169,13151447.67489549,224841.699703135846
1650240000,2022-04-18 00:00:00,ILA/USDT,0.0162,0.018,0.0147,0.017,22018568.71620286,357274.548873520888
1650153600,2022-04-17 00:00:00,ILA/USDT,0.0162,0.0197,0.016,0.0161,25863578.50307825,462655.193033278487
1650067200,2022-04-16 00:00:00,ILA/USDT,0.017,0.0177,0.016,0.0162,18938231.7349633,311597.044395338403
1649980800,2022-04-15 00:00:00,ILA/USDT,0.0167,0.018,0.0161,0.0171,16182952.19069492,274069.331852519073
1649894400,2022-04-14 00:00:00,ILA/USDT,0.0177,0.0182,0.0159,0.0167,13944766.06334653,225262.906032929853
1649808000,2022-04-13 00:00:00,ILA/USDT,0.0183,0.0187,0.0167,0.0177,14541502.46354359,248762.453087092179
1649721600,2022-04-12 00:00:00,ILA/USDT,0.0166,0.0207,0.0159,0.0183,12140569.53328442,216235.600322999898
1649635200,2022-04-11 00:00:00,ILA/USDT,0.0206,0.0215,0.0156,0.0166,9246212.14630025,172244.407047997519
1649548800,2022-04-10 00:00:00,ILA/USDT,0.0214,0.0245,0.02,0.0206,10495118.40792231,231528.657461020399
1649462400,2022-04-09 00:00:00,ILA/USDT,0.0217,0.0223,0.0199,0.0215,7611616.96089592,158584.160025379222
1649376000,2022-04-08 00:00:00,ILA/USDT,0.024,0.0243,0.019,0.0218,14580491.23031389,333680.581846300887
1649289600,2022-04-07 00:00:00,ILA/USDT,0.0233,0.0252,0.023,0.0241,5614561.52736313,134472.695028332807
1649203200,2022-04-06 00:00:00,ILA/USDT,0.0276,0.0288,0.0232,0.0232,14131865.69775434,364546.839187692955
1649116800,2022-04-05 00:00:00,ILA/USDT,0.0251,0.0308,0.0241,0.0275,17463892.71800138,475418.512817517958
1649030400,2022-04-04 00:00:00,ILA/USDT,0.026,0.0265,0.0238,0.0251,9134577.23189931,230259.832406575072
1648944000,2022-04-03 00:00:00,ILA/USDT,0.0236,0.0288,0.0235,0.026,19224127.71137479,511099.97085830675
1648857600,2022-04-02 00:00:00,ILA/USDT,0.0234,0.0257,0.0224,0.0236,10420822.19618109,248592.299092603715
1648771200,2022-04-01 00:00:00,ILA/USDT,0.0225,0.0245,0.021,0.0235,9315935.165011,213726.174466871481
1648684800,2022-03-31 00:00:00,ILA/USDT,0.0247,0.0257,0.0219,0.0226,9386517.15158854,224120.004453033117
1648598400,2022-03-30 00:00:00,ILA/USDT,0.0264,0.0265,0.0243,0.0248,14869391.52411144,374870.858157829786
1648512000,2022-03-29 00:00:00,ILA/USDT,0.0274,0.0318,0.0257,0.0265,34169431.58231426,958030.757028572166
1648425600,2022-03-28 00:00:00,ILA/USDT,0.0256,0.0329,0.0251,0.0274,29296861.18591907,834053.988202503864
1648339200,2022-03-27 00:00:00,ILA/USDT,0.024,0.027,0.0227,0.0255,28289021.76876307,705977.394487710326
1648252800,2022-03-26 00:00:00,ILA/USDT,0.023,0.0247,0.0224,0.0241,5675031.8607946,133148.483037109343
1648166400,2022-03-25 00:00:00,ILA/USDT,0.0235,0.0245,0.0222,0.0229,9166224.76355177,211066.1260778841
1648080000,2022-03-24 00:00:00,ILA/USDT,0.0242,0.0275,0.023,0.0235,23918287.6710758,580701.970095815078
1647993600,2022-03-23 00:00:00,ILA/USDT,0.0237,0.0331,0.0232,0.0242,89032189.56385378,2404023.364164571558
1647907200,2022-03-22 00:00:00,ILA/USDT,0.0228,0.0251,0.0223,0.0238,10153290.58973444,242486.378164563168
1647820800,2022-03-21 00:00:00,ILA/USDT,0.0235,0.0339,0.0219,0.0226,23489877.68667479,598611.88182074951
1647734400,2022-03-20 00:00:00,ILA/USDT,0.0245,0.0257,0.0205,0.0236,9634444.2159011,229930.728869147966
1647648000,2022-03-19 00:00:00,ILA/USDT,0.0233,0.0484,0.0232,0.0245,152571024.96787533,4770972.324635755454
1647561600,2022-03-18 00:00:00,ILA/USDT,0.0231,0.025,0.0223,0.0233,14796515.06603885,346718.750782143017
1647475200,2022-03-17 00:00:00,ILA/USDT,0.0248,0.0262,0.02,0.0232,21918748.93365269,504391.607299203672
1647388800,2022-03-16 00:00:00,ILA/USDT,0.0262,0.028,0.0219,0.0249,31526530.33760464,739515.899636434614
1647302400,2022-03-15 00:00:00,ILA/USDT,0.0263,0.0267,0.0234,0.0263,15480105.38953546,396891.050578895473
1647216000,2022-03-14 00:00:00,ILA/USDT,0.0292,0.0298,0.026,0.0264,8272934.86870802,238248.334474508961
1647129600,2022-03-13 00:00:00,ILA/USDT,0.0298,0.0435,0.0258,0.0291,17951063.96609422,580779.79174826768
1647043200,2022-03-12 00:00:00,ILA/USDT,0.0304,0.0308,0.0288,0.0297,22658977.87937349,679551.417311170496
1646956800,2022-03-11 00:00:00,ILA/USDT,0.0336,0.034,0.0296,0.0305,28291880.56524716,852082.525683485153
1646870400,2022-03-10 00:00:00,ILA/USDT,0.0407,0.0411,0.0319,0.0337,7967901.45506221,278134.264873192473
1646784000,2022-03-09 00:00:00,ILA/USDT,0.0426,0.0431,0.04,0.0408,1725354.1541936,70179.650835826014
1646697600,2022-03-08 00:00:00,ILA/USDT,0.0373,0.0478,0.0329,0.0428,13225275.17572096,559344.863960497574
1646611200,2022-03-07 00:00:00,ILA/USDT,0.0429,0.0485,0.0363,0.0374,14095762.44969568,543889.106713366448
1646524800,2022-03-06 00:00:00,ILA/USDT,0.0443,0.0453,0.0421,0.043,12874818.91824743,564150.033481690563
1646438400,2022-03-05 00:00:00,ILA/USDT,0.0455,0.0487,0.0429,0.0444,28468344.83368566,1227502.627663339773
1646352000,2022-03-04 00:00:00,ILA/USDT,0.0542,0.0555,0.0455,0.0456,12232654.71830543,596523.758400613963
1646265600,2022-03-03 00:00:00,ILA/USDT,0.0462,0.0692,0.0451,0.0542,33871120.35992576,1936627.824744364565
1646179200,2022-03-02 00:00:00,ILA/USDT,0.0503,0.052,0.0453,0.0465,20332230.12041418,974071.144520512181
1646092800,2022-03-01 00:00:00,ILA/USDT,0.05,0.0545,0.0493,0.0503,20611454.7792065,1051762.571557182609
1646006400,2022-02-28 00:00:00,ILA/USDT,0.0474,0.0508,0.0462,0.0501,20826830.42958522,993972.520954065247
1645920000,2022-02-27 00:00:00,ILA/USDT,0.0532,0.0534,0.0461,0.0475,26341879.50921039,1326622.787132543037
1645833600,2022-02-26 00:00:00,ILA/USDT,0.0515,0.0565,0.05,0.0533,21541700.92893783,1144613.130637597855
1645747200,2022-02-25 00:00:00,ILA/USDT,0.0514,0.0577,0.0488,0.0515,18421523.51874027,942141.348687595789
1645660800,2022-02-24 00:00:00,ILA/USDT,0.056,0.0564,0.051,0.0513,17111488.50915013,911271.755841605265
1645574400,2022-02-23 00:00:00,ILA/USDT,0.0573,0.0609,0.056,0.0562,30330758.79827468,1738893.53107278744
1645488000,2022-02-22 00:00:00,ILA/USDT,0.0585,0.0608,0.0563,0.0574,19549415.87569374,1142854.565976545168
1645401600,2022-02-21 00:00:00,ILA/USDT,0.0621,0.0688,0.057,0.0586,25968123.29414458,1663471.823440942961
1645315200,2022-02-20 00:00:00,ILA/USDT,0.0692,0.0693,0.0618,0.0622,28569472.929244,1881693.919753450573
1645228800,2022-02-19 00:00:00,ILA/USDT,0.0723,0.0739,0.0678,0.0692,29258303.92439438,2083933.526088255869
1645142400,2022-02-18 00:00:00,ILA/USDT,0.0737,0.0804,0.072,0.0722,21746277.87705473,1607975.554396516276
1645056000,2022-02-17 00:00:00,ILA/USDT,0.0837,0.0868,0.0721,0.0736,19150786.63864674,1506100.766932445122
1644969600,2022-02-16 00:00:00,ILA/USDT,0.0807,0.0893,0.0801,0.0837,24709971.13133936,2067433.657083683584
1644883200,2022-02-15 00:00:00,ILA/USDT,0.0782,0.085,0.078,0.0808,21797853.43702914,1782292.350854670985
1644796800,2022-02-14 00:00:00,ILA/USDT,0.0785,0.085,0.0711,0.0781,22694330.92321512,1758648.38292332144
1644710400,2022-02-13 00:00:00,ILA/USDT,0.075,0.0791,0.0748,0.0781,18423159.69754451,1392941.923233963993
1644624000,2022-02-12 00:00:00,ILA/USDT,0.0766,0.0792,0.0708,0.075,24145752.86265217,1848534.270096418234
1644537600,2022-02-11 00:00:00,ILA/USDT,0.0791,0.0979,0.0724,0.0763,18602596.52050904,1519661.226042624798
1644451200,2022-02-10 00:00:00,ILA/USDT,0.0902,0.0902,0.0781,0.0791,19718111.2806857,1671762.055270654884
1644364800,2022-02-09 00:00:00,ILA/USDT,0.0762,0.0975,0.0721,0.0902,23834273.00394066,1871832.670586800332
1644278400,2022-02-08 00:00:00,ILA/USDT,0.0844,0.0857,0.0695,0.0762,17739987.3606959,1382147.79116635013
1644192000,2022-02-07 00:00:00,ILA/USDT,0.0862,0.092,0.0812,0.0841,18821891.44911926,1608265.31110721452
1644105600,2022-02-06 00:00:00,ILA/USDT,0.0827,0.0881,0.0801,0.0863,20132443.94445052,1653388.018457092838
1644019200,2022-02-05 00:00:00,ILA/USDT,0.0739,0.092,0.0738,0.0825,15206785.50190764,1207064.077241616113
