https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume PAX
1655596800,2022-06-19 00:00:00,BTC/PAX,18383.15,20582.42,18383.14,20582.42,0.05769042,1187.4084544164
1655510400,2022-06-18 00:00:00,BTC/PAX,20397.36,21361.74,17660.98,19200.51,3.66210929,70314.3660437379
1655424000,2022-06-17 00:00:00,BTC/PAX,20722.33,20722.39,20455.73,20669.40,0.28606470,5912.785710180001
1655337600,2022-06-16 00:00:00,BTC/PAX,21752.95,21752.95,20885.48,21062.42,1.10260954,23223.6252274868
1655251200,2022-06-15 00:00:00,BTC/PAX,20397.87,22548.85,19531.20,22437.01,0.99935998,22422.6498648598
1655164800,2022-06-14 00:00:00,BTC/PAX,21001.00,22705.78,21001.00,21934.39,0.24078323,5281.4332722797
1655078400,2022-06-13 00:00:00,BTC/PAX,25300.00,25300.00,22695.31,22695.31,0.26654381,6049.294396531101
1654992000,2022-06-12 00:00:00,BTC/PAX,27687.16,28072.55,27187.82,27187.82,0.00728338,198.0192244316
1654905600,2022-06-11 00:00:00,BTC/PAX,28479.89,28479.89,28320.56,28320.56,0.00117270,33.211520712
1654819200,2022-06-10 00:00:00,BTC/PAX,29999.25,29999.25,29999.25,29999.25,0.00000000,0.0
1654732800,2022-06-09 00:00:00,BTC/PAX,29999.25,29999.25,29999.25,29999.25,0.00000000,0.0
1654646400,2022-06-08 00:00:00,BTC/PAX,30122.25,35217.12,29999.25,29999.25,0.00662271,198.6763329675
1654560000,2022-06-07 00:00:00,BTC/PAX,30927.36,30927.36,30927.36,30927.36,0.00229927,71.1103510272
1654473600,2022-06-06 00:00:00,BTC/PAX,31259.31,31488.49,31255.89,31468.09,0.07674392,2414.9845815127997
1654387200,2022-06-05 00:00:00,BTC/PAX,29447.39,29447.39,29447.39,29447.39,0.00000000,0.0
1654300800,2022-06-04 00:00:00,BTC/PAX,29447.39,29447.39,29447.39,29447.39,0.00000000,0.0
1654214400,2022-06-03 00:00:00,BTC/PAX,30376.08,30376.08,29447.39,29447.39,0.00386436,113.7953160204
1654128000,2022-06-02 00:00:00,BTC/PAX,29756.27,29994.35,29756.27,29994.35,0.00131752,39.518156012
1654041600,2022-06-01 00:00:00,BTC/PAX,31029.60,31029.60,31029.60,31029.60,0.00000000,0.0
1653955200,2022-05-31 00:00:00,BTC/PAX,31029.60,31029.60,31029.60,31029.60,0.00000000,0.0
1653868800,2022-05-30 00:00:00,BTC/PAX,26332.76,31029.60,26332.76,31029.60,0.17605611,5462.950670855999
1653782400,2022-05-29 00:00:00,BTC/PAX,28695.31,28695.31,28695.31,28695.31,0.00000000,0.0
1653696000,2022-05-28 00:00:00,BTC/PAX,28695.32,28695.32,28695.31,28695.31,0.03272156,938.9553078836
1653609600,2022-05-27 00:00:00,BTC/PAX,28525.54,28525.54,28525.54,28525.54,0.00000000,0.0
1653523200,2022-05-26 00:00:00,BTC/PAX,25760.69,28525.54,25760.69,28525.54,0.01139971,325.18288359340005
1653436800,2022-05-25 00:00:00,BTC/PAX,25399.98,25399.98,25399.98,25399.98,0.00000000,0.0
1653350400,2022-05-24 00:00:00,BTC/PAX,29175.65,29175.65,25399.98,25399.98,0.01108060,281.447018388
1653264000,2022-05-23 00:00:00,BTC/PAX,30245.90,30245.90,29123.18,29123.18,0.02812897,819.2050565246
1653177600,2022-05-22 00:00:00,BTC/PAX,31435.88,31435.88,29600.44,29600.44,0.07550000,2234.83322
1653091200,2022-05-21 00:00:00,BTC/PAX,31292.29,31292.29,31292.29,31292.29,0.06000000,1877.5374
1653004800,2022-05-20 00:00:00,BTC/PAX,30760.43,31080.08,29388.07,29388.07,0.05093402,1496.8525451414
1652918400,2022-05-19 00:00:00,BTC/PAX,29209.53,30409.31,29205.83,30409.31,0.01420988,432.1126459828
1652832000,2022-05-18 00:00:00,BTC/PAX,30468.29,34520.59,29253.52,29253.52,0.22769412,6660.8544933024
1652745600,2022-05-17 00:00:00,BTC/PAX,30491.40,30491.40,29760.18,30134.46,0.04354003,1312.0552924337999
1652659200,2022-05-16 00:00:00,BTC/PAX,30016.83,30016.83,29398.25,29398.25,0.50922731,14970.3917662075
1652572800,2022-05-15 00:00:00,BTC/PAX,29952.88,31256.84,29952.88,31256.84,0.13419024,4194.3628612416
1652486400,2022-05-14 00:00:00,BTC/PAX,29478.74,29847.41,29478.74,29655.45,0.54088015,16040.0442443175
1652400000,2022-05-13 00:00:00,BTC/PAX,29522.32,30716.15,29498.40,29526.04,0.27762304,8197.1089839616
1652313600,2022-05-12 00:00:00,BTC/PAX,29076.44,29687.12,26159.87,28285.20,3.09630305,87579.55102986
1652227200,2022-05-11 00:00:00,BTC/PAX,31039.13,32029.80,27920.47,28882.07,7.88787904,227818.27458481278
1652140800,2022-05-10 00:00:00,BTC/PAX,30128.08,32239.03,29800.00,30949.91,0.60220890,18638.311256199002
1652054400,2022-05-09 00:00:00,BTC/PAX,33628.01,33682.03,30326.97,30661.92,1.13367488,34760.6484765696
1651968000,2022-05-08 00:00:00,BTC/PAX,35369.16,35369.16,33958.39,34062.27,1.37536522,46848.06147224939
1651881600,2022-05-07 00:00:00,BTC/PAX,35076.87,35076.87,35076.87,35076.87,0.00240805,84.46685680350001
1651795200,2022-05-06 00:00:00,BTC/PAX,36386.12,36386.12,35712.80,36000.32,0.16167811,5820.463696995201
1651708800,2022-05-05 00:00:00,BTC/PAX,37399.00,37399.00,36111.22,36662.52,0.14124434,5178.373440136799
1651622400,2022-05-04 00:00:00,BTC/PAX,38234.40,39228.55,38234.40,38629.52,1.34747602,52052.351864110395
1651536000,2022-05-03 00:00:00,BTC/PAX,38527.56,38527.57,37651.27,37666.34,0.38720651,14584.6520558734
1651449600,2022-05-02 00:00:00,BTC/PAX,38729.89,38972.80,38100.91,38100.91,0.94174468,35881.329295658805
1651363200,2022-05-01 00:00:00,BTC/PAX,37661.53,38632.44,37475.60,38632.44,0.64674946,24985.5097084824
1651276800,2022-04-30 00:00:00,BTC/PAX,38586.93,38586.93,37999.00,37999.00,0.28132891,10690.21725109
1651190400,2022-04-29 00:00:00,BTC/PAX,39491.78,39564.90,38470.08,38470.08,0.44628764,17168.7212138112
1651104000,2022-04-28 00:00:00,BTC/PAX,39738.10,39769.90,39738.10,39769.90,0.09000000,3579.291
1651017600,2022-04-27 00:00:00,BTC/PAX,38230.72,39076.43,38230.72,38942.88,0.55172815,21485.883138071997
1650931200,2022-04-26 00:00:00,BTC/PAX,40430.41,40430.41,37999.00,38090.68,0.34237924,13041.458069483198
1650844800,2022-04-25 00:00:00,BTC/PAX,38969.51,40292.43,38293.79,40292.43,0.11486899,4628.3507387457
1650758400,2022-04-24 00:00:00,BTC/PAX,39755.74,39755.74,39367.60,39367.60,0.50243270,19779.569560519998
1650672000,2022-04-23 00:00:00,BTC/PAX,39387.63,39903.53,39387.63,39613.50,0.04086907,1618.966904445
1650585600,2022-04-22 00:00:00,BTC/PAX,40546.91,40546.91,39664.99,39664.99,0.11166304,4429.1133649696
1650499200,2022-04-21 00:00:00,BTC/PAX,41657.30,42547.68,40274.11,40364.09,0.33937253,13698.463344447699
1650412800,2022-04-20 00:00:00,BTC/PAX,41796.82,42077.77,41453.92,41453.92,0.26259085,10885.420088632
1650326400,2022-04-19 00:00:00,BTC/PAX,40780.55,41545.15,40608.47,41536.71,0.33098452,13748.0080217292
1650240000,2022-04-18 00:00:00,BTC/PAX,39716.48,40768.54,38475.08,40670.45,1.88957368,76849.811873756
1650153600,2022-04-17 00:00:00,BTC/PAX,40425.18,40458.15,39688.84,39688.84,0.01638839,650.4361885675999
1650067200,2022-04-16 00:00:00,BTC/PAX,40408.07,40713.92,40000.21,40469.39,0.18165413,7351.4318320807
1649980800,2022-04-15 00:00:00,BTC/PAX,40090.88,41655.57,40000.11,40425.96,0.52126087,21072.471080185198
1649894400,2022-04-14 00:00:00,BTC/PAX,41058.46,41319.33,39898.15,39898.15,0.05833848,2327.597425812
1649808000,2022-04-13 00:00:00,BTC/PAX,39803.00,41106.86,39726.28,40988.97,0.74847066,30679.0414286202
1649721600,2022-04-12 00:00:00,BTC/PAX,39535.87,40914.86,39331.42,40084.89,0.78831053,31599.340880891697
1649635200,2022-04-11 00:00:00,BTC/PAX,41993.26,42205.64,38105.87,39511.15,0.69868202,27605.730094523
1649548800,2022-04-10 00:00:00,BTC/PAX,42541.36,43047.51,41606.43,42303.12,0.79794527,33755.574510242404
1649462400,2022-04-09 00:00:00,BTC/PAX,42349.17,42555.76,42256.61,42555.76,0.18127639,7714.354546506401
1649376000,2022-04-08 00:00:00,BTC/PAX,43404.89,43404.89,43404.89,43404.89,0.03504385,1521.0744544265
1649289600,2022-04-07 00:00:00,BTC/PAX,43761.97,43761.97,43761.97,43761.97,0.00000000,0.0
1649203200,2022-04-06 00:00:00,BTC/PAX,45108.90,45476.64,43300.00,43761.97,0.04455724,1949.9126001628
1649116800,2022-04-05 00:00:00,BTC/PAX,46921.02,46921.02,45726.01,45726.01,0.06778950,3099.7433548950003
1649030400,2022-04-04 00:00:00,BTC/PAX,46200.81,46403.23,46139.96,46284.23,0.07563601,3500.7544831223004
1648944000,2022-04-03 00:00:00,BTC/PAX,46257.63,47263.43,46257.63,46929.67,0.24744732,11612.6210699844
1648857600,2022-04-02 00:00:00,BTC/PAX,46668.19,46668.20,46132.96,46132.96,0.07750168,3575.3819033728
1648771200,2022-04-01 00:00:00,BTC/PAX,45005.72,46309.70,44840.52,46309.70,0.16043804,7429.837500988
1648684800,2022-03-31 00:00:00,BTC/PAX,47221.65,47307.13,45674.50,45674.50,0.54189561,24750.811038944998
1648598400,2022-03-30 00:00:00,BTC/PAX,47508.25,47632.00,47018.81,47632.00,0.25593241,12190.57255312
1648512000,2022-03-29 00:00:00,BTC/PAX,47502.03,47844.10,47362.96,47362.96,0.71318757,33778.6743504072
1648425600,2022-03-28 00:00:00,BTC/PAX,46866.18,48015.00,46866.18,47581.49,0.28951155,13775.3909212095
