https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCD,Volume BTC
1661472000,2022-08-26 00:00:00,BCD/BTC,0.00000771,0.0000078,0.00000752,0.00000765,38491.9756,0.295608549683
1661385600,2022-08-25 00:00:00,BCD/BTC,0.00000785,0.000008,0.00000765,0.0000077,47887.7569,0.373634212622
1661299200,2022-08-24 00:00:00,BCD/BTC,0.00000819,0.00000833,0.00000775,0.00000785,100098.6329,0.807772290008
1661212800,2022-08-23 00:00:00,BCD/BTC,0.00000817,0.00000908,0.00000813,0.00000821,127288.5446,1.077386659208
1661126400,2022-08-22 00:00:00,BCD/BTC,0.00000793,0.00000823,0.00000786,0.00000813,64664.9861,0.519985530308
1661040000,2022-08-21 00:00:00,BCD/BTC,0.00000764,0.00000863,0.0000076,0.00000794,52121.0562,0.412040218971
1660953600,2022-08-20 00:00:00,BCD/BTC,0.00000783,0.00000848,0.00000759,0.00000764,58064.6332,0.456166624654
1660867200,2022-08-19 00:00:00,BCD/BTC,0.00000756,0.00000789,0.0000074,0.00000782,44194.4995,0.338992877885
1660780800,2022-08-18 00:00:00,BCD/BTC,0.00000746,0.00000774,0.00000744,0.00000756,33780.0034,0.25394719331
1660694400,2022-08-17 00:00:00,BCD/BTC,0.00000796,0.00000813,0.00000746,0.00000746,37496.3831,0.293058248828
1660608000,2022-08-16 00:00:00,BCD/BTC,0.00000798,0.00000809,0.00000789,0.00000796,9183.4161,0.073371882057
1660521600,2022-08-15 00:00:00,BCD/BTC,0.00000838,0.00000839,0.00000778,0.00000794,67649.6017,0.540643651677
1660435200,2022-08-14 00:00:00,BCD/BTC,0.00000859,0.00000913,0.00000823,0.00000834,56589.6995,0.474685793783
1660348800,2022-08-13 00:00:00,BCD/BTC,0.00000833,0.00000864,0.00000832,0.00000862,33539.4764,0.284313726401
1660262400,2022-08-12 00:00:00,BCD/BTC,0.00000772,0.00000859,0.00000766,0.00000836,56351.5422,0.458530508726
1660176000,2022-08-11 00:00:00,BCD/BTC,0.00000749,0.00000771,0.00000744,0.0000077,40997.2677,0.309402375821
1660089600,2022-08-10 00:00:00,BCD/BTC,0.00000752,0.00000765,0.00000741,0.00000744,9621.9134,0.072434974032
1660003200,2022-08-09 00:00:00,BCD/BTC,0.00000765,0.00000773,0.00000744,0.00000748,24648.4532,0.188070826636
1659916800,2022-08-08 00:00:00,BCD/BTC,0.00000764,0.00000805,0.00000752,0.00000768,133997.0774,1.041237597064
1659830400,2022-08-07 00:00:00,BCD/BTC,0.00000768,0.00000773,0.00000751,0.0000076,78287.9444,0.59951528922
1659744000,2022-08-06 00:00:00,BCD/BTC,0.00000767,0.00000774,0.00000744,0.00000764,40496.7201,0.305537308906
1659657600,2022-08-05 00:00:00,BCD/BTC,0.00000731,0.00000769,0.00000731,0.00000769,3152.589,0.0237252239
1659571200,2022-08-04 00:00:00,BCD/BTC,0.00000765,0.00000774,0.00000736,0.0000076,15347.3233,0.116317712097
1659484800,2022-08-03 00:00:00,BCD/BTC,0.0000077,0.00000773,0.00000745,0.00000755,12920.6875,0.098263005041
1659398400,2022-08-02 00:00:00,BCD/BTC,0.00000747,0.00000768,0.00000733,0.00000757,7113.3389,0.053128488513
1659312000,2022-08-01 00:00:00,BCD/BTC,0.00000767,0.00000792,0.00000751,0.00000755,23573.9887,0.179846610496
1659225600,2022-07-31 00:00:00,BCD/BTC,0.00000743,0.00000794,0.00000743,0.00000785,35841.3741,0.27272986855
1659139200,2022-07-30 00:00:00,BCD/BTC,0.00000729,0.00000769,0.00000719,0.00000749,40284.5509,0.295008418368
1659052800,2022-07-29 00:00:00,BCD/BTC,0.00000746,0.00000757,0.00000721,0.00000734,17996.0274,0.132608144151
1658966400,2022-07-28 00:00:00,BCD/BTC,0.00000741,0.00000768,0.00000737,0.00000746,49446.8198,0.366996908983
1658880000,2022-07-27 00:00:00,BCD/BTC,0.00000754,0.00000768,0.00000699,0.0000074,117372.9947,0.865686693531
1658793600,2022-07-26 00:00:00,BCD/BTC,0.00000755,0.00000816,0.00000755,0.00000763,48437.4872,0.371340890241
1658707200,2022-07-25 00:00:00,BCD/BTC,0.0000077,0.00000771,0.00000743,0.00000755,15499.8293,0.118227207069
1658620800,2022-07-24 00:00:00,BCD/BTC,0.00000766,0.00000784,0.00000748,0.00000749,4561.551,0.034853728075
1658534400,2022-07-23 00:00:00,BCD/BTC,0.00000746,0.00000785,0.00000739,0.00000765,15169.6087,0.115018689167
1658448000,2022-07-22 00:00:00,BCD/BTC,0.00000725,0.0000077,0.00000723,0.00000746,38203.1607,0.282572576782
1658361600,2022-07-21 00:00:00,BCD/BTC,0.0000075,0.00000775,0.00000723,0.00000725,41931.3423,0.307338913317
1658275200,2022-07-20 00:00:00,BCD/BTC,0.00000743,0.00000777,0.00000723,0.0000075,20755.3985,0.154043072354
1658188800,2022-07-19 00:00:00,BCD/BTC,0.0000076,0.00000785,0.00000737,0.00000767,69693.8238,0.525921720669
1658102400,2022-07-18 00:00:00,BCD/BTC,0.00000777,0.00000794,0.0000076,0.00000763,23555.3794,0.181719552481
1658016000,2022-07-17 00:00:00,BCD/BTC,0.00000797,0.00000797,0.0000077,0.00000777,35273.4718,0.279086235388
1657929600,2022-07-16 00:00:00,BCD/BTC,0.00000818,0.00000827,0.00000779,0.00000797,25280.5326,0.20061826594
1657843200,2022-07-15 00:00:00,BCD/BTC,0.00000836,0.00000843,0.00000788,0.00000798,29914.382,0.241383066719
1657756800,2022-07-14 00:00:00,BCD/BTC,0.00000762,0.00000868,0.00000753,0.00000827,72668.1038,0.578317659052
1657670400,2022-07-13 00:00:00,BCD/BTC,0.00000773,0.0000079,0.00000753,0.00000778,64987.5971,0.497847619829
1657584000,2022-07-12 00:00:00,BCD/BTC,0.0000078,0.0000084,0.00000753,0.00000774,67736.7174,0.523703831231
1657497600,2022-07-11 00:00:00,BCD/BTC,0.00000785,0.00000819,0.00000756,0.00000779,37910.4883,0.298474502391
1657411200,2022-07-10 00:00:00,BCD/BTC,0.00000785,0.00000821,0.00000762,0.00000817,17908.6555,0.141131177611
1657324800,2022-07-09 00:00:00,BCD/BTC,0.00000776,0.00000835,0.00000757,0.00000778,14827.4236,0.115743011106
1657238400,2022-07-08 00:00:00,BCD/BTC,0.00000815,0.00000828,0.00000755,0.00000776,40692.73117277,0.3209379732408689
1657152000,2022-07-07 00:00:00,BCD/BTC,0.00000829,0.00000841,0.00000791,0.00000801,31117.68956892,0.2538361533036001
1657065600,2022-07-06 00:00:00,BCD/BTC,0.00000818,0.00000852,0.00000818,0.00000832,24573.61003593,0.20492676272786
1656979200,2022-07-05 00:00:00,BCD/BTC,0.00000853,0.0000089,0.00000819,0.00000819,37281.74781568,0.3172667290613863
1656892800,2022-07-04 00:00:00,BCD/BTC,0.00000904,0.00000922,0.00000846,0.00000848,30909.39601945,0.270847931705938
1656806400,2022-07-03 00:00:00,BCD/BTC,0.00000886,0.00000908,0.00000856,0.00000881,19012.79823244,0.16864569365796
1656720000,2022-07-02 00:00:00,BCD/BTC,0.00000877,0.00000922,0.00000831,0.00000886,28618.35426886,0.2443013992099736
1656633600,2022-07-01 00:00:00,BCD/BTC,0.00000866,0.00000944,0.00000845,0.00000933,34015.31250864,0.2974322080887963
1656547200,2022-06-30 00:00:00,BCD/BTC,0.00001039,0.00001102,0.00000835,0.00000927,217548.02392954,2.045255283536466
1656460800,2022-06-29 00:00:00,BCD/BTC,0.00000836,0.00001435,0.00000794,0.00001017,209035.94949987,2.0940102222840788
1656374400,2022-06-28 00:00:00,BCD/BTC,0.00000795,0.00000861,0.00000777,0.00000831,11463.02690565,0.0919674183859515
1656288000,2022-06-27 00:00:00,BCD/BTC,0.00000822,0.00000859,0.00000789,0.00000794,28055.54600562,0.2301320464527309
1656201600,2022-06-26 00:00:00,BCD/BTC,0.00000825,0.00000832,0.00000777,0.00000797,41356.63213298,0.3280974673008306
1656115200,2022-06-25 00:00:00,BCD/BTC,0.00000797,0.00000874,0.00000772,0.00000806,36198.63218561,0.2976746751527624
1656028800,2022-06-24 00:00:00,BCD/BTC,0.00000775,0.00000833,0.00000763,0.00000833,13120.20896249,0.1050162254428042
1655942400,2022-06-23 00:00:00,BCD/BTC,0.00000763,0.00000803,0.0000075,0.00000799,17030.7263006,0.1327508630958754
1655856000,2022-06-22 00:00:00,BCD/BTC,0.00000772,0.00000797,0.00000748,0.00000781,29179.4426565,0.2276319510829669
1655769600,2022-06-21 00:00:00,BCD/BTC,0.0000078,0.00000819,0.00000721,0.00000795,83099.82359332,0.6336987953197866
1655683200,2022-06-20 00:00:00,BCD/BTC,0.00000835,0.00000845,0.00000752,0.0000078,32575.3060706,0.2582852694688753
1655596800,2022-06-19 00:00:00,BCD/BTC,0.00000801,0.00000898,0.00000786,0.00000898,37391.69244674,0.3083154064836147
1655510400,2022-06-18 00:00:00,BCD/BTC,0.00000786,0.00000841,0.00000695,0.00000791,61920.67103779,0.4864238287505506
1655424000,2022-06-17 00:00:00,BCD/BTC,0.00000721,0.00000785,0.00000708,0.00000784,10281.26837343,0.0775143332349569
1655337600,2022-06-16 00:00:00,BCD/BTC,0.00000737,0.00000738,0.00000688,0.00000728,25898.88423438,0.1843913592589426
1655251200,2022-06-15 00:00:00,BCD/BTC,0.0000072,0.00000741,0.00000681,0.00000737,43768.74599813,0.314476168251791
1655164800,2022-06-14 00:00:00,BCD/BTC,0.00000664,0.0000072,0.00000634,0.0000072,90521.62785239,0.608288879102857
1655078400,2022-06-13 00:00:00,BCD/BTC,0.00000646,0.00000724,0.00000528,0.00000662,161848.93194739,1.0052600184616107
1654992000,2022-06-12 00:00:00,BCD/BTC,0.00000617,0.0000069,0.00000592,0.00000653,34269.44702107,0.220415232842971
1654905600,2022-06-11 00:00:00,BCD/BTC,0.00000613,0.00000633,0.00000567,0.00000601,48568.49410784,0.2859742690959808
1654819200,2022-06-10 00:00:00,BCD/BTC,0.00000662,0.00000663,0.00000597,0.00000621,76933.34051103,0.4879976982208939
1654732800,2022-06-09 00:00:00,BCD/BTC,0.00000656,0.00000668,0.00000623,0.00000649,51927.5683806,0.3401428895749816
1654646400,2022-06-08 00:00:00,BCD/BTC,0.00000641,0.00000694,0.00000614,0.00000649,269253.70968072,1.7166746279879043
1654560000,2022-06-07 00:00:00,BCD/BTC,0.00000645,0.00000696,0.0000059,0.00000642,456314.78178607,2.8939386840189447
1654473600,2022-06-06 00:00:00,BCD/BTC,0.00000698,0.00000716,0.00000606,0.00000645,156591.6340253,0.9961115506028997
1654387200,2022-06-05 00:00:00,BCD/BTC,0.00000719,0.00000741,0.00000691,0.00000709,12193.74610615,0.0856510529566934
1654300800,2022-06-04 00:00:00,BCD/BTC,0.00000697,0.0000075,0.00000683,0.00000742,14705.17280172,0.1076657466098709
1654214400,2022-06-03 00:00:00,BCD/BTC,0.00000704,0.0000073,0.0000065,0.00000694,12641.5648011,0.0873067350519429
1654128000,2022-06-02 00:00:00,BCD/BTC,0.00000707,0.00000732,0.00000683,0.00000695,8540.61113586,0.0601769939925677
1654041600,2022-06-01 00:00:00,BCD/BTC,0.00000727,0.00000738,0.00000684,0.00000698,15064.06296246,0.107080601331958
1653955200,2022-05-31 00:00:00,BCD/BTC,0.00000728,0.00000768,0.00000693,0.00000709,46894.1339993,0.3403363617577219
1653868800,2022-05-30 00:00:00,BCD/BTC,0.00000794,0.00000819,0.00000707,0.00000733,132462.28417333,0.9687272685897057
1653782400,2022-05-29 00:00:00,BCD/BTC,0.00000727,0.00001045,0.00000723,0.00000816,176940.23869577,1.4548957036699607
1653696000,2022-05-28 00:00:00,BCD/BTC,0.00000695,0.00000739,0.00000689,0.00000736,21179.88736923,0.1505147051349944
1653609600,2022-05-27 00:00:00,BCD/BTC,0.0000069,0.0000078,0.00000659,0.00000695,65755.46388107,0.4750363485218972
1653523200,2022-05-26 00:00:00,BCD/BTC,0.00000729,0.00000773,0.00000662,0.00000671,50269.12050456,0.3522330355497833
1653436800,2022-05-25 00:00:00,BCD/BTC,0.00000755,0.00000805,0.00000695,0.00000719,44141.75942251,0.3282402215729013
1653350400,2022-05-24 00:00:00,BCD/BTC,0.00000778,0.0000079,0.00000716,0.00000741,67994.7581859,0.5214838062497651
1653264000,2022-05-23 00:00:00,BCD/BTC,0.00000816,0.0000087,0.0000075,0.00000768,87885.91928749,0.7045806057597249
1653177600,2022-05-22 00:00:00,BCD/BTC,0.0000074,0.00000828,0.00000707,0.00000792,68215.62280147,0.5145523260788636
1653091200,2022-05-21 00:00:00,BCD/BTC,0.00000655,0.0000074,0.00000646,0.0000074,48347.99469502,0.3434767598119487
1653004800,2022-05-20 00:00:00,BCD/BTC,0.00000656,0.00000662,0.0000063,0.0000066,55672.43576808,0.3643379169189664
1652918400,2022-05-19 00:00:00,BCD/BTC,0.00000659,0.00000682,0.00000611,0.00000656,34153.51971944,0.2177225939839992
1652832000,2022-05-18 00:00:00,BCD/BTC,0.00000647,0.00000681,0.00000626,0.00000639,81954.27512092,0.5361478425779204
1652745600,2022-05-17 00:00:00,BCD/BTC,0.00000642,0.00000682,0.00000622,0.00000649,93023.91189315,0.5949638103197482
1652659200,2022-05-16 00:00:00,BCD/BTC,0.0000063,0.00000669,0.00000589,0.00000628,86586.35162961,0.5508433528636074
1652572800,2022-05-15 00:00:00,BCD/BTC,0.00000644,0.00000651,0.00000598,0.00000615,111962.84500821,0.7005622378958069
1652486400,2022-05-14 00:00:00,BCD/BTC,0.00000613,0.00000651,0.00000564,0.00000643,198898.58689704,1.2475237968667235
1652400000,2022-05-13 00:00:00,BCD/BTC,0.00000554,0.00000695,0.00000553,0.00000613,277732.6125414,1.6602306711599402
1652313600,2022-05-12 00:00:00,BCD/BTC,0.00000622,0.00000641,0.00000532,0.00000553,169150.17891146,0.9795348163446182
1652227200,2022-05-11 00:00:00,BCD/BTC,0.00000695,0.00000709,0.00000568,0.00000622,294578.19065272,1.8774425410509896
1652140800,2022-05-10 00:00:00,BCD/BTC,0.00000694,0.00000738,0.00000646,0.00000672,184867.04982423,1.2877422418039084
1652054400,2022-05-09 00:00:00,BCD/BTC,0.00000789,0.0000079,0.00000627,0.00000683,162496.50397011,1.140125773235718
1651968000,2022-05-08 00:00:00,BCD/BTC,0.00000763,0.00000789,0.00000719,0.00000767,82568.22646885,0.6166791455268539
1651881600,2022-05-07 00:00:00,BCD/BTC,0.00000703,0.0000084,0.00000703,0.00000747,133726.37569626,1.0367467415196908
1651795200,2022-05-06 00:00:00,BCD/BTC,0.00000719,0.00000764,0.00000665,0.00000705,110211.4628002,0.7750985401368976
1651708800,2022-05-05 00:00:00,BCD/BTC,0.00000782,0.00000808,0.00000688,0.00000701,130557.28115804,0.9585327362627428
1651622400,2022-05-04 00:00:00,BCD/BTC,0.00000702,0.0000085,0.00000678,0.00000802,215843.2562239,1.6613934733098034
1651536000,2022-05-03 00:00:00,BCD/BTC,0.00000651,0.00000791,0.00000646,0.00000706,357323.14438863,2.6276792850553998
1651449600,2022-05-02 00:00:00,BCD/BTC,0.0000055,0.00000715,0.00000528,0.00000636,239531.72354157,1.4220680934303174
1651363200,2022-05-01 00:00:00,BCD/BTC,0.00000618,0.00000633,0.00000531,0.00000547,218853.59861354,1.2826171872667007
1651276800,2022-04-30 00:00:00,BCD/BTC,0.00000712,0.00000714,0.00000605,0.00000618,92948.82777181,0.6255451172378156
1651190400,2022-04-29 00:00:00,BCD/BTC,0.00000776,0.00000809,0.00000706,0.00000712,70781.07877395,0.5359606439738116
1651104000,2022-04-28 00:00:00,BCD/BTC,0.00000792,0.00000835,0.00000771,0.00000777,42280.40934013,0.3356650059928971
1651017600,2022-04-27 00:00:00,BCD/BTC,0.00000848,0.00000874,0.00000771,0.00000792,52794.59958203,0.4399442983189701
1650931200,2022-04-26 00:00:00,BCD/BTC,0.00000884,0.00000909,0.00000821,0.00000858,38382.73692805,0.3300234737590035
1650844800,2022-04-25 00:00:00,BCD/BTC,0.00000938,0.00000938,0.00000851,0.00000898,116892.89982743,1.0256336927248386
1650758400,2022-04-24 00:00:00,BCD/BTC,0.00000956,0.00001059,0.00000913,0.00000929,129756.14417204,1.2528197768176978
1650672000,2022-04-23 00:00:00,BCD/BTC,0.00000987,0.00000988,0.00000914,0.00000964,17433.18083804,0.1682683739138416
1650585600,2022-04-22 00:00:00,BCD/BTC,0.00000997,0.0000105,0.00000939,0.00000974,85246.76622648,0.8396464902056783
1650499200,2022-04-21 00:00:00,BCD/BTC,0.00001072,0.00001084,0.00000967,0.00001003,51138.42039233,0.5165303524057646
1650412800,2022-04-20 00:00:00,BCD/BTC,0.00001111,0.00001121,0.00001038,0.00001057,60591.25265561,0.6591179076296569
1650326400,2022-04-19 00:00:00,BCD/BTC,0.00001183,0.00001197,0.00001002,0.00001112,85112.65264726,0.9605478442187333
1650240000,2022-04-18 00:00:00,BCD/BTC,0.00001226,0.00001234,0.00001158,0.00001164,47931.08078592,0.5694970438359424
1650153600,2022-04-17 00:00:00,BCD/BTC,0.00001266,0.0000129,0.00001202,0.00001244,24047.01756395,0.2991643494666401
1650067200,2022-04-16 00:00:00,BCD/BTC,0.00001295,0.00001303,0.00001201,0.00001254,29036.88159855,0.3669635214326482
1649980800,2022-04-15 00:00:00,BCD/BTC,0.000013,0.00001322,0.00001247,0.00001293,24895.08520835,0.3237836402539695
1649894400,2022-04-14 00:00:00,BCD/BTC,0.0000133,0.00001349,0.00001297,0.00001307,33118.94555522,0.4379720756454996
1649808000,2022-04-13 00:00:00,BCD/BTC,0.00001358,0.00001372,0.00001321,0.0000133,22569.83862992,0.3036720638274784
1649721600,2022-04-12 00:00:00,BCD/BTC,0.00001335,0.00001362,0.0000132,0.00001348,31295.46774006,0.4185892114868646
1649635200,2022-04-11 00:00:00,BCD/BTC,0.00001344,0.00001344,0.00001288,0.00001329,36153.93521995,0.4768340541969485
1649548800,2022-04-10 00:00:00,BCD/BTC,0.00001349,0.00001364,0.00001325,0.00001333,18573.2982,0.249592151909
1649462400,2022-04-09 00:00:00,BCD/BTC,0.00001358,0.00001373,0.00001341,0.00001341,17517.70576071,0.2378422202569057
1649376000,2022-04-08 00:00:00,BCD/BTC,0.00001339,0.00001357,0.0000132,0.00001349,29702.03349863,0.3974226267253567
1649289600,2022-04-07 00:00:00,BCD/BTC,0.00001268,0.00001339,0.00001257,0.00001339,33855.38324242,0.4417542802029526
1649203200,2022-04-06 00:00:00,BCD/BTC,0.00001321,0.00001322,0.0000127,0.00001274,36408.77264259,0.471803085522777
1649116800,2022-04-05 00:00:00,BCD/BTC,0.00001306,0.00001345,0.00001301,0.00001311,34020.26734111,0.4500410663167932
1649030400,2022-04-04 00:00:00,BCD/BTC,0.00001313,0.00001331,0.00001301,0.00001313,25237.88961597,0.3317075757909132
1648944000,2022-04-03 00:00:00,BCD/BTC,0.00001338,0.00001349,0.00001292,0.00001313,22275.69371912,0.2934638619366222
1648857600,2022-04-02 00:00:00,BCD/BTC,0.00001326,0.00001363,0.00001286,0.0000133,55921.91784695,0.7410852763956908
1648771200,2022-04-01 00:00:00,BCD/BTC,0.00001366,0.00001374,0.00001288,0.00001327,27793.10578097,0.3674150390378589
1648684800,2022-03-31 00:00:00,BCD/BTC,0.00001324,0.00001392,0.00001301,0.00001349,40270.12669035,0.5431092298745091
1648598400,2022-03-30 00:00:00,BCD/BTC,0.00001342,0.00001359,0.0000128,0.00001324,18224.78071116,0.239380894172899
1648512000,2022-03-29 00:00:00,BCD/BTC,0.00001357,0.00001384,0.00001306,0.00001349,33375.87604138,0.4466908522725615
1648425600,2022-03-28 00:00:00,BCD/BTC,0.00001259,0.00001394,0.00001259,0.00001357,64522.9809366,0.8594075696796317
1648339200,2022-03-27 00:00:00,BCD/BTC,0.00001265,0.00001309,0.00001251,0.00001274,54284.96880268,0.6961087260059486
1648252800,2022-03-26 00:00:00,BCD/BTC,0.00001268,0.00001288,0.0000125,0.00001265,26000.68183239,0.3294006343059128
1648166400,2022-03-25 00:00:00,BCD/BTC,0.0000127,0.00001281,0.00001228,0.00001268,18773.37711898,0.2362232448779072
1648080000,2022-03-24 00:00:00,BCD/BTC,0.00001265,0.00001301,0.0000126,0.00001271,30976.61050991,0.3960986008645741
1647993600,2022-03-23 00:00:00,BCD/BTC,0.00001253,0.00001314,0.00001242,0.0000126,58526.71994802,0.7478973235106785
1647907200,2022-03-22 00:00:00,BCD/BTC,0.00001305,0.00001309,0.00001226,0.00001253,93842.8038882,1.192400843363954
1647820800,2022-03-21 00:00:00,BCD/BTC,0.00001303,0.00001337,0.00001275,0.00001296,101760.70288572,1.3270074000994478
1647734400,2022-03-20 00:00:00,BCD/BTC,0.00001284,0.00001307,0.0000126,0.00001291,48699.6805225,0.62389742185325
1647648000,2022-03-19 00:00:00,BCD/BTC,0.00001306,0.00001309,0.00001277,0.00001283,86083.04087884,1.1148573312467892
1647561600,2022-03-18 00:00:00,BCD/BTC,0.00001343,0.000014,0.00001284,0.00001313,179031.19043412,2.4016871112851387
1647475200,2022-03-17 00:00:00,BCD/BTC,0.00001279,0.00001731,0.00001249,0.00001354,242245.31744495,3.5678160650158297
1647388800,2022-03-16 00:00:00,BCD/BTC,0.00001264,0.00001299,0.00001237,0.00001272,59079.67849453,0.7497218188514908
1647302400,2022-03-15 00:00:00,BCD/BTC,0.00001282,0.00001397,0.00001249,0.00001254,130203.72439656,1.7067764577757886
1647216000,2022-03-14 00:00:00,BCD/BTC,0.00001351,0.0000145,0.00001275,0.00001293,141820.88672239,1.9479275267730132
1647129600,2022-03-13 00:00:00,BCD/BTC,0.00001338,0.0000142,0.00001324,0.00001352,58276.87427962,0.8074577681696462
1647043200,2022-03-12 00:00:00,BCD/BTC,0.00001333,0.00001398,0.00001308,0.00001338,9793.6831159,0.1308954030418642
1646956800,2022-03-11 00:00:00,BCD/BTC,0.00001326,0.00001349,0.00001305,0.00001327,53545.29710263,0.7098321787519001
1646870400,2022-03-10 00:00:00,BCD/BTC,0.00001319,0.00001423,0.00001276,0.00001326,158913.65117053,2.1587217056441177
1646784000,2022-03-09 00:00:00,BCD/BTC,0.00001336,0.00001426,0.00001274,0.00001319,170189.38723293,2.3202540975749206
1646697600,2022-03-08 00:00:00,BCD/BTC,0.00001391,0.00001407,0.00001201,0.00001336,144757.56441556,1.9507076768335005
1646611200,2022-03-07 00:00:00,BCD/BTC,0.00001469,0.00001595,0.00001352,0.00001391,152271.31590558,2.2631007081791029
1646524800,2022-03-06 00:00:00,BCD/BTC,0.00001532,0.00001547,0.00001435,0.00001469,89984.39688381,1.3497125568467269
1646438400,2022-03-05 00:00:00,BCD/BTC,0.00001618,0.00001702,0.00001492,0.00001525,67392.01191789,1.0385532508895421
1646352000,2022-03-04 00:00:00,BCD/BTC,0.00001518,0.0000179,0.00001475,0.00001597,150136.10790374,2.3621980418914923
1646265600,2022-03-03 00:00:00,BCD/BTC,0.00001508,0.00001544,0.00001413,0.00001517,88427.88029345,1.3244596014487814
1646179200,2022-03-02 00:00:00,BCD/BTC,0.00001608,0.00001777,0.00001433,0.00001524,141438.59282039,2.2109958967148835
1646092800,2022-03-01 00:00:00,BCD/BTC,0.00001933,0.00001952,0.0000149,0.00001622,332685.50932051,5.4020359137339338
1646006400,2022-02-28 00:00:00,BCD/BTC,0.00001995,0.00001998,0.00001865,0.00001947,6935.31459719,0.1332708816888051
1645920000,2022-02-27 00:00:00,BCD/BTC,0.00002015,0.00002157,0.00001926,0.00001995,10198.99585694,0.2022075102615762
1645833600,2022-02-26 00:00:00,BCD/BTC,0.00001994,0.00002055,0.00001994,0.00002006,8340.49185726,0.1687425753545638
1645747200,2022-02-25 00:00:00,BCD/BTC,0.00001977,0.00001993,0.00001894,0.00001973,6374.79532892,0.1247789098348076
1645660800,2022-02-24 00:00:00,BCD/BTC,0.00002084,0.00002104,0.00001921,0.00001972,39068.1846,0.777434192991
1645574400,2022-02-23 00:00:00,BCD/BTC,0.00002039,0.00002111,0.00002,0.00002095,10296.82403045,0.2132980245047995
1645488000,2022-02-22 00:00:00,BCD/BTC,0.00002122,0.00002455,0.00001994,0.00002053,137148.20723507,2.8916234554043668
1645401600,2022-02-21 00:00:00,BCD/BTC,0.00002212,0.00002258,0.000021,0.000021,34505.27537154,0.7480050731396298
1645315200,2022-02-20 00:00:00,BCD/BTC,0.00002124,0.0000251,0.00002019,0.00002224,36039.72640878,0.7711871654708378
1645228800,2022-02-19 00:00:00,BCD/BTC,0.00002164,0.00002181,0.00002073,0.00002101,3927.85907592,0.0840362060475489
1645142400,2022-02-18 00:00:00,BCD/BTC,0.00002149,0.00002332,0.0000214,0.00002154,11407.93459411,0.2527136935486489
1645056000,2022-02-17 00:00:00,BCD/BTC,0.00002149,0.00002166,0.00002,0.00002141,70386.99878407,1.4474885064345562
