https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ONG
1661990400000,2022-09-01 00:00:00,ONG/BTC,1.825e-05,1.853e-05,1.765e-05,1.795e-05,0.8506273019270875,47388.70762825
1661904000000,2022-08-31 00:00:00,ONG/BTC,1.816e-05,1.852e-05,1.767e-05,1.846e-05,0.8622386788977832,46708.48748092
1661817600000,2022-08-30 00:00:00,ONG/BTC,1.783e-05,1.919e-05,1.782e-05,1.823e-05,0.8856440013995603,48581.67862861
1661731200000,2022-08-29 00:00:00,ONG/BTC,1.775e-05,1.896e-05,1.751e-05,1.785e-05,0.8551643139330269,47908.36492622
1661644800000,2022-08-28 00:00:00,ONG/BTC,1.774e-05,1.795e-05,1.755e-05,1.78e-05,0.8679279999999999,48760
1661558400000,2022-08-27 00:00:00,ONG/BTC,1.748e-05,1.844e-05,1.734e-05,1.771e-05,0.8829528251396546,49856.17307395
1661472000000,2022-08-26 00:00:00,ONG/BTC,1.772e-05,1.827e-05,1.724e-05,1.746e-05,0.8909838,51030
1661385600000,2022-08-25 00:00:00,ONG/BTC,1.743e-05,1.885e-05,1.734e-05,1.776e-05,0.9051350513054688,50964.81144738
1661299200000,2022-08-24 00:00:00,ONG/BTC,1.731e-05,1.891e-05,1.718e-05,1.743e-05,0.8833580677760223,50680.32517361
1661212800000,2022-08-23 00:00:00,ONG/BTC,1.723e-05,1.852e-05,1.702e-05,1.733e-05,0.8450108,48760
1661126400000,2022-08-22 00:00:00,ONG/BTC,1.786e-05,1.786e-05,1.751e-05,1.751e-05,0.0488529,2790
1661040000000,2022-08-21 00:00:00,ONG/BTC,1.752e-05,1.769e-05,1.739e-05,1.769e-05,0.9092659999999999,51400
1660953600000,2022-08-20 00:00:00,ONG/BTC,1.771e-05,1.896e-05,1.737e-05,1.762e-05,0.8357166,47430
1660867200000,2022-08-19 00:00:00,ONG/BTC,1.833e-05,1.88e-05,1.704e-05,1.781e-05,0.8636284878787501,48491.21212121
1660780800000,2022-08-18 00:00:00,ONG/BTC,1.876e-05,1.938e-05,1.837e-05,1.837e-05,0.93523507,50911.0
1660694400000,2022-08-17 00:00:00,ONG/BTC,1.918e-05,2.03e-05,1.865e-05,1.887e-05,0.9681260264259082,51305.03584663
1660608000000,2022-08-16 00:00:00,ONG/BTC,1.956e-05,2.055e-05,1.852e-05,1.914e-05,0.9516929677642728,49722.72558852
1660521600000,2022-08-15 00:00:00,ONG/BTC,1.865e-05,1.921e-05,1.832e-05,1.87e-05,0.9918480000000001,53040.0
1660435200000,2022-08-14 00:00:00,ONG/BTC,1.89e-05,1.891e-05,1.855e-05,1.874e-05,0.9253812,49380
1660348800000,2022-08-13 00:00:00,ONG/BTC,1.883e-05,1.9e-05,1.853e-05,1.892e-05,0.9866779999999999,52150
1660262400000,2022-08-12 00:00:00,ONG/BTC,1.898e-05,1.933e-05,1.859e-05,1.895e-05,0.9863475,52050
1660176000000,2022-08-11 00:00:00,ONG/BTC,1.854e-05,1.923e-05,1.826e-05,1.9e-05,0.8988900000000001,47310
1660089600000,2022-08-10 00:00:00,ONG/BTC,1.811e-05,1.919e-05,1.811e-05,1.861e-05,0.7615212,40920
1660003200000,2022-08-09 00:00:00,ONG/BTC,1.877e-05,1.877e-05,1.865e-05,1.871e-05,0.045091099999999995,2410
1659916800000,2022-08-08 00:00:00,ONG/BTC,1.903e-05,1.938e-05,1.843e-05,1.878e-05,0.912708,48600
1659830400000,2022-08-07 00:00:00,ONG/BTC,1.923e-05,1.958e-05,1.904e-05,1.919e-05,0.980819335193973,51110.9606667
1659744000000,2022-08-06 00:00:00,ONG/BTC,1.917e-05,1.946e-05,1.893e-05,1.939e-05,0.9055129999999999,46700
1659657600000,2022-08-05 00:00:00,ONG/BTC,1.87e-05,1.975e-05,1.769e-05,1.922e-05,0.9325543999999999,48520
1659571200000,2022-08-04 00:00:00,ONG/BTC,1.827e-05,1.925e-05,1.819e-05,1.874e-05,0.9338329400000001,49831
1659484800000,2022-08-03 00:00:00,ONG/BTC,1.868e-05,1.893e-05,1.801e-05,1.835e-05,0.934670646816429,50935.73007174
1659398400000,2022-08-02 00:00:00,ONG/BTC,1.91e-05,1.915e-05,1.766e-05,1.871e-05,0.8793700311708599,47000.001666
1659312000000,2022-08-01 00:00:00,ONG/BTC,1.772e-05,1.955e-05,1.772e-05,1.955e-05,0.9385040706766786,48005.32330827
1659225600000,2022-07-31 00:00:00,ONG/BTC,1.717e-05,1.935e-05,1.692e-05,1.853e-05,0.9396168983136837,50707.87362729
1659139200000,2022-07-30 00:00:00,ONG/BTC,1.708e-05,1.715e-05,1.663e-05,1.706e-05,0.8109463323,47534.955
1659052800000,2022-07-29 00:00:00,ONG/BTC,1.695e-05,1.737e-05,1.556e-05,1.707e-05,0.8891261503740613,52087.06211916
1658966400000,2022-07-28 00:00:00,ONG/BTC,1.653e-05,1.706e-05,1.469e-05,1.706e-05,0.8719707293244842,51112.00054657
1658880000000,2022-07-27 00:00:00,ONG/BTC,1.582e-05,1.69e-05,1.532e-05,1.669e-05,0.5709042574085653,34206.36653137
1658793600000,2022-07-26 00:00:00,ONG/BTC,1.575e-05,1.689e-05,1.467e-05,1.689e-05,0.6756839733006936,40004.97177624
1658707200000,2022-07-25 00:00:00,ONG/BTC,1.615e-05,1.688e-05,1.465e-05,1.573e-05,0.4549907492944242,28925.03174154
1658620800000,2022-07-24 00:00:00,ONG/BTC,1.624e-05,1.74e-05,1.4e-05,1.559e-05,0.8188141850237376,52521.75657625
1658534400000,2022-07-23 00:00:00,ONG/BTC,1.654e-05,1.697e-05,1.532e-05,1.623e-05,0.8487815222448303,52297.07469161
1658448000000,2022-07-22 00:00:00,ONG/BTC,1.647e-05,1.695e-05,1.632e-05,1.663e-05,0.8063985112094149,48490.5899705
1658361600000,2022-07-21 00:00:00,ONG/BTC,1.64e-05,1.669e-05,1.616e-05,1.636e-05,0.8077891149306151,49375.86277082
1658275200000,2022-07-20 00:00:00,ONG/BTC,1.669e-05,1.694e-05,1.616e-05,1.632e-05,0.7911544437424032,48477.60071951
1658188800000,2022-07-19 00:00:00,ONG/BTC,1.672e-05,1.777e-05,1.534e-05,1.658e-05,0.8714865779451049,52562.51977956
1658102400000,2022-07-18 00:00:00,ONG/BTC,1.697e-05,1.707e-05,1.638e-05,1.67e-05,0.8151269999999999,48810
1658016000000,2022-07-17 00:00:00,ONG/BTC,1.658e-05,1.729e-05,1.645e-05,1.704e-05,0.8249063999999999,48410
1657929600000,2022-07-16 00:00:00,ONG/BTC,1.732e-05,1.743e-05,1.652e-05,1.675e-05,0.826445,49340
1657843200000,2022-07-15 00:00:00,ONG/BTC,1.659e-05,1.733e-05,1.645e-05,1.712e-05,0.8008736,46780
1657756800000,2022-07-14 00:00:00,ONG/BTC,1.664e-05,1.73e-05,1.644e-05,1.702e-05,0.8205342,48210
1657670400000,2022-07-13 00:00:00,ONG/BTC,1.766e-05,1.766e-05,1.658e-05,1.677e-05,0.81252327,48451
1657584000000,2022-07-12 00:00:00,ONG/BTC,1.733e-05,1.795e-05,1.717e-05,1.751e-05,0.8854807,50570
1657497600000,2022-07-11 00:00:00,ONG/BTC,1.77e-05,1.797e-05,1.727e-05,1.754e-05,0.8273618,47170
1657411200000,2022-07-10 00:00:00,ONG/BTC,1.789e-05,1.813e-05,1.733e-05,1.79e-05,0.9105730000000001,50870
1657324800000,2022-07-09 00:00:00,ONG/BTC,1.731e-05,1.817e-05,1.727e-05,1.763e-05,0.7436334,42180
1657238400000,2022-07-08 00:00:00,ONG/BTC,1.735e-05,1.789e-05,1.711e-05,1.734e-05,0.8806986,50790
1657152000000,2022-07-07 00:00:00,ONG/BTC,1.772e-05,1.787e-05,1.715e-05,1.738e-05,0.8483178,48810
1657065600000,2022-07-06 00:00:00,ONG/BTC,1.781e-05,1.808e-05,1.733e-05,1.744e-05,0.7701504,44160
1656979200000,2022-07-05 00:00:00,ONG/BTC,1.836e-05,1.898e-05,1.763e-05,1.791e-05,0.899480357629885,50222.24219039
1656892800000,2022-07-04 00:00:00,ONG/BTC,1.811e-05,1.855e-05,1.805e-05,1.842e-05,0.847726886845626,46022.0894053
1656806400000,2022-07-03 00:00:00,ONG/BTC,1.806e-05,1.822e-05,1.803e-05,1.811e-05,0.8841302000000001,48820
1656720000000,2022-07-02 00:00:00,ONG/BTC,1.816e-05,1.838e-05,1.803e-05,1.808e-05,0.8345728,46160
1656633600000,2022-07-01 00:00:00,ONG/BTC,1.865e-05,1.921e-05,1.737e-05,1.82e-05,0.79062746854,43441.0697
1656547200000,2022-06-30 00:00:00,ONG/BTC,1.717e-05,1.895e-05,1.701e-05,1.804e-05,0.837056,46400
1656460800000,2022-06-29 00:00:00,ONG/BTC,1.897e-05,1.928e-05,1.713e-05,1.756e-05,0.876244,49900
1656374400000,2022-06-28 00:00:00,ONG/BTC,1.762e-05,1.81e-05,1.729e-05,1.734e-05,0.0254898,1470
1656288000000,2022-06-27 00:00:00,ONG/BTC,1.897e-05,1.927e-05,1.709e-05,1.875e-05,0.8998124999999999,47990
1656201600000,2022-06-26 00:00:00,ONG/BTC,1.837e-05,1.928e-05,1.712e-05,1.927e-05,0.8954769,46470
1656115200000,2022-06-25 00:00:00,ONG/BTC,1.753e-05,1.866e-05,1.707e-05,1.81e-05,0.916041,50610
1656028800000,2022-06-24 00:00:00,ONG/BTC,1.726e-05,1.844e-05,1.654e-05,1.756e-05,0.8472009213457016,48246.06613586
1655942400000,2022-06-23 00:00:00,ONG/BTC,1.668e-05,1.975e-05,1.6e-05,1.717e-05,0.7732342233244206,45034.02581971
1655856000000,2022-06-22 00:00:00,ONG/BTC,1.677e-05,1.741e-05,1.601e-05,1.691e-05,0.7944663592854152,46982.04371883
1655769600000,2022-06-21 00:00:00,ONG/BTC,1.7e-05,1.721e-05,1.635e-05,1.702e-05,0.8215565049314217,48270.06491959
1655683200000,2022-06-20 00:00:00,ONG/BTC,1.66e-05,1.72e-05,1.64e-05,1.703e-05,0.8147152000000001,47840
1655596800000,2022-06-19 00:00:00,ONG/BTC,1.698e-05,1.782e-05,1.642e-05,1.668e-05,0.8250637890361655,49464.25593742
1655510400000,2022-06-18 00:00:00,ONG/BTC,1.71e-05,1.734e-05,1.652e-05,1.719e-05,0.8225415,47850
1655424000000,2022-06-17 00:00:00,ONG/BTC,1.713e-05,1.73e-05,1.655e-05,1.722e-05,0.8150226,47330
1655337600000,2022-06-16 00:00:00,ONG/BTC,1.58e-05,1.727e-05,1.551e-05,1.694e-05,0.7186627132160323,42424.00904463
1655251200000,2022-06-15 00:00:00,ONG/BTC,1.588e-05,1.629e-05,1.562e-05,1.583e-05,0.7709368299999999,48701
1655164800000,2022-06-14 00:00:00,ONG/BTC,1.572e-05,1.609e-05,1.533e-05,1.576e-05,0.7788593980606481,49420.0125673
1655078400000,2022-06-13 00:00:00,ONG/BTC,1.576e-05,1.6e-05,1.562e-05,1.589e-05,0.7542983,47470
1654992000000,2022-06-12 00:00:00,ONG/BTC,1.614e-05,1.651e-05,1.533e-05,1.577e-05,0.7790835240044479,49402.88674727
1654905600000,2022-06-11 00:00:00,ONG/BTC,1.634e-05,1.651e-05,1.533e-05,1.631e-05,0.7703353090605523,47230.85892462
1654819200000,2022-06-10 00:00:00,ONG/BTC,1.616e-05,1.701e-05,1.584e-05,1.647e-05,0.7918575280951617,48078.78130511
1654732800000,2022-06-09 00:00:00,ONG/BTC,1.609e-05,1.703e-05,1.584e-05,1.614e-05,0.7797234000000001,48310
1654646400000,2022-06-08 00:00:00,ONG/BTC,1.653e-05,1.849e-05,1.53e-05,1.61e-05,0.7693901057048079,47788.20532328
1654560000000,2022-06-07 00:00:00,ONG/BTC,1.689e-05,1.806e-05,1.578e-05,1.646e-05,0.77679201520035,47192.7105225
1654473600000,2022-06-06 00:00:00,ONG/BTC,1.549e-05,2.442e-05,1.426e-05,1.788e-05,0.9096968543873377,50877.90013352
1654387200000,2022-06-05 00:00:00,ONG/BTC,1.463e-05,1.562e-05,1.452e-05,1.544e-05,0.7671277536000001,49684.44
1654300800000,2022-06-04 00:00:00,ONG/BTC,1.47e-05,1.483e-05,1.452e-05,1.47e-05,0.705747,48010
1654214400000,2022-06-03 00:00:00,ONG/BTC,1.477e-05,1.486e-05,1.451e-05,1.474e-05,0.6983811999999999,47380
1654128000000,2022-06-02 00:00:00,ONG/BTC,1.511e-05,1.513e-05,1.46e-05,1.48e-05,0.715063934464636,48315.13070707
1654041600000,2022-06-01 00:00:00,ONG/BTC,1.51e-05,1.513e-05,1.509e-05,1.511e-05,0.7316262,48420
1653955200000,2022-05-31 00:00:00,ONG/BTC,1.51e-05,1.513e-05,1.507e-05,1.511e-05,0.6902541134,45681.94
1653868800000,2022-05-30 00:00:00,ONG/BTC,1.51e-05,1.513e-05,1.509e-05,1.511e-05,0.7320795,48450
1653782400000,2022-05-29 00:00:00,ONG/BTC,1.512e-05,1.513e-05,1.509e-05,1.512e-05,0.728784,48200
1653696000000,2022-05-28 00:00:00,ONG/BTC,1.516e-05,1.545e-05,1.499e-05,1.512e-05,0.7628039999999999,50450
1653609600000,2022-05-27 00:00:00,ONG/BTC,1.51e-05,1.518e-05,1.506e-05,1.51e-05,0.71876,47600
1653523200000,2022-05-26 00:00:00,ONG/BTC,1.536e-05,1.538e-05,1.483e-05,1.515e-05,0.7185645,47430
1653436800000,2022-05-25 00:00:00,ONG/BTC,1.523e-05,1.541e-05,1.476e-05,1.526e-05,0.4718392,30920
1652918400000,2022-05-19 00:00:00,ONG/BTC,1.545e-05,1.545e-05,1.545e-05,1.545e-05,0.000309,20
1652832000000,2022-05-18 00:00:00,ONG/BTC,1.45e-05,1.45e-05,1.43e-05,1.43e-05,0.000838179259918,58.61393426
1652659200000,2022-05-16 00:00:00,ONG/BTC,1.45e-05,1.45e-05,1.45e-05,1.45e-05,0.0002902303267,20.0158846
1652486400000,2022-05-14 00:00:00,ONG/BTC,1.501e-05,1.501e-05,1.45e-05,1.45e-05,0.003430238630155,236.56818139
1652313600000,2022-05-12 00:00:00,ONG/BTC,1.561e-05,1.561e-05,1.504e-05,1.504e-05,0.0001688971915584,11.22986646
1652227200000,2022-05-11 00:00:00,ONG/BTC,1.695e-05,1.696e-05,1.561e-05,1.696e-05,0.009218538538624001,543.5459044
1651881600000,2022-05-07 00:00:00,ONG/BTC,1.707e-05,1.707e-05,1.695e-05,1.695e-05,0.001154693815872,68.12352896
1651795200000,2022-05-06 00:00:00,ONG/BTC,1.702e-05,1.702e-05,1.702e-05,1.702e-05,0.000269210374516,15.8172958
1651708800000,2022-05-05 00:00:00,ONG/BTC,1.707e-05,1.707e-05,1.702e-05,1.702e-05,0.0005881761699465999,34.55794183
1651622400000,2022-05-04 00:00:00,ONG/BTC,1.707e-05,1.707e-05,1.707e-05,1.707e-05,0.0013152521212035,77.05050505
1651104000000,2022-04-28 00:00:00,ONG/BTC,1.748e-05,1.748e-05,1.706e-05,1.706e-05,0.0005471104648835999,32.06978106
1651017600000,2022-04-27 00:00:00,ONG/BTC,1.797e-05,1.813e-05,1.785e-05,1.785e-05,0.000628828330872,35.22847792
1650931200000,2022-04-26 00:00:00,ONG/BTC,1.807e-05,1.807e-05,1.807e-05,1.807e-05,0.00019966319757020002,11.04942986
1650844800000,2022-04-25 00:00:00,ONG/BTC,1.826e-05,1.826e-05,1.786e-05,1.786e-05,0.00039941958637459995,22.36391861
1650672000000,2022-04-23 00:00:00,ONG/BTC,1.75e-05,1.75e-05,1.701e-05,1.701e-05,0.0017411495902416002,102.36035216
1649376000000,2022-04-08 00:00:00,ONG/BTC,1.71e-05,1.71e-05,1.708e-05,1.708e-05,0.0031758096908524,185.93733553
1649203200000,2022-04-06 00:00:00,ONG/BTC,1.95e-05,1.99e-05,1.695e-05,1.71e-05,0.0025700828219549997,150.29724105
