https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PLAY,Volume BTC
1661558400,2022-08-27 00:00:00,PLAY/BTC,0.0000001836,0.0000001862,0.0000001762,0.0000001777,2828710.7588,0.51503831661899
1661472000,2022-08-26 00:00:00,PLAY/BTC,0.0000001966,0.0000002043,0.0000001834,0.0000001849,2742912.2643,0.5292204079052
1661385600,2022-08-25 00:00:00,PLAY/BTC,0.0000002028,0.0000002107,0.0000001948,0.0000001977,2332883.115,0.47283990851778
1661299200,2022-08-24 00:00:00,PLAY/BTC,0.0000001993,0.0000002259,0.0000001982,0.0000002042,2575095.4194,0.53237236060567
1661212800,2022-08-23 00:00:00,PLAY/BTC,0.000000182,0.000000242,0.000000174,0.0000002011,4131371.2805,0.85581067325839
1661126400,2022-08-22 00:00:00,PLAY/BTC,0.0000001496,0.0000002459,0.0000001473,0.0000001831,4762661.9052,0.83528561363149
1661040000,2022-08-21 00:00:00,PLAY/BTC,0.0000001672,0.0000001713,0.0000001495,0.0000001502,3466314.1393,0.55049914191702
1660953600,2022-08-20 00:00:00,PLAY/BTC,0.0000001297,0.0000001701,0.0000001287,0.0000001689,4846799.886,0.72077294339378
1660867200,2022-08-19 00:00:00,PLAY/BTC,0.0000001452,0.0000001459,0.0000001249,0.0000001308,4837959.8725,0.6331612733553
1660780800,2022-08-18 00:00:00,PLAY/BTC,0.000000125,0.00000017,0.0000001241,0.0000001454,23504033.4389,3.16750471920774
1660694400,2022-08-17 00:00:00,PLAY/BTC,0.0000001358,0.00000014,0.0000001212,0.0000001259,33232161.62,4.43019817359629
1660608000,2022-08-16 00:00:00,PLAY/BTC,0.0000001196,0.000000139,0.0000001168,0.0000001367,37624042.8492,4.69223938987984
1660521600,2022-08-15 00:00:00,PLAY/BTC,0.0000001287,0.0000001318,0.0000001156,0.0000001201,24304179.0775,2.97844453633942
1660435200,2022-08-14 00:00:00,PLAY/BTC,0.0000001343,0.0000001402,0.0000001287,0.0000001309,3824460.4356,0.51637759067991
1660348800,2022-08-13 00:00:00,PLAY/BTC,0.0000001411,0.0000001443,0.00000013,0.0000001353,23101182.4223,3.18582206878712
1660262400,2022-08-12 00:00:00,PLAY/BTC,0.0000001449,0.0000001472,0.0000001352,0.0000001391,23804190.7272,3.42050873686236
1660176000,2022-08-11 00:00:00,PLAY/BTC,0.0000001492,0.0000001496,0.0000001444,0.0000001461,16181106.7001,2.37439313453685
1660089600,2022-08-10 00:00:00,PLAY/BTC,0.0000001435,0.00000015,0.0000001433,0.0000001494,3125780.6226,0.45529949125754
1660003200,2022-08-09 00:00:00,PLAY/BTC,0.0000001433,0.0000001504,0.0000001429,0.0000001449,2753278.5657,0.40301269787144
1659916800,2022-08-08 00:00:00,PLAY/BTC,0.0000001432,0.000000148,0.0000001426,0.0000001447,7024846.4179,1.01915898377685
1659830400,2022-08-07 00:00:00,PLAY/BTC,0.0000001433,0.0000001503,0.0000001379,0.0000001444,19031696.5439,2.76653869789346
1659744000,2022-08-06 00:00:00,PLAY/BTC,0.0000001478,0.0000001504,0.0000001422,0.0000001447,19434448.7978,2.8468750692557
1659657600,2022-08-05 00:00:00,PLAY/BTC,0.0000001429,0.0000001504,0.0000001418,0.0000001493,19984650.2478,2.90882950200317
1659571200,2022-08-04 00:00:00,PLAY/BTC,0.0000001476,0.000000151,0.0000001414,0.0000001438,20621937.3165,3.02877500851668
1659484800,2022-08-03 00:00:00,PLAY/BTC,0.0000001448,0.0000001509,0.0000001423,0.0000001493,18653996.5676,2.74096688637322
1659398400,2022-08-02 00:00:00,PLAY/BTC,0.0000001476,0.0000001493,0.0000001445,0.0000001463,19373946.0543,2.83428333096878
1659312000,2022-08-01 00:00:00,PLAY/BTC,0.0000001418,0.0000001508,0.0000001414,0.0000001485,20347461.3308,2.99082806527681
1659225600,2022-07-31 00:00:00,PLAY/BTC,0.0000001479,0.0000001526,0.0000001415,0.0000001433,22221700.5381,3.27940678283562
1659139200,2022-07-30 00:00:00,PLAY/BTC,0.0000001406,0.0000001526,0.0000001293,0.000000148,19352820.216,2.82203805443208
1659052800,2022-07-29 00:00:00,PLAY/BTC,0.0000001459,0.0000001609,0.0000001378,0.0000001404,5192359.1394,0.77388699582251
1658966400,2022-07-28 00:00:00,PLAY/BTC,0.0000001431,0.0000001509,0.0000001414,0.0000001476,2964418.0305,0.43147657347399
1658880000,2022-07-27 00:00:00,PLAY/BTC,0.0000001427,0.0000001552,0.0000001382,0.0000001447,3776538.7754,0.54582605336974
1658793600,2022-07-26 00:00:00,PLAY/BTC,0.0000001384,0.0000001477,0.000000135,0.000000143,3567228.4029,0.50502162529587
1658707200,2022-07-25 00:00:00,PLAY/BTC,0.0000001539,0.0000001575,0.0000001368,0.0000001395,14893162.6183,2.15767676771911
1658620800,2022-07-24 00:00:00,PLAY/BTC,0.000000143,0.000000179,0.0000001429,0.0000001539,37983084.0778,5.6611545218076
1658534400,2022-07-23 00:00:00,PLAY/BTC,0.000000143,0.0000001462,0.0000001417,0.0000001437,35788202.4176,5.17753574235301
1658448000,2022-07-22 00:00:00,PLAY/BTC,0.0000001444,0.000000146,0.0000001322,0.0000001446,38921946.4458,5.50138174227314
1658361600,2022-07-21 00:00:00,PLAY/BTC,0.00000015,0.0000001525,0.000000143,0.000000145,32954478.6397,4.82184445342739
1658275200,2022-07-20 00:00:00,PLAY/BTC,0.0000001574,0.0000001599,0.0000001444,0.0000001513,27410915.5385,4.19218216455212
1658188800,2022-07-19 00:00:00,PLAY/BTC,0.0000001705,0.0000001748,0.0000001566,0.0000001585,32549529.34256908,5.409988631127123208
1658102400,2022-07-18 00:00:00,PLAY/BTC,0.000000155,0.0000001769,0.000000155,0.0000001727,33444715.1838,5.55007053754264
1658016000,2022-07-17 00:00:00,PLAY/BTC,0.000000151,0.0000001557,0.000000151,0.0000001554,35110585.84690871,5.420040985421578308
1657929600,2022-07-16 00:00:00,PLAY/BTC,0.0000001563,0.0000001616,0.0000001502,0.0000001517,32957940.55921719,5.089704104520839607
1657843200,2022-07-15 00:00:00,PLAY/BTC,0.0000001674,0.0000001732,0.0000001563,0.0000001582,32203327.17184498,5.391556447400298336
1657756800,2022-07-14 00:00:00,PLAY/BTC,0.000000167,0.0000001736,0.000000165,0.0000001688,34097816.58546467,5.716728042370226147
1657670400,2022-07-13 00:00:00,PLAY/BTC,0.0000001681,0.0000001722,0.000000165,0.0000001689,35738494.96377177,6.013473602704678413
1657584000,2022-07-12 00:00:00,PLAY/BTC,0.0000001755,0.0000001797,0.000000167,0.0000001678,35360214.2776,6.08166773263848
1657497600,2022-07-11 00:00:00,PLAY/BTC,0.0000001754,0.0000001867,0.0000001704,0.000000177,28720366.77435364,5.136145304226688496
1657411200,2022-07-10 00:00:00,PLAY/BTC,0.0000001805,0.0000001864,0.00000017,0.0000001755,13187864.8541,2.34284425280679
1657324800,2022-07-09 00:00:00,PLAY/BTC,0.0000001854,0.0000001974,0.00000018,0.0000001817,22269434.63781949,4.180535607990138806
1657238400,2022-07-08 00:00:00,PLAY/BTC,0.0000001796,0.000000196,0.000000169,0.0000001859,18395758.63196961,3.440166859475969822
1657152000,2022-07-07 00:00:00,PLAY/BTC,0.000000161,0.0000001801,0.0000001609,0.0000001797,22163666.44570458,3.771854575104738072
1657065600,2022-07-06 00:00:00,PLAY/BTC,0.0000001551,0.0000001801,0.0000001523,0.0000001638,26722379.88252233,4.342092796569645167
1656979200,2022-07-05 00:00:00,PLAY/BTC,0.0000001551,0.0000001801,0.0000001416,0.0000001561,18905181.11270167,2.978562628085174695
1656892800,2022-07-04 00:00:00,PLAY/BTC,0.0000001528,0.0000001582,0.0000001468,0.0000001551,282545.69134214,0.043806630740741216
1656806400,2022-07-03 00:00:00,PLAY/BTC,0.0000001626,0.0000001631,0.000000147,0.0000001567,1030201.5094298,0.160100200158586526
1656720000,2022-07-02 00:00:00,PLAY/BTC,0.0000001715,0.0000001724,0.000000153,0.0000001631,18950902.36052513,3.097853861293607798
1656633600,2022-07-01 00:00:00,PLAY/BTC,0.0000001667,0.0000001733,0.0000001651,0.0000001717,24515389.63461504,4.125612148495908692
1656547200,2022-06-30 00:00:00,PLAY/BTC,0.0000001765,0.0000001831,0.0000001615,0.0000001683,23682888.12741774,4.045037938454228386
1656460800,2022-06-29 00:00:00,PLAY/BTC,0.0000001831,0.0000001899,0.0000001765,0.0000001767,21703894.01446278,3.968908519676437976
1656374400,2022-06-28 00:00:00,PLAY/BTC,0.0000001837,0.000000195,0.00000018,0.0000001836,19547877.610391,3.643989776710258221
1656288000,2022-06-27 00:00:00,PLAY/BTC,0.0000001704,0.0000001845,0.0000001704,0.0000001837,17929224.71027858,3.231134295429009471
1656201600,2022-06-26 00:00:00,PLAY/BTC,0.0000001742,0.0000001868,0.000000165,0.0000001705,20338628.55706569,3.529383389819017123
1656115200,2022-06-25 00:00:00,PLAY/BTC,0.0000001683,0.0000001866,0.0000001679,0.0000001745,21807994.03371371,3.785173496143829152
1656028800,2022-06-24 00:00:00,PLAY/BTC,0.0000001615,0.000000177,0.0000001577,0.0000001686,14929568.47666433,2.478602125505497
1655942400,2022-06-23 00:00:00,PLAY/BTC,0.0000001639,0.0000001657,0.0000001609,0.0000001623,1431790.0602231,0.23432999411108919
1655856000,2022-06-22 00:00:00,PLAY/BTC,0.000000173,0.000000177,0.000000161,0.0000001646,3458735.21760252,0.587818642132467992
1655769600,2022-06-21 00:00:00,PLAY/BTC,0.0000001705,0.000000177,0.0000001612,0.0000001741,3363835.70692498,0.57523384034214909
1655683200,2022-06-20 00:00:00,PLAY/BTC,0.0000001705,0.0000001771,0.0000001606,0.0000001708,3786427.2036809,0.647487531451436964
1655596800,2022-06-19 00:00:00,PLAY/BTC,0.0000001743,0.0000001809,0.0000001705,0.0000001719,3094532.8820509,0.546210599855129164
1655510400,2022-06-18 00:00:00,PLAY/BTC,0.0000001706,0.000000184,0.0000001705,0.0000001758,4331563.27847547,0.769027698060416544
1655424000,2022-06-17 00:00:00,PLAY/BTC,0.000000182,0.0000001849,0.000000168,0.0000001718,4116967.87237304,0.736791663500917441
1655337600,2022-06-16 00:00:00,PLAY/BTC,0.0000001825,0.0000001904,0.0000001607,0.0000001835,4398722.1464,0.80262426842269522
1655251200,2022-06-15 00:00:00,PLAY/BTC,0.0000001927,0.0000002168,0.000000167,0.0000001837,5238550.22064568,0.967498780705143527
1655164800,2022-06-14 00:00:00,PLAY/BTC,0.0000002084,0.0000002313,0.0000001846,0.0000001915,3704871.54382634,0.7638312961796062
1655078400,2022-06-13 00:00:00,PLAY/BTC,0.0000002202,0.0000002379,0.0000002084,0.0000002096,3362186.53080197,0.755488513311236985
1654992000,2022-06-12 00:00:00,PLAY/BTC,0.0000002228,0.0000002341,0.0000002154,0.0000002209,2470102.52442927,0.552183951357648211
1654905600,2022-06-11 00:00:00,PLAY/BTC,0.0000002354,0.0000002507,0.00000022,0.0000002246,2996112.70451265,0.696723695491383614
1654819200,2022-06-10 00:00:00,PLAY/BTC,0.0000002344,0.0000002899,0.00000023,0.0000002368,2440335.51259096,0.590593656608379304
1654732800,2022-06-09 00:00:00,PLAY/BTC,0.0000002298,0.0000002389,0.0000002296,0.0000002364,1648715.68939239,0.384425707457248059
1654646400,2022-06-08 00:00:00,PLAY/BTC,0.0000002413,0.0000002734,0.0000002275,0.0000002312,2439718.24439968,0.59071956466558096
1654560000,2022-06-07 00:00:00,PLAY/BTC,0.0000002305,0.0000002447,0.0000002015,0.000000243,2688472.42483462,0.599741939012448668
1654473600,2022-06-06 00:00:00,PLAY/BTC,0.0000002212,0.000000247,0.0000002212,0.0000002317,1974383.33514443,0.459674319900260362
1654387200,2022-06-05 00:00:00,PLAY/BTC,0.000000231,0.0000002364,0.0000002088,0.0000002219,2906815.66673548,0.645217183575875089
1654300800,2022-06-04 00:00:00,PLAY/BTC,0.0000002346,0.0000002502,0.0000002294,0.0000002329,1992855.98176363,0.472535250076410827
1654214400,2022-06-03 00:00:00,PLAY/BTC,0.0000002361,0.0000002488,0.0000002344,0.0000002346,1878719.41027944,0.44807083409746812
1654128000,2022-06-02 00:00:00,PLAY/BTC,0.0000002405,0.0000002507,0.0000002315,0.00000024,2086044.54225259,0.498733040814899054
1654041600,2022-06-01 00:00:00,PLAY/BTC,0.0000002323,0.0000002525,0.0000002319,0.0000002413,2215306.083619,0.526478457266856657
1653955200,2022-05-31 00:00:00,PLAY/BTC,0.0000002344,0.0000002382,0.0000002277,0.0000002326,1995566.49012471,0.463432940257459901
1653868800,2022-05-30 00:00:00,PLAY/BTC,0.0000002328,0.0000002479,0.0000002302,0.0000002344,1734581.83148683,0.407860043246134547
1653782400,2022-05-29 00:00:00,PLAY/BTC,0.0000002212,0.0000002447,0.0000002095,0.0000002328,2047430.44206195,0.454185039824728025
1653696000,2022-05-28 00:00:00,PLAY/BTC,0.0000002328,0.00000024,0.000000218,0.0000002231,2322830.35596058,0.534663923025677342
1653609600,2022-05-27 00:00:00,PLAY/BTC,0.0000002413,0.0000002507,0.0000002196,0.0000002365,2224952.3967,0.51696054757579
1653523200,2022-05-26 00:00:00,PLAY/BTC,0.0000002277,0.0000002694,0.0000002261,0.0000002413,1817744.1705,0.43567011718672
1653436800,2022-05-25 00:00:00,PLAY/BTC,0.0000002448,0.0000002488,0.0000002212,0.0000002315,1810657.1821,0.43426097664507
1653350400,2022-05-24 00:00:00,PLAY/BTC,0.000000243,0.0000002598,0.00000024,0.0000002468,1652900.27201759,0.405424660083061177
1653264000,2022-05-23 00:00:00,PLAY/BTC,0.0000002419,0.0000002656,0.0000002413,0.000000243,1985402.95485612,0.492297280913478266
1653177600,2022-05-22 00:00:00,PLAY/BTC,0.0000002345,0.00000026,0.0000002243,0.0000002413,2339120.19074567,0.569981276894088995
1653091200,2022-05-21 00:00:00,PLAY/BTC,0.0000002129,0.000000262,0.0000002089,0.0000002363,1599414.544,0.37120779580745
1653004800,2022-05-20 00:00:00,PLAY/BTC,0.000000221,0.0000002285,0.0000001922,0.0000002128,2665760.68259306,0.569251079017185368
1652918400,2022-05-19 00:00:00,PLAY/BTC,0.0000002407,0.0000002488,0.00000021,0.0000002225,2268331.73256318,0.531222000939298556
1652832000,2022-05-18 00:00:00,PLAY/BTC,0.000000223,0.0000002815,0.0000002182,0.0000002428,4152723.35311775,0.99897482578467796
1652745600,2022-05-17 00:00:00,PLAY/BTC,0.0000002246,0.0000002498,0.0000002095,0.0000002228,1901533.61940121,0.436247342912958207
1652659200,2022-05-16 00:00:00,PLAY/BTC,0.0000002243,0.0000002408,0.0000002068,0.0000002274,1945518.67095861,0.434970291976492476
1652572800,2022-05-15 00:00:00,PLAY/BTC,0.0000002109,0.0000002628,0.000000199,0.0000002295,2244436.46964256,0.475586251707073057
1652486400,2022-05-14 00:00:00,PLAY/BTC,0.000000227,0.0000002397,0.000000199,0.0000002128,4554844.41997967,0.953819130030227583
1652400000,2022-05-13 00:00:00,PLAY/BTC,0.0000002124,0.0000002427,0.000000191,0.0000002297,5146027.3288031,1.065623409546827875
1652313600,2022-05-12 00:00:00,PLAY/BTC,0.0000002443,0.0000002528,0.00000021,0.0000002147,3279300.40867409,0.771337310836594366
1652227200,2022-05-11 00:00:00,PLAY/BTC,0.0000002503,0.000000264,0.00000023,0.0000002449,3987062.17269032,0.966623260777253814
1652140800,2022-05-10 00:00:00,PLAY/BTC,0.0000002377,0.0000002791,0.0000002307,0.0000002517,2055794.73507179,0.519152917050176511
1652054400,2022-05-09 00:00:00,PLAY/BTC,0.0000002572,0.0000002769,0.0000002009,0.00000024,3673288.13987548,0.889686549459925452
1651968000,2022-05-08 00:00:00,PLAY/BTC,0.0000002696,0.0000002773,0.0000002549,0.0000002572,967240.1709,0.25306416140309
1651881600,2022-05-07 00:00:00,PLAY/BTC,0.0000002496,0.0000002776,0.0000002478,0.0000002727,917872.51356895,0.235034813389138095
1651795200,2022-05-06 00:00:00,PLAY/BTC,0.0000002557,0.000000272,0.0000002354,0.000000256,2230929.27091136,0.563578657013627578
1651708800,2022-05-05 00:00:00,PLAY/BTC,0.0000003146,0.0000003168,0.0000002481,0.0000002558,1329096.9485188,0.366665400720061677
1651622400,2022-05-04 00:00:00,PLAY/BTC,0.0000002547,0.000000345,0.000000245,0.0000003152,1580491.12384477,0.436303700119465988
1651536000,2022-05-03 00:00:00,PLAY/BTC,0.0000002628,0.0000002667,0.000000245,0.0000002558,1665000.55315053,0.421609077563178861
1651449600,2022-05-02 00:00:00,PLAY/BTC,0.0000002817,0.000000288,0.0000002559,0.0000002623,921966.6815268,0.252091843725634087
1651363200,2022-05-01 00:00:00,PLAY/BTC,0.0000002741,0.0000003079,0.0000002605,0.0000002848,980508.0837,0.27297956522308
1651276800,2022-04-30 00:00:00,PLAY/BTC,0.0000002824,0.0000002864,0.000000269,0.0000002726,784095.6977,0.2165308404653
1651190400,2022-04-29 00:00:00,PLAY/BTC,0.0000002786,0.0000003148,0.0000002689,0.0000002849,1427615.32584909,0.41560565871657426
1651104000,2022-04-28 00:00:00,PLAY/BTC,0.0000003104,0.0000003105,0.0000002754,0.0000002804,1247262.49895172,0.3581848886573788
1651017600,2022-04-27 00:00:00,PLAY/BTC,0.0000003177,0.0000003232,0.0000003023,0.0000003088,808068.0095,0.25044747321081
1650931200,2022-04-26 00:00:00,PLAY/BTC,0.0000002992,0.0000003534,0.0000002992,0.0000003177,996283.12424309,0.318614034549409362
1650844800,2022-04-25 00:00:00,PLAY/BTC,0.0000002925,0.0000003059,0.0000002851,0.0000003021,1133937.391,0.336616556544706152
1650758400,2022-04-24 00:00:00,PLAY/BTC,0.0000002882,0.0000003022,0.0000002845,0.0000002923,834926.07696586,0.242026722264166256
1650672000,2022-04-23 00:00:00,PLAY/BTC,0.0000003023,0.0000003032,0.0000002882,0.0000002886,835890.2387,0.248270992275321544
1650585600,2022-04-22 00:00:00,PLAY/BTC,0.0000003127,0.000000315,0.0000002927,0.0000003026,1089243.92749181,0.327225688830569048
1650499200,2022-04-21 00:00:00,PLAY/BTC,0.0000002993,0.0000003136,0.000000299,0.0000003114,880854.84737772,0.269372626850116143
1650412800,2022-04-20 00:00:00,PLAY/BTC,0.0000003099,0.0000003151,0.0000002989,0.0000003021,777016.0684,0.23562482386858
1650326400,2022-04-19 00:00:00,PLAY/BTC,0.0000003063,0.0000003165,0.0000002989,0.0000003151,737358.214,0.22570646318865
1650240000,2022-04-18 00:00:00,PLAY/BTC,0.0000003241,0.000000328,0.0000003001,0.0000003086,1392665.1311904,0.434236904338511708
1650153600,2022-04-17 00:00:00,PLAY/BTC,0.0000003031,0.0000003296,0.0000003008,0.0000003249,968168.3099651,0.295637316261143678
1650067200,2022-04-16 00:00:00,PLAY/BTC,0.0000002995,0.0000003151,0.0000002989,0.0000003019,923832.9979349,0.28182192787415819
1649980800,2022-04-15 00:00:00,PLAY/BTC,0.0000003032,0.0000003151,0.0000002989,0.0000002995,878220.98425769,0.269654490840535777
1649894400,2022-04-14 00:00:00,PLAY/BTC,0.0000003094,0.0000003258,0.0000003026,0.0000003033,1193657.7496,0.37618195753714905
1649808000,2022-04-13 00:00:00,PLAY/BTC,0.000000315,0.0000003306,0.0000003025,0.0000003134,1366986.7045283,0.429714933703969307
1649721600,2022-04-12 00:00:00,PLAY/BTC,0.0000003576,0.0000003614,0.0000003101,0.000000315,1813178.87959492,0.610039499457903821
1649635200,2022-04-11 00:00:00,PLAY/BTC,0.000000406,0.0000004074,0.0000003472,0.0000003573,807503.5151488,0.299484304747873885
1649548800,2022-04-10 00:00:00,PLAY/BTC,0.0000003638,0.0000004156,0.0000003406,0.0000004055,1231728.63592553,0.4565778632624513
1649462400,2022-04-09 00:00:00,PLAY/BTC,0.0000004044,0.0000004156,0.0000003412,0.0000003638,1648141.73915463,0.622454731728313622
1649376000,2022-04-08 00:00:00,PLAY/BTC,0.0000004193,0.0000004357,0.0000003979,0.0000004044,968874.44918063,0.399819048769373978
1649289600,2022-04-07 00:00:00,PLAY/BTC,0.0000004509,0.0000004533,0.0000003839,0.000000421,799090.5006198,0.329841138834071245
1649203200,2022-04-06 00:00:00,PLAY/BTC,0.0000004732,0.0000004871,0.0000004401,0.0000004502,1068629.94427835,0.494856057297255865
1649116800,2022-04-05 00:00:00,PLAY/BTC,0.0000004824,0.0000005218,0.0000004618,0.0000004742,3546385.5239844,1.716653018583568992
1649030400,2022-04-04 00:00:00,PLAY/BTC,0.0000004896,0.0000007,0.00000048,0.0000004838,10852043.42433592,5.789604516426208345
1648944000,2022-04-03 00:00:00,PLAY/BTC,0.0000005269,0.0000005399,0.0000004878,0.0000004905,11487676.22284671,5.953316761053977715
1648857600,2022-04-02 00:00:00,PLAY/BTC,0.0000004724,0.0000005728,0.0000004618,0.0000005269,12394853.8467099,6.416698118087366067
1648771200,2022-04-01 00:00:00,PLAY/BTC,0.0000003708,0.00000054,0.0000003691,0.0000004728,7810609.34179359,3.415815754084471408
1648684800,2022-03-31 00:00:00,PLAY/BTC,0.0000004377,0.0000004416,0.0000003691,0.0000003708,2976405.00262463,1.183254961059988604
1648598400,2022-03-30 00:00:00,PLAY/BTC,0.0000004248,0.0000004625,0.000000418,0.0000004378,1648515.90363521,0.721749718516126639
1648512000,2022-03-29 00:00:00,PLAY/BTC,0.0000004146,0.0000005106,0.0000004085,0.0000004255,1719538.0946301,0.778022409243439932
1648425600,2022-03-28 00:00:00,PLAY/BTC,0.0000003963,0.0000007555,0.0000003368,0.0000004146,4780669.65697893,2.238760677856499451
1648339200,2022-03-27 00:00:00,PLAY/BTC,0.0000003178,0.00000041,0.0000003116,0.0000003993,1413150.36091723,0.491770029576823146
1648252800,2022-03-26 00:00:00,PLAY/BTC,0.0000002893,0.0000003208,0.0000002801,0.0000003199,856326.75770268,0.257099649545081334
1648166400,2022-03-25 00:00:00,PLAY/BTC,0.0000003373,0.0000003413,0.000000289,0.0000002907,2462838.33590671,0.755602884446088466
1648080000,2022-03-24 00:00:00,PLAY/BTC,0.0000002508,0.00000035,0.0000002487,0.0000003393,2193984.30545892,0.606817911557864104
1647993600,2022-03-23 00:00:00,PLAY/BTC,0.0000002716,0.0000002762,0.0000002313,0.0000002511,1536815.62848215,0.390424119701033551
1647907200,2022-03-22 00:00:00,PLAY/BTC,0.0000002749,0.0000002834,0.0000002604,0.0000002721,1108976.1080071,0.30127673976308729
1647820800,2022-03-21 00:00:00,PLAY/BTC,0.0000002869,0.0000002925,0.000000273,0.0000002768,2136752.8763,0.60540745668104
1647734400,2022-03-20 00:00:00,PLAY/BTC,0.0000002514,0.0000003541,0.000000251,0.0000002878,4326982.64665576,1.287238901349247934
1647648000,2022-03-19 00:00:00,PLAY/BTC,0.0000002243,0.0000002543,0.0000002216,0.0000002528,2644043.20285207,0.621006970460639284
1647561600,2022-03-18 00:00:00,PLAY/BTC,0.0000002046,0.0000002819,0.0000002042,0.0000002252,3708875.65657787,0.839402759833061618
1647475200,2022-03-17 00:00:00,PLAY/BTC,0.0000001957,0.0000002185,0.0000001914,0.0000002058,2357412.86409886,0.475958933625140398
1647388800,2022-03-16 00:00:00,PLAY/BTC,0.0000001868,0.000000198,0.0000001801,0.0000001961,1399311.01791897,0.263167709703490503
1647302400,2022-03-15 00:00:00,PLAY/BTC,0.0000001823,0.000000198,0.0000001714,0.0000001883,5662385.17018836,1.042900640277430883
1647216000,2022-03-14 00:00:00,PLAY/BTC,0.0000002104,0.0000002229,0.0000001714,0.0000001835,5385698.8321,1.09331902832975
1647129600,2022-03-13 00:00:00,PLAY/BTC,0.0000002108,0.0000002225,0.0000002086,0.0000002104,4007532.77826189,0.854005629740660525
1647043200,2022-03-12 00:00:00,PLAY/BTC,0.0000002223,0.000000228,0.0000002,0.0000002121,3856402.6862852,0.847382617443797584
1646956800,2022-03-11 00:00:00,PLAY/BTC,0.0000002268,0.0000002364,0.0000002204,0.0000002247,3523239.49586567,0.800822700497097821
1646870400,2022-03-10 00:00:00,PLAY/BTC,0.000000246,0.0000002486,0.0000002228,0.0000002287,3444816.33728642,0.800497818847359512
1646784000,2022-03-09 00:00:00,PLAY/BTC,0.0000002192,0.0000002763,0.0000001952,0.0000002457,4626145.56271091,0.993407710234493151
1646697600,2022-03-08 00:00:00,PLAY/BTC,0.0000002523,0.000000255,0.000000219,0.0000002198,4036743.13232167,0.929220458053276088
1646611200,2022-03-07 00:00:00,PLAY/BTC,0.0000002549,0.0000002688,0.00000025,0.0000002537,3027600.7685,0.77814451995119
1646524800,2022-03-06 00:00:00,PLAY/BTC,0.0000002623,0.0000002869,0.00000025,0.0000002615,3358653.69389867,0.876514842795436452
