https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VELO,Volume USDT
1656633600,2022-07-01 00:00:00,VELO/USDT,0.02288,0.024838,0.02226,0.023293,2973036.21657276,70288.54570196024702
1656547200,2022-06-30 00:00:00,VELO/USDT,0.025802,0.026101,0.022634,0.02285,9167893.90512604,219642.26650026168902
1656460800,2022-06-29 00:00:00,VELO/USDT,0.026909,0.028173,0.025452,0.02583,3369256.02337469,88610.99893467541853
1656374400,2022-06-28 00:00:00,VELO/USDT,0.028136,0.028176,0.0268,0.026886,1587251.54201688,43757.72138172026687
1656288000,2022-06-27 00:00:00,VELO/USDT,0.0281,0.028417,0.027432,0.027986,2114568.48152423,58927.39669282853291
1656201600,2022-06-26 00:00:00,VELO/USDT,0.029293,0.03,0.028,0.028157,1826431.59357781,53041.96601367973478
1656115200,2022-06-25 00:00:00,VELO/USDT,0.029328,0.029673,0.028078,0.029223,1829028.89168219,52620.70790720343654
1656028800,2022-06-24 00:00:00,VELO/USDT,0.027648,0.029487,0.027573,0.029324,1644128.84688405,46730.33968706099816
1655942400,2022-06-23 00:00:00,VELO/USDT,0.028021,0.02841,0.027212,0.027648,1091781.8469411,30369.80570234097857
1655856000,2022-06-22 00:00:00,VELO/USDT,0.028562,0.029061,0.026206,0.027847,3569872.36842253,98491.77056162442654
1655769600,2022-06-21 00:00:00,VELO/USDT,0.03186,0.032014,0.027773,0.028562,7829623.25978532,232359.80554388464598
1655683200,2022-06-20 00:00:00,VELO/USDT,0.025846,0.03379,0.024847,0.031746,11180753.39409832,336399.10559700722288
1655596800,2022-06-19 00:00:00,VELO/USDT,0.024748,0.026175,0.023703,0.025724,2489728.13319445,62119.0745413062116
1655510400,2022-06-18 00:00:00,VELO/USDT,0.027063,0.027063,0.024222,0.024749,3031485.26741438,76970.77123007206119
1655424000,2022-06-17 00:00:00,VELO/USDT,0.02484,0.027785,0.024785,0.02699,2290383.27877112,59930.04997694721907
1655337600,2022-06-16 00:00:00,VELO/USDT,0.026494,0.027002,0.024438,0.024801,3655697.37468749,93793.43236083369561
1655251200,2022-06-15 00:00:00,VELO/USDT,0.026713,0.026853,0.023019,0.026428,4592939.65613315,111512.41853526729825
1655164800,2022-06-14 00:00:00,VELO/USDT,0.024739,0.028759,0.0232,0.026535,5601750.89436223,147259.50290396852673
1655078400,2022-06-13 00:00:00,VELO/USDT,0.029066,0.029405,0.0244,0.024759,5771593.75260626,153019.12903030148549
1654992000,2022-06-12 00:00:00,VELO/USDT,0.031086,0.032348,0.029001,0.029116,3971862.26924646,120113.07952777154602
1654905600,2022-06-11 00:00:00,VELO/USDT,0.033016,0.033475,0.030183,0.031086,2727515.36510825,86825.13940911301811
1654819200,2022-06-10 00:00:00,VELO/USDT,0.034639,0.035333,0.03176,0.033176,4005174.46462315,132450.27926115592688
1654732800,2022-06-09 00:00:00,VELO/USDT,0.033604,0.035396,0.032999,0.034717,3809437.44281126,129789.66889029878049
1654646400,2022-06-08 00:00:00,VELO/USDT,0.036599,0.04179,0.033571,0.033799,12790523.24855316,473099.53588828309958
1654560000,2022-06-07 00:00:00,VELO/USDT,0.030176,0.0475,0.029,0.036461,33902358.15422996,1281787.98268955815571
1654473600,2022-06-06 00:00:00,VELO/USDT,0.030376,0.032204,0.029594,0.030128,2836213.86780639,86756.69887940028963
1654387200,2022-06-05 00:00:00,VELO/USDT,0.029493,0.030647,0.028365,0.030242,1819769.11303813,53608.70993523656841
1654300800,2022-06-04 00:00:00,VELO/USDT,0.030737,0.03125,0.029104,0.029526,2103937.94678577,62866.28119026818919
1654214400,2022-06-03 00:00:00,VELO/USDT,0.030406,0.032981,0.0299,0.030656,4002065.30886923,124610.87521444239407
1654128000,2022-06-02 00:00:00,VELO/USDT,0.031961,0.032195,0.029425,0.030274,2297064.75256226,69404.3862085562697
1654041600,2022-06-01 00:00:00,VELO/USDT,0.032449,0.032803,0.030648,0.031981,1803530.0849344,56624.54599774414858
1653955200,2022-05-31 00:00:00,VELO/USDT,0.034281,0.035,0.031276,0.032461,5288292.44595223,172898.83257313770543
1653868800,2022-05-30 00:00:00,VELO/USDT,0.034805,0.034805,0.032912,0.034215,5084502.86482667,170973.61961226927014
1653782400,2022-05-29 00:00:00,VELO/USDT,0.028356,0.037632,0.02833,0.034529,17092780.8465305,573084.5402962118342
1653696000,2022-05-28 00:00:00,VELO/USDT,0.028738,0.029878,0.028329,0.02833,2056828.38838699,59483.9334422158077
1653609600,2022-05-27 00:00:00,VELO/USDT,0.030053,0.030282,0.028338,0.028667,1509946.24496362,44242.60244390241633
1653523200,2022-05-26 00:00:00,VELO/USDT,0.029981,0.031289,0.02814,0.030145,2283511.36794186,67611.08111657155022
1653436800,2022-05-25 00:00:00,VELO/USDT,0.030066,0.032416,0.029365,0.029998,3685030.94776177,113662.91320086344451
1653350400,2022-05-24 00:00:00,VELO/USDT,0.029427,0.03294,0.028731,0.030075,3164522.19321842,93928.26619971721585
1653264000,2022-05-23 00:00:00,VELO/USDT,0.030459,0.032499,0.029016,0.02942,3666782.79484931,111984.02456078335118
1653177600,2022-05-22 00:00:00,VELO/USDT,0.030787,0.031756,0.028438,0.030459,3380057.11319152,101751.4994739514418
1653091200,2022-05-21 00:00:00,VELO/USDT,0.030237,0.033,0.029037,0.030647,9660155.71244901,298128.56650761650457
1653004800,2022-05-20 00:00:00,VELO/USDT,0.025015,0.033838,0.024643,0.030213,11579263.75303158,340073.28006286097467
1652918400,2022-05-19 00:00:00,VELO/USDT,0.024971,0.025155,0.023632,0.02502,2176210.52278922,53079.5680352310513
1652832000,2022-05-18 00:00:00,VELO/USDT,0.025828,0.026623,0.023589,0.024848,6679548.50993605,167060.12088867213036
1652745600,2022-05-17 00:00:00,VELO/USDT,0.0243,0.026599,0.024033,0.025772,3777300.68097815,95065.71936184419295
1652659200,2022-05-16 00:00:00,VELO/USDT,0.02462,0.0282,0.023397,0.024328,8176596.23558949,206917.72127300793863
1652572800,2022-05-15 00:00:00,VELO/USDT,0.0235,0.026074,0.021531,0.024569,8343263.38274641,199357.65570821674232
1652486400,2022-05-14 00:00:00,VELO/USDT,0.021272,0.028056,0.0188,0.023389,12286776.270125,277756.28484334401411
1652400000,2022-05-13 00:00:00,VELO/USDT,0.016901,0.02297,0.016763,0.020977,8755890.09427202,183450.93552127833519
1652313600,2022-05-12 00:00:00,VELO/USDT,0.021638,0.024514,0.015052,0.016902,15943556.89012469,287678.78886453006259
1652227200,2022-05-11 00:00:00,VELO/USDT,0.033166,0.033667,0.021683,0.021738,11598252.99821922,320584.12798617133135
1652140800,2022-05-10 00:00:00,VELO/USDT,0.032607,0.035028,0.030807,0.033166,5142677.8740184,170143.01630264817026
1652054400,2022-05-09 00:00:00,VELO/USDT,0.04,0.040217,0.031715,0.032559,9577105.1127834,346468.75607463281222
1651968000,2022-05-08 00:00:00,VELO/USDT,0.041703,0.043076,0.039,0.039804,4156747.25625596,169108.53853974980774
1651881600,2022-05-07 00:00:00,VELO/USDT,0.043073,0.043466,0.041,0.041732,1683136.82807221,70820.19592508342692
1651795200,2022-05-06 00:00:00,VELO/USDT,0.0421,0.0442,0.040948,0.043016,3116323.51973976,131582.82369835546237
1651708800,2022-05-05 00:00:00,VELO/USDT,0.04519,0.046544,0.04155,0.041717,3903139.31800608,171053.67662655690756
1651622400,2022-05-04 00:00:00,VELO/USDT,0.046969,0.047462,0.041185,0.044954,6547141.73493521,286956.92878818263197
1651536000,2022-05-03 00:00:00,VELO/USDT,0.041624,0.047014,0.041425,0.046967,4135149.11563772,181518.74836810586155
1651449600,2022-05-02 00:00:00,VELO/USDT,0.041047,0.044139,0.041047,0.041631,2456587.74088758,104501.13852647420283
1651363200,2022-05-01 00:00:00,VELO/USDT,0.040615,0.043544,0.03972,0.041132,3264915.7109537,134708.68128579495787
1651276800,2022-04-30 00:00:00,VELO/USDT,0.043289,0.045715,0.0399,0.040645,4432798.85146472,189633.30817587596333
1651190400,2022-04-29 00:00:00,VELO/USDT,0.04773,0.047841,0.042853,0.043141,3996165.40710564,181745.0142059123848
1651104000,2022-04-28 00:00:00,VELO/USDT,0.045412,0.052076,0.045174,0.047726,8011849.80377675,393015.76701138991021
1651017600,2022-04-27 00:00:00,VELO/USDT,0.048593,0.050223,0.044052,0.045272,13854848.61810792,648672.474135359848
1650931200,2022-04-26 00:00:00,VELO/USDT,0.051043,0.054027,0.047612,0.048695,8555939.16899923,427306.877866538187
1650844800,2022-04-25 00:00:00,VELO/USDT,0.054258,0.054258,0.048827,0.051045,4150014.64251936,212635.03164335444714
1650758400,2022-04-24 00:00:00,VELO/USDT,0.052098,0.056659,0.051501,0.054257,7770987.70177611,419077.03135471642042
1650672000,2022-04-23 00:00:00,VELO/USDT,0.055024,0.05536,0.051377,0.05209,7392118.30649898,391302.3111190093215
1650585600,2022-04-22 00:00:00,VELO/USDT,0.057894,0.05792,0.054242,0.055024,4339614.14191247,244224.28827747201928
1650499200,2022-04-21 00:00:00,VELO/USDT,0.058727,0.061634,0.057448,0.057933,12209457.88250362,717252.44222041635832
1650412800,2022-04-20 00:00:00,VELO/USDT,0.062547,0.065889,0.057377,0.058741,20936321.46778214,1246115.3658905620942
1650326400,2022-04-19 00:00:00,VELO/USDT,0.066276,0.066682,0.059576,0.062671,12644063.4364952,784088.80501294989055
1650240000,2022-04-18 00:00:00,VELO/USDT,0.062224,0.068328,0.053087,0.066277,31645499.7051506,1914102.08500157613219
1650153600,2022-04-17 00:00:00,VELO/USDT,0.055228,0.068519,0.054661,0.062288,26261140.76336593,1571405.3317048591148
1650067200,2022-04-16 00:00:00,VELO/USDT,0.058435,0.067284,0.054277,0.055214,35637845.39789491,2136698.85118443738991
1649980800,2022-04-15 00:00:00,VELO/USDT,0.039897,0.072108,0.039211,0.058661,82750615.85861188,4944259.08643164065582
1649894400,2022-04-14 00:00:00,VELO/USDT,0.040336,0.041286,0.039002,0.039897,2824900.0093038,112979.45438907177612
1649808000,2022-04-13 00:00:00,VELO/USDT,0.039611,0.04115,0.039188,0.040319,3579918.60583407,144195.68381850060314
1649721600,2022-04-12 00:00:00,VELO/USDT,0.039166,0.040487,0.038206,0.039605,3306876.22118912,130464.90650355423105
1649635200,2022-04-11 00:00:00,VELO/USDT,0.039505,0.0423,0.038207,0.039148,7922520.24544052,317251.76377092047725
1649548800,2022-04-10 00:00:00,VELO/USDT,0.040581,0.042014,0.039505,0.039505,2773983.82910512,113141.39682816623539
1649462400,2022-04-09 00:00:00,VELO/USDT,0.040145,0.041179,0.039963,0.040614,1871230.43802872,75575.32966958333731
1649376000,2022-04-08 00:00:00,VELO/USDT,0.042003,0.042984,0.039963,0.040108,2315079.77804942,96263.06852617597163
1649289600,2022-04-07 00:00:00,VELO/USDT,0.042682,0.043635,0.040811,0.042151,3824618.82913359,160288.94279124634894
1649203200,2022-04-06 00:00:00,VELO/USDT,0.043112,0.044287,0.040379,0.042682,7853166.86150116,331778.59774912255466
1649116800,2022-04-05 00:00:00,VELO/USDT,0.042344,0.043636,0.041162,0.043112,5611187.27022117,239285.51539369648646
1649030400,2022-04-04 00:00:00,VELO/USDT,0.042921,0.044198,0.041257,0.042468,4771895.23576384,204057.57045113574849
1648944000,2022-04-03 00:00:00,VELO/USDT,0.042761,0.043229,0.04132,0.043122,3885664.83911177,164265.17135739770323
1648857600,2022-04-02 00:00:00,VELO/USDT,0.0435,0.044238,0.042222,0.042761,5694736.07051663,246014.35052066636127
1648771200,2022-04-01 00:00:00,VELO/USDT,0.041629,0.044238,0.04007,0.04356,7602510.51526669,320905.96166902266064
1648684800,2022-03-31 00:00:00,VELO/USDT,0.047035,0.05,0.040425,0.041615,18448200.61349751,797783.55174714469921
1648598400,2022-03-30 00:00:00,VELO/USDT,0.04694,0.048853,0.043601,0.047035,8762155.13224011,402869.39689893063082
1648512000,2022-03-29 00:00:00,VELO/USDT,0.047434,0.052,0.044898,0.04694,9485045.9193208,451201.95565742290364
1648425600,2022-03-28 00:00:00,VELO/USDT,0.044985,0.054207,0.044019,0.047359,9260490.76029621,446961.43528970053955
1648339200,2022-03-27 00:00:00,VELO/USDT,0.044664,0.045146,0.043352,0.044945,3414570.30947507,150630.73653199724731
1648252800,2022-03-26 00:00:00,VELO/USDT,0.046,0.046549,0.042018,0.044624,7751199.26724966,340665.85502240218913
1648166400,2022-03-25 00:00:00,VELO/USDT,0.041437,0.05144,0.040992,0.046038,22007184.19362126,1013893.83622703995314
1648080000,2022-03-24 00:00:00,VELO/USDT,0.040058,0.042241,0.039616,0.041141,4409884.45885636,180142.76179984715194
1647993600,2022-03-23 00:00:00,VELO/USDT,0.040336,0.041108,0.039452,0.040159,3893486.99199358,156600.09300236925521
1647907200,2022-03-22 00:00:00,VELO/USDT,0.040136,0.047418,0.039964,0.040336,8943011.90250167,377480.68770582747399
1647820800,2022-03-21 00:00:00,VELO/USDT,0.038426,0.040555,0.03824,0.04,4519142.12986022,178434.67339830733924
1647734400,2022-03-20 00:00:00,VELO/USDT,0.039709,0.042128,0.038092,0.038547,6096342.44130714,243290.57735162769583
1647648000,2022-03-19 00:00:00,VELO/USDT,0.039963,0.041736,0.038207,0.039675,4370573.41343252,174949.11918709233427
1647561600,2022-03-18 00:00:00,VELO/USDT,0.038215,0.039963,0.037819,0.039826,2729664.87519369,105606.3821449973357
1647475200,2022-03-17 00:00:00,VELO/USDT,0.039154,0.041244,0.035291,0.038112,4755997.67971229,183606.60254807812545
1647388800,2022-03-16 00:00:00,VELO/USDT,0.039166,0.040155,0.037099,0.039155,3875402.06857258,149309.87135268161258
1647302400,2022-03-15 00:00:00,VELO/USDT,0.040715,0.04175,0.035374,0.039186,4687888.14619335,181262.40522123535051
1647216000,2022-03-14 00:00:00,VELO/USDT,0.037501,0.042255,0.037239,0.040996,5307519.89476646,211146.99798751770172
1647129600,2022-03-13 00:00:00,VELO/USDT,0.043477,0.044202,0.034671,0.037502,7877014.59515558,316971.13854959041453
1647043200,2022-03-12 00:00:00,VELO/USDT,0.037401,0.0514,0.03716,0.043477,17951211.40955089,813592.03905223721555
1646956800,2022-03-11 00:00:00,VELO/USDT,0.040485,0.040904,0.036115,0.03742,35044534.03061411,1357370.9979548244224
1646870400,2022-03-10 00:00:00,VELO/USDT,0.045724,0.04582,0.039403,0.0404,3531175.2226301,144364.22632901204554
1646784000,2022-03-09 00:00:00,VELO/USDT,0.041596,0.046443,0.04035,0.045724,7114191.5439258,307060.61840345444194
1646697600,2022-03-08 00:00:00,VELO/USDT,0.041773,0.044066,0.04028,0.041596,12813662.8992887,535600.14829333950972
1646611200,2022-03-07 00:00:00,VELO/USDT,0.046135,0.046135,0.040501,0.041773,4305661.75110428,185332.38088851616961
1646524800,2022-03-06 00:00:00,VELO/USDT,0.04718,0.0481,0.04513,0.045988,2270672.18086289,106327.62697069799979
1646438400,2022-03-05 00:00:00,VELO/USDT,0.04885,0.05088,0.046588,0.04718,1773097.18489187,85737.94516136153835
1646352000,2022-03-04 00:00:00,VELO/USDT,0.052977,0.053012,0.048119,0.048803,2876365.43540912,145143.95390331050666
1646265600,2022-03-03 00:00:00,VELO/USDT,0.055843,0.056762,0.051795,0.052824,2116573.69303961,114758.45779133040274
1646179200,2022-03-02 00:00:00,VELO/USDT,0.057621,0.059,0.054915,0.055916,2291221.38888396,130731.3389173397782
1646092800,2022-03-01 00:00:00,VELO/USDT,0.057289,0.061392,0.056006,0.057742,4950082.2434089,290767.21183188016746
1646006400,2022-02-28 00:00:00,VELO/USDT,0.056364,0.059,0.053498,0.057537,1994667.44634241,112395.55034457252521
1645920000,2022-02-27 00:00:00,VELO/USDT,0.062474,0.06275,0.055061,0.05615,3954031.01945652,227034.38118083204944
1645833600,2022-02-26 00:00:00,VELO/USDT,0.059067,0.06285,0.058521,0.062488,1974340.78553323,119587.06247527427078
1645747200,2022-02-25 00:00:00,VELO/USDT,0.058851,0.060814,0.055192,0.05907,2608658.3896798,151163.72323435090562
1645660800,2022-02-24 00:00:00,VELO/USDT,0.060729,0.060761,0.048119,0.05888,4947355.39543199,268400.69684707980444
1645574400,2022-02-23 00:00:00,VELO/USDT,0.063404,0.064245,0.06073,0.060905,2523455.59299505,157565.2467057677797
1645488000,2022-02-22 00:00:00,VELO/USDT,0.061674,0.0637,0.059952,0.063404,2616644.71400091,161616.38436915484097
1645401600,2022-02-21 00:00:00,VELO/USDT,0.0645,0.068608,0.061427,0.061427,3138330.30883205,207509.74182698575048
1645315200,2022-02-20 00:00:00,VELO/USDT,0.070812,0.071301,0.063071,0.0646,9638304.78913715,656939.17141274245086
1645228800,2022-02-19 00:00:00,VELO/USDT,0.070768,0.072108,0.069771,0.070817,7553321.15209011,536510.74176449892187
1645142400,2022-02-18 00:00:00,VELO/USDT,0.071268,0.074643,0.069,0.070741,3157730.49826184,225561.25355581102835
1645056000,2022-02-17 00:00:00,VELO/USDT,0.077719,0.078821,0.070517,0.071292,7236233.68910502,548116.02474752913354
1644969600,2022-02-16 00:00:00,VELO/USDT,0.081113,0.081796,0.075717,0.077866,4506309.58312605,355424.64661781065792
1644883200,2022-02-15 00:00:00,VELO/USDT,0.07316,0.08198,0.072675,0.08097,17411843.57019711,1351413.50355054595609
1644796800,2022-02-14 00:00:00,VELO/USDT,0.075367,0.079236,0.070598,0.07281,16587250.97812969,1211848.07842845268157
1644710400,2022-02-13 00:00:00,VELO/USDT,0.071944,0.076441,0.07121,0.075368,15911233.31420191,1170372.03877681417485
1644624000,2022-02-12 00:00:00,VELO/USDT,0.074473,0.077514,0.07,0.071932,18837649.18065011,1379760.56738429207973
1644537600,2022-02-11 00:00:00,VELO/USDT,0.084904,0.102396,0.070813,0.074464,24264293.87961827,2114074.90220627541134
