https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CLH,Volume USDT
1655856000,2022-06-22 00:00:00,CLH/USDT,0.01135,0.01329,0.01026,0.01038,12257750.32427709,138765.3707669041124
1655769600,2022-06-21 00:00:00,CLH/USDT,0.01031,0.01479,0.00967,0.0114,20952403.74271215,242192.5878915981085
1655683200,2022-06-20 00:00:00,CLH/USDT,0.01161,0.01162,0.00989,0.01035,14294226.10710205,150415.6212566730036
1655596800,2022-06-19 00:00:00,CLH/USDT,0.0116,0.01199,0.01084,0.01161,9788084.8853134,111874.9675204266366
1655510400,2022-06-18 00:00:00,CLH/USDT,0.01276,0.01305,0.011,0.0116,9759199.53074608,115128.4071942641733
1655424000,2022-06-17 00:00:00,CLH/USDT,0.01491,0.01492,0.01177,0.01284,19391763.57250814,257263.8597641945497
1655337600,2022-06-16 00:00:00,CLH/USDT,0.01737,0.01869,0.01444,0.01489,23528408.36335172,396815.2144799488127
1655251200,2022-06-15 00:00:00,CLH/USDT,0.0216,0.02234,0.01585,0.01735,20753063.74041647,388311.8947691127974
1655164800,2022-06-14 00:00:00,CLH/USDT,0.02015,0.02252,0.01989,0.02161,12751604.24074551,268137.6805393351267
1655078400,2022-06-13 00:00:00,CLH/USDT,0.02179,0.02179,0.01989,0.02016,16006089.08460365,333120.3348229120063
1654992000,2022-06-12 00:00:00,CLH/USDT,0.02139,0.0278,0.021,0.02178,19237834.15326427,429231.6437832883245
1654905600,2022-06-11 00:00:00,CLH/USDT,0.02146,0.025,0.021,0.02139,12566307.47364958,275057.4789075948272
1654819200,2022-06-10 00:00:00,CLH/USDT,0.02281,0.0229,0.0212,0.02147,11492026.35796637,253839.5441186019039
1654732800,2022-06-09 00:00:00,CLH/USDT,0.02371,0.02404,0.02229,0.02279,22498674.61370913,523255.116368035864
1654646400,2022-06-08 00:00:00,CLH/USDT,0.02347,0.02599,0.023,0.02366,29673453.36746768,722349.698881792546
1654560000,2022-06-07 00:00:00,CLH/USDT,0.02183,0.02521,0.02122,0.02343,31600102.15217308,720739.4705865086821
1654473600,2022-06-06 00:00:00,CLH/USDT,0.02357,0.0256,0.02172,0.02183,25751998.7913502,607313.9659652001433
1654387200,2022-06-05 00:00:00,CLH/USDT,0.02138,0.026,0.02082,0.02362,33215741.83379596,750626.7335671779551
1654300800,2022-06-04 00:00:00,CLH/USDT,0.02131,0.02233,0.02016,0.02138,35561755.98340044,750634.3295687047654
1654214400,2022-06-03 00:00:00,CLH/USDT,0.02157,0.02312,0.02008,0.02133,31626079.44141003,663927.4341347588983
1654128000,2022-06-02 00:00:00,CLH/USDT,0.02141,0.02269,0.02071,0.02155,21321050.93891842,466218.6621463630823
1654041600,2022-06-01 00:00:00,CLH/USDT,0.02323,0.02387,0.0213,0.0214,35165084.40130855,791219.1368897957129
1653955200,2022-05-31 00:00:00,CLH/USDT,0.0223,0.028,0.02157,0.02326,74291122.45391608,1704567.7770061599052
1653868800,2022-05-30 00:00:00,CLH/USDT,0.02179,0.02342,0.02107,0.02231,83421574.38701447,1850162.4167016067297
1653782400,2022-05-29 00:00:00,CLH/USDT,0.02129,0.02189,0.0206,0.02179,87652375.98539019,1875888.1513831933285
1653696000,2022-05-28 00:00:00,CLH/USDT,0.02139,0.02254,0.02056,0.02132,85518706.58177113,1836950.9857284941983
1653609600,2022-05-27 00:00:00,CLH/USDT,0.02229,0.02366,0.02079,0.02137,89494310.93202288,1986235.1808535661463
1653523200,2022-05-26 00:00:00,CLH/USDT,0.02374,0.02576,0.02209,0.0223,86064403.45444224,2027794.0254719844476
1653436800,2022-05-25 00:00:00,CLH/USDT,0.02376,0.02477,0.02266,0.02376,88902575.97930173,2123376.5372950331733
1653350400,2022-05-24 00:00:00,CLH/USDT,0.0249,0.02892,0.02315,0.02373,86782318.91598184,2134658.9789852373776
1653264000,2022-05-23 00:00:00,CLH/USDT,0.02466,0.02527,0.0242,0.02494,71047429.97760434,1754169.401659200522
1653177600,2022-05-22 00:00:00,CLH/USDT,0.02626,0.02666,0.02403,0.02471,76690276.03054049,1935911.710331249349
1653091200,2022-05-21 00:00:00,CLH/USDT,0.02387,0.0267,0.02387,0.02624,101937012.8538117,2554629.5657248019789
1653004800,2022-05-20 00:00:00,CLH/USDT,0.02952,0.02953,0.02317,0.02387,83643097.67124412,2136959.0015174930684
1652918400,2022-05-19 00:00:00,CLH/USDT,0.02256,0.03103,0.02228,0.02956,98825924.5689566,2380455.3850096069341
1652832000,2022-05-18 00:00:00,CLH/USDT,0.02358,0.02466,0.02101,0.02254,87046668.74906399,1986840.3693350384557
1652745600,2022-05-17 00:00:00,CLH/USDT,0.02297,0.0252,0.02262,0.02357,73932776.7252235,1727804.1667819708903
1652659200,2022-05-16 00:00:00,CLH/USDT,0.02314,0.02604,0.02241,0.02296,65621198.14841387,1538449.3154741609185
1652572800,2022-05-15 00:00:00,CLH/USDT,0.02266,0.02386,0.02211,0.02316,92405626.20680234,2111733.5535347785414
1652486400,2022-05-14 00:00:00,CLH/USDT,0.02241,0.02411,0.02142,0.0227,82486770.57498626,1866987.2964889947494
1652400000,2022-05-13 00:00:00,CLH/USDT,0.02293,0.0307,0.0224,0.02242,82886176.11567281,2059527.1399287721342
1652313600,2022-05-12 00:00:00,CLH/USDT,0.0206,0.02654,0.01971,0.02295,39297906.1299745,895268.4624226659483
1652227200,2022-05-11 00:00:00,CLH/USDT,0.02648,0.02989,0.01962,0.0206,30061332.72902434,761552.3179433885524
1652140800,2022-05-10 00:00:00,CLH/USDT,0.02345,0.0354,0.02345,0.02649,27180967.12527298,740427.628250261775
1652054400,2022-05-09 00:00:00,CLH/USDT,0.02881,0.038,0.02294,0.02346,32614465.44949902,955784.9054077660926
1651968000,2022-05-08 00:00:00,CLH/USDT,0.02868,0.02957,0.02633,0.02886,34279325.27883836,961599.0692807550799
1651881600,2022-05-07 00:00:00,CLH/USDT,0.03106,0.03165,0.02852,0.02864,29295115.37725619,881293.9204150851223
1651795200,2022-05-06 00:00:00,CLH/USDT,0.03261,0.03309,0.02922,0.03105,33588098.92620567,1060045.1227270972021
1651708800,2022-05-05 00:00:00,CLH/USDT,0.03734,0.04199,0.031,0.03257,45638394.78575207,1690640.6801006917141
1651622400,2022-05-04 00:00:00,CLH/USDT,0.03003,0.04637,0.02997,0.03742,70044264.68315454,2588084.2295376831229
1651536000,2022-05-03 00:00:00,CLH/USDT,0.02994,0.035,0.02859,0.03004,51400697.22169389,1616423.4280009172775
1651449600,2022-05-02 00:00:00,CLH/USDT,0.03024,0.0316,0.02927,0.03,79855853.57784345,2417200.754622491239
1651363200,2022-05-01 00:00:00,CLH/USDT,0.029,0.0317,0.02832,0.0302,70686215.97070501,2164940.4589797644064
1651276800,2022-04-30 00:00:00,CLH/USDT,0.03181,0.0342,0.02836,0.02889,69374885.88610882,2221525.076426245784
1651190400,2022-04-29 00:00:00,CLH/USDT,0.03594,0.03693,0.0314,0.03182,57281649.9373456,1937093.0216675086588
1651104000,2022-04-28 00:00:00,CLH/USDT,0.03203,0.03867,0.03183,0.03603,62590838.60710743,2131092.0027914915622
1651017600,2022-04-27 00:00:00,CLH/USDT,0.03288,0.03305,0.03129,0.03205,56460225.87174296,1832290.7353403356373
1650931200,2022-04-26 00:00:00,CLH/USDT,0.03421,0.03699,0.03265,0.03291,59037790.37035001,2022990.2063541419811
1650844800,2022-04-25 00:00:00,CLH/USDT,0.03916,0.03922,0.03315,0.03422,52912727.81160114,1873246.6493860512422
1650758400,2022-04-24 00:00:00,CLH/USDT,0.03923,0.03992,0.03804,0.03916,54728943.83404925,2142323.0808978797845
1650672000,2022-04-23 00:00:00,CLH/USDT,0.03917,0.04199,0.03828,0.03923,62293663.80730402,2462880.8680584830652
1650585600,2022-04-22 00:00:00,CLH/USDT,0.03874,0.04294,0.03798,0.03918,37990535.67064662,1498103.7991212537597
1650499200,2022-04-21 00:00:00,CLH/USDT,0.03933,0.04185,0.0382,0.03876,33456402.25056332,1328207.0301918210954
1650412800,2022-04-20 00:00:00,CLH/USDT,0.04099,0.04382,0.03906,0.03936,46623673.36550794,1946916.6667977856543
1650326400,2022-04-19 00:00:00,CLH/USDT,0.04001,0.04422,0.03965,0.04103,49374759.18660879,2045423.75983270486
1650240000,2022-04-18 00:00:00,CLH/USDT,0.03891,0.04002,0.03634,0.04001,33460764.10914685,1269988.9356052855899
1650153600,2022-04-17 00:00:00,CLH/USDT,0.03804,0.04203,0.03804,0.03893,41436505.73298122,1633046.4145335415457
1650067200,2022-04-16 00:00:00,CLH/USDT,0.03743,0.04349,0.03701,0.03804,41414302.23479493,1601094.7279385663752
1649980800,2022-04-15 00:00:00,CLH/USDT,0.03813,0.03892,0.03721,0.03745,36501421.42960815,1388004.501751985176
1649894400,2022-04-14 00:00:00,CLH/USDT,0.04279,0.04484,0.03723,0.03812,51267336.56960171,2048846.0100599641001
1649808000,2022-04-13 00:00:00,CLH/USDT,0.03713,0.047,0.03564,0.0428,35942751.75267017,1430327.5338650703504
1649721600,2022-04-12 00:00:00,CLH/USDT,0.0364,0.03879,0.03578,0.03701,27538136.98304558,1011382.1455996479207
1649635200,2022-04-11 00:00:00,CLH/USDT,0.03902,0.03996,0.03541,0.03641,40044332.78205993,1508127.3584255252515
1649548800,2022-04-10 00:00:00,CLH/USDT,0.04354,0.04362,0.0379,0.03897,39577319.63054976,1644144.4520633479643
1649462400,2022-04-09 00:00:00,CLH/USDT,0.04086,0.05014,0.04058,0.04354,29896023.95999285,1280563.684993220206
1649376000,2022-04-08 00:00:00,CLH/USDT,0.04019,0.04399,0.03802,0.04095,24206491.70688117,990226.6755499748997
1649289600,2022-04-07 00:00:00,CLH/USDT,0.03717,0.04302,0.03572,0.0402,27076174.16622163,1027317.7793316520732
1649203200,2022-04-06 00:00:00,CLH/USDT,0.04605,0.04607,0.03694,0.03719,20355748.24707181,850516.5795251083257
1649116800,2022-04-05 00:00:00,CLH/USDT,0.04569,0.05341,0.0456,0.04606,22410225.19074265,1055949.3778799762626
1649030400,2022-04-04 00:00:00,CLH/USDT,0.04486,0.04927,0.04396,0.04569,20676439.71531042,955566.0044094382561
1648944000,2022-04-03 00:00:00,CLH/USDT,0.04388,0.04815,0.04337,0.04485,21225449.7751134,962957.7756700645891
1648857600,2022-04-02 00:00:00,CLH/USDT,0.04547,0.04743,0.03966,0.0439,24184338.83114037,1076471.2365715838435
1648771200,2022-04-01 00:00:00,CLH/USDT,0.05174,0.05252,0.04183,0.04547,26995253.68913552,1241560.5932184940575
1648684800,2022-03-31 00:00:00,CLH/USDT,0.05775,0.06034,0.05007,0.05174,15407708.14301553,858797.6195768759264
1648598400,2022-03-30 00:00:00,CLH/USDT,0.06107,0.06226,0.05702,0.05774,12938268.39434606,779021.2214111803086
1648512000,2022-03-29 00:00:00,CLH/USDT,0.06353,0.0643,0.0605,0.06108,13163209.95851678,821378.9714963681797
1648425600,2022-03-28 00:00:00,CLH/USDT,0.06085,0.06761,0.06052,0.06355,15849411.78447726,1005143.1838629756688
1648339200,2022-03-27 00:00:00,CLH/USDT,0.06317,0.06434,0.06,0.06085,15690162.74552403,978714.8085511144868
1648252800,2022-03-26 00:00:00,CLH/USDT,0.06463,0.074,0.06211,0.06316,15827245.33554374,1027008.3114073848191
1648166400,2022-03-25 00:00:00,CLH/USDT,0.05914,0.07133,0.0587,0.06464,15846606.94118357,1000627.4811957824834
1648080000,2022-03-24 00:00:00,CLH/USDT,0.05793,0.064,0.05744,0.05915,15013229.05106677,894756.6849621002523
1647993600,2022-03-23 00:00:00,CLH/USDT,0.06116,0.06795,0.05601,0.0579,16563065.6314856,987704.4995897883237
1647907200,2022-03-22 00:00:00,CLH/USDT,0.05911,0.06531,0.05879,0.06115,10614397.87669796,646742.4472802662608
1647820800,2022-03-21 00:00:00,CLH/USDT,0.05925,0.062,0.05855,0.0591,11416707.05529959,683596.482185113125
1647734400,2022-03-20 00:00:00,CLH/USDT,0.0642,0.0645,0.05725,0.05925,13600417.7149185,832114.372758525748
1647648000,2022-03-19 00:00:00,CLH/USDT,0.06484,0.06775,0.06377,0.06421,11493136.01374644,758646.6352862990761
1647561600,2022-03-18 00:00:00,CLH/USDT,0.06958,0.06972,0.06411,0.06485,11301018.72170594,758002.0224394209376
1647475200,2022-03-17 00:00:00,CLH/USDT,0.06886,0.07097,0.0676,0.06958,9572722.73706881,658076.6877851577126
1647388800,2022-03-16 00:00:00,CLH/USDT,0.07502,0.07762,0.06501,0.0689,9786413.01182275,694242.0178681765681
1647302400,2022-03-15 00:00:00,CLH/USDT,0.07909,0.08568,0.07301,0.0751,12268617.69016382,970876.3809472449009
1647216000,2022-03-14 00:00:00,CLH/USDT,0.08007,0.08723,0.0784,0.0791,11950398.58172193,971984.3177604000629
1647129600,2022-03-13 00:00:00,CLH/USDT,0.07764,0.1016,0.07751,0.08003,19004629.29002511,1555825.5249742621705
1647043200,2022-03-12 00:00:00,CLH/USDT,0.0771,0.08223,0.07617,0.07763,11003026.76719341,860155.6018138679122
1646956800,2022-03-11 00:00:00,CLH/USDT,0.0768,0.09,0.07341,0.0771,7902163.90174014,618515.2126446886341
1646870400,2022-03-10 00:00:00,CLH/USDT,0.0789,0.08268,0.07608,0.0768,7017072.16621094,550932.9635789971301
1646784000,2022-03-09 00:00:00,CLH/USDT,0.0818,0.08486,0.0787,0.07899,6196064.78267437,507352.6061979321475
1646697600,2022-03-08 00:00:00,CLH/USDT,0.07876,0.09406,0.0785,0.0819,5997531.63506147,496285.9828334660532
1646611200,2022-03-07 00:00:00,CLH/USDT,0.08241,0.1075,0.07833,0.07876,9135011.4465469,797801.316447968386
1646524800,2022-03-06 00:00:00,CLH/USDT,0.0824,0.08964,0.08056,0.0824,14609649.3206654,1220899.4346458881713
1646438400,2022-03-05 00:00:00,CLH/USDT,0.0782,0.09139,0.0774,0.0825,15646905.04897496,1298912.3999932607964
1646352000,2022-03-04 00:00:00,CLH/USDT,0.0857,0.089,0.0769,0.0783,13927581.42598285,1149044.47822870625
1646265600,2022-03-03 00:00:00,CLH/USDT,0.0909,0.0947,0.0837,0.0859,15341927.19992173,1374126.335926319445
1646179200,2022-03-02 00:00:00,CLH/USDT,0.1049,0.114,0.0907,0.0908,26466306.46207861,2655034.918442676671
1646092800,2022-03-01 00:00:00,CLH/USDT,0.0822,0.1551,0.0758,0.1047,35341542.56492738,3713870.982479352669
1646006400,2022-02-28 00:00:00,CLH/USDT,0.0784,0.084,0.0756,0.0821,9589096.50979137,767013.683423512746
1645920000,2022-02-27 00:00:00,CLH/USDT,0.1004,0.102,0.0754,0.0784,17871785.46918263,1517764.695898089058
1645833600,2022-02-26 00:00:00,CLH/USDT,0.0751,0.1037,0.0724,0.1006,15747839.60990838,1358822.231995631701
1645747200,2022-02-25 00:00:00,CLH/USDT,0.0666,0.078,0.0655,0.0753,8809755.24894854,634947.114797685811
1645660800,2022-02-24 00:00:00,CLH/USDT,0.071,0.0721,0.0555,0.0666,9193997.37834715,587039.381644252749
1645574400,2022-02-23 00:00:00,CLH/USDT,0.064,0.084,0.0619,0.071,39355328.52502604,2628313.893071360262
1645488000,2022-02-22 00:00:00,CLH/USDT,0.0709,0.0719,0.063,0.0639,36043713.5304997,2379293.043884117382
1645401600,2022-02-21 00:00:00,CLH/USDT,0.0736,0.0851,0.0696,0.0709,50442443.12425083,3871359.735218223217
1645315200,2022-02-20 00:00:00,CLH/USDT,0.0849,0.0959,0.0696,0.0735,135649785.33209294,10516026.865486339524
1645228800,2022-02-19 00:00:00,CLH/USDT,0.0747,0.1548,0.0668,0.0848,70914060.76009854,6495947.943054451048
1645142400,2022-02-18 00:00:00,CLH/USDT,0.0828,0.0835,0.0666,0.075,5152245.2434387,414584.669136871129
1645056000,2022-02-17 00:00:00,CLH/USDT,0.0873,0.088,0.08,0.0828,6852842.37631199,579722.753214282451
1644969600,2022-02-16 00:00:00,CLH/USDT,0.0894,0.09,0.085,0.0873,5978338.64488314,525012.653616111592
1644883200,2022-02-15 00:00:00,CLH/USDT,0.0871,0.0924,0.0858,0.0893,8953258.29181528,795994.966722443736
1644796800,2022-02-14 00:00:00,CLH/USDT,0.0973,0.098,0.0806,0.0871,11511227.99558589,1001289.293161681311
1644710400,2022-02-13 00:00:00,CLH/USDT,0.098,0.1047,0.0916,0.0972,11492849.94424333,1111491.260243360949
1644624000,2022-02-12 00:00:00,CLH/USDT,0.089,0.1006,0.088,0.0979,8925178.42332583,817869.039133740764
1644537600,2022-02-11 00:00:00,CLH/USDT,0.0998,0.103,0.089,0.089,9121042.36358118,895332.559325351489
1644451200,2022-02-10 00:00:00,CLH/USDT,0.0998,0.1086,0.099,0.0999,8291404.30463072,847247.100872673978
