https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AOA,Volume BTC
1660435200,2022-08-14 00:00:00,AOA/BTC,0.0000000156,0.0000000158,0.0000000151,0.0000000154,5660137.1712,0.08720805648042
1660348800,2022-08-13 00:00:00,AOA/BTC,0.0000000154,0.0000000161,0.0000000152,0.0000000158,46372304.4674,0.7254551543096
1660262400,2022-08-12 00:00:00,AOA/BTC,0.0000000154,0.000000016,0.000000015,0.0000000155,25341050.9223,0.39007382868614
1660176000,2022-08-11 00:00:00,AOA/BTC,0.0000000151,0.0000000158,0.0000000145,0.0000000153,17494401.849,0.26500018286466
1660089600,2022-08-10 00:00:00,AOA/BTC,0.0000000157,0.000000016,0.0000000151,0.0000000152,10875753.7161,0.16970911617339
1660003200,2022-08-09 00:00:00,AOA/BTC,0.0000000155,0.000000016,0.0000000153,0.0000000157,21955442.7999,0.34412749035385
1659916800,2022-08-08 00:00:00,AOA/BTC,0.0000000165,0.0000000167,0.0000000145,0.0000000155,21472733.8725,0.3335823648939
1659830400,2022-08-07 00:00:00,AOA/BTC,0.0000000163,0.0000000174,0.0000000159,0.0000000164,8168768.6965,0.13549862841424
1659744000,2022-08-06 00:00:00,AOA/BTC,0.0000000173,0.000000018,0.0000000156,0.0000000162,18055692.1046,0.29535556836001
1659657600,2022-08-05 00:00:00,AOA/BTC,0.0000000165,0.0000000188,0.0000000159,0.0000000171,6498343.285,0.10931809321752
1659571200,2022-08-04 00:00:00,AOA/BTC,0.0000000162,0.0000000172,0.0000000159,0.0000000168,8887868.5075,0.14732154871735
1659484800,2022-08-03 00:00:00,AOA/BTC,0.0000000155,0.0000000161,0.0000000154,0.000000016,6538633.5801,0.10334852383674
1659398400,2022-08-02 00:00:00,AOA/BTC,0.0000000158,0.0000000162,0.0000000152,0.0000000154,4381281.4469,0.06839083342069
1659312000,2022-08-01 00:00:00,AOA/BTC,0.0000000162,0.0000000162,0.0000000154,0.0000000158,2812076.413,0.04418439680403
1659225600,2022-07-31 00:00:00,AOA/BTC,0.0000000156,0.0000000161,0.0000000153,0.0000000158,1043796.3462,0.01638930589078
1659139200,2022-07-30 00:00:00,AOA/BTC,0.000000015,0.0000000156,0.0000000146,0.0000000155,8292840.6159,0.12513199515416
1659052800,2022-07-29 00:00:00,AOA/BTC,0.0000000156,0.0000000164,0.000000015,0.0000000152,3510986.0995,0.05404364580549
1658966400,2022-07-28 00:00:00,AOA/BTC,0.0000000163,0.0000000168,0.0000000154,0.0000000156,17746508.3209,0.28703378026464
1658880000,2022-07-27 00:00:00,AOA/BTC,0.0000000167,0.0000000177,0.0000000163,0.0000000167,5902343.6033,0.09853577223485
1658793600,2022-07-26 00:00:00,AOA/BTC,0.0000000167,0.0000000179,0.0000000165,0.0000000165,6409066.2684,0.10959800804323
1658707200,2022-07-25 00:00:00,AOA/BTC,0.0000000167,0.0000000176,0.000000016,0.0000000163,7836160.9636,0.13079125401901
1658620800,2022-07-24 00:00:00,AOA/BTC,0.0000000174,0.0000000175,0.0000000165,0.0000000166,3236907.016,0.05443936281998
1658534400,2022-07-23 00:00:00,AOA/BTC,0.0000000173,0.0000000178,0.000000017,0.000000017,3160788.8659,0.05558732360234
1658448000,2022-07-22 00:00:00,AOA/BTC,0.0000000173,0.0000000179,0.000000017,0.0000000173,2959722.6468,0.05125054215579
1658361600,2022-07-21 00:00:00,AOA/BTC,0.0000000177,0.0000000182,0.0000000173,0.0000000175,462942.6729,0.00815516710902
1658275200,2022-07-20 00:00:00,AOA/BTC,0.0000000181,0.0000000185,0.0000000171,0.0000000178,5988500.6755,0.10538317866103
1658188800,2022-07-19 00:00:00,AOA/BTC,0.0000000178,0.0000000191,0.0000000176,0.000000018,2647962.7861,0.04783957821131
1658102400,2022-07-18 00:00:00,AOA/BTC,0.0000000181,0.000000019,0.0000000176,0.0000000178,5410056.8795,0.0984709557515
1658016000,2022-07-17 00:00:00,AOA/BTC,0.0000000189,0.0000000195,0.0000000179,0.0000000184,2861635.2767,0.05219368632119
1657929600,2022-07-16 00:00:00,AOA/BTC,0.0000000186,0.0000000202,0.0000000186,0.0000000192,12035462.243,0.23239798608254
1657843200,2022-07-15 00:00:00,AOA/BTC,0.0000000194,0.0000000199,0.0000000185,0.0000000194,9397746.9694,0.17718735648461
1657756800,2022-07-14 00:00:00,AOA/BTC,0.0000000195,0.0000000237,0.0000000194,0.0000000195,24079459.0098,0.51431121056971
1657670400,2022-07-13 00:00:00,AOA/BTC,0.0000000194,0.000000023,0.0000000189,0.0000000189,19181152.95226364,0.39354788597214008
1657584000,2022-07-12 00:00:00,AOA/BTC,0.0000000195,0.0000000199,0.0000000189,0.0000000194,1963327.6258,0.03764123866385
1657497600,2022-07-11 00:00:00,AOA/BTC,0.0000000197,0.0000000197,0.000000019,0.0000000197,611765.6738,0.01193538946307
1657411200,2022-07-10 00:00:00,AOA/BTC,0.0000000189,0.0000000197,0.0000000182,0.0000000195,1395269.8547,0.02613186850608
1657324800,2022-07-09 00:00:00,AOA/BTC,0.0000000181,0.0000000197,0.000000018,0.0000000197,1302164.3563,0.02401825242844
1657238400,2022-07-08 00:00:00,AOA/BTC,0.000000019,0.0000000195,0.0000000181,0.0000000181,951133.9705,0.01774168796037
1657152000,2022-07-07 00:00:00,AOA/BTC,0.0000000194,0.0000000202,0.0000000184,0.0000000185,436841.48182638,0.008365091875506496
1657065600,2022-07-06 00:00:00,AOA/BTC,0.0000000195,0.0000000208,0.0000000188,0.0000000195,3339980.70668461,0.066419650064959895
1656979200,2022-07-05 00:00:00,AOA/BTC,0.0000000182,0.0000000245,0.0000000178,0.0000000201,21583642.32731736,0.459204575094015216
1656892800,2022-07-04 00:00:00,AOA/BTC,0.0000000181,0.0000000185,0.0000000176,0.000000018,3689582.2831,0.06723296400984
1656806400,2022-07-03 00:00:00,AOA/BTC,0.0000000176,0.0000000182,0.0000000171,0.0000000181,7271059.6065,0.12801246038262
1656720000,2022-07-02 00:00:00,AOA/BTC,0.000000018,0.0000000183,0.0000000176,0.0000000176,1500185.5712,0.02672097858673
1656633600,2022-07-01 00:00:00,AOA/BTC,0.0000000177,0.0000000184,0.0000000171,0.0000000177,2682892.75867845,0.046764365982859945
1656547200,2022-06-30 00:00:00,AOA/BTC,0.000000018,0.000000019,0.0000000178,0.0000000178,2165379.0916,0.04006795686137
1656460800,2022-06-29 00:00:00,AOA/BTC,0.000000019,0.0000000195,0.000000018,0.000000018,1773172.70747934,0.032623289767409856
1656374400,2022-06-28 00:00:00,AOA/BTC,0.0000000179,0.0000000191,0.0000000178,0.0000000187,838368.33885573,0.015518973660389859
1656288000,2022-06-27 00:00:00,AOA/BTC,0.0000000179,0.0000000193,0.0000000175,0.0000000178,3489254.07896062,0.064456593539829966
1656201600,2022-06-26 00:00:00,AOA/BTC,0.0000000171,0.0000000185,0.0000000168,0.0000000176,3972815.7924,0.06989603875721
1656115200,2022-06-25 00:00:00,AOA/BTC,0.0000000172,0.0000000182,0.0000000167,0.0000000167,3497583.5208,0.06073128847222
1656028800,2022-06-24 00:00:00,AOA/BTC,0.0000000162,0.000000021,0.000000016,0.0000000168,27465693.527565,0.499682435241941837
1655942400,2022-06-23 00:00:00,AOA/BTC,0.0000000167,0.0000000195,0.0000000145,0.0000000162,17730546.70088117,0.291751163973289629
1655856000,2022-06-22 00:00:00,AOA/BTC,0.0000000154,0.0000000166,0.0000000148,0.0000000166,6249791.18469875,0.098036345799069875
1655769600,2022-06-21 00:00:00,AOA/BTC,0.0000000149,0.0000000155,0.0000000144,0.0000000154,1069766.1154,0.01599769589291
1655683200,2022-06-20 00:00:00,AOA/BTC,0.0000000149,0.0000000155,0.000000014,0.0000000148,7182282.3259,0.10512507174187
1655596800,2022-06-19 00:00:00,AOA/BTC,0.0000000149,0.0000000156,0.0000000146,0.000000015,2072044.75678846,0.031275252220759976
1655510400,2022-06-18 00:00:00,AOA/BTC,0.0000000148,0.0000000157,0.000000014,0.0000000148,10599153.0111,0.15542504209745
1655424000,2022-06-17 00:00:00,AOA/BTC,0.0000000149,0.0000000152,0.0000000142,0.0000000149,2076488.19422281,0.030964167501059869
1655337600,2022-06-16 00:00:00,AOA/BTC,0.0000000139,0.0000000149,0.0000000131,0.0000000148,6163859.3525,0.08570227531471
1655251200,2022-06-15 00:00:00,AOA/BTC,0.000000014,0.000000016,0.000000013,0.0000000139,27269004.46569365,0.387958817997219845
1655164800,2022-06-14 00:00:00,AOA/BTC,0.000000012,0.000000017,0.000000011,0.000000014,82370678.26027647,1.08222427389079999
1655078400,2022-06-13 00:00:00,AOA/BTC,0.000000011,0.000000012,0.00000001,0.000000012,44748522.66920908,0.48954834595589988
1654992000,2022-06-12 00:00:00,AOA/BTC,0.000000012,0.000000013,0.000000011,0.000000011,10357913.0364,0.1158895504466
1654905600,2022-06-11 00:00:00,AOA/BTC,0.000000011,0.000000013,0.000000011,0.000000013,14125791.96263078,0.18115221158050014
1654819200,2022-06-10 00:00:00,AOA/BTC,0.000000012,0.000000013,0.000000011,0.000000012,21317842.6177,0.2560114546821
1654732800,2022-06-09 00:00:00,AOA/BTC,0.000000012,0.000000013,0.000000011,0.000000012,32970561.6469,0.3677348494867
1654646400,2022-06-08 00:00:00,AOA/BTC,0.000000012,0.000000013,0.000000011,0.000000012,6321027.66851153,0.07757258725949989
1654560000,2022-06-07 00:00:00,AOA/BTC,0.000000012,0.000000014,0.000000011,0.000000012,21557026.94599507,0.26417283774840019
1654473600,2022-06-06 00:00:00,AOA/BTC,0.000000015,0.00000002,0.000000012,0.000000012,63059554.07331425,0.94905710830369953
1654387200,2022-06-05 00:00:00,AOA/BTC,0.000000012,0.000000015,0.000000011,0.000000014,44326576.96988209,0.57021558630270047
1654300800,2022-06-04 00:00:00,AOA/BTC,0.000000012,0.000000012,0.000000011,0.000000011,272585.34146666,0.00305774939339992
1654214400,2022-06-03 00:00:00,AOA/BTC,0.000000011,0.000000012,0.000000011,0.000000011,2261008.39148331,0.02613646879099972
1654128000,2022-06-02 00:00:00,AOA/BTC,0.000000011,0.000000012,0.000000011,0.000000012,162533.16025,0.0017922807033
1654041600,2022-06-01 00:00:00,AOA/BTC,0.000000011,0.000000012,0.000000011,0.000000012,7353473.39113333,0.08097961222339996
1653955200,2022-05-31 00:00:00,AOA/BTC,0.000000011,0.000000013,0.000000011,0.000000011,2689706.2975,0.0319260781207
1653868800,2022-05-30 00:00:00,AOA/BTC,0.000000011,0.000000013,0.000000011,0.000000012,6101026.94528461,0.07346881836069993
1653782400,2022-05-29 00:00:00,AOA/BTC,0.000000012,0.000000012,0.000000011,0.000000011,1983131.1225,0.0237699681592
1653696000,2022-05-28 00:00:00,AOA/BTC,0.000000011,0.000000012,0.000000011,0.000000011,2486232.9858,0.0294259476743
1653609600,2022-05-27 00:00:00,AOA/BTC,0.000000011,0.000000012,0.000000011,0.000000011,3934459.7569,0.0467816893623
1653523200,2022-05-26 00:00:00,AOA/BTC,0.000000012,0.000000015,0.000000011,0.000000012,55799254.57576777,0.70870480253203085
1653436800,2022-05-25 00:00:00,AOA/BTC,0.000000012,0.000000012,0.000000011,0.000000012,4174153.45493333,0.04779306351409996
1653350400,2022-05-24 00:00:00,AOA/BTC,0.000000012,0.000000013,0.000000011,0.000000013,29081967.7018,0.3442277661192
1653264000,2022-05-23 00:00:00,AOA/BTC,0.000000012,0.000000013,0.000000011,0.000000012,1934494.3554,0.0234579949907
1653177600,2022-05-22 00:00:00,AOA/BTC,0.000000013,0.000000013,0.000000011,0.000000012,13889128.8928,0.1719411089205
1653091200,2022-05-21 00:00:00,AOA/BTC,0.000000011,0.000000013,0.000000011,0.000000012,4883164.2059,0.0573669198166
1653004800,2022-05-20 00:00:00,AOA/BTC,0.000000012,0.000000013,0.000000012,0.000000012,2489422.4865,0.0298749187895
1652918400,2022-05-19 00:00:00,AOA/BTC,0.000000012,0.000000013,0.000000011,0.000000013,7266492.15923076,0.08818865356789988
1652832000,2022-05-18 00:00:00,AOA/BTC,0.000000012,0.000000013,0.000000011,0.000000013,31656772.9787,0.3828345957926
1652745600,2022-05-17 00:00:00,AOA/BTC,0.00000001,0.000000014,0.00000001,0.000000012,50541913.18640297,0.60283942327823783
1652659200,2022-05-16 00:00:00,AOA/BTC,0.000000012,0.000000017,0.00000001,0.000000011,95706410.08862367,1.22818405725253325
1652572800,2022-05-15 00:00:00,AOA/BTC,0.000000007,0.00000002,0.000000007,0.000000012,355509642.61917027,4.37285232025649946
1652486400,2022-05-14 00:00:00,AOA/BTC,0.000000006,0.000000008,0.000000006,0.000000007,57497192.63,0.3896343834877
1652400000,2022-05-13 00:00:00,AOA/BTC,0.000000006,0.000000009,0.000000005,0.000000006,91674101.32436189,0.64163719379689987
1652313600,2022-05-12 00:00:00,AOA/BTC,0.000000007,0.000000008,0.000000005,0.000000005,68419324.27172499,0.42227382541469993
1652227200,2022-05-11 00:00:00,AOA/BTC,0.000000015,0.000000016,0.000000007,0.000000007,108764919.40847777,1.14838936317249991
1652140800,2022-05-10 00:00:00,AOA/BTC,0.000000016,0.000000017,0.000000015,0.000000015,11616489.64796666,0.1760406418985999
1652054400,2022-05-09 00:00:00,AOA/BTC,0.000000015,0.000000018,0.000000014,0.000000016,80012008.6672196,1.3030236397528528
1651968000,2022-05-08 00:00:00,AOA/BTC,0.000000012,0.000000023,0.000000012,0.000000015,191908190.36728525,3.21711263147130031
1651881600,2022-05-07 00:00:00,AOA/BTC,0.000000014,0.000000014,0.000000012,0.000000012,30455445.28852857,0.39208276693139998
1651795200,2022-05-06 00:00:00,AOA/BTC,0.000000014,0.000000015,0.000000014,0.000000014,24511147.074,0.3477119841407
1651708800,2022-05-05 00:00:00,AOA/BTC,0.000000016,0.000000016,0.000000014,0.000000015,13868992.4526,0.2084056900797
1651622400,2022-05-04 00:00:00,AOA/BTC,0.000000015,0.000000016,0.000000015,0.000000016,11414806.1512,0.1780851492094
1651536000,2022-05-03 00:00:00,AOA/BTC,0.000000015,0.000000016,0.000000014,0.000000015,11264836.4655,0.1707483720776
1651449600,2022-05-02 00:00:00,AOA/BTC,0.000000016,0.000000016,0.000000015,0.000000015,3575841.1531,0.0558893094684
1651363200,2022-05-01 00:00:00,AOA/BTC,0.000000016,0.000000016,0.000000015,0.000000015,891894.3463,0.0140426911778
1651276800,2022-04-30 00:00:00,AOA/BTC,0.000000016,0.000000017,0.000000016,0.000000016,16713884.86581389,0.27748497921428105
1651190400,2022-04-29 00:00:00,AOA/BTC,0.000000018,0.000000018,0.000000016,0.000000017,5129994.7232,0.0872034094452
1651104000,2022-04-28 00:00:00,AOA/BTC,0.000000019,0.000000019,0.000000017,0.000000018,17355638.76715379,0.31224856673919979
1651017600,2022-04-27 00:00:00,AOA/BTC,0.000000018,0.000000019,0.000000018,0.000000018,10820913.90661052,0.19602618494549988
1650931200,2022-04-26 00:00:00,AOA/BTC,0.000000019,0.000000019,0.000000017,0.000000018,14449967.85362222,0.26003480510649996
1650844800,2022-04-25 00:00:00,AOA/BTC,0.000000019,0.00000002,0.000000018,0.000000018,49782851.00220526,0.94687594167039994
1650758400,2022-04-24 00:00:00,AOA/BTC,0.00000002,0.000000021,0.000000018,0.000000019,23499513.2608,0.4476939306898
1650672000,2022-04-23 00:00:00,AOA/BTC,0.000000023,0.000000023,0.000000019,0.000000021,31726496.78929999,0.65571495503129978
1650585600,2022-04-22 00:00:00,AOA/BTC,0.000000017,0.000000029,0.000000017,0.000000023,335381833.74152928,7.52009638007563513
1650499200,2022-04-21 00:00:00,AOA/BTC,0.000000016,0.000000018,0.000000016,0.000000018,9740169.1698,0.1672309909209
1650412800,2022-04-20 00:00:00,AOA/BTC,0.000000016,0.000000017,0.000000016,0.000000017,11598173.60953917,0.19473235223922672
1650326400,2022-04-19 00:00:00,AOA/BTC,0.000000017,0.000000017,0.000000015,0.000000016,9928859.7598,0.1576134412084
1650240000,2022-04-18 00:00:00,AOA/BTC,0.000000017,0.000000017,0.000000016,0.000000017,13808911.7623647,0.2225371684250999
1650153600,2022-04-17 00:00:00,AOA/BTC,0.000000017,0.000000017,0.000000016,0.000000016,1799189.8452,0.0300917805471
1650067200,2022-04-16 00:00:00,AOA/BTC,0.000000017,0.000000018,0.000000016,0.000000017,3305883.9258,0.056672221181
1649980800,2022-04-15 00:00:00,AOA/BTC,0.000000018,0.000000018,0.000000016,0.000000017,8711897.3357111,0.1492343158005998
1649894400,2022-04-14 00:00:00,AOA/BTC,0.000000017,0.000000018,0.000000016,0.000000018,22387823.4114,0.3857189602127
1649808000,2022-04-13 00:00:00,AOA/BTC,0.000000016,0.000000018,0.000000016,0.000000018,7246717.9678,0.1231765098692
1649721600,2022-04-12 00:00:00,AOA/BTC,0.000000017,0.000000018,0.000000016,0.000000017,6040216.95153333,0.10234447573259994
1649635200,2022-04-11 00:00:00,AOA/BTC,0.000000018,0.000000018,0.000000016,0.000000017,8066631.12122222,0.13726555982769996
1649548800,2022-04-10 00:00:00,AOA/BTC,0.000000018,0.000000018,0.000000017,0.000000017,4448373.76342222,0.07757940132759996
1649462400,2022-04-09 00:00:00,AOA/BTC,0.000000018,0.000000019,0.000000017,0.000000018,2480731.4066,0.0441941755783
1649376000,2022-04-08 00:00:00,AOA/BTC,0.000000018,0.000000019,0.000000017,0.000000018,15392024.5524,0.2795035882469
1649289600,2022-04-07 00:00:00,AOA/BTC,0.000000018,0.000000019,0.000000017,0.000000019,11283158.58048421,0.20769415574739999
1649203200,2022-04-06 00:00:00,AOA/BTC,0.00000002,0.000000021,0.000000016,0.000000018,53461476.5298,0.9808918550772
1649116800,2022-04-05 00:00:00,AOA/BTC,0.00000002,0.00000002,0.000000019,0.00000002,15888510.082,0.3177573287855
1649030400,2022-04-04 00:00:00,AOA/BTC,0.00000002,0.000000021,0.000000019,0.00000002,13149749.56420952,0.26310457848989992
1648944000,2022-04-03 00:00:00,AOA/BTC,0.000000019,0.00000002,0.000000019,0.00000002,35420907.997,0.6972409656021
1648857600,2022-04-02 00:00:00,AOA/BTC,0.000000019,0.000000022,0.000000019,0.000000019,18328234.74363744,0.37147730696599981
1648771200,2022-04-01 00:00:00,AOA/BTC,0.00000002,0.00000002,0.000000019,0.00000002,8503554.7305,0.1628628353283
1648684800,2022-03-31 00:00:00,AOA/BTC,0.00000002,0.00000002,0.000000019,0.00000002,3583410.4476,0.069410119497
1648598400,2022-03-30 00:00:00,AOA/BTC,0.000000019,0.00000002,0.000000019,0.00000002,5964271.4705,0.1190426674298
1648512000,2022-03-29 00:00:00,AOA/BTC,0.00000002,0.00000002,0.000000019,0.00000002,14609214.8467,0.2864726747189
1648425600,2022-03-28 00:00:00,AOA/BTC,0.00000002,0.000000021,0.000000019,0.000000019,17040900.36342376,0.34572095016089896
1648339200,2022-03-27 00:00:00,AOA/BTC,0.000000022,0.000000022,0.000000019,0.00000002,19378120.76254058,0.39796510042715218
1648252800,2022-03-26 00:00:00,AOA/BTC,0.000000022,0.000000023,0.000000021,0.000000022,3478095.46089801,0.07650736053889969
1648166400,2022-03-25 00:00:00,AOA/BTC,0.000000022,0.000000024,0.000000021,0.000000022,17997704.7229618,0.40719335736084783
1648080000,2022-03-24 00:00:00,AOA/BTC,0.00000002,0.000000023,0.00000002,0.000000023,26372362.94719998,0.57221320539259954
1647993600,2022-03-23 00:00:00,AOA/BTC,0.000000021,0.000000021,0.000000019,0.000000019,1366163.89319523,0.02700368564779983
1647907200,2022-03-22 00:00:00,AOA/BTC,0.000000021,0.000000022,0.00000002,0.00000002,19789715.31924761,0.40330621694619981
1647820800,2022-03-21 00:00:00,AOA/BTC,0.000000021,0.000000023,0.000000021,0.000000022,12205920.8289909,0.2685195245317998
1647734400,2022-03-20 00:00:00,AOA/BTC,0.000000022,0.000000023,0.000000021,0.000000021,9125754.45343913,0.20189158367369999
1647648000,2022-03-19 00:00:00,AOA/BTC,0.000000021,0.000000023,0.000000021,0.000000022,6559453.99243476,0.14153608260429948
1647561600,2022-03-18 00:00:00,AOA/BTC,0.000000023,0.000000023,0.000000021,0.000000022,7942365.9058,0.1750708212415
1647475200,2022-03-17 00:00:00,AOA/BTC,0.000000022,0.000000024,0.000000022,0.000000022,10035382.95173693,0.23297298953589938
1647388800,2022-03-16 00:00:00,AOA/BTC,0.000000025,0.000000025,0.000000022,0.000000022,9447948.5753,0.2215829898393
1647302400,2022-03-15 00:00:00,AOA/BTC,0.000000025,0.000000025,0.000000024,0.000000024,1419979.0312,0.0341370114919
1647216000,2022-03-14 00:00:00,AOA/BTC,0.000000025,0.000000025,0.000000023,0.000000025,1770736.1037,0.0430235549393
1647129600,2022-03-13 00:00:00,AOA/BTC,0.000000026,0.000000027,0.000000023,0.000000025,12430265.00644615,0.3096182801830999
1647043200,2022-03-12 00:00:00,AOA/BTC,0.000000025,0.000000029,0.000000025,0.000000026,6797737.7942,0.1862713983265
1646956800,2022-03-11 00:00:00,AOA/BTC,0.000000024,0.000000027,0.000000024,0.000000025,2943813.9404,0.0759085355666
1646870400,2022-03-10 00:00:00,AOA/BTC,0.000000026,0.000000026,0.000000024,0.000000024,1238239.2982,0.0309663426968
1646784000,2022-03-09 00:00:00,AOA/BTC,0.000000024,0.000000026,0.000000023,0.000000025,5310153.218744,0.129303657254
1646697600,2022-03-08 00:00:00,AOA/BTC,0.000000023,0.000000025,0.000000023,0.000000024,2737250.44685836,0.06567734501710064
1646611200,2022-03-07 00:00:00,AOA/BTC,0.000000022,0.000000024,0.000000022,0.000000024,14608812.74576666,0.32817191364829984
1646524800,2022-03-06 00:00:00,AOA/BTC,0.000000024,0.000000024,0.000000022,0.000000024,2213741.90470469,0.05121173453569952
1646438400,2022-03-05 00:00:00,AOA/BTC,0.000000023,0.000000024,0.000000022,0.000000024,7762886.6353,0.181995231382
1646352000,2022-03-04 00:00:00,AOA/BTC,0.000000024,0.000000024,0.000000022,0.000000023,6078652.3452,0.1366842804172
1646265600,2022-03-03 00:00:00,AOA/BTC,0.000000023,0.000000024,0.000000022,0.000000022,4436945.92548333,0.10201905343919992
1646179200,2022-03-02 00:00:00,AOA/BTC,0.000000024,0.000000024,0.000000023,0.000000023,9284523.82432717,0.21465910220529991
1646092800,2022-03-01 00:00:00,AOA/BTC,0.000000024,0.000000026,0.000000023,0.000000024,11716266.53427266,0.28321200124399984
1646006400,2022-02-28 00:00:00,AOA/BTC,0.000000025,0.000000026,0.000000023,0.000000025,15421511.4873,0.3829750899872
1645920000,2022-02-27 00:00:00,AOA/BTC,0.000000026,0.000000026,0.000000024,0.000000025,16462198.7029,0.4099769226597
1645833600,2022-02-26 00:00:00,AOA/BTC,0.000000022,0.000000028,0.000000021,0.000000027,46671234.09384334,1.09982196009407446
1645747200,2022-02-25 00:00:00,AOA/BTC,0.000000023,0.000000024,0.000000021,0.000000022,26145327.47223044,0.58239708178540012
