https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAO,Volume USDT
1660176000,2022-08-11 00:00:00,DAO/USDT,2.0223,2.07148,1.9073,1.93521,131927.67711775,262447.3386830318831
1660089600,2022-08-10 00:00:00,DAO/USDT,2.03258,2.27385,1.91436,2.02858,378994.81952456,785563.9416356120279
1660003200,2022-08-09 00:00:00,DAO/USDT,1.9452,2.08022,1.86841,2.03,417337.64903508,815589.6401336728066
1659916800,2022-08-08 00:00:00,DAO/USDT,1.5195,2.52979,1.51,1.94448,1355283.57908863,2809587.1546808954717
1659830400,2022-08-07 00:00:00,DAO/USDT,1.50661,1.53182,1.49,1.52056,19095.8130974,28950.8028368834434
1659744000,2022-08-06 00:00:00,DAO/USDT,1.53664,1.55774,1.5,1.50091,53071.71629162,81403.5640283133129
1659657600,2022-08-05 00:00:00,DAO/USDT,1.49979,1.57693,1.49548,1.53515,65404.09459932,100459.4046580542854
1659571200,2022-08-04 00:00:00,DAO/USDT,1.49452,1.56545,1.47642,1.49934,78968.31938927,119788.7696049235931
1659484800,2022-08-03 00:00:00,DAO/USDT,1.46861,1.5654,1.4289,1.49247,75139.88948957,113098.1948305435131
1659398400,2022-08-02 00:00:00,DAO/USDT,1.46894,1.52618,1.39847,1.46804,94825.8194962,139630.0464041419359
1659312000,2022-08-01 00:00:00,DAO/USDT,1.47673,1.5031,1.46779,1.46779,56484.47013343,83414.1666831022837
1659225600,2022-07-31 00:00:00,DAO/USDT,1.48679,1.49247,1.46668,1.47528,33421.13985655,49419.6015367919571
1659139200,2022-07-30 00:00:00,DAO/USDT,1.45613,1.55,1.438,1.48671,95131.56748618,140783.6783663529547
1659052800,2022-07-29 00:00:00,DAO/USDT,1.49179,1.50283,1.44789,1.4545,109379.47740959,159597.1520964303373
1658966400,2022-07-28 00:00:00,DAO/USDT,1.44649,1.56233,1.41152,1.48638,136210.1422607,200850.7972687430413
1658880000,2022-07-27 00:00:00,DAO/USDT,1.37288,1.5889,1.36119,1.44649,95656.60100186,136228.6738912429204
1658793600,2022-07-26 00:00:00,DAO/USDT,1.38,1.5148,1.35,1.37148,63813.50668661,87731.4766688721173
1658707200,2022-07-25 00:00:00,DAO/USDT,1.48067,1.48067,1.38,1.38,78480.13906031,112372.77254202059
1658620800,2022-07-24 00:00:00,DAO/USDT,1.52538,1.56876,1.46992,1.48083,80739.63722651,122753.0789284620145
1658534400,2022-07-23 00:00:00,DAO/USDT,1.62683,1.6386,1.52414,1.52523,83837.00199628,133096.5340316551204
1658448000,2022-07-22 00:00:00,DAO/USDT,1.5891,1.65,1.5886,1.6283,57725.99475878,93928.8928737282309
1658361600,2022-07-21 00:00:00,DAO/USDT,1.5392,1.59691,1.52957,1.588,85319.15232207,133236.6094488789753
1658275200,2022-07-20 00:00:00,DAO/USDT,1.51286,1.58003,1.50134,1.5392,90914.81013305,140514.2047944110654
1658188800,2022-07-19 00:00:00,DAO/USDT,1.44771,1.52015,1.41374,1.5123,86425.46292546,127456.99633958186
1658102400,2022-07-18 00:00:00,DAO/USDT,1.38941,1.4474,1.38316,1.4467,111058.02166198,157068.2435036900097
1658016000,2022-07-17 00:00:00,DAO/USDT,1.36837,1.42842,1.3439,1.3877,82683.45707618,114294.2179148636513
1657929600,2022-07-16 00:00:00,DAO/USDT,1.40678,1.4545,1.34619,1.36721,151785.67033045,212275.2165646961526
1657843200,2022-07-15 00:00:00,DAO/USDT,1.29063,1.41868,1.28963,1.4056,117458.67046298,158391.7837763035274
1657756800,2022-07-14 00:00:00,DAO/USDT,1.32336,1.3248,1.27256,1.29105,95923.67442403,124313.1980561911142
1657670400,2022-07-13 00:00:00,DAO/USDT,1.25602,1.442,1.23,1.32397,176628.88423277,231950.6312181181858
1657584000,2022-07-12 00:00:00,DAO/USDT,1.26803,1.29887,1.24411,1.25633,60190.68242197,75885.5471419600576
1657497600,2022-07-11 00:00:00,DAO/USDT,1.28054,1.33244,1.25161,1.27897,39102.09925886,50060.2332809174544
1657411200,2022-07-10 00:00:00,DAO/USDT,1.3,1.33637,1.25496,1.28054,89025.77033398,116029.135118896059
1657324800,2022-07-09 00:00:00,DAO/USDT,1.42456,1.513,1.23,1.30203,289755.16247915,398162.1041666692845
1657238400,2022-07-08 00:00:00,DAO/USDT,1.3512,1.46198,1.3455,1.4233,81589.0566414,114042.2071462378221
1657152000,2022-07-07 00:00:00,DAO/USDT,1.33332,1.48535,1.30155,1.35348,220884.07089813,302902.9616924525099
1657065600,2022-07-06 00:00:00,DAO/USDT,1.25063,1.339,1.14,1.33245,132064.60606731,165353.0871468963658
1656979200,2022-07-05 00:00:00,DAO/USDT,1.24142,1.28261,1.21243,1.25063,127552.96695195,158377.2074684386033
1656892800,2022-07-04 00:00:00,DAO/USDT,1.24004,1.2605,1.2,1.24142,93338.86156247,114373.5973479280149
1656806400,2022-07-03 00:00:00,DAO/USDT,1.28678,1.28678,1.18534,1.2386,83622.96452787,102484.6463940187733
1656720000,2022-07-02 00:00:00,DAO/USDT,1.24469,1.34384,1.211,1.28653,176432.12257048,224361.8232470723299
1656633600,2022-07-01 00:00:00,DAO/USDT,1.24214,1.26243,1.21919,1.24242,77169.73068017,95757.3910063816436
1656547200,2022-06-30 00:00:00,DAO/USDT,1.292,1.297,1.22133,1.24214,93627.50143235,117125.6868805482693
1656460800,2022-06-29 00:00:00,DAO/USDT,1.29278,1.30514,1.26647,1.292,82009.17114341,105607.9313120330347
1656374400,2022-06-28 00:00:00,DAO/USDT,1.33696,1.38136,1.29029,1.29095,162215.66835449,219045.6231265697802
1656288000,2022-06-27 00:00:00,DAO/USDT,1.33584,1.34376,1.31681,1.3383,51631.48500611,68756.3136918271905
1656201600,2022-06-26 00:00:00,DAO/USDT,1.35324,1.37609,1.32645,1.33584,61098.63503824,82620.2155396302616
1656115200,2022-06-25 00:00:00,DAO/USDT,1.30297,1.35747,1.30297,1.35159,95979.41937526,127487.3397487942225
1656028800,2022-06-24 00:00:00,DAO/USDT,1.31901,1.33267,1.26115,1.30297,140179.75184022,183012.020854762008
1655942400,2022-06-23 00:00:00,DAO/USDT,1.25847,1.32044,1.25612,1.31835,90351.46954742,116851.86174367509
1655856000,2022-06-22 00:00:00,DAO/USDT,1.34357,1.34357,1.24705,1.2578,96393.33724974,124857.019794568627
1655769600,2022-06-21 00:00:00,DAO/USDT,1.30737,1.39528,1.29167,1.34333,102018.7642242,136915.5507351193315
1655683200,2022-06-20 00:00:00,DAO/USDT,1.31213,1.33637,1.2847,1.30835,57781.3086182,75621.7080164117944
1655596800,2022-06-19 00:00:00,DAO/USDT,1.243,1.33807,1.20983,1.31133,145531.91467351,185577.0465183071219
1655510400,2022-06-18 00:00:00,DAO/USDT,1.37104,1.3818,1.19477,1.24173,170450.02871233,217166.6216487885883
1655424000,2022-06-17 00:00:00,DAO/USDT,1.36976,1.43993,1.35323,1.37053,48176.65328828,66282.684418560896
1655337600,2022-06-16 00:00:00,DAO/USDT,1.47217,1.48925,1.36782,1.37041,101508.14322344,143981.4372816403789
1655251200,2022-06-15 00:00:00,DAO/USDT,1.55965,1.56613,1.31,1.47237,286152.54364993,400304.4936851922475
1655164800,2022-06-14 00:00:00,DAO/USDT,1.51075,1.62,1.44007,1.56391,128013.53620554,195064.8122757809356
1655078400,2022-06-13 00:00:00,DAO/USDT,1.7,1.7,1.48857,1.51088,223791.08857772,345269.1727207777039
1654992000,2022-06-12 00:00:00,DAO/USDT,1.80069,1.8092,1.7,1.7,96533.26120647,167159.7591833424885
1654905600,2022-06-11 00:00:00,DAO/USDT,1.87949,1.88488,1.8,1.8,55872.41358332,102957.8742643391799
1654819200,2022-06-10 00:00:00,DAO/USDT,1.9602,1.97595,1.85001,1.87949,61085.59532104,116486.3446947692876
1654732800,2022-06-09 00:00:00,DAO/USDT,1.97634,1.97634,1.93826,1.96113,27247.30539145,53431.1121363340522
1654646400,2022-06-08 00:00:00,DAO/USDT,1.97962,2.00496,1.95385,1.97605,20865.39968485,41422.8918518371245
1654560000,2022-06-07 00:00:00,DAO/USDT,2.00395,2.01155,1.87795,1.9797,89006.85561902,173402.6304761839365
1654473600,2022-06-06 00:00:00,DAO/USDT,1.99799,2.0383,1.95202,2.004,89741.93904567,179159.4551057398992
1654387200,2022-06-05 00:00:00,DAO/USDT,1.97399,1.998,1.95416,1.99747,24875.62953782,49222.2150298282832
1654300800,2022-06-04 00:00:00,DAO/USDT,1.9831,2.00548,1.96909,1.97212,15991.92213697,31792.440316836779
1654214400,2022-06-03 00:00:00,DAO/USDT,2.04395,2.04889,1.9628,1.98357,61226.67994835,122889.9026428242763
1654128000,2022-06-02 00:00:00,DAO/USDT,1.96343,2.04525,1.95707,2.04525,56536.25635489,112720.3122404716649
1654041600,2022-06-01 00:00:00,DAO/USDT,2.0977,2.15607,1.94546,1.96311,94653.96446787,193706.8109753381343
1653955200,2022-05-31 00:00:00,DAO/USDT,2.11981,2.24038,2.04497,2.09776,140985.11854204,299823.4411223042307
1653868800,2022-05-30 00:00:00,DAO/USDT,1.89129,2.24348,1.88164,2.12018,167995.02117407,345275.8274237150044
1653782400,2022-05-29 00:00:00,DAO/USDT,1.80444,1.89338,1.78901,1.88978,60426.50158163,110692.8320781675655
1653696000,2022-05-28 00:00:00,DAO/USDT,1.84485,1.86442,1.79148,1.80444,71313.60448834,130538.856908925243
1653609600,2022-05-27 00:00:00,DAO/USDT,1.79811,1.85376,1.73117,1.84491,86577.38883421,154500.7956066518105
1653523200,2022-05-26 00:00:00,DAO/USDT,1.85032,1.95137,1.71,1.79604,214346.69713427,388020.1984428188954
1653436800,2022-05-25 00:00:00,DAO/USDT,1.82344,1.89885,1.82042,1.84918,175169.27261921,325667.0875243300291
1653350400,2022-05-24 00:00:00,DAO/USDT,1.80213,1.82322,1.72,1.82137,130490.61636665,231461.8757650635669
1653264000,2022-05-23 00:00:00,DAO/USDT,1.86596,1.8896,1.80283,1.80295,79746.21144864,147941.0577493484519
1653177600,2022-05-22 00:00:00,DAO/USDT,1.78839,1.86471,1.743,1.86471,107668.29062037,194071.0401345238653
1653091200,2022-05-21 00:00:00,DAO/USDT,1.68167,1.85202,1.61623,1.78646,170888.43823429,299118.9212440216869
1653004800,2022-05-20 00:00:00,DAO/USDT,1.64157,1.69206,1.55244,1.68014,131781.44636585,215568.8957491274673
1652918400,2022-05-19 00:00:00,DAO/USDT,1.58618,1.6512,1.49477,1.64327,212981.72009126,337503.618721167186
1652832000,2022-05-18 00:00:00,DAO/USDT,1.8473,1.8614,1.57509,1.58694,216480.32889778,376904.5340336092636
1652745600,2022-05-17 00:00:00,DAO/USDT,1.94576,2.00087,1.83435,1.84732,217075.06381026,419099.6847410900065
1652659200,2022-05-16 00:00:00,DAO/USDT,2.0218,2.02518,1.90289,1.94564,52476.34143389,102824.3251624546637
1652572800,2022-05-15 00:00:00,DAO/USDT,2.03155,2.06144,1.98638,2.02538,102356.45575487,206153.1475042608646
1652486400,2022-05-14 00:00:00,DAO/USDT,1.92114,2.08714,1.85,2.02933,124110.58718954,240434.1627491216794
1652400000,2022-05-13 00:00:00,DAO/USDT,1.73634,2.38594,1.73373,1.92317,317347.73306961,669255.9607414334306
1652313600,2022-05-12 00:00:00,DAO/USDT,1.95871,2.01998,1.60564,1.73391,386589.40333054,679652.391698106522
1652227200,2022-05-11 00:00:00,DAO/USDT,2.60004,2.60128,1.91549,1.95871,439203.58897638,1020052.6339409641879
1652140800,2022-05-10 00:00:00,DAO/USDT,2.49141,2.79577,2.46542,2.60023,321301.7207733,840848.4969008180328
1652054400,2022-05-09 00:00:00,DAO/USDT,2.7488,2.78398,2.36,2.49141,277731.29689093,709115.5755885308796
1651968000,2022-05-08 00:00:00,DAO/USDT,3.00448,3.03829,2.73186,2.74696,123367.31329378,353607.1529415753733
1651881600,2022-05-07 00:00:00,DAO/USDT,3.07224,3.14798,2.84308,3.00449,147109.18114941,439346.2051927669761
1651795200,2022-05-06 00:00:00,DAO/USDT,3.32333,3.38518,3.01616,3.07149,204713.10754819,662556.9524621952837
1651708800,2022-05-05 00:00:00,DAO/USDT,3.53481,3.6845,3.21,3.31989,268495.05505792,921402.1222888465654
1651622400,2022-05-04 00:00:00,DAO/USDT,3.23706,3.76483,3.23706,3.53555,239218.64267923,829285.978752291772
1651536000,2022-05-03 00:00:00,DAO/USDT,3.17,3.30978,3.13413,3.24096,183867.58347311,593041.4781194247517
1651449600,2022-05-02 00:00:00,DAO/USDT,2.97328,3.26114,2.96406,3.17,413314.00166758,1286201.537718136616
1651363200,2022-05-01 00:00:00,DAO/USDT,2.96406,3.05399,2.96406,2.97376,147689.36440242,441261.2285298436668
1651276800,2022-04-30 00:00:00,DAO/USDT,2.97586,3.13,2.96406,2.96406,179949.97884467,544718.6247673767989
1651190400,2022-04-29 00:00:00,DAO/USDT,2.98805,3.02929,2.96406,2.97541,152373.25534816,453807.1120245189979
1651104000,2022-04-28 00:00:00,DAO/USDT,2.87049,2.99998,2.83401,2.98066,96869.14445205,284087.5907695692227
1651017600,2022-04-27 00:00:00,DAO/USDT,2.75132,2.90371,2.72,2.86847,101657.45660576,287085.0649561771342
1650931200,2022-04-26 00:00:00,DAO/USDT,2.77369,2.92,2.72,2.75093,119159.65414125,334754.9356002001711
1650844800,2022-04-25 00:00:00,DAO/USDT,2.80322,2.9,2.58277,2.77369,160831.21847436,434041.0021056312474
1650758400,2022-04-24 00:00:00,DAO/USDT,2.80899,2.82628,2.71686,2.80668,74119.32885257,205275.1503404672741
1650672000,2022-04-23 00:00:00,DAO/USDT,2.69628,2.86458,2.69118,2.80395,108151.93785336,302574.8523384956448
1650585600,2022-04-22 00:00:00,DAO/USDT,2.7695,2.78603,2.66707,2.69564,124891.42085149,341601.4806395063608
1650499200,2022-04-21 00:00:00,DAO/USDT,2.83965,2.86077,2.70707,2.7696,250423.17790048,693163.964468109199
1650412800,2022-04-20 00:00:00,DAO/USDT,2.74239,2.966,2.68,2.844,303974.83539818,860367.1110748316566
1650326400,2022-04-19 00:00:00,DAO/USDT,2.69208,2.746,2.68,2.73952,102972.86627284,278648.6855930152696
1650240000,2022-04-18 00:00:00,DAO/USDT,2.7662,2.78229,2.60052,2.6932,168555.01472973,450953.669198852504
1650153600,2022-04-17 00:00:00,DAO/USDT,2.74052,2.9407,2.70391,2.7684,152931.30109433,428867.5357623744073
1650067200,2022-04-16 00:00:00,DAO/USDT,2.76675,2.77059,2.692,2.7383,111536.33850533,303929.7416554643392
1649980800,2022-04-15 00:00:00,DAO/USDT,2.6772,2.78944,2.66722,2.769,389593.87257848,1055389.9634175651574
1649894400,2022-04-14 00:00:00,DAO/USDT,2.76164,2.80917,2.66382,2.6808,1712853.08577916,4644751.4790385294358
1649808000,2022-04-13 00:00:00,DAO/USDT,2.70637,2.8,2.52243,2.7594,2764866.59928789,7370334.0595698400108
1649721600,2022-04-12 00:00:00,DAO/USDT,2.37656,2.7072,2.34945,2.703,1348250.3912377,3504924.5218387091343
1649635200,2022-04-11 00:00:00,DAO/USDT,2.49438,2.54041,2.36918,2.37,105779.48128847,259586.9625877025471
1649548800,2022-04-10 00:00:00,DAO/USDT,2.48605,2.52577,2.42135,2.49438,38420.66889981,95066.9775333003146
1649462400,2022-04-09 00:00:00,DAO/USDT,2.50001,2.6018,2.416,2.48605,72524.98362959,179947.6480252531513
1649376000,2022-04-08 00:00:00,DAO/USDT,2.59728,2.67044,2.48907,2.50107,129173.91352265,334008.6051644758769
1649289600,2022-04-07 00:00:00,DAO/USDT,2.56131,2.61033,2.5196,2.59773,95018.50861878,243737.8714335485086
1649203200,2022-04-06 00:00:00,DAO/USDT,2.73504,2.73504,2.5486,2.56292,2759430.90081715,7256030.4575500727288
1649116800,2022-04-05 00:00:00,DAO/USDT,2.69162,2.96999,2.69031,2.73488,1912416.82134794,5370372.3829291195406
1649030400,2022-04-04 00:00:00,DAO/USDT,2.7237,2.99999,2.6892,2.69792,1205642.4770069,3355502.8868020368821
1648944000,2022-04-03 00:00:00,DAO/USDT,2.76045,2.76083,2.68078,2.7246,235343.62745756,637438.0868456980602
1648857600,2022-04-02 00:00:00,DAO/USDT,2.68178,2.8,2.60565,2.75742,269167.0705646,723950.0226682622206
1648771200,2022-04-01 00:00:00,DAO/USDT,2.47385,2.75005,2.41908,2.68151,370547.9535842,945919.6712913830825
1648684800,2022-03-31 00:00:00,DAO/USDT,2.7052,2.80006,2.32356,2.47227,469107.69491523,1213195.105880311043
1648598400,2022-03-30 00:00:00,DAO/USDT,2.629,2.85484,2.465,2.70355,746362.74653525,1947225.085265984471
1648512000,2022-03-29 00:00:00,DAO/USDT,2.72821,2.812,2.57756,2.6266,1044866.80378483,2814367.7487590010174
1648425600,2022-03-28 00:00:00,DAO/USDT,2.64758,2.88333,2.614,2.72925,1107203.18931012,3027920.9026655903918
1648339200,2022-03-27 00:00:00,DAO/USDT,2.53073,2.67853,2.5,2.64408,1758176.59278778,4524338.441922237052
1648252800,2022-03-26 00:00:00,DAO/USDT,2.33183,2.55,2.27984,2.53279,3327752.63042227,8067167.8119056078969
1648166400,2022-03-25 00:00:00,DAO/USDT,2.2999,2.365,2.17,2.32929,1653258.72706361,3805559.8940968014754
1648080000,2022-03-24 00:00:00,DAO/USDT,2.209,2.30045,2.18761,2.29737,53148.8817107,118725.4996098536891
1647993600,2022-03-23 00:00:00,DAO/USDT,2.17576,2.25147,2.13,2.209,101306.32964734,221855.284072614671
1647907200,2022-03-22 00:00:00,DAO/USDT,2.14416,2.22292,2.13133,2.17576,63871.33484233,138712.0279025071149
1647820800,2022-03-21 00:00:00,DAO/USDT,2.15559,2.16013,2.10285,2.14449,50302.29852278,107319.0463035447388
1647734400,2022-03-20 00:00:00,DAO/USDT,2.1694,2.20224,2.14,2.1568,53179.37195803,115408.6819286820033
1647648000,2022-03-19 00:00:00,DAO/USDT,2.184,2.27137,2.12576,2.1694,101473.8401015,222766.9035734555425
1647561600,2022-03-18 00:00:00,DAO/USDT,2.18654,2.2075,2.0651,2.184,134424.99952138,288504.7956078300246
1647475200,2022-03-17 00:00:00,DAO/USDT,2.22,2.23151,2.15,2.18434,114015.10253497,249115.2761514828916
1647388800,2022-03-16 00:00:00,DAO/USDT,2.19297,2.48,2.09966,2.22,247305.60791144,541738.2459613351824
1647302400,2022-03-15 00:00:00,DAO/USDT,2.23214,2.32001,2.1414,2.1857,102116.56937991,225765.5250270722694
1647216000,2022-03-14 00:00:00,DAO/USDT,2.17232,2.3987,2.12512,2.23214,110382.93411053,246573.0447720932224
1647129600,2022-03-13 00:00:00,DAO/USDT,2.2293,2.26764,2.14472,2.17264,88310.21183601,195316.4733603506244
1647043200,2022-03-12 00:00:00,DAO/USDT,2.35251,2.39,2.1984,2.23536,134380.64178471,307402.4062019160961
1646956800,2022-03-11 00:00:00,DAO/USDT,2.11265,2.6,2.0902,2.35251,358196.66351394,848246.6638834203029
1646870400,2022-03-10 00:00:00,DAO/USDT,2.30732,2.3457,2.06935,2.11265,405298.537718,883106.685015150878
1646784000,2022-03-09 00:00:00,DAO/USDT,2.2906,2.42555,2.25854,2.31275,1420708.68489533,3338506.1646518587458
1646697600,2022-03-08 00:00:00,DAO/USDT,2.27228,2.39193,2.2,2.28629,127368.45761106,287155.958411878514
1646611200,2022-03-07 00:00:00,DAO/USDT,2.33682,2.44,2.21,2.27741,230630.22996019,529882.2886588135848
1646524800,2022-03-06 00:00:00,DAO/USDT,2.24848,2.75,2.24385,2.32827,863302.27505802,2186212.7693190441704
1646438400,2022-03-05 00:00:00,DAO/USDT,2.1657,2.25693,2.14144,2.24827,113444.38483627,249432.7221040405201
1646352000,2022-03-04 00:00:00,DAO/USDT,2.3071,2.33297,2.12234,2.15979,161380.51441579,358203.6662768224751
1646265600,2022-03-03 00:00:00,DAO/USDT,2.4615,2.5476,2.25202,2.30642,183159.21618347,431971.0295731509133
1646179200,2022-03-02 00:00:00,DAO/USDT,2.2768,2.79,2.2268,2.4615,427352.28860027,1055478.7366648139203
1646092800,2022-03-01 00:00:00,DAO/USDT,2.19857,2.38892,2.10352,2.27382,267669.54254367,595722.6250497600453
1646006400,2022-02-28 00:00:00,DAO/USDT,1.99687,2.2,1.96,2.1955,100392.55011704,210180.8621339498474
1645920000,2022-02-27 00:00:00,DAO/USDT,2.10914,2.10914,1.9839,1.99411,83260.47835011,169366.9351137959422
1645833600,2022-02-26 00:00:00,DAO/USDT,2.02629,2.18105,2.00857,2.10048,100751.6737364,208604.8422715170978
1645747200,2022-02-25 00:00:00,DAO/USDT,1.96825,2.07832,1.92902,2.01874,138533.66153688,276976.0474898795116
1645660800,2022-02-24 00:00:00,DAO/USDT,2.04296,2.05918,1.7,1.96412,251883.9844142,477064.1828464785887
1645574400,2022-02-23 00:00:00,DAO/USDT,2.07234,2.24053,2.02611,2.04362,195482.58863823,414714.6742707106727
1645488000,2022-02-22 00:00:00,DAO/USDT,2.03013,2.10819,1.98878,2.066,153926.88299638,312360.9268062514673
1645401600,2022-02-21 00:00:00,DAO/USDT,2.10584,2.24974,2.01642,2.0281,185744.85188814,391685.8621415786267
1645315200,2022-02-20 00:00:00,DAO/USDT,2.12184,2.26366,2.01,2.10584,153032.10023879,325956.4766858740466
1645228800,2022-02-19 00:00:00,DAO/USDT,2.1974,2.23075,2.1,2.11752,89620.59358531,191162.5954234332868
1645142400,2022-02-18 00:00:00,DAO/USDT,2.21638,2.25861,2.11069,2.19741,198725.79501895,432626.0773397188985
1645056000,2022-02-17 00:00:00,DAO/USDT,2.41517,2.44,2.17945,2.21042,329639.0451612,758415.5348629418826
1644969600,2022-02-16 00:00:00,DAO/USDT,2.2627,2.4197,2.1921,2.41525,208047.40588222,478186.5246374612795
1644883200,2022-02-15 00:00:00,DAO/USDT,2.14828,2.2898,2.13889,2.253,208220.98622415,462814.6028415469078
1644796800,2022-02-14 00:00:00,DAO/USDT,2.20804,2.3849,2.092,2.13889,301928.77314474,651101.6987662452363
1644710400,2022-02-13 00:00:00,DAO/USDT,2.08951,2.21137,2.02383,2.20957,259732.03326366,555859.9176092120397
1644624000,2022-02-12 00:00:00,DAO/USDT,2.09267,2.15876,2.012,2.08734,309659.02287598,643222.6580484461746
1644537600,2022-02-11 00:00:00,DAO/USDT,2.18951,2.25034,2.06,2.0882,330290.74597308,714618.4151459602551
1644451200,2022-02-10 00:00:00,DAO/USDT,2.26352,2.43191,2.16746,2.18855,458080.12519086,1042960.0685119752878
1644364800,2022-02-09 00:00:00,DAO/USDT,2.19997,2.4,2.167,2.26718,387104.91270075,882026.2264355515567
1644278400,2022-02-08 00:00:00,DAO/USDT,2.37513,2.47757,2.18342,2.19997,513065.67474612,1185901.1388755841005
1644192000,2022-02-07 00:00:00,DAO/USDT,2.38827,2.78,2.32211,2.37894,1035172.88572769,2635656.3174345689492
1644105600,2022-02-06 00:00:00,DAO/USDT,2.35602,2.40955,2.2955,2.3882,114366.2828953,268324.2787536525089
