https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM3L,Volume USDT
1658707200,2022-07-25 00:00:00,ATOM3L/USDT,0.001165,0.001175,0.000828,0.000828,291617974.2865306,272241.84783579661453
1658620800,2022-07-24 00:00:00,ATOM3L/USDT,0.001226,0.001289,0.001141,0.001168,142417670.88028839,172941.30072875347393
1658534400,2022-07-23 00:00:00,ATOM3L/USDT,0.001424,0.001657,0.001077,0.001229,366331546.36069627,492367.13254853857566
1658448000,2022-07-22 00:00:00,ATOM3L/USDT,0.001613,0.001725,0.001288,0.001424,393934708.12346401,584347.22458312370475
1658361600,2022-07-21 00:00:00,ATOM3L/USDT,0.001114,0.001667,0.001104,0.001614,407524231.27176197,583972.58643830550677
1658275200,2022-07-20 00:00:00,ATOM3L/USDT,0.001487,0.001514,0.001091,0.001119,401817686.76412648,527963.01281326179846
1658188800,2022-07-19 00:00:00,ATOM3L/USDT,0.00114,0.001563,0.001029,0.001485,356122684.94095177,471427.01235007240304
1658102400,2022-07-18 00:00:00,ATOM3L/USDT,0.000939,0.001244,0.000927,0.001141,346990649.69226725,390367.61449193951634
1658016000,2022-07-17 00:00:00,ATOM3L/USDT,0.001053,0.0011,0.000928,0.000936,153178397.7706702,153586.27664177507265
1657929600,2022-07-16 00:00:00,ATOM3L/USDT,0.001,0.001108,0.000908,0.001058,277848894.36331696,275136.39778053268845
1657843200,2022-07-15 00:00:00,ATOM3L/USDT,0.000974,0.001135,0.000939,0.000998,259878906.74128379,267458.46840438683459
1657756800,2022-07-14 00:00:00,ATOM3L/USDT,0.000766,0.000996,0.000732,0.000971,375671258.38777347,310938.33549919294192
1657670400,2022-07-13 00:00:00,ATOM3L/USDT,0.000668,0.000776,0.000568,0.000766,306928791.34729449,206060.70996964797743
1657584000,2022-07-12 00:00:00,ATOM3L/USDT,0.000771,0.000849,0.000642,0.000668,331146769.74074375,242668.14953486909772
1657497600,2022-07-11 00:00:00,ATOM3L/USDT,0.00096,0.001074,0.000764,0.000764,263159415.41633958,250942.04688473138912
1657411200,2022-07-10 00:00:00,ATOM3L/USDT,0.001043,0.001043,0.000878,0.000961,122363301.44512515,115725.72404218435974
1657324800,2022-07-09 00:00:00,ATOM3L/USDT,0.001037,0.001178,0.001024,0.001042,72331334.25087115,79560.26236451482822
1657238400,2022-07-08 00:00:00,ATOM3L/USDT,0.001183,0.001288,0.001002,0.001036,122016830.12602801,135574.15067670562476
1657152000,2022-07-07 00:00:00,ATOM3L/USDT,0.001031,0.001239,0.000954,0.00117,171911147.90176333,182785.2354327140979
1657065600,2022-07-06 00:00:00,ATOM3L/USDT,0.001023,0.001215,0.000974,0.001023,182691625.71838205,195429.34032585069934
1656979200,2022-07-05 00:00:00,ATOM3L/USDT,0.000976,0.001176,0.000854,0.001027,240087843.23731378,244648.22657731301154
1656892800,2022-07-04 00:00:00,ATOM3L/USDT,0.000785,0.001029,0.000723,0.000987,180307900.5181003,154128.59963102604519
1656806400,2022-07-03 00:00:00,ATOM3L/USDT,0.000777,0.000849,0.000697,0.000789,155879408.591292,119925.69174256579398
1656720000,2022-07-02 00:00:00,ATOM3L/USDT,0.000786,0.000857,0.00074,0.00078,152624014.28191379,120858.53327665434553
1656633600,2022-07-01 00:00:00,ATOM3L/USDT,0.000668,0.000876,0.000569,0.000785,323884831.27282866,235764.56150468649728
1656547200,2022-06-30 00:00:00,ATOM3L/USDT,0.000627,0.000684,0.000499,0.000667,317342979.7569752,185011.24387411117131
1656460800,2022-06-29 00:00:00,ATOM3L/USDT,0.000607,0.000651,0.000531,0.000624,344213177.36652945,203275.84344564173478
1656374400,2022-06-28 00:00:00,ATOM3L/USDT,0.000742,0.000813,0.000587,0.00061,175839041.81206918,125147.58218406869338
1656288000,2022-06-27 00:00:00,ATOM3L/USDT,0.000816,0.000986,0.000726,0.000733,101733309.74675046,85935.152288114898
1656201600,2022-06-26 00:00:00,ATOM3L/USDT,0.001039,0.001087,0.00081,0.000817,123229840.58341311,116867.18078333469315
1656115200,2022-06-25 00:00:00,ATOM3L/USDT,0.000897,0.001055,0.00081,0.001028,156222733.1319261,142603.94492353636541
1656028800,2022-06-24 00:00:00,ATOM3L/USDT,0.000859,0.000998,0.000806,0.000888,189656592.89725655,171576.67281938078608
1655942400,2022-06-23 00:00:00,ATOM3L/USDT,0.000595,0.000866,0.000595,0.000852,377542657.14726679,285645.20354689519031
1655856000,2022-06-22 00:00:00,ATOM3L/USDT,0.000562,0.000723,0.000477,0.00059,291172748.23490153,171962.44315759267896
1655769600,2022-06-21 00:00:00,ATOM3L/USDT,0.00053,0.000623,0.000499,0.000567,238744789.99598306,135632.65210657857614
1655683200,2022-06-20 00:00:00,ATOM3L/USDT,0.000521,0.000587,0.000458,0.000529,237179642.97015361,122748.72335793280868
1655596800,2022-06-19 00:00:00,ATOM3L/USDT,0.000395,0.000544,0.000352,0.000524,354238137.44438592,156744.51034581264546
1655510400,2022-06-18 00:00:00,ATOM3L/USDT,0.000516,0.000556,0.000309,0.000392,474274402.56833211,188679.76738314809547
1655424000,2022-06-17 00:00:00,ATOM3L/USDT,0.000505,0.00057,0.000483,0.000525,150204363.8117354,79731.28596443689689
1655337600,2022-06-16 00:00:00,ATOM3L/USDT,0.000853,0.000905,0.000474,0.000508,425017519.64360823,277682.86865578195112
1655251200,2022-06-15 00:00:00,ATOM3L/USDT,0.000572,0.000859,0.00046,0.000852,422998138.82502875,280149.72177921897104
1655164800,2022-06-14 00:00:00,ATOM3L/USDT,0.000609,0.000699,0.000479,0.000573,241059273.42298851,142717.42537066336988
1655078400,2022-06-13 00:00:00,ATOM3L/USDT,0.000874,0.000917,0.000456,0.00061,229924459.04213708,143401.59412613279431
1654992000,2022-06-12 00:00:00,ATOM3L/USDT,0.001068,0.001139,0.000801,0.000887,72827046.87464661,71101.90209568981303
1654905600,2022-06-11 00:00:00,ATOM3L/USDT,0.001351,0.001472,0.000996,0.001077,52293069.21872499,63769.29501286251185
1654819200,2022-06-10 00:00:00,ATOM3L/USDT,0.001764,0.001899,0.001298,0.001347,62670282.38601749,98709.89325914384501
1654732800,2022-06-09 00:00:00,ATOM3L/USDT,0.001741,0.00203,0.001673,0.001747,46850852.76148689,85205.0680382447379
1654646400,2022-06-08 00:00:00,ATOM3L/USDT,0.002011,0.00218,0.001679,0.001738,37160999.70390726,68283.88746369241552
1654560000,2022-06-07 00:00:00,ATOM3L/USDT,0.002195,0.002221,0.001607,0.002018,77336927.99275656,144238.29869072718378
1654473600,2022-06-06 00:00:00,ATOM3L/USDT,0.001997,0.002445,0.001997,0.00222,34238864.03965558,76347.43260682171325
1654387200,2022-06-05 00:00:00,ATOM3L/USDT,0.00205,0.00216,0.00192,0.00201,14612098.3399088,29858.65480019720937
1654300800,2022-06-04 00:00:00,ATOM3L/USDT,0.002009,0.002105,0.0018,0.002065,23877576.45981238,47624.02533136959095
1654214400,2022-06-03 00:00:00,ATOM3L/USDT,0.002318,0.00236,0.001813,0.001997,48734281.74112873,100708.75491956854914
1654128000,2022-06-02 00:00:00,ATOM3L/USDT,0.002123,0.002411,0.00201,0.002313,41565403.77709762,92245.18900341561754
1654041600,2022-06-01 00:00:00,ATOM3L/USDT,0.002972,0.003177,0.001919,0.002126,43330651.42246778,114206.91171030183446
1653955200,2022-05-31 00:00:00,ATOM3L/USDT,0.003102,0.003433,0.002725,0.002958,44611595.61358582,135893.3881960979353
1653868800,2022-05-30 00:00:00,ATOM3L/USDT,0.002452,0.00323,0.002327,0.003128,59299845.18965612,170876.274757841299
1653782400,2022-05-29 00:00:00,ATOM3L/USDT,0.002326,0.00252,0.002126,0.00245,21893218.1110376,51514.15279255316443
1653696000,2022-05-28 00:00:00,ATOM3L/USDT,0.002176,0.002545,0.0021,0.00232,37194942.89425507,86614.52565567855449
1653609600,2022-05-27 00:00:00,ATOM3L/USDT,0.002493,0.002666,0.002016,0.002176,52092275.40271937,121045.00040872200882
1653523200,2022-05-26 00:00:00,ATOM3L/USDT,0.003792,0.004054,0.002154,0.002483,78207099.27636448,224517.84832975187027
1653436800,2022-05-25 00:00:00,ATOM3L/USDT,0.004167,0.004513,0.003654,0.003791,48601557.27609624,192822.39528561794755
1653350400,2022-05-24 00:00:00,ATOM3L/USDT,0.0042,0.00461,0.003437,0.00414,67215606.94545169,273052.69825798240182
1653264000,2022-05-23 00:00:00,ATOM3L/USDT,0.004531,0.005647,0.004018,0.00421,105156170.70664011,517231.97306570957513
1653177600,2022-05-22 00:00:00,ATOM3L/USDT,0.004119,0.004799,0.003954,0.004524,70287929.67179224,305907.63110643994356
1653091200,2022-05-21 00:00:00,ATOM3L/USDT,0.004282,0.004669,0.003796,0.004125,76968632.44043797,319346.2957609706708
1653004800,2022-05-20 00:00:00,ATOM3L/USDT,0.003904,0.005362,0.00372,0.004256,119286088.90574923,534461.19211916893454
1652918400,2022-05-19 00:00:00,ATOM3L/USDT,0.003182,0.004,0.002928,0.003882,50997885.71667692,182620.78539845074658
1652832000,2022-05-18 00:00:00,ATOM3L/USDT,0.004885,0.0054,0.003051,0.003161,34373492.18509068,135475.23962576609598
1652745600,2022-05-17 00:00:00,ATOM3L/USDT,0.004442,0.005494,0.004174,0.004898,24897774.7408618,121436.77096589667209
1652659200,2022-05-16 00:00:00,ATOM3L/USDT,0.006438,0.006601,0.00428,0.004402,26199416.20843711,139390.7259871466062
1652572800,2022-05-15 00:00:00,ATOM3L/USDT,0.004431,0.006631,0.003808,0.006438,25420699.17429837,132504.8318395000781
1652486400,2022-05-14 00:00:00,ATOM3L/USDT,0.003951,0.004797,0.003088,0.004431,51610385.53814524,200810.73026255718639
1652400000,2022-05-13 00:00:00,ATOM3L/USDT,0.003233,0.005418,0.002553,0.003901,84447567.72141462,343907.60654225424363
1652313600,2022-05-12 00:00:00,ATOM3L/USDT,0.0049,0.006,0.0022,0.003301,279624091.80320518,874280.32376169248287
1652227200,2022-05-11 00:00:00,ATOM3L/USDT,0.0118,0.0136,0.0029,0.0049,173449607.14416906,1057828.210844451053
1652140800,2022-05-10 00:00:00,ATOM3L/USDT,0.0095,0.016,0.0082,0.0119,70046491.61673872,884883.429384867838
1652054400,2022-05-09 00:00:00,ATOM3L/USDT,0.0209,0.0218,0.0092,0.0094,57612876.45624114,900665.448441194192
1651968000,2022-05-08 00:00:00,ATOM3L/USDT,0.0238,0.0245,0.02,0.0208,16095073.79988611,350926.989150651698
1651881600,2022-05-07 00:00:00,ATOM3L/USDT,0.0299,0.03,0.0212,0.0237,9543135.88290405,251299.641312124268
1651795200,2022-05-06 00:00:00,ATOM3L/USDT,0.0309,0.0316,0.0272,0.0298,8188501.63392057,245213.171955424325
1651708800,2022-05-05 00:00:00,ATOM3L/USDT,0.045,0.0475,0.0269,0.0307,13073744.42565121,457616.295906362173
1651622400,2022-05-04 00:00:00,ATOM3L/USDT,0.0316,0.0456,0.0312,0.0447,9797456.66203114,372912.046458774126
1651536000,2022-05-03 00:00:00,ATOM3L/USDT,0.033,0.0404,0.0308,0.0317,7795121.37389413,274074.274905726483
1651449600,2022-05-02 00:00:00,ATOM3L/USDT,0.0342,0.0369,0.0297,0.0331,6980353.44470601,231291.936169983882
1651363200,2022-05-01 00:00:00,ATOM3L/USDT,0.0338,0.0379,0.0322,0.0342,5342980.88266657,186807.30150582457
1651276800,2022-04-30 00:00:00,ATOM3L/USDT,0.0449,0.0455,0.0308,0.0338,4527069.35597298,169443.591057383676
1651190400,2022-04-29 00:00:00,ATOM3L/USDT,0.0548,0.0559,0.0433,0.0444,3573692.05401897,173845.892424438672
1651104000,2022-04-28 00:00:00,ATOM3L/USDT,0.0607,0.061,0.0523,0.055,4535089.37819706,258207.962231526357
1651017600,2022-04-27 00:00:00,ATOM3L/USDT,0.0528,0.0664,0.0513,0.0609,4817524.34489588,285854.101457891159
1650931200,2022-04-26 00:00:00,ATOM3L/USDT,0.0702,0.0714,0.0504,0.0527,4635652.84074987,284081.766393509865
1650844800,2022-04-25 00:00:00,ATOM3L/USDT,0.0717,0.0721,0.0573,0.0701,5097985.67990269,332358.741925475633
1650758400,2022-04-24 00:00:00,ATOM3L/USDT,0.0814,0.0818,0.0712,0.0713,1844588.0390957,140492.524304462109
1650672000,2022-04-23 00:00:00,ATOM3L/USDT,0.0798,0.0842,0.076,0.0813,1683583.13859971,135152.079899205154
1650585600,2022-04-22 00:00:00,ATOM3L/USDT,0.0822,0.0883,0.0779,0.0799,2997606.8435106,248294.91329429601
1650499200,2022-04-21 00:00:00,ATOM3L/USDT,0.0934,0.1012,0.0764,0.0825,2860189.59668989,257287.324955841812
1650412800,2022-04-20 00:00:00,ATOM3L/USDT,0.0982,0.105,0.0906,0.0936,3599028.5645707,350969.440636425822
1650326400,2022-04-19 00:00:00,ATOM3L/USDT,0.0924,0.0991,0.0883,0.098,3006320.14355206,282150.644665228297
1650240000,2022-04-18 00:00:00,ATOM3L/USDT,0.0827,0.0928,0.0746,0.0918,2998278.40931329,251089.452484231494
1650153600,2022-04-17 00:00:00,ATOM3L/USDT,0.0943,0.0975,0.0812,0.0828,1182899.58302676,108243.560751632119
1650067200,2022-04-16 00:00:00,ATOM3L/USDT,0.0937,0.098,0.0903,0.0945,1660130.07603637,156231.71304154994
1649980800,2022-04-15 00:00:00,ATOM3L/USDT,0.0914,0.0961,0.089,0.0935,1889116.14100687,175962.70925863046
1649894400,2022-04-14 00:00:00,ATOM3L/USDT,0.1007,0.106,0.0882,0.091,3292737.47062096,322560.018199928151
1649808000,2022-04-13 00:00:00,ATOM3L/USDT,0.1,0.1074,0.0933,0.1007,3111756.06415087,313323.528157900027
1649721600,2022-04-12 00:00:00,ATOM3L/USDT,0.0923,0.1113,0.0905,0.1004,4350346.81779007,436112.115748102049
1649635200,2022-04-11 00:00:00,ATOM3L/USDT,0.1314,0.133,0.0846,0.0923,4607820.41515355,516012.956288157281
1649548800,2022-04-10 00:00:00,ATOM3L/USDT,0.145,0.1487,0.1311,0.1321,3487329.1614033,490667.565001062256
1649462400,2022-04-09 00:00:00,ATOM3L/USDT,0.1385,0.1463,0.1344,0.1446,3010037.686003,423751.308347890655
1649376000,2022-04-08 00:00:00,ATOM3L/USDT,0.1524,0.1736,0.1343,0.1384,5554518.91823357,861215.80695968877
1649289600,2022-04-07 00:00:00,ATOM3L/USDT,0.1393,0.1559,0.131,0.1525,3291788.47618053,481876.619310264927
1649203200,2022-04-06 00:00:00,ATOM3L/USDT,0.1873,0.1896,0.137,0.1404,5423136.61012399,899866.361314350569
1649116800,2022-04-05 00:00:00,ATOM3L/USDT,0.2201,0.2278,0.1856,0.1868,4549617.75756357,949007.122221689264
1649030400,2022-04-04 00:00:00,ATOM3L/USDT,0.2468,0.2584,0.2021,0.2202,5387687.75122357,1237901.59111499881
1648944000,2022-04-03 00:00:00,ATOM3L/USDT,0.229,0.2736,0.2138,0.2467,6859683.91795639,1720769.72701464251
1648857600,2022-04-02 00:00:00,ATOM3L/USDT,0.1952,0.2605,0.1923,0.227,8032908.18385568,1807750.554845798664
1648771200,2022-04-01 00:00:00,ATOM3L/USDT,0.1876,0.201,0.161,0.1957,6128047.83048063,1134088.190177702701
1648684800,2022-03-31 00:00:00,ATOM3L/USDT,0.2116,0.2377,0.1802,0.1875,8224865.07859459,1722908.64120216814
1648598400,2022-03-30 00:00:00,ATOM3L/USDT,0.215,0.2397,0.1951,0.2115,6449932.25769136,1403396.643602496043
1648512000,2022-03-29 00:00:00,ATOM3L/USDT,0.1969,0.2443,0.1965,0.215,5835781.3887521,1300609.888209100599
1648425600,2022-03-28 00:00:00,ATOM3L/USDT,0.2113,0.2404,0.1943,0.1981,6943020.9051264,1542366.545444197386
1648339200,2022-03-27 00:00:00,ATOM3L/USDT,0.1879,0.2113,0.1747,0.2113,4091832.42957832,782491.199504164031
1648252800,2022-03-26 00:00:00,ATOM3L/USDT,0.1775,0.1927,0.1745,0.1878,2982471.99786185,547929.591932534256
1648166400,2022-03-25 00:00:00,ATOM3L/USDT,0.1988,0.2143,0.1693,0.1767,5027536.51565166,971665.503602858318
1648080000,2022-03-24 00:00:00,ATOM3L/USDT,0.18,0.203,0.1742,0.1991,4743367.87621056,895528.37430611158
1647993600,2022-03-23 00:00:00,ATOM3L/USDT,0.1756,0.182,0.1616,0.18,3054305.39520547,525992.479301722425
1647907200,2022-03-22 00:00:00,ATOM3L/USDT,0.1731,0.1929,0.1687,0.1756,3770342.77324307,681865.428858761424
1647820800,2022-03-21 00:00:00,ATOM3L/USDT,0.1723,0.1826,0.168,0.1732,3495134.21182513,613086.220705386853
1647734400,2022-03-20 00:00:00,ATOM3L/USDT,0.1892,0.1927,0.166,0.1723,3040790.30513788,539945.309292331559
1647648000,2022-03-19 00:00:00,ATOM3L/USDT,0.189,0.2046,0.1839,0.1887,4144973.01841615,804342.01675422869
1647561600,2022-03-18 00:00:00,ATOM3L/USDT,0.1803,0.192,0.1621,0.1886,3290085.37015137,581690.329152051138
1647475200,2022-03-17 00:00:00,ATOM3L/USDT,0.197,0.1983,0.1793,0.1811,3118260.97908371,582373.156790862831
1647388800,2022-03-16 00:00:00,ATOM3L/USDT,0.1598,0.199,0.1542,0.1972,5589691.5967533,978751.951247762111
1647302400,2022-03-15 00:00:00,ATOM3L/USDT,0.1595,0.1757,0.1483,0.16,4504075.88469445,736122.854611836921
1647216000,2022-03-14 00:00:00,ATOM3L/USDT,0.1505,0.1676,0.1393,0.1597,2617377.60137396,405423.80209302496
1647129600,2022-03-13 00:00:00,ATOM3L/USDT,0.1674,0.1734,0.1452,0.1507,2392515.65780338,390879.805283988393
1647043200,2022-03-12 00:00:00,ATOM3L/USDT,0.1733,0.1899,0.165,0.1677,2165117.15772506,383891.818814091401
1646956800,2022-03-11 00:00:00,ATOM3L/USDT,0.1835,0.193,0.1618,0.1735,6943118.38648808,1226552.691333317769
1646870400,2022-03-10 00:00:00,ATOM3L/USDT,0.2303,0.2358,0.1699,0.1836,7505709.27118909,1449071.324561596072
1646784000,2022-03-09 00:00:00,ATOM3L/USDT,0.186,0.2553,0.1848,0.2302,10721687.68109663,2468465.882417739415
1646697600,2022-03-08 00:00:00,ATOM3L/USDT,0.1967,0.2245,0.176,0.1862,8103105.35551431,1600263.63094181644
1646611200,2022-03-07 00:00:00,ATOM3L/USDT,0.1935,0.2235,0.1741,0.1967,7850182.62058306,1551776.685965150268
1646524800,2022-03-06 00:00:00,ATOM3L/USDT,0.2643,0.2656,0.188,0.1935,4780934.34142232,1059556.084567137148
1646438400,2022-03-05 00:00:00,ATOM3L/USDT,0.2563,0.2858,0.2319,0.2642,5507351.08455292,1406611.917456525077
1646352000,2022-03-04 00:00:00,ATOM3L/USDT,0.3703,0.3851,0.2494,0.2568,8176984.26279685,2677413.067362375519
1646265600,2022-03-03 00:00:00,ATOM3L/USDT,0.3184,0.391,0.2867,0.3704,8312184.4275821,2784521.73163896891
1646179200,2022-03-02 00:00:00,ATOM3L/USDT,0.2864,0.3328,0.2526,0.3194,6903887.10145245,2000319.974580440157
1646092800,2022-03-01 00:00:00,ATOM3L/USDT,0.2948,0.3401,0.2602,0.2863,7106134.06995042,2113414.823820173425
1646006400,2022-02-28 00:00:00,ATOM3L/USDT,0.1945,0.3026,0.1863,0.295,9530714.97159957,2220523.738848243729
1645920000,2022-02-27 00:00:00,ATOM3L/USDT,0.2795,0.28,0.1844,0.195,6849578.06130979,1609660.760545065224
1645833600,2022-02-26 00:00:00,ATOM3L/USDT,0.2167,0.2901,0.2139,0.2794,6282010.30781685,1600491.463699751895
1645747200,2022-02-25 00:00:00,ATOM3L/USDT,0.1697,0.222,0.1555,0.2168,6070484.35157547,1097488.285984395227
1645660800,2022-02-24 00:00:00,ATOM3L/USDT,0.1974,0.2088,0.114,0.1686,7408007.60475423,1107856.873348373676
1645574400,2022-02-23 00:00:00,ATOM3L/USDT,0.191,0.2378,0.1857,0.1972,4496614.00578444,956637.826894420268
1645488000,2022-02-22 00:00:00,ATOM3L/USDT,0.1715,0.1958,0.1529,0.1908,3209748.1441839,566038.85564645496
1645401600,2022-02-21 00:00:00,ATOM3L/USDT,0.231,0.2651,0.1648,0.1696,4267866.96253301,968510.23607763822
1645315200,2022-02-20 00:00:00,ATOM3L/USDT,0.2474,0.2516,0.2155,0.2303,2699453.27040342,628438.802300744437
1645228800,2022-02-19 00:00:00,ATOM3L/USDT,0.2549,0.2701,0.233,0.2462,1527583.46917575,383613.06307601785
