https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume ETH
1663488000000,2022-09-18 08:00:00,ETH/USDT,1453.8489,1459.1763,1452.6157,1454.6351,56843.99244495129,39.07783639
1663484400000,2022-09-18 07:00:00,ETH/USDT,1454.5098,1457.2235,1452.9111,1453.2328,147051.0278510299,101.18889957
1663480800000,2022-09-18 06:00:00,ETH/USDT,1457.5876,1459.2415,1450.9377,1453.6796,51720.3236353057,35.57890173
1663477200000,2022-09-18 05:00:00,ETH/USDT,1452.2632,1459.5639,1452.2632,1458.1445,47439.881544629745,32.53441723
1663473600000,2022-09-18 04:00:00,ETH/USDT,1451.5487,1455.8247,1449.6728,1453.3446,56441.72749131621,38.83574996
1663470000000,2022-09-18 03:00:00,ETH/USDT,1456.0183,1456.0183,1447.4919,1451.3351,50197.75077744239,34.58729192
1663466400000,2022-09-18 02:00:00,ETH/USDT,1452.9277,1456.4892,1451.9196,1455.304,42399.89079607264,29.13473116
1663462800000,2022-09-18 01:00:00,ETH/USDT,1452.179,1456.8218,1450.2359,1452.5822,51300.29537736593,35.31662124
1663459200000,2022-09-18 00:00:00,ETH/USDT,1469.048,1469.048,1449.3703,1451.7621,53583.2816817747,36.90913386
1663455600000,2022-09-17 23:00:00,ETH/USDT,1465.3217,1472.385,1462.1905,1469.0816,56425.076707675646,38.40840203
1663452000000,2022-09-17 22:00:00,ETH/USDT,1453.1893,1466.906,1451.2624,1465.0524,59721.36309922204,40.76397752
1663448400000,2022-09-17 21:00:00,ETH/USDT,1461.682,1462.53,1448.9002,1451.3273,71270.73131787719,49.10727671
1663444800000,2022-09-17 20:00:00,ETH/USDT,1464.1405,1465.5409,1460.8364,1461.8323,59381.51612859868,40.6212916
1663441200000,2022-09-17 19:00:00,ETH/USDT,1467.7891,1468.6843,1458.3019,1463.9711,55261.77182277097,37.74785706
1663437600000,2022-09-17 18:00:00,ETH/USDT,1470.6242,1474.6896,1465.2375,1467.8989,55851.70473734714,38.04874078
1663434000000,2022-09-17 17:00:00,ETH/USDT,1465.8325,1474.1925,1462.7678,1470.6242,51650.789537876386,35.12167795
1663430400000,2022-09-17 16:00:00,ETH/USDT,1443.7912,1468.9859,1443.0232,1465.5005,74500.73166173705,50.8363741
1663426800000,2022-09-17 15:00:00,ETH/USDT,1444.0271,1449.8111,1437.2628,1444.2398,70096.32314586481,48.53510002
1663423200000,2022-09-17 14:00:00,ETH/USDT,1422.5544,1443.7811,1422.5544,1443.7811,71149.32236459621,49.27985438
1663419600000,2022-09-17 13:00:00,ETH/USDT,1424.6122,1426.56,1420.1949,1423.2699,56452.562910108616,39.66398988
1663416000000,2022-09-17 12:00:00,ETH/USDT,1419.9992,1426.8176,1408.2333,1424.1016,57011.03222366452,40.03298095
1663412400000,2022-09-17 11:00:00,ETH/USDT,1426.0019,1427.0575,1419.0417,1419.7937,58217.43185614382,41.0041486
1663408800000,2022-09-17 10:00:00,ETH/USDT,1432.4372,1432.8115,1416.8015,1426.3638,48508.707332451835,34.00865006
1663405200000,2022-09-17 09:00:00,ETH/USDT,1434.0594,1434.9219,1429.8745,1432.2448,53056.56360655851,37.04434019
1663401600000,2022-09-17 08:00:00,ETH/USDT,1431.8872,1434.3818,1429.708,1433.6852,58849.48485856968,41.0477034
1663398000000,2022-09-17 07:00:00,ETH/USDT,1431.3171,1432.1232,1426.7198,1431.7607,54036.842060628296,37.74153185
1663394400000,2022-09-17 06:00:00,ETH/USDT,1431.2525,1432.7799,1425.4767,1430.8046,57779.90006436506,40.38280284
1663390800000,2022-09-17 05:00:00,ETH/USDT,1440.8271,1440.8271,1427.976,1431.2257,57073.33403919936,39.87724231
1663387200000,2022-09-17 04:00:00,ETH/USDT,1439.9086,1445.8852,1439.3472,1440.8463,58634.811771669614,40.69470267
1663383600000,2022-09-17 03:00:00,ETH/USDT,1439.4135,1441.7905,1436.992,1439.5927,48373.16478243968,33.60197977
1663380000000,2022-09-17 02:00:00,ETH/USDT,1445.5495,1445.5495,1437.2644,1438.924,46440.342166586524,32.27435373
1663376400000,2022-09-17 01:00:00,ETH/USDT,1443.4566,1447.6997,1438.5246,1445.644,45473.97342341568,31.45585872
1663372800000,2022-09-17 00:00:00,ETH/USDT,1433.027,1455.5013,1431.2488,1442.9446,61096.34243548906,42.34143323
1663369200000,2022-09-16 23:00:00,ETH/USDT,1432.3784,1433.6331,1423.791,1433.3516,53225.08299504896,37.1333056
1663365600000,2022-09-16 22:00:00,ETH/USDT,1439.6974,1441.6793,1432.5254,1432.5254,56928.26548476368,39.73979483
1663362000000,2022-09-16 21:00:00,ETH/USDT,1436.7541,1447.3085,1434.5517,1438.8779,59621.11339355513,41.43583927
1663358400000,2022-09-16 20:00:00,ETH/USDT,1428.1069,1436.8577,1428.043,1435.7422,49373.651021670325,34.38893906
1663354800000,2022-09-16 19:00:00,ETH/USDT,1428.0506,1437.5774,1427.6729,1428.5062,73466.81878045268,51.4291214
1663351200000,2022-09-16 18:00:00,ETH/USDT,1420.6477,1433.3083,1411.0,1427.7877,67085.95284469942,46.98594395
1663347600000,2022-09-16 17:00:00,ETH/USDT,1427.2307,1431.5751,1407.3517,1421.0609,82035.60139025698,57.72842064
1663344000000,2022-09-16 16:00:00,ETH/USDT,1451.5749,1451.5749,1414.0926,1427.0515,82013.0760080946,57.47029873
1663340400000,2022-09-16 15:00:00,ETH/USDT,1448.3093,1455.8736,1440.6033,1451.9673,57823.61823987909,39.82432541
1663336800000,2022-09-16 14:00:00,ETH/USDT,1427.9435,1457.9744,1426.7269,1448.3049,66312.33966402894,45.78617366
1663333200000,2022-09-16 13:00:00,ETH/USDT,1457.9222,1463.727,1424.8913,1431.7014,96930.0854647813,67.70272451
1663329600000,2022-09-16 12:00:00,ETH/USDT,1478.5899,1478.5899,1452.9309,1454.2795,55890.01385688587,38.43141147
1663326000000,2022-09-16 11:00:00,ETH/USDT,1469.262,1481.2,1465.6508,1477.2724,56048.46399560676,37.94050711
1663322400000,2022-09-16 10:00:00,ETH/USDT,1462.5148,1473.9194,1458.3321,1469.0,55720.03133346,37.93058634
1663318800000,2022-09-16 09:00:00,ETH/USDT,1451.8262,1465.4087,1451.7909,1463.1109,52015.176268655916,35.55108247
1663315200000,2022-09-16 08:00:00,ETH/USDT,1471.7088,1471.7088,1445.0,1451.8769,64929.89423232024,44.72134947
1663311600000,2022-09-16 07:00:00,ETH/USDT,1470.8067,1476.885,1470.2923,1471.0883,60801.73923850712,41.33112828
1663308000000,2022-09-16 06:00:00,ETH/USDT,1471.1999,1476.5959,1467.5359,1472.496,52351.50421639681,35.5529008
1663304400000,2022-09-16 05:00:00,ETH/USDT,1470.6593,1477.7372,1469.8381,1471.5136,54578.40085562855,37.08997379
1663300800000,2022-09-16 04:00:00,ETH/USDT,1473.0,1480.0104,1469.2072,1469.2072,47791.75898296203,32.52894417
1663297200000,2022-09-16 03:00:00,ETH/USDT,1465.652,1472.8432,1459.7462,1472.8432,67951.1705072317,46.13605203
1663293600000,2022-09-16 02:00:00,ETH/USDT,1472.7881,1473.5097,1454.9576,1466.5918,57792.592792237265,39.40605204
1663290000000,2022-09-16 01:00:00,ETH/USDT,1482.0263,1482.0263,1466.5017,1471.8882,53640.29695985004,36.44318703
1663286400000,2022-09-16 00:00:00,ETH/USDT,1473.038,1482.4901,1447.4231,1482.4901,83098.13813139492,56.05308132
1663282800000,2022-09-15 23:00:00,ETH/USDT,1475.0,1478.7776,1462.6795,1472.2262,59174.26061505457,40.1937288
1663279200000,2022-09-15 22:00:00,ETH/USDT,1488.5482,1488.5482,1460.15,1474.9165,72567.74666973957,49.20125761
1663275600000,2022-09-15 21:00:00,ETH/USDT,1502.2671,1503.8384,1484.1398,1490.0323,49347.89520009637,33.11867481
1663272000000,2022-09-15 20:00:00,ETH/USDT,1499.9754,1508.8641,1494.0647,1504.2235,55277.03983375288,36.74789008
1663268400000,2022-09-15 19:00:00,ETH/USDT,1497.8556,1505.6483,1489.83,1498.7762,53173.00694317206,35.4776163
1663264800000,2022-09-15 18:00:00,ETH/USDT,1505.9153,1513.021,1493.3095,1498.2809,62956.97493269357,42.01947374
1663261200000,2022-09-15 17:00:00,ETH/USDT,1508.5767,1518.8199,1505.1,1507.03,68309.20982964471,45.32704049
1663257600000,2022-09-15 16:00:00,ETH/USDT,1491.842,1508.6687,1484.682,1508.3108,62484.21509554467,41.42661784
1663254000000,2022-09-15 15:00:00,ETH/USDT,1491.199,1500.9319,1460.3388,1492.5248,99228.201586171,66.48345246
1663250400000,2022-09-15 14:00:00,ETH/USDT,1587.818,1590.2987,1486.5999,1492.099,124599.12459937032,83.50593667
1663246800000,2022-09-15 13:00:00,ETH/USDT,1588.011,1591.5071,1569.56,1585.8351,62657.770276454685,39.51089888
1663243200000,2022-09-15 12:00:00,ETH/USDT,1591.1989,1598.1883,1583.6843,1591.2759,65926.31758099559,41.42984732
1663239600000,2022-09-15 11:00:00,ETH/USDT,1583.8091,1594.3612,1575.6798,1593.4059,75593.41150821393,47.44140304
1663236000000,2022-09-15 10:00:00,ETH/USDT,1586.952,1594.4157,1577.3,1584.1707,94463.89237603266,59.62986967
1663232400000,2022-09-15 09:00:00,ETH/USDT,1606.9991,1607.8144,1585.05,1589.5061,87729.35681002766,55.1928406
1663228800000,2022-09-15 08:00:00,ETH/USDT,1635.3158,1635.3158,1598.8501,1607.4595,122788.1928639832,76.38649239
1663225200000,2022-09-15 07:00:00,ETH/USDT,1599.5853,1651.5243,1597.5002,1635.8845,204591.5568060973,125.06479327
1663221600000,2022-09-15 06:00:00,ETH/USDT,1615.852,1632.9998,1573.0,1599.5978,490103.0562151436,306.39142928
1663218000000,2022-09-15 05:00:00,ETH/USDT,1602.4558,1619.882,1597.4884,1618.461,104345.65147579912,64.47214451
1663214400000,2022-09-15 04:00:00,ETH/USDT,1605.0823,1608.3733,1593.2223,1598.8152,113022.81867788192,70.69160881
1663210800000,2022-09-15 03:00:00,ETH/USDT,1617.1286,1617.9983,1585.9231,1605.5158,115046.30709247614,71.65691368
1663207200000,2022-09-15 02:00:00,ETH/USDT,1627.6657,1627.6657,1602.7,1617.125,62626.59889457375,38.72712307
1663203600000,2022-09-15 01:00:00,ETH/USDT,1629.4,1629.4,1600.0,1628.4963,73690.68619403354,45.25075445
1663200000000,2022-09-15 00:00:00,ETH/USDT,1635.8,1647.8338,1626.6796,1627.0533,75035.89865232224,46.11766477
1663196400000,2022-09-14 23:00:00,ETH/USDT,1641.6563,1644.5569,1627.3881,1636.8034,79208.60516067011,48.39225356
1663192800000,2022-09-14 22:00:00,ETH/USDT,1619.7772,1645.8813,1615.2973,1638.0992,202625.27695953773,123.69536409
1663189200000,2022-09-14 21:00:00,ETH/USDT,1600.7759,1619.7607,1595.0225,1619.7607,104104.40368306766,64.27147151
1663185600000,2022-09-14 20:00:00,ETH/USDT,1600.2181,1603.3,1592.1149,1602.6049,64038.412931132814,39.95895241
1663182000000,2022-09-14 19:00:00,ETH/USDT,1582.4287,1599.9166,1575.0,1599.9166,98787.4359884781,61.74536597
1663178400000,2022-09-14 18:00:00,ETH/USDT,1590.5064,1593.2144,1561.2707,1579.4893,247025.46033279403,156.39577953
1663174800000,2022-09-14 17:00:00,ETH/USDT,1585.7015,1601.0231,1583.5381,1589.9292,53901.62762987344,33.90190433
1663171200000,2022-09-14 16:00:00,ETH/USDT,1593.4843,1597.0267,1581.1102,1583.2823,63670.62405493955,40.21432189
1663167600000,2022-09-14 15:00:00,ETH/USDT,1600.6602,1603.0036,1593.0937,1594.6619,59428.5464372855,37.26717647
1663164000000,2022-09-14 14:00:00,ETH/USDT,1604.8098,1607.5913,1587.4306,1602.0315,64981.66290060331,40.5620382
1663160400000,2022-09-14 13:00:00,ETH/USDT,1604.3172,1611.5041,1591.801,1601.4641,103507.70334595392,64.6331712
1663156800000,2022-09-14 12:00:00,ETH/USDT,1593.9299,1610.9999,1587.4485,1605.5185,122195.89470828653,76.1099263
1663153200000,2022-09-14 11:00:00,ETH/USDT,1602.0062,1605.8342,1585.26,1593.9111,67024.27347619383,42.05019557
1663149600000,2022-09-14 10:00:00,ETH/USDT,1604.2411,1605.1645,1595.2919,1601.6778,60626.64512364568,37.85196069
1663146000000,2022-09-14 09:00:00,ETH/USDT,1602.3989,1609.9874,1598.8038,1604.5183,51574.33237153905,32.14318738
1663142400000,2022-09-14 08:00:00,ETH/USDT,1611.3433,1611.3433,1587.0,1603.2096,60074.14664961101,37.47117448
1663138800000,2022-09-14 07:00:00,ETH/USDT,1608.5647,1618.1241,1599.964,1609.9371,84284.71056545361,52.35279724
1663135200000,2022-09-14 06:00:00,ETH/USDT,1614.3278,1617.1278,1604.487,1607.8196,65700.26915964611,40.86296072
1663131600000,2022-09-14 05:00:00,ETH/USDT,1619.6855,1623.2129,1611.8397,1613.0629,49566.13205898582,30.72795987
1663128000000,2022-09-14 04:00:00,ETH/USDT,1603.3711,1622.0,1600.0,1621.1688,25690.831499221415,15.84710457
1663124400000,2022-09-14 03:00:00,ETH/USDT,1599.3548,1610.5469,1599.3548,1601.0111,2397.937061352287,1.49776417
1663120800000,2022-09-14 02:00:00,ETH/USDT,1584.0943,1599.147,1581.9708,1599.147,4423.47396552171,2.76614593
1663117200000,2022-09-14 01:00:00,ETH/USDT,1571.9477,1582.0635,1571.9477,1582.0635,482.415664596255,0.30492813
1663113600000,2022-09-14 00:00:00,ETH/USDT,1573.8466,1578.3023,1555.1733,1572.92,24821.529068783602,15.78054133
1663110000000,2022-09-13 23:00:00,ETH/USDT,1587.9035,1587.9035,1562.5765,1574.4789,84066.32428164997,53.39310948
1663106400000,2022-09-13 22:00:00,ETH/USDT,1598.0193,1599.68,1585.5859,1587.636,85334.77679786712,53.74958542
1663102800000,2022-09-13 21:00:00,ETH/USDT,1606.0566,1610.4868,1601.9211,1601.9211,26833.968459694774,16.75111743
1663095600000,2022-09-13 19:00:00,ETH/USDT,1581.319,1607.0239,1571.1,1603.516,110586.76692707861,68.96517835
1663092000000,2022-09-13 18:00:00,ETH/USDT,1619.0214,1621.6077,1580.4068,1581.319,107924.48089146243,68.24965797
1663088400000,2022-09-13 17:00:00,ETH/USDT,1611.2199,1630.1,1609.6029,1619.9445,247215.43118488422,152.60734623
1663084800000,2022-09-13 16:00:00,ETH/USDT,1593.0,1615.0956,1589.299,1611.4569,132453.07629390885,82.19461302
1663081200000,2022-09-13 15:00:00,ETH/USDT,1588.8413,1596.787,1586.3997,1593.5278,241149.9897589735,151.33089599
1663077600000,2022-09-13 14:00:00,ETH/USDT,1603.9566,1612.9251,1576.7001,1588.8184,209813.89092287928,132.05655909
1663074000000,2022-09-13 13:00:00,ETH/USDT,1627.6265,1637.4463,1601.9692,1604.4,249036.320733816,155.22084314
1663070400000,2022-09-13 12:00:00,ETH/USDT,1737.2336,1758.2741,1618.8874,1628.8496,482209.07454121846,296.04272521
1663066800000,2022-09-13 11:00:00,ETH/USDT,1732.6189,1746.0404,1732.6189,1738.0868,98593.67120685197,56.72540129
1663063200000,2022-09-13 10:00:00,ETH/USDT,1722.6402,1739.0023,1719.2051,1732.7242,158292.8922649889,91.35492669
1663059600000,2022-09-13 09:00:00,ETH/USDT,1715.4472,1725.8751,1714.9256,1721.4711,126449.77360932484,73.4544853
1663056000000,2022-09-13 08:00:00,ETH/USDT,1715.7782,1717.9329,1709.2361,1716.6503,71375.99597065244,41.57864649
1663052400000,2022-09-13 07:00:00,ETH/USDT,1707.796,1720.05,1701.3394,1715.8533,84153.77710622255,49.04485547
1663048800000,2022-09-13 06:00:00,ETH/USDT,1718.9284,1728.9586,1702.4101,1707.5008,114076.14269286963,66.80883704
1663045200000,2022-09-13 05:00:00,ETH/USDT,1714.1941,1721.1912,1712.3745,1719.0376,64555.155364052815,37.55307933
1663041600000,2022-09-13 04:00:00,ETH/USDT,1715.7405,1724.0575,1709.327,1714.1736,99042.55345621255,57.77860157
1663038000000,2022-09-13 03:00:00,ETH/USDT,1708.3003,1716.4392,1701.9399,1716.4392,71530.05594929545,41.6735157
1663034400000,2022-09-13 02:00:00,ETH/USDT,1695.5033,1709.2747,1680.8693,1707.5898,92482.87443535375,54.15988924
1663030800000,2022-09-13 01:00:00,ETH/USDT,1689.0715,1698.4625,1686.1056,1694.65,62726.609121997506,37.01449215
1663027200000,2022-09-13 00:00:00,ETH/USDT,1717.005,1717.8151,1675.0,1687.5915,97466.77745247471,57.75495874
1663023600000,2022-09-12 23:00:00,ETH/USDT,1705.8945,1716.3565,1704.9507,1715.6349,69390.55499425573,40.44599174
1663020000000,2022-09-12 22:00:00,ETH/USDT,1712.9735,1715.9018,1702.0459,1705.4695,60962.58452776166,35.74533847
1663016400000,2022-09-12 21:00:00,ETH/USDT,1723.4941,1723.4941,1704.8956,1716.1136,66922.72276061661,38.99667409
1663012800000,2022-09-12 20:00:00,ETH/USDT,1724.1624,1729.0911,1721.0526,1723.7666,60646.396943605825,35.18248755
1663009200000,2022-09-12 19:00:00,ETH/USDT,1727.458,1730.1367,1720.6512,1725.1208,60665.19570287581,35.16576677
1663005600000,2022-09-12 18:00:00,ETH/USDT,1726.6669,1732.1369,1718.6451,1728.433,85343.07908144355,49.37598338
1663002000000,2022-09-12 17:00:00,ETH/USDT,1713.5059,1728.8284,1704.8849,1728.8284,73081.86899332266,42.27248291
1662998400000,2022-09-12 16:00:00,ETH/USDT,1706.4035,1717.224,1692.1001,1713.7694,92231.51346493735,53.81792525
1662994800000,2022-09-12 15:00:00,ETH/USDT,1733.2512,1733.2512,1691.1239,1708.1035,413281.8359378031,241.95362631
1662991200000,2022-09-12 14:00:00,ETH/USDT,1751.835,1754.5781,1733.4867,1733.6234,100835.1065505326,58.16436635
1662987600000,2022-09-12 13:00:00,ETH/USDT,1746.5543,1752.5854,1739.4173,1751.835,75353.08836392265,43.01380459
1662984000000,2022-09-12 12:00:00,ETH/USDT,1749.4101,1749.6646,1734.2042,1746.5044,93808.30628131106,53.71203547
1662980400000,2022-09-12 11:00:00,ETH/USDT,1744.7601,1759.8239,1740.15,1749.4286,96838.98992134685,55.35463975
1662976800000,2022-09-12 10:00:00,ETH/USDT,1750.2942,1750.3472,1730.5445,1744.6466,143264.81853349996,82.11681296
1662973200000,2022-09-12 09:00:00,ETH/USDT,1754.7251,1758.453,1746.528,1750.2502,71849.77101844607,41.05114287
1662969600000,2022-09-12 08:00:00,ETH/USDT,1758.379,1763.6552,1751.0622,1754.3618,118429.26662754922,67.5056118
1662966000000,2022-09-12 07:00:00,ETH/USDT,1736.1474,1760.7138,1735.0765,1759.3396,122322.8627368489,69.52771525
1662962400000,2022-09-12 06:00:00,ETH/USDT,1729.3347,1737.3002,1724.3742,1737.085,84360.5859315163,48.56445478
1662958800000,2022-09-12 05:00:00,ETH/USDT,1727.4922,1731.4158,1718.1512,1728.2838,77546.47537811007,44.86906339
1662955200000,2022-09-12 04:00:00,ETH/USDT,1726.8222,1731.7838,1721.4988,1726.8953,62241.04900134254,36.04216712
1662951600000,2022-09-12 03:00:00,ETH/USDT,1735.8369,1739.1596,1715.014,1728.3854,105237.3628754086,60.88767174
1662948000000,2022-09-12 02:00:00,ETH/USDT,1763.9901,1765.3049,1731.0,1736.7452,82152.2726621688,47.30243254
1662944400000,2022-09-12 01:00:00,ETH/USDT,1734.1822,1781.9613,1732.0413,1761.7135,72674.7531420471,41.25231097
1662940800000,2022-09-12 00:00:00,ETH/USDT,1765.8567,1765.8567,1734.9654,1735.4428,71833.02925080937,41.39175849
1662937200000,2022-09-11 23:00:00,ETH/USDT,1746.0632,1766.7766,1739.1174,1766.7766,69262.2122756627,39.20258638
1662933600000,2022-09-11 22:00:00,ETH/USDT,1734.1686,1753.1753,1734.1686,1745.7931,93962.04169641249,53.82198022
1662930000000,2022-09-11 21:00:00,ETH/USDT,1757.9671,1765.4081,1721.9035,1732.8821,183996.44727298513,106.17943787
1662926400000,2022-09-11 20:00:00,ETH/USDT,1763.4878,1767.2661,1747.4882,1759.1646,60343.459674375335,34.30233855
1662922800000,2022-09-11 19:00:00,ETH/USDT,1762.0832,1765.4998,1760.0,1763.3657,76980.45167885319,43.65540947
1662919200000,2022-09-11 18:00:00,ETH/USDT,1770.5501,1775.7342,1759.5764,1760.8374,79325.95104956403,45.05012845
1662915600000,2022-09-11 17:00:00,ETH/USDT,1772.0967,1787.6116,1768.5639,1771.467,133652.4281765209,75.44731467
1662912000000,2022-09-11 16:00:00,ETH/USDT,1767.4,1776.4439,1766.2105,1772.32,65806.846492816,37.1303413
1662908400000,2022-09-11 15:00:00,ETH/USDT,1761.584,1778.0195,1761.584,1767.3086,88763.74141726564,50.2253774
1662904800000,2022-09-11 14:00:00,ETH/USDT,1767.0028,1768.0545,1754.6413,1762.1193,95553.76724403056,54.22661635
1662901200000,2022-09-11 13:00:00,ETH/USDT,1773.1119,1773.1119,1762.7511,1766.7185,55213.08164778698,31.25177081
1662897600000,2022-09-11 12:00:00,ETH/USDT,1770.2951,1775.7755,1764.8654,1773.7629,71694.50284471156,40.41943985
1662894000000,2022-09-11 11:00:00,ETH/USDT,1762.4375,1778.5854,1762.4375,1770.3161,96714.71258314169,54.63132408
1662890400000,2022-09-11 10:00:00,ETH/USDT,1760.405,1763.9013,1758.4624,1762.0858,65621.71474235348,37.24093046
1662886800000,2022-09-11 09:00:00,ETH/USDT,1764.7948,1765.499,1759.3397,1759.9037,57443.88162180868,32.64035505
1662883200000,2022-09-11 08:00:00,ETH/USDT,1760.6764,1768.5599,1757.3265,1764.8821,75795.03710758117,42.94623256
1662879600000,2022-09-11 07:00:00,ETH/USDT,1752.0447,1761.8923,1752.0447,1760.6764,76547.00981475014,43.47591063
1662876000000,2022-09-11 06:00:00,ETH/USDT,1764.834,1768.0206,1745.248,1752.8238,69580.46227128633,39.69621035
1662872400000,2022-09-11 05:00:00,ETH/USDT,1758.6992,1766.3331,1758.6992,1764.4703,50968.54152585731,28.88602972
1662868800000,2022-09-11 04:00:00,ETH/USDT,1761.4968,1765.7331,1758.5284,1759.8553,63927.6899763006,36.32553766
1662865200000,2022-09-11 03:00:00,ETH/USDT,1764.2592,1768.4848,1760.2547,1761.5522,54954.791320649565,31.1967998
1662861600000,2022-09-11 02:00:00,ETH/USDT,1759.0041,1765.6225,1757.6973,1762.9279,58627.92338461046,33.25599611
1662858000000,2022-09-11 01:00:00,ETH/USDT,1771.9514,1775.6643,1759.999,1760.8202,65119.85200147103,36.98268114
1662854400000,2022-09-11 00:00:00,ETH/USDT,1775.3174,1778.703,1769.8757,1772.0351,79925.44153821036,45.10375756
1662850800000,2022-09-10 23:00:00,ETH/USDT,1784.196,1788.0,1774.3366,1774.3366,63811.98058394634,35.96385296
1662847200000,2022-09-10 22:00:00,ETH/USDT,1750.2761,1789.1404,1750.2761,1781.4763,116183.57785208097,65.21758266
1662843600000,2022-09-10 21:00:00,ETH/USDT,1735.0501,1775.9999,1735.0501,1748.1774,157760.05733444533,90.24259056
1662840000000,2022-09-10 20:00:00,ETH/USDT,1741.735,1743.4184,1730.1328,1734.0187,72352.89589783366,41.72555688
1662836400000,2022-09-10 19:00:00,ETH/USDT,1735.4018,1743.0,1733.314,1740.9401,75917.07763955781,43.60694411
1662832800000,2022-09-10 18:00:00,ETH/USDT,1723.5652,1739.7303,1722.835,1734.7436,96572.39493552486,55.66954963
1662829200000,2022-09-10 17:00:00,ETH/USDT,1723.9977,1725.2323,1718.3646,1722.3379,65033.50487418212,37.75885375
1662825600000,2022-09-10 16:00:00,ETH/USDT,1715.5886,1726.1673,1710.604,1723.8331,67684.38252899378,39.2638838
1662822000000,2022-09-10 15:00:00,ETH/USDT,1717.0192,1721.0605,1714.8098,1715.7025,87017.58354023019,50.71834047
1662818400000,2022-09-10 14:00:00,ETH/USDT,1716.499,1720.6112,1714.3085,1717.4948,69639.49217775205,40.54713422
1662814800000,2022-09-10 13:00:00,ETH/USDT,1726.7713,1728.4479,1713.499,1716.6382,83466.60023012376,48.6221268
1662811200000,2022-09-10 12:00:00,ETH/USDT,1723.7465,1732.8889,1718.522,1726.745,66613.07427648289,38.57725042
1662807600000,2022-09-10 11:00:00,ETH/USDT,1725.6124,1728.097,1723.0568,1723.9553,57539.615068225554,33.37651218
1662804000000,2022-09-10 10:00:00,ETH/USDT,1722.1696,1726.8919,1716.2079,1726.1795,66455.31302247045,38.4984951
1662800400000,2022-09-10 09:00:00,ETH/USDT,1716.5513,1722.8581,1715.9865,1721.9427,61373.29607075752,35.64189219
1662796800000,2022-09-10 08:00:00,ETH/USDT,1709.7153,1719.354,1709.7153,1715.8658,64321.54382131506,37.48634877
1662793200000,2022-09-10 07:00:00,ETH/USDT,1734.5085,1735.8107,1709.1039,1710.5523,71224.78789682827,41.63847425
1662789600000,2022-09-10 06:00:00,ETH/USDT,1731.2856,1734.8584,1730.0762,1734.1115,66172.40939516839,38.15925873
1662786000000,2022-09-10 05:00:00,ETH/USDT,1732.4984,1737.656,1730.0758,1731.066,74478.12245490079,43.02442683
1662782400000,2022-09-10 04:00:00,ETH/USDT,1733.7842,1744.0,1729.1639,1731.5339,60820.65197455873,35.12530247
1662778800000,2022-09-10 03:00:00,ETH/USDT,1738.181,1740.9569,1732.3,1734.1054,63476.49914932403,36.6047526
1662775200000,2022-09-10 02:00:00,ETH/USDT,1724.5522,1741.8217,1720.8853,1738.7513,69878.54059913626,40.18892213
1662771600000,2022-09-10 01:00:00,ETH/USDT,1717.134,1728.1194,1717.0634,1724.5967,83307.49849333016,48.30549571
