https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ONT
1657238400000,2022-07-08 00:00:00,ONT/BTC,1.114e-05,1.12e-05,1.001e-05,1.109e-05,0.9275101916327587,83634.82341143
1657152000000,2022-07-07 00:00:00,ONT/BTC,1.103e-05,1.14e-05,1.1e-05,1.113e-05,0.9399690557790392,84453.64382561
1657065600000,2022-07-06 00:00:00,ONT/BTC,1.092e-05,1.134e-05,1.065e-05,1.105e-05,0.7852194500121854,71060.58371151
1656979200000,2022-07-05 00:00:00,ONT/BTC,1.111e-05,1.15e-05,1e-05,1.097e-05,0.94273508254306,85937.564498
1656892800000,2022-07-04 00:00:00,ONT/BTC,1.045e-05,1.21e-05,8.68e-06,1.11e-05,0.918124867801509,82713.95205419
1656806400000,2022-07-03 00:00:00,ONT/BTC,1.024e-05,1.111e-05,8.12e-06,1.04e-05,0.86350251159172,83029.08765305
1656720000000,2022-07-02 00:00:00,ONT/BTC,1.11e-05,1.246e-05,9.34e-06,1.004e-05,0.8480129079362176,84463.43704544
1656633600000,2022-07-01 00:00:00,ONT/BTC,1.042e-05,1.138e-05,1.042e-05,1.116e-05,0.8634079359589247,77366.30250528
1656547200000,2022-06-30 00:00:00,ONT/BTC,9.96e-06,1.128e-05,9.21e-06,1.078e-05,0.8843619313397176,82037.28491092
1656460800000,2022-06-29 00:00:00,ONT/BTC,1.051e-05,1.16e-05,9.35e-06,1.019e-05,0.7850302281792119,77039.27656322
1656374400000,2022-06-28 00:00:00,ONT/BTC,1.081e-05,1.081e-05,1.006e-05,1.068e-05,0.031548719999999995,2954.0
1656288000000,2022-06-27 00:00:00,ONT/BTC,9.83e-06,1.159e-05,9.25e-06,1.053e-05,0.7857709937910847,74622.12666582
1656201600000,2022-06-26 00:00:00,ONT/BTC,9.98e-06,1.127e-05,6.88e-06,1.032e-05,0.8237340113251512,79819.18714391
1656115200000,2022-06-25 00:00:00,ONT/BTC,1.045e-05,1.131e-05,6.87e-06,1.022e-05,0.8052354559991309,78790.16203514
1656028800000,2022-06-24 00:00:00,ONT/BTC,1.094e-05,1.17e-05,8.96e-06,1.088e-05,0.8746863715601664,80393.96797428
1655942400000,2022-06-23 00:00:00,ONT/BTC,1.098e-05,1.146e-05,9.68e-06,1.111e-05,0.8049698782042313,72454.53449183
1655856000000,2022-06-22 00:00:00,ONT/BTC,1.102e-05,1.104e-05,1.021e-05,1.084e-05,0.8259646399999999,76196
1655769600000,2022-06-21 00:00:00,ONT/BTC,1.084e-05,1.103e-05,1.067e-05,1.091e-05,0.841820836799891,77160.47999999
1655683200000,2022-06-20 00:00:00,ONT/BTC,1.058e-05,1.085e-05,1.002e-05,1.08e-05,0.8216964,76083.0
1655596800000,2022-06-19 00:00:00,ONT/BTC,1.003e-05,1.1e-05,9.8e-06,1.05e-05,0.843804476549895,80362.33109999
1655510400000,2022-06-18 00:00:00,ONT/BTC,9.7e-06,1.067e-05,9.55e-06,1.031e-05,0.7769306699999999,75357
1655424000000,2022-06-17 00:00:00,ONT/BTC,9.86e-06,1.062e-05,9.34e-06,9.87e-06,0.80063051139225,81117.579675
1655337600000,2022-06-16 00:00:00,ONT/BTC,1.018e-05,1.07e-05,9.48e-06,9.65e-06,0.6934586500000001,71861
1655251200000,2022-06-15 00:00:00,ONT/BTC,9.46e-06,1.116e-05,6.71e-06,1.016e-05,0.799659880351412,78706.68113695
1655164800000,2022-06-14 00:00:00,ONT/BTC,9.47e-06,9.94e-06,8.04e-06,8.86e-06,0.7068426010638262,79779.07461217
1655078400000,2022-06-13 00:00:00,ONT/BTC,8.76e-06,9.48e-06,8.35e-06,9.45e-06,0.7451797499999999,78855
1654992000000,2022-06-12 00:00:00,ONT/BTC,9.06e-06,9.16e-06,7.88e-06,8.92e-06,0.7111291599999999,79723
1654905600000,2022-06-11 00:00:00,ONT/BTC,8.15e-06,9.33e-06,7.82e-06,8.76e-06,0.67913652,77527
1654819200000,2022-06-10 00:00:00,ONT/BTC,1.039e-05,1.053e-05,4.46e-06,8.06e-06,0.6555380356756062,81332.26249077
1654732800000,2022-06-09 00:00:00,ONT/BTC,1.042e-05,1.053e-05,1.038e-05,1.052e-05,0.84155792,79996
1654646400000,2022-06-08 00:00:00,ONT/BTC,1.045e-05,1.053e-05,1.038e-05,1.044e-05,0.84124476,80579
1654560000000,2022-06-07 00:00:00,ONT/BTC,1.049e-05,1.074e-05,1.027e-05,1.045e-05,0.795740853802906,76147.45012468
1654473600000,2022-06-06 00:00:00,ONT/BTC,1.055e-05,1.074e-05,1.048e-05,1.052e-05,0.8370238,79565
1654387200000,2022-06-05 00:00:00,ONT/BTC,1.043e-05,1.076e-05,1.027e-05,1.051e-05,0.8168222911429184,77718.58145984
1654300800000,2022-06-04 00:00:00,ONT/BTC,1.082e-05,1.103e-05,1.034e-05,1.046e-05,0.8180004186167862,78202.71688497
1654214400000,2022-06-03 00:00:00,ONT/BTC,1.085e-05,1.103e-05,1.071e-05,1.088e-05,0.8534924799999999,78446
1654128000000,2022-06-02 00:00:00,ONT/BTC,1.063e-05,1.125e-05,1.028e-05,1.088e-05,0.8845067220255104,81296.57371558
1654041600000,2022-06-01 00:00:00,ONT/BTC,1.092e-05,1.108e-05,1.028e-05,1.071e-05,0.8516630152069138,79520.35622847
1653955200000,2022-05-31 00:00:00,ONT/BTC,1.091e-05,1.11e-05,1.069e-05,1.091e-05,0.8565382944977031,78509.4678733
1653868800000,2022-05-30 00:00:00,ONT/BTC,1.088e-05,1.104e-05,1.028e-05,1.093e-05,0.8530718955178427,78048.66381682
1653782400000,2022-05-29 00:00:00,ONT/BTC,1.085e-05,1.115e-05,1.061e-05,1.061e-05,0.849861,80100
1653696000000,2022-05-28 00:00:00,ONT/BTC,1.104e-05,1.114e-05,1.028e-05,1.067e-05,0.84126548,78844
1653609600000,2022-05-27 00:00:00,ONT/BTC,1.094e-05,1.115e-05,1.065e-05,1.101e-05,0.87319209,79309
1653523200000,2022-05-26 00:00:00,ONT/BTC,1.151e-05,1.176e-05,1.027e-05,1.066e-05,0.8187417649856822,76805.04361967
1653436800000,2022-05-25 00:00:00,ONT/BTC,1.129e-05,1.155e-05,1.088e-05,1.113e-05,0.56568225,50825
1653264000000,2022-05-23 00:00:00,ONT/BTC,1.097e-05,1.097e-05,1.06e-05,1.06e-05,4.5279999966e-05,4.27169811
1653177600000,2022-05-22 00:00:00,ONT/BTC,1.152e-05,1.216e-05,1.03e-05,1.03e-05,8.6393195567e-05,8.38768889
1653091200000,2022-05-21 00:00:00,ONT/BTC,1.03e-05,1.03e-05,1.03e-05,1.03e-05,0.000426104199322,41.36933974
1653004800000,2022-05-20 00:00:00,ONT/BTC,1.028e-05,1.028e-05,1.028e-05,1.028e-05,7.26818238724e-05,7.07021633
1652918400000,2022-05-19 00:00:00,ONT/BTC,1.1e-05,1.277e-05,1.052e-05,1.052e-05,0.00016723427992839998,15.89679467
1652832000000,2022-05-18 00:00:00,ONT/BTC,1.028e-05,1.287e-05,1.027e-05,1.027e-05,0.002397440639256,233.4411528
1652745600000,2022-05-17 00:00:00,ONT/BTC,1.124e-05,1.124e-05,1.124e-05,1.124e-05,0.0001257756,11.19
1652572800000,2022-05-15 00:00:00,ONT/BTC,1.277e-05,1.28e-05,1.268e-05,1.28e-05,0.00014414385254399997,11.26123848
1652486400000,2022-05-14 00:00:00,ONT/BTC,1.152e-05,1.252e-05,1.027e-05,1.027e-05,0.0029613965805034,288.35409742
1652400000000,2022-05-13 00:00:00,ONT/BTC,1.3e-05,1.3e-05,1.123e-05,1.123e-05,0.0029269805420699,260.63940713
1652313600000,2022-05-12 00:00:00,ONT/BTC,1.19e-05,1.2e-05,1.19e-05,1.19e-05,0.005156322333939,433.30439781
1652227200000,2022-05-11 00:00:00,ONT/BTC,1.34e-05,1.344e-05,1.19e-05,1.19e-05,0.008386209637386,704.72349894
1652140800000,2022-05-10 00:00:00,ONT/BTC,1.34e-05,1.34e-05,1.23e-05,1.23e-05,0.001263687313431,102.73880597
1652054400000,2022-05-09 00:00:00,ONT/BTC,1.34e-05,1.34e-05,1.203e-05,1.203e-05,0.0033998486350839,282.61418413
1651881600000,2022-05-07 00:00:00,ONT/BTC,1.24e-05,1.24e-05,1.2e-05,1.2e-05,0.004653250056,387.770838
1651795200000,2022-05-06 00:00:00,ONT/BTC,1.222e-05,1.34e-05,1.222e-05,1.34e-05,0.00038493030494399997,28.72614216
1651708800000,2022-05-05 00:00:00,ONT/BTC,1.344e-05,1.344e-05,1.221e-05,1.221e-05,0.0014328691008290999,117.35209671
1651622400000,2022-05-04 00:00:00,ONT/BTC,1.445e-05,1.445e-05,1.344e-05,1.344e-05,0.000537833311008,40.01735945
1651536000000,2022-05-03 00:00:00,ONT/BTC,1.344e-05,1.345e-05,1.344e-05,1.345e-05,0.0003131083887795,23.27943411
1651449600000,2022-05-02 00:00:00,ONT/BTC,1.4e-05,1.5e-05,1.211e-05,1.211e-05,0.011123461582015999,918.5352256
1651363200000,2022-05-01 00:00:00,ONT/BTC,1.42e-05,1.42e-05,1.3e-05,1.3e-05,0.00479995972547,369.22767119
1651276800000,2022-04-30 00:00:00,ONT/BTC,1.42e-05,1.42e-05,1.42e-05,1.42e-05,2.1192069066e-05,1.49239923
1651190400000,2022-04-29 00:00:00,ONT/BTC,1.42e-05,1.429e-05,1.3e-05,1.429e-05,0.0007476245160888001,52.31802072
1651104000000,2022-04-28 00:00:00,ONT/BTC,1.352e-05,1.42e-05,1.3e-05,1.42e-05,0.001085194024338,76.42211439
1651017600000,2022-04-27 00:00:00,ONT/BTC,1.361e-05,1.361e-05,1.3e-05,1.3e-05,0.0003849181674,29.6090898
1650931200000,2022-04-26 00:00:00,ONT/BTC,1.447e-05,1.447e-05,1.3e-05,1.429e-05,0.0021157853449542,148.06055598
1650844800000,2022-04-25 00:00:00,ONT/BTC,1.443e-05,1.444e-05,1.435e-05,1.443e-05,0.001913564405337,132.6101459
1650672000000,2022-04-23 00:00:00,ONT/BTC,1.487e-05,1.7e-05,1.487e-05,1.7e-05,0.03169953976303,1864.67880959
1650585600000,2022-04-22 00:00:00,ONT/BTC,1.434e-05,1.489e-05,1.37e-05,1.38e-05,0.001541382795762,111.69440549
1650412800000,2022-04-20 00:00:00,ONT/BTC,1.452e-05,1.512e-05,1.452e-05,1.512e-05,3.024e-05,2.0
1650326400000,2022-04-19 00:00:00,ONT/BTC,1.466e-05,1.466e-05,1.321e-05,1.355e-05,0.000605598864276,44.69364312
1650240000000,2022-04-18 00:00:00,ONT/BTC,1.508e-05,1.512e-05,1.466e-05,1.512e-05,0.000597512570508,39.51802715
1650153600000,2022-04-17 00:00:00,ONT/BTC,1.343e-05,1.512e-05,1.343e-05,1.512e-05,0.00104837052222,69.33667475
1650067200000,2022-04-16 00:00:00,ONT/BTC,1.312e-05,1.312e-05,1.31e-05,1.31e-05,0.00117771480092,89.9018932
1649980800000,2022-04-15 00:00:00,ONT/BTC,1.411e-05,1.411e-05,1.371e-05,1.371e-05,0.0001842076008558,13.43600298
1649894400000,2022-04-14 00:00:00,ONT/BTC,1.352e-05,1.379e-05,1.338e-05,1.379e-05,0.0005235421594004,37.96534876
1649808000000,2022-04-13 00:00:00,ONT/BTC,1.4e-05,1.513e-05,1.322e-05,1.513e-05,0.0020533324855826,135.71265602
1649721600000,2022-04-12 00:00:00,ONT/BTC,1.288e-05,2.398e-05,1.288e-05,1.4e-05,0.061210606770319996,4372.18619788
1649635200000,2022-04-11 00:00:00,ONT/BTC,1.252e-05,1.281e-05,1.21e-05,1.281e-05,0.0067693785074916,528.44484836
1649462400000,2022-04-09 00:00:00,ONT/BTC,1.276e-05,1.276e-05,1.25e-05,1.275e-05,0.0013469595351525,105.64388511
1649376000000,2022-04-08 00:00:00,ONT/BTC,1.285e-05,1.285e-05,1.263e-05,1.263e-05,0.0023305253831502,184.52299154
1649289600000,2022-04-07 00:00:00,ONT/BTC,1.316e-05,1.316e-05,1.316e-05,1.316e-05,0.0027262099997412,207.15881457
1649203200000,2022-04-06 00:00:00,ONT/BTC,1.322e-05,1.322e-05,1.285e-05,1.285e-05,0.008567647771277,666.74301722
1649116800000,2022-04-05 00:00:00,ONT/BTC,1.377e-05,1.377e-05,1.335e-05,1.335e-05,0.0018273357110579998,136.87907948
