https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENS,Volume USDT
1657324800,2022-07-09 00:00:00,ENS/USDT,10.1,10.34,9.987,10.071,15280.51489923,155400.18188488369
1657238400,2022-07-08 00:00:00,ENS/USDT,10.443,10.646,9.858,10.067,26614.19801273,272293.28273668023
1657152000,2022-07-07 00:00:00,ENS/USDT,10.257,10.667,10.037,10.433,34577.56454125,355468.4737609076
1657065600,2022-07-06 00:00:00,ENS/USDT,9.315,10.459,9.064,10.262,62049.29018381,607951.75519920429
1656979200,2022-07-05 00:00:00,ENS/USDT,9.83,9.86,9.016,9.306,45500.62426985,430332.75408129677
1656892800,2022-07-04 00:00:00,ENS/USDT,9.057,9.897,8.727,9.785,50135.93216751,464700.48089162709
1656806400,2022-07-03 00:00:00,ENS/USDT,8.52,9.089,8.33,9.02,24422.01736011,209229.50316813618
1656720000,2022-07-02 00:00:00,ENS/USDT,8.406,8.647,8.211,8.505,23680.24356098,199885.51169239833
1656633600,2022-07-01 00:00:00,ENS/USDT,8.613,8.875,8.222,8.412,26557.80368334,225831.59777174297
1656547200,2022-06-30 00:00:00,ENS/USDT,8.79,8.878,8.022,8.592,32336.39566186,270398.99120805396
1656460800,2022-06-29 00:00:00,ENS/USDT,8.812,9.02,8.618,8.836,28117.08074782,248327.05495375407
1656374400,2022-06-28 00:00:00,ENS/USDT,9.303,9.649,8.721,8.824,30833.69266311,286520.80727692695
1656288000,2022-06-27 00:00:00,ENS/USDT,9.291,9.806,9.122,9.303,41053.2993604,386868.5924097904
1656201600,2022-06-26 00:00:00,ENS/USDT,9.877,10.274,9.266,9.317,41605.19649861,406446.98811057412
1656115200,2022-06-25 00:00:00,ENS/USDT,9.906,10.35,9.335,9.869,47872.46764314,467627.64687553675
1656028800,2022-06-24 00:00:00,ENS/USDT,9.211,10.355,9.172,9.908,59990.31524561,581441.76664579037
1655942400,2022-06-23 00:00:00,ENS/USDT,8.496,9.341,8.485,9.213,40042.34068624,361354.34631770985
1655856000,2022-06-22 00:00:00,ENS/USDT,9.077,9.196,8.45,8.499,43346.2853452,384059.78627590062
1655769600,2022-06-21 00:00:00,ENS/USDT,8.999,9.77,8.869,9.072,73608.82117357,685363.79954082874
1655683200,2022-06-20 00:00:00,ENS/USDT,8.914,9.325,8.429,8.992,61249.09885134,549200.5980120348
1655596800,2022-06-19 00:00:00,ENS/USDT,8.909,9.146,8.06,8.931,68074.23848781,581360.41664337319
1655510400,2022-06-18 00:00:00,ENS/USDT,8.238,9.1,7.471,8.883,91319.77494665,745342.62956444361
1655424000,2022-06-17 00:00:00,ENS/USDT,8.038,8.487,7.928,8.252,41881.0070189,345362.86946697047
1655337600,2022-06-16 00:00:00,ENS/USDT,9.333,9.578,7.823,8.036,71693.96469505,611544.26866612665
1655251200,2022-06-15 00:00:00,ENS/USDT,8.23,9.566,7.453,9.349,111997.04458746,938987.34428097563
1655164800,2022-06-14 00:00:00,ENS/USDT,8.001,8.788,7.368,8.237,78561.75412516,642147.76384633874
1655078400,2022-06-13 00:00:00,ENS/USDT,8.5,8.779,7.413,8.027,83153.14293129,663706.35862021669
1654992000,2022-06-12 00:00:00,ENS/USDT,9.213,9.516,8.292,8.471,58087.56301726,517272.13425265524
1654905600,2022-06-11 00:00:00,ENS/USDT,10.395,10.81,9.026,9.195,58798.7233602,578620.58522656461
1654819200,2022-06-10 00:00:00,ENS/USDT,11.495,11.852,10.206,10.383,49200.56428146,541880.27268969869
1654732800,2022-06-09 00:00:00,ENS/USDT,11.43,12.091,11.282,11.52,36051.96032256,419686.42937833765
1654646400,2022-06-08 00:00:00,ENS/USDT,11.888,12.54,11.34,11.401,37141.43275113,437244.04682960983
1654560000,2022-06-07 00:00:00,ENS/USDT,12.204,12.437,11.027,11.942,72867.42051363,845619.71717281452
1654473600,2022-06-06 00:00:00,ENS/USDT,11.049,12.939,11,12.21,102758.23299872,1264091.27938389843
1654387200,2022-06-05 00:00:00,ENS/USDT,11.006,11.331,10.695,11.051,14595.13959363,159762.72637653315
1654300800,2022-06-04 00:00:00,ENS/USDT,10.803,11.172,10.416,11.001,24720.88801624,266864.85110449862
1654214400,2022-06-03 00:00:00,ENS/USDT,11.296,11.297,10.46,10.837,31672.48297829,342859.76904903221
1654128000,2022-06-02 00:00:00,ENS/USDT,10.655,11.459,10.364,11.296,53018.06452112,577521.79744627414
1654041600,2022-06-01 00:00:00,ENS/USDT,11.892,12.261,10.373,10.64,82613.59837006,932832.42772894603
1653955200,2022-05-31 00:00:00,ENS/USDT,12.588,13.383,11.355,11.87,113210.78176065,1392887.17764891826
1653868800,2022-05-30 00:00:00,ENS/USDT,10.2,12.88,10.018,12.559,147328.35897962,1731353.22217980821
1653782400,2022-05-29 00:00:00,ENS/USDT,10.194,10.379,9.76,10.19,72036.10226239,728798.59047392819
1653696000,2022-05-28 00:00:00,ENS/USDT,9.731,10.368,9.538,10.22,65914.41948051,662490.00694459739
1653609600,2022-05-27 00:00:00,ENS/USDT,10.401,10.63,9.52,9.728,113304.84781737,1139210.73325064855
1653523200,2022-05-26 00:00:00,ENS/USDT,12.302,12.752,10,10.397,158259.88533902,1730728.88834515327
1653436800,2022-05-25 00:00:00,ENS/USDT,12.378,13.075,11.92,12.276,111876.84039426,1383260.58400908527
1653350400,2022-05-24 00:00:00,ENS/USDT,12.75,13.031,11.414,12.419,82588.138239,1008608.74110626589
1653264000,2022-05-23 00:00:00,ENS/USDT,12.607,14.071,12.137,12.725,130006.07137927,1706783.63065837539
1653177600,2022-05-22 00:00:00,ENS/USDT,12.803,13.083,12.013,12.612,103066.405366,1290352.17853355699
1653091200,2022-05-21 00:00:00,ENS/USDT,13.071,13.656,12.377,12.784,176469.53681341,2301565.83159147155
1653004800,2022-05-20 00:00:00,ENS/USDT,12.639,13.717,11.836,13.037,211456.93035077,2728740.64409114333
1652918400,2022-05-19 00:00:00,ENS/USDT,10.5,12.809,9.996,12.628,226006.0186668,2537921.11269587078
1652832000,2022-05-18 00:00:00,ENS/USDT,12.445,12.955,10.42,10.499,184625.21830697,2192897.65559926963
1652745600,2022-05-17 00:00:00,ENS/USDT,10.653,12.936,10.508,12.455,197659.04129821,2293844.89567038663
1652659200,2022-05-16 00:00:00,ENS/USDT,10.385,10.925,8.818,10.671,81493.07560086,811007.28687197722
1652572800,2022-05-15 00:00:00,ENS/USDT,9.625,10.42,8.892,10.374,54298.60171382,509410.51456059101
1652486400,2022-05-14 00:00:00,ENS/USDT,9.777,10.907,8.5,9.62,80935.73177128,770846.31389192594
1652400000,2022-05-13 00:00:00,ENS/USDT,8.6,10.932,8.44,9.785,96636.51006335,976956.69416922911
1652313600,2022-05-12 00:00:00,ENS/USDT,9.532,10.44,7.352,8.627,136697.63407206,1185718.13286930039
1652227200,2022-05-11 00:00:00,ENS/USDT,14.119,14.75,8.556,9.489,292077.49779235,3352233.17014136901
1652140800,2022-05-10 00:00:00,ENS/USDT,13.309,16.147,12.819,14.144,223231.21942641,3245915.64538087323
1652054400,2022-05-09 00:00:00,ENS/USDT,17.018,17.557,13.186,13.327,245768.42259776,3626498.59551587816
1651968000,2022-05-08 00:00:00,ENS/USDT,18.299,19.404,16.547,17.015,184660.65369535,3343254.81031891504
1651881600,2022-05-07 00:00:00,ENS/USDT,18.375,19.959,17.45,18.316,198784.94080423,3731282.0454186864
1651795200,2022-05-06 00:00:00,ENS/USDT,18.937,19.497,17.061,18.372,227268.3885214,4137684.90166001302
1651708800,2022-05-05 00:00:00,ENS/USDT,22.181,25.08,18.264,18.958,344884.79524804,7310268.7579974247
1651622400,2022-05-04 00:00:00,ENS/USDT,21.974,23.447,20,22.189,369893.43254816,8027197.52851848935
1651536000,2022-05-03 00:00:00,ENS/USDT,26.03,27.6,21.818,21.994,393156.59882473,9640309.21428702695
1651449600,2022-05-02 00:00:00,ENS/USDT,24.322,29.06,22.523,26.061,505423.64776659,12453993.7063428808
1651363200,2022-05-01 00:00:00,ENS/USDT,20.404,26,18.676,24.32,541068.14343721,11413405.52588497203
1651276800,2022-04-30 00:00:00,ENS/USDT,16.293,23.257,16.224,20.406,384725.68872204,7858248.56614393659
1651190400,2022-04-29 00:00:00,ENS/USDT,18.742,19.56,16.047,16.304,180720.53778763,3118362.17332921808
1651104000,2022-04-28 00:00:00,ENS/USDT,18.578,20.787,17.813,18.708,242741.22245468,4686655.03081588091
1651017600,2022-04-27 00:00:00,ENS/USDT,14.315,20.504,14.24,18.602,240036.12985049,4307738.82542664924
1650931200,2022-04-26 00:00:00,ENS/USDT,15.698,16.644,14.028,14.327,43890.96354159,675023.86683173252
1650844800,2022-04-25 00:00:00,ENS/USDT,15.298,15.89,14.399,15.713,75233.31176734,1132162.65787282196
1650758400,2022-04-24 00:00:00,ENS/USDT,13.932,15.5,13.85,15.31,47905.42171511,702403.37299630193
1650672000,2022-04-23 00:00:00,ENS/USDT,14.199,14.285,13.794,13.946,16072.46238371,225451.63134884
1650585600,2022-04-22 00:00:00,ENS/USDT,14.501,15.145,14.05,14.2,35208.90439701,513508.69169251082
1650499200,2022-04-21 00:00:00,ENS/USDT,14.614,15.68,14.14,14.538,40510.34024607,607774.48430028517
1650412800,2022-04-20 00:00:00,ENS/USDT,14.899,16.04,14.3,14.625,37905.79465425,571423.93782537086
1650326400,2022-04-19 00:00:00,ENS/USDT,14.302,14.955,14.179,14.9,14497.31851546,210296.96998756057
1650240000,2022-04-18 00:00:00,ENS/USDT,13.706,14.325,12.941,14.283,27491.73797121,375488.68627873558
1650153600,2022-04-17 00:00:00,ENS/USDT,14.3,14.74,13.64,13.693,13901.90963738,198186.44711121279
1650067200,2022-04-16 00:00:00,ENS/USDT,14.262,14.47,13.969,14.282,10447.29064591,148866.5074178362
1649980800,2022-04-15 00:00:00,ENS/USDT,14.016,14.363,13.811,14.283,10408.28519736,147067.31161754801
1649894400,2022-04-14 00:00:00,ENS/USDT,14.536,14.858,13.798,13.991,13212.70833697,188145.518260265
1649808000,2022-04-13 00:00:00,ENS/USDT,14.265,14.692,13.861,14.575,17619.15097848,253281.26359796946
1649721600,2022-04-12 00:00:00,ENS/USDT,13.808,14.758,13.643,14.295,28509.22572515,405988.4029807601
1649635200,2022-04-11 00:00:00,ENS/USDT,15.159,15.465,13.492,13.765,41618.83425445,599256.53066695853
1649548800,2022-04-10 00:00:00,ENS/USDT,15.61,16.33,15,15.165,24186.99330578,376986.16592408728
1649462400,2022-04-09 00:00:00,ENS/USDT,15.136,15.704,14.969,15.65,26906.43712347,412823.41998685331
1649376000,2022-04-08 00:00:00,ENS/USDT,16.565,16.868,14.937,15.115,52291.36770194,834912.94110179136
1649289600,2022-04-07 00:00:00,ENS/USDT,16.171,16.935,15.759,16.606,38287.48890045,626877.71674073339
1649203200,2022-04-06 00:00:00,ENS/USDT,18.833,18.876,16.041,16.198,87365.35091649,1527301.94499492296
1649116800,2022-04-05 00:00:00,ENS/USDT,19.815,20.667,16.865,18.813,46920.12218132,912679.20722735426
1649030400,2022-04-04 00:00:00,ENS/USDT,20.955,20.98,18.69,19.842,57161.41091796,1130218.31855863468
1648944000,2022-04-03 00:00:00,ENS/USDT,18.585,21.379,18.09,20.947,91826.46208998,1836820.93165737262
1648857600,2022-04-02 00:00:00,ENS/USDT,18.398,20.283,18.213,18.521,46474.53924641,893513.85826469023
1648771200,2022-04-01 00:00:00,ENS/USDT,18.08,18.886,16.721,18.452,58640.76370753,1052883.69076825042
1648684800,2022-03-31 00:00:00,ENS/USDT,19.214,20.874,17.643,18.076,105569.56535889,2043399.60730014288
1648598400,2022-03-30 00:00:00,ENS/USDT,19.197,20.45,18.547,19.205,61220.11939798,1184789.92402163595
1648512000,2022-03-29 00:00:00,ENS/USDT,18.654,20.51,18.63,19.193,61943.2638471,1213941.00777395673
1648425600,2022-03-28 00:00:00,ENS/USDT,18.36,20.474,18.205,18.596,80854.15660233,1556049.65626714284
1648339200,2022-03-27 00:00:00,ENS/USDT,17.366,18.448,16.809,18.448,24752.32168755,434290.51727837604
1648252800,2022-03-26 00:00:00,ENS/USDT,17.567,17.849,17.068,17.338,14221.65402067,247235.8498250434
1648166400,2022-03-25 00:00:00,ENS/USDT,18.115,18.7,17.124,17.544,30171.34014355,544131.42320239005
1648080000,2022-03-24 00:00:00,ENS/USDT,18.182,18.529,17.228,18.155,31163.00226006,559058.93652034719
1647993600,2022-03-23 00:00:00,ENS/USDT,17.531,19.106,17.021,18.173,52385.59538355,951323.53620627043
1647907200,2022-03-22 00:00:00,ENS/USDT,15.791,18.378,15.644,17.591,57221.72147099,993137.48236220409
1647820800,2022-03-21 00:00:00,ENS/USDT,15.892,17.013,15.544,15.823,44461.33821987,717642.73720098409
1647734400,2022-03-20 00:00:00,ENS/USDT,16.448,16.624,15.325,15.875,45946.09027603,733632.64273236423
1647648000,2022-03-19 00:00:00,ENS/USDT,15.021,17.5,15.021,16.455,73137.16738093,1206405.23770821692
1647561600,2022-03-18 00:00:00,ENS/USDT,15.054,16.192,14.182,15.018,37009.24129489,561327.92504804211
1647475200,2022-03-17 00:00:00,ENS/USDT,14.45,16.561,14.18,15.05,62772.31971086,978529.92089028028
1647388800,2022-03-16 00:00:00,ENS/USDT,13.35,14.625,13.127,14.45,19970.8869011,274408.00800389828
1647302400,2022-03-15 00:00:00,ENS/USDT,13.525,13.604,12.829,13.338,7477.69615916,98944.74056759564
1647216000,2022-03-14 00:00:00,ENS/USDT,12.713,13.568,12.552,13.546,12357.41614918,161758.70075659787
1647129600,2022-03-13 00:00:00,ENS/USDT,13.586,13.959,12.688,12.727,12966.12230949,174012.47170579574
1647043200,2022-03-12 00:00:00,ENS/USDT,13.708,14.184,13.576,13.594,11092.17878154,153935.94812307885
1646956800,2022-03-11 00:00:00,ENS/USDT,14.007,14.388,13.523,13.73,24195.89695468,336690.5934951536
1646870400,2022-03-10 00:00:00,ENS/USDT,14.705,16.118,13.639,14.019,69399.95067802,1022639.58330931205
1646784000,2022-03-09 00:00:00,ENS/USDT,13.864,15,13.819,14.732,28797.24594549,419744.37516169844
1646697600,2022-03-08 00:00:00,ENS/USDT,13.666,14.456,13.591,13.826,25745.48904184,361671.22015292121
1646611200,2022-03-07 00:00:00,ENS/USDT,13.988,14.579,13.214,13.684,37410.89688081,516687.09111956609
1646524800,2022-03-06 00:00:00,ENS/USDT,14.83,16.356,13.916,14.035,52972.86358284,801444.14665903318
1646438400,2022-03-05 00:00:00,ENS/USDT,15.248,15.764,14.24,14.84,66668.52853097,998680.70655148405
1646352000,2022-03-04 00:00:00,ENS/USDT,14.291,17.651,13.308,15.301,129583.70438421,2044717.62896475689
1646265600,2022-03-03 00:00:00,ENS/USDT,15.13,15.589,13.912,14.322,24075.6496186,354967.75259958347
1646179200,2022-03-02 00:00:00,ENS/USDT,15.256,15.874,14.735,15.142,26277.19085508,400774.64729818837
1646092800,2022-03-01 00:00:00,ENS/USDT,15.369,15.612,14.6,15.252,32978.86437017,498112.94789314599
1646006400,2022-02-28 00:00:00,ENS/USDT,13.18,15.712,13.027,15.397,28452.72225568,403676.81441509342
1645920000,2022-02-27 00:00:00,ENS/USDT,14.076,14.333,12.93,13.2,25207.98979369,343116.97491056364
1645833600,2022-02-26 00:00:00,ENS/USDT,14.852,15.155,13.988,14.057,19830.15766358,286421.01118349915
1645747200,2022-02-25 00:00:00,ENS/USDT,13.719,14.928,13.36,14.86,16138.74508616,224876.79858650203
1645660800,2022-02-24 00:00:00,ENS/USDT,14.257,14.389,11.902,13.751,64997.17598261,833498.89220803434
1645574400,2022-02-23 00:00:00,ENS/USDT,14.826,15.454,14.14,14.26,33419.47131977,496907.6660895355
1645488000,2022-02-22 00:00:00,ENS/USDT,13.919,14.865,13.288,14.764,34106.6507765,480842.74333213331
1645401600,2022-02-21 00:00:00,ENS/USDT,15.207,16.372,13.834,13.887,48041.22325959,724978.76980636404
1645315200,2022-02-20 00:00:00,ENS/USDT,16.031,16.171,14.768,15.2,31843.49629227,486601.84416989542
1645228800,2022-02-19 00:00:00,ENS/USDT,15.742,16.821,15.254,16.02,32574.51633269,519538.13711357544
1645142400,2022-02-18 00:00:00,ENS/USDT,15.77,16.33,15.35,15.761,40709.50777335,645975.43834951081
1645056000,2022-02-17 00:00:00,ENS/USDT,17.635,17.97,15.1,15.768,103591.12986098,1702261.22318380368
1644969600,2022-02-16 00:00:00,ENS/USDT,18.473,18.58,17.211,17.638,76451.9451519,1368610.34947402543
1644883200,2022-02-15 00:00:00,ENS/USDT,17.087,19.38,16.955,18.438,81761.40918161,1483593.30112343845
1644796800,2022-02-14 00:00:00,ENS/USDT,16.76,17.225,16.058,16.995,32047.89733927,534543.2903604949
1644710400,2022-02-13 00:00:00,ENS/USDT,17.019,17.886,16.628,16.764,23615.24413548,406053.52903243752
1644624000,2022-02-12 00:00:00,ENS/USDT,17.243,17.651,16.368,16.953,27063.24114239,460721.19908403598
1644537600,2022-02-11 00:00:00,ENS/USDT,18.905,19.2,16.729,17.205,46784.24090714,857428.90704370236
1644451200,2022-02-10 00:00:00,ENS/USDT,21.282,21.525,18.874,18.936,67888.17049074,1362234.78787032472
1644364800,2022-02-09 00:00:00,ENS/USDT,20.162,21.369,19.352,21.244,42809.0044413,879420.0065526872
1644278400,2022-02-08 00:00:00,ENS/USDT,21.825,23.461,19.22,20.118,75856.48956049,1595509.73770041905
1644192000,2022-02-07 00:00:00,ENS/USDT,20.817,22.797,19.707,21.795,60338.73526052,1283809.39410969251
1644105600,2022-02-06 00:00:00,ENS/USDT,20.144,20.88,19.193,20.872,42384.84865909,848430.07825765986
1644019200,2022-02-05 00:00:00,ENS/USDT,20.602,21.989,19.732,20.045,42718.60599096,892906.13925552022
1643932800,2022-02-04 00:00:00,ENS/USDT,18.397,20.822,18.095,20.582,34039.01280724,659125.92870465937
1643846400,2022-02-03 00:00:00,ENS/USDT,17.947,18.409,17.357,18.373,28607.1201074,510440.82389432441
1643760000,2022-02-02 00:00:00,ENS/USDT,19.379,19.64,17.703,18.005,26342.68333223,494950.46928700431
1643673600,2022-02-01 00:00:00,ENS/USDT,20.175,21.211,19.267,19.413,41739.2177426,839284.22949423917
1643587200,2022-01-31 00:00:00,ENS/USDT,19.053,21.152,17.621,20.187,53356.9022575,1027922.8379827125
1643500800,2022-01-30 00:00:00,ENS/USDT,20.022,20.736,18.651,19.088,38977.73668193,759567.31291644977
1643414400,2022-01-29 00:00:00,ENS/USDT,17.841,20.85,17.769,20.052,75515.29524997,1465208.31041869781
1643328000,2022-01-28 00:00:00,ENS/USDT,16.792,18.057,16.05,17.852,36083.57627198,623867.61086227596
1643241600,2022-01-27 00:00:00,ENS/USDT,17.008,17.384,15.798,16.812,27831.47191035,461235.10000311352
1643155200,2022-01-26 00:00:00,ENS/USDT,16.576,19.608,16.325,17.005,83494.382413,1494732.81734845673
1643068800,2022-01-25 00:00:00,ENS/USDT,16.413,16.992,15.737,16.55,47084.91097546,767914.7172643691
1642982400,2022-01-24 00:00:00,ENS/USDT,17.124,17.124,14.436,16.464,78560.52275722,1217602.34833237206
1642896000,2022-01-23 00:00:00,ENS/USDT,16.078,17.446,15.779,17.161,58183.15391743,964779.65920896747
1642809600,2022-01-22 00:00:00,ENS/USDT,17.811,18.368,15.1,16.073,98184.64901658,1610312.27371112221
1642723200,2022-01-21 00:00:00,ENS/USDT,21.09,21.563,16.794,17.912,87594.70205871,1731042.10679983971
1642636800,2022-01-20 00:00:00,ENS/USDT,22.168,24.544,20.912,21.118,56591.7199466,1294596.42692350783
1642550400,2022-01-19 00:00:00,ENS/USDT,23.388,23.48,21.194,22.151,60201.48034549,1345756.74217659092
