https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GHST,Volume BTC
1660521600,2022-08-15 00:00:00,GHST/BTC,0.00005428,0.00005546,0.00005295,0.0000546,7157.381,0.392606431167
1660435200,2022-08-14 00:00:00,GHST/BTC,0.00005489,0.00005528,0.00005339,0.00005444,3499.8035,0.189164428921
1660348800,2022-08-13 00:00:00,GHST/BTC,0.00005541,0.00005607,0.00005354,0.0000548,7369.7676,0.400546051054
1660262400,2022-08-12 00:00:00,GHST/BTC,0.00005589,0.00005649,0.00005434,0.00005494,1494.3949,0.082383324147
1660176000,2022-08-11 00:00:00,GHST/BTC,0.00005679,0.00005686,0.00005366,0.00005526,940.6558,0.051963669303
1660089600,2022-08-10 00:00:00,GHST/BTC,0.00005844,0.00005903,0.00005534,0.00005643,3168.7457,0.18451940632
1660003200,2022-08-09 00:00:00,GHST/BTC,0.00005605,0.00005841,0.00005361,0.0000581,5885.5921,0.33354380957
1659916800,2022-08-08 00:00:00,GHST/BTC,0.00005602,0.00005794,0.00005489,0.00005581,1505.065,0.083757777215
1659830400,2022-08-07 00:00:00,GHST/BTC,0.00005756,0.00005862,0.00005649,0.00005728,2548.693,0.147731963701
1659744000,2022-08-06 00:00:00,GHST/BTC,0.00005789,0.00005896,0.00005614,0.00005799,1616.9944,0.09293320878
1659657600,2022-08-05 00:00:00,GHST/BTC,0.00005873,0.00006116,0.00005534,0.00005798,5395.863,0.312579855091
1659571200,2022-08-04 00:00:00,GHST/BTC,0.00005918,0.00006182,0.00005593,0.00005894,3049.3765,0.178305700601
1659484800,2022-08-03 00:00:00,GHST/BTC,0.00005861,0.00005893,0.00005598,0.00005829,353.6994,0.020344445195
1659398400,2022-08-02 00:00:00,GHST/BTC,0.00005757,0.00005955,0.00005654,0.00005791,1965.3576,0.114430773613
1659312000,2022-08-01 00:00:00,GHST/BTC,0.00005741,0.00005914,0.00005626,0.00005763,1431.196,0.082298705347
1659225600,2022-07-31 00:00:00,GHST/BTC,0.00005658,0.00005801,0.00005419,0.00005739,22523.2381,1.267030408188
1659139200,2022-07-30 00:00:00,GHST/BTC,0.00005582,0.00005696,0.00005353,0.00005574,2247.4875,0.123812343128
1659052800,2022-07-29 00:00:00,GHST/BTC,0.00005606,0.00005731,0.00005481,0.00005589,2124.2141,0.118859210521
1658966400,2022-07-28 00:00:00,GHST/BTC,0.00005887,0.00005953,0.00005519,0.00005558,5572.311,0.319267646737
1658880000,2022-07-27 00:00:00,GHST/BTC,0.00006215,0.00006326,0.00005703,0.00005883,1321.5765,0.081079566642
1658793600,2022-07-26 00:00:00,GHST/BTC,0.00006044,0.00006326,0.00005913,0.00006229,1978.1366,0.122894934281
1658707200,2022-07-25 00:00:00,GHST/BTC,0.00005882,0.00006112,0.00005882,0.00006065,583.4913,0.03511754889
1658620800,2022-07-24 00:00:00,GHST/BTC,0.00005909,0.00006079,0.00005779,0.0000587,883.338,0.051965633977
1658534400,2022-07-23 00:00:00,GHST/BTC,0.00005809,0.00006111,0.00005745,0.00005915,2389.6124,0.141294774592
1658448000,2022-07-22 00:00:00,GHST/BTC,0.0000577,0.00005914,0.0000556,0.00005785,864.9582,0.049947889747
1658361600,2022-07-21 00:00:00,GHST/BTC,0.00005728,0.00006013,0.00005598,0.00005813,1692.3797,0.098747671589
1658275200,2022-07-20 00:00:00,GHST/BTC,0.00005693,0.00005795,0.00005437,0.0000563,3517.9266,0.199958028448
1658188800,2022-07-19 00:00:00,GHST/BTC,0.00006042,0.00006127,0.00005641,0.00005693,4243.6786,0.25674010401
1658102400,2022-07-18 00:00:00,GHST/BTC,0.0000631,0.00006376,0.00005923,0.00005982,18521.6816,1.134093149299
1658016000,2022-07-17 00:00:00,GHST/BTC,0.000062,0.00006347,0.00006135,0.00006347,1879.9436,0.116954540793
1657929600,2022-07-16 00:00:00,GHST/BTC,0.00006273,0.0000641,0.00006166,0.00006256,1523.1223,0.095653750305
1657843200,2022-07-15 00:00:00,GHST/BTC,0.00006495,0.00006574,0.00006137,0.00006275,3958.1685,0.252630665916
1657756800,2022-07-14 00:00:00,GHST/BTC,0.00006481,0.00006743,0.00006311,0.00006474,1287.4437,0.084128964916
1657670400,2022-07-13 00:00:00,GHST/BTC,0.0000677,0.00006984,0.00006451,0.00006451,2241.23892903,0.150798645768264
1657584000,2022-07-12 00:00:00,GHST/BTC,0.0000652,0.00006846,0.00006419,0.00006759,1623.6262,0.107514517418
1657497600,2022-07-11 00:00:00,GHST/BTC,0.00006275,0.00006574,0.00006166,0.00006573,1435.9695,0.090301471512
1657411200,2022-07-10 00:00:00,GHST/BTC,0.00006012,0.00006347,0.00006012,0.00006344,364.1659,0.022473988095
1657324800,2022-07-09 00:00:00,GHST/BTC,0.00006066,0.00006221,0.00005992,0.00006012,781.7603,0.047604723551
1657238400,2022-07-08 00:00:00,GHST/BTC,0.00006025,0.00006158,0.00005892,0.00006046,280.5758,0.016905973686
1657152000,2022-07-07 00:00:00,GHST/BTC,0.00006439,0.00006476,0.00005982,0.00006066,9983.2459,0.62118067381
1657065600,2022-07-06 00:00:00,GHST/BTC,0.00006476,0.00006574,0.00006374,0.00006429,2830.0575,0.183349080426
1656979200,2022-07-05 00:00:00,GHST/BTC,0.00006429,0.00006707,0.00006355,0.00006476,347.1318,0.022643459394
1656892800,2022-07-04 00:00:00,GHST/BTC,0.00006738,0.00006777,0.00006445,0.00006483,756.89409012,0.0496964776519892
1656806400,2022-07-03 00:00:00,GHST/BTC,0.00006681,0.0000688,0.00006609,0.00006743,974.94817097,0.065335881377736
1656720000,2022-07-02 00:00:00,GHST/BTC,0.00006697,0.0000684,0.00006583,0.00006742,2500.3183,0.166831954753
1656633600,2022-07-01 00:00:00,GHST/BTC,0.00006743,0.00006844,0.00006419,0.00006708,753.44179955,0.0501412020761746
1656547200,2022-06-30 00:00:00,GHST/BTC,0.00006451,0.00007019,0.00006451,0.00006683,1906.7948,0.129987054297
1656460800,2022-06-29 00:00:00,GHST/BTC,0.00006354,0.00006542,0.0000634,0.00006476,181.91856859,0.0117733450606205
1656374400,2022-06-28 00:00:00,GHST/BTC,0.00006268,0.0000641,0.00006166,0.00006365,1222.9067,0.076836789504
1656288000,2022-06-27 00:00:00,GHST/BTC,0.00006184,0.00006412,0.00006105,0.00006263,514.6944,0.032054763889
1656201600,2022-06-26 00:00:00,GHST/BTC,0.00006178,0.00006238,0.00006055,0.00006193,338.1579,0.020841244965
1656115200,2022-06-25 00:00:00,GHST/BTC,0.00006226,0.00006311,0.00006158,0.00006158,559.2076,0.034837687183
1656028800,2022-06-24 00:00:00,GHST/BTC,0.00006312,0.00006379,0.00006178,0.00006252,538.1332,0.0338043246
1655942400,2022-06-23 00:00:00,GHST/BTC,0.00006507,0.00006539,0.00006259,0.00006291,521.5097,0.033468402589
1655856000,2022-06-22 00:00:00,GHST/BTC,0.000063,0.0000688,0.00006272,0.00006515,985.0483,0.064028243418
1655769600,2022-06-21 00:00:00,GHST/BTC,0.00006379,0.00006442,0.00006112,0.00006299,685.98837243,0.0428159299084777
1655683200,2022-06-20 00:00:00,GHST/BTC,0.00006419,0.00006642,0.00005746,0.00006379,10099.2974,0.629693685514
1655596800,2022-06-19 00:00:00,GHST/BTC,0.00007024,0.00007308,0.00006394,0.00006494,1106.3109,0.07584576516
1655510400,2022-06-18 00:00:00,GHST/BTC,0.00006474,0.00007484,0.00006432,0.00007051,3278.2152,0.23105620645
1655424000,2022-06-17 00:00:00,GHST/BTC,0.0000652,0.00006608,0.00006138,0.00006463,1025.6174,0.064897416549
1655337600,2022-06-16 00:00:00,GHST/BTC,0.00006073,0.00006608,0.00005958,0.00006519,1979.95545567,0.1222049969359314
1655251200,2022-06-15 00:00:00,GHST/BTC,0.00006215,0.00006642,0.00005982,0.00006067,5695.44749016,0.3664585213278992
1655164800,2022-06-14 00:00:00,GHST/BTC,0.00006085,0.00006509,0.00005945,0.00006187,2480.62765942,0.1524317928038798
1655078400,2022-06-13 00:00:00,GHST/BTC,0.00005246,0.0000619,0.00005221,0.00006086,3873.4843,0.221071615334
1654992000,2022-06-12 00:00:00,GHST/BTC,0.00005006,0.00005266,0.00004984,0.00005266,1584.32824488,0.081664600150708
1654905600,2022-06-11 00:00:00,GHST/BTC,0.00005004,0.00005239,0.00004914,0.00004994,4358.35919512,0.2189294932139
1654819200,2022-06-10 00:00:00,GHST/BTC,0.00004889,0.00005032,0.00004844,0.00004996,544.8067,0.027060728748
1654732800,2022-06-09 00:00:00,GHST/BTC,0.00004871,0.00004928,0.00004839,0.00004904,124.82561177,0.0060882658649061
1654646400,2022-06-08 00:00:00,GHST/BTC,0.00004773,0.00004944,0.0000476,0.00004884,2332.76777165,0.1120327176384325
1654560000,2022-06-07 00:00:00,GHST/BTC,0.00004782,0.0000503,0.00004718,0.00004771,7477.17010301,0.3675176046029382
1654473600,2022-06-06 00:00:00,GHST/BTC,0.00005002,0.00005002,0.00004742,0.00004783,2866.8023,0.136604811595
1654387200,2022-06-05 00:00:00,GHST/BTC,0.00004993,0.0000503,0.00004938,0.00004942,232.81156319,0.0115782697178681
1654300800,2022-06-04 00:00:00,GHST/BTC,0.0000502,0.0000503,0.0000484,0.00005006,415.78820272,0.0206717251216736
1654214400,2022-06-03 00:00:00,GHST/BTC,0.00004918,0.00005058,0.00004863,0.00005016,1684.7172,0.083272639687
1654128000,2022-06-02 00:00:00,GHST/BTC,0.00004982,0.00005185,0.00004914,0.00004928,607.1128,0.030517436805
1654041600,2022-06-01 00:00:00,GHST/BTC,0.00004754,0.00005032,0.00004686,0.00004973,2013.17414527,0.0997962281270339
1653955200,2022-05-31 00:00:00,GHST/BTC,0.00004807,0.00004855,0.00004671,0.00004755,2281.4211,0.109628599946
1653868800,2022-05-30 00:00:00,GHST/BTC,0.00005129,0.00005133,0.00004748,0.00004782,1574.16145473,0.0774187012159661
1653782400,2022-05-29 00:00:00,GHST/BTC,0.00005087,0.00005161,0.0000504,0.00005113,994.9223,0.050562404702
1653696000,2022-05-28 00:00:00,GHST/BTC,0.00005181,0.00005266,0.0000507,0.000051,474.8454,0.02448508411
1653609600,2022-05-27 00:00:00,GHST/BTC,0.00005191,0.00005346,0.00005118,0.00005224,896.07374382,0.046854073024595
1653523200,2022-05-26 00:00:00,GHST/BTC,0.00005195,0.00005429,0.00005142,0.00005195,1082.3377,0.056902855072
1653436800,2022-05-25 00:00:00,GHST/BTC,0.00005264,0.00005292,0.00005117,0.00005244,765.5747,0.039763422997
1653350400,2022-05-24 00:00:00,GHST/BTC,0.00005254,0.00005914,0.00005171,0.00005239,2669.28639138,0.1435533196550154
1653264000,2022-05-23 00:00:00,GHST/BTC,0.0000512,0.00005293,0.00005065,0.00005221,518.4912,0.026884874132
1653177600,2022-05-22 00:00:00,GHST/BTC,0.00005319,0.00005335,0.00005117,0.00005206,645.4044,0.033815857309
1653091200,2022-05-21 00:00:00,GHST/BTC,0.00005331,0.00005399,0.0000513,0.00005298,714.8642,0.037652246467
1653004800,2022-05-20 00:00:00,GHST/BTC,0.00005291,0.00005429,0.00005062,0.00005339,1064.015,0.055702961781
1652918400,2022-05-19 00:00:00,GHST/BTC,0.00005356,0.00005427,0.00005144,0.00005293,2137.2452,0.112906926734
1652832000,2022-05-18 00:00:00,GHST/BTC,0.00005223,0.00005406,0.00005145,0.00005395,1048.9992,0.055874042397
1652745600,2022-05-17 00:00:00,GHST/BTC,0.0000525,0.00005316,0.00005131,0.00005234,585.0297,0.030450762631
1652659200,2022-05-16 00:00:00,GHST/BTC,0.0000516,0.00005371,0.00005064,0.00005268,604.85025338,0.0316223657039418
1652572800,2022-05-15 00:00:00,GHST/BTC,0.00005363,0.00005401,0.00005062,0.0000516,1253.19664892,0.065524722399759
1652486400,2022-05-14 00:00:00,GHST/BTC,0.00005424,0.00005625,0.00005234,0.00005347,4190.38944362,0.2269737823115755
1652400000,2022-05-13 00:00:00,GHST/BTC,0.00005485,0.00005516,0.00005147,0.00005402,1906.3356,0.100967227879
1652313600,2022-05-12 00:00:00,GHST/BTC,0.00005789,0.0000619,0.00005353,0.00005476,8869.34915388,0.5161328083641035
1652227200,2022-05-11 00:00:00,GHST/BTC,0.00005587,0.00005975,0.00005353,0.00005835,4798.65647503,0.2710862292654999
1652140800,2022-05-10 00:00:00,GHST/BTC,0.0000574,0.00005751,0.00005354,0.00005584,4597.43442049,0.2547951974732288
1652054400,2022-05-09 00:00:00,GHST/BTC,0.00005262,0.00005773,0.00005234,0.00005705,3407.49363829,0.1865349398281508
1651968000,2022-05-08 00:00:00,GHST/BTC,0.00005127,0.00005285,0.00005082,0.00005262,1225.6641,0.063823017862
1651881600,2022-05-07 00:00:00,GHST/BTC,0.00005042,0.00005162,0.00004914,0.00005127,971.16997585,0.0488879989156966
1651795200,2022-05-06 00:00:00,GHST/BTC,0.0000498,0.00005128,0.00004938,0.00005034,1619.26925811,0.0815855087409062
1651708800,2022-05-05 00:00:00,GHST/BTC,0.00004727,0.00005058,0.00004646,0.00004986,1615.6681,0.078025338964
1651622400,2022-05-04 00:00:00,GHST/BTC,0.00004816,0.00004831,0.00004509,0.00004726,1431.87322379,0.0671509826855185
1651536000,2022-05-03 00:00:00,GHST/BTC,0.00004783,0.00004832,0.00004721,0.00004806,593.5219,0.028344742159
1651449600,2022-05-02 00:00:00,GHST/BTC,0.00004796,0.00004826,0.00004718,0.00004783,661.377,0.031503389767
1651363200,2022-05-01 00:00:00,GHST/BTC,0.00004853,0.00004931,0.00004768,0.00004805,1045.40720774,0.0507348704355448
1651276800,2022-04-30 00:00:00,GHST/BTC,0.00004855,0.00004956,0.00004705,0.00004899,935.2275,0.045362782866
1651190400,2022-04-29 00:00:00,GHST/BTC,0.00004694,0.00004853,0.00004658,0.00004849,1066.87827666,0.0505719004449134
1651104000,2022-04-28 00:00:00,GHST/BTC,0.00004776,0.00004808,0.00004656,0.00004707,380.4463,0.018043027253
1651017600,2022-04-27 00:00:00,GHST/BTC,0.00004835,0.00004906,0.00004734,0.00004776,346.91672116,0.0166640779670642
1650931200,2022-04-26 00:00:00,GHST/BTC,0.00004654,0.00004881,0.00004531,0.00004831,850.2315,0.040298144573
1650844800,2022-04-25 00:00:00,GHST/BTC,0.0000474,0.00004948,0.000045,0.00004669,3895.9699,0.18139512259
1650758400,2022-04-24 00:00:00,GHST/BTC,0.00004747,0.00004794,0.00004,0.0000474,2475.65783427,0.1138818528356002
1650672000,2022-04-23 00:00:00,GHST/BTC,0.0000474,0.00004781,0.00004705,0.00004755,215.231,0.010211283629
1650585600,2022-04-22 00:00:00,GHST/BTC,0.0000469,0.00004819,0.0000459,0.00004761,667.187,0.03143314995
1650499200,2022-04-21 00:00:00,GHST/BTC,0.00004582,0.0000474,0.0000448,0.00004694,1704.6579,0.078739498208
1650412800,2022-04-20 00:00:00,GHST/BTC,0.00004656,0.00004657,0.00004151,0.00004594,3051.3508,0.138966065463
1650326400,2022-04-19 00:00:00,GHST/BTC,0.00004725,0.00004739,0.00004595,0.00004657,1155.93426954,0.0538347677128628
1650240000,2022-04-18 00:00:00,GHST/BTC,0.00004783,0.00004903,0.000046,0.00004718,944.83614035,0.0449775983291668
1650153600,2022-04-17 00:00:00,GHST/BTC,0.00004764,0.00004818,0.000046,0.00004789,703.64662474,0.0333800374449732
1650067200,2022-04-16 00:00:00,GHST/BTC,0.00004764,0.00004806,0.00004646,0.00004764,284.7393,0.013499582508
1649980800,2022-04-15 00:00:00,GHST/BTC,0.00004794,0.00004844,0.000043,0.00004762,1493.6006043,0.069745195499637
1649894400,2022-04-14 00:00:00,GHST/BTC,0.00004712,0.00004857,0.0000467,0.0000482,920.9568,0.04360241947
1649808000,2022-04-13 00:00:00,GHST/BTC,0.00004856,0.00004881,0.00004681,0.00004712,442.1892,0.021154440696
1649721600,2022-04-12 00:00:00,GHST/BTC,0.0000489,0.00004931,0.00004704,0.00004856,4324.52091043,0.2074518494389227
1649635200,2022-04-11 00:00:00,GHST/BTC,0.00004659,0.00004906,0.000044,0.00004903,7611.3577,0.358666858919
1649548800,2022-04-10 00:00:00,GHST/BTC,0.00004704,0.00004734,0.00004589,0.00004673,2285.3239,0.106507877384
1649462400,2022-04-09 00:00:00,GHST/BTC,0.00004776,0.00004803,0.00004697,0.00004735,778.09002931,0.0369400544705354
1649376000,2022-04-08 00:00:00,GHST/BTC,0.0000463,0.00005147,0.00004581,0.00004772,36317.3682,1.701209044516
1649289600,2022-04-07 00:00:00,GHST/BTC,0.00004669,0.00004736,0.00004563,0.00004635,4860.04620659,0.224498967240435
1649203200,2022-04-06 00:00:00,GHST/BTC,0.00004548,0.0000488,0.00004508,0.00004653,3262.55205913,0.151541000221235
1649116800,2022-04-05 00:00:00,GHST/BTC,0.00004534,0.00004958,0.00004474,0.00004511,5936.01857662,0.2712938036376952
1649030400,2022-04-04 00:00:00,GHST/BTC,0.00004508,0.00004678,0.00004476,0.0000453,4859.01185734,0.2241678425813802
1648944000,2022-04-03 00:00:00,GHST/BTC,0.00004504,0.00004571,0.00004439,0.00004505,706.97831302,0.0318300193865638
1648857600,2022-04-02 00:00:00,GHST/BTC,0.00004553,0.00004686,0.00004417,0.00004514,3552.38801641,0.1622016536629726
1648771200,2022-04-01 00:00:00,GHST/BTC,0.00004576,0.00004782,0.00004499,0.00004557,2395.8091929,0.109491471426803
1648684800,2022-03-31 00:00:00,GHST/BTC,0.00004448,0.00004661,0.00004418,0.00004555,4372.06623663,0.1969727716398555
1648598400,2022-03-30 00:00:00,GHST/BTC,0.00004324,0.00004478,0.00004286,0.00004474,3164.3954,0.139519084316
1648512000,2022-03-29 00:00:00,GHST/BTC,0.00004268,0.00004346,0.00004206,0.00004295,1899.6758,0.081125431211
1648425600,2022-03-28 00:00:00,GHST/BTC,0.00004406,0.00004457,0.00004246,0.00004268,3382.71394927,0.1462130156589567
1648339200,2022-03-27 00:00:00,GHST/BTC,0.00004606,0.00004608,0.00004354,0.00004403,410.4982,0.018446673017
1648252800,2022-03-26 00:00:00,GHST/BTC,0.0000457,0.00004629,0.0000453,0.00004573,319.117,0.014647214437
1648166400,2022-03-25 00:00:00,GHST/BTC,0.00004627,0.00005007,0.00004524,0.00004547,3012.6264,0.138823541768
1648080000,2022-03-24 00:00:00,GHST/BTC,0.00004734,0.0000474,0.00004575,0.00004626,524.6056,0.024411833589
1647993600,2022-03-23 00:00:00,GHST/BTC,0.00004751,0.00004808,0.00004709,0.00004738,364.58016586,0.0173611144989144
1647907200,2022-03-22 00:00:00,GHST/BTC,0.00004773,0.00004808,0.00004632,0.0000476,326.35961594,0.0153603806139484
1647820800,2022-03-21 00:00:00,GHST/BTC,0.00004762,0.00004881,0.00004732,0.00004765,421.8161602,0.02023289103964
1647734400,2022-03-20 00:00:00,GHST/BTC,0.00004681,0.00004807,0.00004602,0.00004752,321.5311,0.015138518839
1647648000,2022-03-19 00:00:00,GHST/BTC,0.00004685,0.0000474,0.0000447,0.00004674,875.5597,0.040619949823
1647561600,2022-03-18 00:00:00,GHST/BTC,0.0000472,0.00004794,0.00004623,0.00004686,371.68111626,0.0175172900775465
1647475200,2022-03-17 00:00:00,GHST/BTC,0.00004723,0.00004783,0.00004643,0.00004739,857.8779,0.040352633979
1647388800,2022-03-16 00:00:00,GHST/BTC,0.00004879,0.00004906,0.00004669,0.00004727,2643.7197,0.127343190408
1647302400,2022-03-15 00:00:00,GHST/BTC,0.0000488,0.00005032,0.00004838,0.00004875,598.6668,0.02954232088
1647216000,2022-03-14 00:00:00,GHST/BTC,0.00005029,0.00005099,0.00004838,0.0000488,984.93909101,0.0489593327366573
1647129600,2022-03-13 00:00:00,GHST/BTC,0.00004931,0.00005063,0.00004869,0.00005033,548.8661,0.02716344395
1647043200,2022-03-12 00:00:00,GHST/BTC,0.00004931,0.00005026,0.00004774,0.00004894,722.16763271,0.03501818605179
1646956800,2022-03-11 00:00:00,GHST/BTC,0.00004898,0.00005014,0.00004816,0.00004931,1049.5504,0.052082106347
1646870400,2022-03-10 00:00:00,GHST/BTC,0.0000466,0.00004958,0.00004611,0.00004869,870.62104662,0.0422221449266013
1646784000,2022-03-09 00:00:00,GHST/BTC,0.0000494,0.00004956,0.0000456,0.00004631,584.5829,0.0276073254
1646697600,2022-03-08 00:00:00,GHST/BTC,0.00005005,0.00005013,0.00004888,0.0000494,536.09081832,0.0264854157975192
1646611200,2022-03-07 00:00:00,GHST/BTC,0.00004987,0.00005097,0.00004838,0.00005012,1074.2823,0.053738838807
1646524800,2022-03-06 00:00:00,GHST/BTC,0.00004908,0.00005043,0.00004844,0.00004964,524.8169,0.025917800325
1646438400,2022-03-05 00:00:00,GHST/BTC,0.00004941,0.00004978,0.00004866,0.00004929,646.6387,0.031843172407
1646352000,2022-03-04 00:00:00,GHST/BTC,0.00004569,0.0000498,0.00004561,0.00004899,893.9085,0.042670193746
1646265600,2022-03-03 00:00:00,GHST/BTC,0.00004455,0.00004618,0.00004395,0.00004553,894.8516,0.040226834025
1646179200,2022-03-02 00:00:00,GHST/BTC,0.00004449,0.0000451,0.00004373,0.00004449,921.0064,0.041009379888
1646092800,2022-03-01 00:00:00,GHST/BTC,0.00004588,0.00004588,0.0000439,0.00004465,949.64525092,0.0427441123616268
1646006400,2022-02-28 00:00:00,GHST/BTC,0.00005124,0.0000518,0.00004508,0.00004593,738.3806,0.03618568451
1645920000,2022-02-27 00:00:00,GHST/BTC,0.0000496,0.0000522,0.00004938,0.00005131,589.6404,0.029746071372
1645833600,2022-02-26 00:00:00,GHST/BTC,0.00005041,0.00005058,0.0000495,0.0000495,393.931,0.019726938556
1645747200,2022-02-25 00:00:00,GHST/BTC,0.00005104,0.00005135,0.00004972,0.00005056,634.69614717,0.0321282873067832
1645660800,2022-02-24 00:00:00,GHST/BTC,0.00005247,0.00005653,0.00004949,0.00005104,4043.01842181,0.217303387507292
1645574400,2022-02-23 00:00:00,GHST/BTC,0.00005212,0.00005318,0.00005116,0.00005247,676.7118,0.035343372404
1645488000,2022-02-22 00:00:00,GHST/BTC,0.00005338,0.00005429,0.0000509,0.00005168,1667.65077819,0.088099309450708
1645401600,2022-02-21 00:00:00,GHST/BTC,0.00005183,0.00005347,0.0000509,0.00005297,1421.9451,0.0743135052690952
1645315200,2022-02-20 00:00:00,GHST/BTC,0.0000502,0.00005262,0.00004679,0.00005186,1837.2391,0.093530221043
1645228800,2022-02-19 00:00:00,GHST/BTC,0.00005021,0.00005065,0.00004815,0.00005029,908.253,0.045144838111
1645142400,2022-02-18 00:00:00,GHST/BTC,0.00004976,0.00005109,0.00004884,0.00005021,1049.9096,0.05232187644
1645056000,2022-02-17 00:00:00,GHST/BTC,0.00004669,0.00005014,0.00004624,0.00004964,3164.31313649,0.1505835674572737
1644969600,2022-02-16 00:00:00,GHST/BTC,0.00004662,0.00004709,0.00004624,0.00004668,489.99682225,0.0229027540987525
1644883200,2022-02-15 00:00:00,GHST/BTC,0.00004766,0.00004768,0.00004586,0.00004654,1229.65988551,0.0573548067558537
1644796800,2022-02-14 00:00:00,GHST/BTC,0.00004765,0.00004857,0.00004721,0.00004764,424.0195,0.020350695757
1644710400,2022-02-13 00:00:00,GHST/BTC,0.00004801,0.00004857,0.00004718,0.00004784,460.9190274,0.02206972177268
1644624000,2022-02-12 00:00:00,GHST/BTC,0.00004805,0.00004848,0.00004742,0.00004814,308.7546,0.01484601756
1644537600,2022-02-11 00:00:00,GHST/BTC,0.00004755,0.00004857,0.00004722,0.00004815,1061.1443,0.050941008141
