https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume USDT
1660780800,2022-08-18 00:00:00,LUNA/USDT,1.9327,1.9581,1.5091,1.7669,1728733.3545763,3126012.720147157424
1660694400,2022-08-17 00:00:00,LUNA/USDT,1.9986,2.0492,1.8917,1.9324,1069224.08049295,2111455.073893296216
1660608000,2022-08-16 00:00:00,LUNA/USDT,1.9849,2.035,1.9331,1.9977,654771.13520171,1300056.756745692083
1660521600,2022-08-15 00:00:00,LUNA/USDT,2.0531,2.1756,1.915,1.9844,2147133.43835338,4409739.992664339127
1660435200,2022-08-14 00:00:00,LUNA/USDT,2.0025,2.1923,1.9865,2.053,1836405.6872968,3796519.469720936282
1660348800,2022-08-13 00:00:00,LUNA/USDT,2.0414,2.0735,1.9812,2.0012,745536.92039634,1514011.669339995855
1660262400,2022-08-12 00:00:00,LUNA/USDT,1.9739,2.0965,1.9462,2.0439,755246.57408757,1522543.599820453054
1660176000,2022-08-11 00:00:00,LUNA/USDT,2.0212,2.0693,1.9553,1.9736,944474.94138586,1915103.838077486434
1660089600,2022-08-10 00:00:00,LUNA/USDT,1.9796,2.0615,1.9076,2.0212,978852.434351,1957849.936827589695
1660003200,2022-08-09 00:00:00,LUNA/USDT,2.1102,2.208,1.8322,1.9798,1507145.27921245,3092305.090553800497
1659916800,2022-08-08 00:00:00,LUNA/USDT,2.1002,2.1801,2.0803,2.1101,1202906.88292127,2571479.377716081317
1659830400,2022-08-07 00:00:00,LUNA/USDT,2.1085,2.1434,2.0295,2.0979,620466.74559629,1297778.376288225437
1659744000,2022-08-06 00:00:00,LUNA/USDT,2.1334,2.2241,2.0859,2.1097,887885.91984534,1904779.825795634137
1659657600,2022-08-05 00:00:00,LUNA/USDT,2.0928,2.1443,2.0681,2.133,1231108.40651145,2603042.554513336864
1659571200,2022-08-04 00:00:00,LUNA/USDT,2.0722,2.2403,2.0035,2.0903,1786946.21792751,3781520.513047542999
1659484800,2022-08-03 00:00:00,LUNA/USDT,2.1401,2.1949,2.0001,2.0725,2126080.22578567,4494402.617088886293
1659398400,2022-08-02 00:00:00,LUNA/USDT,2.2717,2.331,2.0905,2.1393,3562917.87914573,7822487.090593150601
1659312000,2022-08-01 00:00:00,LUNA/USDT,1.8826,2.6249,1.8602,2.2706,8500438.89094214,19909041.15933575891
1659225600,2022-07-31 00:00:00,LUNA/USDT,1.8631,2.1113,1.8492,1.8821,1853555.78261664,3668941.54543650656
1659139200,2022-07-30 00:00:00,LUNA/USDT,1.9176,1.9943,1.816,1.863,1887743.65046383,3646000.850016997833
1659052800,2022-07-29 00:00:00,LUNA/USDT,1.8606,2.1244,1.8408,1.9143,4337351.39036117,8442391.486190105071
1658966400,2022-07-28 00:00:00,LUNA/USDT,1.8089,1.9093,1.7825,1.8594,2496762.19115538,4590113.027086706574
1658880000,2022-07-27 00:00:00,LUNA/USDT,1.7149,1.8318,1.6915,1.8084,2026195.17864921,3538923.277399915116
1658793600,2022-07-26 00:00:00,LUNA/USDT,1.6757,1.719,1.6159,1.7139,1803666.45774102,3000740.527876959874
1658707200,2022-07-25 00:00:00,LUNA/USDT,1.8617,1.8719,1.6444,1.6781,2267433.23875873,4026137.877043746422
1658620800,2022-07-24 00:00:00,LUNA/USDT,1.8543,1.9303,1.8543,1.8615,876693.2946152,1656017.479250715966
1658534400,2022-07-23 00:00:00,LUNA/USDT,1.8523,1.9299,1.8031,1.8548,1250909.29364912,2333000.271101142992
1658448000,2022-07-22 00:00:00,LUNA/USDT,1.9106,1.9394,1.8251,1.8514,1445689.4948346,2737096.580749656259
1658361600,2022-07-21 00:00:00,LUNA/USDT,1.9072,1.9479,1.7744,1.9084,2042403.91424521,3833570.434506838288
1658275200,2022-07-20 00:00:00,LUNA/USDT,1.9984,2.1884,1.8212,1.9071,3651637.76331926,7340677.455449239041
1658188800,2022-07-19 00:00:00,LUNA/USDT,2.0318,2.1347,1.8576,2.0005,3073698.55636572,6136101.566591247943
1658102400,2022-07-18 00:00:00,LUNA/USDT,1.7693,2.2045,1.7577,2.0318,3490730.28180447,6899911.938952187203
1658016000,2022-07-17 00:00:00,LUNA/USDT,1.8084,1.8527,1.736,1.7696,1168567.67337966,2101978.899857930929
1657929600,2022-07-16 00:00:00,LUNA/USDT,1.8091,1.8224,1.7253,1.8084,1059503.29492758,1880871.600148084485
1657843200,2022-07-15 00:00:00,LUNA/USDT,1.7694,1.8775,1.7105,1.8104,1768972.45265006,3210341.22129220039
1657756800,2022-07-14 00:00:00,LUNA/USDT,1.81,1.839,1.6866,1.7695,1543268.35714241,2699350.64878262741
1657670400,2022-07-13 00:00:00,LUNA/USDT,1.8188,1.889,1.4689,1.8104,2144679.11335342,3680377.477318285971
1657584000,2022-07-12 00:00:00,LUNA/USDT,1.8888,1.9384,1.7935,1.8162,1341124.36158287,2497817.293760280395
1657497600,2022-07-11 00:00:00,LUNA/USDT,2.1155,2.1158,1.8297,1.8879,1633620.90598377,3292187.00631157611
1657411200,2022-07-10 00:00:00,LUNA/USDT,2.2653,2.2747,2.0038,2.112,1190624.24289393,2548769.663129687693
1657324800,2022-07-09 00:00:00,LUNA/USDT,2.2752,2.2862,2.1983,2.2641,966020.11081942,2182295.269116944247
1657238400,2022-07-08 00:00:00,LUNA/USDT,2.1945,2.4576,2.1884,2.2727,3058218.16624771,7109435.229258935199
1657152000,2022-07-07 00:00:00,LUNA/USDT,2.1507,2.2009,2.1256,2.1944,956397.23858351,2067153.370157124916
1657065600,2022-07-06 00:00:00,LUNA/USDT,2.1597,2.1741,2.1194,2.1508,911501.24167138,1958727.593302063134
1656979200,2022-07-05 00:00:00,LUNA/USDT,2.2469,2.2478,2.1061,2.1598,1816398.9666798,3927819.521132512473
1656892800,2022-07-04 00:00:00,LUNA/USDT,2.1512,2.254,2.102,2.2462,1739273.32891087,3771681.594439585861
1656806400,2022-07-03 00:00:00,LUNA/USDT,2.1116,2.1644,2.0518,2.1509,1552663.64458885,3281000.13720046895
1656720000,2022-07-02 00:00:00,LUNA/USDT,2.1411,2.2,2.0608,2.1088,1661724.66831849,3544154.488443851351
1656633600,2022-07-01 00:00:00,LUNA/USDT,2.1276,2.2259,2.0325,2.1366,2543497.0204711,5391708.339457101736
1656547200,2022-06-30 00:00:00,LUNA/USDT,2.6219,2.6265,2.0206,2.1235,3948269.8648237,8708772.069795950782
1656460800,2022-06-29 00:00:00,LUNA/USDT,2.4356,2.8064,2.3387,2.6219,6966520.89528762,17761910.374853072164
1656374400,2022-06-28 00:00:00,LUNA/USDT,2.22,2.6413,2.058,2.4359,6654554.11798075,15650926.65160283826
1656288000,2022-06-27 00:00:00,LUNA/USDT,2.0138,2.78,1.9551,2.22,10609716.32966431,24681578.701620773629
1656201600,2022-06-26 00:00:00,LUNA/USDT,1.9914,2.0763,1.91,2.0189,2990158.45787024,5952887.133192229273
1656115200,2022-06-25 00:00:00,LUNA/USDT,1.9874,2.0449,1.9212,1.9912,2072692.24064482,4077212.474645759103
1656028800,2022-06-24 00:00:00,LUNA/USDT,1.9425,2.05,1.8531,1.9877,2767339.97756861,5350703.874794575931
1655942400,2022-06-23 00:00:00,LUNA/USDT,1.9176,1.9975,1.7799,1.9443,2278775.39486029,4371506.626190204455
1655856000,2022-06-22 00:00:00,LUNA/USDT,2.0335,2.0335,1.8915,1.9158,1831442.3097699,3582559.727046134857
1655769600,2022-06-21 00:00:00,LUNA/USDT,2.0377,2.2288,2.0082,2.0335,4184213.92189017,8768033.334180661318
1655683200,2022-06-20 00:00:00,LUNA/USDT,2.1122,2.1286,1.8819,2.0375,3827048.23729577,7745619.027133944823
1655596800,2022-06-19 00:00:00,LUNA/USDT,1.8672,2.2754,1.7592,2.1122,5085629.42026373,10263424.934674060701
1655510400,2022-06-18 00:00:00,LUNA/USDT,2.2313,2.2604,1.6065,1.8656,5021301.70872064,9499489.592841882492
1655424000,2022-06-17 00:00:00,LUNA/USDT,2.256,2.336,2.1875,2.2315,3010846.88248471,6752882.905875312315
1655337600,2022-06-16 00:00:00,LUNA/USDT,2.5368,2.6863,2.2,2.2554,3554775.36597176,8536568.202758308423
1655251200,2022-06-15 00:00:00,LUNA/USDT,2.522,2.6,2.035,2.5306,5706928.68324071,13328280.170132234105
1655164800,2022-06-14 00:00:00,LUNA/USDT,2.5412,2.8107,2.32,2.5224,5732413.72506192,14606116.890374036677
1655078400,2022-06-13 00:00:00,LUNA/USDT,2.5932,2.7958,2.2393,2.5412,8084116.83680001,20659219.881689166863
1654992000,2022-06-12 00:00:00,LUNA/USDT,2.6201,3.4856,2.4548,2.5934,6919300.09643839,19925337.323063644507
1654905600,2022-06-11 00:00:00,LUNA/USDT,2.8664,2.942,2.4702,2.6169,4387275.82389104,11943797.035864551106
1654819200,2022-06-10 00:00:00,LUNA/USDT,3.0829,3.294,2.7593,2.8641,7380086.98385369,22028403.154506477419
1654732800,2022-06-09 00:00:00,LUNA/USDT,2.1614,3.6,2.0555,3.0829,16304325.80458689,47520164.639279010552
1654646400,2022-06-08 00:00:00,LUNA/USDT,3.822,3.8999,1.934,2.1602,13321062.22188026,41965992.8712064004637
1654560000,2022-06-07 00:00:00,LUNA/USDT,4.9178,4.9655,3.65,3.8227,8582356.55107268,36937734.42871164814
1654473600,2022-06-06 00:00:00,LUNA/USDT,4.8746,5.553,4.7631,4.9149,6985173.35786417,35513434.304274166877
1654387200,2022-06-05 00:00:00,LUNA/USDT,6.3853,6.3864,4.5555,4.8729,13161490.44850521,67827837.105482655571
1654300800,2022-06-04 00:00:00,LUNA/USDT,6.4874,6.5468,6.26,6.3854,3010464.59260651,19247491.835438588893
1654214400,2022-06-03 00:00:00,LUNA/USDT,7.1056,7.1097,6.165,6.4854,6699537.71027311,44278590.787330264317
1654128000,2022-06-02 00:00:00,LUNA/USDT,6.5227,7.49,6.2017,7.102,11889852.28795644,80407222.806080843212
1654041600,2022-06-01 00:00:00,LUNA/USDT,8.8662,8.957,6,6.5308,22232707.48464589,156695367.78916448498
1653955200,2022-05-31 00:00:00,LUNA/USDT,9.2483,10.4998,7.2,8.8629,32186388.74294461,284795096.22168201968
1653868800,2022-05-30 00:00:00,LUNA/USDT,5.66,10.74,5.5,9.2486,23198743.44559863,182186098.8422555935545
1653782400,2022-05-29 00:00:00,LUNA/USDT,4.8016,5.9115,4.64,5.66,12215626.52415711,67076438.942401176538
1653696000,2022-05-28 00:00:00,LUNA/USDT,0.5,11.85,0.5,4.8127,25975121.20895983,133807229.98905823606248551
1653523200,2022-05-26 00:00:00,LUNA/USDT,0.000181936,0.00018504,0.000170111,0.0001757,22292309218.97139551,3944728.50398738850496228
1653436800,2022-05-25 00:00:00,LUNA/USDT,0.000176159,0.000203,0.000162751,0.000182,545974849689.65384799,99457517.78107331870658855
1653350400,2022-05-24 00:00:00,LUNA/USDT,0.000159291,0.000184283,0.0001472,0.000176307,398941767739.50607031,65144345.28189839891094191
1653264000,2022-05-23 00:00:00,LUNA/USDT,0.000188843,0.0002196,0.000154046,0.000159502,799010049130.10967359,149493242.36766027768351211
1653177600,2022-05-22 00:00:00,LUNA/USDT,0.000123275,0.00023,0.000117547,0.000188843,1313239213899.07687611,232521382.66255537003402412
1653091200,2022-05-21 00:00:00,LUNA/USDT,0.000117888,0.0001375,0.0001007,0.000123368,601467436862.38264088,68623370.72576734473237575
1653004800,2022-05-20 00:00:00,LUNA/USDT,0.000131701,0.000148555,0.000116,0.000118,296583570488.85439029,39739405.43319853103700352
1652918400,2022-05-19 00:00:00,LUNA/USDT,0.00014754,0.00016,0.000124868,0.000131704,570356379883.3968224,80509887.80312933808823238
1652832000,2022-05-18 00:00:00,LUNA/USDT,0.000186617,0.00020203,0.000140467,0.000147538,643090786966.6828475,112898482.37103497093625115
1652745600,2022-05-17 00:00:00,LUNA/USDT,0.000193,0.000222222,0.000163138,0.000186617,921231555824.3126454,173629216.98129810154058151
1652659200,2022-05-16 00:00:00,LUNA/USDT,0.00021213,0.000284,0.000115,0.000193,1915270034949.25568404,376224543.43304760898008396
1652572800,2022-05-15 00:00:00,LUNA/USDT,0.000376,0.000387135,0.000169,0.00021214,1732491136788.78018154,458810492.10813748964997224
1652486400,2022-05-14 00:00:00,LUNA/USDT,0.000082451,0.000462,0.00006722,0.000376,3128366135303.18996887,808381192.93534331428571149
1652400000,2022-05-13 00:00:00,LUNA/USDT,0.00018,0.0003,0.0000006,0.00008245,5663895730158.52923983,178968240.95507224241520886
1652313600,2022-05-12 00:00:00,LUNA/USDT,1.087,1.39,0.0001591,0.00018,28875600459.14588185,358652709.205060081401917
1652227200,2022-05-11 00:00:00,LUNA/USDT,17.3818,19.5,0.7,1.087,330251855.33005673,916273844.390310339123
1652140800,2022-05-10 00:00:00,LUNA/USDT,30.3349,41,13,17.3736,31694070.0352668,843130273.89565294074
1652054400,2022-05-09 00:00:00,LUNA/USDT,64.2238,65.2792,29.6,30.3348,11381599.5868881,578944776.84803585646
1651968000,2022-05-08 00:00:00,LUNA/USDT,68.1554,68.5,59.3585,64.2364,6203808.39318699,399405456.729748830288
1651881600,2022-05-07 00:00:00,LUNA/USDT,77.3036,77.495,63.0966,68.1414,3168154.04725555,226080982.439132173077
1651795200,2022-05-06 00:00:00,LUNA/USDT,82.3797,83.0286,77.2241,77.3037,1913988.3404233,152955171.729636344747
1651708800,2022-05-05 00:00:00,LUNA/USDT,86.1675,87.8,78.5,82.3797,2045219.93757435,168915877.234398260017
1651622400,2022-05-04 00:00:00,LUNA/USDT,82.5117,88.308,82.0641,86.1674,1824784.35940403,155805808.629855096947
1651536000,2022-05-03 00:00:00,LUNA/USDT,84.2514,85.9576,81.2101,82.4909,1192209.21295113,99575699.036535193085
1651449600,2022-05-02 00:00:00,LUNA/USDT,82.2141,85.441,80.5172,84.2515,1667653.31348978,138801154.450989139688
1651363200,2022-05-01 00:00:00,LUNA/USDT,78.1025,82.702,76.8235,82.25,1813428.38330512,145368087.597334607973
1651276800,2022-04-30 00:00:00,LUNA/USDT,85.0566,86.3172,76.5,78.0871,1762802.07724345,143586918.405094522636
1651190400,2022-04-29 00:00:00,LUNA/USDT,89.1335,89.7034,84.0996,85.0693,2047014.4119956,176693779.077567211643
1651104000,2022-04-28 00:00:00,LUNA/USDT,89.0389,92.4311,87.1089,89.1501,2157029.31486694,193108627.860820753696
1651017600,2022-04-27 00:00:00,LUNA/USDT,88.4075,90.6328,87.5005,89.0686,1762771.7178958,156847808.905578174747
1650931200,2022-04-26 00:00:00,LUNA/USDT,96.9474,97.3769,86.7704,88.4074,2320510.1644559,213566111.47054030271
1650844800,2022-04-25 00:00:00,LUNA/USDT,90.5235,97.5,87.2443,96.9411,2564119.81022435,234735148.539283308033
1650758400,2022-04-24 00:00:00,LUNA/USDT,89.2777,92.3069,88.4489,90.5285,1126561.76225106,102079331.642333663643
1650672000,2022-04-23 00:00:00,LUNA/USDT,93.5452,94.0555,88.7776,89.2777,938484.72788436,86163977.207238114607
1650585600,2022-04-22 00:00:00,LUNA/USDT,90.791,96.9,90.5702,93.5419,2530735.61928465,237385106.109462301746
1650499200,2022-04-21 00:00:00,LUNA/USDT,94.7264,99.5042,89.8953,90.7907,2315461.07724306,221750168.2876151398
1650412800,2022-04-20 00:00:00,LUNA/USDT,95.461,97.4437,93.3256,94.7214,2149280.85967482,204805864.634455841246
1650326400,2022-04-19 00:00:00,LUNA/USDT,91.0968,95.9744,88.4396,95.4655,2132373.72069412,195749105.051188081834
1650240000,2022-04-18 00:00:00,LUNA/USDT,77.1737,91.5554,75.544,91.0967,2963383.98943646,246457948.337186993002
1650153600,2022-04-17 00:00:00,LUNA/USDT,80.9638,82.4488,77,77.1971,1106530.1299889,89207817.360096515313
1650067200,2022-04-16 00:00:00,LUNA/USDT,80.3775,81.8535,79.9413,80.9338,625651.98584139,50584437.959362230578
1649980800,2022-04-15 00:00:00,LUNA/USDT,81.5852,82.6922,78.9999,80.3614,1083828.38204878,87824237.676720580634
1649894400,2022-04-14 00:00:00,LUNA/USDT,87.889,89.8285,79.6013,81.5903,1752492.93665557,148107924.471877310252
1649808000,2022-04-13 00:00:00,LUNA/USDT,84.5912,88.1013,82.738,87.8999,1378125.7785909,118411777.572525730752
1649721600,2022-04-12 00:00:00,LUNA/USDT,82.4994,88.4309,81.3261,84.585,2000701.7480616,169365765.418716431112
1649635200,2022-04-11 00:00:00,LUNA/USDT,91.8563,92.1511,80.5615,82.5041,2704830.98777308,233305042.017679093756
1649548800,2022-04-10 00:00:00,LUNA/USDT,97.4789,97.5685,91.3824,91.8271,1025499.02611984,96781973.643318410161
1649462400,2022-04-09 00:00:00,LUNA/USDT,94.5649,97.5878,92.1405,97.4531,1245457.8571713,117674966.101713547565
1649376000,2022-04-08 00:00:00,LUNA/USDT,103.481,106.6533,93.132,94.5876,2713097.19426373,270134714.437527851859
1649289600,2022-04-07 00:00:00,LUNA/USDT,108.0197,109.6372,100.3838,103.5087,2323917.67120447,243968038.440261741021
1649203200,2022-04-06 00:00:00,LUNA/USDT,116.2847,118.2591,105.172,108.0215,3340654.45322885,372984005.95929894485
1649116800,2022-04-05 00:00:00,LUNA/USDT,116.4508,119.52,113.7867,116.2943,1432964.844785,167191017.160302882193
1649030400,2022-04-04 00:00:00,LUNA/USDT,112.8571,117.6997,109.3323,116.4017,1609235.42504632,182129392.250263342283
1648944000,2022-04-03 00:00:00,LUNA/USDT,115.1695,118.1,111.6701,112.8793,1509252.12511349,172780052.161353736593
1648857600,2022-04-02 00:00:00,LUNA/USDT,105.9288,117.378,105.5776,115.1315,2069369.09107334,231518026.280849697752
1648771200,2022-04-01 00:00:00,LUNA/USDT,103.0506,108,98.6287,105.9963,1602356.13694583,166526075.360144926076
1648684800,2022-03-31 00:00:00,LUNA/USDT,106.0514,108.8792,101.5412,103.0515,1714588.45036702,180490791.41756200478
1648598400,2022-03-30 00:00:00,LUNA/USDT,109.0479,111.578,103.5,106.0385,2094936.88271757,224578298.494366834126
1648512000,2022-03-29 00:00:00,LUNA/USDT,97.2427,109.9264,97.0208,109.0297,2900238.53298196,303939564.615154997132
1648425600,2022-03-28 00:00:00,LUNA/USDT,94.1376,101.6593,92.9116,97.2036,2333514.57849028,226041329.437451131497
1648339200,2022-03-27 00:00:00,LUNA/USDT,91.3858,94.5874,89.6259,94.1341,727611.79020429,66613666.074644995311
1648252800,2022-03-26 00:00:00,LUNA/USDT,90.39,91.9351,88.9101,91.3956,719322.26267223,64984001.736245127406
1648166400,2022-03-25 00:00:00,LUNA/USDT,93.6694,94.9152,88.6512,90.3916,1441658.46020205,132663343.385471940517
1648080000,2022-03-24 00:00:00,LUNA/USDT,94.914,95.7851,91.6503,93.6648,1003929.08216793,94207758.655084808971
1647993600,2022-03-23 00:00:00,LUNA/USDT,93.0588,96.6586,92.3577,94.8912,1017535.54901582,95984554.149456640299
1647907200,2022-03-22 00:00:00,LUNA/USDT,95.7724,96.5342,92.1815,93.0782,1220785.61279816,114689833.888907292234
1647820800,2022-03-21 00:00:00,LUNA/USDT,90.6131,97.7981,90.3553,95.7723,1583141.39281808,150019328.163334955517
1647734400,2022-03-20 00:00:00,LUNA/USDT,92.1198,94.4355,89.7545,90.6022,1188470.23439119,109251147.566485845984
1647648000,2022-03-19 00:00:00,LUNA/USDT,88.5105,93.5558,87.3846,92.1175,1374843.18755581,124459574.480317198555
1647561600,2022-03-18 00:00:00,LUNA/USDT,86.8501,88.8,82.5643,88.543,2138356.90877267,182338401.22521557462
1647475200,2022-03-17 00:00:00,LUNA/USDT,89.1641,90.3991,86.4624,86.8094,1093798.39683181,96417140.34909165183
1647388800,2022-03-16 00:00:00,LUNA/USDT,88.4732,90.6705,86,89.1454,2076342.68720868,183775332.182576043041
1647302400,2022-03-15 00:00:00,LUNA/USDT,94.9142,96,87.8397,88.4824,2024140.1236759,185614280.079957040882
1647216000,2022-03-14 00:00:00,LUNA/USDT,87.3966,95.0061,86.6264,94.9338,2754301.15083417,252246237.474930488411
1647129600,2022-03-13 00:00:00,LUNA/USDT,86.0287,92.5645,85.2271,87.4093,2215270.75861662,195741778.022755449004
1647043200,2022-03-12 00:00:00,LUNA/USDT,88.4369,92.5422,85.4734,86.0349,1895090.29929245,170183212.561864769149
1646956800,2022-03-11 00:00:00,LUNA/USDT,101.1481,101.7852,87.8085,88.4125,3640837.31217487,345084098.747698257828
1646870400,2022-03-10 00:00:00,LUNA/USDT,99.2494,104.5212,92.1056,101.1825,3689956.26368362,363091708.147142168722
1646784000,2022-03-09 00:00:00,LUNA/USDT,85.3329,104.8526,84.9043,99.2813,4398681.15710558,427816390.579231402217
1646697600,2022-03-08 00:00:00,LUNA/USDT,77.8071,87,77.2499,85.3329,2994976.57226382,246344325.9210432962
1646611200,2022-03-07 00:00:00,LUNA/USDT,79.2538,83.8704,75.5,77.8221,3838868.90861417,305882068.251774628895
1646524800,2022-03-06 00:00:00,LUNA/USDT,87.5656,88.3249,78.35,79.2494,2513473.57644966,209418027.741009425682
1646438400,2022-03-05 00:00:00,LUNA/USDT,83.4366,88.6483,80.28,87.5347,2597215.94655485,219347680.455876754264
1646352000,2022-03-04 00:00:00,LUNA/USDT,90.5461,93.48,82.7464,83.4229,3288365.46483879,293691635.354439971974
1646265600,2022-03-03 00:00:00,LUNA/USDT,92.2878,94.3136,86.7949,90.5534,2223448.43713074,202596427.685700247854
1646179200,2022-03-02 00:00:00,LUNA/USDT,89.6781,97.1948,88.1519,92.2806,3351159.18023244,310662989.258251893178
1646092800,2022-03-01 00:00:00,LUNA/USDT,91.3322,94.9187,86.1123,89.6609,4090683.61300628,368069863.48994292885
1646006400,2022-02-28 00:00:00,LUNA/USDT,72.5582,95,70.3313,91.3374,4993679.82389611,399683005.575225708224
1645920000,2022-02-27 00:00:00,LUNA/USDT,78.1145,79.0546,71.1575,72.5586,3712105.62038519,279334487.639497668361
1645833600,2022-02-26 00:00:00,LUNA/USDT,73.1107,79.6168,72.1623,78.1163,3257510.77327481,244851849.952947999028
1645747200,2022-02-25 00:00:00,LUNA/USDT,65.1716,73.8542,63.8956,73.1145,4505881.71100998,304447865.298538188671
1645660800,2022-02-24 00:00:00,LUNA/USDT,59.6128,66.0734,50.2707,65.1783,8122479.85937318,464307277.665386662166
1645574400,2022-02-23 00:00:00,LUNA/USDT,54.758,65,54.5631,59.6129,3831979.62194896,226609033.371596086373
1645488000,2022-02-22 00:00:00,LUNA/USDT,50.1313,55.9965,48.4241,54.7531,3448406.39974394,179901421.179059566646
1645401600,2022-02-21 00:00:00,LUNA/USDT,49.3234,53.9485,48.9356,50.126,3213810.58001213,166031657.77654471466
1645315200,2022-02-20 00:00:00,LUNA/USDT,50.4508,50.7101,47.3074,49.3086,1677288.41472642,82152744.867661543492
1645228800,2022-02-19 00:00:00,LUNA/USDT,50.5818,52.8466,49.8583,50.4535,1270641.98070787,65053651.007516407254
1645142400,2022-02-18 00:00:00,LUNA/USDT,50.2963,51.8477,48.8314,50.5815,2168250.96846146,109350267.167097594751
1645056000,2022-02-17 00:00:00,LUNA/USDT,56.0488,57.1849,50.126,50.2743,2144798.99824701,115728729.767795044335
1644969600,2022-02-16 00:00:00,LUNA/USDT,56.8418,58.2653,55.1311,56.0668,1871313.10480974,105720515.166763852168
1644883200,2022-02-15 00:00:00,LUNA/USDT,53.8109,57.1065,53.7813,56.8363,2028011.82666304,113165970.845428526497
1644796800,2022-02-14 00:00:00,LUNA/USDT,51.6703,54.5836,51.4188,53.8018,2470663.93567801,131159980.769525138096
1644710400,2022-02-13 00:00:00,LUNA/USDT,52.1487,53.7617,51.0297,51.664,1252931.31670861,65810728.107863083654
1644624000,2022-02-12 00:00:00,LUNA/USDT,50.3488,53.6558,49.3546,52.1551,1967906.28102108,101333374.967936676375
